,group,variable,month,CIRUGIA BUCAL MENOR MENORES DE 5 AÑOS,CIRUGIA BUCAL MENOR MENORES DE 5 AÑOS,CIRUGIA BUCAL MENOR 5 A 13 AÑOS,CIRUGIA BUCAL MENOR 5 A 13 AÑOS,CIRUGIA BUCAL MENOR 14 A 19 AÑOS,CIRUGIA BUCAL MENOR 14 A 19 AÑOS,CIRUGIA BUCAL MENOR 20 A 59 AÑOS,CIRUGIA BUCAL MENOR 20 A 59 AÑOS,CIRUGIA BUCAL MENOR 60 AÑOS Y MAS,CIRUGIA BUCAL MENOR 60 AÑOS Y MAS,CIRUGIA BUCAL MENOR EMB,CIRUGIA BUCAL MENOR EMB,CIRUGIA BUCAL MENOR POST,CIRUGIA BUCAL MENOR POST,TOTALES
TINGUIPAYA,atencion odontologica,cirugia bucal menor,2017-09-01,1,3,7,2,0,0,0,25,10,23,0,0,0,0,71
TIPUANI,atencion odontologica,cirugia bucal menor,2017-09-01,2,2,2,1,1,1,3,1,2,0,0,0,0,0,15
TIQUIPAYA,atencion odontologica,cirugia bucal menor,2017-09-01,22,18,7,9,1,3,6,57,21,34,0,0,0,0,178
TIRAQUE (CBBA),atencion odontologica,cirugia bucal menor,2017-09-01,3,4,12,10,1,2,0,4,4,9,0,0,0,0,49
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,cirugia bucal menor,2017-09-01,0,0,3,3,0,1,3,3,1,1,0,0,0,0,15
TOCO,atencion odontologica,cirugia bucal menor,2017-09-01,1,5,1,2,3,3,6,3,0,7,0,0,0,0,31
TODOS SANTOS,atencion odontologica,cirugia bucal menor,2017-09-01,0,0,2,0,1,0,1,0,0,1,0,0,0,0,5
TOLATA,atencion odontologica,cirugia bucal menor,2017-09-01,1,0,3,1,0,2,1,3,0,0,0,0,0,0,11
TOLEDO,atencion odontologica,cirugia bucal menor,2017-09-01,2,0,28,14,2,14,3,4,3,5,0,0,0,0,75
TOMAVE,atencion odontologica,cirugia bucal menor,2017-09-01,0,3,4,7,3,2,7,18,6,3,0,0,0,0,53
TOMINA,atencion odontologica,cirugia bucal menor,2017-09-01,2,4,8,17,1,5,5,10,2,0,0,0,0,0,54
TORO TORO,atencion odontologica,cirugia bucal menor,2017-09-01,0,0,1,6,3,1,3,18,5,4,0,0,0,0,41
TOTORA(CBBA),atencion odontologica,cirugia bucal menor,2017-09-01,0,0,0,1,0,0,0,3,1,0,0,0,0,0,5
TRIGAL,atencion odontologica,cirugia bucal menor,2017-09-01,0,0,1,2,0,0,1,7,4,0,0,0,0,0,15
TRINIDAD,atencion odontologica,cirugia bucal menor,2017-09-01,14,5,99,70,11,22,39,107,16,12,0,0,0,0,395
TUPIZA,atencion odontologica,cirugia bucal menor,2017-09-01,6,2,12,19,7,15,25,45,28,15,0,0,0,0,174
TURCO,atencion odontologica,cirugia bucal menor,2017-09-01,0,3,2,5,0,2,3,4,6,2,0,0,0,0,27
UMALA,atencion odontologica,cirugia bucal menor,2017-09-01,0,0,2,0,0,2,2,7,0,6,0,0,0,0,19
UNCIA,atencion odontologica,cirugia bucal menor,2017-09-01,8,8,9,11,5,13,16,26,7,21,0,0,0,0,124
URIONDO (A. CONCEPCION),atencion odontologica,cirugia bucal menor,2017-09-01,1,2,18,24,5,10,24,83,16,4,0,0,0,0,187
UYUNI,atencion odontologica,cirugia bucal menor,2017-09-01,2,13,7,5,4,5,9,16,9,6,0,0,0,0,76
VACAS,atencion odontologica,cirugia bucal menor,2017-09-01,2,2,8,7,1,1,1,9,16,30,0,0,0,0,77
VALLEGRANDE,atencion odontologica,cirugia bucal menor,2017-09-01,1,2,2,3,1,2,3,23,7,2,0,0,0,0,46
VIACHA,atencion odontologica,cirugia bucal menor,2017-09-01,15,12,34,43,5,24,20,76,46,68,0,0,0,0,343
VILA VILA,atencion odontologica,cirugia bucal menor,2017-09-01,0,0,0,0,0,1,0,3,1,4,0,0,0,0,9
VILLA CHARCAS,atencion odontologica,cirugia bucal menor,2017-09-01,2,4,13,26,1,12,4,30,0,7,0,0,0,0,99
VILLA MONTES,atencion odontologica,cirugia bucal menor,2017-09-01,4,3,50,43,38,46,98,139,32,12,0,0,0,0,465
VILLA NUEVA (LOMA ALTA),atencion odontologica,cirugia bucal menor,2017-09-01,1,0,2,4,0,4,1,3,2,1,0,0,0,0,18
VILLA RIVERO,atencion odontologica,cirugia bucal menor,2017-09-01,0,3,9,5,0,2,1,4,3,2,0,0,0,0,29
VILLA SERRANO,atencion odontologica,cirugia bucal menor,2017-09-01,0,0,0,0,0,1,0,28,26,7,0,0,0,0,62
VILLA TUNARI,atencion odontologica,cirugia bucal menor,2017-09-01,26,26,7,8,3,11,12,59,14,9,0,0,0,0,175
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,cirugia bucal menor,2017-09-01,2,7,3,6,5,5,7,36,12,4,0,0,0,0,87
VILLAZON,atencion odontologica,cirugia bucal menor,2017-09-01,12,13,41,37,13,18,36,80,32,39,0,0,0,0,321
VINTO,atencion odontologica,cirugia bucal menor,2017-09-01,30,7,1,2,0,5,1,15,7,6,0,0,0,0,74
VITICHI,atencion odontologica,cirugia bucal menor,2017-09-01,1,0,7,6,11,6,8,34,8,12,0,0,0,0,93
WALDO BALLIVIAN,atencion odontologica,cirugia bucal menor,2017-09-01,1,0,10,13,1,11,7,14,4,1,0,0,0,0,62
WARNES,atencion odontologica,cirugia bucal menor,2017-09-01,6,14,18,21,4,6,6,37,19,2,0,0,0,0,133
YACO,atencion odontologica,cirugia bucal menor,2017-09-01,0,0,5,6,0,0,4,7,5,4,0,0,0,0,31
YACUIBA,atencion odontologica,cirugia bucal menor,2017-09-01,8,4,46,45,17,36,58,190,35,20,0,0,0,0,459
YAMPARAEZ,atencion odontologica,cirugia bucal menor,2017-09-01,1,1,0,4,1,5,4,17,12,20,0,0,0,0,65
YANACACHI,atencion odontologica,cirugia bucal menor,2017-09-01,0,0,3,2,0,1,2,7,0,3,0,0,0,0,18
YAPACANI,atencion odontologica,cirugia bucal menor,2017-09-01,17,22,12,2,4,5,5,18,5,3,0,0,0,0,93
YOCALLA,atencion odontologica,cirugia bucal menor,2017-09-01,1,1,3,2,0,0,6,7,7,3,0,0,0,0,30
YOTALA,atencion odontologica,cirugia bucal menor,2017-09-01,1,3,3,3,4,3,7,15,3,6,0,0,0,0,48
YUNCHARA,atencion odontologica,cirugia bucal menor,2017-09-01,1,3,24,23,6,3,6,16,3,9,0,0,0,0,94
YUNGUYO DE LITORAL,atencion odontologica,cirugia bucal menor,2017-09-01,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
ZUDAÑEZ,atencion odontologica,cirugia bucal menor,2017-09-01,0,2,3,3,0,2,2,6,2,0,0,0,0,0,20
ACACIO,atencion odontologica,cirugia bucal menor,2017-10-01,0,2,1,1,0,0,0,1,0,0,0,0,0,0,5
ACHACACHI,atencion odontologica,cirugia bucal menor,2017-10-01,16,11,21,27,4,6,12,51,36,50,0,0,0,0,234
ACHOCALLA,atencion odontologica,cirugia bucal menor,2017-10-01,1,1,10,6,4,8,0,11,3,11,0,0,0,0,55
AIQUILE,atencion odontologica,cirugia bucal menor,2017-10-01,0,0,0,2,0,0,0,2,0,0,0,0,0,0,4
ALALAY,atencion odontologica,cirugia bucal menor,2017-10-01,0,3,0,1,0,1,0,1,0,1,0,0,0,0,7
ALCALA,atencion odontologica,cirugia bucal menor,2017-10-01,2,3,4,6,2,4,10,17,2,6,0,0,0,0,56
ALTO BENI,atencion odontologica,cirugia bucal menor,2017-10-01,1,3,6,8,1,2,3,11,16,3,0,0,0,0,54
ANCORAIMES,atencion odontologica,cirugia bucal menor,2017-10-01,3,6,7,12,1,10,11,23,26,24,0,0,0,0,123
ANDAMARCA,atencion odontologica,cirugia bucal menor,2017-10-01,1,2,4,12,1,3,5,1,8,17,0,0,0,0,54
ANTEQUERA,atencion odontologica,cirugia bucal menor,2017-10-01,5,0,5,3,0,0,0,1,0,2,0,0,0,0,16
ANZALDO,atencion odontologica,cirugia bucal menor,2017-10-01,0,1,15,9,1,4,2,9,3,4,0,0,0,0,48
APOLO,atencion odontologica,cirugia bucal menor,2017-10-01,2,1,5,1,4,3,6,11,14,4,0,0,0,0,51
ARAMPAMPA,atencion odontologica,cirugia bucal menor,2017-10-01,0,0,0,1,0,0,1,7,12,1,0,0,0,0,22
ARANI,atencion odontologica,cirugia bucal menor,2017-10-01,4,0,4,2,0,1,1,6,3,2,0,0,0,0,23
ARBIETO,atencion odontologica,cirugia bucal menor,2017-10-01,12,10,5,10,1,2,1,19,12,15,0,0,0,0,87
ARQUE,atencion odontologica,cirugia bucal menor,2017-10-01,3,2,7,6,1,3,8,18,8,12,0,0,0,0,68
ASCENCION DE GUARAYOS,atencion odontologica,cirugia bucal menor,2017-10-01,7,6,0,6,0,0,0,17,4,6,0,0,0,0,46
ATOCHA,atencion odontologica,cirugia bucal menor,2017-10-01,5,4,8,15,6,6,23,41,0,1,0,0,0,0,109
AUCAPATA,atencion odontologica,cirugia bucal menor,2017-10-01,2,1,3,0,2,2,3,6,0,1,0,0,0,0,20
AYATA,atencion odontologica,cirugia bucal menor,2017-10-01,0,0,4,3,5,3,7,30,3,10,0,0,0,0,65
AYO AYO,atencion odontologica,cirugia bucal menor,2017-10-01,0,2,2,0,2,1,1,3,3,6,0,0,0,0,20
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,cirugia bucal menor,2017-10-01,1,2,5,5,2,4,5,12,5,9,0,0,0,0,50
AZURDUY,atencion odontologica,cirugia bucal menor,2017-10-01,2,0,10,4,1,3,10,46,23,20,0,0,0,0,119
BATALLAS,atencion odontologica,cirugia bucal menor,2017-10-01,6,5,10,9,9,6,7,14,21,12,0,0,0,0,99
BAURES,atencion odontologica,cirugia bucal menor,2017-10-01,0,0,2,0,1,0,1,1,0,0,0,0,0,0,5
BELEN DE ANDAMARCA,atencion odontologica,cirugia bucal menor,2017-10-01,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2
BERMEJO,atencion odontologica,cirugia bucal menor,2017-10-01,4,2,18,24,8,18,32,63,11,4,0,0,0,0,184
BETANZOS,atencion odontologica,cirugia bucal menor,2017-10-01,5,3,10,12,7,6,16,37,46,18,0,0,0,0,160
BOLIVAR,atencion odontologica,cirugia bucal menor,2017-10-01,3,0,2,2,0,3,0,12,8,13,0,0,0,0,43
BOLPEBRA,atencion odontologica,cirugia bucal menor,2017-10-01,2,6,3,0,1,1,2,3,3,1,0,0,0,0,22
BOYUIBE,atencion odontologica,cirugia bucal menor,2017-10-01,0,0,2,2,2,2,4,6,1,4,0,0,0,0,23
BUENA VISTA,atencion odontologica,cirugia bucal menor,2017-10-01,4,2,3,2,0,0,1,0,1,0,0,0,0,0,13
CABEZAS,atencion odontologica,cirugia bucal menor,2017-10-01,3,8,1,0,1,1,9,9,0,1,0,0,0,0,33
CAIROMA,atencion odontologica,cirugia bucal menor,2017-10-01,0,0,6,17,2,7,10,4,1,3,0,0,0,0,50
"CAIZA ""D""",atencion odontologica,cirugia bucal menor,2017-10-01,3,2,3,2,2,3,5,22,6,8,0,0,0,0,56
CAJUATA,atencion odontologica,cirugia bucal menor,2017-10-01,1,2,5,5,5,2,10,14,10,2,0,0,0,0,56
CALACOTO,atencion odontologica,cirugia bucal menor,2017-10-01,0,0,0,1,3,0,8,2,1,1,0,0,0,0,16
CALAMARCA,atencion odontologica,cirugia bucal menor,2017-10-01,1,1,11,10,8,13,12,38,6,5,0,0,0,0,105
CAMARGO,atencion odontologica,cirugia bucal menor,2017-10-01,10,3,19,29,1,4,14,5,5,11,0,0,0,0,101
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,cirugia bucal menor,2017-10-01,0,0,0,0,1,1,1,1,0,0,0,0,0,0,4
CAMIRI,atencion odontologica,cirugia bucal menor,2017-10-01,6,4,2,2,1,3,3,7,6,5,0,0,0,0,39
CAPINOTA,atencion odontologica,cirugia bucal menor,2017-10-01,5,6,10,1,1,3,3,10,10,7,0,0,0,0,56
CAQUIAVIRI,atencion odontologica,cirugia bucal menor,2017-10-01,5,3,10,3,16,10,11,16,8,12,0,0,0,0,94
CARACOLLO,atencion odontologica,cirugia bucal menor,2017-10-01,8,9,10,5,3,3,6,16,11,6,0,0,0,0,77
CARANAVI,atencion odontologica,cirugia bucal menor,2017-10-01,6,8,8,8,3,12,9,25,41,29,0,0,0,0,149
CARAPARI,atencion odontologica,cirugia bucal menor,2017-10-01,2,1,24,23,4,11,25,52,15,2,0,0,0,0,159
CARIPUYO,atencion odontologica,cirugia bucal menor,2017-10-01,1,0,5,2,1,3,8,15,5,3,0,0,0,0,43
CARMEN RIVERO TORREZ,atencion odontologica,cirugia bucal menor,2017-10-01,3,2,0,0,0,2,11,10,4,2,0,0,0,0,34
CATACORA,atencion odontologica,cirugia bucal menor,2017-10-01,0,0,0,0,0,0,1,2,0,1,0,0,0,0,4
CHACARILLA,atencion odontologica,cirugia bucal menor,2017-10-01,0,0,1,4,0,2,2,4,7,1,0,0,0,0,21
CHALLAPATA,atencion odontologica,cirugia bucal menor,2017-10-01,0,4,25,20,6,13,15,15,4,7,0,0,0,0,109
CHAQUI,atencion odontologica,cirugia bucal menor,2017-10-01,3,1,6,1,2,3,9,10,3,12,0,0,0,0,50
CHARAGUA,atencion odontologica,cirugia bucal menor,2017-10-01,0,0,6,9,5,7,4,40,4,2,0,0,0,0,77
CHARAÑA,atencion odontologica,cirugia bucal menor,2017-10-01,1,0,0,0,0,0,6,8,2,0,0,0,0,0,17
CHAYANTA,atencion odontologica,cirugia bucal menor,2017-10-01,0,2,15,9,0,2,5,14,4,9,0,0,0,0,60
CHIMORE,atencion odontologica,cirugia bucal menor,2017-10-01,7,5,12,8,2,10,0,10,21,5,0,0,0,0,80
CHIPAYA,atencion odontologica,cirugia bucal menor,2017-10-01,0,0,0,0,1,1,1,0,0,0,0,0,0,0,3
CHOQUE COTA,atencion odontologica,cirugia bucal menor,2017-10-01,0,1,3,4,1,2,4,2,1,1,0,0,0,0,19
CHUA COCANI,atencion odontologica,cirugia bucal menor,2017-10-01,1,1,4,4,2,4,4,10,9,5,0,0,0,0,44
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,cirugia bucal menor,2017-10-01,4,7,25,13,0,2,14,27,7,4,0,0,0,0,103
CHUMA,atencion odontologica,cirugia bucal menor,2017-10-01,1,2,7,12,5,20,25,48,20,22,0,0,0,0,162
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,cirugia bucal menor,2017-10-01,2,0,0,0,0,2,0,0,0,0,0,0,0,0,4
CKOCHAS,atencion odontologica,cirugia bucal menor,2017-10-01,1,0,11,7,2,9,8,21,6,19,0,0,0,0,84
CLIZA,atencion odontologica,cirugia bucal menor,2017-10-01,2,0,7,3,0,0,2,10,7,22,0,0,0,0,53
COBIJA,atencion odontologica,cirugia bucal menor,2017-10-01,2,5,7,10,5,3,22,21,8,2,0,0,0,0,85
COCAPATA,atencion odontologica,cirugia bucal menor,2017-10-01,14,11,3,8,5,17,3,39,35,32,0,0,0,0,167
COCHABAMBA,atencion odontologica,cirugia bucal menor,2017-10-01,94,92,156,145,45,80,146,274,154,95,0,0,0,0,1281
COIPASA,atencion odontologica,cirugia bucal menor,2017-10-01,1,1,0,0,0,0,0,1,0,0,0,0,0,0,3
COLCAPIRHUA,atencion odontologica,cirugia bucal menor,2017-10-01,5,30,9,9,2,1,3,24,13,6,0,0,0,0,102
"COLCHA ""K""",atencion odontologica,cirugia bucal menor,2017-10-01,5,8,2,2,1,1,2,6,4,2,0,0,0,0,33
COLLANA,atencion odontologica,cirugia bucal menor,2017-10-01,0,1,2,4,0,3,8,14,1,1,0,0,0,0,34
COLOMI,atencion odontologica,cirugia bucal menor,2017-10-01,7,7,1,1,1,2,5,5,10,11,0,0,0,0,50
COLPA BELGICA,atencion odontologica,cirugia bucal menor,2017-10-01,0,1,3,0,0,0,0,4,0,0,0,0,0,0,8
COLQUECHACA,atencion odontologica,cirugia bucal menor,2017-10-01,16,15,3,18,7,12,21,30,16,23,0,0,0,0,161
COLQUENCHA,atencion odontologica,cirugia bucal menor,2017-10-01,1,1,16,19,9,22,13,47,12,16,0,0,0,0,156
COLQUIRI,atencion odontologica,cirugia bucal menor,2017-10-01,10,6,13,12,5,7,12,20,10,10,0,0,0,0,105
COMANCHE,atencion odontologica,cirugia bucal menor,2017-10-01,0,0,3,3,1,1,1,3,6,6,0,0,0,0,24
COMARAPA,atencion odontologica,cirugia bucal menor,2017-10-01,1,0,5,6,0,1,0,5,3,6,0,0,0,0,27
COMBAYA,atencion odontologica,cirugia bucal menor,2017-10-01,0,0,1,0,0,0,2,3,2,4,0,0,0,0,12
CONCEPCION,atencion odontologica,cirugia bucal menor,2017-10-01,3,6,0,4,0,2,1,4,0,1,0,0,0,0,21
COPACABANA,atencion odontologica,cirugia bucal menor,2017-10-01,6,1,6,8,2,11,10,9,4,6,0,0,0,0,63
CORIPATA,atencion odontologica,cirugia bucal menor,2017-10-01,4,2,14,12,4,7,10,16,8,4,0,0,0,0,81
CORO CORO,atencion odontologica,cirugia bucal menor,2017-10-01,0,0,2,2,3,0,1,4,1,2,0,0,0,0,15
COROICO,atencion odontologica,cirugia bucal menor,2017-10-01,2,1,13,7,1,7,17,19,4,5,0,0,0,0,76
CORQUE,atencion odontologica,cirugia bucal menor,2017-10-01,0,1,5,4,3,7,1,8,17,11,0,0,0,0,57
COTAGAITA,atencion odontologica,cirugia bucal menor,2017-10-01,4,2,25,19,10,13,32,32,13,19,0,0,0,0,169
COTOCA,atencion odontologica,cirugia bucal menor,2017-10-01,8,4,6,8,1,4,5,28,27,19,0,0,0,0,110
CRUZ DE MACHACAMARCA,atencion odontologica,cirugia bucal menor,2017-10-01,0,0,0,1,0,0,0,2,3,0,0,0,0,0,6
CUATRO CAÑADAS,atencion odontologica,cirugia bucal menor,2017-10-01,2,8,0,5,1,1,0,17,20,5,0,0,0,0,59
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,cirugia bucal menor,2017-10-01,0,0,0,0,0,0,1,0,0,7,0,0,0,0,8
CUEVO,atencion odontologica,cirugia bucal menor,2017-10-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
CULPINA,atencion odontologica,cirugia bucal menor,2017-10-01,2,5,5,4,4,12,13,20,8,8,0,0,0,0,81
CURAHUARA DE CARANGAS,atencion odontologica,cirugia bucal menor,2017-10-01,1,0,1,1,0,0,2,3,4,4,0,0,0,0,16
CURVA,atencion odontologica,cirugia bucal menor,2017-10-01,2,0,2,2,0,0,2,1,2,4,0,0,0,0,15
DESAGUADERO,atencion odontologica,cirugia bucal menor,2017-10-01,0,2,3,2,2,4,4,4,7,4,0,0,0,0,32
EL ALTO,atencion odontologica,cirugia bucal menor,2017-10-01,161,137,674,675,165,224,91,318,121,117,0,0,0,0,2683
EL CHORO,atencion odontologica,cirugia bucal menor,2017-10-01,1,0,1,2,1,1,0,7,1,5,0,0,0,0,19
EL PUENTE(STC),atencion odontologica,cirugia bucal menor,2017-10-01,4,1,2,2,1,2,2,7,3,2,0,0,0,0,26
EL PUENTE(TJA),atencion odontologica,cirugia bucal menor,2017-10-01,1,1,17,18,10,10,18,52,6,10,0,0,0,0,143
EL TORNO,atencion odontologica,cirugia bucal menor,2017-10-01,1,2,20,9,3,8,16,21,10,7,0,0,0,0,97
EL VILLAR,atencion odontologica,cirugia bucal menor,2017-10-01,0,0,0,0,2,1,1,5,0,0,0,0,0,0,9
ENTRE RIOS TRJ,atencion odontologica,cirugia bucal menor,2017-10-01,2,2,34,32,14,23,28,66,7,13,0,0,0,0,221
ENTRE RIOS CBBA,atencion odontologica,cirugia bucal menor,2017-10-01,8,5,1,1,0,1,0,6,3,2,0,0,0,0,27
ESCARA,atencion odontologica,cirugia bucal menor,2017-10-01,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2
ESCOMA,atencion odontologica,cirugia bucal menor,2017-10-01,0,1,1,4,4,4,6,7,7,2,0,0,0,0,36
ESMERALDA,atencion odontologica,cirugia bucal menor,2017-10-01,0,0,0,0,0,0,0,2,2,3,0,0,0,0,7
EUCALIPTUS,atencion odontologica,cirugia bucal menor,2017-10-01,0,0,8,9,1,1,1,6,1,7,0,0,0,0,34
EXALTACION,atencion odontologica,cirugia bucal menor,2017-10-01,0,0,0,1,0,0,1,0,2,2,0,0,0,0,6
FERNANDEZ ALONSO,atencion odontologica,cirugia bucal menor,2017-10-01,2,1,7,7,5,5,3,18,4,4,0,0,0,0,56
FILADELFIA,atencion odontologica,cirugia bucal menor,2017-10-01,0,0,1,1,2,0,2,2,1,1,0,0,0,0,10
GENERAL SAAVEDRA,atencion odontologica,cirugia bucal menor,2017-10-01,0,2,1,3,0,0,3,12,2,2,0,0,0,0,25
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,cirugia bucal menor,2017-10-01,2,0,3,9,3,11,16,9,9,7,0,0,0,0,69
GUANAY,atencion odontologica,cirugia bucal menor,2017-10-01,0,1,2,5,1,4,5,11,9,8,0,0,0,0,46
GUAQUI,atencion odontologica,cirugia bucal menor,2017-10-01,3,2,7,11,3,6,17,19,30,23,0,0,0,0,121
GUAYARAMERIN,atencion odontologica,cirugia bucal menor,2017-10-01,3,10,9,5,4,9,12,26,10,2,0,0,0,0,90
GUTIERREZ,atencion odontologica,cirugia bucal menor,2017-10-01,1,1,10,5,8,10,10,25,4,1,0,0,0,0,75
HUACARETA,atencion odontologica,cirugia bucal menor,2017-10-01,1,1,2,5,1,5,5,29,13,8,0,0,0,0,70
HUACAYA (VILLA DE HUACAYA),atencion odontologica,cirugia bucal menor,2017-10-01,2,2,3,4,1,0,11,5,0,0,0,0,0,0,28
HUACHACALLA,atencion odontologica,cirugia bucal menor,2017-10-01,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2
HUANUNI,atencion odontologica,cirugia bucal menor,2017-10-01,5,8,4,9,5,6,9,26,2,10,0,0,0,0,84
HUARACAJE,atencion odontologica,cirugia bucal menor,2017-10-01,2,2,7,8,3,4,2,6,6,6,0,0,0,0,46
HUARINA,atencion odontologica,cirugia bucal menor,2017-10-01,0,0,9,4,1,4,5,4,14,18,0,0,0,0,59
HUATAJATA,atencion odontologica,cirugia bucal menor,2017-10-01,5,1,2,4,1,1,1,11,4,6,0,0,0,0,36
HUAYLLAMARCA,atencion odontologica,cirugia bucal menor,2017-10-01,1,0,7,9,4,1,6,11,4,11,0,0,0,0,54
HUMANATA,atencion odontologica,cirugia bucal menor,2017-10-01,4,0,0,0,0,0,0,3,36,18,0,0,0,0,61
ICHOCA,atencion odontologica,cirugia bucal menor,2017-10-01,0,1,0,3,4,4,0,11,9,2,0,0,0,0,34
ICLA,atencion odontologica,cirugia bucal menor,2017-10-01,3,3,8,17,3,3,12,38,2,1,0,0,0,0,90
INCAHUASI,atencion odontologica,cirugia bucal menor,2017-10-01,0,0,4,3,1,8,1,20,2,3,0,0,0,0,42
INGAVI (HUMAITA),atencion odontologica,cirugia bucal menor,2017-10-01,0,0,3,0,0,0,3,2,0,0,0,0,0,0,8
INQUISIVI,atencion odontologica,cirugia bucal menor,2017-10-01,4,2,15,11,7,16,26,49,22,21,0,0,0,0,173
IRUPANA (VILLA DE LANZA),atencion odontologica,cirugia bucal menor,2017-10-01,6,19,13,7,2,4,12,31,40,17,0,0,0,0,151
IXIAMAS,atencion odontologica,cirugia bucal menor,2017-10-01,0,0,4,10,2,2,7,15,0,0,0,0,0,0,40
JESUS DE MACHACA,atencion odontologica,cirugia bucal menor,2017-10-01,2,3,8,9,6,18,14,31,39,27,0,0,0,0,157
LA ASUNTA,atencion odontologica,cirugia bucal menor,2017-10-01,2,9,34,29,12,16,44,69,8,15,0,0,0,0,238
LA GUARDIA,atencion odontologica,cirugia bucal menor,2017-10-01,42,52,28,22,21,24,39,45,42,35,0,0,0,0,350
LA PAZ,atencion odontologica,cirugia bucal menor,2017-10-01,137,100,267,232,74,115,311,622,197,208,0,0,0,0,2263
LA RIVERA,atencion odontologica,cirugia bucal menor,2017-10-01,0,0,0,0,0,0,1,2,2,0,0,0,0,0,5
LAGUNILLAS,atencion odontologica,cirugia bucal menor,2017-10-01,1,0,2,1,1,3,4,14,2,0,0,0,0,0,28
LAJA,atencion odontologica,cirugia bucal menor,2017-10-01,8,6,14,9,8,13,16,47,21,30,0,0,0,0,172
LAS CARRERAS,atencion odontologica,cirugia bucal menor,2017-10-01,0,0,6,1,0,0,10,7,4,0,0,0,0,0,28
LICOMA PAMPA,atencion odontologica,cirugia bucal menor,2017-10-01,0,0,4,2,0,0,1,1,6,2,0,0,0,0,16
LLALLAGUA,atencion odontologica,cirugia bucal menor,2017-10-01,4,15,6,18,12,9,15,25,4,9,0,0,0,0,117
LLICA,atencion odontologica,cirugia bucal menor,2017-10-01,0,0,5,3,1,2,14,6,0,5,0,0,0,0,36
LORETO,atencion odontologica,cirugia bucal menor,2017-10-01,1,0,0,1,1,0,1,3,0,0,0,0,0,0,7
LURIBAY,atencion odontologica,cirugia bucal menor,2017-10-01,0,1,5,1,1,2,5,7,2,0,0,0,0,0,24
MACHACAMARCA,atencion odontologica,cirugia bucal menor,2017-10-01,0,0,4,11,2,4,9,8,3,5,0,0,0,0,46
MACHARETI,atencion odontologica,cirugia bucal menor,2017-10-01,1,0,6,7,1,9,8,57,4,0,0,0,0,0,93
MAGDALENA,atencion odontologica,cirugia bucal menor,2017-10-01,0,0,12,12,5,4,6,6,4,7,0,0,0,0,56
MAIRANA,atencion odontologica,cirugia bucal menor,2017-10-01,1,0,3,4,3,2,1,2,3,0,0,0,0,0,19
MALLA,atencion odontologica,cirugia bucal menor,2017-10-01,3,0,2,0,1,0,1,3,7,4,0,0,0,0,21
MAPIRI,atencion odontologica,cirugia bucal menor,2017-10-01,9,4,13,15,2,7,25,27,7,4,0,0,0,0,113
MECAPACA,atencion odontologica,cirugia bucal menor,2017-10-01,0,1,11,4,7,7,17,22,10,12,0,0,0,0,91
MINEROS,atencion odontologica,cirugia bucal menor,2017-10-01,3,1,1,4,0,4,1,21,16,5,0,0,0,0,56
MIZQUE,atencion odontologica,cirugia bucal menor,2017-10-01,4,17,22,8,1,2,6,32,21,30,0,0,0,0,143
MOCOMOCO,atencion odontologica,cirugia bucal menor,2017-10-01,0,2,4,4,7,4,16,27,12,27,0,0,0,0,103
MOJINETE,atencion odontologica,cirugia bucal menor,2017-10-01,0,0,3,0,0,0,0,3,0,0,0,0,0,0,6
MOJOCOYA,atencion odontologica,cirugia bucal menor,2017-10-01,0,0,7,15,0,4,9,59,14,3,0,0,0,0,111
MONTEAGUDO,atencion odontologica,cirugia bucal menor,2017-10-01,7,3,15,5,5,11,11,29,15,2,0,0,0,0,103
MONTERO,atencion odontologica,cirugia bucal menor,2017-10-01,15,9,75,70,9,20,31,108,22,11,0,0,0,0,370
MORO MORO,atencion odontologica,cirugia bucal menor,2017-10-01,0,0,6,1,0,1,4,10,2,2,0,0,0,0,26
MOROCHATA,atencion odontologica,cirugia bucal menor,2017-10-01,0,1,7,6,2,3,4,24,16,16,0,0,0,0,79
NACEBE (SANTA ROSA DEL ABUNA),atencion odontologica,cirugia bucal menor,2017-10-01,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2
OCURI,atencion odontologica,cirugia bucal menor,2017-10-01,2,0,7,11,7,3,7,25,7,10,0,0,0,0,79
OKINAWA,atencion odontologica,cirugia bucal menor,2017-10-01,2,3,2,1,1,3,5,14,4,1,0,0,0,0,36
OMEREQUE,atencion odontologica,cirugia bucal menor,2017-10-01,3,1,6,6,1,0,4,14,3,6,0,0,0,0,44
ORURO,atencion odontologica,cirugia bucal menor,2017-10-01,96,86,147,146,35,93,144,332,109,113,0,0,0,0,1301
