,group,variable,month,CONSULTA REPETIDA MENORES DE 5 AÑOS,CONSULTA REPETIDA MENORES DE 5 AÑOS,CONSULTA REPETIDA 5 A 13 AÑOS,CONSULTA REPETIDA 5 A 13 AÑOS,CONSULTA REPETIDA 14 A 19 AÑOS,CONSULTA REPETIDA 14 A 19 AÑOS,CONSULTA REPETIDA 20 A 59 AÑOS,CONSULTA REPETIDA 20 A 59 AÑOS,CONSULTA REPETIDA 60 AÑOS Y MAS,CONSULTA REPETIDA 60 AÑOS Y MAS,CONSULTA REPETIDA EMB,CONSULTA REPETIDA EMB,CONSULTA REPETIDA POST,CONSULTA REPETIDA POST,TOTALES
ANCORAIMES,atencion odontologica,consulta repetida,2017-11-01,0,0,0,0,0,0,0,0,2,2,0,0,0,0,4
ANDAMARCA,atencion odontologica,consulta repetida,2017-11-01,0,0,0,1,4,3,0,3,7,6,0,0,0,1,25
ANTEQUERA,atencion odontologica,consulta repetida,2017-11-01,6,2,11,8,1,0,6,6,0,7,0,0,0,0,47
ANZALDO,atencion odontologica,consulta repetida,2017-11-01,0,0,1,1,1,2,0,1,0,2,0,0,0,0,8
APOLO,atencion odontologica,consulta repetida,2017-11-01,1,0,1,0,0,0,0,2,1,0,0,0,0,0,5
ARAMPAMPA,atencion odontologica,consulta repetida,2017-11-01,0,0,0,0,0,0,3,10,0,0,0,0,0,4,17
ARANI,atencion odontologica,consulta repetida,2017-11-01,12,4,6,2,0,1,2,13,0,3,0,1,0,4,48
ARBIETO,atencion odontologica,consulta repetida,2017-11-01,19,15,0,2,1,4,5,13,3,3,0,0,0,5,70
ARQUE,atencion odontologica,consulta repetida,2017-11-01,1,1,0,0,0,1,3,5,0,0,0,2,0,1,14
ASCENCION DE GUARAYOS,atencion odontologica,consulta repetida,2017-11-01,12,4,0,0,0,4,4,34,14,4,0,16,0,30,122
ATOCHA,atencion odontologica,consulta repetida,2017-11-01,14,18,44,42,27,34,145,87,4,9,0,0,0,1,425
AYO AYO,atencion odontologica,consulta repetida,2017-11-01,0,0,0,0,1,0,0,0,0,4,0,0,0,0,5
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,consulta repetida,2017-11-01,3,10,14,16,1,3,19,25,5,4,0,1,0,0,101
AZURDUY,atencion odontologica,consulta repetida,2017-11-01,5,7,4,11,6,12,8,130,7,0,0,58,0,24,272
BATALLAS,atencion odontologica,consulta repetida,2017-11-01,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2
BAURES,atencion odontologica,consulta repetida,2017-11-01,0,0,0,3,0,3,2,0,0,0,0,0,0,0,8
BELEN DE ANDAMARCA,atencion odontologica,consulta repetida,2017-11-01,0,1,0,0,0,0,0,2,0,0,0,0,0,2,5
BELEN DE URMIRI,atencion odontologica,consulta repetida,2017-11-01,0,0,0,0,0,1,4,1,0,0,0,0,0,1,7
BERMEJO,atencion odontologica,consulta repetida,2017-11-01,0,4,22,25,23,41,54,111,21,11,0,7,0,0,319
BETANZOS,atencion odontologica,consulta repetida,2017-11-01,18,11,2,20,2,15,14,51,4,2,0,23,0,4,166
BOLIVAR,atencion odontologica,consulta repetida,2017-11-01,0,0,0,0,1,0,1,4,0,0,0,4,0,0,10
BOYUIBE,atencion odontologica,consulta repetida,2017-11-01,0,1,0,1,0,2,0,4,0,0,0,0,0,0,8
BUENA VISTA,atencion odontologica,consulta repetida,2017-11-01,26,36,0,0,0,3,1,18,2,0,0,4,0,1,91
CABEZAS,atencion odontologica,consulta repetida,2017-11-01,14,21,1,0,2,2,5,11,0,0,0,0,0,0,56
CAIROMA,atencion odontologica,consulta repetida,2017-11-01,2,0,3,6,0,11,11,9,0,0,0,0,0,0,42
"CAIZA ""D""",atencion odontologica,consulta repetida,2017-11-01,6,4,1,1,1,0,2,20,3,7,0,3,0,10,58
CAJUATA,atencion odontologica,consulta repetida,2017-11-01,1,2,0,0,0,0,0,0,1,0,0,0,0,0,4
CALAMARCA,atencion odontologica,consulta repetida,2017-11-01,2,0,3,2,6,13,7,15,5,10,0,2,0,2,67
CAMARGO,atencion odontologica,consulta repetida,2017-11-01,11,31,1,7,0,8,7,66,1,3,0,16,0,23,174
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,consulta repetida,2017-11-01,3,5,1,2,0,10,7,3,0,0,0,0,0,1,32
CAMIRI,atencion odontologica,consulta repetida,2017-11-01,24,4,5,5,4,10,30,30,8,10,0,12,0,11,153
CAPINOTA,atencion odontologica,consulta repetida,2017-11-01,5,9,0,3,0,2,17,16,9,6,0,6,0,4,77
CAQUIAVIRI,atencion odontologica,consulta repetida,2017-11-01,0,0,1,0,1,1,1,0,2,0,0,0,0,1,7
CARACOLLO,atencion odontologica,consulta repetida,2017-11-01,16,18,6,5,5,7,26,53,10,7,0,9,0,5,167
CARANAVI,atencion odontologica,consulta repetida,2017-11-01,29,29,5,11,6,9,6,12,14,14,0,1,0,9,145
CARAPARI,atencion odontologica,consulta repetida,2017-11-01,1,2,23,18,15,10,49,149,1,9,0,0,0,0,277
CHALLAPATA,atencion odontologica,consulta repetida,2017-11-01,17,29,24,39,5,19,13,52,13,8,0,6,0,13,238
CHAQUI,atencion odontologica,consulta repetida,2017-11-01,5,2,7,8,3,3,3,20,1,0,0,4,0,6,62
CHARAGUA,atencion odontologica,consulta repetida,2017-11-01,3,0,0,3,3,5,1,5,1,0,0,2,0,1,24
CHAYANTA,atencion odontologica,consulta repetida,2017-11-01,31,17,5,10,2,7,27,28,9,6,0,1,0,2,145
CHIMORE,atencion odontologica,consulta repetida,2017-11-01,22,21,6,6,1,11,6,30,5,0,0,8,0,13,129
CHIPAYA,atencion odontologica,consulta repetida,2017-11-01,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2
CHOQUE COTA,atencion odontologica,consulta repetida,2017-11-01,0,0,3,0,0,1,2,3,2,0,0,0,0,0,11
CHUA COCANI,atencion odontologica,consulta repetida,2017-11-01,0,0,0,0,0,0,0,4,1,0,0,0,0,0,5
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,consulta repetida,2017-11-01,2,1,0,0,0,1,6,5,1,0,0,0,0,0,16
CHUMA,atencion odontologica,consulta repetida,2017-11-01,0,0,0,0,0,3,4,10,1,0,0,0,0,0,18
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,consulta repetida,2017-11-01,20,7,0,7,0,4,1,32,3,10,0,21,0,14,119
CKOCHAS,atencion odontologica,consulta repetida,2017-11-01,0,0,0,0,2,1,1,2,0,0,0,0,0,0,6
CLIZA,atencion odontologica,consulta repetida,2017-11-01,20,6,4,3,1,6,16,31,12,10,0,2,0,5,116
COBIJA,atencion odontologica,consulta repetida,2017-11-01,21,12,25,35,32,46,41,63,4,3,0,3,0,11,296
COCAPATA,atencion odontologica,consulta repetida,2017-11-01,0,0,9,0,0,0,0,2,0,0,0,0,0,2,13
COCHABAMBA,atencion odontologica,consulta repetida,2017-11-01,542,512,745,774,261,365,1276,1980,360,303,0,37,0,89,7244
COIPASA,atencion odontologica,consulta repetida,2017-11-01,0,0,1,0,0,0,1,3,0,0,0,0,0,0,5
COLCAPIRHUA,atencion odontologica,consulta repetida,2017-11-01,17,27,6,10,8,0,2,25,27,12,0,2,0,13,149
"COLCHA ""K""",atencion odontologica,consulta repetida,2017-11-01,4,10,0,4,2,1,0,1,0,0,0,0,0,5,27
COLOMI,atencion odontologica,consulta repetida,2017-11-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
COLQUECHACA,atencion odontologica,consulta repetida,2017-11-01,18,7,9,7,5,19,22,57,17,14,0,6,0,7,188
COLQUENCHA,atencion odontologica,consulta repetida,2017-11-01,0,0,0,0,1,4,0,5,0,1,0,0,0,0,11
COLQUIRI,atencion odontologica,consulta repetida,2017-11-01,10,1,1,6,3,6,25,23,7,1,0,0,0,0,83
COMANCHE,atencion odontologica,consulta repetida,2017-11-01,1,0,15,18,1,0,0,2,1,5,0,0,0,0,43
COMARAPA,atencion odontologica,consulta repetida,2017-11-01,0,0,0,0,0,1,0,8,1,3,0,4,0,1,18
CONCEPCION,atencion odontologica,consulta repetida,2017-11-01,3,4,3,6,0,0,0,3,1,1,0,0,0,0,21
CORO CORO,atencion odontologica,consulta repetida,2017-11-01,2,9,8,46,7,5,15,21,2,6,0,0,0,6,127
COROICO,atencion odontologica,consulta repetida,2017-11-01,0,0,1,0,1,0,0,3,1,0,0,0,0,1,7
CORQUE,atencion odontologica,consulta repetida,2017-11-01,0,0,0,0,0,2,4,1,0,0,0,0,0,0,7
COTAGAITA,atencion odontologica,consulta repetida,2017-11-01,13,7,37,31,22,23,79,203,10,7,0,2,0,7,441
COTOCA,atencion odontologica,consulta repetida,2017-11-01,33,10,0,1,0,6,1,4,0,0,0,0,0,0,55
CUATRO CAÑADAS,atencion odontologica,consulta repetida,2017-11-01,18,40,1,4,0,5,6,33,3,2,0,6,0,27,145
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,consulta repetida,2017-11-01,2,0,0,0,0,0,0,0,5,0,0,0,0,0,7
CUEVO,atencion odontologica,consulta repetida,2017-11-01,0,0,1,1,5,4,10,16,0,0,0,1,0,0,38
CULPINA,atencion odontologica,consulta repetida,2017-11-01,10,3,7,9,9,1,8,31,4,4,0,1,0,1,88
CURAHUARA DE CARANGAS,atencion odontologica,consulta repetida,2017-11-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
DESAGUADERO,atencion odontologica,consulta repetida,2017-11-01,0,0,0,0,0,0,0,3,0,0,0,1,0,0,4
EL ALTO,atencion odontologica,consulta repetida,2017-11-01,192,154,221,216,152,145,269,470,72,30,0,38,0,32,1991
EL CHORO,atencion odontologica,consulta repetida,2017-11-01,0,0,0,0,0,1,1,0,0,2,0,0,0,1,5
EL PUENTE(STC),atencion odontologica,consulta repetida,2017-11-01,9,2,0,0,0,5,0,7,0,0,0,0,0,0,23
EL PUENTE(TJA),atencion odontologica,consulta repetida,2017-11-01,0,0,0,2,0,12,5,23,0,2,0,0,0,0,44
EL TORNO,atencion odontologica,consulta repetida,2017-11-01,10,13,7,6,7,10,17,25,9,4,0,7,0,5,120
EL VILLAR,atencion odontologica,consulta repetida,2017-11-01,4,1,2,1,2,1,2,20,0,0,0,0,0,0,33
ENTRE RIOS TRJ,atencion odontologica,consulta repetida,2017-11-01,3,3,4,3,9,12,0,24,1,0,0,2,0,2,63
ENTRE RIOS CBBA,atencion odontologica,consulta repetida,2017-11-01,19,28,3,1,3,5,1,16,0,3,0,8,0,9,96
ESCARA,atencion odontologica,consulta repetida,2017-11-01,0,7,2,1,0,3,0,2,1,1,0,0,0,2,19
ESMERALDA,atencion odontologica,consulta repetida,2017-11-01,0,0,0,0,0,1,1,1,0,0,0,1,0,0,4
EUCALIPTUS,atencion odontologica,consulta repetida,2017-11-01,5,6,4,7,2,3,13,11,3,2,0,0,0,0,56
FERNANDEZ ALONSO,atencion odontologica,consulta repetida,2017-11-01,0,0,1,1,2,0,1,0,0,0,0,0,0,0,5
FILADELFIA,atencion odontologica,consulta repetida,2017-11-01,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2
GENERAL SAAVEDRA,atencion odontologica,consulta repetida,2017-11-01,1,0,0,2,1,0,0,7,0,2,0,1,0,0,14
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,consulta repetida,2017-11-01,2,2,0,0,0,1,2,0,0,0,0,1,0,0,8
GUANAY,atencion odontologica,consulta repetida,2017-11-01,1,0,0,1,0,1,0,13,6,0,0,4,0,3,29
GUAYARAMERIN,atencion odontologica,consulta repetida,2017-11-01,14,8,44,14,25,25,64,87,31,12,0,7,0,1,332
GUTIERREZ,atencion odontologica,consulta repetida,2017-11-01,5,6,7,3,3,2,8,9,3,1,0,2,0,2,51
HUACARETA,atencion odontologica,consulta repetida,2017-11-01,0,0,0,0,0,0,0,10,0,0,0,0,0,7,17
HUACAYA (VILLA DE HUACAYA),atencion odontologica,consulta repetida,2017-11-01,0,0,0,3,0,0,1,3,0,0,0,0,0,0,7
HUACHACALLA,atencion odontologica,consulta repetida,2017-11-01,0,1,0,0,0,0,3,3,8,3,0,1,0,0,19
HUANUNI,atencion odontologica,consulta repetida,2017-11-01,22,32,10,26,9,20,45,32,7,8,0,4,0,4,219
HUARACAJE,atencion odontologica,consulta repetida,2017-11-01,1,0,0,0,1,2,1,5,1,3,0,0,0,0,14
HUARINA,atencion odontologica,consulta repetida,2017-11-01,0,0,0,0,0,0,0,0,2,1,0,0,0,0,3
HUATAJATA,atencion odontologica,consulta repetida,2017-11-01,5,3,0,0,2,3,3,3,18,9,0,0,0,0,46
HUAYLLAMARCA,atencion odontologica,consulta repetida,2017-11-01,0,0,2,0,0,0,2,1,0,0,0,0,0,0,5
HUMANATA,atencion odontologica,consulta repetida,2017-11-01,3,5,2,0,0,0,0,3,15,17,0,0,0,3,48
ICHOCA,atencion odontologica,consulta repetida,2017-11-01,0,0,0,0,0,0,0,0,1,2,0,0,0,0,3
ICLA,atencion odontologica,consulta repetida,2017-11-01,0,2,0,2,1,3,6,8,0,1,0,0,0,0,23
INCAHUASI,atencion odontologica,consulta repetida,2017-11-01,2,3,5,3,0,3,23,10,0,5,0,0,0,1,55
INGAVI (HUMAITA),atencion odontologica,consulta repetida,2017-11-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
INQUISIVI,atencion odontologica,consulta repetida,2017-11-01,0,0,0,2,0,1,0,0,0,0,0,0,0,0,3
IRUPANA (VILLA DE LANZA),atencion odontologica,consulta repetida,2017-11-01,0,0,0,0,0,0,3,4,2,1,0,0,0,1,11
IXIAMAS,atencion odontologica,consulta repetida,2017-11-01,8,17,0,3,0,7,2,6,0,0,0,0,0,1,44
JESUS DE MACHACA,atencion odontologica,consulta repetida,2017-11-01,0,0,0,0,0,2,0,5,0,0,0,0,0,2,9
LA ASUNTA,atencion odontologica,consulta repetida,2017-11-01,1,9,2,2,3,3,8,34,2,0,0,5,0,8,77
LA GUARDIA,atencion odontologica,consulta repetida,2017-11-01,43,57,16,21,8,21,20,21,36,45,0,33,0,16,337
LA PAZ,atencion odontologica,consulta repetida,2017-11-01,422,349,464,406,188,297,1089,1981,341,303,0,57,0,64,5961
LA RIVERA,atencion odontologica,consulta repetida,2017-11-01,0,0,0,1,0,0,0,0,0,5,0,0,0,0,6
LAJA,atencion odontologica,consulta repetida,2017-11-01,4,1,0,1,0,0,1,6,0,1,0,1,0,0,15
LAS CARRERAS,atencion odontologica,consulta repetida,2017-11-01,0,4,1,2,14,13,2,31,2,9,0,4,0,0,82
LLALLAGUA,atencion odontologica,consulta repetida,2017-11-01,53,34,3,8,3,8,10,61,13,20,0,79,0,68,360
LLICA,atencion odontologica,consulta repetida,2017-11-01,0,0,0,0,0,6,4,9,0,1,0,0,0,0,20
MACHACAMARCA,atencion odontologica,consulta repetida,2017-11-01,2,2,8,7,12,2,21,32,12,13,0,1,0,4,116
MACHARETI,atencion odontologica,consulta repetida,2017-11-01,0,1,1,2,0,1,1,5,2,0,0,0,0,0,13
MAGDALENA,atencion odontologica,consulta repetida,2017-11-01,0,0,0,2,1,4,1,4,4,1,0,0,0,1,18
MAIRANA,atencion odontologica,consulta repetida,2017-11-01,29,39,11,14,0,5,7,39,0,0,0,6,0,6,156
MAPIRI,atencion odontologica,consulta repetida,2017-11-01,0,0,1,0,0,1,2,1,0,0,0,0,0,0,5
MECAPACA,atencion odontologica,consulta repetida,2017-11-01,4,0,1,0,1,0,4,4,0,0,0,0,0,0,14
MINEROS,atencion odontologica,consulta repetida,2017-11-01,1,0,0,0,0,0,0,1,2,1,0,1,0,0,6
MIZQUE,atencion odontologica,consulta repetida,2017-11-01,21,4,13,12,3,7,7,36,0,1,0,4,0,4,112
MOJINETE,atencion odontologica,consulta repetida,2017-11-01,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5
MOJOCOYA,atencion odontologica,consulta repetida,2017-11-01,1,0,4,10,4,13,11,56,1,0,0,1,0,3,104
MONTEAGUDO,atencion odontologica,consulta repetida,2017-11-01,24,9,15,6,8,8,10,30,7,5,0,0,0,4,126
MONTERO,atencion odontologica,consulta repetida,2017-11-01,5,8,6,4,13,13,26,67,6,14,0,2,0,1,165
MORO MORO,atencion odontologica,consulta repetida,2017-11-01,0,0,0,3,0,8,5,11,0,0,0,0,0,2,29
MOROCHATA,atencion odontologica,consulta repetida,2017-11-01,0,0,0,1,0,0,0,1,0,0,0,1,0,0,3
OCURI,atencion odontologica,consulta repetida,2017-11-01,1,0,8,13,22,8,2,3,0,0,0,0,0,0,57
OMEREQUE,atencion odontologica,consulta repetida,2017-11-01,0,0,1,2,0,0,0,5,0,0,0,0,0,2,10
ORURO,atencion odontologica,consulta repetida,2017-11-01,335,288,257,234,100,189,404,787,204,163,0,80,0,69,3110
PADCAYA,atencion odontologica,consulta repetida,2017-11-01,0,0,4,5,9,10,16,16,0,0,0,0,0,0,60
PADILLA,atencion odontologica,consulta repetida,2017-11-01,6,17,2,25,1,5,14,75,4,2,0,11,0,4,166
PAILON,atencion odontologica,consulta repetida,2017-11-01,2,3,0,0,0,0,0,5,0,0,0,1,0,2,13
PALCA,atencion odontologica,consulta repetida,2017-11-01,0,0,2,4,2,1,3,11,0,0,0,1,0,1,25
PALOS BLANCOS,atencion odontologica,consulta repetida,2017-11-01,3,4,0,1,1,3,1,3,10,5,0,0,0,3,34
PAMPA AULLAGAS,atencion odontologica,consulta repetida,2017-11-01,1,8,0,0,0,0,4,7,0,4,0,1,0,0,25
PAMPA GRANDE,atencion odontologica,consulta repetida,2017-11-01,3,1,0,0,0,0,0,6,0,0,0,2,0,3,15
PAPEL PAMPA,atencion odontologica,consulta repetida,2017-11-01,0,0,0,0,0,0,0,2,1,0,0,1,0,0,4
PASORAPA,atencion odontologica,consulta repetida,2017-11-01,2,1,3,2,4,18,9,39,0,2,0,0,0,2,82
PATACAMAYA,atencion odontologica,consulta repetida,2017-11-01,35,36,6,10,1,5,4,30,3,0,0,7,0,15,152
PAZÑA,atencion odontologica,consulta repetida,2017-11-01,1,2,1,8,4,5,7,23,1,7,0,1,0,0,60
POCOATA,atencion odontologica,consulta repetida,2017-11-01,4,4,0,0,0,4,1,2,2,3,0,0,0,0,20
POCONA,atencion odontologica,consulta repetida,2017-11-01,0,0,4,2,2,8,2,12,0,0,0,0,0,0,30
POJO (CBBA),atencion odontologica,consulta repetida,2017-11-01,6,2,3,11,3,7,12,35,1,0,0,1,0,11,92
POOPO,atencion odontologica,consulta repetida,2017-11-01,4,10,18,8,6,14,14,21,2,2,0,4,0,3,106
PORCO,atencion odontologica,consulta repetida,2017-11-01,2,2,0,3,2,2,4,22,0,0,0,0,0,4,41
POROMA,atencion odontologica,consulta repetida,2017-11-01,0,0,1,0,1,0,2,7,0,0,0,0,0,0,11
PORONGO,atencion odontologica,consulta repetida,2017-11-01,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6
PORTACHUELO,atencion odontologica,consulta repetida,2017-11-01,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
PORVENIR,atencion odontologica,consulta repetida,2017-11-01,2,1,0,1,0,4,1,2,0,0,0,0,0,1,12
POSTRER VALLE,atencion odontologica,consulta repetida,2017-11-01,5,0,1,1,1,0,0,2,0,0,0,0,0,0,10
POTOSI,atencion odontologica,consulta repetida,2017-11-01,193,198,217,169,174,369,296,724,50,26,0,124,0,58,2598
PRESTO,atencion odontologica,consulta repetida,2017-11-01,0,0,4,4,9,4,3,8,2,0,0,1,0,0,35
PUCARA,atencion odontologica,consulta repetida,2017-11-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
PUCARANI,atencion odontologica,consulta repetida,2017-11-01,0,0,0,0,0,0,3,3,1,0,0,0,0,0,7
PUERTO ACOSTA,atencion odontologica,consulta repetida,2017-11-01,0,0,0,1,0,3,1,5,2,4,0,0,0,0,16
PUERTO CARABUCO,atencion odontologica,consulta repetida,2017-11-01,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2
PUERTO GONZALO MORENO,atencion odontologica,consulta repetida,2017-11-01,1,3,3,12,0,0,3,0,0,0,0,0,0,0,22
PUERTO QUIJARRO,atencion odontologica,consulta repetida,2017-11-01,8,4,0,0,0,0,1,2,0,3,0,0,0,0,18
PUERTO RICO,atencion odontologica,consulta repetida,2017-11-01,0,1,0,2,3,3,5,12,0,0,0,0,0,0,26
PUERTO SUAREZ,atencion odontologica,consulta repetida,2017-11-01,0,0,0,0,1,0,0,0,1,1,0,1,0,1,5
PUERTO VILLARROEL,atencion odontologica,consulta repetida,2017-11-01,43,42,2,6,4,21,4,53,14,10,0,14,0,42,255
PUNA,atencion odontologica,consulta repetida,2017-11-01,2,3,1,3,7,12,8,17,5,0,0,2,0,4,64
PUNATA,atencion odontologica,consulta repetida,2017-11-01,36,40,19,10,9,24,3,75,3,9,0,16,0,48,292
QUIABAYA,atencion odontologica,consulta repetida,2017-11-01,0,0,0,0,3,0,4,0,0,0,0,0,0,0,7
QUILLACOLLO,atencion odontologica,consulta repetida,2017-11-01,72,61,66,43,23,50,62,152,38,54,0,9,0,22,652
QUIRUSILLAS,atencion odontologica,consulta repetida,2017-11-01,0,1,0,1,0,0,4,0,0,0,0,0,0,0,6
RAVELO,atencion odontologica,consulta repetida,2017-11-01,0,2,1,1,1,4,15,17,0,2,0,2,0,2,47
REYES,atencion odontologica,consulta repetida,2017-11-01,0,3,17,20,11,20,8,56,2,8,0,0,0,1,146
RIBERALTA,atencion odontologica,consulta repetida,2017-11-01,32,37,110,119,115,215,110,82,25,0,0,27,0,17,889
ROBORE,atencion odontologica,consulta repetida,2017-11-01,0,0,6,2,2,3,6,18,2,0,0,0,0,0,39
RURRENABAQUE,atencion odontologica,consulta repetida,2017-11-01,0,0,2,1,1,1,12,3,0,0,0,0,0,0,20
SABAYA,atencion odontologica,consulta repetida,2017-11-01,0,0,3,5,1,0,1,4,0,0,0,0,0,0,14
SACABA,atencion odontologica,consulta repetida,2017-11-01,67,35,126,111,27,45,26,64,29,7,0,3,0,11,551
SACABAMBA,atencion odontologica,consulta repetida,2017-11-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
SACACA,atencion odontologica,consulta repetida,2017-11-01,2,1,1,1,1,1,3,1,0,0,0,0,0,0,11
SAIPINA,atencion odontologica,consulta repetida,2017-11-01,3,9,3,1,0,4,2,17,0,7,0,6,0,5,57
SALINAS DE GARCI MENDOZA,atencion odontologica,consulta repetida,2017-11-01,3,6,7,22,2,3,4,3,6,0,0,0,0,0,56
SAMAIPATA,atencion odontologica,consulta repetida,2017-11-01,0,0,2,2,0,2,0,11,0,2,0,1,0,2,22
SAN ANDRES,atencion odontologica,consulta repetida,2017-11-01,0,0,2,0,1,0,1,0,0,0,0,0,0,0,4
SAN ANDRES DE MACHACA,atencion odontologica,consulta repetida,2017-11-01,0,0,0,4,0,2,3,11,2,7,0,1,0,0,30
SAN ANTONIO DE ESMORUCO,atencion odontologica,consulta repetida,2017-11-01,0,0,0,0,0,0,1,6,1,1,0,4,0,0,13
SAN ANTONIO DE LOMERIO,atencion odontologica,consulta repetida,2017-11-01,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
SAN BENITO,atencion odontologica,consulta repetida,2017-11-01,18,20,14,13,1,10,7,34,9,11,0,9,0,12,158
SAN BORJA,atencion odontologica,consulta repetida,2017-11-01,4,1,3,19,0,12,21,61,11,3,0,7,0,9,151
SAN BUENA VENTURA,atencion odontologica,consulta repetida,2017-11-01,0,0,1,1,0,0,1,0,0,0,0,0,0,0,3
SAN CARLOS,atencion odontologica,consulta repetida,2017-11-01,4,1,6,8,0,0,3,14,0,1,0,4,0,0,41
SAN IGNACIO,atencion odontologica,consulta repetida,2017-11-01,1,1,7,16,12,24,25,30,0,2,0,3,0,0,121
SAN IGNACIO DE VELASCO,atencion odontologica,consulta repetida,2017-11-01,3,4,16,23,13,5,16,42,7,1,0,2,0,2,134
SAN JAVIER(STC),atencion odontologica,consulta repetida,2017-11-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
SAN JOSE DE CHIQUITOS,atencion odontologica,consulta repetida,2017-11-01,1,0,6,0,2,1,5,10,4,0,0,0,0,0,29
SAN JULIAN,atencion odontologica,consulta repetida,2017-11-01,37,32,0,0,0,3,2,14,6,0,0,4,0,6,104
SAN LORENZO(PND),atencion odontologica,consulta repetida,2017-11-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
SAN LORENZO(TJA),atencion odontologica,consulta repetida,2017-11-01,9,9,23,19,14,18,29,80,0,4,0,0,0,0,205
SAN LUCAS,atencion odontologica,consulta repetida,2017-11-01,7,13,1,13,1,11,4,37,0,0,0,0,0,9,96
SAN MATIAS,atencion odontologica,consulta repetida,2017-11-01,0,0,0,1,0,0,0,0,0,0,0,0,0,3,4
SAN MIGUEL DE VELASCO,atencion odontologica,consulta repetida,2017-11-01,0,3,2,0,0,23,2,26,0,0,0,0,0,12,68
SAN PABLO DE LIPEZ,atencion odontologica,consulta repetida,2017-11-01,0,0,0,0,0,0,1,4,0,0,0,0,0,0,5
SAN PEDRO,atencion odontologica,consulta repetida,2017-11-01,0,1,1,4,8,10,8,34,0,5,0,4,0,1,76
SAN PEDRO DE BUENA VISTA,atencion odontologica,consulta repetida,2017-11-01,2,3,0,3,2,2,7,25,3,1,0,7,0,4,59
SAN PEDRO DE CURAHUARA,atencion odontologica,consulta repetida,2017-11-01,0,0,0,0,0,2,0,1,0,0,0,0,0,0,3
SAN RAFAEL,atencion odontologica,consulta repetida,2017-11-01,4,1,4,4,2,3,0,13,0,0,0,2,0,0,33
SAN RAMON BENI,atencion odontologica,consulta repetida,2017-11-01,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
SANTA ANA,atencion odontologica,consulta repetida,2017-11-01,0,0,3,8,2,0,18,16,1,2,0,0,0,0,50
SANTA CRUZ DE LA SIERRA,atencion odontologica,consulta repetida,2017-11-01,246,262,445,424,241,355,912,1973,225,284,0,87,0,22,5476
SANTA ROSA DEL SARA,atencion odontologica,consulta repetida,2017-11-01,4,5,0,0,0,2,0,7,3,0,0,1,0,0,22
SANTIAGO DE HUARI,atencion odontologica,consulta repetida,2017-11-01,1,10,37,25,9,22,22,28,31,5,0,2,0,7,199
SANTIAGO DE HUATA,atencion odontologica,consulta repetida,2017-11-01,1,0,0,0,0,0,2,0,0,0,0,0,0,0,3
SANTIVAÑES,atencion odontologica,consulta repetida,2017-11-01,3,1,10,3,0,2,1,7,2,8,0,1,0,4,42
SANTUARIO DE QUILLACAS,atencion odontologica,consulta repetida,2017-11-01,0,0,1,0,0,0,1,1,1,0,0,2,0,1,7
SAPAHAQUI,atencion odontologica,consulta repetida,2017-11-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
SENA,atencion odontologica,consulta repetida,2017-11-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SHINAOTA,atencion odontologica,consulta repetida,2017-11-01,9,6,1,0,0,1,1,2,0,0,0,1,0,2,23
SICA SICA (VILLA AROMA),atencion odontologica,consulta repetida,2017-11-01,15,14,3,0,0,0,0,5,13,9,0,0,0,0,59
SICAYA,atencion odontologica,consulta repetida,2017-11-01,4,1,0,0,0,7,1,9,0,0,0,1,0,4,27
SIPE SIPE,atencion odontologica,consulta repetida,2017-11-01,60,39,4,6,0,11,2,47,0,3,0,6,0,19,197
SOPACHUY,atencion odontologica,consulta repetida,2017-11-01,1,0,0,2,1,3,3,23,0,4,0,3,0,4,44
SORACACHI,atencion odontologica,consulta repetida,2017-11-01,1,10,7,10,5,7,3,9,1,1,0,5,0,3,62
SORATA,atencion odontologica,consulta repetida,2017-11-01,1,0,3,0,0,3,4,11,1,0,0,7,0,6,36
