,group,variable,month,ENDODONCIA MENORES DE 5 AÑOS,ENDODONCIA MENORES DE 5 AÑOS,ENDODONCIA 5 A 13 AÑOS,ENDODONCIA 5 A 13 AÑOS,ENDODONCIA 14 A 19 AÑOS,ENDODONCIA 14 A 19 AÑOS,ENDODONCIA 20 A 59 AÑOS,ENDODONCIA 20 A 59 AÑOS,ENDODONCIA 60 AÑOS Y MAS,ENDODONCIA 60 AÑOS Y MAS,ENDODONCIA EMB,ENDODONCIA EMB,ENDODONCIA POST,ENDODONCIA POST,TOTALES
SAPAHAQUI,atencion odontologica,endodoncia,2017-10-01,3,2,0,1,0,2,1,1,0,0,0,0,0,0,10
SENA,atencion odontologica,endodoncia,2017-10-01,0,0,0,0,0,1,0,5,0,0,0,0,0,0,6
SHINAOTA,atencion odontologica,endodoncia,2017-10-01,19,6,0,0,0,0,0,0,0,0,0,0,0,0,25
SICA SICA (VILLA AROMA),atencion odontologica,endodoncia,2017-10-01,0,1,1,0,0,0,0,1,1,0,0,0,0,0,4
SIPE SIPE,atencion odontologica,endodoncia,2017-10-01,42,69,12,14,1,7,1,39,4,9,0,0,0,0,198
SOPACHUY,atencion odontologica,endodoncia,2017-10-01,3,0,2,2,2,0,5,9,0,0,0,0,0,0,23
SORACACHI,atencion odontologica,endodoncia,2017-10-01,0,0,2,1,0,1,2,7,0,0,0,0,0,0,13
SORATA,atencion odontologica,endodoncia,2017-10-01,0,3,0,0,0,0,2,5,1,2,0,0,0,0,13
SUCRE,atencion odontologica,endodoncia,2017-10-01,137,146,163,176,43,102,165,327,31,18,0,0,0,0,1308
TACACOMA,atencion odontologica,endodoncia,2017-10-01,2,0,0,0,0,0,0,1,1,0,0,0,0,0,4
TACOPAYA,atencion odontologica,endodoncia,2017-10-01,3,1,0,0,0,0,2,3,5,7,0,0,0,0,21
TAHUA,atencion odontologica,endodoncia,2017-10-01,0,0,0,0,0,0,0,3,1,0,0,0,0,0,4
TAPACARI,atencion odontologica,endodoncia,2017-10-01,0,0,1,0,1,1,1,8,0,2,0,0,0,0,14
TARABUCO,atencion odontologica,endodoncia,2017-10-01,4,1,0,2,0,1,0,5,1,1,0,0,0,0,15
TARATA,atencion odontologica,endodoncia,2017-10-01,0,1,0,3,0,0,2,3,0,6,0,0,0,0,15
TARIJA,atencion odontologica,endodoncia,2017-10-01,19,19,91,70,26,35,136,193,61,29,0,0,0,0,679
TARVITA,atencion odontologica,endodoncia,2017-10-01,0,1,0,0,0,0,0,3,0,0,0,0,0,0,4
TEOPONTE,atencion odontologica,endodoncia,2017-10-01,0,0,1,0,0,0,1,2,0,0,0,0,0,0,4
TIAWANACU,atencion odontologica,endodoncia,2017-10-01,5,2,3,0,1,5,6,13,1,0,0,0,0,0,36
TINGUIPAYA,atencion odontologica,endodoncia,2017-10-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TIPUANI,atencion odontologica,endodoncia,2017-10-01,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3
TIQUIPAYA,atencion odontologica,endodoncia,2017-10-01,26,25,5,6,7,19,11,16,2,1,0,0,0,0,118
TIRAQUE (CBBA),atencion odontologica,endodoncia,2017-10-01,2,0,1,4,0,0,0,2,0,2,0,0,0,0,11
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,endodoncia,2017-10-01,0,0,3,1,0,0,2,0,0,0,0,0,0,0,6
TOCO,atencion odontologica,endodoncia,2017-10-01,7,8,2,2,1,1,0,1,1,2,0,0,0,0,25
TOLATA,atencion odontologica,endodoncia,2017-10-01,4,0,1,2,0,2,0,5,2,3,0,0,0,0,19
TOLEDO,atencion odontologica,endodoncia,2017-10-01,1,0,4,6,0,4,1,2,1,0,0,0,0,0,19
TOMAVE,atencion odontologica,endodoncia,2017-10-01,0,0,1,0,0,0,2,1,1,0,0,0,0,0,5
TOMINA,atencion odontologica,endodoncia,2017-10-01,3,2,9,0,2,12,10,47,0,0,0,0,0,0,85
TORO TORO,atencion odontologica,endodoncia,2017-10-01,0,1,1,3,1,0,1,4,1,0,0,0,0,0,12
TOTORA(CBBA),atencion odontologica,endodoncia,2017-10-01,1,4,2,8,0,3,3,1,0,0,0,0,0,0,22
TOTORA(ORR),atencion odontologica,endodoncia,2017-10-01,4,1,0,0,1,2,2,3,0,1,0,0,0,0,14
TRIGAL,atencion odontologica,endodoncia,2017-10-01,0,0,0,0,0,0,0,1,2,0,0,0,0,0,3
TRINIDAD,atencion odontologica,endodoncia,2017-10-01,14,13,17,28,30,33,92,85,31,35,0,0,0,0,378
TUPIZA,atencion odontologica,endodoncia,2017-10-01,29,9,11,7,7,12,46,69,19,9,0,0,0,0,218
TURCO,atencion odontologica,endodoncia,2017-10-01,1,6,1,0,0,0,1,5,0,3,0,0,0,0,17
UMALA,atencion odontologica,endodoncia,2017-10-01,0,2,0,0,0,0,1,0,0,0,0,0,0,0,3
UNCIA,atencion odontologica,endodoncia,2017-10-01,5,7,5,3,1,3,6,10,1,1,0,0,0,0,42
URIONDO (A. CONCEPCION),atencion odontologica,endodoncia,2017-10-01,1,0,2,2,4,4,5,17,0,0,0,0,0,0,35
URUBICHA,atencion odontologica,endodoncia,2017-10-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
UYUNI,atencion odontologica,endodoncia,2017-10-01,9,8,3,8,0,3,3,6,1,1,0,0,0,0,42
VACAS,atencion odontologica,endodoncia,2017-10-01,1,2,0,0,0,0,1,1,0,0,0,0,0,0,5
VALLEGRANDE,atencion odontologica,endodoncia,2017-10-01,8,1,2,2,1,2,3,4,2,3,0,0,0,0,28
VIACHA,atencion odontologica,endodoncia,2017-10-01,61,61,16,9,4,13,2,41,11,7,0,0,0,0,225
VILA VILA,atencion odontologica,endodoncia,2017-10-01,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2
VILLA CHARCAS,atencion odontologica,endodoncia,2017-10-01,2,1,0,0,0,1,0,3,0,1,0,0,0,0,8
VILLA MONTES,atencion odontologica,endodoncia,2017-10-01,2,2,5,6,4,9,7,29,1,0,0,0,0,0,65
VILLA NUEVA (LOMA ALTA),atencion odontologica,endodoncia,2017-10-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
VILLA RIVERO,atencion odontologica,endodoncia,2017-10-01,0,0,0,0,0,0,0,3,0,1,0,0,0,0,4
VILLA TUNARI,atencion odontologica,endodoncia,2017-10-01,9,16,6,10,2,20,5,32,8,2,0,0,0,0,110
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,endodoncia,2017-10-01,3,3,1,12,0,4,1,5,2,0,0,0,0,0,31
VILLAZON,atencion odontologica,endodoncia,2017-10-01,10,15,5,14,3,14,24,50,2,10,0,0,0,0,147
VINTO,atencion odontologica,endodoncia,2017-10-01,26,24,2,5,0,0,2,30,5,6,0,0,0,0,100
VITICHI,atencion odontologica,endodoncia,2017-10-01,0,2,0,4,0,5,2,2,1,3,0,0,0,0,19
WARNES,atencion odontologica,endodoncia,2017-10-01,1,2,0,2,0,0,0,0,0,0,0,0,0,0,5
YACO,atencion odontologica,endodoncia,2017-10-01,0,0,0,0,0,2,1,1,0,0,0,0,0,0,4
YACUIBA,atencion odontologica,endodoncia,2017-10-01,2,9,14,14,3,7,18,61,5,1,0,0,0,0,134
YAMPARAEZ,atencion odontologica,endodoncia,2017-10-01,2,0,0,3,3,1,0,2,0,0,0,0,0,0,11
YAPACANI,atencion odontologica,endodoncia,2017-10-01,7,18,7,7,15,9,4,25,11,8,0,0,0,0,111
YOTALA,atencion odontologica,endodoncia,2017-10-01,0,9,1,0,0,8,1,4,0,0,0,0,0,0,23
YUNCHARA,atencion odontologica,endodoncia,2017-10-01,0,0,0,0,0,2,0,9,0,0,0,0,0,0,11
ZUDAÑEZ,atencion odontologica,endodoncia,2017-10-01,0,0,0,3,0,0,0,2,0,0,0,0,0,0,5
ACACIO,atencion odontologica,endodoncia,2017-11-01,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3
ACHACACHI,atencion odontologica,endodoncia,2017-11-01,6,10,5,3,1,1,3,18,15,10,0,0,0,0,72
ACHOCALLA,atencion odontologica,endodoncia,2017-11-01,10,1,0,0,0,0,0,5,0,0,0,0,0,0,16
AIQUILE,atencion odontologica,endodoncia,2017-11-01,1,1,0,1,0,3,9,6,3,5,0,0,0,0,29
ALALAY,atencion odontologica,endodoncia,2017-11-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
ALCALA,atencion odontologica,endodoncia,2017-11-01,0,2,1,1,0,3,1,4,0,0,0,0,0,0,12
ALTO BENI,atencion odontologica,endodoncia,2017-11-01,4,0,0,0,0,1,1,8,3,0,0,0,0,0,17
ANCORAIMES,atencion odontologica,endodoncia,2017-11-01,1,0,0,0,1,0,0,0,1,1,0,0,0,0,4
ANDAMARCA,atencion odontologica,endodoncia,2017-11-01,0,0,2,3,2,2,1,0,5,3,0,0,0,0,18
ANTEQUERA,atencion odontologica,endodoncia,2017-11-01,0,1,5,5,0,0,2,2,0,2,0,0,0,0,17
APOLO,atencion odontologica,endodoncia,2017-11-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ARANI,atencion odontologica,endodoncia,2017-11-01,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2
ARBIETO,atencion odontologica,endodoncia,2017-11-01,9,5,0,1,0,5,3,14,3,1,0,0,0,0,41
ARQUE,atencion odontologica,endodoncia,2017-11-01,2,2,0,0,1,0,4,8,0,0,0,0,0,0,17
ASCENCION DE GUARAYOS,atencion odontologica,endodoncia,2017-11-01,28,10,0,0,0,13,0,0,0,0,0,0,0,0,51
ATOCHA,atencion odontologica,endodoncia,2017-11-01,2,8,16,17,12,13,75,49,0,0,0,0,0,0,192
AUCAPATA,atencion odontologica,endodoncia,2017-11-01,1,0,1,1,0,0,1,1,0,0,0,0,0,0,5
AYATA,atencion odontologica,endodoncia,2017-11-01,2,0,0,0,0,0,0,0,1,0,0,0,0,0,3
AYO AYO,atencion odontologica,endodoncia,2017-11-01,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,endodoncia,2017-11-01,4,15,14,8,6,5,13,19,1,10,0,0,0,0,95
AZURDUY,atencion odontologica,endodoncia,2017-11-01,1,0,1,1,0,0,2,10,1,0,0,0,0,0,16
BATALLAS,atencion odontologica,endodoncia,2017-11-01,1,0,0,0,0,0,0,1,2,2,0,0,0,0,6
BELEN DE URMIRI,atencion odontologica,endodoncia,2017-11-01,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
BERMEJO,atencion odontologica,endodoncia,2017-11-01,0,0,5,2,2,5,4,13,5,2,0,0,0,0,38
BETANZOS,atencion odontologica,endodoncia,2017-11-01,6,4,0,10,0,2,2,11,0,0,0,0,0,0,35
BOLIVAR,atencion odontologica,endodoncia,2017-11-01,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2
BOYUIBE,atencion odontologica,endodoncia,2017-11-01,1,0,0,1,0,1,1,2,0,0,0,0,0,0,6
BUENA VISTA,atencion odontologica,endodoncia,2017-11-01,6,15,0,0,0,3,1,10,0,0,0,0,0,0,35
CABEZAS,atencion odontologica,endodoncia,2017-11-01,3,0,0,1,0,0,1,0,0,0,0,0,0,0,5
CAIROMA,atencion odontologica,endodoncia,2017-11-01,1,0,2,5,0,2,7,7,0,0,0,0,0,0,24
"CAIZA ""D""",atencion odontologica,endodoncia,2017-11-01,1,1,1,0,2,0,1,4,1,2,0,0,0,0,13
CAJUATA,atencion odontologica,endodoncia,2017-11-01,0,1,0,1,1,0,0,2,0,0,0,0,0,0,5
CALAMARCA,atencion odontologica,endodoncia,2017-11-01,1,1,1,1,1,0,1,2,1,3,0,0,0,0,12
CAMARGO,atencion odontologica,endodoncia,2017-11-01,3,5,0,1,0,3,2,11,0,1,0,0,0,0,26
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,endodoncia,2017-11-01,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2
CAMIRI,atencion odontologica,endodoncia,2017-11-01,7,4,1,0,0,0,1,10,0,1,0,0,0,0,24
CAPINOTA,atencion odontologica,endodoncia,2017-11-01,3,4,1,2,0,1,2,2,12,1,0,0,0,0,28
CAQUIAVIRI,atencion odontologica,endodoncia,2017-11-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CARACOLLO,atencion odontologica,endodoncia,2017-11-01,6,1,1,2,1,1,2,10,0,2,0,0,0,0,26
CARANAVI,atencion odontologica,endodoncia,2017-11-01,17,16,2,2,2,8,4,15,8,4,0,0,0,0,78
CARAPARI,atencion odontologica,endodoncia,2017-11-01,5,0,10,4,7,2,16,72,0,0,0,0,0,0,116
CARIPUYO,atencion odontologica,endodoncia,2017-11-01,3,0,0,0,2,2,0,2,0,0,0,0,0,0,9
CHALLAPATA,atencion odontologica,endodoncia,2017-11-01,4,8,5,12,2,1,2,7,2,0,0,0,0,0,43
CHAQUI,atencion odontologica,endodoncia,2017-11-01,1,0,0,2,0,2,0,6,1,1,0,0,0,0,13
CHARAGUA,atencion odontologica,endodoncia,2017-11-01,0,1,0,3,3,2,0,5,0,1,0,0,0,0,15
CHAYANTA,atencion odontologica,endodoncia,2017-11-01,5,2,2,2,1,1,12,9,0,0,0,0,0,0,34
CHIMORE,atencion odontologica,endodoncia,2017-11-01,10,7,1,1,0,0,1,8,1,0,0,0,0,0,29
CHUA COCANI,atencion odontologica,endodoncia,2017-11-01,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,endodoncia,2017-11-01,4,3,0,1,0,1,5,3,0,0,0,0,0,0,17
CHUMA,atencion odontologica,endodoncia,2017-11-01,0,0,0,0,0,3,2,9,2,0,0,0,0,0,16
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,endodoncia,2017-11-01,14,3,0,6,1,0,1,11,0,0,0,0,0,0,36
CKOCHAS,atencion odontologica,endodoncia,2017-11-01,0,2,0,0,0,0,1,1,0,1,0,0,0,0,5
CLIZA,atencion odontologica,endodoncia,2017-11-01,2,3,2,1,0,0,0,3,1,1,0,0,0,0,13
COBIJA,atencion odontologica,endodoncia,2017-11-01,10,0,5,4,7,20,30,54,1,0,0,0,0,0,131
COCAPATA,atencion odontologica,endodoncia,2017-11-01,3,0,0,2,0,0,0,4,3,0,0,0,0,0,12
COCHABAMBA,atencion odontologica,endodoncia,2017-11-01,160,179,194,194,109,163,361,540,157,78,0,0,0,0,2135
COIPASA,atencion odontologica,endodoncia,2017-11-01,1,0,0,0,1,0,0,1,0,0,0,0,0,0,3
COLCAPIRHUA,atencion odontologica,endodoncia,2017-11-01,26,13,2,4,4,0,1,17,21,17,0,0,0,0,105
"COLCHA ""K""",atencion odontologica,endodoncia,2017-11-01,7,7,0,0,0,1,0,3,5,5,0,0,0,0,28
COLOMI,atencion odontologica,endodoncia,2017-11-01,5,5,1,0,0,2,0,6,1,1,0,0,0,0,21
COLPA BELGICA,atencion odontologica,endodoncia,2017-11-01,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4
COLQUECHACA,atencion odontologica,endodoncia,2017-11-01,13,4,1,1,1,5,4,10,4,5,0,0,0,0,48
COLQUENCHA,atencion odontologica,endodoncia,2017-11-01,0,0,0,1,0,1,0,1,0,0,0,0,0,0,3
COLQUIRI,atencion odontologica,endodoncia,2017-11-01,4,0,2,0,1,2,3,5,6,3,0,0,0,0,26
COMARAPA,atencion odontologica,endodoncia,2017-11-01,0,1,1,0,1,2,3,16,2,1,0,0,0,0,27
CONCEPCION,atencion odontologica,endodoncia,2017-11-01,3,3,0,8,0,0,0,2,0,0,0,0,0,0,16
COPACABANA,atencion odontologica,endodoncia,2017-11-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
CORIPATA,atencion odontologica,endodoncia,2017-11-01,2,0,2,1,0,0,0,2,0,0,0,0,0,0,7
CORO CORO,atencion odontologica,endodoncia,2017-11-01,0,0,0,0,0,0,8,0,1,0,0,0,0,0,9
COROICO,atencion odontologica,endodoncia,2017-11-01,1,0,4,0,3,3,5,7,2,0,0,0,0,0,25
CORQUE,atencion odontologica,endodoncia,2017-11-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
COTAGAITA,atencion odontologica,endodoncia,2017-11-01,10,8,15,14,11,8,11,56,9,8,0,0,0,0,150
COTOCA,atencion odontologica,endodoncia,2017-11-01,0,0,0,0,0,4,0,2,0,0,0,0,0,0,6
CUATRO CAÑADAS,atencion odontologica,endodoncia,2017-11-01,1,2,0,5,0,1,0,9,2,0,0,0,0,0,20
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,endodoncia,2017-11-01,0,1,0,1,0,0,1,1,0,0,0,0,0,0,4
CUEVO,atencion odontologica,endodoncia,2017-11-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
CULPINA,atencion odontologica,endodoncia,2017-11-01,4,0,1,3,2,3,2,3,1,0,0,0,0,0,19
CURAHUARA DE CARANGAS,atencion odontologica,endodoncia,2017-11-01,1,0,0,0,1,1,1,2,0,0,0,0,0,0,6
CURVA,atencion odontologica,endodoncia,2017-11-01,0,0,0,0,0,1,1,3,0,0,0,0,0,0,5
DESAGUADERO,atencion odontologica,endodoncia,2017-11-01,1,2,0,0,0,1,1,4,1,0,0,0,0,0,10
EL ALTO,atencion odontologica,endodoncia,2017-11-01,111,97,113,128,49,69,132,246,38,11,0,0,0,0,994
EL CHORO,atencion odontologica,endodoncia,2017-11-01,0,0,0,1,0,3,0,1,0,2,0,0,0,0,7
EL PUENTE(STC),atencion odontologica,endodoncia,2017-11-01,1,0,0,0,0,0,0,4,0,0,0,0,0,0,5
EL PUENTE(TJA),atencion odontologica,endodoncia,2017-11-01,0,0,2,1,0,4,6,21,0,2,0,0,0,0,36
EL TORNO,atencion odontologica,endodoncia,2017-11-01,4,3,1,0,5,9,7,12,1,0,0,0,0,0,42
EL VILLAR,atencion odontologica,endodoncia,2017-11-01,1,0,1,0,0,0,0,5,0,0,0,0,0,0,7
ENTRE RIOS TRJ,atencion odontologica,endodoncia,2017-11-01,1,1,5,0,3,7,3,18,0,0,0,0,0,0,38
ENTRE RIOS CBBA,atencion odontologica,endodoncia,2017-11-01,6,7,0,0,1,1,0,7,0,0,0,0,0,0,22
ESCARA,atencion odontologica,endodoncia,2017-11-01,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
ESCOMA,atencion odontologica,endodoncia,2017-11-01,1,2,2,1,1,2,3,1,0,1,0,0,0,0,14
ESMERALDA,atencion odontologica,endodoncia,2017-11-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
EUCALIPTUS,atencion odontologica,endodoncia,2017-11-01,1,1,2,3,0,1,1,3,0,0,0,0,0,0,12
EXALTACION,atencion odontologica,endodoncia,2017-11-01,0,0,0,0,0,0,0,2,0,1,0,0,0,0,3
FERNANDEZ ALONSO,atencion odontologica,endodoncia,2017-11-01,1,0,0,12,0,1,1,6,0,0,0,0,0,0,21
GENERAL SAAVEDRA,atencion odontologica,endodoncia,2017-11-01,1,0,0,0,0,0,0,2,0,0,0,0,0,0,3
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,endodoncia,2017-11-01,0,0,0,2,0,0,1,0,0,0,0,0,0,0,3
GUANAY,atencion odontologica,endodoncia,2017-11-01,0,3,0,0,0,2,3,26,12,0,0,0,0,0,46
GUAQUI,atencion odontologica,endodoncia,2017-11-01,6,2,1,0,1,2,2,5,2,3,0,0,0,0,24
GUAYARAMERIN,atencion odontologica,endodoncia,2017-11-01,18,2,3,4,5,0,9,13,9,3,0,0,0,0,66
GUTIERREZ,atencion odontologica,endodoncia,2017-11-01,0,0,0,1,0,2,3,8,0,0,0,0,0,0,14
HUACARETA,atencion odontologica,endodoncia,2017-11-01,0,0,0,1,0,0,1,5,0,0,0,0,0,0,7
HUACAYA (VILLA DE HUACAYA),atencion odontologica,endodoncia,2017-11-01,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2
HUACHACALLA,atencion odontologica,endodoncia,2017-11-01,0,0,0,0,0,0,1,0,1,1,0,0,0,0,3
HUANUNI,atencion odontologica,endodoncia,2017-11-01,8,10,5,15,2,12,19,13,2,0,0,0,0,0,86
HUARACAJE,atencion odontologica,endodoncia,2017-11-01,1,0,0,0,0,1,1,5,0,4,0,0,0,0,12
HUARINA,atencion odontologica,endodoncia,2017-11-01,0,0,0,0,1,1,1,2,2,3,0,0,0,0,10
HUATAJATA,atencion odontologica,endodoncia,2017-11-01,1,2,0,0,0,1,1,3,1,0,0,0,0,0,9
HUAYLLAMARCA,atencion odontologica,endodoncia,2017-11-01,3,0,1,1,1,0,1,3,1,1,0,0,0,0,12
HUMANATA,atencion odontologica,endodoncia,2017-11-01,0,0,0,0,0,0,0,2,3,6,0,0,0,0,11
ICHOCA,atencion odontologica,endodoncia,2017-11-01,0,1,0,0,0,0,0,0,2,0,0,0,0,0,3
ICLA,atencion odontologica,endodoncia,2017-11-01,0,1,1,0,0,1,2,5,0,0,0,0,0,0,10
INCAHUASI,atencion odontologica,endodoncia,2017-11-01,1,5,1,1,0,2,6,8,2,7,0,0,0,0,33
INGAVI (HUMAITA),atencion odontologica,endodoncia,2017-11-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
INQUISIVI,atencion odontologica,endodoncia,2017-11-01,0,1,0,0,0,1,0,0,1,0,0,0,0,0,3
IRUPANA (VILLA DE LANZA),atencion odontologica,endodoncia,2017-11-01,1,2,0,1,1,1,1,3,1,1,0,0,0,0,12
IXIAMAS,atencion odontologica,endodoncia,2017-11-01,0,0,0,1,0,3,2,2,0,0,0,0,0,0,8
JESUS DE MACHACA,atencion odontologica,endodoncia,2017-11-01,1,1,0,1,0,2,2,10,1,0,0,0,0,0,18
LA ASUNTA,atencion odontologica,endodoncia,2017-11-01,4,10,7,2,1,5,7,14,0,0,0,0,0,0,50
LA GUARDIA,atencion odontologica,endodoncia,2017-11-01,44,32,3,2,10,6,12,16,0,1,0,0,0,0,126
LA PAZ,atencion odontologica,endodoncia,2017-11-01,159,138,200,164,87,118,320,699,121,106,0,0,0,0,2112
LAGUNILLAS,atencion odontologica,endodoncia,2017-11-01,0,0,0,0,0,0,3,7,0,0,0,0,0,0,10
LAJA,atencion odontologica,endodoncia,2017-11-01,1,1,1,0,0,0,0,4,0,0,0,0,0,0,7
LAS CARRERAS,atencion odontologica,endodoncia,2017-11-01,0,0,1,1,3,3,2,7,0,0,0,0,0,0,17
LLALLAGUA,atencion odontologica,endodoncia,2017-11-01,30,19,2,4,1,6,10,20,3,4,0,0,0,0,99
LLICA,atencion odontologica,endodoncia,2017-11-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
LURIBAY,atencion odontologica,endodoncia,2017-11-01,0,0,0,1,0,1,0,5,0,0,0,0,0,0,7
MACHACAMARCA,atencion odontologica,endodoncia,2017-11-01,2,0,4,2,3,0,3,21,4,3,0,0,0,0,42
MACHARETI,atencion odontologica,endodoncia,2017-11-01,0,2,0,1,0,1,0,5,0,0,0,0,0,0,9
MAGDALENA,atencion odontologica,endodoncia,2017-11-01,0,0,0,0,0,0,2,2,0,0,0,0,0,0,4
MAIRANA,atencion odontologica,endodoncia,2017-11-01,11,4,3,4,2,3,0,10,0,0,0,0,0,0,37
MALLA,atencion odontologica,endodoncia,2017-11-01,1,0,0,2,0,1,1,3,1,2,0,0,0,0,11
MAPIRI,atencion odontologica,endodoncia,2017-11-01,1,1,1,0,1,5,2,5,0,0,0,0,0,0,16
MECAPACA,atencion odontologica,endodoncia,2017-11-01,0,2,1,0,2,5,3,8,2,0,0,0,0,0,23
MINEROS,atencion odontologica,endodoncia,2017-11-01,2,6,0,0,0,2,0,0,3,0,0,0,0,0,13
MIZQUE,atencion odontologica,endodoncia,2017-11-01,2,0,8,4,1,4,2,11,0,0,0,0,0,0,32
MOCOMOCO,atencion odontologica,endodoncia,2017-11-01,0,0,0,0,1,2,0,3,5,0,0,0,0,0,11
MOJOCOYA,atencion odontologica,endodoncia,2017-11-01,2,0,1,3,0,0,3,10,0,0,0,0,0,0,19
MONTEAGUDO,atencion odontologica,endodoncia,2017-11-01,2,11,4,3,1,1,4,9,2,2,0,0,0,0,39
MONTERO,atencion odontologica,endodoncia,2017-11-01,2,3,0,2,1,1,3,6,0,2,0,0,0,0,20
MOROCHATA,atencion odontologica,endodoncia,2017-11-01,0,0,0,1,0,1,1,1,1,0,0,0,0,0,5
OCURI,atencion odontologica,endodoncia,2017-11-01,0,0,1,4,2,1,0,1,1,0,0,0,0,0,10
OMEREQUE,atencion odontologica,endodoncia,2017-11-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
ORURO,atencion odontologica,endodoncia,2017-11-01,90,80,80,49,29,51,83,136,18,17,0,0,0,0,633
PADCAYA,atencion odontologica,endodoncia,2017-11-01,0,0,1,0,1,4,3,8,0,0,0,0,0,0,17
PADILLA,atencion odontologica,endodoncia,2017-11-01,1,3,1,9,1,2,6,17,2,0,0,0,0,0,42
PAILON,atencion odontologica,endodoncia,2017-11-01,1,3,0,0,0,1,0,1,0,0,0,0,0,0,6
PALCA,atencion odontologica,endodoncia,2017-11-01,0,4,0,1,1,1,1,3,0,0,0,0,0,0,11
PALOS BLANCOS,atencion odontologica,endodoncia,2017-11-01,2,3,1,3,0,0,3,26,1,2,0,0,0,0,41
PAMPA AULLAGAS,atencion odontologica,endodoncia,2017-11-01,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3
PAMPA GRANDE,atencion odontologica,endodoncia,2017-11-01,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2
PAPEL PAMPA,atencion odontologica,endodoncia,2017-11-01,0,0,0,1,0,0,0,2,0,0,0,0,0,0,3
PASORAPA,atencion odontologica,endodoncia,2017-11-01,1,1,0,0,0,2,1,5,0,0,0,0,0,0,10
PATACAMAYA,atencion odontologica,endodoncia,2017-11-01,11,7,1,5,1,2,0,4,0,0,0,0,0,0,31
PAZÑA,atencion odontologica,endodoncia,2017-11-01,0,1,0,2,0,0,1,1,1,2,0,0,0,0,8
PELECHUCO,atencion odontologica,endodoncia,2017-11-01,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2
POCOATA,atencion odontologica,endodoncia,2017-11-01,1,0,2,0,0,2,0,3,0,0,0,0,0,0,8
POCONA,atencion odontologica,endodoncia,2017-11-01,0,2,0,0,3,1,1,9,2,0,0,0,0,0,18
POJO (CBBA),atencion odontologica,endodoncia,2017-11-01,1,0,1,2,0,2,4,8,0,0,0,0,0,0,18
POOPO,atencion odontologica,endodoncia,2017-11-01,1,1,10,4,2,5,4,10,0,1,0,0,0,0,38
PORCO,atencion odontologica,endodoncia,2017-11-01,0,1,0,0,0,0,0,3,0,0,0,0,0,0,4
POROMA,atencion odontologica,endodoncia,2017-11-01,0,0,1,0,2,2,1,8,0,0,0,0,0,0,14
PORONGO,atencion odontologica,endodoncia,2017-11-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
PORVENIR,atencion odontologica,endodoncia,2017-11-01,0,3,0,1,0,1,1,2,0,0,0,0,0,0,8
POSTRER VALLE,atencion odontologica,endodoncia,2017-11-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
POTOSI,atencion odontologica,endodoncia,2017-11-01,78,63,48,60,50,77,70,166,24,26,0,0,0,0,662
PRESTO,atencion odontologica,endodoncia,2017-11-01,0,0,13,8,6,5,5,15,1,0,0,0,0,0,53
PUCARANI,atencion odontologica,endodoncia,2017-11-01,0,0,3,2,3,0,1,4,0,0,0,0,0,0,13
PUERTO ACOSTA,atencion odontologica,endodoncia,2017-11-01,0,0,0,0,0,1,1,1,0,1,0,0,0,0,4
