,group,variable,month,PRIMERA CONSULTA MENORES DE 5 AÑOS,PRIMERA CONSULTA MENORES DE 5 AÑOS,PRIMERA CONSULTA 5 A 13 AÑOS,PRIMERA CONSULTA 5 A 13 AÑOS,PRIMERA CONSULTA 14 A 19 AÑOS,PRIMERA CONSULTA 14 A 19 AÑOS,PRIMERA CONSULTA 20 A 59 AÑOS,PRIMERA CONSULTA 20 A 59 AÑOS,PRIMERA CONSULTA 60 AÑOS Y MAS,PRIMERA CONSULTA 60 AÑOS Y MAS,PRIMERA CONSULTA EMB,PRIMERA CONSULTA EMB,PRIMERA CONSULTA POST,PRIMERA CONSULTA POST,TOTALES
LLICA,atencion odontologica,primera consulta,2017-09-01,8,8,4,2,2,2,5,6,4,3,0,0,0,0,44
LORETO,atencion odontologica,primera consulta,2017-09-01,0,0,21,18,3,8,1,2,1,0,0,1,0,0,55
LURIBAY,atencion odontologica,primera consulta,2017-09-01,6,4,3,2,6,5,9,19,8,6,0,11,0,1,80
MACHACAMARCA,atencion odontologica,primera consulta,2017-09-01,12,14,132,148,42,40,7,23,5,7,0,4,0,1,435
MACHARETI,atencion odontologica,primera consulta,2017-09-01,6,8,5,5,2,9,6,29,3,2,0,7,0,0,82
MAGDALENA,atencion odontologica,primera consulta,2017-09-01,2,6,5,10,5,4,14,20,1,1,0,4,0,1,73
MAIRANA,atencion odontologica,primera consulta,2017-09-01,18,32,9,20,1,12,7,22,4,2,0,22,0,5,154
MALLA,atencion odontologica,primera consulta,2017-09-01,1,1,0,4,2,3,3,4,2,3,0,3,0,0,26
MAPIRI,atencion odontologica,primera consulta,2017-09-01,14,9,7,10,4,10,15,46,3,1,0,16,0,6,141
MECAPACA,atencion odontologica,primera consulta,2017-09-01,13,19,6,10,3,6,12,22,7,5,0,4,0,3,110
MINEROS,atencion odontologica,primera consulta,2017-09-01,5,7,2,5,0,2,3,13,9,1,0,5,0,1,53
MIZQUE,atencion odontologica,primera consulta,2017-09-01,7,11,4,12,8,9,5,30,11,16,0,1,0,10,124
MOCOMOCO,atencion odontologica,primera consulta,2017-09-01,11,6,59,68,5,11,7,21,14,12,0,2,0,5,221
MOJINETE,atencion odontologica,primera consulta,2017-09-01,2,6,0,1,2,1,3,3,0,1,0,0,0,0,19
MOJOCOYA,atencion odontologica,primera consulta,2017-09-01,15,17,16,20,8,11,21,37,7,3,0,6,0,0,161
MONTEAGUDO,atencion odontologica,primera consulta,2017-09-01,36,25,14,11,7,28,26,82,9,0,0,38,0,12,288
MONTERO,atencion odontologica,primera consulta,2017-09-01,76,79,58,82,30,26,45,123,27,11,0,35,0,10,602
MORO MORO,atencion odontologica,primera consulta,2017-09-01,1,2,7,3,1,4,5,17,1,3,0,2,0,1,47
MOROCHATA,atencion odontologica,primera consulta,2017-09-01,5,3,20,22,6,9,13,17,7,11,0,6,0,5,124
NACEBE (SANTA ROSA DEL ABUNA),atencion odontologica,primera consulta,2017-09-01,11,7,9,8,1,2,4,10,1,0,0,1,0,2,56
NUEVO MANOA (NUEVA ESPERANZA),atencion odontologica,primera consulta,2017-09-01,0,1,1,10,3,2,7,4,0,0,0,0,0,1,29
OCURI,atencion odontologica,primera consulta,2017-09-01,25,21,82,78,124,108,4,44,13,13,0,16,0,10,538
OKINAWA,atencion odontologica,primera consulta,2017-09-01,7,9,2,4,1,4,2,17,3,5,0,7,0,5,66
OMEREQUE,atencion odontologica,primera consulta,2017-09-01,3,5,2,5,0,3,7,7,3,3,0,0,0,5,43
ORURO,atencion odontologica,primera consulta,2017-09-01,275,245,189,192,70,153,353,726,129,112,0,450,0,68,2962
PADCAYA,atencion odontologica,primera consulta,2017-09-01,62,67,139,139,35,37,35,84,11,5,0,3,0,3,620
PADILLA,atencion odontologica,primera consulta,2017-09-01,11,10,49,55,12,15,28,39,12,4,0,27,0,2,264
PAILON,atencion odontologica,primera consulta,2017-09-01,8,12,22,15,10,17,33,60,5,3,0,8,0,10,203
PALCA,atencion odontologica,primera consulta,2017-09-01,17,20,88,88,8,12,8,15,8,7,0,2,0,9,282
PALOS BLANCOS,atencion odontologica,primera consulta,2017-09-01,60,66,123,104,8,20,21,82,16,17,0,18,0,26,561
PAMPA AULLAGAS,atencion odontologica,primera consulta,2017-09-01,5,8,14,11,1,1,1,8,3,1,0,5,0,0,58
PAMPA GRANDE,atencion odontologica,primera consulta,2017-09-01,27,25,2,0,0,4,1,12,9,11,0,5,0,9,105
PAPEL PAMPA,atencion odontologica,primera consulta,2017-09-01,1,2,6,5,0,1,1,2,3,2,0,0,0,0,23
PASORAPA,atencion odontologica,primera consulta,2017-09-01,3,4,7,6,4,5,6,19,9,4,0,2,0,2,71
PATACAMAYA,atencion odontologica,primera consulta,2017-09-01,27,21,47,52,5,9,7,39,12,8,0,19,0,4,250
PAZÑA,atencion odontologica,primera consulta,2017-09-01,4,5,10,28,6,7,9,22,2,4,0,2,0,3,102
PELECHUCO,atencion odontologica,primera consulta,2017-09-01,25,28,0,1,0,6,0,18,0,0,0,17,0,5,100
POCOATA,atencion odontologica,primera consulta,2017-09-01,28,40,7,9,4,7,7,32,17,15,0,17,0,5,188
POCONA,atencion odontologica,primera consulta,2017-09-01,15,15,63,58,10,9,14,27,6,3,0,32,0,32,284
POJO (CBBA),atencion odontologica,primera consulta,2017-09-01,9,2,5,9,8,8,13,17,2,3,0,3,0,1,80
POOPO,atencion odontologica,primera consulta,2017-09-01,6,6,32,39,3,10,13,31,4,5,0,6,0,3,158
PORCO,atencion odontologica,primera consulta,2017-09-01,19,21,12,12,4,9,6,25,5,11,0,12,0,3,139
POROMA,atencion odontologica,primera consulta,2017-09-01,26,36,36,38,1,17,22,77,7,14,0,17,0,3,294
PORONGO,atencion odontologica,primera consulta,2017-09-01,3,5,1,2,2,1,2,9,5,4,0,9,0,8,51
PORTACHUELO,atencion odontologica,primera consulta,2017-09-01,4,4,14,29,2,4,5,11,4,4,0,6,0,2,89
PORVENIR,atencion odontologica,primera consulta,2017-09-01,12,16,10,10,4,9,16,22,4,7,0,9,0,4,123
POSTRER VALLE,atencion odontologica,primera consulta,2017-09-01,2,1,2,5,1,3,1,3,1,3,0,1,0,1,24
POTOSI,atencion odontologica,primera consulta,2017-09-01,195,209,153,147,75,125,223,533,36,48,0,206,0,54,2004
PRESTO,atencion odontologica,primera consulta,2017-09-01,2,0,28,29,11,10,4,23,1,1,0,10,0,2,121
PUCARA,atencion odontologica,primera consulta,2017-09-01,0,0,1,1,0,0,2,6,0,2,0,0,0,0,12
PUCARANI,atencion odontologica,primera consulta,2017-09-01,23,31,33,26,17,35,26,92,20,9,0,29,0,16,357
PUERTO ACOSTA,atencion odontologica,primera consulta,2017-09-01,25,18,11,8,4,15,15,44,28,14,0,5,0,11,198
PUERTO CARABUCO,atencion odontologica,primera consulta,2017-09-01,6,5,8,6,11,14,18,32,12,5,0,0,0,3,120
PUERTO GONZALO MORENO,atencion odontologica,primera consulta,2017-09-01,6,6,40,40,31,35,8,17,0,0,0,5,0,3,191
PUERTO PEREZ,atencion odontologica,primera consulta,2017-09-01,3,2,0,2,1,1,8,17,9,4,0,7,0,1,55
PUERTO QUIJARRO,atencion odontologica,primera consulta,2017-09-01,10,8,25,19,2,4,1,11,2,0,0,8,0,3,93
PUERTO RICO,atencion odontologica,primera consulta,2017-09-01,22,21,17,29,14,10,16,11,5,6,0,4,0,4,159
PUERTO SUAREZ,atencion odontologica,primera consulta,2017-09-01,12,15,4,2,1,2,1,19,7,5,0,12,0,3,83
PUERTO VILLARROEL,atencion odontologica,primera consulta,2017-09-01,65,51,36,39,13,29,34,106,18,20,0,34,0,24,469
PUNA,atencion odontologica,primera consulta,2017-09-01,16,25,19,15,11,15,26,72,12,7,0,25,0,5,248
PUNATA,atencion odontologica,primera consulta,2017-09-01,16,14,8,10,4,7,4,21,8,9,0,5,0,12,118
QUIABAYA,atencion odontologica,primera consulta,2017-09-01,7,8,77,49,4,1,7,10,1,0,0,2,0,0,166
QUILLACOLLO,atencion odontologica,primera consulta,2017-09-01,95,103,26,31,10,16,25,110,41,19,0,28,0,43,547
QUIME,atencion odontologica,primera consulta,2017-09-01,15,14,7,6,2,4,16,25,7,3,0,6,0,3,108
QUIRUSILLAS,atencion odontologica,primera consulta,2017-09-01,13,20,0,0,0,4,1,6,2,1,0,2,0,2,51
RAVELO,atencion odontologica,primera consulta,2017-09-01,17,29,14,18,15,20,15,63,84,144,0,12,0,12,443
REYES,atencion odontologica,primera consulta,2017-09-01,3,3,11,10,3,2,15,8,5,5,0,3,0,3,71
RIBERALTA,atencion odontologica,primera consulta,2017-09-01,82,97,100,109,63,157,73,312,34,34,0,179,0,39,1279
ROBORE,atencion odontologica,primera consulta,2017-09-01,15,20,21,23,12,17,9,38,6,1,0,24,0,3,189
RURRENABAQUE,atencion odontologica,primera consulta,2017-09-01,21,18,11,17,10,22,19,51,15,11,0,22,0,130,347
SABAYA,atencion odontologica,primera consulta,2017-09-01,2,4,29,27,0,4,8,16,9,6,0,7,0,0,112
SACABA,atencion odontologica,primera consulta,2017-09-01,92,92,143,170,50,83,37,123,36,51,0,29,0,35,941
SACABAMBA,atencion odontologica,primera consulta,2017-09-01,3,4,5,5,1,0,0,4,0,0,0,0,0,0,22
SACACA,atencion odontologica,primera consulta,2017-09-01,21,11,6,11,4,10,26,54,12,11,0,17,0,12,195
SAIPINA,atencion odontologica,primera consulta,2017-09-01,4,7,6,3,1,3,7,9,5,1,0,1,0,2,49
SALINAS DE GARCI MENDOZA,atencion odontologica,primera consulta,2017-09-01,26,17,31,23,6,11,16,42,23,26,0,21,0,5,247
SAMAIPATA,atencion odontologica,primera consulta,2017-09-01,6,2,9,11,1,0,2,19,2,1,0,1,0,2,56
SAN ANDRES,atencion odontologica,primera consulta,2017-09-01,17,16,8,14,5,7,21,36,12,13,0,4,0,6,159
SAN ANDRES DE MACHACA,atencion odontologica,primera consulta,2017-09-01,6,6,16,23,1,4,6,17,11,9,0,7,0,0,106
SAN ANTONIO DE ESMORUCO,atencion odontologica,primera consulta,2017-09-01,7,10,1,0,1,3,2,3,5,4,0,0,0,0,36
SAN ANTONIO DE LOMERIO,atencion odontologica,primera consulta,2017-09-01,1,4,1,1,1,1,6,13,0,3,0,1,0,2,34
SAN BENITO,atencion odontologica,primera consulta,2017-09-01,10,10,10,14,2,1,3,13,5,11,0,2,0,3,84
SAN BORJA,atencion odontologica,primera consulta,2017-09-01,42,55,14,10,3,20,20,43,7,2,0,22,0,8,246
SAN BUENA VENTURA,atencion odontologica,primera consulta,2017-09-01,15,19,9,12,5,21,16,50,5,8,0,10,0,9,179
SAN CARLOS,atencion odontologica,primera consulta,2017-09-01,12,12,35,47,18,16,6,14,6,6,0,13,0,8,193
SAN IGNACIO,atencion odontologica,primera consulta,2017-09-01,27,35,300,253,131,172,174,123,15,15,0,7,0,3,1255
SAN IGNACIO DE VELASCO,atencion odontologica,primera consulta,2017-09-01,128,129,5,11,4,5,6,90,60,39,0,15,0,40,532
SAN JAVIER(BNI),atencion odontologica,primera consulta,2017-09-01,3,5,0,1,0,2,1,2,1,0,0,1,0,0,16
SAN JAVIER(STC),atencion odontologica,primera consulta,2017-09-01,3,7,1,1,0,1,2,7,5,2,0,5,0,2,36
SAN JOAQUIN,atencion odontologica,primera consulta,2017-09-01,6,7,7,8,4,0,4,7,1,1,0,0,0,2,47
SAN JOSE DE CHIQUITOS,atencion odontologica,primera consulta,2017-09-01,9,9,19,23,4,19,20,53,10,3,0,2,0,1,172
SAN JUAN DE YAPACANI,atencion odontologica,primera consulta,2017-09-01,3,4,7,1,0,5,2,15,1,0,0,5,0,2,45
SAN JULIAN,atencion odontologica,primera consulta,2017-09-01,55,64,15,24,80,96,26,66,37,21,0,25,0,39,548
SAN LORENZO(PND),atencion odontologica,primera consulta,2017-09-01,19,24,3,4,0,3,4,3,1,1,0,2,0,1,65
SAN LORENZO(TJA),atencion odontologica,primera consulta,2017-09-01,45,52,62,59,18,25,29,107,13,11,0,2,0,1,424
SAN LUCAS,atencion odontologica,primera consulta,2017-09-01,19,23,17,16,11,32,19,73,9,10,0,51,0,2,282
SAN MATIAS,atencion odontologica,primera consulta,2017-09-01,10,15,2,1,1,1,2,1,0,2,0,0,0,2,37
SAN MIGUEL DE VELASCO,atencion odontologica,primera consulta,2017-09-01,10,5,2,5,3,5,8,22,3,6,0,3,0,6,78
SAN PABLO DE LIPEZ,atencion odontologica,primera consulta,2017-09-01,0,2,3,2,1,1,5,4,5,4,0,0,0,0,27
SAN PEDRO,atencion odontologica,primera consulta,2017-09-01,24,23,17,13,6,13,15,37,7,4,0,9,0,1,169
SAN PEDRO DE BUENA VISTA,atencion odontologica,primera consulta,2017-09-01,57,57,29,25,16,21,28,51,31,27,0,10,0,5,357
SAN PEDRO DE CURAHUARA,atencion odontologica,primera consulta,2017-09-01,8,0,2,3,4,3,5,9,4,5,0,0,0,4,47
SAN PEDRO DE QUEMES,atencion odontologica,primera consulta,2017-09-01,0,0,2,2,0,0,2,3,0,0,0,0,0,0,9
SAN PEDRO DE TIQUINA,atencion odontologica,primera consulta,2017-09-01,7,1,0,1,5,3,12,9,2,2,0,2,0,0,44
SAN PEDRO(PND),atencion odontologica,primera consulta,2017-09-01,0,3,4,7,1,3,7,4,1,2,0,2,0,0,34
SAN RAFAEL,atencion odontologica,primera consulta,2017-09-01,9,1,5,4,2,1,3,12,0,1,0,3,0,2,43
SAN RAMON BENI,atencion odontologica,primera consulta,2017-09-01,4,6,29,35,2,3,1,11,3,0,0,15,0,0,109
SAN RAMON SCZ,atencion odontologica,primera consulta,2017-09-01,84,84,150,150,100,100,4,4,1,1,0,15,0,18,711
SANTA ANA,atencion odontologica,primera consulta,2017-09-01,1,0,9,22,5,3,12,24,1,1,0,0,0,0,78
SANTA CRUZ DE LA SIERRA,atencion odontologica,primera consulta,2017-09-01,1091,1068,376,338,140,433,433,1814,276,226,0,1098,0,255,7548
SANTA ROSA,atencion odontologica,primera consulta,2017-09-01,13,12,9,13,3,7,11,11,2,2,0,1,0,1,85
SANTA ROSA DEL SARA,atencion odontologica,primera consulta,2017-09-01,23,25,22,18,1,11,9,36,15,11,0,13,0,12,196
SANTIAGO DE CALLAPA,atencion odontologica,primera consulta,2017-09-01,0,0,0,0,0,0,0,0,5,5,0,0,0,0,10
SANTIAGO DE HUARI,atencion odontologica,primera consulta,2017-09-01,11,13,21,20,14,7,12,36,10,14,0,7,0,4,169
SANTIAGO DE HUATA,atencion odontologica,primera consulta,2017-09-01,5,2,16,15,3,3,6,15,8,4,0,3,0,1,81
SANTIAGO DE MACHACA,atencion odontologica,primera consulta,2017-09-01,5,7,4,3,2,2,8,15,6,4,0,0,0,1,57
SANTIVAÑES,atencion odontologica,primera consulta,2017-09-01,12,9,6,5,2,3,11,21,1,10,0,1,0,4,85
SANTUARIO DE QUILLACAS,atencion odontologica,primera consulta,2017-09-01,7,12,6,7,2,2,6,15,19,19,0,8,0,3,106
SAPAHAQUI,atencion odontologica,primera consulta,2017-09-01,32,31,12,5,7,14,23,35,16,8,0,17,0,11,211
SENA,atencion odontologica,primera consulta,2017-09-01,15,6,3,1,0,1,4,20,5,3,0,7,0,3,68
SHINAOTA,atencion odontologica,primera consulta,2017-09-01,39,26,5,3,1,5,5,14,9,6,0,31,0,32,176
SICA SICA (VILLA AROMA),atencion odontologica,primera consulta,2017-09-01,15,22,11,6,9,17,19,44,9,15,0,2,0,5,174
SICAYA,atencion odontologica,primera consulta,2017-09-01,1,2,1,0,0,5,3,9,1,1,0,2,0,0,25
SIPE SIPE,atencion odontologica,primera consulta,2017-09-01,47,51,154,139,12,25,26,80,31,37,0,13,0,21,636
SOPACHUY,atencion odontologica,primera consulta,2017-09-01,5,11,9,12,2,7,8,37,4,2,0,15,0,2,114
SORACACHI,atencion odontologica,primera consulta,2017-09-01,27,16,91,109,15,25,6,22,13,13,0,17,0,2,356
SORATA,atencion odontologica,primera consulta,2017-09-01,13,17,8,9,3,18,14,21,8,5,0,13,0,3,132
SUCRE,atencion odontologica,primera consulta,2017-09-01,430,431,200,264,102,252,424,1110,78,105,0,595,0,57,4048
TACACHI,atencion odontologica,primera consulta,2017-09-01,1,1,0,0,0,0,1,1,1,2,0,0,0,1,8
TACACOMA,atencion odontologica,primera consulta,2017-09-01,13,6,7,6,8,13,13,33,4,3,0,14,0,3,123
TACOBAMBA,atencion odontologica,primera consulta,2017-09-01,3,3,1,2,0,3,1,5,2,2,0,1,0,0,23
TACOPAYA,atencion odontologica,primera consulta,2017-09-01,9,1,6,2,4,5,12,25,10,11,0,6,0,6,97
TAHUA,atencion odontologica,primera consulta,2017-09-01,3,1,2,3,0,2,5,6,6,1,0,2,0,0,31
TAPACARI,atencion odontologica,primera consulta,2017-09-01,12,16,20,18,8,5,16,44,12,10,0,10,0,7,178
TARABUCO,atencion odontologica,primera consulta,2017-09-01,22,7,45,50,35,32,9,30,2,4,0,23,0,5,264
TARACO,atencion odontologica,primera consulta,2017-09-01,4,6,16,6,3,3,8,5,5,13,0,1,0,1,71
TARATA,atencion odontologica,primera consulta,2017-09-01,4,7,13,7,1,3,10,25,9,12,0,1,0,2,94
TARIJA,atencion odontologica,primera consulta,2017-09-01,138,160,374,434,161,231,368,726,84,77,0,181,0,25,2959
TARVITA,atencion odontologica,primera consulta,2017-09-01,19,19,21,33,5,13,20,40,6,7,0,20,0,9,212
TEOPONTE,atencion odontologica,primera consulta,2017-09-01,11,11,7,5,4,7,23,25,3,3,0,2,0,3,104
TIAWANACU,atencion odontologica,primera consulta,2017-09-01,17,14,4,10,2,2,11,20,4,4,0,14,0,8,110
TINGUIPAYA,atencion odontologica,primera consulta,2017-09-01,19,24,6,5,5,6,9,35,16,17,0,12,0,10,164
TIPUANI,atencion odontologica,primera consulta,2017-09-01,12,9,1,3,1,2,3,7,2,1,0,1,0,1,43
TIQUIPAYA,atencion odontologica,primera consulta,2017-09-01,66,79,23,20,5,19,15,87,7,13,0,30,0,22,386
TIRAQUE (CBBA),atencion odontologica,primera consulta,2017-09-01,4,10,18,13,2,6,1,20,3,6,0,5,0,10,98
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,primera consulta,2017-09-01,0,0,2,7,0,0,3,5,1,0,0,0,0,0,18
TOCO,atencion odontologica,primera consulta,2017-09-01,6,5,3,4,2,3,2,11,2,9,0,8,0,1,56
TODOS SANTOS,atencion odontologica,primera consulta,2017-09-01,1,1,1,0,0,0,1,1,7,10,0,0,0,0,22
TOLATA,atencion odontologica,primera consulta,2017-09-01,3,2,1,4,1,1,3,11,1,7,0,2,0,1,37
TOLEDO,atencion odontologica,primera consulta,2017-09-01,13,9,15,18,13,20,7,9,14,19,0,1,0,2,140
TOMAVE,atencion odontologica,primera consulta,2017-09-01,22,25,24,27,7,15,15,51,22,29,0,9,0,4,250
TOMINA,atencion odontologica,primera consulta,2017-09-01,31,23,48,43,8,10,13,36,3,2,0,15,0,0,232
TORO TORO,atencion odontologica,primera consulta,2017-09-01,6,5,2,5,3,8,12,26,5,3,0,9,0,7,91
TOTORA(CBBA),atencion odontologica,primera consulta,2017-09-01,3,5,18,22,2,9,7,20,4,1,0,3,0,8,102
TOTORA(ORR),atencion odontologica,primera consulta,2017-09-01,2,1,0,0,1,1,2,12,3,5,0,5,0,0,32
TRIGAL,atencion odontologica,primera consulta,2017-09-01,2,1,1,1,0,0,1,9,0,0,0,0,0,0,15
TRINIDAD,atencion odontologica,primera consulta,2017-09-01,84,86,164,133,58,88,127,308,49,20,0,83,0,35,1235
TUPIZA,atencion odontologica,primera consulta,2017-09-01,41,43,66,56,13,37,35,86,12,15,0,32,0,4,440
TURCO,atencion odontologica,primera consulta,2017-09-01,4,6,10,12,27,16,5,9,4,6,0,5,0,0,104
UMALA,atencion odontologica,primera consulta,2017-09-01,5,1,5,2,2,4,6,5,1,3,0,0,0,2,36
UNCIA,atencion odontologica,primera consulta,2017-09-01,37,33,17,23,6,21,21,65,18,27,0,13,0,4,285
URIONDO (A. CONCEPCION),atencion odontologica,primera consulta,2017-09-01,19,22,27,29,7,33,43,115,8,9,0,7,0,6,325
URUBICHA,atencion odontologica,primera consulta,2017-09-01,3,3,0,3,1,4,2,4,1,1,0,9,0,1,32
UYUNI,atencion odontologica,primera consulta,2017-09-01,14,33,21,10,7,17,23,46,11,12,0,14,0,14,222
VACAS,atencion odontologica,primera consulta,2017-09-01,9,6,5,6,3,2,5,15,5,7,0,3,0,4,70
VALLEGRANDE,atencion odontologica,primera consulta,2017-09-01,19,17,9,10,11,24,9,32,17,11,0,31,0,10,200
VIACHA,atencion odontologica,primera consulta,2017-09-01,158,118,37,37,10,29,28,94,45,56,0,15,0,22,649
VILA VILA,atencion odontologica,primera consulta,2017-09-01,2,3,0,1,0,2,1,5,2,3,0,3,0,1,23
VILLA CHARCAS,atencion odontologica,primera consulta,2017-09-01,16,16,12,20,3,11,10,39,1,4,0,19,0,0,151
VILLA MONTES,atencion odontologica,primera consulta,2017-09-01,27,26,66,56,49,53,131,163,20,16,0,18,0,2,627
VILLA NUEVA (LOMA ALTA),atencion odontologica,primera consulta,2017-09-01,5,0,2,3,0,4,3,4,3,1,0,1,0,0,26
VILLA RIVERO,atencion odontologica,primera consulta,2017-09-01,2,1,5,4,2,3,4,11,3,3,0,4,0,5,47
VILLA SERRANO,atencion odontologica,primera consulta,2017-09-01,11,12,2,4,2,7,2,14,2,2,0,5,0,0,63
VILLA TUNARI,atencion odontologica,primera consulta,2017-09-01,62,54,30,39,12,36,40,105,16,17,0,30,0,51,492
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,primera consulta,2017-09-01,34,38,17,6,7,11,20,39,6,9,0,14,0,4,205
VILLAZON,atencion odontologica,primera consulta,2017-09-01,45,32,63,65,12,38,34,95,24,24,0,28,0,8,468
VINTO,atencion odontologica,primera consulta,2017-09-01,50,57,19,11,2,7,6,46,19,17,0,21,0,19,274
VITICHI,atencion odontologica,primera consulta,2017-09-01,6,4,4,15,12,7,15,29,5,11,0,4,0,0,112
WALDO BALLIVIAN,atencion odontologica,primera consulta,2017-09-01,4,1,5,6,1,3,6,5,2,1,0,0,0,0,34
WARNES,atencion odontologica,primera consulta,2017-09-01,36,30,15,24,11,9,13,67,15,5,0,17,0,12,254
YACO,atencion odontologica,primera consulta,2017-09-01,3,2,4,7,1,1,5,6,4,5,0,1,0,0,39
YACUIBA,atencion odontologica,primera consulta,2017-09-01,29,16,62,62,26,60,130,258,21,17,0,9,0,5,695
YAMPARAEZ,atencion odontologica,primera consulta,2017-09-01,11,19,2,7,4,9,5,25,11,10,0,8,0,3,114
YANACACHI,atencion odontologica,primera consulta,2017-09-01,8,3,6,3,0,1,3,5,0,0,0,0,0,1,30
YAPACANI,atencion odontologica,primera consulta,2017-09-01,96,102,17,14,6,24,23,105,32,23,0,50,0,31,523
YOCALLA,atencion odontologica,primera consulta,2017-09-01,6,8,2,6,2,2,12,12,2,4,0,5,0,3,64
YOTALA,atencion odontologica,primera consulta,2017-09-01,8,4,3,4,1,5,6,15,1,1,0,10,0,0,58
YUNCHARA,atencion odontologica,primera consulta,2017-09-01,3,15,18,12,12,15,13,40,10,17,0,1,0,1,157
ZUDAÑEZ,atencion odontologica,primera consulta,2017-09-01,22,28,20,25,5,13,13,34,3,1,0,13,0,2,179
ACACIO,atencion odontologica,primera consulta,2017-10-01,1,1,0,1,0,1,0,3,0,0,0,0,0,0,7
ACHACACHI,atencion odontologica,primera consulta,2017-10-01,48,50,20,26,9,16,23,70,18,27,0,8,0,14,329
ACHOCALLA,atencion odontologica,primera consulta,2017-10-01,18,17,5,6,3,7,1,13,7,4,0,4,0,6,91
AIQUILE,atencion odontologica,primera consulta,2017-10-01,12,16,44,41,3,6,7,12,6,3,0,6,0,4,160
ALALAY,atencion odontologica,primera consulta,2017-10-01,0,0,0,0,0,3,0,1,0,0,0,0,0,1,5
ALCALA,atencion odontologica,primera consulta,2017-10-01,2,0,3,3,4,4,10,10,3,2,0,5,0,1,47
ALTO BENI,atencion odontologica,primera consulta,2017-10-01,10,16,21,26,0,7,4,17,5,4,0,10,0,13,133
ANCORAIMES,atencion odontologica,primera consulta,2017-10-01,12,8,6,9,1,12,10,20,14,12,0,2,0,1,107
ANDAMARCA,atencion odontologica,primera consulta,2017-10-01,6,6,3,10,5,15,11,7,14,19,0,1,0,2,99
ANTEQUERA,atencion odontologica,primera consulta,2017-10-01,2,2,4,0,4,0,2,6,2,1,0,1,0,0,24
ANZALDO,atencion odontologica,primera consulta,2017-10-01,2,1,20,13,4,8,8,11,8,4,0,1,0,1,81
APOLO,atencion odontologica,primera consulta,2017-10-01,9,14,4,3,1,9,5,19,7,6,0,10,0,2,89
ARAMPAMPA,atencion odontologica,primera consulta,2017-10-01,0,2,5,4,0,1,4,12,2,1,0,3,0,1,35
ARANI,atencion odontologica,primera consulta,2017-10-01,7,4,5,4,0,1,1,15,3,5,0,3,0,4,52
ARBIETO,atencion odontologica,primera consulta,2017-10-01,24,35,6,13,4,12,10,43,7,19,0,8,0,15,196
ARQUE,atencion odontologica,primera consulta,2017-10-01,13,10,19,21,6,7,12,36,5,10,0,12,0,5,156
ASCENCION DE GUARAYOS,atencion odontologica,primera consulta,2017-10-01,87,77,7,9,25,48,13,52,54,45,0,70,0,20,507
ATOCHA,atencion odontologica,primera consulta,2017-10-01,9,8,20,25,14,15,38,45,4,5,0,9,0,1,193
AUCAPATA,atencion odontologica,primera consulta,2017-10-01,2,3,3,1,0,1,4,4,0,0,0,0,0,0,18
AYATA,atencion odontologica,primera consulta,2017-10-01,2,1,4,5,2,10,9,20,2,7,0,0,0,1,63
AYO AYO,atencion odontologica,primera consulta,2017-10-01,1,3,2,0,3,3,0,6,1,2,0,5,0,3,29
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,primera consulta,2017-10-01,13,25,15,5,6,10,14,31,7,17,0,12,0,14,169
AZURDUY,atencion odontologica,primera consulta,2017-10-01,2,4,25,18,1,13,8,35,3,4,0,15,0,6,134
BATALLAS,atencion odontologica,primera consulta,2017-10-01,24,27,15,22,11,6,6,7,9,4,0,1,0,1,133
BAURES,atencion odontologica,primera consulta,2017-10-01,3,1,8,6,0,3,5,8,4,2,0,1,0,0,41
BELEN DE ANDAMARCA,atencion odontologica,primera consulta,2017-10-01,3,3,1,3,1,1,2,5,2,2,0,2,0,0,25
BELEN DE URMIRI,atencion odontologica,primera consulta,2017-10-01,4,4,1,1,0,2,3,2,0,0,0,0,0,0,17
BELLA FLOR,atencion odontologica,primera consulta,2017-10-01,0,0,0,0,0,0,0,1,5,8,0,1,0,0,15
BERMEJO,atencion odontologica,primera consulta,2017-10-01,46,35,39,32,17,48,105,144,36,28,0,36,0,2,568
BETANZOS,atencion odontologica,primera consulta,2017-10-01,18,24,19,19,13,18,24,56,21,14,0,25,0,9,260
BOLIVAR,atencion odontologica,primera consulta,2017-10-01,1,0,0,2,0,3,4,10,3,3,0,3,0,0,29
BOLPEBRA,atencion odontologica,primera consulta,2017-10-01,2,8,27,19,4,2,3,3,4,1,0,2,0,0,75
BOYUIBE,atencion odontologica,primera consulta,2017-10-01,4,6,2,1,3,5,4,8,1,1,0,1,0,0,36
BUENA VISTA,atencion odontologica,primera consulta,2017-10-01,18,20,34,26,1,8,13,26,8,4,0,9,0,5,172
CABEZAS,atencion odontologica,primera consulta,2017-10-01,50,50,16,13,12,12,22,54,12,10,0,25,0,10,286
CAIROMA,atencion odontologica,primera consulta,2017-10-01,2,1,3,4,4,4,2,5,1,2,0,0,0,0,28
"CAIZA ""D""",atencion odontologica,primera consulta,2017-10-01,16,25,3,10,5,9,11,28,4,1,0,3,0,5,120
