,group,variable,month,MEDIDAS PREVENTIVAS MENORES DE 5 AÑOS,MEDIDAS PREVENTIVAS MENORES DE 5 AÑOS,MEDIDAS PREVENTIVAS 5 A 13 AÑOS,MEDIDAS PREVENTIVAS 5 A 13 AÑOS,MEDIDAS PREVENTIVAS 14 A 19 AÑOS,MEDIDAS PREVENTIVAS 14 A 19 AÑOS,MEDIDAS PREVENTIVAS 20 A 59 AÑOS,MEDIDAS PREVENTIVAS 20 A 59 AÑOS,MEDIDAS PREVENTIVAS 60 AÑOS Y MAS,MEDIDAS PREVENTIVAS 60 AÑOS Y MAS,MEDIDAS PREVENTIVAS EMB,MEDIDAS PREVENTIVAS EMB,MEDIDAS PREVENTIVAS POST,MEDIDAS PREVENTIVAS POST,TOTALES
SAN JAVIER(STC),atencion odontologica,medidas preventivas,2017-09-01,17,24,75,65,0,0,0,2,0,0,0,0,0,0,183
SAN JOAQUIN,atencion odontologica,medidas preventivas,2017-09-01,9,2,0,0,0,0,0,0,0,0,0,0,0,0,11
SAN JOSE DE CHIQUITOS,atencion odontologica,medidas preventivas,2017-09-01,6,8,0,3,1,0,0,2,3,3,0,0,0,0,26
SAN JUAN DE YAPACANI,atencion odontologica,medidas preventivas,2017-09-01,2,4,0,0,0,0,1,0,0,0,0,0,0,0,7
SAN JULIAN,atencion odontologica,medidas preventivas,2017-09-01,119,116,83,83,3,5,3,27,13,12,0,0,0,0,464
SAN LORENZO(PND),atencion odontologica,medidas preventivas,2017-09-01,17,21,0,3,0,0,0,0,0,0,0,0,0,0,41
SAN LORENZO(TJA),atencion odontologica,medidas preventivas,2017-09-01,43,59,84,103,17,50,9,26,5,5,0,0,0,0,401
SAN LUCAS,atencion odontologica,medidas preventivas,2017-09-01,65,56,0,5,0,11,0,43,0,0,0,0,0,0,180
SAN MATIAS,atencion odontologica,medidas preventivas,2017-09-01,8,8,1,1,0,0,1,1,1,0,0,0,0,0,21
SAN MIGUEL DE VELASCO,atencion odontologica,medidas preventivas,2017-09-01,1,2,0,6,1,9,12,27,0,12,0,0,0,0,70
SAN PABLO DE LIPEZ,atencion odontologica,medidas preventivas,2017-09-01,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5
SAN PEDRO,atencion odontologica,medidas preventivas,2017-09-01,4,3,16,13,5,4,1,4,0,0,0,0,0,0,50
SAN PEDRO DE BUENA VISTA,atencion odontologica,medidas preventivas,2017-09-01,67,94,85,88,45,31,1,14,13,19,0,0,0,0,457
SAN PEDRO DE CURAHUARA,atencion odontologica,medidas preventivas,2017-09-01,8,4,4,1,0,1,1,2,1,1,0,0,0,0,23
SAN PEDRO DE TIQUINA,atencion odontologica,medidas preventivas,2017-09-01,4,2,0,0,0,0,0,3,0,0,0,0,0,0,9
SAN PEDRO(PND),atencion odontologica,medidas preventivas,2017-09-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
SAN RAFAEL,atencion odontologica,medidas preventivas,2017-09-01,33,15,6,10,3,2,7,31,3,1,0,0,0,0,111
SAN RAMON SCZ,atencion odontologica,medidas preventivas,2017-09-01,88,88,0,0,0,0,0,0,0,0,0,0,0,0,176
SANTA ANA,atencion odontologica,medidas preventivas,2017-09-01,1,0,1,9,0,0,0,0,0,0,0,0,0,0,11
SANTA CRUZ DE LA SIERRA,atencion odontologica,medidas preventivas,2017-09-01,1683,1651,414,507,100,327,426,1262,139,124,0,0,0,0,6633
SANTA ROSA,atencion odontologica,medidas preventivas,2017-09-01,11,11,2,5,0,0,0,0,0,0,0,0,0,0,29
SANTA ROSA DEL SARA,atencion odontologica,medidas preventivas,2017-09-01,77,47,16,10,0,3,2,12,5,1,0,0,0,0,173
SANTIAGO DE HUARI,atencion odontologica,medidas preventivas,2017-09-01,36,28,112,102,19,15,21,29,12,26,0,0,0,0,400
SANTIAGO DE HUATA,atencion odontologica,medidas preventivas,2017-09-01,14,4,35,30,0,2,0,5,3,3,0,0,0,0,96
SANTIAGO DE MACHACA,atencion odontologica,medidas preventivas,2017-09-01,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2
SANTIVAÑES,atencion odontologica,medidas preventivas,2017-09-01,13,16,1,4,1,12,7,16,1,7,0,0,0,0,78
SANTUARIO DE QUILLACAS,atencion odontologica,medidas preventivas,2017-09-01,8,16,8,9,2,2,0,0,2,3,0,0,0,0,50
SAPAHAQUI,atencion odontologica,medidas preventivas,2017-09-01,23,37,10,8,0,3,1,10,6,3,0,0,0,0,101
SENA,atencion odontologica,medidas preventivas,2017-09-01,43,20,0,0,0,0,0,6,2,1,0,0,0,0,72
SHINAOTA,atencion odontologica,medidas preventivas,2017-09-01,68,61,3,6,0,5,2,11,6,4,0,0,0,0,166
SICA SICA (VILLA AROMA),atencion odontologica,medidas preventivas,2017-09-01,15,28,9,11,1,5,2,13,2,8,0,0,0,0,94
SICAYA,atencion odontologica,medidas preventivas,2017-09-01,7,2,0,0,0,2,0,1,1,0,0,0,0,0,13
SIPE SIPE,atencion odontologica,medidas preventivas,2017-09-01,123,128,271,260,18,23,3,45,37,37,0,0,0,0,945
SOPACHUY,atencion odontologica,medidas preventivas,2017-09-01,4,9,6,12,0,0,0,0,0,0,0,0,0,0,31
SORACACHI,atencion odontologica,medidas preventivas,2017-09-01,30,24,341,473,19,29,0,5,1,2,0,0,0,0,924
SORATA,atencion odontologica,medidas preventivas,2017-09-01,46,68,6,25,0,4,0,4,1,3,0,0,0,0,157
SUCRE,atencion odontologica,medidas preventivas,2017-09-01,563,709,274,339,65,137,248,525,67,44,0,0,0,0,2971
TACACHI,atencion odontologica,medidas preventivas,2017-09-01,2,2,0,0,0,0,1,1,1,2,0,0,0,0,9
TACACOMA,atencion odontologica,medidas preventivas,2017-09-01,4,0,0,0,0,0,0,1,0,0,0,0,0,0,5
TACOBAMBA,atencion odontologica,medidas preventivas,2017-09-01,8,3,2,0,0,0,0,1,1,2,0,0,0,0,17
TACOPAYA,atencion odontologica,medidas preventivas,2017-09-01,9,6,3,0,0,1,0,2,5,2,0,0,0,0,28
TAHUA,atencion odontologica,medidas preventivas,2017-09-01,5,1,0,0,0,1,0,2,0,0,0,0,0,0,9
TAPACARI,atencion odontologica,medidas preventivas,2017-09-01,33,74,34,25,5,8,0,21,4,6,0,0,0,0,210
TARABUCO,atencion odontologica,medidas preventivas,2017-09-01,19,39,5,7,1,4,0,5,0,0,0,0,0,0,80
TARACO,atencion odontologica,medidas preventivas,2017-09-01,7,9,22,16,0,4,0,5,9,6,0,0,0,0,78
TARATA,atencion odontologica,medidas preventivas,2017-09-01,6,2,2,3,0,0,1,0,0,1,0,0,0,0,15
TARIJA,atencion odontologica,medidas preventivas,2017-09-01,80,92,243,253,97,149,229,380,27,27,0,0,0,0,1577
TARVITA,atencion odontologica,medidas preventivas,2017-09-01,56,74,0,0,0,4,0,11,0,0,0,0,0,0,145
TEOPONTE,atencion odontologica,medidas preventivas,2017-09-01,21,18,3,2,0,2,3,7,0,1,0,0,0,0,57
TIAWANACU,atencion odontologica,medidas preventivas,2017-09-01,19,19,1,0,0,1,0,12,2,1,0,0,0,0,55
TINGUIPAYA,atencion odontologica,medidas preventivas,2017-09-01,41,57,0,0,0,2,0,22,0,1,0,0,0,0,123
TIPUANI,atencion odontologica,medidas preventivas,2017-09-01,13,9,0,0,0,0,0,2,0,0,0,0,0,0,24
TIQUIPAYA,atencion odontologica,medidas preventivas,2017-09-01,158,234,30,52,2,19,10,82,15,21,0,0,0,0,623
TIRAQUE (CBBA),atencion odontologica,medidas preventivas,2017-09-01,43,39,16,15,0,5,1,20,4,6,0,0,0,0,149
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,medidas preventivas,2017-09-01,1,4,0,1,0,0,1,1,0,0,0,0,0,0,8
TOCO,atencion odontologica,medidas preventivas,2017-09-01,28,43,14,11,8,11,0,3,0,0,0,0,0,0,118
TODOS SANTOS,atencion odontologica,medidas preventivas,2017-09-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TOLATA,atencion odontologica,medidas preventivas,2017-09-01,38,19,0,1,0,1,0,10,5,3,0,0,0,0,77
TOLEDO,atencion odontologica,medidas preventivas,2017-09-01,10,14,46,47,24,32,6,0,6,2,0,0,0,0,187
TOMAVE,atencion odontologica,medidas preventivas,2017-09-01,6,10,0,0,0,0,0,1,0,0,0,0,0,0,17
TOMINA,atencion odontologica,medidas preventivas,2017-09-01,15,24,16,13,0,0,1,2,0,0,0,0,0,0,71
TORO TORO,atencion odontologica,medidas preventivas,2017-09-01,10,64,12,0,4,1,0,3,0,0,0,0,0,0,94
TOTORA(CBBA),atencion odontologica,medidas preventivas,2017-09-01,4,6,17,16,0,3,0,2,0,0,0,0,0,0,48
TOTORA(ORR),atencion odontologica,medidas preventivas,2017-09-01,3,2,0,0,0,2,0,13,2,4,0,0,0,0,26
TRIGAL,atencion odontologica,medidas preventivas,2017-09-01,6,5,119,147,0,0,0,0,0,0,0,0,0,0,277
TRINIDAD,atencion odontologica,medidas preventivas,2017-09-01,115,105,171,146,50,85,51,214,12,15,0,0,0,0,964
TUPIZA,atencion odontologica,medidas preventivas,2017-09-01,59,54,112,85,24,33,79,133,67,57,0,0,0,0,703
TURCO,atencion odontologica,medidas preventivas,2017-09-01,28,30,160,158,32,20,0,2,0,0,0,0,0,0,430
UMALA,atencion odontologica,medidas preventivas,2017-09-01,10,9,8,1,1,1,0,1,1,1,0,0,0,0,33
UNCIA,atencion odontologica,medidas preventivas,2017-09-01,81,49,8,16,7,25,24,43,7,16,0,0,0,0,276
URIONDO (A. CONCEPCION),atencion odontologica,medidas preventivas,2017-09-01,16,22,18,16,8,8,5,12,0,0,0,0,0,0,105
URUBICHA,atencion odontologica,medidas preventivas,2017-09-01,1,2,0,0,0,0,0,4,0,0,0,0,0,0,7
UYUNI,atencion odontologica,medidas preventivas,2017-09-01,31,43,18,22,6,8,21,53,16,13,0,0,0,0,231
VACAS,atencion odontologica,medidas preventivas,2017-09-01,4,4,2,1,0,1,3,2,2,1,0,0,0,0,20
VALLEGRANDE,atencion odontologica,medidas preventivas,2017-09-01,49,55,20,21,24,30,18,29,14,19,0,0,0,0,279
VIACHA,atencion odontologica,medidas preventivas,2017-09-01,350,236,32,46,8,10,30,68,14,6,0,0,0,0,800
VILA VILA,atencion odontologica,medidas preventivas,2017-09-01,19,10,1,2,0,0,0,6,0,0,0,0,0,0,38
VILLA CHARCAS,atencion odontologica,medidas preventivas,2017-09-01,9,16,1,2,0,0,0,0,0,0,0,0,0,0,28
VILLA MONTES,atencion odontologica,medidas preventivas,2017-09-01,21,36,49,38,18,10,91,76,17,7,0,0,0,0,363
VILLA NUEVA (LOMA ALTA),atencion odontologica,medidas preventivas,2017-09-01,3,1,4,0,0,0,0,0,0,0,0,0,0,0,8
VILLA RIVERO,atencion odontologica,medidas preventivas,2017-09-01,33,17,1,3,2,5,1,11,1,3,0,0,0,0,77
VILLA SERRANO,atencion odontologica,medidas preventivas,2017-09-01,34,19,0,0,0,0,0,0,0,0,0,0,0,0,53
VILLA TUNARI,atencion odontologica,medidas preventivas,2017-09-01,121,122,46,45,15,32,59,140,7,5,0,0,0,0,592
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,medidas preventivas,2017-09-01,42,65,10,4,2,7,5,12,0,2,0,0,0,0,149
VILLAZON,atencion odontologica,medidas preventivas,2017-09-01,85,91,10,10,0,6,12,33,5,11,0,0,0,0,263
VINTO,atencion odontologica,medidas preventivas,2017-09-01,144,167,1,10,1,3,1,10,2,4,0,0,0,0,343
VITICHI,atencion odontologica,medidas preventivas,2017-09-01,15,12,5,5,0,2,0,4,0,0,0,0,0,0,43
WALDO BALLIVIAN,atencion odontologica,medidas preventivas,2017-09-01,18,0,8,11,0,0,0,0,0,0,0,0,0,0,37
WARNES,atencion odontologica,medidas preventivas,2017-09-01,32,56,6,3,2,2,0,32,6,2,0,0,0,0,141
YACO,atencion odontologica,medidas preventivas,2017-09-01,2,0,0,0,0,0,0,1,0,1,0,0,0,0,4
YACUIBA,atencion odontologica,medidas preventivas,2017-09-01,21,22,122,108,40,34,101,140,15,15,0,0,0,0,618
YAMPARAEZ,atencion odontologica,medidas preventivas,2017-09-01,59,64,0,0,0,1,0,0,0,0,0,0,0,0,124
YANACACHI,atencion odontologica,medidas preventivas,2017-09-01,0,10,0,2,0,1,0,1,0,0,0,0,0,0,14
YAPACANI,atencion odontologica,medidas preventivas,2017-09-01,111,107,6,5,8,22,3,38,38,38,0,0,0,0,376
YOCALLA,atencion odontologica,medidas preventivas,2017-09-01,10,28,0,2,0,0,0,4,1,1,0,0,0,0,46
YOTALA,atencion odontologica,medidas preventivas,2017-09-01,47,23,0,6,0,2,2,13,2,0,0,0,0,0,95
YUNCHARA,atencion odontologica,medidas preventivas,2017-09-01,6,3,13,14,8,4,1,14,3,3,0,0,0,0,69
YUNGUYO DE LITORAL,atencion odontologica,medidas preventivas,2017-09-01,0,0,1,3,0,0,0,0,0,0,0,0,0,0,4
ZUDAÑEZ,atencion odontologica,medidas preventivas,2017-09-01,4,1,6,10,0,0,0,0,0,0,0,0,0,0,21
ACHACACHI,atencion odontologica,medidas preventivas,2017-10-01,80,89,19,26,3,5,9,28,9,9,0,0,0,0,277
ACHOCALLA,atencion odontologica,medidas preventivas,2017-10-01,48,51,25,19,0,1,0,0,2,0,0,0,0,0,146
AIQUILE,atencion odontologica,medidas preventivas,2017-10-01,39,83,69,76,14,24,29,58,25,12,0,0,0,0,429
ALALAY,atencion odontologica,medidas preventivas,2017-10-01,5,0,0,2,0,2,0,0,0,9,0,0,0,0,18
ALCALA,atencion odontologica,medidas preventivas,2017-10-01,42,50,1,1,0,1,0,1,0,0,0,0,0,0,96
ALTO BENI,atencion odontologica,medidas preventivas,2017-10-01,22,20,43,52,1,6,2,9,0,0,0,0,0,0,155
ANCORAIMES,atencion odontologica,medidas preventivas,2017-10-01,10,5,0,0,0,0,0,0,0,0,0,0,0,0,15
ANDAMARCA,atencion odontologica,medidas preventivas,2017-10-01,6,0,12,63,4,18,0,0,9,4,0,0,0,0,116
ANTEQUERA,atencion odontologica,medidas preventivas,2017-10-01,8,7,35,36,8,5,1,1,0,0,0,0,0,0,101
ANZALDO,atencion odontologica,medidas preventivas,2017-10-01,6,7,108,159,5,24,6,2,1,1,0,0,0,0,319
APOLO,atencion odontologica,medidas preventivas,2017-10-01,11,12,2,8,0,3,0,9,5,4,0,0,0,0,54
ARAMPAMPA,atencion odontologica,medidas preventivas,2017-10-01,1,9,4,3,0,0,0,5,3,0,0,0,0,0,25
ARANI,atencion odontologica,medidas preventivas,2017-10-01,30,24,26,18,0,9,4,40,6,5,0,0,0,0,162
ARBIETO,atencion odontologica,medidas preventivas,2017-10-01,67,85,3,3,1,8,3,8,3,1,0,0,0,0,182
ARQUE,atencion odontologica,medidas preventivas,2017-10-01,40,26,24,34,0,7,1,10,2,1,0,0,0,0,145
ASCENCION DE GUARAYOS,atencion odontologica,medidas preventivas,2017-10-01,25,26,0,0,0,10,0,6,0,0,0,0,0,0,67
ATOCHA,atencion odontologica,medidas preventivas,2017-10-01,10,13,193,205,120,110,41,43,3,9,0,0,0,0,747
AUCAPATA,atencion odontologica,medidas preventivas,2017-10-01,2,5,1,2,0,0,0,0,0,0,0,0,0,0,10
AYATA,atencion odontologica,medidas preventivas,2017-10-01,3,2,0,0,0,0,0,0,0,0,0,0,0,0,5
AYO AYO,atencion odontologica,medidas preventivas,2017-10-01,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,medidas preventivas,2017-10-01,33,32,41,30,7,15,38,72,1,2,0,0,0,0,271
AZURDUY,atencion odontologica,medidas preventivas,2017-10-01,22,17,23,17,0,1,0,3,0,0,0,0,0,0,83
BATALLAS,atencion odontologica,medidas preventivas,2017-10-01,37,37,15,24,0,0,0,0,0,0,0,0,0,0,113
BELEN DE ANDAMARCA,atencion odontologica,medidas preventivas,2017-10-01,11,9,38,28,15,25,0,3,3,1,0,0,0,0,133
BELEN DE URMIRI,atencion odontologica,medidas preventivas,2017-10-01,46,43,0,0,0,0,0,0,0,0,0,0,0,0,89
BERMEJO,atencion odontologica,medidas preventivas,2017-10-01,37,20,50,34,4,15,28,64,11,6,0,0,0,0,269
BETANZOS,atencion odontologica,medidas preventivas,2017-10-01,41,42,8,5,2,8,3,4,0,0,0,0,0,0,113
BOLIVAR,atencion odontologica,medidas preventivas,2017-10-01,2,0,7,4,0,0,0,2,1,1,0,0,0,0,17
BOLPEBRA,atencion odontologica,medidas preventivas,2017-10-01,1,2,5,6,1,0,0,0,0,0,0,0,0,0,15
BUENA VISTA,atencion odontologica,medidas preventivas,2017-10-01,81,99,1,3,0,2,3,3,1,1,0,0,0,0,194
CABEZAS,atencion odontologica,medidas preventivas,2017-10-01,66,50,34,35,19,19,2,66,7,10,0,0,0,0,308
CAIROMA,atencion odontologica,medidas preventivas,2017-10-01,3,2,7,31,0,7,0,0,1,0,0,0,0,0,51
"CAIZA ""D""",atencion odontologica,medidas preventivas,2017-10-01,6,14,0,1,0,1,0,2,2,0,0,0,0,0,26
CAJUATA,atencion odontologica,medidas preventivas,2017-10-01,17,18,1,0,0,2,0,5,0,0,0,0,0,0,43
CALACOTO,atencion odontologica,medidas preventivas,2017-10-01,4,5,4,0,0,2,0,18,0,0,0,0,0,0,33
CALAMARCA,atencion odontologica,medidas preventivas,2017-10-01,12,16,18,14,1,4,2,1,1,0,0,0,0,0,69
CAMARGO,atencion odontologica,medidas preventivas,2017-10-01,56,43,115,89,0,0,0,3,0,0,0,0,0,0,306
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,medidas preventivas,2017-10-01,0,2,3,2,0,1,0,1,0,0,0,0,0,0,9
CAMIRI,atencion odontologica,medidas preventivas,2017-10-01,50,39,5,7,3,12,6,16,13,0,0,0,0,0,151
CAPINOTA,atencion odontologica,medidas preventivas,2017-10-01,76,57,116,55,14,43,79,140,26,24,0,0,0,0,630
CAQUIAVIRI,atencion odontologica,medidas preventivas,2017-10-01,14,13,0,5,0,0,0,0,0,0,0,0,0,0,32
CARACOLLO,atencion odontologica,medidas preventivas,2017-10-01,50,24,81,109,21,24,31,47,6,17,0,0,0,0,410
CARANAVI,atencion odontologica,medidas preventivas,2017-10-01,106,140,31,39,54,13,21,20,9,4,0,0,0,0,437
CARAPARI,atencion odontologica,medidas preventivas,2017-10-01,5,4,32,36,12,18,37,36,3,0,0,0,0,0,183
CARIPUYO,atencion odontologica,medidas preventivas,2017-10-01,6,16,4,1,0,0,0,2,0,0,0,0,0,0,29
CARMEN RIVERO TORREZ,atencion odontologica,medidas preventivas,2017-10-01,20,26,0,0,0,0,0,0,0,0,0,0,0,0,46
CATACORA,atencion odontologica,medidas preventivas,2017-10-01,2,3,0,0,0,0,1,1,0,0,0,0,0,0,7
CHACARILLA,atencion odontologica,medidas preventivas,2017-10-01,2,0,7,10,0,2,0,5,8,2,0,0,0,0,36
CHALLAPATA,atencion odontologica,medidas preventivas,2017-10-01,115,88,194,172,12,33,27,80,16,4,0,0,0,0,741
CHAQUI,atencion odontologica,medidas preventivas,2017-10-01,23,14,7,15,0,1,0,8,3,6,0,0,0,0,77
CHARAGUA,atencion odontologica,medidas preventivas,2017-10-01,18,20,7,10,1,0,0,8,0,0,0,0,0,0,64
CHARAÑA,atencion odontologica,medidas preventivas,2017-10-01,7,9,1,0,0,0,0,3,0,0,0,0,0,0,20
CHAYANTA,atencion odontologica,medidas preventivas,2017-10-01,74,33,4,0,2,3,0,10,0,0,0,0,0,0,126
CHIMORE,atencion odontologica,medidas preventivas,2017-10-01,43,38,8,9,0,2,0,5,1,1,0,0,0,0,107
CHIPAYA,atencion odontologica,medidas preventivas,2017-10-01,0,0,12,8,2,2,1,4,0,0,0,0,0,0,29
CHOQUE COTA,atencion odontologica,medidas preventivas,2017-10-01,3,0,10,5,0,0,0,0,0,0,0,0,0,0,18
CHUA COCANI,atencion odontologica,medidas preventivas,2017-10-01,3,16,0,1,0,1,0,5,5,4,0,0,0,0,35
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,medidas preventivas,2017-10-01,82,78,21,19,1,4,0,9,2,2,0,0,0,0,218
CHUMA,atencion odontologica,medidas preventivas,2017-10-01,9,14,3,6,0,16,8,24,13,12,0,0,0,0,105
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,medidas preventivas,2017-10-01,15,18,0,0,0,3,0,2,5,12,0,0,0,0,55
CKOCHAS,atencion odontologica,medidas preventivas,2017-10-01,15,23,0,0,0,4,0,5,1,4,0,0,0,0,52
CLIZA,atencion odontologica,medidas preventivas,2017-10-01,15,29,7,8,0,5,0,13,0,3,0,0,0,0,80
COBIJA,atencion odontologica,medidas preventivas,2017-10-01,239,230,11,42,37,43,34,103,6,10,0,0,0,0,755
COCAPATA,atencion odontologica,medidas preventivas,2017-10-01,86,69,18,29,2,17,1,26,8,10,0,0,0,0,266
COCHABAMBA,atencion odontologica,medidas preventivas,2017-10-01,1616,1719,1913,1986,612,972,1811,3247,704,661,0,0,0,0,15241
COIPASA,atencion odontologica,medidas preventivas,2017-10-01,10,9,1,4,0,0,0,0,0,0,0,0,0,0,24
COLCAPIRHUA,atencion odontologica,medidas preventivas,2017-10-01,88,153,15,24,12,18,7,42,8,3,0,0,0,0,370
"COLCHA ""K""",atencion odontologica,medidas preventivas,2017-10-01,35,58,0,3,0,0,0,12,0,2,0,0,0,0,110
COLLANA,atencion odontologica,medidas preventivas,2017-10-01,10,11,0,0,0,2,0,0,0,0,0,0,0,0,23
COLOMI,atencion odontologica,medidas preventivas,2017-10-01,47,48,1,0,0,5,1,11,3,3,0,0,0,0,119
COLPA BELGICA,atencion odontologica,medidas preventivas,2017-10-01,63,63,154,200,63,102,60,90,0,0,0,0,0,0,795
COLQUECHACA,atencion odontologica,medidas preventivas,2017-10-01,59,46,1,8,0,21,1,36,15,29,0,0,0,0,216
COLQUENCHA,atencion odontologica,medidas preventivas,2017-10-01,5,6,20,13,2,6,2,14,0,1,0,0,0,0,69
COLQUIRI,atencion odontologica,medidas preventivas,2017-10-01,11,20,21,16,4,9,7,22,4,1,0,0,0,0,115
COMANCHE,atencion odontologica,medidas preventivas,2017-10-01,1,0,1,2,0,0,0,1,0,0,0,0,0,0,5
COMARAPA,atencion odontologica,medidas preventivas,2017-10-01,37,44,0,0,0,3,0,8,0,1,0,0,0,0,93
COMBAYA,atencion odontologica,medidas preventivas,2017-10-01,3,1,0,1,0,0,0,0,0,0,0,0,0,0,5
CONCEPCION,atencion odontologica,medidas preventivas,2017-10-01,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3
COPACABANA,atencion odontologica,medidas preventivas,2017-10-01,6,13,1,0,0,1,0,0,0,0,0,0,0,0,21
CORIPATA,atencion odontologica,medidas preventivas,2017-10-01,28,26,9,4,0,1,2,4,0,0,0,0,0,0,74
CORO CORO,atencion odontologica,medidas preventivas,2017-10-01,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
COROICO,atencion odontologica,medidas preventivas,2017-10-01,9,0,4,0,0,1,0,2,2,0,0,0,0,0,18
CORQUE,atencion odontologica,medidas preventivas,2017-10-01,24,10,0,2,0,1,0,1,0,0,0,0,0,0,38
COTAGAITA,atencion odontologica,medidas preventivas,2017-10-01,75,68,26,37,9,12,22,27,7,11,0,0,0,0,294
COTOCA,atencion odontologica,medidas preventivas,2017-10-01,227,262,4,2,2,13,1,26,6,1,0,0,0,0,544
CRUZ DE MACHACAMARCA,atencion odontologica,medidas preventivas,2017-10-01,2,1,0,4,0,0,0,1,0,0,0,0,0,0,8
CUATRO CAÑADAS,atencion odontologica,medidas preventivas,2017-10-01,175,121,1,4,1,3,0,17,4,3,0,0,0,0,329
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,medidas preventivas,2017-10-01,8,4,3,1,3,0,4,6,3,9,0,0,0,0,41
CUEVO,atencion odontologica,medidas preventivas,2017-10-01,4,1,0,1,0,0,0,0,0,0,0,0,0,0,6
CULPINA,atencion odontologica,medidas preventivas,2017-10-01,21,14,0,1,0,1,1,3,0,0,0,0,0,0,41
CURAHUARA DE CARANGAS,atencion odontologica,medidas preventivas,2017-10-01,6,20,0,1,2,4,0,1,0,0,0,0,0,0,34
CURVA,atencion odontologica,medidas preventivas,2017-10-01,17,20,0,0,0,0,0,5,1,3,0,0,0,0,46
DESAGUADERO,atencion odontologica,medidas preventivas,2017-10-01,4,11,0,0,0,0,0,0,0,0,0,0,0,0,15
EL ALTO,atencion odontologica,medidas preventivas,2017-10-01,986,1121,4694,5392,2252,2212,346,859,107,50,0,0,0,0,18019
EL CHORO,atencion odontologica,medidas preventivas,2017-10-01,12,22,1,2,0,1,0,6,8,3,0,0,0,0,55
EL PUENTE(STC),atencion odontologica,medidas preventivas,2017-10-01,29,32,0,0,0,2,0,12,0,0,0,0,0,0,75
EL PUENTE(TJA),atencion odontologica,medidas preventivas,2017-10-01,2,1,6,24,6,19,7,7,0,0,0,0,0,0,72
EL TORNO,atencion odontologica,medidas preventivas,2017-10-01,263,262,157,175,13,47,15,33,19,25,0,0,0,0,1009
EL VILLAR,atencion odontologica,medidas preventivas,2017-10-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ENTRE RIOS TRJ,atencion odontologica,medidas preventivas,2017-10-01,61,58,34,20,11,8,9,15,8,14,0,0,0,0,238
ENTRE RIOS CBBA,atencion odontologica,medidas preventivas,2017-10-01,65,83,1,2,1,14,0,14,3,4,0,0,0,0,187
ESCARA,atencion odontologica,medidas preventivas,2017-10-01,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4
ESCOMA,atencion odontologica,medidas preventivas,2017-10-01,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
ESMERALDA,atencion odontologica,medidas preventivas,2017-10-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
EUCALIPTUS,atencion odontologica,medidas preventivas,2017-10-01,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6
FERNANDEZ ALONSO,atencion odontologica,medidas preventivas,2017-10-01,54,24,6,11,2,9,1,8,2,0,0,0,0,0,117
FILADELFIA,atencion odontologica,medidas preventivas,2017-10-01,6,7,6,5,0,1,1,6,1,0,0,0,0,0,33
GENERAL SAAVEDRA,atencion odontologica,medidas preventivas,2017-10-01,9,10,1,1,0,0,0,4,0,0,0,0,0,0,25
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,medidas preventivas,2017-10-01,10,5,0,1,0,0,0,2,2,1,0,0,0,0,21
GUANAY,atencion odontologica,medidas preventivas,2017-10-01,42,28,4,10,3,22,19,79,27,29,0,0,0,0,263
GUAQUI,atencion odontologica,medidas preventivas,2017-10-01,16,20,3,2,1,0,7,13,21,21,0,0,0,0,104
GUAYARAMERIN,atencion odontologica,medidas preventivas,2017-10-01,11,10,6,7,6,8,5,18,0,4,0,0,0,0,75
GUTIERREZ,atencion odontologica,medidas preventivas,2017-10-01,10,23,29,53,9,17,6,12,1,0,0,0,0,0,160
HUACARETA,atencion odontologica,medidas preventivas,2017-10-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
HUACAYA (VILLA DE HUACAYA),atencion odontologica,medidas preventivas,2017-10-01,14,12,21,13,0,2,0,1,0,0,0,0,0,0,63
HUACHACALLA,atencion odontologica,medidas preventivas,2017-10-01,1,0,0,0,0,2,0,2,2,6,0,0,0,0,13
HUANUNI,atencion odontologica,medidas preventivas,2017-10-01,45,52,31,34,5,32,28,59,4,12,0,0,0,0,302
HUARACAJE,atencion odontologica,medidas preventivas,2017-10-01,8,14,3,8,2,0,4,21,4,6,0,0,0,0,70
