municipality,group,variable,month,Mujeres con muestra de PAP tomada,TOTAL
ARAMPAMPA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,4,4
ARANI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,33,33
ARBIETO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,31,31
ARQUE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,1,1
ASCENCION DE GUARAYOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,160,160
ATOCHA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,52,52
AYATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,9,9
AYOPAYA (V. DE INDEPENDENCIA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,10,10
AZURDUY,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,40,40
BATALLAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,11,11
BERMEJO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,39,39
BETANZOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,2,2
BUENA VISTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,36,36
CABEZAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,34,34
CAIROMA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,13,13
"CAIZA ""D""","anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,4,4
CAJUATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,2,2
CALAMARCA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,18,18
CAMARGO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,12,12
CAMATAQUI (C. VILLA ABECIA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,3,3
CAMIRI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,27,27
CAPINOTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,55,55
CARACOLLO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,36,36
CARANAVI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,100,100
CARAPARI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,36,36
CARIPUYO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,18,18
CATACORA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,22,22
CHALLAPATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,104,104
CHAYANTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,1,1
CHIMORE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,38,38
CHULUMANI (V. DE LA LIBERTAD),"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,4,4
CLIZA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,55,55
COBIJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,318,318
COCHABAMBA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,4008,4008
COLCAPIRHUA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,161,161
"COLCHA ""K""","anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,4,4
COLOMI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,15,15
COLPA BELGICA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,22,22
COLQUENCHA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,15,15
COLQUIRI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,2,2
COMARAPA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,63,63
COPACABANA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,30,30
CORIPATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,18,18
CORO CORO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,1,1
COROICO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,83,83
CORQUE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,30,30
COTAGAITA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,93,93
COTOCA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,91,91
CUATRO CAÑADAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,49,49
CUCHUMUELA (V. G. VILLARROEL),"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,5,5
CULPINA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,29,29
CURAHUARA DE CARANGAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,13,13
DESAGUADERO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,6,6
EL ALTO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,3271,3271
EL CHORO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,4,4
EL PUENTE(STC),"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,40,40
EL PUENTE(TJA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,23,23
EL TORNO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,211,211
EL VILLAR,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,18,18
ENTRE RIOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,15,15
ENTRE RIOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,100,100
FERNANDEZ ALONSO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,74,74
GENERAL SAAVEDRA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,30,30
GRAL. J.J. PEREZ (CHARAZANI),"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,1,1
GUANAY,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,12,12
GUAQUI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,8,8
GUAYARAMERIN,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,98,98
GUTIERREZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,8,8
HUACARETA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,8,8
HUACAYA (VILLA DE HUACAYA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,4,4
HUACHACALLA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,1,1
HUANUNI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,74,74
HUAYLLAMARCA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,7,7
ICLA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,15,15
INCAHUASI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,1,1
INQUISIVI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,2,2
IRUPANA (VILLA DE LANZA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,4,4
IXIAMAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,44,44
JESUS DE MACHACA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,39,39
LA ASUNTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,10,10
LA GUARDIA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,225,225
LA PAZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,5571,5571
LAGUNILLAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,11,11
LAJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,11,11
LAS CARRERAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,1,1
LICOMA PAMPA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,3,3
LLALLAGUA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,1,1
LLICA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,4,4
LURIBAY,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,2,2
MACHACAMARCA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,5,5
MACHARETI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,21,21
MAIRANA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,16,16
MAPIRI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,47,47
MECAPACA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,3,3
MINEROS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,32,32
MIZQUE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,60,60
MOCOMOCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,5,5
MOJOCOYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,22,22
MONTEAGUDO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,98,98
MONTERO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,285,285
MORO MORO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,5,5
MOROCHATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,18,18
OCURI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,1,1
OKINAWA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,23,23
OMEREQUE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,12,12
ORURO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,1262,1262
PADCAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,78,78
PADILLA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,35,35
PAILON,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,29,29
PALCA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,12,12
PALOS BLANCOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,71,71
PAMPA GRANDE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,23,23
PAPEL PAMPA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,1,1
PASORAPA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,2,2
PATACAMAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,44,44
PAZÑA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,119,119
POCONA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,17,17
POJO (CBBA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,10,10
POOPO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,7,7
POROMA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,62,62
PORONGO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,111,111
PORTACHUELO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,131,131
POSTRER VALLE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,8,8
POTOSI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,380,380
PRESTO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,15,15
PUCARA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,4,4
PUCARANI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,28,28
PUERTO ACOSTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,11,11
PUERTO CARABUCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,11,11
PUERTO GONZALO MORENO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,46,46
PUERTO PEREZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,1,1
PUERTO QUIJARRO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,10,10
PUERTO SUAREZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,10,10
PUERTO VILLARROEL,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,45,45
PUNA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,15,15
PUNATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,118,118
QUILLACOLLO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,207,207
QUIME,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,1,1
QUIRUSILLAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,11,11
RAVELO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,2,2
RIBERALTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,167,167
ROBORE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,45,45
SABAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,40,40
SACABA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,339,339
SACABAMBA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,1,1
SACACA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,13,13
SAIPINA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,15,15
SALINAS DE GARCI MENDOZA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,188,188
SAMAIPATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,43,43
SAN ANDRES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,5,5
SAN ANDRES DE MACHACA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,19,19
SAN ANTONIO DE ESMORUCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,3,3
SAN ANTONIO DE LOMERIO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,6,6
SAN BENITO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,13,13
SAN BORJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,35,35
SAN BUENA VENTURA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,29,29
SAN CARLOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,57,57
SAN IGNACIO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,36,36
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,138,138
SAN JAVIER(STC),"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,20,20
SAN JOSE DE CHIQUITOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,36,36
SAN JUAN DE YAPACANI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,77,77
SAN JULIAN,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,44,44
SAN LORENZO(TJA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,60,60
SAN LUCAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,13,13
SAN MATIAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,27,27
SAN MIGUEL DE VELASCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,16,16
SAN PABLO DE LIPEZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,3,3
SAN PEDRO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,82,82
SAN PEDRO DE BUENA VISTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,4,4
SAN PEDRO DE TIQUINA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,6,6
SAN RAFAEL,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,13,13
SAN RAMON,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,21,21
SAN RAMON,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,80,80
SANTA ANA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,2,2
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,3516,3516
SANTA ROSA DEL SARA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,42,42
SANTIAGO DE HUARI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,2,2
SANTIVAÑES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,1,1
SANTUARIO DE QUILLACAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,134,134
SAPAHAQUI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,3,3
SENA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,25,25
SICA SICA (VILLA AROMA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,1,1
SIPE SIPE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,97,97
SOPACHUY,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,19,19
SORACACHI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,35,35
SORATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,12,12
SUCRE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,1955,1955
TACACHI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,1,1
TACOPAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,10,10
TAPACARI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,12,12
TARABUCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,66,66
TARACO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,2,2
TARATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,10,10
TARIJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,962,962
TARVITA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,71,71
TEOPONTE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,9,9
TIAWANACU,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,3,3
TIPUANI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,4,4
TIQUIPAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,86,86
TIRAQUE (CBBA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,51,51
TOCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,30,30
TODOS SANTOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,1,1
TOLATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,6,6
TOLEDO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,16,16
TOMAVE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,19,19
TOMINA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,26,26
TORO TORO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,14,14
TOTORA(CBBA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,144,144
TOTORA(ORR),"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,1,1
TRIGAL,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,3,3
TRINIDAD,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,213,213
TUPIZA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,75,75
TURCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,4,4
UMALA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,1,1
UNCIA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,10,10
URIONDO (A. CONCEPCION),"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,13,13
URUBICHA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,13,13
UYUNI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,20,20
VACAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,65,65
VALLEGRANDE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2008-10-01,120,120
