municipality,group,variable,month,úmero de DIU Insertados,úmero de DIU Insertados1,úmero de DIU Insertados2,úmero de DIU Insertados3,úmero de DIU Insertados4,TOTAL
CARACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-10-01,0,0,1,0,0,1
CARANAVI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-10-01,0,0,4,0,0,4
CHALLAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-10-01,0,0,1,0,0,1
CHULUMANI (V. DE LA LIBERTAD),"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-10-01,0,0,1,0,0,1
CKOCHAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-10-01,0,1,1,1,0,3
CLIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-10-01,0,0,4,0,0,4
COBIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-10-01,0,0,5,1,0,6
COCHABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-10-01,0,6,62,119,0,187
COLCAPIRHUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-10-01,0,1,3,1,0,5
CORO CORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-10-01,0,0,1,0,0,1
COTAGAITA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-10-01,0,0,9,1,0,10
COTOCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-10-01,0,0,2,0,0,2
CULPINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-10-01,0,1,0,0,0,1
EL ALTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-10-01,0,6,30,66,0,102
EL TORNO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-10-01,0,3,4,1,0,8
ENTRE RIOS TRJ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-10-01,0,0,1,0,0,1
ENTRE RIOS CBBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-10-01,0,0,1,0,0,1
GENERAL SAAVEDRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-10-01,0,1,0,1,0,2
GUAQUI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-10-01,0,0,1,0,0,1
GUAYARAMERIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-10-01,0,1,2,0,0,3
HUACARETA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-10-01,0,1,3,1,0,5
LA GUARDIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-10-01,0,2,7,1,0,10
LA PAZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-10-01,1,13,144,108,7,273
LAGUNILLAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-10-01,0,3,0,0,0,3
LLALLAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-10-01,0,0,2,0,0,2
MAIRANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-10-01,0,0,0,1,0,1
MIZQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-10-01,0,0,0,1,0,1
MONTEAGUDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-10-01,0,1,18,4,0,23
MONTERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-10-01,0,1,9,3,0,13
OKINAWA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-10-01,0,0,1,0,0,1
ORURO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-10-01,0,4,20,4,0,28
PADCAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-10-01,0,0,4,1,0,5
PADILLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-10-01,0,0,0,1,0,1
PAMPA GRANDE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-10-01,0,3,0,0,0,3
PORTACHUELO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-10-01,0,0,5,0,0,5
PORVENIR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-10-01,0,2,1,0,0,3
POSTRER VALLE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-10-01,0,0,1,0,0,1
POTOSI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-10-01,0,1,7,23,0,31
PUERTO QUIJARRO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-10-01,0,0,1,0,0,1
PUERTO RICO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-10-01,0,0,0,1,0,1
PUERTO SUAREZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-10-01,0,0,1,0,0,1
PUERTO VILLARROEL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-10-01,0,2,2,0,0,4
PUNA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-10-01,0,1,0,2,0,3
PUNATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-10-01,0,1,3,0,0,4
QUILLACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-10-01,0,2,15,1,0,18
QUIME,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-10-01,0,0,1,0,0,1
RIBERALTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-10-01,0,0,1,0,0,1
ROBORE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-10-01,0,0,2,0,0,2
SACABA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-10-01,0,3,12,7,0,22
SAIPINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-10-01,0,0,1,1,0,2
SAMAIPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-10-01,0,0,2,0,0,2
SAN BORJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-10-01,0,1,0,0,0,1
SAN CARLOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-10-01,0,1,7,1,0,9
SAN IGNACIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-10-01,0,0,9,0,0,9
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-10-01,0,2,4,1,0,7
SAN JAVIER(STC),"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-10-01,0,0,1,0,0,1
SAN JOAQUIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-10-01,0,0,1,0,0,1
SAN JOSE DE CHIQUITOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-10-01,0,1,2,0,0,3
SAN LORENZO(TJA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-10-01,0,1,2,1,0,4
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-10-01,0,30,133,154,6,323
SANTA ROSA DEL SARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-10-01,0,0,1,0,1,2
SIPE SIPE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-10-01,0,1,11,0,0,12
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-10-01,0,4,52,20,0,76
TARIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-10-01,2,2,59,31,1,95
TIQUIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-10-01,0,0,4,0,0,4
TOLATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-10-01,0,0,1,0,0,1
TORO TORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-10-01,0,0,2,1,0,3
TRINIDAD,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-10-01,0,0,10,4,0,14
TUPIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-10-01,0,0,3,0,0,3
UYUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-10-01,0,0,3,1,0,4
VALLEGRANDE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-10-01,0,3,0,1,0,4
VILLA MONTES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-10-01,0,0,5,2,0,7
VILLA TUNARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-10-01,0,0,1,3,0,4
VILLA VACA GUZMAN (MUYUPAMPA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-10-01,0,1,0,0,0,1
VILLAZON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-10-01,0,1,0,0,0,1
VINTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-10-01,0,0,7,1,0,8
WARNES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-10-01,0,0,2,1,0,3
YACUIBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-10-01,0,0,16,3,0,19
YOCALLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-10-01,0,0,1,0,0,1
AIQUILE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-11-01,0,1,3,1,0,5
ASCENCION DE GUARAYOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-11-01,0,1,2,1,0,4
ATOCHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-11-01,0,1,0,0,0,1
AZURDUY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-11-01,0,0,1,0,0,1
BAURES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-11-01,0,0,0,1,0,1
BERMEJO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-11-01,0,0,3,1,0,4
BOYUIBE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-11-01,0,0,1,0,0,1
BUENA VISTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-11-01,0,0,2,0,0,2
CAMARGO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-11-01,0,1,3,2,0,6
CAMIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-11-01,0,1,6,2,0,9
CARANAVI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-11-01,0,0,4,2,0,6
CHALLAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-11-01,0,0,1,0,0,1
CHARAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-11-01,0,0,2,0,0,2
COBIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-11-01,0,2,2,0,0,4
COCHABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-11-01,0,20,99,31,1,151
COLCAPIRHUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-11-01,0,0,1,1,0,2
COTOCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-11-01,0,0,1,2,0,3
EL ALTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-11-01,0,7,36,5,0,48
EL PUENTE(STC),"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-11-01,0,0,1,0,0,1
EL PUENTE(TJA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-11-01,0,0,0,1,0,1
EL TORNO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-11-01,2,3,5,2,0,12
ENTRE RIOS TRJ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-11-01,0,0,5,0,0,5
ENTRE RIOS CBBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-11-01,0,0,1,0,0,1
GENERAL SAAVEDRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-11-01,0,0,2,1,0,3
GUANAY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-11-01,0,0,1,0,0,1
GUAYARAMERIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-11-01,0,0,3,0,0,3
HUACARETA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-11-01,0,0,3,0,0,3
LA GUARDIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-11-01,0,1,7,0,0,8
LA PAZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-11-01,0,6,168,60,0,234
LAJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-11-01,0,0,1,0,0,1
LLALLAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-11-01,0,1,1,1,0,3
LURIBAY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-11-01,0,0,1,0,0,1
MAGDALENA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-11-01,0,0,1,0,0,1
MAIRANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-11-01,0,0,1,1,0,2
MINEROS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-11-01,0,0,1,0,0,1
MONTEAGUDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-11-01,0,0,4,0,0,4
MONTERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-11-01,0,2,7,1,0,10
MOROCHATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-11-01,0,1,0,0,0,1
OKINAWA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-11-01,0,3,2,0,0,5
ORURO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-11-01,0,2,24,9,0,35
PADCAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-11-01,0,0,2,1,0,3
PADILLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-11-01,0,0,1,1,0,2
PAILON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-11-01,0,1,3,0,0,4
POCONA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-11-01,0,0,1,0,0,1
PORTACHUELO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-11-01,0,0,1,0,0,1
PORVENIR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-11-01,0,1,0,0,0,1
POTOSI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-11-01,0,0,9,22,0,31
PUERTO QUIJARRO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-11-01,0,0,2,0,0,2
PUERTO RICO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-11-01,0,0,0,1,0,1
PUERTO SUAREZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-11-01,0,0,4,0,0,4
PUERTO VILLARROEL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-11-01,0,0,3,0,0,3
PUNA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-11-01,0,0,0,2,0,2
PUNATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-11-01,0,0,1,0,0,1
QUILLACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-11-01,0,0,11,2,0,13
QUIRUSILLAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-11-01,0,0,2,0,0,2
RIBERALTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-11-01,0,1,2,1,0,4
ROBORE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-11-01,0,0,1,0,0,1
SACABA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-11-01,0,1,11,4,0,16
SAIPINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-11-01,0,1,2,1,0,4
SAN BORJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-11-01,0,0,3,1,0,4
SAN CARLOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-11-01,0,0,6,1,0,7
SAN IGNACIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-11-01,0,0,6,1,0,7
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-11-01,0,2,7,1,0,10
SAN JAVIER(STC),"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-11-01,0,1,1,0,0,2
SAN JOSE DE CHIQUITOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-11-01,0,1,2,1,0,4
SAN LORENZO(TJA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-11-01,0,1,2,1,0,4
SAN PEDRO DE TIQUINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-11-01,0,0,1,0,0,1
SAN RAMON BENI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-11-01,0,0,1,0,0,1
SAN RAMON SCZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-11-01,0,0,1,0,0,1
SANTA ANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-11-01,0,0,2,1,0,3
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-11-01,7,11,94,36,0,148
SANTA ROSA DEL SARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-11-01,0,0,1,0,0,1
SIPE SIPE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-11-01,0,0,7,0,0,7
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-11-01,0,3,45,15,0,63
TARIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-11-01,0,4,50,25,0,79
TIPUANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-11-01,0,0,1,0,0,1
TIQUIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-11-01,0,0,4,2,0,6
TOTORA(CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-11-01,0,0,1,1,0,2
TRINIDAD,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-11-01,0,0,10,1,0,11
UYUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-11-01,0,1,1,0,0,2
VALLEGRANDE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-11-01,0,1,3,0,0,4
VILLA TUNARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-11-01,0,0,2,4,0,6
VILLA VACA GUZMAN (MUYUPAMPA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-11-01,0,0,1,0,0,1
VILLAZON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-11-01,0,0,3,0,0,3
VINTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-11-01,0,2,4,0,0,6
WARNES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-11-01,0,0,2,0,0,2
YACUIBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-11-01,0,1,17,1,1,20
AIQUILE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-12-01,0,0,1,0,0,1
ATOCHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-12-01,0,0,1,1,0,2
AYOPAYA (V. DE INDEPENDENCIA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-12-01,0,0,1,1,0,2
BERMEJO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-12-01,0,1,2,0,0,3
BOYUIBE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-12-01,0,0,1,0,0,1
BUENA VISTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-12-01,1,0,1,0,0,2
CAMARGO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-12-01,0,0,2,0,0,2
CAMIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-12-01,0,1,4,0,0,5
CARANAVI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-12-01,0,0,0,1,0,1
CLIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-12-01,0,0,4,0,0,4
COBIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-12-01,0,0,1,0,0,1
COCHABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-12-01,0,5,119,29,0,153
COLOMI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-12-01,0,0,2,1,0,3
CONCEPCION,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-12-01,0,0,1,0,0,1
COTOCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-12-01,0,1,2,0,0,3
EL ALTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-12-01,0,1,37,4,0,42
EL TORNO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-12-01,0,1,0,0,0,1
ENTRE RIOS TRJ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-12-01,0,0,1,0,0,1
ESCARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-12-01,0,0,2,0,0,2
GENERAL SAAVEDRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-12-01,0,0,1,1,0,2
GUTIERREZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-12-01,0,0,1,0,0,1
HUACARETA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-12-01,0,2,0,0,0,2
LA GUARDIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-12-01,0,1,4,2,0,7
LA PAZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-12-01,0,5,113,38,0,156
LAS CARRERAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-12-01,0,0,0,1,0,1
LLALLAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-12-01,0,0,2,1,0,3
MAPIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-12-01,0,0,1,0,0,1
MINEROS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-12-01,0,0,1,0,0,1
MIZQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-12-01,0,0,2,0,0,2
MONTEAGUDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-12-01,2,1,1,1,0,5
MONTERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-12-01,0,1,7,1,0,9
MOROCHATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-12-01,0,1,0,0,0,1
ORURO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-12-01,0,1,17,3,0,21
PADCAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-12-01,0,0,1,0,0,1
PADILLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-12-01,0,0,2,0,0,2
PAILON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-12-01,0,1,1,0,0,2
PAMPA GRANDE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-12-01,0,0,1,0,0,1
PORCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-12-01,0,0,1,0,0,1
PORTACHUELO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-12-01,0,1,1,0,0,2
POTOSI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-12-01,0,1,2,14,0,17
PUERTO QUIJARRO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-12-01,0,0,5,0,0,5
PUERTO SUAREZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-12-01,0,0,1,0,0,1
PUERTO VILLARROEL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-12-01,0,0,1,0,0,1
PUNATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-12-01,0,2,1,1,0,4
QUILLACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-12-01,0,0,11,4,0,15
QUIRUSILLAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-12-01,0,0,1,0,0,1
RIBERALTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-12-01,0,0,1,0,0,1
ROBORE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2016-12-01,0,0,3,0,0,3
