,group,variable,month,PERSONAS DE 50 A 59 AÑOS NUEVO,PERSONAS DE 50 A 59 AÑOS NUEVO,PERSONAS DE 50 A 59 AÑOS REPETIDO,PERSONAS DE 50 A 59 AÑOS REPETIDO,PERSONAS DE 50 A 59 AÑOS PRIMERA,PERSONAS DE 50 A 59 AÑOS PRIMERA,TOTALES,TOTALES,TOTALES
SAN PEDRO DE CURAHUARA,consulta externa,personas de 50 a 59 anos,2024-10-01,13,18,2,6,6,7,31,8,39
SAN PEDRO DE MACHA,consulta externa,personas de 50 a 59 anos,2024-10-01,83,137,0,1,0,0,220,1,221
SAN PEDRO DE QUEMES,consulta externa,personas de 50 a 59 anos,2024-10-01,6,10,1,3,0,0,16,4,20
SAN PEDRO DE TIQUINA,consulta externa,personas de 50 a 59 anos,2024-10-01,12,29,23,30,0,0,41,53,94
SAN PEDRO(PND),consulta externa,personas de 50 a 59 anos,2024-10-01,16,8,2,0,0,0,24,2,26
SAN RAFAEL,consulta externa,personas de 50 a 59 anos,2024-10-01,52,72,24,47,0,0,124,71,195
SAN RAMON BENI,consulta externa,personas de 50 a 59 anos,2024-10-01,14,45,7,16,26,48,59,23,82
SAN RAMON SCZ,consulta externa,personas de 50 a 59 anos,2024-10-01,39,75,10,9,0,0,114,19,133
SANTA ANA,consulta externa,personas de 50 a 59 anos,2024-10-01,81,130,16,37,0,0,211,53,264
SANTA CRUZ DE LA SIERRA,consulta externa,personas de 50 a 59 anos,2024-10-01,8302,15122,4932,8957,928,1206,23424,13889,37313
SANTA ROSA,consulta externa,personas de 50 a 59 anos,2024-10-01,66,135,7,8,0,0,201,15,216
SANTA ROSA DEL SARA,consulta externa,personas de 50 a 59 anos,2024-10-01,114,240,3,16,20,20,354,19,373
SANTIAGO DE CALLAPA,consulta externa,personas de 50 a 59 anos,2024-10-01,24,40,0,4,0,0,64,4,68
SANTIAGO DE HUARI,consulta externa,personas de 50 a 59 anos,2024-10-01,33,53,5,3,0,0,86,8,94
SANTIAGO DE HUATA,consulta externa,personas de 50 a 59 anos,2024-10-01,16,23,8,15,0,0,39,23,62
SANTIAGO DE MACHACA,consulta externa,personas de 50 a 59 anos,2024-10-01,16,28,2,0,0,0,44,2,46
SANTIVAÑES,consulta externa,personas de 50 a 59 anos,2024-10-01,40,70,6,11,0,0,110,17,127
SANTUARIO DE QUILLACAS,consulta externa,personas de 50 a 59 anos,2024-10-01,36,35,0,3,26,20,71,3,74
SAPAHAQUI,consulta externa,personas de 50 a 59 anos,2024-10-01,53,61,15,10,6,4,114,25,139
SENA,consulta externa,personas de 50 a 59 anos,2024-10-01,46,44,11,11,0,0,90,22,112
SHINAOTA,consulta externa,personas de 50 a 59 anos,2024-10-01,118,201,34,35,6,12,319,69,388
SICA SICA (VILLA AROMA),consulta externa,personas de 50 a 59 anos,2024-10-01,86,131,23,33,3,8,217,56,273
SICAYA,consulta externa,personas de 50 a 59 anos,2024-10-01,12,17,5,9,0,0,29,14,43
SIPE SIPE,consulta externa,personas de 50 a 59 anos,2024-10-01,137,242,44,85,0,0,379,129,508
SOPACHUY,consulta externa,personas de 50 a 59 anos,2024-10-01,63,73,28,32,0,0,136,60,196
SORACACHI,consulta externa,personas de 50 a 59 anos,2024-10-01,54,58,6,5,1,0,112,11,123
SORATA,consulta externa,personas de 50 a 59 anos,2024-10-01,118,127,26,31,11,9,245,57,302
SUCRE,consulta externa,personas de 50 a 59 anos,2024-10-01,2869,5720,1492,2947,165,268,8589,4439,13028
TACACHI,consulta externa,personas de 50 a 59 anos,2024-10-01,4,15,0,3,0,0,19,3,22
TACACOMA,consulta externa,personas de 50 a 59 anos,2024-10-01,53,57,17,35,0,0,110,52,162
TACOBAMBA,consulta externa,personas de 50 a 59 anos,2024-10-01,32,44,0,0,0,0,76,0,76
TACOPAYA,consulta externa,personas de 50 a 59 anos,2024-10-01,39,60,3,8,0,0,99,11,110
TAHUA,consulta externa,personas de 50 a 59 anos,2024-10-01,12,7,0,0,0,0,19,0,19
TAPACARI,consulta externa,personas de 50 a 59 anos,2024-10-01,86,127,0,0,0,0,213,0,213
TARABUCO,consulta externa,personas de 50 a 59 anos,2024-10-01,89,206,17,40,0,0,295,57,352
TARACO,consulta externa,personas de 50 a 59 anos,2024-10-01,39,47,11,15,0,0,86,26,112
TARATA,consulta externa,personas de 50 a 59 anos,2024-10-01,19,54,12,14,0,0,73,26,99
TARIJA,consulta externa,personas de 50 a 59 anos,2024-10-01,2126,3812,1176,2261,190,321,5938,3437,9375
TARVITA,consulta externa,personas de 50 a 59 anos,2024-10-01,121,189,6,36,1,6,310,42,352
TEOPONTE,consulta externa,personas de 50 a 59 anos,2024-10-01,57,80,2,4,0,0,137,6,143
TIAHUANACU,consulta externa,personas de 50 a 59 anos,2024-10-01,44,102,42,41,0,0,146,83,229
TINGUIPAYA,consulta externa,personas de 50 a 59 anos,2024-10-01,96,145,0,0,0,0,241,0,241
TIPUANI,consulta externa,personas de 50 a 59 anos,2024-10-01,68,82,19,34,0,0,150,53,203
TIQUIPAYA,consulta externa,personas de 50 a 59 anos,2024-10-01,202,469,118,293,0,0,671,411,1082
TIRAQUE (CBBA),consulta externa,personas de 50 a 59 anos,2024-10-01,62,95,5,17,0,0,157,22,179
TITO YUPANQUI (PARQUIPUJIO),consulta externa,personas de 50 a 59 anos,2024-10-01,7,18,3,5,0,0,25,8,33
TOCO,consulta externa,personas de 50 a 59 anos,2024-10-01,21,31,20,30,0,0,52,50,102
TODOS SANTOS,consulta externa,personas de 50 a 59 anos,2024-10-01,6,0,0,0,0,1,6,0,6
TOLATA,consulta externa,personas de 50 a 59 anos,2024-10-01,8,35,15,20,0,0,43,35,78
TOLEDO,consulta externa,personas de 50 a 59 anos,2024-10-01,21,48,0,3,0,0,69,3,72
TOMAVE,consulta externa,personas de 50 a 59 anos,2024-10-01,60,82,4,12,0,0,142,16,158
TOMINA,consulta externa,personas de 50 a 59 anos,2024-10-01,69,130,25,63,0,0,199,88,287
TORO TORO,consulta externa,personas de 50 a 59 anos,2024-10-01,76,101,1,1,0,0,177,2,179
TOTORA(CBBA),consulta externa,personas de 50 a 59 anos,2024-10-01,57,91,16,18,9,7,148,34,182
TOTORA(ORR),consulta externa,personas de 50 a 59 anos,2024-10-01,20,39,1,3,4,1,59,4,63
TRIGAL,consulta externa,personas de 50 a 59 anos,2024-10-01,15,17,5,23,0,0,32,28,60
TRINIDAD,consulta externa,personas de 50 a 59 anos,2024-10-01,846,1626,456,942,189,313,2472,1398,3870
TUPIZA,consulta externa,personas de 50 a 59 anos,2024-10-01,220,310,45,53,10,12,530,98,628
TURCO,consulta externa,personas de 50 a 59 anos,2024-10-01,27,45,4,7,0,0,72,11,83
UMALA,consulta externa,personas de 50 a 59 anos,2024-10-01,27,35,8,7,0,0,62,15,77
UNCIA,consulta externa,personas de 50 a 59 anos,2024-10-01,204,195,73,71,7,7,399,144,543
URIONDO (A. CONCEPCION),consulta externa,personas de 50 a 59 anos,2024-10-01,132,244,28,66,44,100,376,94,470
URUBICHA,consulta externa,personas de 50 a 59 anos,2024-10-01,14,14,0,0,21,33,28,0,28
UYUNI,consulta externa,personas de 50 a 59 anos,2024-10-01,285,333,81,115,17,12,618,196,814
VACAS,consulta externa,personas de 50 a 59 anos,2024-10-01,33,64,3,2,0,5,97,5,102
VALLEGRANDE,consulta externa,personas de 50 a 59 anos,2024-10-01,135,248,107,249,9,7,383,356,739
VIACHA,consulta externa,personas de 50 a 59 anos,2024-10-01,288,666,158,342,61,134,954,500,1454
VILA VILA,consulta externa,personas de 50 a 59 anos,2024-10-01,60,60,0,0,0,3,120,0,120
VILLA CHARCAS,consulta externa,personas de 50 a 59 anos,2024-10-01,79,157,5,13,7,9,236,18,254
VILLA MONTES,consulta externa,personas de 50 a 59 anos,2024-10-01,450,596,138,203,32,20,1046,341,1387
VILLA NUEVA (LOMA ALTA),consulta externa,personas de 50 a 59 anos,2024-10-01,13,11,2,4,0,3,24,6,30
VILLA RIVERO,consulta externa,personas de 50 a 59 anos,2024-10-01,39,53,10,11,0,0,92,21,113
VILLA SERRANO,consulta externa,personas de 50 a 59 anos,2024-10-01,123,146,35,96,0,0,269,131,400
VILLA TUNARI,consulta externa,personas de 50 a 59 anos,2024-10-01,633,867,123,191,12,6,1500,314,1814
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,personas de 50 a 59 anos,2024-10-01,99,123,25,55,4,8,222,80,302
VILLAZON,consulta externa,personas de 50 a 59 anos,2024-10-01,175,335,92,235,50,71,510,327,837
VINTO,consulta externa,personas de 50 a 59 anos,2024-10-01,215,390,58,129,0,0,605,187,792
VITICHI,consulta externa,personas de 50 a 59 anos,2024-10-01,58,97,1,1,10,14,155,2,157
WALDO BALLIVIAN,consulta externa,personas de 50 a 59 anos,2024-10-01,4,31,2,2,0,0,35,4,39
WARNES,consulta externa,personas de 50 a 59 anos,2024-10-01,642,1071,229,449,14,7,1713,678,2391
YACO,consulta externa,personas de 50 a 59 anos,2024-10-01,21,44,0,1,22,18,65,1,66
YACUIBA,consulta externa,personas de 50 a 59 anos,2024-10-01,818,1326,497,702,106,173,2144,1199,3343
YAMPARAEZ,consulta externa,personas de 50 a 59 anos,2024-10-01,63,113,4,8,3,0,176,12,188
YANACACHI,consulta externa,personas de 50 a 59 anos,2024-10-01,59,68,7,5,6,14,127,12,139
YAPACANI,consulta externa,personas de 50 a 59 anos,2024-10-01,259,338,40,71,4,12,597,111,708
YOCALLA,consulta externa,personas de 50 a 59 anos,2024-10-01,22,35,0,0,0,0,57,0,57
YOTALA,consulta externa,personas de 50 a 59 anos,2024-10-01,69,118,17,42,14,7,187,59,246
YUNCHARA,consulta externa,personas de 50 a 59 anos,2024-10-01,32,75,6,22,1,0,107,28,135
YUNGUYO DE LITORAL,consulta externa,personas de 50 a 59 anos,2024-10-01,2,0,0,0,0,0,2,0,2
ZUDAÑEZ,consulta externa,personas de 50 a 59 anos,2024-10-01,71,97,28,56,0,0,168,84,252
ACACIO,consulta externa,personas de 50 a 59 anos,2024-11-01,37,71,3,2,0,0,108,5,113
ACHACACHI,consulta externa,personas de 50 a 59 anos,2024-11-01,175,284,36,85,5,11,459,121,580
ACHOCALLA,consulta externa,personas de 50 a 59 anos,2024-11-01,63,139,6,19,0,0,202,25,227
AIQUILE,consulta externa,personas de 50 a 59 anos,2024-11-01,93,174,48,100,16,38,267,148,415
ALALAY,consulta externa,personas de 50 a 59 anos,2024-11-01,8,8,1,2,2,0,16,3,19
ALCALA,consulta externa,personas de 50 a 59 anos,2024-11-01,31,66,15,16,1,5,97,31,128
ALTO BENI,consulta externa,personas de 50 a 59 anos,2024-11-01,98,88,10,16,0,0,186,26,212
ANCORAIMES,consulta externa,personas de 50 a 59 anos,2024-11-01,55,58,11,28,5,10,113,39,152
ANDAMARCA,consulta externa,personas de 50 a 59 anos,2024-11-01,16,24,1,5,0,0,40,6,46
ANTEQUERA,consulta externa,personas de 50 a 59 anos,2024-11-01,12,15,0,1,0,0,27,1,28
ANZALDO,consulta externa,personas de 50 a 59 anos,2024-11-01,31,56,2,4,5,5,87,6,93
APOLO,consulta externa,personas de 50 a 59 anos,2024-11-01,77,96,10,25,2,1,173,35,208
ARAMPAMPA,consulta externa,personas de 50 a 59 anos,2024-11-01,12,9,1,0,0,0,21,1,22
ARANI,consulta externa,personas de 50 a 59 anos,2024-11-01,25,26,8,21,0,0,51,29,80
ARBIETO,consulta externa,personas de 50 a 59 anos,2024-11-01,53,89,10,10,0,0,142,20,162
ARQUE,consulta externa,personas de 50 a 59 anos,2024-11-01,46,47,0,0,0,0,93,0,93
ASCENCION DE GUARAYOS,consulta externa,personas de 50 a 59 anos,2024-11-01,70,121,4,15,7,15,191,19,210
ATOCHA,consulta externa,personas de 50 a 59 anos,2024-11-01,188,206,59,65,7,6,394,124,518
AUCAPATA,consulta externa,personas de 50 a 59 anos,2024-11-01,53,23,2,3,2,11,76,5,81
AYATA,consulta externa,personas de 50 a 59 anos,2024-11-01,73,80,6,7,12,6,153,13,166
AYO AYO,consulta externa,personas de 50 a 59 anos,2024-11-01,28,58,0,6,0,0,86,6,92
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,personas de 50 a 59 anos,2024-11-01,145,149,35,22,8,3,294,57,351
AZURDUY,consulta externa,personas de 50 a 59 anos,2024-11-01,59,96,32,35,6,11,155,67,222
BATALLAS,consulta externa,personas de 50 a 59 anos,2024-11-01,23,52,14,27,0,0,75,41,116
BAURES,consulta externa,personas de 50 a 59 anos,2024-11-01,70,76,6,4,0,0,146,10,156
BELEN DE ANDAMARCA,consulta externa,personas de 50 a 59 anos,2024-11-01,8,20,7,2,0,0,28,9,37
BELEN DE URMIRI,consulta externa,personas de 50 a 59 anos,2024-11-01,9,14,0,0,0,0,23,0,23
BELLA FLOR,consulta externa,personas de 50 a 59 anos,2024-11-01,18,30,9,13,0,0,48,22,70
BERMEJO,consulta externa,personas de 50 a 59 anos,2024-11-01,436,519,145,224,129,113,955,369,1324
BETANZOS,consulta externa,personas de 50 a 59 anos,2024-11-01,167,285,14,14,2,0,452,28,480
BOLIVAR,consulta externa,personas de 50 a 59 anos,2024-11-01,35,44,1,1,0,0,79,2,81
BOLPEBRA,consulta externa,personas de 50 a 59 anos,2024-11-01,31,17,7,8,0,0,48,15,63
BOYUIBE,consulta externa,personas de 50 a 59 anos,2024-11-01,16,27,4,16,0,0,43,20,63
BUENA VISTA,consulta externa,personas de 50 a 59 anos,2024-11-01,84,137,17,18,1,2,221,35,256
CABEZAS,consulta externa,personas de 50 a 59 anos,2024-11-01,187,266,37,24,14,13,453,61,514
CAIROMA,consulta externa,personas de 50 a 59 anos,2024-11-01,63,60,1,1,0,0,123,2,125
"CAIZA ""D""",consulta externa,personas de 50 a 59 anos,2024-11-01,68,94,3,9,0,0,162,12,174
CAJUATA,consulta externa,personas de 50 a 59 anos,2024-11-01,16,22,15,16,7,10,38,31,69
CALACOTO,consulta externa,personas de 50 a 59 anos,2024-11-01,35,66,9,14,0,0,101,23,124
CALAMARCA,consulta externa,personas de 50 a 59 anos,2024-11-01,29,76,15,8,0,0,105,23,128
CAMARGO,consulta externa,personas de 50 a 59 anos,2024-11-01,120,242,51,87,0,1,362,138,500
CAMATAQUI (C. VILLA ABECIA),consulta externa,personas de 50 a 59 anos,2024-11-01,25,44,2,5,0,0,69,7,76
CAMIRI,consulta externa,personas de 50 a 59 anos,2024-11-01,139,269,99,159,0,10,408,258,666
CAPINOTA,consulta externa,personas de 50 a 59 anos,2024-11-01,119,166,27,37,0,0,285,64,349
CAQUIAVIRI,consulta externa,personas de 50 a 59 anos,2024-11-01,32,80,3,5,0,0,112,8,120
CARACOLLO,consulta externa,personas de 50 a 59 anos,2024-11-01,108,150,18,39,1,1,258,57,315
CARANAVI,consulta externa,personas de 50 a 59 anos,2024-11-01,377,417,86,103,13,10,794,189,983
CARANGAS,consulta externa,personas de 50 a 59 anos,2024-11-01,3,2,0,0,0,0,5,0,5
CARAPARI,consulta externa,personas de 50 a 59 anos,2024-11-01,116,248,32,45,0,0,364,77,441
CARIPUYO,consulta externa,personas de 50 a 59 anos,2024-11-01,28,55,0,1,0,0,83,1,84
CARMEN RIVERO TORREZ,consulta externa,personas de 50 a 59 anos,2024-11-01,35,42,2,2,1,0,77,4,81
CATACORA,consulta externa,personas de 50 a 59 anos,2024-11-01,15,10,0,3,0,0,25,3,28
CHACARILLA,consulta externa,personas de 50 a 59 anos,2024-11-01,6,7,4,0,10,9,13,4,17
CHALLAPATA,consulta externa,personas de 50 a 59 anos,2024-11-01,120,129,19,42,25,17,249,61,310
CHAQUI,consulta externa,personas de 50 a 59 anos,2024-11-01,41,50,0,1,0,0,91,1,92
CHARAGUA,consulta externa,personas de 50 a 59 anos,2024-11-01,162,187,18,44,4,7,349,62,411
CHARAÑA,consulta externa,personas de 50 a 59 anos,2024-11-01,46,28,0,5,0,0,74,5,79
CHAYANTA,consulta externa,personas de 50 a 59 anos,2024-11-01,107,100,16,17,0,0,207,33,240
CHIMORE,consulta externa,personas de 50 a 59 anos,2024-11-01,148,222,17,62,13,8,370,79,449
CHIPAYA,consulta externa,personas de 50 a 59 anos,2024-11-01,8,6,2,0,5,3,14,2,16
CHOQUE COTA,consulta externa,personas de 50 a 59 anos,2024-11-01,12,23,0,0,0,0,35,0,35
CHUA COCANI,consulta externa,personas de 50 a 59 anos,2024-11-01,6,12,6,25,0,0,18,31,49
CHULUMANI (V. DE LA LIBERTAD),consulta externa,personas de 50 a 59 anos,2024-11-01,87,107,23,22,2,8,194,45,239
CHUMA,consulta externa,personas de 50 a 59 anos,2024-11-01,68,107,8,19,4,6,175,27,202
CHUQUIHUTA AYLLU JUCUMANI,consulta externa,personas de 50 a 59 anos,2024-11-01,37,62,11,10,0,0,99,21,120
CKOCHAS,consulta externa,personas de 50 a 59 anos,2024-11-01,104,149,2,3,2,0,253,5,258
CLIZA,consulta externa,personas de 50 a 59 anos,2024-11-01,89,141,42,71,0,0,230,113,343
COBIJA,consulta externa,personas de 50 a 59 anos,2024-11-01,319,482,210,365,0,4,801,575,1376
COCAPATA,consulta externa,personas de 50 a 59 anos,2024-11-01,60,107,0,8,0,0,167,8,175
COCHABAMBA,consulta externa,personas de 50 a 59 anos,2024-11-01,6255,9748,5109,8712,212,475,16003,13821,29824
COIPASA,consulta externa,personas de 50 a 59 anos,2024-11-01,6,2,0,0,0,1,8,0,8
COLCAPIRHUA,consulta externa,personas de 50 a 59 anos,2024-11-01,251,400,130,218,7,1,651,348,999
"COLCHA ""K""",consulta externa,personas de 50 a 59 anos,2024-11-01,228,235,14,15,15,9,463,29,492
COLLANA,consulta externa,personas de 50 a 59 anos,2024-11-01,9,27,3,12,0,0,36,15,51
COLOMI,consulta externa,personas de 50 a 59 anos,2024-11-01,49,92,10,31,16,19,141,41,182
COLPA BELGICA,consulta externa,personas de 50 a 59 anos,2024-11-01,65,63,38,48,8,6,128,86,214
COLQUECHACA,consulta externa,personas de 50 a 59 anos,2024-11-01,91,83,8,5,0,0,174,13,187
COLQUENCHA,consulta externa,personas de 50 a 59 anos,2024-11-01,33,82,6,15,0,0,115,21,136
COLQUIRI,consulta externa,personas de 50 a 59 anos,2024-11-01,106,93,5,3,0,5,199,8,207
COMANCHE,consulta externa,personas de 50 a 59 anos,2024-11-01,8,36,1,1,0,0,44,2,46
COMARAPA,consulta externa,personas de 50 a 59 anos,2024-11-01,100,174,22,31,0,0,274,53,327
COMBAYA,consulta externa,personas de 50 a 59 anos,2024-11-01,24,30,4,6,0,0,54,10,64
CONCEPCION,consulta externa,personas de 50 a 59 anos,2024-11-01,50,62,5,6,0,0,112,11,123
COPACABANA,consulta externa,personas de 50 a 59 anos,2024-11-01,33,63,3,5,0,0,96,8,104
CORIPATA,consulta externa,personas de 50 a 59 anos,2024-11-01,76,113,10,26,8,10,189,36,225
CORO CORO,consulta externa,personas de 50 a 59 anos,2024-11-01,81,120,9,16,0,0,201,25,226
COROICO,consulta externa,personas de 50 a 59 anos,2024-11-01,102,131,37,79,10,4,233,116,349
CORQUE,consulta externa,personas de 50 a 59 anos,2024-11-01,37,45,5,2,0,1,82,7,89
COTAGAITA,consulta externa,personas de 50 a 59 anos,2024-11-01,214,289,26,22,15,6,503,48,551
COTOCA,consulta externa,personas de 50 a 59 anos,2024-11-01,361,575,95,190,145,143,936,285,1221
CRUZ DE MACHACAMARCA,consulta externa,personas de 50 a 59 anos,2024-11-01,3,2,0,0,0,0,5,0,5
CUATRO CAÑADAS,consulta externa,personas de 50 a 59 anos,2024-11-01,70,108,34,74,13,14,178,108,286
CUCHUMUELA (V. G. VILLARROEL),consulta externa,personas de 50 a 59 anos,2024-11-01,4,11,1,1,0,0,15,2,17
CUEVO,consulta externa,personas de 50 a 59 anos,2024-11-01,38,55,7,18,0,0,93,25,118
CULPINA,consulta externa,personas de 50 a 59 anos,2024-11-01,96,162,21,19,0,0,258,40,298
CURAHUARA DE CARANGAS,consulta externa,personas de 50 a 59 anos,2024-11-01,21,30,3,8,5,5,51,11,62
CURVA,consulta externa,personas de 50 a 59 anos,2024-11-01,18,18,1,1,2,5,36,2,38
DESAGUADERO,consulta externa,personas de 50 a 59 anos,2024-11-01,18,24,3,5,5,1,42,8,50
EL ALTO,consulta externa,personas de 50 a 59 anos,2024-11-01,2472,5023,2093,3720,445,741,7495,5813,13308
EL CHORO,consulta externa,personas de 50 a 59 anos,2024-11-01,23,34,2,4,0,0,57,6,63
EL PUENTE(STC),consulta externa,personas de 50 a 59 anos,2024-11-01,100,134,5,8,2,1,234,13,247
EL PUENTE(TJA),consulta externa,personas de 50 a 59 anos,2024-11-01,70,132,11,34,7,15,202,45,247
EL TORNO,consulta externa,personas de 50 a 59 anos,2024-11-01,375,455,241,264,0,0,830,505,1335
EL VILLAR,consulta externa,personas de 50 a 59 anos,2024-11-01,79,72,8,8,0,0,151,16,167
ENTRE RIOS TRJ,consulta externa,personas de 50 a 59 anos,2024-11-01,169,304,31,81,0,0,473,112,585
ENTRE RIOS CBBA,consulta externa,personas de 50 a 59 anos,2024-11-01,137,213,16,35,0,0,350,51,401
ESCARA,consulta externa,personas de 50 a 59 anos,2024-11-01,2,7,1,0,0,0,9,1,10
ESCOMA,consulta externa,personas de 50 a 59 anos,2024-11-01,21,30,1,0,0,0,51,1,52
ESMERALDA,consulta externa,personas de 50 a 59 anos,2024-11-01,16,14,2,0,2,0,30,2,32
EUCALIPTUS,consulta externa,personas de 50 a 59 anos,2024-11-01,13,24,3,8,3,3,37,11,48
EUREKA (SANTOS MERCADO),consulta externa,personas de 50 a 59 anos,2024-11-01,7,9,0,0,0,0,16,0,16
EXALTACION,consulta externa,personas de 50 a 59 anos,2024-11-01,16,32,1,0,3,4,48,1,49
FERNANDEZ ALONSO,consulta externa,personas de 50 a 59 anos,2024-11-01,61,135,6,28,0,0,196,34,230
FILADELFIA,consulta externa,personas de 50 a 59 anos,2024-11-01,53,77,9,13,0,0,130,22,152
GAIOC JATUN AYLLU YURA,consulta externa,personas de 50 a 59 anos,2024-11-01,43,73,1,3,0,0,116,4,120
GENERAL SAAVEDRA,consulta externa,personas de 50 a 59 anos,2024-11-01,103,204,11,54,0,0,307,65,372
GIA-TIM,consulta externa,personas de 50 a 59 anos,2024-11-01,22,20,1,1,2,5,42,2,44
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,personas de 50 a 59 anos,2024-11-01,53,69,9,6,0,0,122,15,137
GUANAY,consulta externa,personas de 50 a 59 anos,2024-11-01,62,85,30,48,0,0,147,78,225
GUAQUI,consulta externa,personas de 50 a 59 anos,2024-11-01,21,53,6,10,5,3,74,16,90
GUAYARAMERIN,consulta externa,personas de 50 a 59 anos,2024-11-01,233,374,128,236,27,20,607,364,971
GUTIERREZ,consulta externa,personas de 50 a 59 anos,2024-11-01,105,118,21,36,0,0,223,57,280
HUACARAJE,consulta externa,personas de 50 a 59 anos,2024-11-01,12,33,3,3,0,2,45,6,51
HUACARETA,consulta externa,personas de 50 a 59 anos,2024-11-01,57,83,21,30,35,62,140,51,191
HUACAYA (VILLA DE HUACAYA),consulta externa,personas de 50 a 59 anos,2024-11-01,39,48,7,22,0,0,87,29,116
HUACHACALLA,consulta externa,personas de 50 a 59 anos,2024-11-01,9,5,1,0,1,0,14,1,15
HUANUNI,consulta externa,personas de 50 a 59 anos,2024-11-01,455,255,219,136,0,4,710,355,1065
HUARINA,consulta externa,personas de 50 a 59 anos,2024-11-01,20,22,17,21,0,0,42,38,80
HUATAJATA,consulta externa,personas de 50 a 59 anos,2024-11-01,5,18,1,10,0,0,23,11,34
HUAYLLAMARCA,consulta externa,personas de 50 a 59 anos,2024-11-01,30,43,2,3,0,0,73,5,78
HUMANATA,consulta externa,personas de 50 a 59 anos,2024-11-01,8,14,2,3,0,0,22,5,27
ICHOCA,consulta externa,personas de 50 a 59 anos,2024-11-01,23,22,4,7,7,9,45,11,56
ICLA,consulta externa,personas de 50 a 59 anos,2024-11-01,72,92,13,41,0,0,164,54,218
INCAHUASI,consulta externa,personas de 50 a 59 anos,2024-11-01,49,122,3,9,10,20,171,12,183
INGAVI (HUMAITA),consulta externa,personas de 50 a 59 anos,2024-11-01,16,12,1,1,0,0,28,2,30
INQUISIVI,consulta externa,personas de 50 a 59 anos,2024-11-01,71,74,5,7,0,3,145,12,157
IRUPANA (VILLA DE LANZA),consulta externa,personas de 50 a 59 anos,2024-11-01,115,134,26,58,0,0,249,84,333
IXIAMAS,consulta externa,personas de 50 a 59 anos,2024-11-01,80,66,5,16,0,0,146,21,167
JESUS DE MACHACA,consulta externa,personas de 50 a 59 anos,2024-11-01,47,65,19,16,7,11,112,35,147
LA ASUNTA,consulta externa,personas de 50 a 59 anos,2024-11-01,128,176,21,32,41,56,304,53,357
LA GUARDIA,consulta externa,personas de 50 a 59 anos,2024-11-01,548,1003,197,381,32,30,1551,578,2129
LA PAZ,consulta externa,personas de 50 a 59 anos,2024-11-01,5778,11368,4550,10722,354,494,17146,15272,32418
LA RIVERA,consulta externa,personas de 50 a 59 anos,2024-11-01,4,8,0,1,0,0,12,1,13
LAGUNILLAS,consulta externa,personas de 50 a 59 anos,2024-11-01,88,123,19,22,0,0,211,41,252
LAJA,consulta externa,personas de 50 a 59 anos,2024-11-01,40,74,21,46,0,0,114,67,181
LAS CARRERAS,consulta externa,personas de 50 a 59 anos,2024-11-01,23,51,6,12,0,0,74,18,92
LICOMA PAMPA,consulta externa,personas de 50 a 59 anos,2024-11-01,21,38,1,3,0,0,59,4,63
LLALLAGUA,consulta externa,personas de 50 a 59 anos,2024-11-01,267,270,61,68,0,2,537,129,666
LLICA,consulta externa,personas de 50 a 59 anos,2024-11-01,29,31,0,4,0,3,60,4,64
LORETO,consulta externa,personas de 50 a 59 anos,2024-11-01,25,28,9,3,8,8,53,12,65
LURIBAY,consulta externa,personas de 50 a 59 anos,2024-11-01,85,99,12,10,0,0,184,22,206
MACHACAMARCA,consulta externa,personas de 50 a 59 anos,2024-11-01,20,35,6,10,5,4,55,16,71
MACHARETI,consulta externa,personas de 50 a 59 anos,2024-11-01,43,95,9,29,4,7,138,38,176
MAGDALENA,consulta externa,personas de 50 a 59 anos,2024-11-01,64,99,19,43,7,16,163,62,225
MAIRANA,consulta externa,personas de 50 a 59 anos,2024-11-01,44,56,35,83,0,0,100,118,218
MALLA,consulta externa,personas de 50 a 59 anos,2024-11-01,18,24,0,1,0,0,42,1,43
MAPIRI,consulta externa,personas de 50 a 59 anos,2024-11-01,86,124,23,23,0,0,210,46,256
MECAPACA,consulta externa,personas de 50 a 59 anos,2024-11-01,37,33,21,15,4,4,70,36,106
MINEROS,consulta externa,personas de 50 a 59 anos,2024-11-01,46,97,13,25,0,0,143,38,181
MIZQUE,consulta externa,personas de 50 a 59 anos,2024-11-01,81,140,21,40,21,23,221,61,282
MOCOMOCO,consulta externa,personas de 50 a 59 anos,2024-11-01,72,69,7,10,0,0,141,17,158
MOJINETE,consulta externa,personas de 50 a 59 anos,2024-11-01,13,18,0,3,0,0,31,3,34
MOJOCOYA,consulta externa,personas de 50 a 59 anos,2024-11-01,73,126,7,14,0,0,199,21,220
MONTEAGUDO,consulta externa,personas de 50 a 59 anos,2024-11-01,334,518,152,216,8,9,852,368,1220
MONTERO,consulta externa,personas de 50 a 59 anos,2024-11-01,1029,1776,521,812,4,5,2805,1333,4138
MORO MORO,consulta externa,personas de 50 a 59 anos,2024-11-01,8,23,8,30,0,0,31,38,69
MOROCHATA,consulta externa,personas de 50 a 59 anos,2024-11-01,41,48,1,1,2,10,89,2,91
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,personas de 50 a 59 anos,2024-11-01,35,24,6,5,0,0,59,11,70
