,group,variable,month,PERSONAS DE 20 A 39 AÑOS NUEVO,PERSONAS DE 20 A 39 AÑOS NUEVO,PERSONAS DE 20 A 39 AÑOS REPETIDO,PERSONAS DE 20 A 39 AÑOS REPETIDO,PERSONAS DE 20 A 39 AÑOS PRIMERA,PERSONAS DE 20 A 39 AÑOS PRIMERA,TOTALES,TOTALES,TOTALES
ARANI,consulta externa,personas de 20 a 39 anos,2024-10-01,45,121,24,81,0,0,166,105,271
ARBIETO,consulta externa,personas de 20 a 39 anos,2024-10-01,146,779,11,101,0,0,925,112,1037
ARQUE,consulta externa,personas de 20 a 39 anos,2024-10-01,69,139,0,0,0,0,208,0,208
ASCENCION DE GUARAYOS,consulta externa,personas de 20 a 39 anos,2024-10-01,140,325,11,28,27,44,465,39,504
ATOCHA,consulta externa,personas de 20 a 39 anos,2024-10-01,432,684,122,105,34,20,1116,227,1343
AUCAPATA,consulta externa,personas de 20 a 39 anos,2024-10-01,67,120,2,2,30,29,187,4,191
AYATA,consulta externa,personas de 20 a 39 anos,2024-10-01,81,179,3,1,18,45,260,4,264
AYO AYO,consulta externa,personas de 20 a 39 anos,2024-10-01,73,196,7,9,0,0,269,16,285
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,personas de 20 a 39 anos,2024-10-01,344,616,77,97,28,26,960,174,1134
AZURDUY,consulta externa,personas de 20 a 39 anos,2024-10-01,120,264,22,71,0,0,384,93,477
BATALLAS,consulta externa,personas de 20 a 39 anos,2024-10-01,60,208,31,88,2,0,268,119,387
BAURES,consulta externa,personas de 20 a 39 anos,2024-10-01,176,296,16,14,0,0,472,30,502
BELEN DE ANDAMARCA,consulta externa,personas de 20 a 39 anos,2024-10-01,10,40,0,0,0,0,50,0,50
BELEN DE URMIRI,consulta externa,personas de 20 a 39 anos,2024-10-01,18,25,1,3,1,2,43,4,47
BELLA FLOR,consulta externa,personas de 20 a 39 anos,2024-10-01,84,149,20,28,0,0,233,48,281
BERMEJO,consulta externa,personas de 20 a 39 anos,2024-10-01,814,1768,178,304,33,90,2582,482,3064
BETANZOS,consulta externa,personas de 20 a 39 anos,2024-10-01,264,595,8,30,1,1,859,38,897
BOLIVAR,consulta externa,personas de 20 a 39 anos,2024-10-01,24,58,0,1,0,0,82,1,83
BOLPEBRA,consulta externa,personas de 20 a 39 anos,2024-10-01,57,59,6,9,0,0,116,15,131
BOYUIBE,consulta externa,personas de 20 a 39 anos,2024-10-01,75,156,15,43,0,0,231,58,289
BUENA VISTA,consulta externa,personas de 20 a 39 anos,2024-10-01,108,343,6,13,2,24,451,19,470
CABEZAS,consulta externa,personas de 20 a 39 anos,2024-10-01,367,833,18,34,28,39,1200,52,1252
CAIROMA,consulta externa,personas de 20 a 39 anos,2024-10-01,92,146,0,0,31,83,238,0,238
"CAIZA ""D""",consulta externa,personas de 20 a 39 anos,2024-10-01,160,386,1,5,0,0,546,6,552
CAJUATA,consulta externa,personas de 20 a 39 anos,2024-10-01,101,212,17,69,14,27,313,86,399
CALACOTO,consulta externa,personas de 20 a 39 anos,2024-10-01,36,62,4,3,0,0,98,7,105
CALAMARCA,consulta externa,personas de 20 a 39 anos,2024-10-01,77,258,3,8,0,0,335,11,346
CAMARGO,consulta externa,personas de 20 a 39 anos,2024-10-01,231,635,18,109,0,0,866,127,993
CAMATAQUI (C. VILLA ABECIA),consulta externa,personas de 20 a 39 anos,2024-10-01,61,122,1,2,2,0,183,3,186
CAMIRI,consulta externa,personas de 20 a 39 anos,2024-10-01,159,458,63,206,28,37,617,269,886
CAPINOTA,consulta externa,personas de 20 a 39 anos,2024-10-01,200,666,22,113,0,0,866,135,1001
CAQUIAVIRI,consulta externa,personas de 20 a 39 anos,2024-10-01,45,212,0,6,0,0,257,6,263
CARACOLLO,consulta externa,personas de 20 a 39 anos,2024-10-01,251,680,26,100,48,116,931,126,1057
CARANAVI,consulta externa,personas de 20 a 39 anos,2024-10-01,696,1421,75,142,2,11,2117,217,2334
CARANGAS,consulta externa,personas de 20 a 39 anos,2024-10-01,10,15,5,3,0,2,25,8,33
CARAPARI,consulta externa,personas de 20 a 39 anos,2024-10-01,338,816,18,64,4,7,1154,82,1236
CARIPUYO,consulta externa,personas de 20 a 39 anos,2024-10-01,47,124,0,1,0,0,171,1,172
CARMEN RIVERO TORREZ,consulta externa,personas de 20 a 39 anos,2024-10-01,51,149,3,12,3,5,200,15,215
CATACORA,consulta externa,personas de 20 a 39 anos,2024-10-01,27,34,5,8,0,0,61,13,74
CHACARILLA,consulta externa,personas de 20 a 39 anos,2024-10-01,12,24,0,2,9,23,36,2,38
CHALLAPATA,consulta externa,personas de 20 a 39 anos,2024-10-01,231,998,18,116,24,74,1229,134,1363
CHAQUI,consulta externa,personas de 20 a 39 anos,2024-10-01,58,138,0,0,0,0,196,0,196
CHARAGUA,consulta externa,personas de 20 a 39 anos,2024-10-01,351,830,31,94,15,25,1181,125,1306
CHARAÑA,consulta externa,personas de 20 a 39 anos,2024-10-01,56,85,2,9,0,0,141,11,152
CHAYANTA,consulta externa,personas de 20 a 39 anos,2024-10-01,193,441,13,12,0,0,634,25,659
CHIMORE,consulta externa,personas de 20 a 39 anos,2024-10-01,483,1240,44,83,27,61,1723,127,1850
CHIPAYA,consulta externa,personas de 20 a 39 anos,2024-10-01,10,50,2,3,0,0,60,5,65
CHOQUE COTA,consulta externa,personas de 20 a 39 anos,2024-10-01,13,23,1,0,0,0,36,1,37
CHUA COCANI,consulta externa,personas de 20 a 39 anos,2024-10-01,26,38,11,34,0,0,64,45,109
CHULUMANI (V. DE LA LIBERTAD),consulta externa,personas de 20 a 39 anos,2024-10-01,123,325,27,127,8,10,448,154,602
CHUMA,consulta externa,personas de 20 a 39 anos,2024-10-01,95,189,13,16,18,18,284,29,313
CHUQUIHUTA AYLLU JUCUMANI,consulta externa,personas de 20 a 39 anos,2024-10-01,126,172,17,22,1,0,298,39,337
CKOCHAS,consulta externa,personas de 20 a 39 anos,2024-10-01,101,228,0,0,1,0,329,0,329
CLIZA,consulta externa,personas de 20 a 39 anos,2024-10-01,178,605,77,278,0,0,783,355,1138
COBIJA,consulta externa,personas de 20 a 39 anos,2024-10-01,1072,2331,357,1028,17,42,3403,1385,4788
COCAPATA,consulta externa,personas de 20 a 39 anos,2024-10-01,198,435,4,1,0,0,633,5,638
COCHABAMBA,consulta externa,personas de 20 a 39 anos,2024-10-01,12797,29625,6538,16272,898,1667,42422,22810,65232
COIPASA,consulta externa,personas de 20 a 39 anos,2024-10-01,6,12,1,0,0,0,18,1,19
COLCAPIRHUA,consulta externa,personas de 20 a 39 anos,2024-10-01,658,1807,529,827,0,0,2465,1356,3821
"COLCHA ""K""",consulta externa,personas de 20 a 39 anos,2024-10-01,406,648,28,36,29,17,1054,64,1118
COLLANA,consulta externa,personas de 20 a 39 anos,2024-10-01,27,67,4,9,0,0,94,13,107
COLOMI,consulta externa,personas de 20 a 39 anos,2024-10-01,193,442,16,45,76,88,635,61,696
COLPA BELGICA,consulta externa,personas de 20 a 39 anos,2024-10-01,82,239,22,56,23,13,321,78,399
COLQUECHACA,consulta externa,personas de 20 a 39 anos,2024-10-01,150,390,9,0,0,0,540,9,549
COLQUENCHA,consulta externa,personas de 20 a 39 anos,2024-10-01,53,279,4,22,0,0,332,26,358
COLQUIRI,consulta externa,personas de 20 a 39 anos,2024-10-01,315,413,73,55,6,10,728,128,856
COMANCHE,consulta externa,personas de 20 a 39 anos,2024-10-01,7,32,1,4,0,0,39,5,44
COMARAPA,consulta externa,personas de 20 a 39 anos,2024-10-01,186,567,47,81,1,0,753,128,881
COMBAYA,consulta externa,personas de 20 a 39 anos,2024-10-01,31,35,10,4,0,0,66,14,80
CONCEPCION,consulta externa,personas de 20 a 39 anos,2024-10-01,169,259,13,11,0,0,428,24,452
COPACABANA,consulta externa,personas de 20 a 39 anos,2024-10-01,49,194,2,10,0,0,243,12,255
CORIPATA,consulta externa,personas de 20 a 39 anos,2024-10-01,168,356,19,38,17,18,524,57,581
CORO CORO,consulta externa,personas de 20 a 39 anos,2024-10-01,68,135,10,13,9,30,203,23,226
COROICO,consulta externa,personas de 20 a 39 anos,2024-10-01,230,473,38,195,46,18,703,233,936
CORQUE,consulta externa,personas de 20 a 39 anos,2024-10-01,89,166,10,36,4,3,255,46,301
COTAGAITA,consulta externa,personas de 20 a 39 anos,2024-10-01,384,766,19,38,15,20,1150,57,1207
COTOCA,consulta externa,personas de 20 a 39 anos,2024-10-01,813,2555,177,493,167,306,3368,670,4038
CRUZ DE MACHACAMARCA,consulta externa,personas de 20 a 39 anos,2024-10-01,3,10,0,0,0,0,13,0,13
CUATRO CAÑADAS,consulta externa,personas de 20 a 39 anos,2024-10-01,220,629,60,182,25,33,849,242,1091
CUCHUMUELA (V. G. VILLARROEL),consulta externa,personas de 20 a 39 anos,2024-10-01,15,60,5,15,0,0,75,20,95
CUEVO,consulta externa,personas de 20 a 39 anos,2024-10-01,86,157,8,7,0,0,243,15,258
CULPINA,consulta externa,personas de 20 a 39 anos,2024-10-01,165,414,16,104,26,67,579,120,699
CURAHUARA DE CARANGAS,consulta externa,personas de 20 a 39 anos,2024-10-01,24,108,2,3,8,17,132,5,137
CURVA,consulta externa,personas de 20 a 39 anos,2024-10-01,27,60,2,4,4,0,87,6,93
DESAGUADERO,consulta externa,personas de 20 a 39 anos,2024-10-01,47,71,9,20,14,9,118,29,147
EL ALTO,consulta externa,personas de 20 a 39 anos,2024-10-01,6430,21598,3602,9791,1169,2501,28028,13393,41421
EL CHORO,consulta externa,personas de 20 a 39 anos,2024-10-01,32,100,0,1,0,0,132,1,133
EL PUENTE(STC),consulta externa,personas de 20 a 39 anos,2024-10-01,172,344,3,3,5,6,516,6,522
EL PUENTE(TJA),consulta externa,personas de 20 a 39 anos,2024-10-01,138,388,5,16,14,20,526,21,547
EL TORNO,consulta externa,personas de 20 a 39 anos,2024-10-01,724,1828,403,611,0,0,2552,1014,3566
EL VILLAR,consulta externa,personas de 20 a 39 anos,2024-10-01,89,150,4,9,0,0,239,13,252
ENTRE RIOS TRJ,consulta externa,personas de 20 a 39 anos,2024-10-01,348,847,7,19,0,0,1195,26,1221
ENTRE RIOS CBBA,consulta externa,personas de 20 a 39 anos,2024-10-01,518,1622,82,142,0,0,2140,224,2364
ESCARA,consulta externa,personas de 20 a 39 anos,2024-10-01,8,7,0,1,0,0,15,1,16
ESCOMA,consulta externa,personas de 20 a 39 anos,2024-10-01,32,116,0,6,0,0,148,6,154
ESMERALDA,consulta externa,personas de 20 a 39 anos,2024-10-01,10,18,0,0,4,2,28,0,28
EUCALIPTUS,consulta externa,personas de 20 a 39 anos,2024-10-01,15,124,3,6,5,18,139,9,148
EUREKA (SANTOS MERCADO),consulta externa,personas de 20 a 39 anos,2024-10-01,19,39,2,2,0,0,58,4,62
EXALTACION,consulta externa,personas de 20 a 39 anos,2024-10-01,75,102,0,0,14,16,177,0,177
FERNANDEZ ALONSO,consulta externa,personas de 20 a 39 anos,2024-10-01,146,572,20,57,2,4,718,77,795
FILADELFIA,consulta externa,personas de 20 a 39 anos,2024-10-01,208,352,2,11,0,0,560,13,573
GAIOC JATUN AYLLU YURA,consulta externa,personas de 20 a 39 anos,2024-10-01,49,125,0,2,0,0,174,2,176
GENERAL SAAVEDRA,consulta externa,personas de 20 a 39 anos,2024-10-01,248,745,26,53,0,0,993,79,1072
GIA-TIM,consulta externa,personas de 20 a 39 anos,2024-10-01,55,100,0,4,0,1,155,4,159
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,personas de 20 a 39 anos,2024-10-01,118,217,15,18,1,0,335,33,368
GUANAY,consulta externa,personas de 20 a 39 anos,2024-10-01,140,290,24,96,0,0,430,120,550
GUAQUI,consulta externa,personas de 20 a 39 anos,2024-10-01,50,133,3,0,7,15,183,3,186
GUAYARAMERIN,consulta externa,personas de 20 a 39 anos,2024-10-01,405,1140,116,378,76,226,1545,494,2039
GUTIERREZ,consulta externa,personas de 20 a 39 anos,2024-10-01,179,546,18,32,0,0,725,50,775
HUACARAJE,consulta externa,personas de 20 a 39 anos,2024-10-01,39,64,8,6,3,2,103,14,117
HUACARETA,consulta externa,personas de 20 a 39 anos,2024-10-01,145,300,20,18,10,25,445,38,483
HUACAYA (VILLA DE HUACAYA),consulta externa,personas de 20 a 39 anos,2024-10-01,44,128,2,8,0,0,172,10,182
HUACHACALLA,consulta externa,personas de 20 a 39 anos,2024-10-01,7,36,0,3,2,2,43,3,46
HUANUNI,consulta externa,personas de 20 a 39 anos,2024-10-01,493,833,95,158,6,18,1326,253,1579
HUARINA,consulta externa,personas de 20 a 39 anos,2024-10-01,59,109,16,55,0,0,168,71,239
HUATAJATA,consulta externa,personas de 20 a 39 anos,2024-10-01,5,39,9,15,0,0,44,24,68
HUAYLLAMARCA,consulta externa,personas de 20 a 39 anos,2024-10-01,25,72,9,8,4,11,97,17,114
HUMANATA,consulta externa,personas de 20 a 39 anos,2024-10-01,13,24,2,5,0,0,37,7,44
ICHOCA,consulta externa,personas de 20 a 39 anos,2024-10-01,67,110,0,4,6,6,177,4,181
ICLA,consulta externa,personas de 20 a 39 anos,2024-10-01,56,141,14,35,0,0,197,49,246
INCAHUASI,consulta externa,personas de 20 a 39 anos,2024-10-01,125,364,3,25,26,46,489,28,517
INGAVI (HUMAITA),consulta externa,personas de 20 a 39 anos,2024-10-01,28,27,2,0,0,0,55,2,57
INQUISIVI,consulta externa,personas de 20 a 39 anos,2024-10-01,220,207,5,6,6,12,427,11,438
IRUPANA (VILLA DE LANZA),consulta externa,personas de 20 a 39 anos,2024-10-01,203,310,63,121,25,29,513,184,697
IXIAMAS,consulta externa,personas de 20 a 39 anos,2024-10-01,105,233,9,15,8,6,338,24,362
JESUS DE MACHACA,consulta externa,personas de 20 a 39 anos,2024-10-01,71,237,15,65,3,8,308,80,388
LA ASUNTA,consulta externa,personas de 20 a 39 anos,2024-10-01,505,1009,39,76,253,361,1514,115,1629
LA GUARDIA,consulta externa,personas de 20 a 39 anos,2024-10-01,1274,2994,263,1244,89,125,4268,1507,5775
LA PAZ,consulta externa,personas de 20 a 39 anos,2024-10-01,12173,28390,5912,15988,1216,1818,40563,21900,62463
LA RIVERA,consulta externa,personas de 20 a 39 anos,2024-10-01,5,10,0,0,0,0,15,0,15
LAGUNILLAS,consulta externa,personas de 20 a 39 anos,2024-10-01,113,217,10,15,0,0,330,25,355
LAJA,consulta externa,personas de 20 a 39 anos,2024-10-01,91,311,32,84,0,0,402,116,518
LAS CARRERAS,consulta externa,personas de 20 a 39 anos,2024-10-01,55,160,1,8,2,0,215,9,224
LICOMA PAMPA,consulta externa,personas de 20 a 39 anos,2024-10-01,37,87,4,5,1,0,124,9,133
LLALLAGUA,consulta externa,personas de 20 a 39 anos,2024-10-01,574,1962,53,257,6,12,2536,310,2846
LLICA,consulta externa,personas de 20 a 39 anos,2024-10-01,49,119,0,4,14,10,168,4,172
LORETO,consulta externa,personas de 20 a 39 anos,2024-10-01,60,134,5,6,16,34,194,11,205
LURIBAY,consulta externa,personas de 20 a 39 anos,2024-10-01,107,178,5,15,0,0,285,20,305
MACHACAMARCA,consulta externa,personas de 20 a 39 anos,2024-10-01,56,161,7,12,17,20,217,19,236
MACHARETI,consulta externa,personas de 20 a 39 anos,2024-10-01,139,288,14,49,16,25,427,63,490
MAGDALENA,consulta externa,personas de 20 a 39 anos,2024-10-01,91,218,16,43,24,38,309,59,368
MAIRANA,consulta externa,personas de 20 a 39 anos,2024-10-01,133,327,42,108,0,0,460,150,610
MALLA,consulta externa,personas de 20 a 39 anos,2024-10-01,29,45,1,0,0,0,74,1,75
MAPIRI,consulta externa,personas de 20 a 39 anos,2024-10-01,196,586,18,27,0,0,782,45,827
MECAPACA,consulta externa,personas de 20 a 39 anos,2024-10-01,88,202,12,25,0,0,290,37,327
MINEROS,consulta externa,personas de 20 a 39 anos,2024-10-01,156,681,48,61,7,30,837,109,946
MIZQUE,consulta externa,personas de 20 a 39 anos,2024-10-01,199,684,17,174,36,37,883,191,1074
MOCOMOCO,consulta externa,personas de 20 a 39 anos,2024-10-01,78,169,7,10,0,0,247,17,264
MOJINETE,consulta externa,personas de 20 a 39 anos,2024-10-01,22,45,1,5,0,0,67,6,73
MOJOCOYA,consulta externa,personas de 20 a 39 anos,2024-10-01,91,230,2,9,0,0,321,11,332
MONTEAGUDO,consulta externa,personas de 20 a 39 anos,2024-10-01,583,1391,112,356,20,16,1974,468,2442
MONTERO,consulta externa,personas de 20 a 39 anos,2024-10-01,2373,7569,807,1746,35,21,9942,2553,12495
MORO MORO,consulta externa,personas de 20 a 39 anos,2024-10-01,23,71,4,16,0,0,94,20,114
MOROCHATA,consulta externa,personas de 20 a 39 anos,2024-10-01,53,93,0,1,0,7,146,1,147
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,personas de 20 a 39 anos,2024-10-01,59,73,8,3,0,0,132,11,143
NAZACARA DE PACAJES,consulta externa,personas de 20 a 39 anos,2024-10-01,4,19,1,0,0,0,23,1,24
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,personas de 20 a 39 anos,2024-10-01,58,63,0,0,0,0,121,0,121
OCURI,consulta externa,personas de 20 a 39 anos,2024-10-01,123,341,6,10,0,0,464,16,480
OKINAWA,consulta externa,personas de 20 a 39 anos,2024-10-01,103,340,30,99,0,0,443,129,572
OMEREQUE,consulta externa,personas de 20 a 39 anos,2024-10-01,69,162,3,10,0,0,231,13,244
ORURO,consulta externa,personas de 20 a 39 anos,2024-10-01,6566,14549,1602,5022,738,1325,21115,6624,27739
PADCAYA,consulta externa,personas de 20 a 39 anos,2024-10-01,312,737,20,49,84,109,1049,69,1118
PADILLA,consulta externa,personas de 20 a 39 anos,2024-10-01,209,552,34,94,1,2,761,128,889
PAILON,consulta externa,personas de 20 a 39 anos,2024-10-01,330,920,53,367,2,2,1250,420,1670
PALCA,consulta externa,personas de 20 a 39 anos,2024-10-01,252,507,8,8,64,100,759,16,775
PALOS BLANCOS,consulta externa,personas de 20 a 39 anos,2024-10-01,511,1075,50,103,0,0,1586,153,1739
PAMPA AULLAGAS,consulta externa,personas de 20 a 39 anos,2024-10-01,35,44,1,0,8,13,79,1,80
PAMPA GRANDE,consulta externa,personas de 20 a 39 anos,2024-10-01,79,204,3,27,0,0,283,30,313
PAPEL PAMPA,consulta externa,personas de 20 a 39 anos,2024-10-01,46,116,3,7,9,15,162,10,172
PASORAPA,consulta externa,personas de 20 a 39 anos,2024-10-01,40,102,4,21,2,1,142,25,167
PATACAMAYA,consulta externa,personas de 20 a 39 anos,2024-10-01,176,518,34,212,0,0,694,246,940
PAZÑA,consulta externa,personas de 20 a 39 anos,2024-10-01,58,138,3,8,1,2,196,11,207
PELECHUCO,consulta externa,personas de 20 a 39 anos,2024-10-01,232,346,10,9,9,7,578,19,597
POCOATA,consulta externa,personas de 20 a 39 anos,2024-10-01,201,571,3,5,0,1,772,8,780
POCONA,consulta externa,personas de 20 a 39 anos,2024-10-01,119,239,2,9,0,0,358,11,369
POJO (CBBA),consulta externa,personas de 20 a 39 anos,2024-10-01,107,216,17,72,6,22,323,89,412
POOPO,consulta externa,personas de 20 a 39 anos,2024-10-01,102,171,50,54,8,1,273,104,377
PORCO,consulta externa,personas de 20 a 39 anos,2024-10-01,114,381,0,3,2,0,495,3,498
POROMA,consulta externa,personas de 20 a 39 anos,2024-10-01,178,325,3,8,7,7,503,11,514
PORONGO,consulta externa,personas de 20 a 39 anos,2024-10-01,181,371,27,77,2,1,552,104,656
PORTACHUELO,consulta externa,personas de 20 a 39 anos,2024-10-01,99,258,67,462,5,20,357,529,886
PORVENIR,consulta externa,personas de 20 a 39 anos,2024-10-01,140,253,15,35,0,0,393,50,443
POSTRER VALLE,consulta externa,personas de 20 a 39 anos,2024-10-01,12,24,9,10,0,0,36,19,55
POTOSI,consulta externa,personas de 20 a 39 anos,2024-10-01,4664,14228,1152,2738,994,1405,18892,3890,22782
PRESTO,consulta externa,personas de 20 a 39 anos,2024-10-01,105,265,3,7,0,0,370,10,380
PUCARA,consulta externa,personas de 20 a 39 anos,2024-10-01,19,29,11,22,0,0,48,33,81
PUCARANI,consulta externa,personas de 20 a 39 anos,2024-10-01,201,605,48,173,0,0,806,221,1027
PUERTO ACOSTA,consulta externa,personas de 20 a 39 anos,2024-10-01,37,85,8,0,1,0,122,8,130
PUERTO CARABUCO,consulta externa,personas de 20 a 39 anos,2024-10-01,78,146,11,4,0,0,224,15,239
PUERTO GONZALO MORENO,consulta externa,personas de 20 a 39 anos,2024-10-01,116,316,30,95,20,24,432,125,557
PUERTO PEREZ,consulta externa,personas de 20 a 39 anos,2024-10-01,57,107,2,3,0,0,164,5,169
PUERTO QUIJARRO,consulta externa,personas de 20 a 39 anos,2024-10-01,65,304,26,51,82,75,369,77,446
PUERTO RICO,consulta externa,personas de 20 a 39 anos,2024-10-01,36,95,1,0,0,0,131,1,132
PUERTO SILES,consulta externa,personas de 20 a 39 anos,2024-10-01,18,45,0,0,0,0,63,0,63
PUERTO SUAREZ,consulta externa,personas de 20 a 39 anos,2024-10-01,137,398,19,89,4,54,535,108,643
PUERTO VILLARROEL,consulta externa,personas de 20 a 39 anos,2024-10-01,1375,3573,260,299,0,0,4948,559,5507
PUNA,consulta externa,personas de 20 a 39 anos,2024-10-01,131,380,2,2,49,83,511,4,515
PUNATA,consulta externa,personas de 20 a 39 anos,2024-10-01,503,1622,351,930,0,0,2125,1281,3406
QUIABAYA,consulta externa,personas de 20 a 39 anos,2024-10-01,63,102,7,8,0,0,165,15,180
QUILLACOLLO,consulta externa,personas de 20 a 39 anos,2024-10-01,1443,5236,426,1992,61,117,6679,2418,9097
QUIME,consulta externa,personas de 20 a 39 anos,2024-10-01,245,203,41,53,1,1,448,94,542
QUIRUSILLAS,consulta externa,personas de 20 a 39 anos,2024-10-01,29,60,7,13,0,0,89,20,109
RAQAYPAMPA(ETA),consulta externa,personas de 20 a 39 anos,2024-10-01,57,83,1,3,19,15,140,4,144
RAVELO,consulta externa,personas de 20 a 39 anos,2024-10-01,96,219,0,1,0,0,315,1,316
REYES,consulta externa,personas de 20 a 39 anos,2024-10-01,121,279,0,1,0,0,400,1,401
RIBERALTA,consulta externa,personas de 20 a 39 anos,2024-10-01,1300,4461,324,1116,198,682,5761,1440,7201
ROBORE,consulta externa,personas de 20 a 39 anos,2024-10-01,196,591,26,126,34,26,787,152,939
RURRENABAQUE,consulta externa,personas de 20 a 39 anos,2024-10-01,316,780,115,87,17,53,1096,202,1298
SABAYA,consulta externa,personas de 20 a 39 anos,2024-10-01,77,175,11,20,21,29,252,31,283
SACABA,consulta externa,personas de 20 a 39 anos,2024-10-01,1704,5693,474,1027,517,1029,7397,1501,8898
SACABAMBA,consulta externa,personas de 20 a 39 anos,2024-10-01,8,53,0,8,0,0,61,8,69
SACACA,consulta externa,personas de 20 a 39 anos,2024-10-01,113,239,0,3,10,24,352,3,355
SAIPINA,consulta externa,personas de 20 a 39 anos,2024-10-01,59,196,15,48,0,0,255,63,318
SALINAS DE GARCI MENDOZA,consulta externa,personas de 20 a 39 anos,2024-10-01,162,297,4,43,19,27,459,47,506
SAMAIPATA,consulta externa,personas de 20 a 39 anos,2024-10-01,150,339,38,82,0,0,489,120,609
SAN AGUSTIN,consulta externa,personas de 20 a 39 anos,2024-10-01,22,67,0,0,10,19,89,0,89
SAN ANDRES,consulta externa,personas de 20 a 39 anos,2024-10-01,124,407,14,67,5,20,531,81,612
SAN ANDRES DE MACHACA,consulta externa,personas de 20 a 39 anos,2024-10-01,24,78,5,18,0,0,102,23,125
SAN ANTONIO DE ESMORUCO,consulta externa,personas de 20 a 39 anos,2024-10-01,28,72,1,1,0,0,100,2,102
SAN ANTONIO DE LOMERIO,consulta externa,personas de 20 a 39 anos,2024-10-01,56,82,2,11,0,0,138,13,151
SAN BENITO,consulta externa,personas de 20 a 39 anos,2024-10-01,88,253,28,80,0,0,341,108,449
SAN BORJA,consulta externa,personas de 20 a 39 anos,2024-10-01,525,1185,143,295,121,359,1710,438,2148
SAN BUENA VENTURA,consulta externa,personas de 20 a 39 anos,2024-10-01,132,322,11,65,0,0,454,76,530
SAN CARLOS,consulta externa,personas de 20 a 39 anos,2024-10-01,120,315,1,12,0,0,435,13,448
SAN IGNACIO,consulta externa,personas de 20 a 39 anos,2024-10-01,254,723,27,125,55,108,977,152,1129
SAN IGNACIO DE VELASCO,consulta externa,personas de 20 a 39 anos,2024-10-01,510,1296,96,319,6,1,1806,415,2221
SAN JAVIER(BNI),consulta externa,personas de 20 a 39 anos,2024-10-01,38,88,12,15,0,0,126,27,153
SAN JAVIER(STC),consulta externa,personas de 20 a 39 anos,2024-10-01,88,220,2,4,0,0,308,6,314
SAN JOAQUIN,consulta externa,personas de 20 a 39 anos,2024-10-01,64,118,6,17,0,0,182,23,205
SAN JOSE DE CHIQUITOS,consulta externa,personas de 20 a 39 anos,2024-10-01,105,253,2,16,30,50,358,18,376
SAN JUAN DE YAPACANI,consulta externa,personas de 20 a 39 anos,2024-10-01,100,313,7,17,0,0,413,24,437
SAN JULIAN,consulta externa,personas de 20 a 39 anos,2024-10-01,654,2132,36,125,12,11,2786,161,2947
SAN LORENZO(PND),consulta externa,personas de 20 a 39 anos,2024-10-01,151,329,21,68,0,0,480,89,569
SAN LORENZO(TJA),consulta externa,personas de 20 a 39 anos,2024-10-01,499,1198,19,70,0,0,1697,89,1786
SAN LUCAS,consulta externa,personas de 20 a 39 anos,2024-10-01,306,884,27,60,9,15,1190,87,1277
SAN MATIAS,consulta externa,personas de 20 a 39 anos,2024-10-01,124,240,24,62,24,62,364,86,450
SAN MIGUEL DE VELASCO,consulta externa,personas de 20 a 39 anos,2024-10-01,143,324,30,194,0,0,467,224,691
SAN PABLO DE LIPEZ,consulta externa,personas de 20 a 39 anos,2024-10-01,64,135,1,1,0,0,199,2,201
SAN PEDRO,consulta externa,personas de 20 a 39 anos,2024-10-01,313,989,31,120,0,0,1302,151,1453
SAN PEDRO DE BUENA VISTA,consulta externa,personas de 20 a 39 anos,2024-10-01,149,342,0,0,3,1,491,0,491
SAN PEDRO DE CURAHUARA,consulta externa,personas de 20 a 39 anos,2024-10-01,34,75,1,2,13,9,109,3,112
SAN PEDRO DE MACHA,consulta externa,personas de 20 a 39 anos,2024-10-01,180,367,0,0,0,0,547,0,547
SAN PEDRO DE QUEMES,consulta externa,personas de 20 a 39 anos,2024-10-01,16,29,1,0,0,0,45,1,46
SAN PEDRO DE TIQUINA,consulta externa,personas de 20 a 39 anos,2024-10-01,35,88,41,55,0,0,123,96,219
SAN PEDRO(PND),consulta externa,personas de 20 a 39 anos,2024-10-01,35,63,1,0,0,0,98,1,99
SAN RAFAEL,consulta externa,personas de 20 a 39 anos,2024-10-01,74,169,16,53,0,0,243,69,312
SAN RAMON BENI,consulta externa,personas de 20 a 39 anos,2024-10-01,6,37,19,24,34,108,43,43,86
SAN RAMON SCZ,consulta externa,personas de 20 a 39 anos,2024-10-01,86,237,1,8,0,0,323,9,332
SANTA ANA,consulta externa,personas de 20 a 39 anos,2024-10-01,111,414,9,53,0,0,525,62,587
SANTA CRUZ DE LA SIERRA,consulta externa,personas de 20 a 39 anos,2024-10-01,16725,44632,6380,20525,2633,5218,61357,26905,88262
SANTA ROSA,consulta externa,personas de 20 a 39 anos,2024-10-01,149,499,2,16,4,5,648,18,666
SANTA ROSA DEL SARA,consulta externa,personas de 20 a 39 anos,2024-10-01,197,651,5,23,16,24,848,28,876
SANTIAGO DE CALLAPA,consulta externa,personas de 20 a 39 anos,2024-10-01,33,55,0,3,0,0,88,3,91
SANTIAGO DE HUARI,consulta externa,personas de 20 a 39 anos,2024-10-01,64,232,9,37,0,0,296,46,342
