,group,variable,month,PERSONAS DE 15 A 19 AÑOS NUEVO,PERSONAS DE 15 A 19 AÑOS NUEVO,PERSONAS DE 15 A 19 AÑOS REPETIDO,PERSONAS DE 15 A 19 AÑOS REPETIDO,PERSONAS DE 15 A 19 AÑOS PRIMERA,PERSONAS DE 15 A 19 AÑOS PRIMERA,TOTALES,TOTALES,TOTALES
CUEVO,consulta externa,personas de 15 a 19 anos,2024-11-01,17,37,3,0,0,0,54,3,57
CULPINA,consulta externa,personas de 15 a 19 anos,2024-11-01,58,110,7,29,0,0,168,36,204
CURAHUARA DE CARANGAS,consulta externa,personas de 15 a 19 anos,2024-11-01,26,14,2,2,8,3,40,4,44
CURVA,consulta externa,personas de 15 a 19 anos,2024-11-01,13,13,0,0,1,1,26,0,26
DESAGUADERO,consulta externa,personas de 15 a 19 anos,2024-11-01,69,21,2,0,57,11,90,2,92
EL ALTO,consulta externa,personas de 15 a 19 anos,2024-11-01,1745,2755,520,869,306,444,4500,1389,5889
EL CHORO,consulta externa,personas de 15 a 19 anos,2024-11-01,20,19,0,0,0,0,39,0,39
EL PUENTE(STC),consulta externa,personas de 15 a 19 anos,2024-11-01,55,103,1,0,0,1,158,1,159
EL PUENTE(TJA),consulta externa,personas de 15 a 19 anos,2024-11-01,34,47,1,0,2,7,81,1,82
EL TORNO,consulta externa,personas de 15 a 19 anos,2024-11-01,182,328,292,333,0,0,510,625,1135
EL VILLAR,consulta externa,personas de 15 a 19 anos,2024-11-01,23,44,3,0,0,0,67,3,70
ENTRE RIOS TRJ,consulta externa,personas de 15 a 19 anos,2024-11-01,96,190,5,1,0,0,286,6,292
ENTRE RIOS CBBA,consulta externa,personas de 15 a 19 anos,2024-11-01,127,240,9,14,0,0,367,23,390
ESCARA,consulta externa,personas de 15 a 19 anos,2024-11-01,3,7,1,0,0,0,10,1,11
ESCOMA,consulta externa,personas de 15 a 19 anos,2024-11-01,10,37,0,1,0,0,47,1,48
ESMERALDA,consulta externa,personas de 15 a 19 anos,2024-11-01,0,2,0,0,0,0,2,0,2
EUCALIPTUS,consulta externa,personas de 15 a 19 anos,2024-11-01,10,20,0,6,4,4,30,6,36
EUREKA (SANTOS MERCADO),consulta externa,personas de 15 a 19 anos,2024-11-01,4,12,0,0,0,0,16,0,16
EXALTACION,consulta externa,personas de 15 a 19 anos,2024-11-01,10,33,0,0,1,12,43,0,43
FERNANDEZ ALONSO,consulta externa,personas de 15 a 19 anos,2024-11-01,72,104,3,13,0,0,176,16,192
FILADELFIA,consulta externa,personas de 15 a 19 anos,2024-11-01,54,64,0,0,0,0,118,0,118
GAIOC JATUN AYLLU YURA,consulta externa,personas de 15 a 19 anos,2024-11-01,31,41,0,2,0,0,72,2,74
GENERAL SAAVEDRA,consulta externa,personas de 15 a 19 anos,2024-11-01,128,195,1,10,0,0,323,11,334
GIA-TIM,consulta externa,personas de 15 a 19 anos,2024-11-01,17,25,0,0,0,2,42,0,42
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,personas de 15 a 19 anos,2024-11-01,19,56,2,2,0,0,75,4,79
GUANAY,consulta externa,personas de 15 a 19 anos,2024-11-01,32,57,14,19,0,0,89,33,122
GUAQUI,consulta externa,personas de 15 a 19 anos,2024-11-01,30,21,0,0,6,4,51,0,51
GUAYARAMERIN,consulta externa,personas de 15 a 19 anos,2024-11-01,131,249,25,51,11,18,380,76,456
GUTIERREZ,consulta externa,personas de 15 a 19 anos,2024-11-01,103,154,1,3,0,0,257,4,261
HUACARAJE,consulta externa,personas de 15 a 19 anos,2024-11-01,6,7,1,1,0,0,13,2,15
HUACARETA,consulta externa,personas de 15 a 19 anos,2024-11-01,36,23,1,3,33,56,59,4,63
HUACAYA (VILLA DE HUACAYA),consulta externa,personas de 15 a 19 anos,2024-11-01,22,27,0,0,0,0,49,0,49
HUACHACALLA,consulta externa,personas de 15 a 19 anos,2024-11-01,8,14,0,0,1,0,22,0,22
HUANUNI,consulta externa,personas de 15 a 19 anos,2024-11-01,70,146,16,23,1,2,216,39,255
HUARINA,consulta externa,personas de 15 a 19 anos,2024-11-01,13,20,7,8,0,0,33,15,48
HUATAJATA,consulta externa,personas de 15 a 19 anos,2024-11-01,3,10,3,1,0,0,13,4,17
HUAYLLAMARCA,consulta externa,personas de 15 a 19 anos,2024-11-01,20,32,0,0,0,0,52,0,52
HUMANATA,consulta externa,personas de 15 a 19 anos,2024-11-01,13,6,2,1,0,0,19,3,22
ICHOCA,consulta externa,personas de 15 a 19 anos,2024-11-01,14,27,0,0,1,5,41,0,41
ICLA,consulta externa,personas de 15 a 19 anos,2024-11-01,28,71,1,7,0,0,99,8,107
INCAHUASI,consulta externa,personas de 15 a 19 anos,2024-11-01,64,94,0,5,7,14,158,5,163
INGAVI (HUMAITA),consulta externa,personas de 15 a 19 anos,2024-11-01,7,12,0,0,0,0,19,0,19
INQUISIVI,consulta externa,personas de 15 a 19 anos,2024-11-01,50,71,1,0,0,2,121,1,122
IRUPANA (VILLA DE LANZA),consulta externa,personas de 15 a 19 anos,2024-11-01,29,57,15,22,0,0,86,37,123
IXIAMAS,consulta externa,personas de 15 a 19 anos,2024-11-01,42,62,1,1,0,0,104,2,106
JESUS DE MACHACA,consulta externa,personas de 15 a 19 anos,2024-11-01,28,56,1,7,4,7,84,8,92
LA ASUNTA,consulta externa,personas de 15 a 19 anos,2024-11-01,100,188,10,19,28,63,288,29,317
LA GUARDIA,consulta externa,personas de 15 a 19 anos,2024-11-01,424,656,56,170,34,40,1080,226,1306
LA PAZ,consulta externa,personas de 15 a 19 anos,2024-11-01,2685,3496,1439,1963,179,180,6181,3402,9583
LA RIVERA,consulta externa,personas de 15 a 19 anos,2024-11-01,0,5,0,0,0,0,5,0,5
LAGUNILLAS,consulta externa,personas de 15 a 19 anos,2024-11-01,70,79,5,5,0,0,149,10,159
LAJA,consulta externa,personas de 15 a 19 anos,2024-11-01,14,47,1,13,0,0,61,14,75
LAS CARRERAS,consulta externa,personas de 15 a 19 anos,2024-11-01,19,13,4,3,0,0,32,7,39
LICOMA PAMPA,consulta externa,personas de 15 a 19 anos,2024-11-01,4,10,0,0,0,1,14,0,14
LLALLAGUA,consulta externa,personas de 15 a 19 anos,2024-11-01,97,326,13,37,4,6,423,50,473
LLICA,consulta externa,personas de 15 a 19 anos,2024-11-01,22,26,0,1,2,3,48,1,49
LORETO,consulta externa,personas de 15 a 19 anos,2024-11-01,9,27,0,6,11,11,36,6,42
LURIBAY,consulta externa,personas de 15 a 19 anos,2024-11-01,56,45,1,1,0,0,101,2,103
MACHACAMARCA,consulta externa,personas de 15 a 19 anos,2024-11-01,18,30,1,5,2,2,48,6,54
MACHARETI,consulta externa,personas de 15 a 19 anos,2024-11-01,51,76,1,6,3,11,127,7,134
MAGDALENA,consulta externa,personas de 15 a 19 anos,2024-11-01,42,51,11,15,8,9,93,26,119
MAIRANA,consulta externa,personas de 15 a 19 anos,2024-11-01,23,60,8,15,0,0,83,23,106
MALLA,consulta externa,personas de 15 a 19 anos,2024-11-01,15,15,0,0,0,0,30,0,30
MAPIRI,consulta externa,personas de 15 a 19 anos,2024-11-01,42,87,5,4,0,0,129,9,138
MECAPACA,consulta externa,personas de 15 a 19 anos,2024-11-01,26,42,13,11,1,4,68,24,92
MINEROS,consulta externa,personas de 15 a 19 anos,2024-11-01,58,102,5,10,0,10,160,15,175
MIZQUE,consulta externa,personas de 15 a 19 anos,2024-11-01,79,121,16,26,10,20,200,42,242
MOCOMOCO,consulta externa,personas de 15 a 19 anos,2024-11-01,50,72,1,1,0,0,122,2,124
MOJINETE,consulta externa,personas de 15 a 19 anos,2024-11-01,7,5,2,0,0,0,12,2,14
MOJOCOYA,consulta externa,personas de 15 a 19 anos,2024-11-01,38,51,0,1,0,0,89,1,90
MONTEAGUDO,consulta externa,personas de 15 a 19 anos,2024-11-01,112,155,24,26,8,2,267,50,317
MONTERO,consulta externa,personas de 15 a 19 anos,2024-11-01,574,1270,75,209,3,2,1844,284,2128
MORO MORO,consulta externa,personas de 15 a 19 anos,2024-11-01,6,7,0,1,0,0,13,1,14
MOROCHATA,consulta externa,personas de 15 a 19 anos,2024-11-01,30,34,0,0,8,8,64,0,64
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,personas de 15 a 19 anos,2024-11-01,30,46,0,0,0,0,76,0,76
NAZACARA DE PACAJES,consulta externa,personas de 15 a 19 anos,2024-11-01,2,5,0,1,0,0,7,1,8
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,personas de 15 a 19 anos,2024-11-01,17,20,0,0,0,0,37,0,37
OCURI,consulta externa,personas de 15 a 19 anos,2024-11-01,49,107,7,5,0,0,156,12,168
OKINAWA,consulta externa,personas de 15 a 19 anos,2024-11-01,38,61,7,21,0,0,99,28,127
OMEREQUE,consulta externa,personas de 15 a 19 anos,2024-11-01,26,39,2,8,1,0,65,10,75
ORURO,consulta externa,personas de 15 a 19 anos,2024-11-01,1448,2135,297,554,193,299,3583,851,4434
PADCAYA,consulta externa,personas de 15 a 19 anos,2024-11-01,94,133,3,4,16,18,227,7,234
PADILLA,consulta externa,personas de 15 a 19 anos,2024-11-01,39,67,5,17,0,0,106,22,128
PAILON,consulta externa,personas de 15 a 19 anos,2024-11-01,96,243,19,94,0,0,339,113,452
PALCA,consulta externa,personas de 15 a 19 anos,2024-11-01,55,116,1,0,3,14,171,1,172
PALOS BLANCOS,consulta externa,personas de 15 a 19 anos,2024-11-01,170,289,12,22,0,0,459,34,493
PAMPA AULLAGAS,consulta externa,personas de 15 a 19 anos,2024-11-01,15,10,0,0,0,0,25,0,25
PAMPA GRANDE,consulta externa,personas de 15 a 19 anos,2024-11-01,16,51,0,3,0,0,67,3,70
PAPEL PAMPA,consulta externa,personas de 15 a 19 anos,2024-11-01,22,33,0,4,0,0,55,4,59
PASORAPA,consulta externa,personas de 15 a 19 anos,2024-11-01,18,17,0,5,0,0,35,5,40
PATACAMAYA,consulta externa,personas de 15 a 19 anos,2024-11-01,63,114,3,13,5,7,177,16,193
PAZÑA,consulta externa,personas de 15 a 19 anos,2024-11-01,19,18,0,0,0,0,37,0,37
PELECHUCO,consulta externa,personas de 15 a 19 anos,2024-11-01,38,52,2,0,1,7,90,2,92
POCOATA,consulta externa,personas de 15 a 19 anos,2024-11-01,75,145,0,1,0,0,220,1,221
POCONA,consulta externa,personas de 15 a 19 anos,2024-11-01,26,55,1,1,0,0,81,2,83
POJO (CBBA),consulta externa,personas de 15 a 19 anos,2024-11-01,26,57,7,16,0,10,83,23,106
POOPO,consulta externa,personas de 15 a 19 anos,2024-11-01,20,33,6,14,2,2,53,20,73
PORCO,consulta externa,personas de 15 a 19 anos,2024-11-01,16,96,0,0,1,0,112,0,112
POROMA,consulta externa,personas de 15 a 19 anos,2024-11-01,90,136,0,6,1,2,226,6,232
PORONGO,consulta externa,personas de 15 a 19 anos,2024-11-01,49,97,6,18,0,0,146,24,170
PORTACHUELO,consulta externa,personas de 15 a 19 anos,2024-11-01,40,57,19,71,1,7,97,90,187
PORVENIR,consulta externa,personas de 15 a 19 anos,2024-11-01,55,82,1,7,0,0,137,8,145
POSTRER VALLE,consulta externa,personas de 15 a 19 anos,2024-11-01,16,8,0,0,0,0,24,0,24
POTOSI,consulta externa,personas de 15 a 19 anos,2024-11-01,1492,2469,195,316,227,366,3961,511,4472
PRESTO,consulta externa,personas de 15 a 19 anos,2024-11-01,74,106,1,2,0,0,180,3,183
PUCARA,consulta externa,personas de 15 a 19 anos,2024-11-01,1,1,1,2,0,0,2,3,5
PUCARANI,consulta externa,personas de 15 a 19 anos,2024-11-01,102,171,8,19,0,0,273,27,300
PUERTO ACOSTA,consulta externa,personas de 15 a 19 anos,2024-11-01,22,23,2,2,0,0,45,4,49
PUERTO CARABUCO,consulta externa,personas de 15 a 19 anos,2024-11-01,40,61,0,1,0,0,101,1,102
PUERTO GONZALO MORENO,consulta externa,personas de 15 a 19 anos,2024-11-01,33,42,0,7,7,6,75,7,82
PUERTO PEREZ,consulta externa,personas de 15 a 19 anos,2024-11-01,16,44,0,0,0,0,60,0,60
PUERTO QUIJARRO,consulta externa,personas de 15 a 19 anos,2024-11-01,113,66,13,4,102,25,179,17,196
PUERTO RICO,consulta externa,personas de 15 a 19 anos,2024-11-01,22,41,0,0,0,0,63,0,63
PUERTO SILES,consulta externa,personas de 15 a 19 anos,2024-11-01,14,4,0,1,0,6,18,1,19
PUERTO SUAREZ,consulta externa,personas de 15 a 19 anos,2024-11-01,38,86,17,21,1,4,124,38,162
PUERTO VILLARROEL,consulta externa,personas de 15 a 19 anos,2024-11-01,330,632,38,55,11,9,962,93,1055
PUNA,consulta externa,personas de 15 a 19 anos,2024-11-01,66,105,1,0,12,13,171,1,172
PUNATA,consulta externa,personas de 15 a 19 anos,2024-11-01,122,280,55,97,0,0,402,152,554
QUIABAYA,consulta externa,personas de 15 a 19 anos,2024-11-01,17,15,1,3,0,0,32,4,36
QUILLACOLLO,consulta externa,personas de 15 a 19 anos,2024-11-01,375,732,336,234,9,11,1107,570,1677
QUIME,consulta externa,personas de 15 a 19 anos,2024-11-01,25,27,3,3,0,0,52,6,58
QUIRUSILLAS,consulta externa,personas de 15 a 19 anos,2024-11-01,2,14,0,2,0,0,16,2,18
RAQAYPAMPA(ETA),consulta externa,personas de 15 a 19 anos,2024-11-01,28,32,0,3,7,13,60,3,63
RAVELO,consulta externa,personas de 15 a 19 anos,2024-11-01,67,86,0,0,1,0,153,0,153
REYES,consulta externa,personas de 15 a 19 anos,2024-11-01,69,106,0,0,0,0,175,0,175
RIBERALTA,consulta externa,personas de 15 a 19 anos,2024-11-01,619,1030,85,211,103,192,1649,296,1945
ROBORE,consulta externa,personas de 15 a 19 anos,2024-11-01,83,106,3,8,8,7,189,11,200
RURRENABAQUE,consulta externa,personas de 15 a 19 anos,2024-11-01,75,157,23,13,6,5,232,36,268
SABAYA,consulta externa,personas de 15 a 19 anos,2024-11-01,16,21,3,7,1,6,37,10,47
SACABA,consulta externa,personas de 15 a 19 anos,2024-11-01,375,745,70,146,90,158,1120,216,1336
SACABAMBA,consulta externa,personas de 15 a 19 anos,2024-11-01,7,19,0,2,0,0,26,2,28
SACACA,consulta externa,personas de 15 a 19 anos,2024-11-01,35,73,0,0,0,9,108,0,108
SAIPINA,consulta externa,personas de 15 a 19 anos,2024-11-01,20,36,3,6,0,0,56,9,65
SALINAS DE GARCI MENDOZA,consulta externa,personas de 15 a 19 anos,2024-11-01,28,47,1,6,2,8,75,7,82
SAMAIPATA,consulta externa,personas de 15 a 19 anos,2024-11-01,45,51,4,7,0,0,96,11,107
SAN AGUSTIN,consulta externa,personas de 15 a 19 anos,2024-11-01,15,8,0,0,0,0,23,0,23
SAN ANDRES,consulta externa,personas de 15 a 19 anos,2024-11-01,76,114,8,14,1,9,190,22,212
SAN ANDRES DE MACHACA,consulta externa,personas de 15 a 19 anos,2024-11-01,14,26,0,1,0,0,40,1,41
SAN ANTONIO DE ESMORUCO,consulta externa,personas de 15 a 19 anos,2024-11-01,14,11,0,0,3,0,25,0,25
SAN ANTONIO DE LOMERIO,consulta externa,personas de 15 a 19 anos,2024-11-01,11,20,3,5,0,2,31,8,39
SAN BENITO,consulta externa,personas de 15 a 19 anos,2024-11-01,41,51,6,19,0,0,92,25,117
SAN BORJA,consulta externa,personas de 15 a 19 anos,2024-11-01,146,303,49,76,41,77,449,125,574
SAN BUENA VENTURA,consulta externa,personas de 15 a 19 anos,2024-11-01,35,59,0,12,0,0,94,12,106
SAN CARLOS,consulta externa,personas de 15 a 19 anos,2024-11-01,28,84,2,4,0,0,112,6,118
SAN IGNACIO,consulta externa,personas de 15 a 19 anos,2024-11-01,85,159,3,18,12,24,244,21,265
SAN IGNACIO DE VELASCO,consulta externa,personas de 15 a 19 anos,2024-11-01,120,278,23,76,0,0,398,99,497
SAN JAVIER(BNI),consulta externa,personas de 15 a 19 anos,2024-11-01,14,22,7,11,0,0,36,18,54
SAN JAVIER(STC),consulta externa,personas de 15 a 19 anos,2024-11-01,21,48,1,3,0,0,69,4,73
SAN JOAQUIN,consulta externa,personas de 15 a 19 anos,2024-11-01,13,16,3,8,0,0,29,11,40
SAN JOSE DE CHIQUITOS,consulta externa,personas de 15 a 19 anos,2024-11-01,33,66,0,2,0,0,99,2,101
SAN JUAN DE YAPACANI,consulta externa,personas de 15 a 19 anos,2024-11-01,31,71,1,1,0,0,102,2,104
SAN JULIAN,consulta externa,personas de 15 a 19 anos,2024-11-01,181,320,9,32,1,6,501,41,542
SAN LORENZO(PND),consulta externa,personas de 15 a 19 anos,2024-11-01,43,82,4,7,0,0,125,11,136
SAN LORENZO(TJA),consulta externa,personas de 15 a 19 anos,2024-11-01,124,160,4,5,0,0,284,9,293
SAN LUCAS,consulta externa,personas de 15 a 19 anos,2024-11-01,152,259,5,22,12,15,411,27,438
SAN MATIAS,consulta externa,personas de 15 a 19 anos,2024-11-01,47,79,5,10,2,8,126,15,141
SAN MIGUEL DE VELASCO,consulta externa,personas de 15 a 19 anos,2024-11-01,69,92,19,54,0,0,161,73,234
SAN PABLO DE LIPEZ,consulta externa,personas de 15 a 19 anos,2024-11-01,13,29,0,0,0,0,42,0,42
SAN PEDRO,consulta externa,personas de 15 a 19 anos,2024-11-01,74,122,7,13,14,24,196,20,216
SAN PEDRO DE BUENA VISTA,consulta externa,personas de 15 a 19 anos,2024-11-01,110,135,0,0,0,0,245,0,245
SAN PEDRO DE CURAHUARA,consulta externa,personas de 15 a 19 anos,2024-11-01,23,26,0,0,1,4,49,0,49
SAN PEDRO DE MACHA,consulta externa,personas de 15 a 19 anos,2024-11-01,63,82,0,0,0,0,145,0,145
SAN PEDRO DE QUEMES,consulta externa,personas de 15 a 19 anos,2024-11-01,5,5,0,1,0,0,10,1,11
SAN PEDRO DE TIQUINA,consulta externa,personas de 15 a 19 anos,2024-11-01,20,22,14,25,0,0,42,39,81
SAN PEDRO(PND),consulta externa,personas de 15 a 19 anos,2024-11-01,5,13,0,0,0,0,18,0,18
SAN RAFAEL,consulta externa,personas de 15 a 19 anos,2024-11-01,33,48,2,3,0,0,81,5,86
SAN RAMON BENI,consulta externa,personas de 15 a 19 anos,2024-11-01,5,6,9,12,8,23,11,21,32
SAN RAMON SCZ,consulta externa,personas de 15 a 19 anos,2024-11-01,23,56,0,0,0,0,79,0,79
SANTA ANA,consulta externa,personas de 15 a 19 anos,2024-11-01,38,134,0,3,0,0,172,3,175
SANTA CRUZ DE LA SIERRA,consulta externa,personas de 15 a 19 anos,2024-11-01,3038,5849,925,1727,498,701,8887,2652,11539
SANTA ROSA,consulta externa,personas de 15 a 19 anos,2024-11-01,60,87,4,5,2,1,147,9,156
SANTA ROSA DEL SARA,consulta externa,personas de 15 a 19 anos,2024-11-01,107,336,6,5,5,9,443,11,454
SANTIAGO DE CALLAPA,consulta externa,personas de 15 a 19 anos,2024-11-01,23,31,7,10,0,0,54,17,71
SANTIAGO DE HUARI,consulta externa,personas de 15 a 19 anos,2024-11-01,37,72,1,0,0,0,109,1,110
SANTIAGO DE HUATA,consulta externa,personas de 15 a 19 anos,2024-11-01,7,28,3,9,0,0,35,12,47
SANTIAGO DE MACHACA,consulta externa,personas de 15 a 19 anos,2024-11-01,7,20,2,0,0,0,27,2,29
SANTIVAÑES,consulta externa,personas de 15 a 19 anos,2024-11-01,25,44,1,4,0,0,69,5,74
SANTUARIO DE QUILLACAS,consulta externa,personas de 15 a 19 anos,2024-11-01,30,47,1,1,22,21,77,2,79
SAPAHAQUI,consulta externa,personas de 15 a 19 anos,2024-11-01,18,28,1,1,0,0,46,2,48
SENA,consulta externa,personas de 15 a 19 anos,2024-11-01,55,111,0,0,0,0,166,0,166
SHINAOTA,consulta externa,personas de 15 a 19 anos,2024-11-01,107,140,20,28,6,2,247,48,295
SICA SICA (VILLA AROMA),consulta externa,personas de 15 a 19 anos,2024-11-01,77,101,5,11,0,0,178,16,194
SICAYA,consulta externa,personas de 15 a 19 anos,2024-11-01,6,25,1,4,0,0,31,5,36
SIPE SIPE,consulta externa,personas de 15 a 19 anos,2024-11-01,99,164,35,79,0,0,263,114,377
SOPACHUY,consulta externa,personas de 15 a 19 anos,2024-11-01,28,46,11,5,0,0,74,16,90
SORACACHI,consulta externa,personas de 15 a 19 anos,2024-11-01,33,64,2,7,0,0,97,9,106
SORATA,consulta externa,personas de 15 a 19 anos,2024-11-01,45,93,5,9,4,12,138,14,152
SUCRE,consulta externa,personas de 15 a 19 anos,2024-11-01,1505,2654,493,729,119,155,4159,1222,5381
TACACHI,consulta externa,personas de 15 a 19 anos,2024-11-01,1,3,0,0,0,0,4,0,4
TACACOMA,consulta externa,personas de 15 a 19 anos,2024-11-01,23,41,4,4,0,0,64,8,72
TACOBAMBA,consulta externa,personas de 15 a 19 anos,2024-11-01,51,76,0,0,4,6,127,0,127
TACOPAYA,consulta externa,personas de 15 a 19 anos,2024-11-01,18,49,1,10,0,0,67,11,78
TAHUA,consulta externa,personas de 15 a 19 anos,2024-11-01,8,3,1,0,0,0,11,1,12
TAPACARI,consulta externa,personas de 15 a 19 anos,2024-11-01,37,125,0,0,0,0,162,0,162
TARABUCO,consulta externa,personas de 15 a 19 anos,2024-11-01,59,86,4,8,0,0,145,12,157
TARACO,consulta externa,personas de 15 a 19 anos,2024-11-01,9,18,4,5,0,0,27,9,36
TARATA,consulta externa,personas de 15 a 19 anos,2024-11-01,16,38,5,23,0,0,54,28,82
TARIJA,consulta externa,personas de 15 a 19 anos,2024-11-01,1067,1334,265,384,88,144,2401,649,3050
TARVITA,consulta externa,personas de 15 a 19 anos,2024-11-01,52,128,0,3,2,3,180,3,183
TEOPONTE,consulta externa,personas de 15 a 19 anos,2024-11-01,41,69,2,1,0,0,110,3,113
TIAHUANACU,consulta externa,personas de 15 a 19 anos,2024-11-01,33,69,8,13,0,0,102,21,123
TINGUIPAYA,consulta externa,personas de 15 a 19 anos,2024-11-01,79,108,0,0,26,26,187,0,187
TIPUANI,consulta externa,personas de 15 a 19 anos,2024-11-01,48,58,1,2,0,0,106,3,109
TIQUIPAYA,consulta externa,personas de 15 a 19 anos,2024-11-01,187,355,28,54,0,0,542,82,624
TIRAQUE (CBBA),consulta externa,personas de 15 a 19 anos,2024-11-01,32,182,11,23,0,0,214,34,248
TITO YUPANQUI (PARQUIPUJIO),consulta externa,personas de 15 a 19 anos,2024-11-01,21,29,1,3,0,0,50,4,54
TOCO,consulta externa,personas de 15 a 19 anos,2024-11-01,13,34,9,20,0,0,47,29,76
TODOS SANTOS,consulta externa,personas de 15 a 19 anos,2024-11-01,5,9,0,0,0,0,14,0,14
TOLATA,consulta externa,personas de 15 a 19 anos,2024-11-01,8,27,4,23,0,0,35,27,62
TOLEDO,consulta externa,personas de 15 a 19 anos,2024-11-01,23,34,0,2,0,0,57,2,59
TOMAVE,consulta externa,personas de 15 a 19 anos,2024-11-01,29,52,0,2,0,0,81,2,83
TOMINA,consulta externa,personas de 15 a 19 anos,2024-11-01,40,79,2,7,0,0,119,9,128
TORO TORO,consulta externa,personas de 15 a 19 anos,2024-11-01,42,78,0,0,6,8,120,0,120
TOTORA(CBBA),consulta externa,personas de 15 a 19 anos,2024-11-01,29,94,5,19,7,9,123,24,147
TOTORA(ORR),consulta externa,personas de 15 a 19 anos,2024-11-01,28,37,0,2,3,1,65,2,67
TRIGAL,consulta externa,personas de 15 a 19 anos,2024-11-01,5,10,0,1,0,0,15,1,16
TRINIDAD,consulta externa,personas de 15 a 19 anos,2024-11-01,248,650,116,138,53,65,898,254,1152
TUPIZA,consulta externa,personas de 15 a 19 anos,2024-11-01,218,308,30,65,49,49,526,95,621
TURCO,consulta externa,personas de 15 a 19 anos,2024-11-01,29,38,0,2,0,0,67,2,69
UMALA,consulta externa,personas de 15 a 19 anos,2024-11-01,36,30,1,3,1,0,66,4,70
UNCIA,consulta externa,personas de 15 a 19 anos,2024-11-01,57,86,3,19,3,3,143,22,165
URIONDO (A. CONCEPCION),consulta externa,personas de 15 a 19 anos,2024-11-01,53,145,3,5,16,60,198,8,206
URUBICHA,consulta externa,personas de 15 a 19 anos,2024-11-01,26,43,0,0,0,1,69,0,69
UYUNI,consulta externa,personas de 15 a 19 anos,2024-11-01,108,193,13,23,2,2,301,36,337
VACAS,consulta externa,personas de 15 a 19 anos,2024-11-01,14,37,0,2,0,0,51,2,53
VALLEGRANDE,consulta externa,personas de 15 a 19 anos,2024-11-01,79,107,12,27,7,9,186,39,225
VIACHA,consulta externa,personas de 15 a 19 anos,2024-11-01,208,352,74,92,20,41,560,166,726
VILA VILA,consulta externa,personas de 15 a 19 anos,2024-11-01,15,34,0,1,0,0,49,1,50
VILLA CHARCAS,consulta externa,personas de 15 a 19 anos,2024-11-01,56,102,0,2,3,9,158,2,160
VILLA MONTES,consulta externa,personas de 15 a 19 anos,2024-11-01,196,329,13,14,14,19,525,27,552
VILLA NUEVA (LOMA ALTA),consulta externa,personas de 15 a 19 anos,2024-11-01,7,29,1,1,0,0,36,2,38
VILLA RIVERO,consulta externa,personas de 15 a 19 anos,2024-11-01,14,24,3,1,0,0,38,4,42
VILLA SERRANO,consulta externa,personas de 15 a 19 anos,2024-11-01,53,77,4,17,0,0,130,21,151
VILLA TUNARI,consulta externa,personas de 15 a 19 anos,2024-11-01,452,615,62,75,21,27,1067,137,1204
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,personas de 15 a 19 anos,2024-11-01,67,66,1,12,0,0,133,13,146
VILLAZON,consulta externa,personas de 15 a 19 anos,2024-11-01,176,286,24,58,29,56,462,82,544
VINTO,consulta externa,personas de 15 a 19 anos,2024-11-01,147,294,24,29,0,0,441,53,494
VITICHI,consulta externa,personas de 15 a 19 anos,2024-11-01,36,69,0,0,4,2,105,0,105
WALDO BALLIVIAN,consulta externa,personas de 15 a 19 anos,2024-11-01,6,11,0,0,0,0,17,0,17
WARNES,consulta externa,personas de 15 a 19 anos,2024-11-01,464,805,81,167,22,10,1269,248,1517
YACO,consulta externa,personas de 15 a 19 anos,2024-11-01,21,36,0,1,9,8,57,1,58
YACUIBA,consulta externa,personas de 15 a 19 anos,2024-11-01,415,722,90,141,94,116,1137,231,1368
YAMPARAEZ,consulta externa,personas de 15 a 19 anos,2024-11-01,39,78,1,6,2,1,117,7,124
YANACACHI,consulta externa,personas de 15 a 19 anos,2024-11-01,13,23,0,0,3,6,36,0,36
YAPACANI,consulta externa,personas de 15 a 19 anos,2024-11-01,176,309,9,32,4,7,485,41,526
YOCALLA,consulta externa,personas de 15 a 19 anos,2024-11-01,25,24,1,0,0,0,49,1,50
YOTALA,consulta externa,personas de 15 a 19 anos,2024-11-01,33,57,9,16,5,9,90,25,115
YUNCHARA,consulta externa,personas de 15 a 19 anos,2024-11-01,26,42,0,1,0,0,68,1,69
ZUDAÑEZ,consulta externa,personas de 15 a 19 anos,2024-11-01,29,69,3,17,0,0,98,20,118
ACACIO,consulta externa,personas de 15 a 19 anos,2024-12-01,10,20,0,0,0,0,30,0,30
ACHACACHI,consulta externa,personas de 15 a 19 anos,2024-12-01,102,138,13,16,0,2,240,29,269
ACHOCALLA,consulta externa,personas de 15 a 19 anos,2024-12-01,44,103,4,4,0,0,147,8,155
AIQUILE,consulta externa,personas de 15 a 19 anos,2024-12-01,46,87,7,49,22,27,133,56,189
ALALAY,consulta externa,personas de 15 a 19 anos,2024-12-01,4,7,0,3,0,1,11,3,14
ALCALA,consulta externa,personas de 15 a 19 anos,2024-12-01,12,35,22,0,3,5,47,22,69
ALTO BENI,consulta externa,personas de 15 a 19 anos,2024-12-01,36,74,0,0,0,0,110,0,110
ANCORAIMES,consulta externa,personas de 15 a 19 anos,2024-12-01,30,31,10,7,4,2,61,17,78
