municipality,group,variable,month,Partos atendidos por partera capacitada,TOTAL
TORO TORO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-09-01,5,5
TUPIZA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-09-01,1,1
TURCO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-09-01,1,1
UNCIA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-09-01,5,5
URUBICHA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-09-01,1,1
UYUNI,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-09-01,1,1
VILLA TUNARI,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-09-01,9,9
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en domicilio,partos atendidos por partera capacitada,2008-09-01,3,3
VILLAZON,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-09-01,1,1
VITICHI,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-09-01,2,2
WARNES,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-09-01,1,1
YAMPARAEZ,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-09-01,1,1
YAPACANI,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-09-01,4,4
YUNCHARA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-09-01,1,1
ZUDAÑEZ,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-09-01,2,2
ACACIO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-10-01,1,1
ACHACACHI,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-10-01,1,1
APOLO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-10-01,12,12
ARAMPAMPA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-10-01,2,2
ARQUE,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-10-01,6,6
AUCAPATA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-10-01,1,1
AZURDUY,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-10-01,6,6
BATALLAS,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-10-01,1,1
BELLA FLOR,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-10-01,1,1
BERMEJO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-10-01,1,1
BETANZOS,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-10-01,1,1
"CAIZA ""D""",atencion de partos en domicilio,partos atendidos por partera capacitada,2008-10-01,1,1
CAJUATA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-10-01,1,1
CAMARGO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-10-01,2,2
CARANAVI,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-10-01,3,3
CARIPUYO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-10-01,11,11
CARMEN RIVERO TORREZ,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-10-01,1,1
CHALLAPATA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-10-01,3,3
CHARAÑA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-10-01,1,1
CHAYANTA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-10-01,1,1
CHUMA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-10-01,1,1
CLIZA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-10-01,1,1
COCHABAMBA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-10-01,2,2
COLOMI,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-10-01,2,2
COLQUECHACA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-10-01,21,21
COLQUENCHA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-10-01,1,1
COLQUIRI,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-10-01,1,1
COMANCHE,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-10-01,2,2
COMARAPA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-10-01,1,1
CORQUE,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-10-01,1,1
COTAGAITA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-10-01,2,2
CURVA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-10-01,3,3
EL ALTO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-10-01,14,14
EL PUENTE(STC),atencion de partos en domicilio,partos atendidos por partera capacitada,2008-10-01,2,2
EL PUENTE(TJA),atencion de partos en domicilio,partos atendidos por partera capacitada,2008-10-01,1,1
EL TORNO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-10-01,1,1
ENTRE RIOS,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-10-01,1,1
EUREKA (SANTOS MERCADO),atencion de partos en domicilio,partos atendidos por partera capacitada,2008-10-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en domicilio,partos atendidos por partera capacitada,2008-10-01,1,1
GUANAY,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-10-01,1,1
ICHOCA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-10-01,2,2
ICLA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-10-01,1,1
INCAHUASI,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-10-01,2,2
INQUISIVI,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-10-01,2,2
JESUS DE MACHACA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-10-01,3,3
LLALLAGUA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-10-01,2,2
LORETO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-10-01,1,1
LURIBAY,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-10-01,2,2
MAGDALENA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-10-01,1,1
MAIRANA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-10-01,1,1
MECAPACA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-10-01,1,1
MINEROS,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-10-01,1,1
MOROCHATA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-10-01,5,5
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en domicilio,partos atendidos por partera capacitada,2008-10-01,2,2
OCURI,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-10-01,7,7
PADCAYA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-10-01,1,1
PADILLA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-10-01,1,1
PALCA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-10-01,1,1
PALOS BLANCOS,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-10-01,1,1
PAMPA AULLAGAS,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-10-01,1,1
PAPEL PAMPA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-10-01,1,1
PELECHUCO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-10-01,1,1
POCOATA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-10-01,15,15
PORONGO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-10-01,2,2
PORVENIR,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-10-01,2,2
PUERTO QUIJARRO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-10-01,1,1
PUERTO SUAREZ,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-10-01,1,1
PUNA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-10-01,1,1
PUNATA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-10-01,1,1
RAVELO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-10-01,4,4
RIBERALTA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-10-01,1,1
ROBORE,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-10-01,1,1
SACABA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-10-01,9,9
SACABAMBA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-10-01,2,2
SACACA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-10-01,13,13
SAMAIPATA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-10-01,2,2
SAN ANTONIO DE ESMORUCO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-10-01,1,1
SAN ANTONIO DE LOMERIO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-10-01,2,2
SAN BORJA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-10-01,18,18
SAN IGNACIO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-10-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-10-01,2,2
SAN JAVIER(BNI),atencion de partos en domicilio,partos atendidos por partera capacitada,2008-10-01,1,1
SAN JOSE DE CHIQUITOS,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-10-01,2,2
SAN LORENZO(PND),atencion de partos en domicilio,partos atendidos por partera capacitada,2008-10-01,1,1
SAN LORENZO(TJA),atencion de partos en domicilio,partos atendidos por partera capacitada,2008-10-01,2,2
SAN LUCAS,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-10-01,10,10
SAN PEDRO DE BUENA VISTA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-10-01,4,4
SAN PEDRO DE CURAHUARA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-10-01,1,1
SAN PEDRO DE TIQUINA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-10-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-10-01,0,0
SANTIVAÑES,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-10-01,1,1
SIPE SIPE,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-10-01,1,1
SOPACHUY,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-10-01,1,1
SUCRE,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-10-01,2,2
TACOBAMBA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-10-01,1,1
TACOPAYA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-10-01,5,5
TAPACARI,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-10-01,4,4
TARABUCO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-10-01,3,3
TARVITA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-10-01,1,1
TINGUIPAYA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-10-01,8,8
TOMAVE,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-10-01,2,2
TORO TORO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-10-01,11,11
TOTORA(ORR),atencion de partos en domicilio,partos atendidos por partera capacitada,2008-10-01,1,1
TUPIZA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-10-01,1,1
TURCO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-10-01,1,1
UNCIA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-10-01,4,4
UYUNI,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-10-01,1,1
VIACHA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-10-01,1,1
VILA VILA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-10-01,1,1
VILLA TUNARI,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-10-01,3,3
VILLAZON,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-10-01,1,1
VINTO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-10-01,1,1
VITICHI,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-10-01,1,1
YACO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-10-01,1,1
YAMPARAEZ,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-10-01,1,1
YANACACHI,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-10-01,1,1
YAPACANI,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-10-01,3,3
YOTALA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-10-01,1,1
ZUDAÑEZ,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-10-01,5,5
ACACIO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-11-01,7,7
AIQUILE,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-11-01,1,1
ANDAMARCA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-11-01,2,2
APOLO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-11-01,6,6
ARQUE,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-11-01,5,5
AUCAPATA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-11-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en domicilio,partos atendidos por partera capacitada,2008-11-01,2,2
AZURDUY,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-11-01,1,1
BATALLAS,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-11-01,5,5
BERMEJO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-11-01,1,1
BETANZOS,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-11-01,1,1
"CAIZA ""D""",atencion de partos en domicilio,partos atendidos por partera capacitada,2008-11-01,1,1
CALACOTO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-11-01,1,1
CAMARGO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-11-01,1,1
CAMIRI,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-11-01,2,2
CAQUIAVIRI,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-11-01,2,2
CARANAVI,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-11-01,1,1
CARIPUYO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-11-01,7,7
CHALLAPATA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-11-01,4,4
CHAYANTA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-11-01,7,7
COCHABAMBA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-11-01,4,4
COLOMI,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-11-01,1,1
COLQUECHACA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-11-01,16,16
COLQUENCHA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-11-01,1,1
COMANCHE,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-11-01,1,1
COROICO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-11-01,1,1
CORQUE,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-11-01,1,1
COTAGAITA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-11-01,1,1
CUATRO CAÑADAS,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-11-01,53,53
EL ALTO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-11-01,11,11
FILADELFIA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-11-01,3,3
GENERAL SAAVEDRA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-11-01,1,1
GUTIERREZ,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-11-01,2,2
HUACAYA (VILLA DE HUACAYA),atencion de partos en domicilio,partos atendidos por partera capacitada,2008-11-01,1,1
HUANUNI,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-11-01,2,2
INCAHUASI,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-11-01,2,2
INQUISIVI,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-11-01,2,2
IXIAMAS,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-11-01,1,1
JESUS DE MACHACA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-11-01,2,2
LICOMA PAMPA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-11-01,1,1
LURIBAY,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-11-01,2,2
MAGDALENA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-11-01,1,1
MAIRANA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-11-01,1,1
MAPIRI,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-11-01,1,1
MECAPACA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-11-01,2,2
MOJOCOYA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-11-01,1,1
MOROCHATA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-11-01,12,12
OCURI,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-11-01,7,7
ORURO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-11-01,1,1
PADCAYA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-11-01,1,1
PALCA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-11-01,6,6
PAMPA AULLAGAS,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-11-01,1,1
PAMPA GRANDE,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-11-01,1,1
PELECHUCO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-11-01,1,1
POCOATA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-11-01,13,13
POJO (CBBA),atencion de partos en domicilio,partos atendidos por partera capacitada,2008-11-01,1,1
POROMA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-11-01,1,1
PORONGO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-11-01,1,1
PRESTO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-11-01,5,5
PUERTO GONZALO MORENO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-11-01,1,1
PUERTO RICO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-11-01,1,1
PUERTO VILLARROEL,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-11-01,1,1
PUNA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-11-01,4,4
RAVELO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-11-01,6,6
RURRENABAQUE,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-11-01,3,3
SABAYA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-11-01,1,1
SACABA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-11-01,5,5
SACACA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-11-01,15,15
SALINAS DE GARCI MENDOZA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-11-01,1,1
SAN ANTONIO DE ESMORUCO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-11-01,1,1
SAN ANTONIO DE LOMERIO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-11-01,3,3
SAN BENITO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-11-01,1,1
SAN BORJA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-11-01,14,14
SAN IGNACIO DE VELASCO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-11-01,3,3
SAN JAVIER(STC),atencion de partos en domicilio,partos atendidos por partera capacitada,2008-11-01,1,1
SAN LORENZO(PND),atencion de partos en domicilio,partos atendidos por partera capacitada,2008-11-01,1,1
SAN LORENZO(TJA),atencion de partos en domicilio,partos atendidos por partera capacitada,2008-11-01,2,2
SAN LUCAS,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-11-01,8,8
SAN PABLO DE LIPEZ,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-11-01,1,1
SAN PEDRO DE BUENA VISTA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-11-01,4,4
SAN PEDRO DE CURAHUARA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-11-01,2,2
SANTIVAÑES,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-11-01,3,3
SANTUARIO DE QUILLACAS,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-11-01,1,1
SAPAHAQUI,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-11-01,1,1
SOPACHUY,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-11-01,2,2
SUCRE,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-11-01,1,1
TACOBAMBA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-11-01,2,2
TACOPAYA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-11-01,6,6
TAPACARI,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-11-01,6,6
TARABUCO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-11-01,2,2
TARIJA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-11-01,1,1
TARVITA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-11-01,1,1
TINGUIPAYA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-11-01,8,8
TIRAQUE (CBBA),atencion de partos en domicilio,partos atendidos por partera capacitada,2008-11-01,1,1
TOMAVE,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-11-01,1,1
TORO TORO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-11-01,5,5
TUPIZA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-11-01,3,3
UNCIA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-11-01,1,1
UYUNI,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-11-01,1,1
VILLA MONTES,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-11-01,1,1
VILLA TUNARI,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-11-01,7,7
VILLAZON,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-11-01,3,3
VITICHI,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-11-01,3,3
YACO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-11-01,1,1
YUNCHARA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-11-01,1,1
ACHACACHI,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-12-01,6,6
AIQUILE,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-12-01,1,1
ANCORAIMES,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-12-01,1,1
APOLO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-12-01,1,1
ARAMPAMPA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-12-01,1,1
AZURDUY,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-12-01,1,1
BATALLAS,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-12-01,1,1
BAURES,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-12-01,2,2
BERMEJO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-12-01,1,1
BETANZOS,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-12-01,2,2
CARANAVI,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-12-01,2,2
CARIPUYO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-12-01,9,9
CHALLAPATA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-12-01,1,1
CHAYANTA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-12-01,4,4
CHOQUE COTA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-12-01,1,1
COLOMI,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-12-01,4,4
COLQUECHACA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-12-01,30,30
COMANCHE,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-12-01,1,1
COMARAPA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-12-01,1,1
CORIPATA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-12-01,1,1
CORQUE,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-12-01,1,1
COTAGAITA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-12-01,1,1
CURAHUARA DE CARANGAS,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-12-01,1,1
EL ALTO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-12-01,13,13
ENTRE RIOS,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-12-01,1,1
FILADELFIA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-12-01,1,1
GENERAL SAAVEDRA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-12-01,3,3
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en domicilio,partos atendidos por partera capacitada,2008-12-01,1,1
ICHOCA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-12-01,1,1
ICLA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-12-01,2,2
INCAHUASI,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-12-01,2,2
INQUISIVI,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-12-01,2,2
LA ASUNTA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-12-01,1,1
LA GUARDIA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-12-01,1,1
LICOMA PAMPA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-12-01,1,1
LLICA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-12-01,1,1
MAGDALENA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-12-01,1,1
MAPIRI,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-12-01,1,1
MOROCHATA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-12-01,2,2
OCURI,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-12-01,9,9
PALCA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-12-01,1,1
PAMPA GRANDE,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-12-01,2,2
PAPEL PAMPA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-12-01,1,1
POCOATA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-12-01,11,11
POROMA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-12-01,2,2
PORTACHUELO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-12-01,1,1
PORVENIR,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-12-01,3,3
PRESTO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-12-01,1,1
PUERTO QUIJARRO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-12-01,1,1
PUERTO SUAREZ,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-12-01,2,2
PUERTO VILLARROEL,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-12-01,1,1
PUNA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-12-01,3,3
RAVELO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-12-01,4,4
REYES,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-12-01,1,1
RIBERALTA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-12-01,1,1
ROBORE,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-12-01,1,1
RURRENABAQUE,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-12-01,2,2
SACABA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-12-01,2,2
SACACA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-12-01,7,7
SALINAS DE GARCI MENDOZA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-12-01,3,3
SAN ANDRES,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-12-01,2,2
SAN ANTONIO DE LOMERIO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-12-01,2,2
SAN BENITO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-12-01,1,1
SAN BORJA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-12-01,7,7
SAN IGNACIO DE VELASCO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-12-01,1,1
