municipality,group,variable,month,Nacidos vivos atendidos por personal de salud,TOTAL
SANTIAGO DE MACHACA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-10-01,2,2
SANTUARIO DE QUILLACAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-10-01,4,4
SAPAHAQUI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-10-01,3,3
SENA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-10-01,3,3
SICA SICA (VILLA AROMA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-10-01,6,6
SICAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-10-01,3,3
SIPE SIPE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-10-01,3,3
SOPACHUY,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-10-01,1,1
SORACACHI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-10-01,7,7
SORATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-10-01,10,10
SUCRE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-10-01,6,6
TACOBAMBA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-10-01,6,6
TACOPAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-10-01,17,17
TAPACARI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-10-01,25,25
TARABUCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-10-01,7,7
TARACO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-10-01,3,3
TARATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-10-01,2,2
TARIJA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-10-01,1,1
TARVITA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-10-01,8,8
TEOPONTE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-10-01,3,3
TIAWANACU,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-10-01,5,5
TINGUIPAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-10-01,28,28
TIPUANI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-10-01,2,2
TIQUIPAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-10-01,10,10
TIRAQUE (CBBA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-10-01,1,1
TOCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-10-01,1,1
TOLATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-10-01,1,1
TOLEDO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-10-01,3,3
TOMAVE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-10-01,8,8
TOMINA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-10-01,6,6
TORO TORO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-10-01,9,9
TOTORA(CBBA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-10-01,2,2
TOTORA(ORR),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-10-01,2,2
TRINIDAD,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-10-01,1,1
TUPIZA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-10-01,9,9
TURCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-10-01,2,2
UMALA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-10-01,4,4
UNCIA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-10-01,11,11
UYUNI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-10-01,5,5
VACAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-10-01,7,7
VIACHA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-10-01,4,4
VILA VILA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-10-01,13,13
VILLA MONTES,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-10-01,1,1
VILLA NUEVA (LOMA ALTA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-10-01,2,2
VILLA RIVERO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-10-01,2,2
VILLA SERRANO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-10-01,6,6
VILLA TUNARI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-10-01,4,4
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-10-01,5,5
VILLAZON,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-10-01,2,2
VINTO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-10-01,2,2
VITICHI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-10-01,6,6
WALDO BALLIVIAN,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-10-01,1,1
WARNES,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-10-01,3,3
YACO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-10-01,6,6
YACUIBA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-10-01,3,3
YAMPARAEZ,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-10-01,2,2
YOCALLA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-10-01,3,3
YOTALA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-10-01,1,1
YUNCHARA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-10-01,6,6
ZUDAÑEZ,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-10-01,6,6
ACACIO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,4,4
ACHACACHI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,24,24
ACHOCALLA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,1,1
ALALAY,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,2,2
ANCORAIMES,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,9,9
ANDAMARCA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,1,1
ANTEQUERA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,1,1
ANZALDO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,5,5
APOLO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,8,8
ARAMPAMPA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,6,6
ARANI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,8,8
ARBIETO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,8,8
ARQUE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,14,14
ATOCHA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,1,1
AUCAPATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,6,6
AYATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,3,3
AYO AYO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,10,10
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,8,8
AZURDUY,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,9,9
BATALLAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,7,7
BAURES,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,1,1
BELEN DE URMIRI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,2,2
BERMEJO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,1,1
BETANZOS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,19,19
BOLIVAR,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,7,7
BOYUIBE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,1,1
CAIROMA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,3,3
"CAIZA ""D""",atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,4,4
CAJUATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,7,7
CALACOTO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,4,4
CALAMARCA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,7,7
CAMARGO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,5,5
CAPINOTA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,5,5
CAQUIAVIRI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,6,6
CARACOLLO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,11,11
CARANAVI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,16,16
CARAPARI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,4,4
CARIPUYO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,7,7
CARMEN RIVERO TORREZ,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,1,1
CATACORA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,2,2
CHACARILLA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,2,2
CHALLAPATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,4,4
CHAQUI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,5,5
CHARAGUA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,4,4
CHARAÑA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,2,2
CHAYANTA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,10,10
CHIPAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,2,2
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,7,7
CHUMA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,3,3
COCHABAMBA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,1,1
"COLCHA ""K""",atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,12,12
COLLANA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,1,1
COLOMI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,1,1
COLQUECHACA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,26,26
COLQUENCHA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,5,5
COLQUIRI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,13,13
COMANCHE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,4,4
COMBAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,2,2
COPACABANA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,9,9
CORIPATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,3,3
CORO CORO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,5,5
COROICO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,1,1
CORQUE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,9,9
COTAGAITA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,12,12
CUEVO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,2,2
CULPINA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,8,8
CURAHUARA DE CARANGAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,1,1
CURVA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,3,3
DESAGUADERO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,2,2
EL ALTO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,3,3
EL PUENTE(TJA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,6,6
EL TORNO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,1,1
ENTRE RIOS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,3,3
ESCARA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,1,1
EUCALIPTUS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,1,1
EUREKA (SANTOS MERCADO),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,1,1
EXALTACION,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,1,1
GENERAL SAAVEDRA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,4,4
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,3,3
GUANAY,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,2,2
GUAQUI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,5,5
GUTIERREZ,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,9,9
HUACARETA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,2,2
HUACAYA (VILLA DE HUACAYA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,1,1
HUANUNI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,5,5
HUAYLLAMARCA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,5,5
ICHOCA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,4,4
ICLA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,11,11
INCAHUASI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,30,30
INGAVI (HUMAITA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,1,1
INQUISIVI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,8,8
IRUPANA (VILLA DE LANZA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,5,5
IXIAMAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,2,2
JESUS DE MACHACA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,12,12
LA ASUNTA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,7,7
LA PAZ,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,1,1
LAGUNILLAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,2,2
LAJA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,13,13
LLICA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,1,1
LORETO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,2,2
LURIBAY,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,3,3
MACHACAMARCA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,1,1
MAGDALENA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,6,6
MALLA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,2,2
MECAPACA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,5,5
MINEROS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,1,1
MIZQUE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,10,10
MOCOMOCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,5,5
MOJOCOYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,6,6
MONTEAGUDO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,5,5
MOROCHATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,28,28
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,4,4
NUEVO MANOA (NUEVA ESPERANZA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,1,1
OCURI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,20,20
OMEREQUE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,3,3
ORURO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,3,3
PADCAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,2,2
PADILLA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,1,1
PALCA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,2,2
PALOS BLANCOS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,3,3
PAMPA AULLAGAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,3,3
PAPEL PAMPA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,5,5
PASORAPA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,1,1
PATACAMAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,2,2
PAZÑA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,3,3
PELECHUCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,3,3
POCOATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,20,20
POCONA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,1,1
POJO (CBBA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,5,5
PORCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,1,1
POROMA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,7,7
PORVENIR,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,1,1
PRESTO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,13,13
PUCARANI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,18,18
PUERTO ACOSTA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,5,5
PUERTO CARABUCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,8,8
PUERTO GONZALO MORENO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,1,1
PUERTO PEREZ,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,2,2
PUERTO RICO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,1,1
PUERTO VILLARROEL,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,3,3
PUNA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,35,35
PUNATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,2,2
QUIABAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,1,1
QUILLACOLLO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,3,3
QUIME,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,5,5
RAVELO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,17,17
REYES,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,4,4
RIBERALTA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,8,8
RURRENABAQUE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,6,6
SABAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,2,2
SACABA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,4,4
SACABAMBA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,1,1
SACACA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,8,8
SAN AGUSTIN,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,1,1
SAN ANDRES,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,3,3
SAN ANDRES DE MACHACA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,3,3
SAN ANTONIO DE ESMORUCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,4,4
SAN ANTONIO DE LOMERIO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,3,3
SAN BORJA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,5,5
SAN BUENA VENTURA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,2,2
SAN IGNACIO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,8,8
SAN IGNACIO DE VELASCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,6,6
SAN JAVIER(BNI),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,2,2
SAN JOSE DE CHIQUITOS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,1,1
SAN JULIAN,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,1,1
SAN LORENZO(PND),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,7,7
SAN LORENZO(TJA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,1,1
SAN LUCAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,20,20
SAN MIGUEL DE VELASCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,1,1
SAN PABLO DE LIPEZ,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,6,6
SAN PEDRO DE BUENA VISTA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,16,16
SAN PEDRO DE CURAHUARA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,9,9
SAN PEDRO DE QUEMES,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,1,1
SAN PEDRO(PND),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,8,8
SAN RAFAEL,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,1,1
SANTA ANA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,1,1
SANTA ROSA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,1,1
SANTIAGO DE CALLAPA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,8,8
SANTIAGO DE HUARI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,3,3
SANTIAGO DE MACHACA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,1,1
SANTUARIO DE QUILLACAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,5,5
SAPAHAQUI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,3,3
SENA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,2,2
SICA SICA (VILLA AROMA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,5,5
SICAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,2,2
SIPE SIPE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,1,1
SOPACHUY,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,2,2
SORACACHI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,9,9
SORATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,7,7
SUCRE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,10,10
TACOBAMBA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,4,4
TACOPAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,5,5
TAHUA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,2,2
TAPACARI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,32,32
TARABUCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,17,17
TARVITA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,13,13
TEOPONTE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,4,4
TIAWANACU,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,7,7
TINGUIPAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,20,20
TIQUIPAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,6,6
TIRAQUE (CBBA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,2,2
TOCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,3,3
TODOS SANTOS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,1,1
TOLEDO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,1,1
TOMAVE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,8,8
TOMINA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,10,10
TORO TORO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,4,4
TOTORA(CBBA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,2,2
TOTORA(ORR),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,3,3
TUPIZA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,16,16
TURCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,2,2
UMALA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,15,15
UNCIA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,14,14
UYUNI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,2,2
VACAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,5,5
VIACHA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,5,5
VILA VILA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,4,4
VILLA MONTES,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,1,1
VILLA NUEVA (LOMA ALTA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2008-11-01,5,5
