,group,variable,month,N° DE TBP BAAR (+) NUEVOS CANTIDAD,N° DE TBP BAAR (+) NUEVOS CANTIDAD,TOTALES
GUANAY,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-09-01,1,0,1
GUAQUI,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-09-01,1,0,1
GUAYARAMERIN,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-09-01,7,2,9
GUTIERREZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-09-01,1,0,1
INCAHUASI,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-09-01,1,0,1
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,n de tbp baar (+) nuevos,2023-09-01,1,0,1
LA ASUNTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-09-01,5,2,7
LA GUARDIA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-09-01,6,6,12
LA PAZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-09-01,20,13,33
LLALLAGUA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-09-01,3,0,3
LURIBAY,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-09-01,1,0,1
MAPIRI,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-09-01,6,0,6
MINEROS,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-09-01,3,0,3
MIZQUE,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-09-01,2,0,2
MONTERO,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-09-01,13,5,18
MOROCHATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-09-01,1,0,1
OKINAWA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-09-01,0,1,1
ORURO,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-09-01,4,1,5
PAILON,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-09-01,2,0,2
PALOS BLANCOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-09-01,4,2,6
POCOATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-09-01,1,0,1
PORCO,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-09-01,1,0,1
POROMA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-09-01,1,0,1
PORTACHUELO,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-09-01,1,0,1
POTOSI,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-09-01,9,2,11
PUCARANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-09-01,1,0,1
PUERTO GONZALO MORENO,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-09-01,1,1,2
PUERTO QUIJARRO,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-09-01,3,0,3
PUERTO SUAREZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-09-01,1,0,1
PUERTO VILLARROEL,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-09-01,5,3,8
QUILLACOLLO,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-09-01,1,0,1
RIBERALTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-09-01,7,4,11
ROBORE,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-09-01,1,1,2
RURRENABAQUE,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-09-01,1,1,2
SACABA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-09-01,3,4,7
SAN ANDRES,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-09-01,0,1,1
SAN BORJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-09-01,2,0,2
SAN BUENA VENTURA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-09-01,1,1,2
SAN CARLOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-09-01,1,0,1
SAN IGNACIO,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-09-01,1,1,2
SAN IGNACIO DE VELASCO,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-09-01,3,2,5
SAN JAVIER(STC),tuberculosis y lepra,n de tbp baar (+) nuevos,2023-09-01,0,1,1
SAN JULIAN,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-09-01,1,4,5
SAN LORENZO(TJA),tuberculosis y lepra,n de tbp baar (+) nuevos,2023-09-01,2,0,2
SAN LUCAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-09-01,1,0,1
SAN PEDRO,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-09-01,1,2,3
SAN RAFAEL,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-09-01,1,0,1
SAN RAMON SCZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-09-01,1,0,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-09-01,116,69,185
SANTA ROSA DEL SARA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-09-01,2,0,2
SHINAOTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-09-01,4,1,5
SIPE SIPE,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-09-01,0,1,1
SUCRE,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-09-01,6,3,9
TACACOMA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-09-01,1,0,1
TACOBAMBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-09-01,2,0,2
TAPACARI,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-09-01,1,0,1
TARABUCO,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-09-01,1,0,1
TARATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-09-01,1,0,1
TARIJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-09-01,5,7,12
TARVITA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-09-01,1,0,1
TEOPONTE,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-09-01,2,1,3
TIAHUANACU,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-09-01,2,0,2
TIPUANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-09-01,3,1,4
TIQUIPAYA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-09-01,2,2,4
TOMINA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-09-01,1,0,1
TOTORA(CBBA),tuberculosis y lepra,n de tbp baar (+) nuevos,2023-09-01,1,0,1
TRINIDAD,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-09-01,10,1,11
UMALA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-09-01,2,0,2
VIACHA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-09-01,3,3,6
VILLA CHARCAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-09-01,2,0,2
VILLA TUNARI,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-09-01,7,3,10
VINTO,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-09-01,2,0,2
WARNES,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-09-01,11,8,19
YACUIBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-09-01,6,4,10
YANACACHI,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-09-01,1,0,1
YAPACANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-09-01,6,2,8
YUNCHARA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-09-01,0,1,1
ACHACACHI,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-10-01,1,0,1
ALTO BENI,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-10-01,1,1,2
APOLO,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-10-01,1,0,1
ARANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-10-01,1,1,2
ASCENCION DE GUARAYOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-10-01,1,1,2
BERMEJO,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-10-01,3,2,5
BOYUIBE,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-10-01,1,0,1
BUENA VISTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-10-01,1,1,2
CABEZAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-10-01,1,0,1
CAIROMA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-10-01,1,0,1
"CAIZA ""D""",tuberculosis y lepra,n de tbp baar (+) nuevos,2023-10-01,0,1,1
CAPINOTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-10-01,1,0,1
CARANAVI,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-10-01,4,6,10
CARIPUYO,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-10-01,1,0,1
CHIMORE,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-10-01,3,1,4
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,n de tbp baar (+) nuevos,2023-10-01,1,0,1
COBIJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-10-01,5,2,7
COCHABAMBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-10-01,16,20,36
COLCAPIRHUA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-10-01,5,1,6
COLOMI,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-10-01,0,1,1
COLQUECHACA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-10-01,0,1,1
COMARAPA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-10-01,1,0,1
CORIPATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-10-01,3,0,3
COROICO,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-10-01,4,2,6
COTOCA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-10-01,10,2,12
CUATRO CAÑADAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-10-01,1,1,2
EL ALTO,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-10-01,16,11,27
EL PUENTE(STC),tuberculosis y lepra,n de tbp baar (+) nuevos,2023-10-01,1,1,2
EL TORNO,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-10-01,3,1,4
ENTRE RIOS TRJ,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-10-01,0,1,1
ENTRE RIOS CBBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-10-01,3,2,5
FERNANDEZ ALONSO,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-10-01,0,1,1
GRAL. J.J. PEREZ (CHARAZANI),tuberculosis y lepra,n de tbp baar (+) nuevos,2023-10-01,0,1,1
GUANAY,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-10-01,1,1,2
GUAYARAMERIN,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-10-01,4,1,5
INQUISIVI,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-10-01,0,1,1
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,n de tbp baar (+) nuevos,2023-10-01,0,1,1
IXIAMAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-10-01,1,0,1
LA ASUNTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-10-01,4,3,7
LA GUARDIA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-10-01,4,8,12
LA PAZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-10-01,27,12,39
LLALLAGUA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-10-01,4,0,4
MAPIRI,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-10-01,3,0,3
MECAPACA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-10-01,0,1,1
MINEROS,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-10-01,1,1,2
MOCOMOCO,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-10-01,0,1,1
MONTERO,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-10-01,24,8,32
OCURI,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-10-01,1,0,1
OKINAWA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-10-01,1,0,1
ORURO,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-10-01,9,5,14
PADCAYA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-10-01,0,1,1
PAILON,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-10-01,1,1,2
PALOS BLANCOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-10-01,1,3,4
POOPO,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-10-01,1,0,1
PORONGO,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-10-01,1,0,1
PORTACHUELO,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-10-01,1,2,3
POTOSI,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-10-01,4,2,6
PUERTO CARABUCO,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-10-01,1,0,1
PUERTO QUIJARRO,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-10-01,2,1,3
PUERTO RICO,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-10-01,2,0,2
PUERTO SUAREZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-10-01,0,1,1
PUERTO VILLARROEL,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-10-01,7,9,16
QUILLACOLLO,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-10-01,3,3,6
QUIME,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-10-01,1,0,1
RIBERALTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-10-01,4,5,9
ROBORE,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-10-01,1,0,1
RURRENABAQUE,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-10-01,2,0,2
SACABA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-10-01,5,2,7
SAMAIPATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-10-01,1,0,1
SAN BORJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-10-01,3,0,3
SAN BUENA VENTURA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-10-01,0,1,1
SAN IGNACIO DE VELASCO,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-10-01,1,0,1
SAN JULIAN,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-10-01,7,0,7
SAN LORENZO(TJA),tuberculosis y lepra,n de tbp baar (+) nuevos,2023-10-01,1,0,1
SAN LUCAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-10-01,1,0,1
SAN MIGUEL DE VELASCO,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-10-01,1,0,1
SAN PEDRO,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-10-01,1,0,1
SAN RAMON SCZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-10-01,1,1,2
SANTA ANA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-10-01,1,0,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-10-01,192,67,259
SHINAOTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-10-01,3,1,4
SIPE SIPE,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-10-01,2,1,3
SUCRE,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-10-01,6,1,7
TACOBAMBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-10-01,1,0,1
TARABUCO,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-10-01,1,0,1
TARIJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-10-01,2,2,4
TEOPONTE,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-10-01,2,1,3
TIPUANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-10-01,5,0,5
TRINIDAD,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-10-01,12,8,20
VALLEGRANDE,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-10-01,1,0,1
VIACHA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-10-01,0,1,1
VILLA CHARCAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-10-01,1,1,2
VILLA MONTES,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-10-01,6,2,8
VILLA TUNARI,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-10-01,4,3,7
VINTO,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-10-01,0,3,3
WARNES,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-10-01,10,8,18
YACUIBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-10-01,9,3,12
YANACACHI,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-10-01,0,1,1
YAPACANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-10-01,3,4,7
ACHACACHI,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-11-01,1,0,1
ACHOCALLA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-11-01,1,1,2
ALTO BENI,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-11-01,0,1,1
ARANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-11-01,0,1,1
ASCENCION DE GUARAYOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-11-01,0,1,1
BERMEJO,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-11-01,3,1,4
BETANZOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-11-01,1,0,1
BOLIVAR,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-11-01,0,1,1
BUENA VISTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-11-01,2,0,2
CABEZAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-11-01,1,0,1
CAJUATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-11-01,2,0,2
CAPINOTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-11-01,2,0,2
CARACOLLO,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-11-01,0,1,1
CARANAVI,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-11-01,6,4,10
CHAQUI,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-11-01,1,0,1
CHARAGUA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-11-01,1,0,1
CHIMORE,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-11-01,1,0,1
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,n de tbp baar (+) nuevos,2023-11-01,4,0,4
CHUQUIHUTA AYLLU JUCUMANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-11-01,1,0,1
COBIJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-11-01,17,1,18
COCHABAMBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-11-01,29,17,46
COLCAPIRHUA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-11-01,0,2,2
COLQUECHACA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-11-01,1,0,1
COPACABANA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-11-01,1,0,1
CORIPATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-11-01,2,0,2
COTAGAITA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-11-01,0,2,2
COTOCA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-11-01,6,2,8
CUATRO CAÑADAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-11-01,2,0,2
CURAHUARA DE CARANGAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-11-01,1,0,1
EL ALTO,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-11-01,16,19,35
EL PUENTE(STC),tuberculosis y lepra,n de tbp baar (+) nuevos,2023-11-01,0,1,1
EL TORNO,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-11-01,3,1,4
ENTRE RIOS CBBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-11-01,2,3,5
GENERAL SAAVEDRA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-11-01,1,0,1
GRAL. J.J. PEREZ (CHARAZANI),tuberculosis y lepra,n de tbp baar (+) nuevos,2023-11-01,0,1,1
GUANAY,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-11-01,2,0,2
GUAYARAMERIN,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-11-01,3,0,3
HUANUNI,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-11-01,1,0,1
INGAVI (HUMAITA),tuberculosis y lepra,n de tbp baar (+) nuevos,2023-11-01,0,1,1
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,n de tbp baar (+) nuevos,2023-11-01,1,0,1
IXIAMAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-11-01,1,0,1
LA ASUNTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-11-01,6,2,8
LA GUARDIA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-11-01,8,6,14
LA PAZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-11-01,20,16,36
MACHARETI,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-11-01,1,0,1
MAPIRI,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-11-01,4,0,4
MINEROS,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-11-01,2,1,3
MOCOMOCO,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-11-01,0,1,1
MONTERO,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-11-01,22,10,32
OCURI,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-11-01,3,0,3
ORURO,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-11-01,3,5,8
PAILON,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-11-01,3,0,3
PALCA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-11-01,1,1,2
PALOS BLANCOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-11-01,2,3,5
PORCO,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-11-01,0,1,1
POTOSI,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-11-01,6,1,7
PUCARANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-11-01,1,1,2
PUERTO CARABUCO,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-11-01,1,0,1
PUERTO QUIJARRO,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-11-01,1,0,1
PUERTO SUAREZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-11-01,0,1,1
PUERTO VILLARROEL,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-11-01,5,3,8
QUILLACOLLO,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-11-01,5,1,6
QUIME,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-11-01,1,0,1
RIBERALTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-11-01,1,4,5
ROBORE,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-11-01,1,0,1
RURRENABAQUE,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-11-01,1,0,1
SACABA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-11-01,4,3,7
SAMAIPATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-11-01,0,1,1
SAN BORJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-11-01,3,1,4
SAN BUENA VENTURA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-11-01,1,0,1
SAN IGNACIO,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-11-01,1,1,2
SAN IGNACIO DE VELASCO,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-11-01,0,2,2
SAN JOSE DE CHIQUITOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-11-01,1,0,1
SAN JULIAN,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-11-01,3,3,6
SAN LUCAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-11-01,2,0,2
SAN MATIAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-11-01,1,0,1
SAN RAMON SCZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-11-01,1,1,2
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-11-01,112,70,182
SANTA ROSA DEL SARA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-11-01,1,0,1
SANTUARIO DE QUILLACAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-11-01,0,1,1
SHINAOTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-11-01,5,0,5
SICA SICA (VILLA AROMA),tuberculosis y lepra,n de tbp baar (+) nuevos,2023-11-01,1,0,1
SIPE SIPE,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-11-01,1,1,2
SORATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-11-01,3,0,3
SUCRE,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-11-01,4,3,7
TACOBAMBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-11-01,1,0,1
TARATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-11-01,1,0,1
TARIJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-11-01,8,6,14
TINGUIPAYA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-11-01,1,0,1
TIQUIPAYA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-11-01,2,1,3
TORO TORO,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-11-01,1,0,1
TRINIDAD,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-11-01,7,5,12
URIONDO (A. CONCEPCION),tuberculosis y lepra,n de tbp baar (+) nuevos,2023-11-01,1,0,1
URUBICHA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-11-01,0,1,1
UYUNI,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-11-01,1,0,1
VACAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-11-01,0,1,1
VIACHA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-11-01,1,1,2
VILLA MONTES,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-11-01,3,1,4
VILLA RIVERO,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-11-01,0,2,2
VILLA SERRANO,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-11-01,1,0,1
VILLA TUNARI,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-11-01,5,5,10
VINTO,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-11-01,1,2,3
WARNES,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-11-01,9,3,12
YACUIBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-11-01,8,2,10
YAPACANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-11-01,4,4,8
YUNCHARA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-11-01,1,0,1
ACHOCALLA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-12-01,1,0,1
AIQUILE,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-12-01,0,3,3
ALTO BENI,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-12-01,1,0,1
ANZALDO,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-12-01,1,0,1
ASCENCION DE GUARAYOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-12-01,2,1,3
ATOCHA,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-12-01,1,0,1
BERMEJO,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-12-01,2,1,3
BETANZOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2023-12-01,2,1,3
