,group,variable,month,N° DE SINTOMÁTICOS RESPIRATORIOS CANTIDAD,N° DE SINTOMÁTICOS RESPIRATORIOS CANTIDAD,TOTALES
PELECHUCO,tuberculosis y lepra,n de sintomaticos respiratorios,2023-10-01,5,3,8
POCOATA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-10-01,10,4,14
POCONA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-10-01,3,4,7
POJO (CBBA),tuberculosis y lepra,n de sintomaticos respiratorios,2023-10-01,1,3,4
POOPO,tuberculosis y lepra,n de sintomaticos respiratorios,2023-10-01,4,2,6
PORCO,tuberculosis y lepra,n de sintomaticos respiratorios,2023-10-01,2,1,3
POROMA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-10-01,5,7,12
PORONGO,tuberculosis y lepra,n de sintomaticos respiratorios,2023-10-01,1,4,5
PORTACHUELO,tuberculosis y lepra,n de sintomaticos respiratorios,2023-10-01,3,4,7
PORVENIR,tuberculosis y lepra,n de sintomaticos respiratorios,2023-10-01,3,1,4
POSTRER VALLE,tuberculosis y lepra,n de sintomaticos respiratorios,2023-10-01,1,0,1
POTOSI,tuberculosis y lepra,n de sintomaticos respiratorios,2023-10-01,279,77,356
PRESTO,tuberculosis y lepra,n de sintomaticos respiratorios,2023-10-01,8,13,21
PUCARA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-10-01,0,1,1
PUCARANI,tuberculosis y lepra,n de sintomaticos respiratorios,2023-10-01,4,0,4
PUERTO ACOSTA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-10-01,9,3,12
PUERTO CARABUCO,tuberculosis y lepra,n de sintomaticos respiratorios,2023-10-01,1,3,4
PUERTO GONZALO MORENO,tuberculosis y lepra,n de sintomaticos respiratorios,2023-10-01,6,4,10
PUERTO PEREZ,tuberculosis y lepra,n de sintomaticos respiratorios,2023-10-01,1,0,1
PUERTO QUIJARRO,tuberculosis y lepra,n de sintomaticos respiratorios,2023-10-01,8,13,21
PUERTO RICO,tuberculosis y lepra,n de sintomaticos respiratorios,2023-10-01,3,0,3
PUERTO SUAREZ,tuberculosis y lepra,n de sintomaticos respiratorios,2023-10-01,6,4,10
PUERTO VILLARROEL,tuberculosis y lepra,n de sintomaticos respiratorios,2023-10-01,44,59,103
PUNA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-10-01,1,3,4
PUNATA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-10-01,6,14,20
QUIABAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-10-01,1,1,2
QUILLACOLLO,tuberculosis y lepra,n de sintomaticos respiratorios,2023-10-01,66,89,155
QUIME,tuberculosis y lepra,n de sintomaticos respiratorios,2023-10-01,2,1,3
QUIRUSILLAS,tuberculosis y lepra,n de sintomaticos respiratorios,2023-10-01,0,1,1
RAQAYPAMPA(ETA),tuberculosis y lepra,n de sintomaticos respiratorios,2023-10-01,1,0,1
RAVELO,tuberculosis y lepra,n de sintomaticos respiratorios,2023-10-01,1,4,5
REYES,tuberculosis y lepra,n de sintomaticos respiratorios,2023-10-01,3,0,3
RIBERALTA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-10-01,43,47,90
ROBORE,tuberculosis y lepra,n de sintomaticos respiratorios,2023-10-01,10,4,14
RURRENABAQUE,tuberculosis y lepra,n de sintomaticos respiratorios,2023-10-01,7,3,10
SABAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-10-01,1,1,2
SACABA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-10-01,38,45,83
SACABAMBA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-10-01,0,2,2
SACACA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-10-01,6,11,17
SAIPINA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-10-01,3,5,8
SALINAS DE GARCI MENDOZA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-10-01,2,1,3
SAMAIPATA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-10-01,2,1,3
SAN AGUSTIN,tuberculosis y lepra,n de sintomaticos respiratorios,2023-10-01,1,0,1
SAN ANDRES,tuberculosis y lepra,n de sintomaticos respiratorios,2023-10-01,4,2,6
SAN ANTONIO DE LOMERIO,tuberculosis y lepra,n de sintomaticos respiratorios,2023-10-01,2,0,2
SAN BENITO,tuberculosis y lepra,n de sintomaticos respiratorios,2023-10-01,3,5,8
SAN BORJA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-10-01,7,8,15
SAN BUENA VENTURA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-10-01,11,4,15
SAN CARLOS,tuberculosis y lepra,n de sintomaticos respiratorios,2023-10-01,4,9,13
SAN IGNACIO,tuberculosis y lepra,n de sintomaticos respiratorios,2023-10-01,5,5,10
SAN IGNACIO DE VELASCO,tuberculosis y lepra,n de sintomaticos respiratorios,2023-10-01,12,12,24
SAN JAVIER(STC),tuberculosis y lepra,n de sintomaticos respiratorios,2023-10-01,3,4,7
SAN JOAQUIN,tuberculosis y lepra,n de sintomaticos respiratorios,2023-10-01,0,1,1
SAN JOSE DE CHIQUITOS,tuberculosis y lepra,n de sintomaticos respiratorios,2023-10-01,2,4,6
SAN JUAN DE YAPACANI,tuberculosis y lepra,n de sintomaticos respiratorios,2023-10-01,6,5,11
SAN JULIAN,tuberculosis y lepra,n de sintomaticos respiratorios,2023-10-01,38,35,73
SAN LORENZO(PND),tuberculosis y lepra,n de sintomaticos respiratorios,2023-10-01,5,4,9
SAN LORENZO(TJA),tuberculosis y lepra,n de sintomaticos respiratorios,2023-10-01,3,3,6
SAN LUCAS,tuberculosis y lepra,n de sintomaticos respiratorios,2023-10-01,7,11,18
SAN MATIAS,tuberculosis y lepra,n de sintomaticos respiratorios,2023-10-01,4,1,5
SAN MIGUEL DE VELASCO,tuberculosis y lepra,n de sintomaticos respiratorios,2023-10-01,1,1,2
SAN PEDRO,tuberculosis y lepra,n de sintomaticos respiratorios,2023-10-01,12,2,14
SAN PEDRO DE BUENA VISTA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-10-01,17,12,29
SAN PEDRO DE CURAHUARA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-10-01,3,2,5
SAN PEDRO DE MACHA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-10-01,9,3,12
SAN PEDRO DE QUEMES,tuberculosis y lepra,n de sintomaticos respiratorios,2023-10-01,1,0,1
SAN PEDRO DE TIQUINA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-10-01,1,1,2
SAN RAFAEL,tuberculosis y lepra,n de sintomaticos respiratorios,2023-10-01,3,0,3
SAN RAMON BENI,tuberculosis y lepra,n de sintomaticos respiratorios,2023-10-01,1,1,2
SAN RAMON SCZ,tuberculosis y lepra,n de sintomaticos respiratorios,2023-10-01,4,5,9
SANTA ANA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-10-01,1,0,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-10-01,717,631,1348
SANTA ROSA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-10-01,2,3,5
SANTA ROSA DEL SARA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-10-01,2,14,16
SANTIAGO DE CALLAPA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-10-01,1,0,1
SANTIAGO DE HUARI,tuberculosis y lepra,n de sintomaticos respiratorios,2023-10-01,5,6,11
SANTIAGO DE HUATA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-10-01,2,0,2
SANTIVAÑES,tuberculosis y lepra,n de sintomaticos respiratorios,2023-10-01,7,1,8
SAPAHAQUI,tuberculosis y lepra,n de sintomaticos respiratorios,2023-10-01,2,0,2
SENA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-10-01,5,4,9
SHINAOTA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-10-01,23,12,35
SICA SICA (VILLA AROMA),tuberculosis y lepra,n de sintomaticos respiratorios,2023-10-01,3,2,5
SICAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-10-01,0,1,1
SIPE SIPE,tuberculosis y lepra,n de sintomaticos respiratorios,2023-10-01,8,5,13
SOPACHUY,tuberculosis y lepra,n de sintomaticos respiratorios,2023-10-01,2,3,5
SORACACHI,tuberculosis y lepra,n de sintomaticos respiratorios,2023-10-01,1,0,1
SORATA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-10-01,4,2,6
SUCRE,tuberculosis y lepra,n de sintomaticos respiratorios,2023-10-01,146,168,314
TACACOMA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-10-01,2,0,2
TACOBAMBA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-10-01,0,4,4
TACOPAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-10-01,0,2,2
TAPACARI,tuberculosis y lepra,n de sintomaticos respiratorios,2023-10-01,7,6,13
TARABUCO,tuberculosis y lepra,n de sintomaticos respiratorios,2023-10-01,6,10,16
TARATA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-10-01,2,1,3
TARIJA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-10-01,79,82,161
TARVITA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-10-01,11,6,17
TEOPONTE,tuberculosis y lepra,n de sintomaticos respiratorios,2023-10-01,7,3,10
TINGUIPAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-10-01,15,9,24
TIPUANI,tuberculosis y lepra,n de sintomaticos respiratorios,2023-10-01,24,7,31
TIQUIPAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-10-01,9,14,23
TIRAQUE (CBBA),tuberculosis y lepra,n de sintomaticos respiratorios,2023-10-01,2,6,8
TITO YUPANQUI (PARQUIPUJIO),tuberculosis y lepra,n de sintomaticos respiratorios,2023-10-01,1,0,1
TOCO,tuberculosis y lepra,n de sintomaticos respiratorios,2023-10-01,0,1,1
TOLATA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-10-01,1,0,1
TOLEDO,tuberculosis y lepra,n de sintomaticos respiratorios,2023-10-01,5,2,7
TOMINA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-10-01,3,5,8
TORO TORO,tuberculosis y lepra,n de sintomaticos respiratorios,2023-10-01,3,3,6
TOTORA(CBBA),tuberculosis y lepra,n de sintomaticos respiratorios,2023-10-01,0,3,3
TOTORA(ORR),tuberculosis y lepra,n de sintomaticos respiratorios,2023-10-01,1,0,1
TRINIDAD,tuberculosis y lepra,n de sintomaticos respiratorios,2023-10-01,58,43,101
TUPIZA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-10-01,10,8,18
TURCO,tuberculosis y lepra,n de sintomaticos respiratorios,2023-10-01,1,0,1
UNCIA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-10-01,21,7,28
URIONDO (A. CONCEPCION),tuberculosis y lepra,n de sintomaticos respiratorios,2023-10-01,0,3,3
URUBICHA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-10-01,1,1,2
UYUNI,tuberculosis y lepra,n de sintomaticos respiratorios,2023-10-01,1,6,7
VACAS,tuberculosis y lepra,n de sintomaticos respiratorios,2023-10-01,1,1,2
VALLEGRANDE,tuberculosis y lepra,n de sintomaticos respiratorios,2023-10-01,3,4,7
VIACHA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-10-01,4,2,6
VILLA CHARCAS,tuberculosis y lepra,n de sintomaticos respiratorios,2023-10-01,6,9,15
VILLA MONTES,tuberculosis y lepra,n de sintomaticos respiratorios,2023-10-01,22,18,40
VILLA NUEVA (LOMA ALTA),tuberculosis y lepra,n de sintomaticos respiratorios,2023-10-01,2,2,4
VILLA RIVERO,tuberculosis y lepra,n de sintomaticos respiratorios,2023-10-01,3,0,3
VILLA SERRANO,tuberculosis y lepra,n de sintomaticos respiratorios,2023-10-01,2,3,5
VILLA TUNARI,tuberculosis y lepra,n de sintomaticos respiratorios,2023-10-01,49,53,102
VILLA VACA GUZMAN (MUYUPAMPA),tuberculosis y lepra,n de sintomaticos respiratorios,2023-10-01,6,3,9
VILLAZON,tuberculosis y lepra,n de sintomaticos respiratorios,2023-10-01,12,13,25
VINTO,tuberculosis y lepra,n de sintomaticos respiratorios,2023-10-01,12,9,21
VITICHI,tuberculosis y lepra,n de sintomaticos respiratorios,2023-10-01,1,0,1
WARNES,tuberculosis y lepra,n de sintomaticos respiratorios,2023-10-01,70,69,139
YACUIBA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-10-01,55,58,113
YAMPARAEZ,tuberculosis y lepra,n de sintomaticos respiratorios,2023-10-01,3,8,11
YANACACHI,tuberculosis y lepra,n de sintomaticos respiratorios,2023-10-01,4,1,5
YAPACANI,tuberculosis y lepra,n de sintomaticos respiratorios,2023-10-01,61,75,136
YOCALLA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-10-01,4,1,5
YOTALA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-10-01,4,3,7
YUNCHARA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-10-01,5,1,6
ZUDAÑEZ,tuberculosis y lepra,n de sintomaticos respiratorios,2023-10-01,7,2,9
ACACIO,tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,1,4,5
ACHACACHI,tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,3,1,4
ACHOCALLA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,3,3,6
AIQUILE,tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,2,6,8
ALCALA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,1,0,1
ALTO BENI,tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,7,6,13
ANCORAIMES,tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,0,6,6
ANTEQUERA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,2,2,4
ANZALDO,tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,7,3,10
APOLO,tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,1,0,1
ARAMPAMPA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,0,1,1
ARANI,tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,2,1,3
ARBIETO,tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,6,3,9
ARQUE,tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,2,4,6
ASCENCION DE GUARAYOS,tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,5,10,15
ATOCHA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,2,0,2
AUCAPATA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,1,0,1
AYO AYO,tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,13,6,19
AZURDUY,tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,3,5,8
BATALLAS,tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,1,0,1
BAURES,tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,1,1,2
BELEN DE ANDAMARCA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,2,0,2
BELEN DE URMIRI,tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,0,1,1
BELLA FLOR,tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,2,0,2
BERMEJO,tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,15,12,27
BETANZOS,tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,6,7,13
BOLIVAR,tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,2,3,5
BOLPEBRA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,1,0,1
BUENA VISTA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,11,7,18
CABEZAS,tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,2,4,6
"CAIZA ""D""",tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,3,0,3
CAJUATA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,2,2,4
CALACOTO,tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,2,1,3
CAMARGO,tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,6,5,11
CAMATAQUI (C. VILLA ABECIA),tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,3,3,6
CAMIRI,tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,14,4,18
CAPINOTA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,6,5,11
CAQUIAVIRI,tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,0,3,3
CARACOLLO,tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,7,9,16
CARANAVI,tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,48,44,92
CARIPUYO,tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,2,1,3
CARMEN RIVERO TORREZ,tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,1,3,4
CATACORA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,1,0,1
CHALLAPATA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,7,12,19
CHAQUI,tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,2,0,2
CHARAGUA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,7,5,12
CHARAÑA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,6,6,12
CHAYANTA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,6,8,14
CHIMORE,tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,22,17,39
CHIPAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,0,3,3
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,9,3,12
CHUMA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,1,0,1
CHUQUIHUTA AYLLU JUCUMANI,tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,7,0,7
CKOCHAS,tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,3,5,8
CLIZA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,6,3,9
COBIJA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,37,22,59
COCAPATA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,7,10,17
COCHABAMBA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,293,281,574
COIPASA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,0,1,1
COLCAPIRHUA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,13,18,31
"COLCHA ""K""",tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,0,1,1
COLLANA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,1,2,3
COLOMI,tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,6,6,12
COLPA BELGICA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,3,2,5
COLQUECHACA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,4,2,6
COLQUENCHA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,1,2,3
COLQUIRI,tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,2,2,4
COMARAPA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,0,2,2
CONCEPCION,tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,6,1,7
COPACABANA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,6,3,9
CORIPATA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,10,4,14
CORO CORO,tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,2,1,3
COROICO,tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,6,3,9
CORQUE,tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,11,12,23
COTAGAITA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,5,8,13
COTOCA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,32,33,65
CRUZ DE MACHACAMARCA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,0,2,2
CUATRO CAÑADAS,tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,10,8,18
CULPINA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,4,8,12
CURAHUARA DE CARANGAS,tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,3,4,7
CURVA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,0,1,1
EL ALTO,tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,178,134,312
EL PUENTE(STC),tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,1,4,5
EL PUENTE(TJA),tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,2,2,4
EL TORNO,tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,23,16,39
EL VILLAR,tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,1,2,3
ENTRE RIOS TRJ,tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,4,8,12
ENTRE RIOS CBBA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,35,33,68
ESCARA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,1,0,1
ESMERALDA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,0,1,1
EUCALIPTUS,tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,4,2,6
FERNANDEZ ALONSO,tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,2,1,3
FILADELFIA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,13,2,15
GAIOC JATUN AYLLU YURA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,4,2,6
GENERAL SAAVEDRA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,1,3,4
GRAL. J.J. PEREZ (CHARAZANI),tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,4,6,10
GUANAY,tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,10,4,14
GUAQUI,tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,1,0,1
GUAYARAMERIN,tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,8,4,12
GUTIERREZ,tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,2,1,3
HUACARAJE,tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,1,0,1
HUACARETA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,2,1,3
HUACAYA (VILLA DE HUACAYA),tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,2,1,3
HUANUNI,tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,10,3,13
HUARINA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,0,3,3
HUATAJATA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,2,1,3
HUAYLLAMARCA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,1,1,2
ICLA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,2,6,8
INCAHUASI,tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,6,9,15
INGAVI (HUMAITA),tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,2,1,3
INQUISIVI,tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,1,0,1
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,4,5,9
IXIAMAS,tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,3,2,5
JESUS DE MACHACA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,1,1,2
LA ASUNTA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,19,7,26
LA GUARDIA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,30,55,85
LA PAZ,tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,162,139,301
LAJA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,1,1,2
LAS CARRERAS,tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,0,1,1
LICOMA PAMPA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,4,0,4
LLALLAGUA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,10,5,15
LLICA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,2,2,4
MACHACAMARCA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,4,2,6
MACHARETI,tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,3,2,5
MAGDALENA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,0,1,1
MAIRANA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,3,0,3
MAPIRI,tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,6,2,8
MECAPACA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,3,4,7
MINEROS,tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,10,7,17
MIZQUE,tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,3,7,10
MOCOMOCO,tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,2,0,2
MOJOCOYA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,2,2,4
MONTEAGUDO,tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,12,6,18
MONTERO,tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,53,54,107
MORO MORO,tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,0,1,1
MOROCHATA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,4,2,6
OCURI,tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,7,2,9
OKINAWA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,3,0,3
OMEREQUE,tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,1,1,2
ORURO,tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,89,72,161
PADCAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,3,9,12
PADILLA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,6,0,6
PAILON,tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,12,6,18
PALCA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,6,10,16
PALOS BLANCOS,tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,27,14,41
PAMPA AULLAGAS,tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,1,0,1
PAMPA GRANDE,tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,1,0,1
PAPEL PAMPA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,4,2,6
PATACAMAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,5,2,7
PAZÑA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,0,6,6
PELECHUCO,tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,1,0,1
POCOATA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,19,11,30
POCONA,tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,2,2,4
POJO (CBBA),tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,1,0,1
POOPO,tuberculosis y lepra,n de sintomaticos respiratorios,2023-11-01,1,0,1
