,group,variable,month,Nº DE PERSONAS CON TB EN TSF CON PRUEBA RÁPIDA CANTIDAD,Nº DE PERSONAS CON TB EN TSF CON PRUEBA RÁPIDA CANTIDAD,TOTALES
SICAYA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-08-01,0,2,2
SIPE SIPE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-08-01,3,1,4
SUCRE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-08-01,9,5,14
TARABUCO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-08-01,1,0,1
TARIJA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-08-01,6,3,9
TEOPONTE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-08-01,0,1,1
TIPUANI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-08-01,3,0,3
TIQUIPAYA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-08-01,3,0,3
TRINIDAD,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-08-01,7,1,8
VACAS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-08-01,1,1,2
VIACHA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-08-01,3,4,7
VILA VILA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-08-01,0,2,2
VILLA MONTES,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-08-01,4,0,4
VILLA TUNARI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-08-01,3,7,10
VINTO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-08-01,1,2,3
WARNES,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-08-01,3,5,8
YACUIBA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-08-01,7,4,11
YAPACANI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-08-01,5,5,10
YOTALA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-08-01,0,1,1
ACHACACHI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-09-01,2,3,5
ACHOCALLA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-09-01,3,1,4
ARBIETO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-09-01,1,0,1
ASCENCION DE GUARAYOS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-09-01,5,2,7
AUCAPATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-09-01,1,0,1
AYOPAYA (V. DE INDEPENDENCIA),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-09-01,1,0,1
BERMEJO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-09-01,0,1,1
BETANZOS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-09-01,1,0,1
CABEZAS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-09-01,2,0,2
CAJUATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-09-01,1,0,1
CAMIRI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-09-01,1,0,1
CAPINOTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-09-01,0,1,1
CARANAVI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-09-01,5,7,12
CARAPARI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-09-01,0,1,1
CHAQUI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-09-01,0,1,1
CHIMORE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-09-01,3,1,4
CLIZA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-09-01,0,1,1
COBIJA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-09-01,5,4,9
COCHABAMBA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-09-01,33,13,46
COLCAPIRHUA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-09-01,1,1,2
COLQUENCHA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-09-01,1,0,1
CORIPATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-09-01,2,1,3
COROICO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-09-01,2,0,2
COTAGAITA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-09-01,2,0,2
COTOCA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-09-01,6,3,9
CUATRO CAÑADAS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-09-01,0,1,1
EL ALTO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-09-01,28,17,45
EL PUENTE(TJA),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-09-01,0,1,1
EL TORNO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-09-01,3,3,6
ENTRE RIOS TRJ,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-09-01,2,1,3
ENTRE RIOS CBBA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-09-01,4,2,6
FERNANDEZ ALONSO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-09-01,1,1,2
GENERAL SAAVEDRA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-09-01,1,1,2
GUANAY,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-09-01,1,0,1
GUAQUI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-09-01,1,0,1
GUAYARAMERIN,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-09-01,6,2,8
GUTIERREZ,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-09-01,0,1,1
HUANUNI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-09-01,1,0,1
INCAHUASI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-09-01,1,0,1
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-09-01,1,0,1
LA ASUNTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-09-01,6,0,6
LA GUARDIA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-09-01,6,6,12
LA PAZ,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-09-01,28,21,49
LLALLAGUA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-09-01,3,0,3
LURIBAY,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-09-01,2,0,2
MAPIRI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-09-01,5,0,5
MINEROS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-09-01,3,0,3
MIZQUE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-09-01,1,0,1
MONTERO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-09-01,11,5,16
ORURO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-09-01,4,1,5
PALCA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-09-01,2,2,4
PALOS BLANCOS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-09-01,4,2,6
PAMPA GRANDE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-09-01,0,3,3
POROMA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-09-01,1,0,1
PORONGO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-09-01,1,0,1
PORTACHUELO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-09-01,1,0,1
PORVENIR,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-09-01,0,1,1
POTOSI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-09-01,5,0,5
PUCARANI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-09-01,1,0,1
PUERTO GONZALO MORENO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-09-01,0,1,1
PUERTO VILLARROEL,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-09-01,8,3,11
PUNATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-09-01,0,1,1
QUILLACOLLO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-09-01,1,1,2
RAVELO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-09-01,1,0,1
RIBERALTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-09-01,9,4,13
ROBORE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-09-01,1,0,1
RURRENABAQUE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-09-01,2,1,3
SACABA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-09-01,5,5,10
SAN BORJA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-09-01,1,0,1
SAN BUENA VENTURA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-09-01,1,1,2
SAN IGNACIO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-09-01,1,1,2
SAN IGNACIO DE VELASCO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-09-01,3,2,5
SAN JAVIER(STC),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-09-01,0,1,1
SAN JULIAN,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-09-01,2,4,6
SAN LORENZO(TJA),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-09-01,2,0,2
SAN LUCAS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-09-01,1,0,1
SAN PEDRO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-09-01,1,2,3
SAN RAFAEL,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-09-01,1,0,1
SAN RAMON SCZ,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-09-01,1,0,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-09-01,119,79,198
SANTA ROSA DEL SARA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-09-01,2,0,2
SANTUARIO DE QUILLACAS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-09-01,1,0,1
SENA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-09-01,1,0,1
SHINAOTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-09-01,5,1,6
SIPE SIPE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-09-01,1,1,2
SUCRE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-09-01,11,7,18
TACACOMA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-09-01,1,0,1
TACOBAMBA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-09-01,1,0,1
TAPACARI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-09-01,1,0,1
TARABUCO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-09-01,1,0,1
TARATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-09-01,1,0,1
TARIJA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-09-01,8,7,15
TARVITA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-09-01,2,0,2
TEOPONTE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-09-01,2,2,4
TIAHUANACU,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-09-01,1,0,1
TIPUANI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-09-01,3,1,4
TIQUIPAYA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-09-01,3,3,6
TOMINA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-09-01,1,0,1
TOTORA(CBBA),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-09-01,2,0,2
TRINIDAD,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-09-01,6,0,6
UMALA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-09-01,2,0,2
VIACHA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-09-01,2,6,8
VILLA CHARCAS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-09-01,2,0,2
VILLA MONTES,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-09-01,1,0,1
VILLA TUNARI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-09-01,7,3,10
VINTO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-09-01,2,1,3
WARNES,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-09-01,9,4,13
YACUIBA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-09-01,6,7,13
YAMPARAEZ,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-09-01,0,1,1
YANACACHI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-09-01,1,0,1
YAPACANI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-09-01,7,2,9
YUNCHARA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-09-01,0,1,1
ACHACACHI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-10-01,1,2,3
AIQUILE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-10-01,1,0,1
ALTO BENI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-10-01,1,1,2
ARANI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-10-01,1,1,2
ASCENCION DE GUARAYOS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-10-01,1,1,2
BERMEJO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-10-01,2,2,4
BOYUIBE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-10-01,1,0,1
BUENA VISTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-10-01,1,0,1
CABEZAS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-10-01,1,0,1
"CAIZA ""D""",tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-10-01,0,1,1
CAPINOTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-10-01,1,0,1
CARANAVI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-10-01,5,6,11
CHIMORE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-10-01,4,2,6
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-10-01,1,0,1
CLIZA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-10-01,0,1,1
COBIJA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-10-01,12,4,16
COCHABAMBA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-10-01,21,36,57
COLCAPIRHUA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-10-01,5,2,7
COLOMI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-10-01,0,1,1
COLQUECHACA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-10-01,0,1,1
COMARAPA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-10-01,1,0,1
CORIPATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-10-01,3,0,3
COROICO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-10-01,4,2,6
COTAGAITA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-10-01,1,1,2
COTOCA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-10-01,11,2,13
CUATRO CAÑADAS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-10-01,1,1,2
DESAGUADERO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-10-01,0,1,1
EL ALTO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-10-01,22,16,38
EL TORNO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-10-01,5,1,6
ENTRE RIOS TRJ,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-10-01,1,1,2
ENTRE RIOS CBBA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-10-01,5,2,7
FERNANDEZ ALONSO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-10-01,0,1,1
GRAL. J.J. PEREZ (CHARAZANI),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-10-01,1,1,2
GUANAY,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-10-01,1,1,2
GUAYARAMERIN,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-10-01,4,1,5
HUACARETA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-10-01,1,0,1
ICLA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-10-01,1,0,1
INCAHUASI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-10-01,1,0,1
INQUISIVI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-10-01,0,1,1
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-10-01,0,1,1
IXIAMAS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-10-01,2,0,2
LA ASUNTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-10-01,3,3,6
LA GUARDIA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-10-01,5,7,12
LA PAZ,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-10-01,35,15,50
LLALLAGUA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-10-01,4,0,4
MAPIRI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-10-01,5,0,5
MINEROS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-10-01,1,2,3
MIZQUE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-10-01,2,0,2
MONTEAGUDO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-10-01,1,0,1
MONTERO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-10-01,22,6,28
MOROCHATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-10-01,1,0,1
OCURI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-10-01,1,0,1
ORURO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-10-01,14,8,22
PADCAYA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-10-01,0,1,1
PALCA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-10-01,2,1,3
PALOS BLANCOS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-10-01,1,3,4
POOPO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-10-01,1,0,1
PORTACHUELO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-10-01,1,2,3
POTOSI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-10-01,5,4,9
PUERTO PEREZ,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-10-01,0,1,1
PUERTO RICO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-10-01,2,0,2
PUERTO VILLARROEL,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-10-01,8,9,17
PUNATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-10-01,1,1,2
QUILLACOLLO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-10-01,5,4,9
QUIME,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-10-01,2,0,2
RIBERALTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-10-01,5,6,11
ROBORE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-10-01,1,1,2
RURRENABAQUE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-10-01,1,0,1
SACABA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-10-01,8,2,10
SAIPINA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-10-01,1,0,1
SAMAIPATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-10-01,1,0,1
SAN IGNACIO DE VELASCO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-10-01,1,1,2
SAN JULIAN,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-10-01,8,1,9
SAN LORENZO(TJA),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-10-01,1,0,1
SAN LUCAS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-10-01,1,0,1
SAN MIGUEL DE VELASCO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-10-01,1,0,1
SAN PEDRO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-10-01,1,0,1
SAN RAMON SCZ,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-10-01,1,1,2
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-10-01,136,78,214
SHINAOTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-10-01,3,1,4
SIPE SIPE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-10-01,2,1,3
SUCRE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-10-01,11,2,13
TACOBAMBA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-10-01,2,0,2
TARABUCO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-10-01,1,0,1
TARIJA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-10-01,5,2,7
TEOPONTE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-10-01,2,1,3
TIPUANI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-10-01,5,0,5
TIQUIPAYA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-10-01,1,0,1
TOTORA(CBBA),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-10-01,1,0,1
TRINIDAD,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-10-01,7,4,11
URIONDO (A. CONCEPCION),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-10-01,0,1,1
VALLEGRANDE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-10-01,1,0,1
VIACHA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-10-01,1,1,2
VILLA CHARCAS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-10-01,1,1,2
VILLA MONTES,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-10-01,6,3,9
VILLA TUNARI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-10-01,5,4,9
VINTO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-10-01,2,3,5
WARNES,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-10-01,8,7,15
YACUIBA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-10-01,9,5,14
YANACACHI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-10-01,0,1,1
YAPACANI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-10-01,3,5,8
ACHACACHI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-11-01,1,0,1
ACHOCALLA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-11-01,0,1,1
AIQUILE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-11-01,0,1,1
ALTO BENI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-11-01,0,1,1
ARANI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-11-01,0,1,1
ASCENCION DE GUARAYOS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-11-01,0,1,1
BERMEJO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-11-01,3,2,5
BOLIVAR,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-11-01,0,1,1
BUENA VISTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-11-01,1,0,1
CABEZAS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-11-01,2,0,2
"CAIZA ""D""",tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-11-01,1,0,1
CAJUATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-11-01,3,0,3
CAMIRI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-11-01,1,1,2
CAPINOTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-11-01,3,0,3
CARACOLLO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-11-01,0,1,1
CARANAVI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-11-01,6,5,11
CARAPARI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-11-01,1,0,1
CARIPUYO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-11-01,1,0,1
CARMEN RIVERO TORREZ,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-11-01,0,1,1
CHALLAPATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-11-01,1,0,1
CHAQUI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-11-01,1,0,1
CHARAGUA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-11-01,1,0,1
CHIMORE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-11-01,2,2,4
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-11-01,4,0,4
CHUQUIHUTA AYLLU JUCUMANI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-11-01,1,0,1
CLIZA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-11-01,1,0,1
COBIJA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-11-01,18,1,19
COCHABAMBA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-11-01,39,25,64
COLCAPIRHUA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-11-01,0,3,3
COLQUECHACA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-11-01,1,0,1
CORIPATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-11-01,2,0,2
COTAGAITA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-11-01,1,1,2
COTOCA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-11-01,9,2,11
CUATRO CAÑADAS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-11-01,2,0,2
EL ALTO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-11-01,21,26,47
EL TORNO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2023-11-01,3,1,4
