,group,variable,month,TRATAMIENTOS INICIADOS CON ESQUEMA I CANTIDAD,TRATAMIENTOS INICIADOS CON ESQUEMA I CANTIDAD,TOTALES
YOTALA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-08-01,0,1,1
ACHACACHI,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-09-01,1,2,3
ACHOCALLA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-09-01,3,1,4
ARBIETO,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-09-01,1,0,1
ASCENCION DE GUARAYOS,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-09-01,4,2,6
AUCAPATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-09-01,1,0,1
AYOPAYA (V. DE INDEPENDENCIA),tuberculosis y lepra,tratamientos iniciados con esquema i,2023-09-01,1,0,1
BERMEJO,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-09-01,0,1,1
BETANZOS,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-09-01,1,0,1
CABEZAS,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-09-01,2,0,2
CAJUATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-09-01,1,0,1
CAMARGO,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-09-01,0,1,1
CAMIRI,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-09-01,1,1,2
CAPINOTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-09-01,0,1,1
CARANAVI,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-09-01,5,6,11
CHIMORE,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-09-01,3,1,4
CLIZA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-09-01,0,1,1
COBIJA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-09-01,4,3,7
COCHABAMBA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-09-01,19,11,30
COLCAPIRHUA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-09-01,2,1,3
COLQUENCHA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-09-01,2,0,2
COMARAPA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-09-01,1,0,1
CORIPATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-09-01,2,1,3
COROICO,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-09-01,2,0,2
COTAGAITA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-09-01,2,1,3
COTOCA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-09-01,6,2,8
EL ALTO,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-09-01,28,19,47
EL PUENTE(STC),tuberculosis y lepra,tratamientos iniciados con esquema i,2023-09-01,1,1,2
EL PUENTE(TJA),tuberculosis y lepra,tratamientos iniciados con esquema i,2023-09-01,0,1,1
EL TORNO,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-09-01,3,2,5
ENTRE RIOS TRJ,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-09-01,2,1,3
ENTRE RIOS CBBA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-09-01,4,2,6
FERNANDEZ ALONSO,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-09-01,2,1,3
GENERAL SAAVEDRA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-09-01,2,1,3
GUANAY,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-09-01,1,0,1
GUAQUI,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-09-01,1,0,1
GUAYARAMERIN,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-09-01,7,2,9
GUTIERREZ,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-09-01,0,1,1
HUANUNI,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-09-01,1,0,1
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,tratamientos iniciados con esquema i,2023-09-01,1,0,1
LA ASUNTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-09-01,6,2,8
LA GUARDIA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-09-01,6,7,13
LA PAZ,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-09-01,34,28,62
LLALLAGUA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-09-01,3,0,3
LURIBAY,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-09-01,1,0,1
MAPIRI,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-09-01,6,0,6
MINEROS,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-09-01,3,0,3
MIZQUE,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-09-01,1,0,1
MONTERO,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-09-01,17,6,23
MOROCHATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-09-01,1,0,1
OKINAWA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-09-01,0,1,1
ORURO,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-09-01,4,2,6
PAILON,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-09-01,2,1,3
PALCA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-09-01,1,0,1
PALOS BLANCOS,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-09-01,4,2,6
PATACAMAYA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-09-01,1,0,1
POCOATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-09-01,2,0,2
PORCO,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-09-01,1,0,1
POROMA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-09-01,1,0,1
PORONGO,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-09-01,1,0,1
PORTACHUELO,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-09-01,1,0,1
POTOSI,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-09-01,6,0,6
PUCARANI,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-09-01,1,0,1
PUERTO GONZALO MORENO,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-09-01,0,1,1
PUERTO QUIJARRO,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-09-01,3,0,3
PUERTO SUAREZ,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-09-01,1,0,1
PUERTO VILLARROEL,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-09-01,6,3,9
QUILLACOLLO,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-09-01,1,1,2
RAVELO,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-09-01,1,0,1
RIBERALTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-09-01,9,4,13
ROBORE,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-09-01,2,0,2
RURRENABAQUE,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-09-01,2,1,3
SACABA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-09-01,5,3,8
SAN BORJA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-09-01,2,1,3
SAN BUENA VENTURA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-09-01,1,1,2
SAN IGNACIO,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-09-01,1,1,2
SAN IGNACIO DE VELASCO,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-09-01,3,2,5
SAN JAVIER(STC),tuberculosis y lepra,tratamientos iniciados con esquema i,2023-09-01,0,2,2
SAN JULIAN,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-09-01,2,4,6
SAN LORENZO(TJA),tuberculosis y lepra,tratamientos iniciados con esquema i,2023-09-01,2,0,2
SAN LUCAS,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-09-01,1,0,1
SAN PEDRO,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-09-01,1,2,3
SAN RAFAEL,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-09-01,1,0,1
SAN RAMON SCZ,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-09-01,1,0,1
SANTA ANA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-09-01,0,1,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-09-01,144,88,232
SANTA ROSA DEL SARA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-09-01,2,0,2
SANTUARIO DE QUILLACAS,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-09-01,1,0,1
SHINAOTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-09-01,5,1,6
SIPE SIPE,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-09-01,1,1,2
SUCRE,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-09-01,11,6,17
TACACOMA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-09-01,1,0,1
TAPACARI,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-09-01,1,0,1
TARABUCO,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-09-01,1,0,1
TARATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-09-01,1,0,1
TARIJA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-09-01,8,7,15
TARVITA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-09-01,2,0,2
TEOPONTE,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-09-01,2,2,4
TIAHUANACU,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-09-01,1,0,1
TIPUANI,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-09-01,3,0,3
TIQUIPAYA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-09-01,3,3,6
TOMINA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-09-01,1,0,1
TOTORA(CBBA),tuberculosis y lepra,tratamientos iniciados con esquema i,2023-09-01,1,1,2
TRINIDAD,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-09-01,8,1,9
UMALA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-09-01,2,0,2
URIONDO (A. CONCEPCION),tuberculosis y lepra,tratamientos iniciados con esquema i,2023-09-01,0,1,1
VIACHA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-09-01,5,7,12
VILLA CHARCAS,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-09-01,2,0,2
VILLA MONTES,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-09-01,1,0,1
VILLA TUNARI,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-09-01,7,3,10
VINTO,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-09-01,2,1,3
WARNES,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-09-01,12,7,19
YACUIBA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-09-01,6,4,10
YAMPARAEZ,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-09-01,0,1,1
YANACACHI,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-09-01,1,0,1
YAPACANI,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-09-01,6,1,7
YUNCHARA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-09-01,0,1,1
ACHACACHI,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-10-01,1,2,3
AIQUILE,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-10-01,1,0,1
ALTO BENI,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-10-01,1,1,2
APOLO,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-10-01,1,0,1
ARANI,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-10-01,1,1,2
ASCENCION DE GUARAYOS,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-10-01,1,1,2
BERMEJO,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-10-01,3,1,4
BOYUIBE,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-10-01,1,1,2
BUENA VISTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-10-01,1,0,1
CAIROMA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-10-01,1,0,1
"CAIZA ""D""",tuberculosis y lepra,tratamientos iniciados con esquema i,2023-10-01,0,1,1
CAPINOTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-10-01,1,0,1
CARANAVI,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-10-01,5,6,11
CHAQUI,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-10-01,1,0,1
CHIMORE,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-10-01,4,2,6
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,tratamientos iniciados con esquema i,2023-10-01,1,1,2
CKOCHAS,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-10-01,1,0,1
CLIZA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-10-01,0,1,1
COBIJA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-10-01,11,3,14
COCHABAMBA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-10-01,19,31,50
COLCAPIRHUA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-10-01,5,2,7
COLOMI,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-10-01,0,1,1
COLQUECHACA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-10-01,0,1,1
COLQUENCHA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-10-01,0,1,1
COMARAPA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-10-01,1,0,1
CORIPATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-10-01,3,0,3
COROICO,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-10-01,4,2,6
COTAGAITA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-10-01,2,1,3
COTOCA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-10-01,11,1,12
CUATRO CAÑADAS,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-10-01,1,1,2
DESAGUADERO,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-10-01,0,1,1
EL ALTO,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-10-01,28,18,46
EL PUENTE(STC),tuberculosis y lepra,tratamientos iniciados con esquema i,2023-10-01,1,1,2
EL TORNO,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-10-01,5,1,6
ENTRE RIOS TRJ,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-10-01,1,1,2
ENTRE RIOS CBBA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-10-01,5,2,7
GRAL. J.J. PEREZ (CHARAZANI),tuberculosis y lepra,tratamientos iniciados con esquema i,2023-10-01,0,1,1
GUANAY,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-10-01,1,1,2
GUAYARAMERIN,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-10-01,4,1,5
HUACARETA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-10-01,1,0,1
ICLA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-10-01,1,0,1
INCAHUASI,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-10-01,1,0,1
INQUISIVI,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-10-01,0,1,1
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,tratamientos iniciados con esquema i,2023-10-01,1,1,2
IXIAMAS,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-10-01,2,0,2
LA ASUNTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-10-01,3,3,6
LA GUARDIA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-10-01,7,6,13
LA PAZ,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-10-01,47,16,63
LLALLAGUA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-10-01,3,1,4
MAPIRI,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-10-01,4,0,4
MECAPACA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-10-01,0,1,1
MINEROS,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-10-01,1,1,2
MIZQUE,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-10-01,2,0,2
MONTEAGUDO,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-10-01,1,0,1
MONTERO,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-10-01,26,8,34
OCURI,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-10-01,1,0,1
OKINAWA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-10-01,1,0,1
ORURO,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-10-01,14,8,22
PADCAYA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-10-01,0,1,1
PADILLA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-10-01,1,0,1
PAILON,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-10-01,0,1,1
PALCA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-10-01,1,1,2
PALOS BLANCOS,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-10-01,1,3,4
POOPO,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-10-01,1,0,1
PORTACHUELO,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-10-01,1,2,3
POTOSI,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-10-01,5,4,9
PUERTO CARABUCO,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-10-01,1,0,1
PUERTO PEREZ,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-10-01,0,1,1
PUERTO QUIJARRO,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-10-01,2,1,3
PUERTO RICO,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-10-01,2,0,2
PUERTO SUAREZ,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-10-01,0,1,1
PUERTO VILLARROEL,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-10-01,8,9,17
PUNATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-10-01,1,1,2
QUILLACOLLO,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-10-01,5,4,9
QUIME,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-10-01,2,0,2
RIBERALTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-10-01,5,6,11
ROBORE,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-10-01,2,1,3
RURRENABAQUE,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-10-01,2,0,2
SACABA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-10-01,7,2,9
SAIPINA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-10-01,1,0,1
SAMAIPATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-10-01,1,0,1
SAN BORJA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-10-01,2,0,2
SAN IGNACIO DE VELASCO,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-10-01,1,0,1
SAN JULIAN,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-10-01,8,1,9
SAN LORENZO(TJA),tuberculosis y lepra,tratamientos iniciados con esquema i,2023-10-01,1,0,1
SAN LUCAS,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-10-01,1,0,1
SAN MIGUEL DE VELASCO,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-10-01,1,0,1
SAN PEDRO,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-10-01,2,0,2
SAN RAMON SCZ,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-10-01,1,1,2
SANTA ANA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-10-01,1,0,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-10-01,154,77,231
SHINAOTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-10-01,3,1,4
SIPE SIPE,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-10-01,2,1,3
SUCRE,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-10-01,11,2,13
TACOBAMBA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-10-01,2,0,2
TARABUCO,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-10-01,1,0,1
TARIJA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-10-01,4,2,6
TEOPONTE,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-10-01,2,1,3
TIPUANI,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-10-01,5,0,5
TIQUIPAYA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-10-01,1,0,1
TOTORA(CBBA),tuberculosis y lepra,tratamientos iniciados con esquema i,2023-10-01,1,0,1
TRINIDAD,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-10-01,9,7,16
VALLEGRANDE,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-10-01,1,0,1
VIACHA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-10-01,1,1,2
VILLA CHARCAS,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-10-01,1,1,2
VILLA MONTES,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-10-01,6,2,8
VILLA TUNARI,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-10-01,5,4,9
VILLAZON,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-10-01,0,1,1
VINTO,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-10-01,2,3,5
WARNES,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-10-01,11,8,19
YACUIBA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-10-01,8,4,12
YAPACANI,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-10-01,3,5,8
ACHACACHI,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-11-01,1,0,1
ACHOCALLA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-11-01,1,1,2
AIQUILE,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-11-01,0,1,1
ALTO BENI,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-11-01,0,1,1
ARANI,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-11-01,0,1,1
ASCENCION DE GUARAYOS,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-11-01,0,1,1
BERMEJO,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-11-01,3,2,5
BETANZOS,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-11-01,1,0,1
BOLIVAR,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-11-01,0,1,1
BUENA VISTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-11-01,1,0,1
CABEZAS,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-11-01,2,0,2
"CAIZA ""D""",tuberculosis y lepra,tratamientos iniciados con esquema i,2023-11-01,1,0,1
CAJUATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-11-01,3,0,3
CAMIRI,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-11-01,1,0,1
CAPINOTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-11-01,3,0,3
CARACOLLO,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-11-01,0,1,1
CARANAVI,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-11-01,6,5,11
CARAPARI,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-11-01,1,0,1
CARIPUYO,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-11-01,1,0,1
CHALLAPATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-11-01,1,0,1
CHAQUI,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-11-01,1,0,1
CHARAGUA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-11-01,1,0,1
CHIMORE,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-11-01,2,2,4
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,tratamientos iniciados con esquema i,2023-11-01,4,0,4
CHUQUIHUTA AYLLU JUCUMANI,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-11-01,1,0,1
CLIZA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-11-01,1,0,1
COBIJA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-11-01,17,1,18
COCHABAMBA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-11-01,23,20,43
COLCAPIRHUA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-11-01,0,3,3
COLQUECHACA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-11-01,1,0,1
CORIPATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-11-01,2,0,2
COTAGAITA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-11-01,0,2,2
COTOCA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-11-01,8,2,10
CUATRO CAÑADAS,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-11-01,2,0,2
EL ALTO,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-11-01,25,24,49
EL PUENTE(STC),tuberculosis y lepra,tratamientos iniciados con esquema i,2023-11-01,0,1,1
EL TORNO,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-11-01,3,1,4
ENTRE RIOS CBBA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-11-01,2,4,6
FERNANDEZ ALONSO,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-11-01,1,0,1
GENERAL SAAVEDRA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-11-01,1,0,1
GRAL. J.J. PEREZ (CHARAZANI),tuberculosis y lepra,tratamientos iniciados con esquema i,2023-11-01,0,1,1
GUANAY,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-11-01,2,0,2
GUAYARAMERIN,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-11-01,4,0,4
HUANUNI,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-11-01,1,1,2
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,tratamientos iniciados con esquema i,2023-11-01,2,0,2
IXIAMAS,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-11-01,1,0,1
LA ASUNTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-11-01,7,2,9
LA GUARDIA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-11-01,8,5,13
LA PAZ,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-11-01,44,29,73
LAJA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-11-01,0,1,1
LLALLAGUA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-11-01,1,0,1
MACHARETI,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-11-01,1,0,1
MAPIRI,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-11-01,4,0,4
MINEROS,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-11-01,2,0,2
MOCOMOCO,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-11-01,1,1,2
MONTERO,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-11-01,21,8,29
OCURI,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-11-01,3,0,3
ORURO,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-11-01,9,5,14
PAILON,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-11-01,4,0,4
PALCA,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-11-01,1,1,2
PALOS BLANCOS,tuberculosis y lepra,tratamientos iniciados con esquema i,2023-11-01,2,2,4
