,group,variable,month,DPT 1RA DOSIS,DPT 1RA DOSIS,TOTALES,TOTALES,TOTALES
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-07-01,10,3,10,3,13
RAVELO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-07-01,0,2,0,2,2
REYES,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-07-01,1,0,1,0,1
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-07-01,51,7,51,7,58
ROBORE,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-07-01,4,0,4,0,4
SACABA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-07-01,19,7,19,7,26
SAN ANDRES,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-07-01,0,1,0,1,1
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-07-01,1,0,1,0,1
SAN CARLOS,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-07-01,1,0,1,0,1
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-07-01,7,1,7,1,8
SAN JAVIER(STC),vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-07-01,42,54,42,54,96
SAN JUAN DE YAPACANI,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-07-01,32,46,32,46,78
SAN JULIAN,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-07-01,7,8,7,8,15
SAN MATIAS,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-07-01,6,0,6,0,6
SAN PEDRO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-07-01,3,0,3,0,3
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-07-01,2,0,2,0,2
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-07-01,2,1,2,1,3
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-07-01,325,7,325,7,332
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-07-01,1,0,1,0,1
SANTIAGO DE MACHACA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-07-01,0,1,0,1,1
SANTIVAÑES,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-07-01,4,2,4,2,6
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-07-01,12,2,12,2,14
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-07-01,1,0,1,0,1
SOPACHUY,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-07-01,1,0,1,0,1
SUCRE,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-07-01,20,1,20,1,21
TAPACARI,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-07-01,2,9,2,9,11
TARIJA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-07-01,5,1,5,1,6
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-07-01,4,1,4,1,5
TIRAQUE (CBBA),vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-07-01,0,1,0,1,1
TOMINA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-07-01,1,8,1,8,9
TORO TORO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-07-01,1,3,1,3,4
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-07-01,0,1,0,1,1
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-07-01,10,0,10,0,10
TUPIZA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-07-01,5,0,5,0,5
UMALA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-07-01,0,3,0,3,3
UNCIA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-07-01,3,0,3,0,3
URIONDO (A. CONCEPCION),vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-07-01,1,0,1,0,1
VIACHA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-07-01,1,2,1,2,3
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-07-01,7,0,7,0,7
VINTO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-07-01,24,0,24,0,24
WARNES,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-07-01,2,0,2,0,2
YACO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-07-01,2,0,2,0,2
YACUIBA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-07-01,5,3,5,3,8
YAMPARAEZ,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-07-01,1,1,1,1,2
YAPACANI,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-07-01,2,0,2,0,2
YOCALLA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-07-01,3,3,3,3,6
YOTALA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-07-01,0,1,0,1,1
ACHACACHI,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-08-01,1,1,1,1,2
AIQUILE,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-08-01,2,1,2,1,3
APOLO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-08-01,2,0,2,0,2
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-08-01,0,5,0,5,5
BERMEJO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-08-01,2,10,2,10,12
BOLIVAR,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-08-01,0,1,0,1,1
BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-08-01,2,1,2,1,3
CAIROMA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-08-01,3,11,3,11,14
"CAIZA ""D""",vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-08-01,1,0,1,0,1
CALACOTO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-08-01,2,2,2,2,4
CAMIRI,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-08-01,6,0,6,0,6
CAQUIAVIRI,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-08-01,3,6,3,6,9
CHIPAYA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-08-01,1,0,1,0,1
CHUMA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-08-01,4,1,4,1,5
COBIJA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-08-01,3,0,3,0,3
COCAPATA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-08-01,0,3,0,3,3
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-08-01,164,15,164,15,179
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-08-01,5,0,5,0,5
COLOMI,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-08-01,2,0,2,0,2
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-08-01,22,13,22,13,35
COLQUIRI,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-08-01,3,6,3,6,9
COMANCHE,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-08-01,2,0,2,0,2
CONCEPCION,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-08-01,0,1,0,1,1
COPACABANA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-08-01,0,2,0,2,2
CORO CORO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-08-01,1,0,1,0,1
COTOCA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-08-01,1,0,1,0,1
CUATRO CAÑADAS,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-08-01,0,3,0,3,3
EL ALTO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-08-01,104,33,104,33,137
EL PUENTE(TJA),vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-08-01,7,5,7,5,12
EL TORNO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-08-01,1,0,1,0,1
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-08-01,0,1,0,1,1
FERNANDEZ ALONSO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-08-01,3,1,3,1,4
GENERAL SAAVEDRA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-08-01,11,3,11,3,14
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-08-01,4,0,4,0,4
GUTIERREZ,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-08-01,3,0,3,0,3
HUACARETA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-08-01,4,0,4,0,4
HUANUNI,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-08-01,1,0,1,0,1
HUARINA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-08-01,0,1,0,1,1
HUMANATA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-08-01,1,0,1,0,1
ICHOCA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-08-01,0,3,0,3,3
ICLA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-08-01,3,0,3,0,3
INQUISIVI,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-08-01,1,0,1,0,1
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-08-01,0,1,0,1,1
IXIAMAS,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-08-01,1,5,1,5,6
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-08-01,0,1,0,1,1
LA PAZ,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-08-01,91,1,91,1,92
LLALLAGUA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-08-01,1,0,1,0,1
LURIBAY,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-08-01,2,6,2,6,8
MINEROS,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-08-01,1,0,1,0,1
MIZQUE,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-08-01,1,0,1,0,1
MOJOCOYA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-08-01,4,2,4,2,6
MONTERO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-08-01,44,6,44,6,50
OMEREQUE,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-08-01,1,0,1,0,1
ORURO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-08-01,15,0,15,0,15
PADCAYA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-08-01,4,0,4,0,4
PAILON,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-08-01,0,16,0,16,16
PALOS BLANCOS,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-08-01,0,5,0,5,5
PAZÑA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-08-01,1,0,1,0,1
PELECHUCO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-08-01,2,0,2,0,2
PORVENIR,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-08-01,13,1,13,1,14
POTOSI,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-08-01,10,0,10,0,10
PRESTO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-08-01,0,1,0,1,1
PUERTO ACOSTA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-08-01,2,6,2,6,8
PUERTO GONZALO MORENO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-08-01,1,8,1,8,9
PUERTO QUIJARRO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-08-01,14,0,14,0,14
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-08-01,8,3,8,3,11
PUNATA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-08-01,2,0,2,0,2
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-08-01,16,9,16,9,25
RAVELO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-08-01,6,14,6,14,20
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-08-01,65,9,65,9,74
ROBORE,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-08-01,3,1,3,1,4
RURRENABAQUE,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-08-01,2,0,2,0,2
SACABA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-08-01,22,3,22,3,25
SAN ANTONIO DE ESMORUCO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-08-01,6,0,6,0,6
SAN ANTONIO DE LOMERIO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-08-01,1,0,1,0,1
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-08-01,1,2,1,2,3
SAN CARLOS,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-08-01,2,0,2,0,2
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-08-01,7,0,7,0,7
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-08-01,1,0,1,0,1
SAN JOAQUIN,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-08-01,3,3,3,3,6
SAN JULIAN,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-08-01,0,1,0,1,1
SAN LORENZO(PND),vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-08-01,0,11,0,11,11
SAN LORENZO(TJA),vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-08-01,1,1,1,1,2
SAN MATIAS,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-08-01,2,4,2,4,6
SAN PEDRO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-08-01,2,0,2,0,2
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-08-01,1,1,1,1,2
SAN PEDRO(PND),vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-08-01,0,2,0,2,2
SAN RAMON BENI,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-08-01,2,0,2,0,2
SAN RAMON SCZ,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-08-01,0,3,0,3,3
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-08-01,3,0,3,0,3
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-08-01,293,34,293,34,327
SANTIAGO DE MACHACA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-08-01,4,0,4,0,4
SANTIVAÑES,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-08-01,3,0,3,0,3
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-08-01,16,4,16,4,20
SICA SICA (VILLA AROMA),vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-08-01,1,0,1,0,1
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-08-01,4,2,4,2,6
SOPACHUY,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-08-01,5,7,5,7,12
SORATA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-08-01,0,1,0,1,1
SUCRE,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-08-01,12,5,12,5,17
TACOBAMBA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-08-01,0,1,0,1,1
TACOPAYA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-08-01,0,4,0,4,4
TAPACARI,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-08-01,6,7,6,7,13
TARIJA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-08-01,19,1,19,1,20
TINGUIPAYA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-08-01,0,1,0,1,1
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-08-01,4,0,4,0,4
TOMAVE,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-08-01,0,7,0,7,7
TOMINA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-08-01,1,2,1,2,3
TORO TORO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-08-01,0,5,0,5,5
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-08-01,0,1,0,1,1
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-08-01,23,1,23,1,24
TUPIZA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-08-01,2,0,2,0,2
UMALA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-08-01,0,2,0,2,2
URIONDO (A. CONCEPCION),vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-08-01,2,0,2,0,2
URUBICHA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-08-01,0,12,0,12,12
VIACHA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-08-01,26,0,26,0,26
VILA VILA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-08-01,0,1,0,1,1
VILLA NUEVA (LOMA ALTA),vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-08-01,0,9,0,9,9
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-08-01,15,2,15,2,17
VINTO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-08-01,72,0,72,0,72
VITICHI,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-08-01,1,0,1,0,1
YACO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-08-01,0,1,0,1,1
YACUIBA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-08-01,11,1,11,1,12
YAMPARAEZ,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-08-01,1,0,1,0,1
YAPACANI,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-08-01,3,5,3,5,8
ACACIO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-09-01,2,0,2,0,2
ACHACACHI,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-09-01,2,0,2,0,2
AIQUILE,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-09-01,0,1,0,1,1
ALTO BENI,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-09-01,1,0,1,0,1
APOLO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-09-01,5,6,5,6,11
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-09-01,3,0,3,0,3
ATOCHA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-09-01,2,1,2,1,3
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-09-01,2,7,2,7,9
BOLIVAR,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-09-01,0,3,0,3,3
BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-09-01,3,0,3,0,3
CAIROMA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-09-01,5,0,5,0,5
CALACOTO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-09-01,2,9,2,9,11
CAMIRI,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-09-01,1,0,1,0,1
CAQUIAVIRI,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-09-01,3,1,3,1,4
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-09-01,0,3,0,3,3
CARANAVI,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-09-01,1,0,1,0,1
CARIPUYO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-09-01,0,1,0,1,1
CATACORA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-09-01,1,0,1,0,1
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-09-01,1,0,1,0,1
CHAYANTA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-09-01,11,0,11,0,11
CHIMORE,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-09-01,0,2,0,2,2
CHIPAYA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-09-01,2,0,2,0,2
CHUMA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-09-01,1,0,1,0,1
CLIZA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-09-01,0,1,0,1,1
COBIJA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-09-01,3,0,3,0,3
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-09-01,145,5,145,5,150
COLOMI,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-09-01,2,0,2,0,2
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-09-01,8,0,8,0,8
COLQUIRI,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-09-01,1,4,1,4,5
COMANCHE,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-09-01,0,1,0,1,1
CONCEPCION,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-09-01,0,1,0,1,1
CORO CORO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-09-01,1,0,1,0,1
COROICO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-09-01,1,7,1,7,8
COTOCA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-09-01,1,0,1,0,1
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-09-01,0,1,0,1,1
EL ALTO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-09-01,63,42,63,42,105
EL CHORO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-09-01,3,1,3,1,4
EL PUENTE(TJA),vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-09-01,4,0,4,0,4
EXALTACION,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-09-01,3,0,3,0,3
FERNANDEZ ALONSO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-09-01,4,2,4,2,6
GENERAL SAAVEDRA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-09-01,6,1,6,1,7
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-09-01,3,0,3,0,3
GUTIERREZ,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-09-01,1,1,1,1,2
HUANUNI,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-09-01,4,0,4,0,4
HUARINA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-09-01,2,0,2,0,2
HUAYLLAMARCA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-09-01,0,1,0,1,1
ICHOCA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-09-01,4,3,4,3,7
INQUISIVI,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-09-01,0,1,0,1,1
IXIAMAS,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-09-01,12,3,12,3,15
JESUS DE MACHACA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-09-01,2,0,2,0,2
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-09-01,2,0,2,0,2
LA PAZ,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-09-01,103,14,103,14,117
LLALLAGUA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-09-01,0,1,0,1,1
LURIBAY,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-09-01,2,5,2,5,7
MOCOMOCO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-09-01,3,0,3,0,3
MOJOCOYA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-09-01,0,1,0,1,1
MONTERO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-09-01,38,10,38,10,48
MOROCHATA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-09-01,3,2,3,2,5
OMEREQUE,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-09-01,0,1,0,1,1
ORURO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-09-01,11,0,11,0,11
PADCAYA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-09-01,1,0,1,0,1
PAILON,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-09-01,4,4,4,4,8
PALOS BLANCOS,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-09-01,1,0,1,0,1
PASORAPA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-09-01,0,2,0,2,2
POROMA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-09-01,0,2,0,2,2
PORTACHUELO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-09-01,1,0,1,0,1
POTOSI,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-09-01,52,0,52,0,52
PRESTO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-09-01,1,0,1,0,1
PUERTO ACOSTA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-09-01,0,1,0,1,1
PUERTO GONZALO MORENO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-09-01,0,1,0,1,1
