,group,variable,month,PRIMERA CONSULTA MENORES DE 5 AÑOS,PRIMERA CONSULTA MENORES DE 5 AÑOS,PRIMERA CONSULTA 5 A 13 AÑOS,PRIMERA CONSULTA 5 A 13 AÑOS,PRIMERA CONSULTA 14 A 19 AÑOS,PRIMERA CONSULTA 14 A 19 AÑOS,PRIMERA CONSULTA 20 A 59 AÑOS,PRIMERA CONSULTA 20 A 59 AÑOS,PRIMERA CONSULTA 60 AÑOS Y MAS,PRIMERA CONSULTA 60 AÑOS Y MAS,PRIMERA CONSULTA EMB,PRIMERA CONSULTA EMB,PRIMERA CONSULTA POST,PRIMERA CONSULTA POST,TOTALES
CHUA COCANI,atencion odontologica,primera consulta,2021-10-01,1,4,2,7,1,3,3,10,4,0,0,1,0,0,36
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,primera consulta,2021-10-01,0,1,98,85,2,0,1,5,0,0,0,0,0,0,192
CHUMA,atencion odontologica,primera consulta,2021-10-01,7,0,18,29,4,18,32,46,10,5,0,10,0,4,183
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,primera consulta,2021-10-01,1,6,14,15,4,7,13,22,3,6,0,3,0,0,94
CKOCHAS,atencion odontologica,primera consulta,2021-10-01,15,8,10,10,1,10,17,21,1,12,0,3,0,1,109
CLIZA,atencion odontologica,primera consulta,2021-10-01,16,7,15,26,6,5,3,21,4,9,0,2,0,0,114
COBIJA,atencion odontologica,primera consulta,2021-10-01,68,57,51,68,28,55,70,182,18,1,0,91,0,20,709
COCAPATA,atencion odontologica,primera consulta,2021-10-01,11,4,10,14,7,17,18,18,8,5,0,6,0,4,122
COCHABAMBA,atencion odontologica,primera consulta,2021-10-01,115,140,212,248,75,150,364,797,104,92,0,189,0,7,2493
COIPASA,atencion odontologica,primera consulta,2021-10-01,0,0,0,1,2,4,3,2,0,1,0,1,0,0,14
COLCAPIRHUA,atencion odontologica,primera consulta,2021-10-01,17,7,23,22,11,10,18,75,8,8,0,7,0,2,208
"COLCHA ""K""",atencion odontologica,primera consulta,2021-10-01,7,6,12,19,2,9,16,32,3,0,0,9,0,0,115
COLLANA,atencion odontologica,primera consulta,2021-10-01,4,3,3,1,0,2,6,21,4,7,0,2,0,1,54
COLOMI,atencion odontologica,primera consulta,2021-10-01,18,15,15,22,15,18,24,59,9,12,0,9,0,2,218
COLPA BELGICA,atencion odontologica,primera consulta,2021-10-01,1,0,2,2,2,0,3,5,0,0,0,1,0,0,16
COLQUECHACA,atencion odontologica,primera consulta,2021-10-01,9,11,25,22,4,27,29,48,4,4,0,13,0,6,202
COLQUENCHA,atencion odontologica,primera consulta,2021-10-01,7,3,8,3,7,5,15,17,4,1,0,3,0,0,73
COLQUIRI,atencion odontologica,primera consulta,2021-10-01,3,5,16,9,4,2,11,32,5,7,0,20,0,1,115
COMANCHE,atencion odontologica,primera consulta,2021-10-01,3,3,6,12,1,1,3,4,0,2,0,1,0,0,36
COMARAPA,atencion odontologica,primera consulta,2021-10-01,29,4,28,23,10,12,34,75,6,3,0,4,0,2,230
COMBAYA,atencion odontologica,primera consulta,2021-10-01,0,0,2,0,2,0,3,2,3,2,0,0,0,0,14
CONCEPCION,atencion odontologica,primera consulta,2021-10-01,16,12,2,6,2,11,3,44,4,4,0,35,0,5,144
COPACABANA,atencion odontologica,primera consulta,2021-10-01,3,4,15,15,5,6,5,14,1,2,0,0,0,0,70
CORIPATA,atencion odontologica,primera consulta,2021-10-01,5,7,8,12,4,2,13,30,4,0,0,0,0,0,85
CORO CORO,atencion odontologica,primera consulta,2021-10-01,0,1,7,1,3,7,9,7,2,2,0,0,0,0,39
COROICO,atencion odontologica,primera consulta,2021-10-01,1,2,8,18,4,13,16,26,5,0,0,7,0,0,100
CORQUE,atencion odontologica,primera consulta,2021-10-01,0,3,2,6,3,2,5,19,0,1,0,5,0,0,46
COTAGAITA,atencion odontologica,primera consulta,2021-10-01,20,17,68,70,5,64,33,80,12,22,0,41,0,1,433
COTOCA,atencion odontologica,primera consulta,2021-10-01,55,65,28,34,7,19,21,80,7,15,0,30,0,7,368
CRUZ DE MACHACAMARCA,atencion odontologica,primera consulta,2021-10-01,0,0,0,0,0,0,0,2,2,5,0,0,0,0,9
CUATRO CAÑADAS,atencion odontologica,primera consulta,2021-10-01,13,11,14,23,8,15,15,50,6,3,0,12,0,2,172
CUEVO,atencion odontologica,primera consulta,2021-10-01,2,3,5,4,4,3,8,24,1,0,0,4,0,0,58
CULPINA,atencion odontologica,primera consulta,2021-10-01,4,9,33,26,9,28,26,61,3,12,0,22,0,2,235
CURAHUARA DE CARANGAS,atencion odontologica,primera consulta,2021-10-01,6,1,13,16,3,9,5,7,3,0,0,3,0,0,66
CURVA,atencion odontologica,primera consulta,2021-10-01,6,5,19,11,2,0,2,5,2,3,0,8,0,0,63
DESAGUADERO,atencion odontologica,primera consulta,2021-10-01,2,1,10,5,4,10,1,20,1,4,0,1,0,0,59
EL ALTO,atencion odontologica,primera consulta,2021-10-01,251,251,297,347,116,219,259,992,73,42,0,379,0,50,3276
EL CHORO,atencion odontologica,primera consulta,2021-10-01,2,3,10,10,6,11,5,20,2,3,0,4,0,3,79
EL PUENTE(STC),atencion odontologica,primera consulta,2021-10-01,2,4,18,4,2,5,12,21,2,2,0,5,0,1,78
EL PUENTE(TJA),atencion odontologica,primera consulta,2021-10-01,7,4,30,33,3,20,20,57,5,6,0,4,0,0,189
EL TORNO,atencion odontologica,primera consulta,2021-10-01,86,92,25,24,18,29,50,116,39,23,0,61,0,18,581
EL VILLAR,atencion odontologica,primera consulta,2021-10-01,2,1,26,31,0,4,16,20,0,1,0,10,0,0,111
ENTRE RIOS TRJ,atencion odontologica,primera consulta,2021-10-01,8,8,38,47,18,20,40,91,4,6,0,9,0,1,290
ENTRE RIOS CBBA,atencion odontologica,primera consulta,2021-10-01,8,9,29,18,3,23,25,63,3,2,0,43,0,7,233
ESCARA,atencion odontologica,primera consulta,2021-10-01,0,3,0,0,0,0,1,2,0,2,0,0,0,0,8
ESCOMA,atencion odontologica,primera consulta,2021-10-01,0,1,1,0,0,0,0,2,0,0,0,1,0,0,5
ESMERALDA,atencion odontologica,primera consulta,2021-10-01,2,0,0,2,0,0,4,6,1,3,0,0,0,0,18
EUCALIPTUS,atencion odontologica,primera consulta,2021-10-01,5,6,12,4,1,5,8,7,5,0,0,1,0,0,54
FERNANDEZ ALONSO,atencion odontologica,primera consulta,2021-10-01,13,25,34,22,14,12,20,86,8,5,0,15,0,1,255
FILADELFIA,atencion odontologica,primera consulta,2021-10-01,19,9,51,48,0,8,13,36,1,0,0,8,0,1,194
GENERAL SAAVEDRA,atencion odontologica,primera consulta,2021-10-01,3,3,7,8,1,8,6,34,0,3,0,4,0,0,77
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,primera consulta,2021-10-01,5,8,5,14,9,7,22,26,6,3,0,6,0,0,111
GUANAY,atencion odontologica,primera consulta,2021-10-01,0,1,6,3,2,2,11,21,2,2,0,0,0,0,50
GUAQUI,atencion odontologica,primera consulta,2021-10-01,4,3,26,24,5,12,21,36,14,7,0,6,0,1,159
GUAYARAMERIN,atencion odontologica,primera consulta,2021-10-01,17,16,31,22,2,21,22,70,7,3,0,98,0,1,310
GUTIERREZ,atencion odontologica,primera consulta,2021-10-01,3,5,4,6,4,3,13,23,1,2,0,0,0,0,64
HUACARETA,atencion odontologica,primera consulta,2021-10-01,3,2,1,9,4,3,14,29,4,4,0,18,0,0,91
HUACAYA (VILLA DE HUACAYA),atencion odontologica,primera consulta,2021-10-01,2,2,4,5,0,4,6,13,0,0,0,7,0,0,43
HUACHACALLA,atencion odontologica,primera consulta,2021-10-01,0,0,1,2,2,1,1,7,1,2,0,3,0,1,21
HUANUNI,atencion odontologica,primera consulta,2021-10-01,21,19,27,32,8,10,18,54,6,11,0,13,0,0,219
HUARACAJE,atencion odontologica,primera consulta,2021-10-01,2,1,6,12,4,9,12,30,3,2,0,3,0,1,85
HUARINA,atencion odontologica,primera consulta,2021-10-01,3,4,12,10,9,11,21,30,14,11,0,2,0,0,127
HUATAJATA,atencion odontologica,primera consulta,2021-10-01,2,2,2,5,2,1,5,5,2,1,0,0,0,1,28
HUAYLLAMARCA,atencion odontologica,primera consulta,2021-10-01,0,1,5,4,0,0,0,4,2,0,0,2,0,0,18
HUMANATA,atencion odontologica,primera consulta,2021-10-01,2,1,6,3,0,4,7,8,3,1,0,0,0,1,36
ICHOCA,atencion odontologica,primera consulta,2021-10-01,5,6,17,23,7,8,13,28,10,12,0,0,0,3,132
ICLA,atencion odontologica,primera consulta,2021-10-01,4,5,31,33,48,70,15,17,4,4,0,13,0,0,244
INCAHUASI,atencion odontologica,primera consulta,2021-10-01,4,4,31,35,3,12,7,35,1,1,0,21,0,0,154
INQUISIVI,atencion odontologica,primera consulta,2021-10-01,9,4,12,14,2,10,18,19,3,2,0,4,0,0,97
IRUPANA (VILLA DE LANZA),atencion odontologica,primera consulta,2021-10-01,11,16,31,23,5,10,35,47,5,4,0,16,0,1,204
IXIAMAS,atencion odontologica,primera consulta,2021-10-01,3,5,11,17,4,10,10,20,2,3,0,0,0,0,85
JESUS DE MACHACA,atencion odontologica,primera consulta,2021-10-01,8,12,13,18,4,15,20,43,3,9,0,17,0,2,164
LA ASUNTA,atencion odontologica,primera consulta,2021-10-01,44,29,107,129,22,40,55,96,4,5,0,58,0,6,595
LA GUARDIA,atencion odontologica,primera consulta,2021-10-01,10,7,14,11,1,3,5,23,3,1,0,5,0,3,86
LA PAZ,atencion odontologica,primera consulta,2021-10-01,354,357,394,454,102,195,651,1156,183,172,0,158,0,43,4219
LA RIVERA,atencion odontologica,primera consulta,2021-10-01,1,0,1,2,2,0,2,2,0,1,0,1,0,1,13
LAGUNILLAS,atencion odontologica,primera consulta,2021-10-01,1,0,1,5,1,1,4,12,2,0,0,0,0,0,27
LAJA,atencion odontologica,primera consulta,2021-10-01,6,10,7,3,3,9,8,28,4,3,0,18,0,1,100
LAS CARRERAS,atencion odontologica,primera consulta,2021-10-01,2,2,27,24,3,0,4,7,0,0,0,3,0,0,72
LICOMA PAMPA,atencion odontologica,primera consulta,2021-10-01,6,8,4,3,1,1,1,10,0,0,0,8,0,0,42
LLALLAGUA,atencion odontologica,primera consulta,2021-10-01,20,21,52,69,5,30,36,118,10,11,0,12,0,1,385
LLICA,atencion odontologica,primera consulta,2021-10-01,1,0,4,1,0,3,5,8,3,1,0,11,0,0,37
LORETO,atencion odontologica,primera consulta,2021-10-01,0,0,2,0,0,6,1,3,0,0,0,4,0,0,16
LURIBAY,atencion odontologica,primera consulta,2021-10-01,7,2,8,11,3,4,7,33,1,3,0,6,0,6,91
MACHACAMARCA,atencion odontologica,primera consulta,2021-10-01,7,2,2,4,1,6,4,21,5,3,0,3,0,0,58
MACHARETI,atencion odontologica,primera consulta,2021-10-01,7,7,12,8,6,6,10,19,2,6,0,9,0,0,92
MAGDALENA,atencion odontologica,primera consulta,2021-10-01,2,1,6,9,5,7,11,16,2,3,0,3,0,0,65
MAIRANA,atencion odontologica,primera consulta,2021-10-01,13,32,19,28,29,42,88,97,18,7,0,18,0,13,404
MALLA,atencion odontologica,primera consulta,2021-10-01,2,2,13,5,20,14,2,7,1,0,0,0,0,0,66
MAPIRI,atencion odontologica,primera consulta,2021-10-01,1,5,6,7,4,5,15,16,1,0,0,9,0,1,70
MECAPACA,atencion odontologica,primera consulta,2021-10-01,8,16,49,43,31,32,28,41,8,5,0,11,0,0,272
MINEROS,atencion odontologica,primera consulta,2021-10-01,7,5,7,12,0,2,2,12,0,1,0,6,0,0,54
MIZQUE,atencion odontologica,primera consulta,2021-10-01,2,6,29,21,0,14,14,35,6,2,0,38,0,2,169
MOCOMOCO,atencion odontologica,primera consulta,2021-10-01,5,5,2,6,3,6,14,20,7,7,0,3,0,7,85
MOJINETE,atencion odontologica,primera consulta,2021-10-01,0,1,1,0,1,0,2,0,0,0,0,0,0,0,5
MOJOCOYA,atencion odontologica,primera consulta,2021-10-01,3,1,21,25,7,4,15,24,7,0,0,11,0,0,118
MONTEAGUDO,atencion odontologica,primera consulta,2021-10-01,26,28,190,186,26,21,32,66,6,2,0,4,0,1,588
MONTERO,atencion odontologica,primera consulta,2021-10-01,121,101,93,91,30,55,58,257,25,21,0,73,0,12,937
MORO MORO,atencion odontologica,primera consulta,2021-10-01,1,2,1,2,0,2,6,16,0,2,0,0,0,0,32
MOROCHATA,atencion odontologica,primera consulta,2021-10-01,0,1,12,9,0,1,0,1,0,0,0,0,0,0,24
NACEBE (SANTA ROSA DEL ABUNA),atencion odontologica,primera consulta,2021-10-01,11,10,68,67,18,16,0,9,1,0,0,1,0,0,201
NAZACARA DE PACAJES,atencion odontologica,primera consulta,2021-10-01,0,0,1,4,2,2,2,4,3,1,0,4,0,0,23
OCURI,atencion odontologica,primera consulta,2021-10-01,1,4,45,48,9,20,16,36,0,4,0,23,0,0,206
OKINAWA,atencion odontologica,primera consulta,2021-10-01,2,3,2,2,3,3,5,23,1,1,0,0,0,0,45
OMEREQUE,atencion odontologica,primera consulta,2021-10-01,0,0,8,10,1,1,3,4,1,1,0,0,0,0,29
ORURO,atencion odontologica,primera consulta,2021-10-01,129,141,267,320,81,150,306,786,78,85,0,244,0,32,2619
PADCAYA,atencion odontologica,primera consulta,2021-10-01,7,4,48,53,15,12,42,86,6,9,0,0,0,0,282
PADILLA,atencion odontologica,primera consulta,2021-10-01,2,3,8,30,7,4,33,38,4,3,0,6,0,1,139
PAILON,atencion odontologica,primera consulta,2021-10-01,8,5,9,22,1,8,12,58,3,2,0,3,0,1,132
PALCA,atencion odontologica,primera consulta,2021-10-01,7,10,36,24,6,18,23,40,4,1,0,13,0,7,189
PALOS BLANCOS,atencion odontologica,primera consulta,2021-10-01,21,14,70,65,10,11,27,42,8,8,0,12,0,5,293
PAMPA AULLAGAS,atencion odontologica,primera consulta,2021-10-01,0,1,12,14,2,4,3,8,1,3,0,4,0,0,52
PAMPA GRANDE,atencion odontologica,primera consulta,2021-10-01,3,3,3,1,0,2,4,13,0,0,0,0,0,0,29
PAPEL PAMPA,atencion odontologica,primera consulta,2021-10-01,6,11,20,16,4,5,15,25,10,9,0,0,0,1,122
PASORAPA,atencion odontologica,primera consulta,2021-10-01,0,0,2,1,2,1,6,13,3,2,0,0,0,0,30
PATACAMAYA,atencion odontologica,primera consulta,2021-10-01,12,5,9,7,4,5,8,8,1,0,0,4,0,1,64
PAZÑA,atencion odontologica,primera consulta,2021-10-01,4,2,15,11,4,3,9,13,4,2,0,9,0,0,76
PELECHUCO,atencion odontologica,primera consulta,2021-10-01,7,5,13,9,4,10,9,30,1,2,0,5,0,3,98
POCOATA,atencion odontologica,primera consulta,2021-10-01,12,17,34,41,9,26,39,74,26,22,0,20,0,2,322
POCONA,atencion odontologica,primera consulta,2021-10-01,5,4,15,21,3,10,18,37,2,3,0,1,0,1,120
POJO (CBBA),atencion odontologica,primera consulta,2021-10-01,5,6,32,28,2,9,15,25,4,1,0,25,0,3,155
POOPO,atencion odontologica,primera consulta,2021-10-01,5,3,16,14,4,2,12,22,3,3,0,8,0,0,92
PORCO,atencion odontologica,primera consulta,2021-10-01,7,4,7,5,0,6,0,26,0,1,0,41,0,0,97
POROMA,atencion odontologica,primera consulta,2021-10-01,24,31,98,121,28,64,33,77,9,7,0,23,0,2,517
PORONGO,atencion odontologica,primera consulta,2021-10-01,18,32,23,14,12,10,79,75,20,7,0,8,0,5,303
PORTACHUELO,atencion odontologica,primera consulta,2021-10-01,2,0,8,9,0,4,3,12,2,1,0,6,0,1,48
PORVENIR,atencion odontologica,primera consulta,2021-10-01,3,4,15,10,2,10,17,28,4,4,0,4,0,0,101
POSTRER VALLE,atencion odontologica,primera consulta,2021-10-01,3,2,13,3,11,2,0,6,0,0,0,0,0,0,40
POTOSI,atencion odontologica,primera consulta,2021-10-01,99,107,162,143,44,75,184,697,78,70,0,104,0,13,1776
PRESTO,atencion odontologica,primera consulta,2021-10-01,10,7,22,40,6,12,17,28,2,2,0,17,0,0,163
PUCARA,atencion odontologica,primera consulta,2021-10-01,2,3,6,3,2,2,3,11,1,0,0,0,0,1,34
PUCARANI,atencion odontologica,primera consulta,2021-10-01,18,15,27,34,17,37,37,99,20,10,0,26,0,1,341
PUERTO ACOSTA,atencion odontologica,primera consulta,2021-10-01,9,1,6,12,1,11,14,31,2,7,0,16,0,0,110
PUERTO CARABUCO,atencion odontologica,primera consulta,2021-10-01,4,8,14,12,9,13,12,44,4,8,0,10,0,1,139
PUERTO GONZALO MORENO,atencion odontologica,primera consulta,2021-10-01,12,11,8,7,3,17,8,21,8,4,0,2,0,2,103
PUERTO PEREZ,atencion odontologica,primera consulta,2021-10-01,5,5,3,0,0,7,8,6,1,1,0,1,0,0,37
PUERTO QUIJARRO,atencion odontologica,primera consulta,2021-10-01,8,15,11,21,4,4,17,17,6,2,0,1,0,0,106
PUERTO RICO,atencion odontologica,primera consulta,2021-10-01,1,3,15,21,10,7,21,23,1,1,0,2,0,1,106
PUERTO SUAREZ,atencion odontologica,primera consulta,2021-10-01,4,6,48,36,160,6,103,39,3,4,0,12,0,3,424
PUERTO VILLARROEL,atencion odontologica,primera consulta,2021-10-01,17,16,23,25,4,24,30,66,9,4,0,27,0,5,250
PUNA,atencion odontologica,primera consulta,2021-10-01,10,15,37,47,0,18,23,45,8,11,0,5,0,0,219
PUNATA,atencion odontologica,primera consulta,2021-10-01,7,5,20,25,11,12,16,41,5,7,0,4,0,0,153
QUIABAYA,atencion odontologica,primera consulta,2021-10-01,2,2,2,4,1,3,8,5,1,1,0,2,0,0,31
QUILLACOLLO,atencion odontologica,primera consulta,2021-10-01,41,51,73,59,20,32,49,135,17,13,0,22,0,2,514
QUIME,atencion odontologica,primera consulta,2021-10-01,2,1,0,8,0,3,2,6,1,2,0,0,0,0,25
QUIRUSILLAS,atencion odontologica,primera consulta,2021-10-01,3,5,3,4,1,0,3,11,4,6,0,3,0,1,44
RAVELO,atencion odontologica,primera consulta,2021-10-01,22,13,241,189,40,34,33,42,21,25,0,17,0,2,679
REYES,atencion odontologica,primera consulta,2021-10-01,1,1,4,3,4,2,4,5,3,1,0,0,0,0,28
RIBERALTA,atencion odontologica,primera consulta,2021-10-01,36,44,89,97,6,78,56,243,13,8,0,183,0,7,860
ROBORE,atencion odontologica,primera consulta,2021-10-01,4,2,15,11,4,12,12,32,2,2,0,4,0,0,100
RURRENABAQUE,atencion odontologica,primera consulta,2021-10-01,2,7,13,11,8,1,6,21,6,1,0,1,0,1,78
SABAYA,atencion odontologica,primera consulta,2021-10-01,9,6,4,8,1,5,8,20,3,2,0,3,0,0,69
SACABA,atencion odontologica,primera consulta,2021-10-01,62,60,106,111,41,74,99,262,51,48,0,22,0,1,937
SACABAMBA,atencion odontologica,primera consulta,2021-10-01,5,5,19,12,4,3,2,15,0,3,0,1,0,0,69
SACACA,atencion odontologica,primera consulta,2021-10-01,1,12,20,17,10,23,28,46,7,13,0,13,0,3,193
SAIPINA,atencion odontologica,primera consulta,2021-10-01,9,10,5,1,0,1,6,16,0,2,0,2,0,1,53
SALINAS DE GARCI MENDOZA,atencion odontologica,primera consulta,2021-10-01,7,5,39,51,0,11,16,28,6,7,0,11,0,0,181
SAMAIPATA,atencion odontologica,primera consulta,2021-10-01,5,9,6,11,3,5,9,32,1,1,0,12,0,4,98
SAN AGUSTIN,atencion odontologica,primera consulta,2021-10-01,2,0,0,2,0,0,0,2,0,0,0,5,0,0,11
SAN ANDRES,atencion odontologica,primera consulta,2021-10-01,23,24,8,13,1,0,6,11,8,6,0,5,0,0,105
SAN ANDRES DE MACHACA,atencion odontologica,primera consulta,2021-10-01,2,0,2,2,1,2,4,9,11,16,0,1,0,1,51
SAN ANTONIO DE ESMORUCO,atencion odontologica,primera consulta,2021-10-01,4,1,13,9,1,1,3,10,0,0,0,4,0,0,46
SAN ANTONIO DE LOMERIO,atencion odontologica,primera consulta,2021-10-01,0,1,2,2,0,3,6,8,1,1,0,4,0,0,28
SAN BENITO,atencion odontologica,primera consulta,2021-10-01,5,8,9,21,4,15,11,33,7,5,0,0,0,0,118
SAN BORJA,atencion odontologica,primera consulta,2021-10-01,6,13,79,90,29,64,42,87,10,3,0,4,0,5,432
SAN BUENA VENTURA,atencion odontologica,primera consulta,2021-10-01,13,13,11,13,6,10,9,32,2,3,0,9,0,0,121
SAN CARLOS,atencion odontologica,primera consulta,2021-10-01,19,20,19,20,15,17,12,26,5,8,0,11,0,6,178
SAN IGNACIO,atencion odontologica,primera consulta,2021-10-01,13,14,39,52,20,28,31,99,3,3,0,3,0,0,305
SAN IGNACIO DE VELASCO,atencion odontologica,primera consulta,2021-10-01,63,65,28,22,5,20,10,68,43,55,0,19,0,23,421
SAN JAVIER(BNI),atencion odontologica,primera consulta,2021-10-01,1,2,3,1,2,1,1,4,2,0,0,0,0,0,17
SAN JAVIER(STC),atencion odontologica,primera consulta,2021-10-01,98,100,85,93,0,1,2,13,6,1,0,15,0,5,419
SAN JOAQUIN,atencion odontologica,primera consulta,2021-10-01,1,2,9,7,2,1,2,10,2,0,0,0,0,1,37
SAN JOSE DE CHIQUITOS,atencion odontologica,primera consulta,2021-10-01,2,2,4,10,4,6,12,27,3,0,0,0,0,2,72
SAN JUAN DE YAPACANI,atencion odontologica,primera consulta,2021-10-01,7,8,21,27,5,19,7,24,16,21,0,0,0,0,155
SAN JULIAN,atencion odontologica,primera consulta,2021-10-01,63,42,57,62,28,35,43,166,21,8,0,39,0,10,574
SAN LORENZO(PND),atencion odontologica,primera consulta,2021-10-01,0,0,12,7,0,1,1,2,0,0,0,2,0,0,25
SAN LORENZO(TJA),atencion odontologica,primera consulta,2021-10-01,12,21,39,44,12,23,41,112,14,20,0,4,0,1,343
SAN LUCAS,atencion odontologica,primera consulta,2021-10-01,32,31,102,112,15,32,31,105,12,8,0,47,0,0,527
SAN MATIAS,atencion odontologica,primera consulta,2021-10-01,9,11,1,2,1,2,12,12,7,2,0,20,0,5,84
SAN MIGUEL DE VELASCO,atencion odontologica,primera consulta,2021-10-01,7,5,10,8,8,14,9,38,3,1,0,3,0,1,107
SAN PABLO DE LIPEZ,atencion odontologica,primera consulta,2021-10-01,0,1,0,4,1,1,1,8,2,0,0,0,0,0,18
SAN PEDRO,atencion odontologica,primera consulta,2021-10-01,21,22,23,28,11,22,23,58,6,4,0,33,0,0,251
SAN PEDRO DE BUENA VISTA,atencion odontologica,primera consulta,2021-10-01,26,25,146,154,18,31,50,48,18,19,0,16,0,9,560
SAN PEDRO DE CURAHUARA,atencion odontologica,primera consulta,2021-10-01,3,2,26,14,5,9,8,15,10,5,0,8,0,0,105
SAN PEDRO DE MACHA,atencion odontologica,primera consulta,2021-10-01,19,17,43,53,20,20,29,53,19,12,0,34,0,8,327
SAN PEDRO DE QUEMES,atencion odontologica,primera consulta,2021-10-01,0,1,1,2,0,1,4,4,0,0,0,0,0,0,13
SAN PEDRO DE TIQUINA,atencion odontologica,primera consulta,2021-10-01,2,0,5,7,1,3,8,13,4,2,0,4,0,0,49
SAN RAFAEL,atencion odontologica,primera consulta,2021-10-01,0,1,5,3,2,2,10,11,0,1,0,0,0,0,35
SAN RAMON BENI,atencion odontologica,primera consulta,2021-10-01,0,4,7,6,3,7,12,24,1,0,0,8,0,0,72
SAN RAMON SCZ,atencion odontologica,primera consulta,2021-10-01,1,1,4,6,1,3,6,12,1,0,0,0,0,0,35
SANTA ANA,atencion odontologica,primera consulta,2021-10-01,8,5,3,4,1,0,3,3,0,1,0,0,0,0,28
SANTA CRUZ DE LA SIERRA,atencion odontologica,primera consulta,2021-10-01,905,766,727,759,162,441,989,2448,324,330,0,985,0,60,8896
SANTA ROSA,atencion odontologica,primera consulta,2021-10-01,0,3,5,6,2,3,7,13,4,3,0,2,0,0,48
SANTA ROSA DEL SARA,atencion odontologica,primera consulta,2021-10-01,2,4,146,160,4,5,9,25,6,1,0,3,0,0,365
SANTIAGO DE CALLAPA,atencion odontologica,primera consulta,2021-10-01,4,0,17,26,0,3,6,13,1,6,0,0,0,0,76
SANTIAGO DE HUARI,atencion odontologica,primera consulta,2021-10-01,10,7,16,10,1,3,14,26,4,5,0,4,0,3,103
SANTIAGO DE HUATA,atencion odontologica,primera consulta,2021-10-01,5,2,4,3,1,3,3,8,3,6,0,2,0,0,40
SANTIAGO DE MACHACA,atencion odontologica,primera consulta,2021-10-01,1,0,4,1,1,0,5,3,3,5,0,0,0,0,23
SANTIVAÑES,atencion odontologica,primera consulta,2021-10-01,7,2,10,12,2,5,11,24,1,1,0,15,0,1,91
SANTUARIO DE QUILLACAS,atencion odontologica,primera consulta,2021-10-01,5,6,7,5,9,12,4,19,11,7,0,3,0,3,91
SAPAHAQUI,atencion odontologica,primera consulta,2021-10-01,14,16,60,55,3,5,11,24,1,2,0,8,0,0,199
SENA,atencion odontologica,primera consulta,2021-10-01,0,2,4,2,5,7,5,22,4,0,0,3,0,2,56
SHINAOTA,atencion odontologica,primera consulta,2021-10-01,2,9,8,10,0,7,50,33,2,2,0,24,0,2,149
SICA SICA (VILLA AROMA),atencion odontologica,primera consulta,2021-10-01,1,1,6,3,4,8,9,21,3,3,0,1,0,0,60
SICAYA,atencion odontologica,primera consulta,2021-10-01,2,3,2,4,0,2,2,7,1,3,0,0,0,0,26
SIPE SIPE,atencion odontologica,primera consulta,2021-10-01,19,31,53,58,5,14,26,93,22,30,0,7,0,0,358
SOPACHUY,atencion odontologica,primera consulta,2021-10-01,3,9,38,32,0,4,7,29,5,9,0,5,0,0,141
SORACACHI,atencion odontologica,primera consulta,2021-10-01,7,13,19,13,3,16,32,47,7,16,0,17,0,1,191
SORATA,atencion odontologica,primera consulta,2021-10-01,12,9,22,29,5,9,13,36,3,4,0,35,0,0,177
SUCRE,atencion odontologica,primera consulta,2021-10-01,265,288,223,252,125,209,300,959,71,66,0,473,0,13,3244
TACACHI,atencion odontologica,primera consulta,2021-10-01,0,0,0,0,2,0,3,5,0,1,0,0,0,0,11
TACACOMA,atencion odontologica,primera consulta,2021-10-01,1,1,4,3,2,8,15,35,3,5,0,11,0,1,89
TACOBAMBA,atencion odontologica,primera consulta,2021-10-01,2,0,10,12,8,8,9,25,3,3,0,3,0,0,83
TACOPAYA,atencion odontologica,primera consulta,2021-10-01,2,2,11,17,21,19,12,30,3,7,0,3,0,0,127
TAHUA,atencion odontologica,primera consulta,2021-10-01,1,0,4,0,0,2,0,4,0,0,0,0,0,0,11
TAPACARI,atencion odontologica,primera consulta,2021-10-01,7,7,7,13,5,15,21,38,4,5,0,15,0,4,141
TARABUCO,atencion odontologica,primera consulta,2021-10-01,12,13,57,71,27,28,18,39,12,7,0,13,0,0,297
TARACO,atencion odontologica,primera consulta,2021-10-01,4,6,17,12,4,3,10,11,10,6,0,2,0,0,85
TARATA,atencion odontologica,primera consulta,2021-10-01,3,1,4,7,1,3,4,10,2,2,0,0,0,0,37
TARIJA,atencion odontologica,primera consulta,2021-10-01,97,80,181,229,84,148,332,752,55,91,0,110,0,5,2164
TARVITA,atencion odontologica,primera consulta,2021-10-01,6,6,15,14,6,18,14,41,5,4,0,35,0,0,164
TEOPONTE,atencion odontologica,primera consulta,2021-10-01,3,3,8,8,1,2,14,19,1,0,0,1,0,0,60
TIAHUANACU,atencion odontologica,primera consulta,2021-10-01,3,3,20,21,6,4,9,25,11,9,0,6,0,2,119
TINGUIPAYA,atencion odontologica,primera consulta,2021-10-01,11,8,15,21,1,9,10,29,11,9,0,18,0,2,144
TIPUANI,atencion odontologica,primera consulta,2021-10-01,1,1,3,3,0,0,4,7,1,1,0,0,0,0,21
TIQUIPAYA,atencion odontologica,primera consulta,2021-10-01,30,36,79,58,12,34,39,106,7,11,0,24,0,2,438
