,group,variable,month,RESTAURACIONES MENORES DE 5 AÑOS,RESTAURACIONES MENORES DE 5 AÑOS,RESTAURACIONES 5 A 13 AÑOS,RESTAURACIONES 5 A 13 AÑOS,RESTAURACIONES 14 A 19 AÑOS,RESTAURACIONES 14 A 19 AÑOS,RESTAURACIONES 20 A 59 AÑOS,RESTAURACIONES 20 A 59 AÑOS,RESTAURACIONES 60 AÑOS Y MAS,RESTAURACIONES 60 AÑOS Y MAS,RESTAURACIONES EMB,RESTAURACIONES EMB,RESTAURACIONES POST,RESTAURACIONES POST,TOTALES
SAN JUAN DE YAPACANI,atencion odontologica,restauraciones,2021-10-01,10,6,21,36,8,21,12,27,1,0,0,0,0,0,142
SAN JULIAN,atencion odontologica,restauraciones,2021-10-01,28,6,33,36,15,21,40,113,9,0,0,0,0,0,301
SAN LORENZO(TJA),atencion odontologica,restauraciones,2021-10-01,8,21,27,37,14,38,76,205,4,13,0,0,0,0,443
SAN LUCAS,atencion odontologica,restauraciones,2021-10-01,11,27,28,32,31,60,47,116,1,4,0,0,0,0,357
SAN MATIAS,atencion odontologica,restauraciones,2021-10-01,6,7,1,1,1,1,3,20,2,2,0,0,0,0,44
SAN MIGUEL DE VELASCO,atencion odontologica,restauraciones,2021-10-01,8,0,22,10,13,22,19,71,10,5,0,0,0,0,180
SAN PABLO DE LIPEZ,atencion odontologica,restauraciones,2021-10-01,0,0,0,3,0,0,1,10,0,0,0,0,0,0,14
SAN PEDRO,atencion odontologica,restauraciones,2021-10-01,7,6,26,29,9,25,48,88,6,10,0,0,0,0,254
SAN PEDRO DE BUENA VISTA,atencion odontologica,restauraciones,2021-10-01,7,23,45,55,21,26,61,92,0,5,0,0,0,0,335
SAN PEDRO DE CURAHUARA,atencion odontologica,restauraciones,2021-10-01,2,5,38,44,1,7,5,12,6,0,0,0,0,0,120
SAN PEDRO DE MACHA,atencion odontologica,restauraciones,2021-10-01,10,1,30,33,15,43,31,94,8,15,0,0,0,0,280
SAN PEDRO DE QUEMES,atencion odontologica,restauraciones,2021-10-01,0,1,1,2,0,4,2,2,2,0,0,0,0,0,14
SAN PEDRO DE TIQUINA,atencion odontologica,restauraciones,2021-10-01,1,1,2,4,1,3,1,15,0,1,0,0,0,0,29
SAN RAFAEL,atencion odontologica,restauraciones,2021-10-01,0,4,0,7,2,8,14,8,0,0,0,0,0,0,43
SAN RAMON BENI,atencion odontologica,restauraciones,2021-10-01,0,5,7,2,4,10,16,28,0,0,0,0,0,0,72
SAN RAMON SCZ,atencion odontologica,restauraciones,2021-10-01,0,0,2,2,0,3,0,5,0,0,0,0,0,0,12
SANTA ANA,atencion odontologica,restauraciones,2021-10-01,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2
SANTA CRUZ DE LA SIERRA,atencion odontologica,restauraciones,2021-10-01,356,407,746,914,315,533,1701,3309,448,365,0,0,0,0,9094
SANTA ROSA,atencion odontologica,restauraciones,2021-10-01,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2
SANTA ROSA DEL SARA,atencion odontologica,restauraciones,2021-10-01,1,4,5,3,6,6,3,47,1,0,0,0,0,0,76
SANTIAGO DE CALLAPA,atencion odontologica,restauraciones,2021-10-01,2,5,19,32,0,11,9,17,1,3,0,0,0,0,99
SANTIAGO DE HUARI,atencion odontologica,restauraciones,2021-10-01,12,11,33,56,1,14,48,136,17,17,0,0,0,0,345
SANTIAGO DE HUATA,atencion odontologica,restauraciones,2021-10-01,1,1,4,6,0,13,10,17,8,3,0,0,0,0,63
SANTIAGO DE MACHACA,atencion odontologica,restauraciones,2021-10-01,2,3,0,5,0,0,2,6,2,2,0,0,0,0,22
SANTIVAÑES,atencion odontologica,restauraciones,2021-10-01,14,7,22,29,18,23,35,87,16,9,0,0,0,0,260
SANTUARIO DE QUILLACAS,atencion odontologica,restauraciones,2021-10-01,2,1,4,7,4,8,2,26,1,1,0,0,0,0,56
SAPAHAQUI,atencion odontologica,restauraciones,2021-10-01,2,3,13,7,15,22,4,10,0,0,0,0,0,0,76
SENA,atencion odontologica,restauraciones,2021-10-01,0,0,0,0,0,6,0,13,4,0,0,0,0,0,23
SHINAOTA,atencion odontologica,restauraciones,2021-10-01,4,6,6,4,2,9,57,34,0,0,0,0,0,0,122
SICA SICA (VILLA AROMA),atencion odontologica,restauraciones,2021-10-01,0,1,1,0,0,4,5,15,0,2,0,0,0,0,28
SICAYA,atencion odontologica,restauraciones,2021-10-01,0,3,0,3,3,3,7,10,0,0,0,0,0,0,29
SIPE SIPE,atencion odontologica,restauraciones,2021-10-01,40,47,81,84,11,28,35,169,3,5,0,0,0,0,503
SOPACHUY,atencion odontologica,restauraciones,2021-10-01,0,4,9,7,4,4,7,27,0,2,0,0,0,0,64
SORACACHI,atencion odontologica,restauraciones,2021-10-01,2,8,8,22,19,38,38,69,15,12,0,0,0,0,231
SORATA,atencion odontologica,restauraciones,2021-10-01,19,30,35,31,8,30,34,64,1,2,0,0,0,0,254
SUCRE,atencion odontologica,restauraciones,2021-10-01,265,260,476,598,305,357,777,2011,167,99,0,0,0,0,5315
TACACHI,atencion odontologica,restauraciones,2021-10-01,0,0,2,0,1,0,8,2,0,0,0,0,0,0,13
TACACOMA,atencion odontologica,restauraciones,2021-10-01,0,5,1,3,5,19,13,32,1,0,0,0,0,0,79
TACOBAMBA,atencion odontologica,restauraciones,2021-10-01,1,0,4,7,12,4,6,22,0,0,0,0,0,0,56
TACOPAYA,atencion odontologica,restauraciones,2021-10-01,0,2,11,12,17,22,20,33,14,18,0,0,0,0,149
TAHUA,atencion odontologica,restauraciones,2021-10-01,0,0,7,3,0,3,0,1,0,0,0,0,0,0,14
TAPACARI,atencion odontologica,restauraciones,2021-10-01,11,19,18,20,17,49,29,72,10,8,0,0,0,0,253
TARABUCO,atencion odontologica,restauraciones,2021-10-01,2,7,11,12,4,35,4,40,4,0,0,0,0,0,119
TARACO,atencion odontologica,restauraciones,2021-10-01,0,4,3,3,7,6,5,11,12,0,0,0,0,0,51
TARATA,atencion odontologica,restauraciones,2021-10-01,3,1,9,15,4,12,21,49,14,8,0,0,0,0,136
TARIJA,atencion odontologica,restauraciones,2021-10-01,64,53,186,233,138,167,407,901,84,52,0,0,0,0,2285
TARVITA,atencion odontologica,restauraciones,2021-10-01,3,2,16,18,24,58,55,87,2,0,0,0,0,0,265
TEOPONTE,atencion odontologica,restauraciones,2021-10-01,3,9,8,17,1,2,11,26,1,3,0,0,0,0,81
TIAHUANACU,atencion odontologica,restauraciones,2021-10-01,0,0,1,2,0,6,5,14,0,0,0,0,0,0,28
TINGUIPAYA,atencion odontologica,restauraciones,2021-10-01,3,0,4,11,4,5,7,30,2,4,0,0,0,0,70
TIPUANI,atencion odontologica,restauraciones,2021-10-01,1,3,0,3,3,14,1,13,1,0,0,0,0,0,39
TIQUIPAYA,atencion odontologica,restauraciones,2021-10-01,97,110,252,199,42,126,92,344,22,20,0,0,0,0,1304
TIRAQUE (CBBA),atencion odontologica,restauraciones,2021-10-01,17,9,26,29,15,29,25,61,6,6,0,0,0,0,223
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,restauraciones,2021-10-01,3,0,7,3,2,16,14,14,1,0,0,0,0,0,60
TOCO,atencion odontologica,restauraciones,2021-10-01,4,0,14,5,2,9,1,23,0,2,0,0,0,0,60
TODOS SANTOS,atencion odontologica,restauraciones,2021-10-01,0,0,0,2,0,0,3,4,1,0,0,0,0,0,10
TOLATA,atencion odontologica,restauraciones,2021-10-01,0,2,16,3,1,3,0,8,0,5,0,0,0,0,38
TOLEDO,atencion odontologica,restauraciones,2021-10-01,10,4,3,12,9,11,15,21,6,4,0,0,0,0,95
TOMAVE,atencion odontologica,restauraciones,2021-10-01,14,5,7,11,4,10,23,41,4,2,0,0,0,0,121
TOMINA,atencion odontologica,restauraciones,2021-10-01,8,3,10,24,21,38,33,71,0,2,0,0,0,0,210
TORO TORO,atencion odontologica,restauraciones,2021-10-01,0,7,11,10,15,13,36,37,7,12,0,0,0,0,148
TOTORA(CBBA),atencion odontologica,restauraciones,2021-10-01,22,15,45,39,24,49,13,94,3,5,0,0,0,0,309
TOTORA(ORR),atencion odontologica,restauraciones,2021-10-01,1,8,6,1,2,0,10,19,0,2,0,0,0,0,49
TRIGAL,atencion odontologica,restauraciones,2021-10-01,0,0,6,9,0,6,4,12,0,0,0,0,0,0,37
TRINIDAD,atencion odontologica,restauraciones,2021-10-01,23,16,85,93,12,31,112,276,38,24,0,0,0,0,710
TUPIZA,atencion odontologica,restauraciones,2021-10-01,5,3,17,27,11,26,56,86,15,21,0,0,0,0,267
TURCO,atencion odontologica,restauraciones,2021-10-01,1,14,4,3,4,8,16,35,3,5,0,0,0,0,93
UMALA,atencion odontologica,restauraciones,2021-10-01,8,5,19,10,3,0,7,22,7,0,0,0,0,0,81
UNCIA,atencion odontologica,restauraciones,2021-10-01,6,1,10,12,6,23,23,77,7,1,0,0,0,0,166
URIONDO (A. CONCEPCION),atencion odontologica,restauraciones,2021-10-01,9,3,32,35,26,27,46,130,11,21,0,0,0,0,340
URUBICHA,atencion odontologica,restauraciones,2021-10-01,0,0,1,0,0,0,1,6,0,0,0,0,0,0,8
UYUNI,atencion odontologica,restauraciones,2021-10-01,9,31,29,39,11,11,81,128,30,9,0,0,0,0,378
VACAS,atencion odontologica,restauraciones,2021-10-01,11,8,21,32,22,33,34,103,5,3,0,0,0,0,272
VALLEGRANDE,atencion odontologica,restauraciones,2021-10-01,6,19,20,32,7,23,27,86,15,6,0,0,0,0,241
VIACHA,atencion odontologica,restauraciones,2021-10-01,65,55,96,91,24,59,87,159,13,12,0,0,0,0,661
VILA VILA,atencion odontologica,restauraciones,2021-10-01,3,2,8,17,8,5,9,13,1,2,0,0,0,0,68
VILLA CHARCAS,atencion odontologica,restauraciones,2021-10-01,0,1,14,30,3,16,5,33,1,0,0,0,0,0,103
VILLA MONTES,atencion odontologica,restauraciones,2021-10-01,11,11,41,64,52,90,94,263,34,9,0,0,0,0,669
VILLA NUEVA (LOMA ALTA),atencion odontologica,restauraciones,2021-10-01,0,0,0,1,0,4,0,3,0,0,0,0,0,0,8
VILLA RIVERO,atencion odontologica,restauraciones,2021-10-01,7,6,5,10,5,9,22,26,3,2,0,0,0,0,95
VILLA SERRANO,atencion odontologica,restauraciones,2021-10-01,2,0,8,11,1,13,13,31,1,1,0,0,0,0,81
VILLA TUNARI,atencion odontologica,restauraciones,2021-10-01,56,48,100,186,71,151,139,389,15,8,0,0,0,0,1163
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,restauraciones,2021-10-01,16,11,27,21,11,35,22,111,2,1,0,0,0,0,257
VILLAZON,atencion odontologica,restauraciones,2021-10-01,16,21,19,38,11,10,38,90,2,11,0,0,0,0,256
VINTO,atencion odontologica,restauraciones,2021-10-01,41,50,139,118,34,78,84,331,14,46,0,0,0,0,935
VITICHI,atencion odontologica,restauraciones,2021-10-01,0,0,9,8,8,18,30,36,5,5,0,0,0,0,119
WALDO BALLIVIAN,atencion odontologica,restauraciones,2021-10-01,0,0,3,0,8,3,7,11,4,0,0,0,0,0,36
WARNES,atencion odontologica,restauraciones,2021-10-01,0,2,7,11,1,6,5,14,0,0,0,0,0,0,46
YACO,atencion odontologica,restauraciones,2021-10-01,0,6,8,0,7,19,6,15,0,0,0,0,0,0,61
YACUIBA,atencion odontologica,restauraciones,2021-10-01,31,21,94,147,24,118,134,401,52,35,0,0,0,0,1057
YAMPARAEZ,atencion odontologica,restauraciones,2021-10-01,7,1,11,2,0,12,5,34,1,3,0,0,0,0,76
YANACACHI,atencion odontologica,restauraciones,2021-10-01,1,6,3,24,0,0,4,4,0,0,0,0,0,0,42
YAPACANI,atencion odontologica,restauraciones,2021-10-01,27,30,52,98,29,60,44,215,9,4,0,0,0,0,568
YOCALLA,atencion odontologica,restauraciones,2021-10-01,2,6,9,4,9,17,6,58,7,2,0,0,0,0,120
YOTALA,atencion odontologica,restauraciones,2021-10-01,1,1,7,19,8,9,8,33,0,1,0,0,0,0,87
YUNCHARA,atencion odontologica,restauraciones,2021-10-01,0,3,14,14,7,7,6,40,7,1,0,0,0,0,99
YUNGUYO DE LITORAL,atencion odontologica,restauraciones,2021-10-01,0,0,0,1,0,0,0,0,2,0,0,0,0,0,3
ZUDAÑEZ,atencion odontologica,restauraciones,2021-10-01,2,2,3,5,3,14,5,14,1,0,0,0,0,0,49
ACACIO,atencion odontologica,restauraciones,2021-11-01,3,17,263,369,8,23,3,24,0,4,0,0,0,0,714
ACHACACHI,atencion odontologica,restauraciones,2021-11-01,14,9,9,14,16,22,35,110,3,9,0,0,0,0,241
ACHOCALLA,atencion odontologica,restauraciones,2021-11-01,32,49,81,54,17,27,43,150,3,12,0,0,0,0,468
AIQUILE,atencion odontologica,restauraciones,2021-11-01,8,20,21,26,5,17,33,61,7,5,0,0,0,0,203
ALALAY,atencion odontologica,restauraciones,2021-11-01,5,0,2,2,4,6,1,2,0,0,0,0,0,0,22
ALCALA,atencion odontologica,restauraciones,2021-11-01,1,2,9,5,4,11,13,39,2,9,0,0,0,0,95
ALTO BENI,atencion odontologica,restauraciones,2021-11-01,0,4,12,14,7,13,20,38,1,3,0,0,0,0,112
ANCORAIMES,atencion odontologica,restauraciones,2021-11-01,4,12,9,9,8,12,19,21,5,1,0,0,0,0,100
ANDAMARCA,atencion odontologica,restauraciones,2021-11-01,2,7,19,21,19,0,9,44,2,1,0,0,0,0,124
ANTEQUERA,atencion odontologica,restauraciones,2021-11-01,0,6,6,15,9,10,11,36,1,6,0,0,0,0,100
ANZALDO,atencion odontologica,restauraciones,2021-11-01,0,1,8,7,3,11,9,39,0,2,0,0,0,0,80
APOLO,atencion odontologica,restauraciones,2021-11-01,1,3,4,3,0,2,1,6,0,0,0,0,0,0,20
ARAMPAMPA,atencion odontologica,restauraciones,2021-11-01,0,0,1,0,0,0,4,5,0,1,0,0,0,0,11
ARANI,atencion odontologica,restauraciones,2021-11-01,20,9,11,28,8,28,11,60,2,2,0,0,0,0,179
ARBIETO,atencion odontologica,restauraciones,2021-11-01,33,26,35,56,8,14,29,120,9,7,0,0,0,0,337
ARQUE,atencion odontologica,restauraciones,2021-11-01,7,0,8,10,13,19,18,33,0,1,0,0,0,0,109
ASCENCION DE GUARAYOS,atencion odontologica,restauraciones,2021-11-01,11,32,65,28,31,95,54,138,0,0,0,0,0,0,454
ATOCHA,atencion odontologica,restauraciones,2021-11-01,7,4,27,23,11,30,57,76,7,6,0,0,0,0,248
AUCAPATA,atencion odontologica,restauraciones,2021-11-01,0,0,0,0,1,8,6,14,2,1,0,0,0,0,32
AYATA,atencion odontologica,restauraciones,2021-11-01,0,3,11,26,9,36,24,44,3,0,0,0,0,0,156
AYO AYO,atencion odontologica,restauraciones,2021-11-01,4,6,3,10,5,11,15,27,4,1,0,0,0,0,86
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,restauraciones,2021-11-01,18,10,40,71,12,34,41,112,4,7,0,0,0,0,349
AZURDUY,atencion odontologica,restauraciones,2021-11-01,6,2,8,7,13,19,37,82,5,2,0,0,0,0,181
BATALLAS,atencion odontologica,restauraciones,2021-11-01,14,5,6,5,0,4,5,36,2,1,0,0,0,0,78
BAURES,atencion odontologica,restauraciones,2021-11-01,0,1,1,1,1,2,16,24,1,0,0,0,0,0,47
BELEN DE ANDAMARCA,atencion odontologica,restauraciones,2021-11-01,1,1,2,1,0,0,2,4,0,0,0,0,0,0,11
BELEN DE URMIRI,atencion odontologica,restauraciones,2021-11-01,0,3,0,0,0,3,7,12,0,4,0,0,0,0,29
BELLA FLOR,atencion odontologica,restauraciones,2021-11-01,0,0,0,1,0,0,2,0,0,0,0,0,0,0,3
BERMEJO,atencion odontologica,restauraciones,2021-11-01,11,2,21,19,17,26,41,138,3,6,0,0,0,0,284
BETANZOS,atencion odontologica,restauraciones,2021-11-01,23,35,21,61,40,96,49,181,11,10,0,0,0,0,527
BOLIVAR,atencion odontologica,restauraciones,2021-11-01,2,0,2,5,0,13,3,7,2,0,0,0,0,0,34
BOLPEBRA,atencion odontologica,restauraciones,2021-11-01,0,2,3,1,0,0,0,0,0,0,0,0,0,0,6
BOYUIBE,atencion odontologica,restauraciones,2021-11-01,3,0,8,8,2,3,8,43,3,0,0,0,0,0,78
BUENA VISTA,atencion odontologica,restauraciones,2021-11-01,0,0,5,5,1,2,0,4,0,0,0,0,0,0,17
CABEZAS,atencion odontologica,restauraciones,2021-11-01,1,3,2,12,5,17,11,52,0,0,0,0,0,0,103
CAIROMA,atencion odontologica,restauraciones,2021-11-01,0,0,3,1,0,5,5,5,0,0,0,0,0,0,19
"CAIZA ""D""",atencion odontologica,restauraciones,2021-11-01,4,7,8,25,15,47,14,47,0,2,0,0,0,0,169
CAJUATA,atencion odontologica,restauraciones,2021-11-01,2,3,10,0,0,0,2,11,0,0,0,0,0,0,28
CALACOTO,atencion odontologica,restauraciones,2021-11-01,3,6,2,4,0,2,2,4,0,0,0,0,0,0,23
CALAMARCA,atencion odontologica,restauraciones,2021-11-01,8,15,8,19,11,15,20,44,0,2,0,0,0,0,142
CAMARGO,atencion odontologica,restauraciones,2021-11-01,12,1,18,32,8,16,24,98,4,0,0,0,0,0,213
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,restauraciones,2021-11-01,0,0,5,3,11,8,11,35,0,0,0,0,0,0,73
CAMIRI,atencion odontologica,restauraciones,2021-11-01,11,17,19,24,17,21,32,63,10,12,0,0,0,0,226
CAPINOTA,atencion odontologica,restauraciones,2021-11-01,22,6,49,77,14,18,58,162,19,12,0,0,0,0,437
CAQUIAVIRI,atencion odontologica,restauraciones,2021-11-01,4,2,9,12,9,8,2,20,5,2,0,0,0,0,73
CARACOLLO,atencion odontologica,restauraciones,2021-11-01,9,18,31,41,9,38,55,134,15,17,0,0,0,0,367
CARANAVI,atencion odontologica,restauraciones,2021-11-01,32,42,69,76,45,61,91,227,16,8,0,0,0,0,667
CARANGAS,atencion odontologica,restauraciones,2021-11-01,0,1,1,5,7,2,9,10,2,0,0,0,0,0,37
CARAPARI,atencion odontologica,restauraciones,2021-11-01,6,15,65,66,36,46,86,137,2,5,0,0,0,0,464
CARIPUYO,atencion odontologica,restauraciones,2021-11-01,2,6,4,24,0,12,16,32,4,6,0,0,0,0,106
CARMEN RIVERO TORREZ,atencion odontologica,restauraciones,2021-11-01,1,2,0,0,0,0,1,1,0,0,0,0,0,0,5
CATACORA,atencion odontologica,restauraciones,2021-11-01,0,7,0,4,0,2,4,4,0,0,0,0,0,0,21
CHACARILLA,atencion odontologica,restauraciones,2021-11-01,1,2,1,12,0,2,1,6,0,0,0,0,0,0,25
CHALLAPATA,atencion odontologica,restauraciones,2021-11-01,19,37,54,50,8,44,93,197,23,19,0,0,0,0,544
CHAQUI,atencion odontologica,restauraciones,2021-11-01,14,9,27,24,13,18,27,57,3,3,0,0,0,0,195
CHARAGUA,atencion odontologica,restauraciones,2021-11-01,12,0,4,5,8,11,9,25,1,1,0,0,0,0,76
CHARAÑA,atencion odontologica,restauraciones,2021-11-01,3,2,2,4,1,13,4,4,0,5,0,0,0,0,38
CHAYANTA,atencion odontologica,restauraciones,2021-11-01,4,6,6,4,8,8,16,41,1,3,0,0,0,0,97
CHIMORE,atencion odontologica,restauraciones,2021-11-01,17,9,37,47,33,48,74,119,0,0,0,0,0,0,384
CHIPAYA,atencion odontologica,restauraciones,2021-11-01,0,0,0,1,0,0,3,4,1,0,0,0,0,0,9
CHOQUE COTA,atencion odontologica,restauraciones,2021-11-01,14,12,3,6,0,3,5,10,4,0,0,0,0,0,57
CHUA COCANI,atencion odontologica,restauraciones,2021-11-01,6,4,26,22,3,2,12,9,0,0,0,0,0,0,84
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,restauraciones,2021-11-01,0,1,1,0,0,0,0,2,0,0,0,0,0,0,4
CHUMA,atencion odontologica,restauraciones,2021-11-01,1,4,19,9,10,29,28,42,7,5,0,0,0,0,154
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,restauraciones,2021-11-01,8,21,7,4,10,2,6,17,1,0,0,0,0,0,76
CKOCHAS,atencion odontologica,restauraciones,2021-11-01,14,10,10,11,3,10,7,20,2,1,0,0,0,0,88
CLIZA,atencion odontologica,restauraciones,2021-11-01,13,15,55,51,13,10,30,101,3,14,0,0,0,0,305
COBIJA,atencion odontologica,restauraciones,2021-11-01,18,36,56,74,59,70,177,211,8,3,0,0,0,0,712
COCAPATA,atencion odontologica,restauraciones,2021-11-01,9,4,19,14,10,29,14,44,1,2,0,0,0,0,146
COCHABAMBA,atencion odontologica,restauraciones,2021-11-01,336,427,744,864,364,570,1489,2835,658,447,0,0,0,0,8734
COIPASA,atencion odontologica,restauraciones,2021-11-01,2,4,5,4,7,5,3,10,3,2,0,0,0,0,45
COLCAPIRHUA,atencion odontologica,restauraciones,2021-11-01,26,42,86,124,33,34,118,222,37,9,0,0,0,0,731
"COLCHA ""K""",atencion odontologica,restauraciones,2021-11-01,3,4,11,16,10,17,25,93,1,4,0,0,0,0,184
COLLANA,atencion odontologica,restauraciones,2021-11-01,2,9,17,25,9,6,30,33,1,3,0,0,0,0,135
COLOMI,atencion odontologica,restauraciones,2021-11-01,11,16,15,25,21,34,24,72,1,1,0,0,0,0,220
COLPA BELGICA,atencion odontologica,restauraciones,2021-11-01,0,0,0,2,0,0,2,6,0,0,0,0,0,0,10
COLQUECHACA,atencion odontologica,restauraciones,2021-11-01,0,4,14,23,2,34,23,62,8,2,0,0,0,0,172
COLQUENCHA,atencion odontologica,restauraciones,2021-11-01,10,9,52,32,1,28,9,48,0,0,0,0,0,0,189
COLQUIRI,atencion odontologica,restauraciones,2021-11-01,6,4,14,10,4,15,29,69,3,4,0,0,0,0,158
COMANCHE,atencion odontologica,restauraciones,2021-11-01,4,0,5,3,0,0,0,1,0,0,0,0,0,0,13
COMARAPA,atencion odontologica,restauraciones,2021-11-01,33,2,73,48,28,23,65,164,8,13,0,0,0,0,457
COMBAYA,atencion odontologica,restauraciones,2021-11-01,0,0,0,2,0,2,5,3,1,6,0,0,0,0,19
CONCEPCION,atencion odontologica,restauraciones,2021-11-01,3,3,2,1,0,0,1,11,0,1,0,0,0,0,22
COPACABANA,atencion odontologica,restauraciones,2021-11-01,1,2,0,0,1,1,0,8,1,0,0,0,0,0,14
CORIPATA,atencion odontologica,restauraciones,2021-11-01,10,10,6,5,9,9,10,14,0,0,0,0,0,0,73
CORO CORO,atencion odontologica,restauraciones,2021-11-01,23,4,7,10,0,32,22,34,3,2,0,0,0,0,137
COROICO,atencion odontologica,restauraciones,2021-11-01,29,14,27,28,27,50,64,108,4,3,0,0,0,0,354
CORQUE,atencion odontologica,restauraciones,2021-11-01,0,2,6,14,0,3,6,26,1,1,0,0,0,0,59
COTAGAITA,atencion odontologica,restauraciones,2021-11-01,6,36,65,64,37,77,146,260,19,19,0,0,0,0,729
COTOCA,atencion odontologica,restauraciones,2021-11-01,1,4,30,4,7,4,17,29,1,0,0,0,0,0,97
CRUZ DE MACHACAMARCA,atencion odontologica,restauraciones,2021-11-01,0,0,8,0,0,3,0,1,0,0,0,0,0,0,12
CUATRO CAÑADAS,atencion odontologica,restauraciones,2021-11-01,12,7,20,34,15,29,12,55,3,0,0,0,0,0,187
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,restauraciones,2021-11-01,2,5,8,5,5,4,4,26,0,17,0,0,0,0,76
CUEVO,atencion odontologica,restauraciones,2021-11-01,0,0,1,5,0,6,7,28,0,0,0,0,0,0,47
CULPINA,atencion odontologica,restauraciones,2021-11-01,2,2,11,8,3,12,17,42,7,6,0,0,0,0,110
CURAHUARA DE CARANGAS,atencion odontologica,restauraciones,2021-11-01,17,3,3,3,4,4,9,18,5,0,0,0,0,0,66
CURVA,atencion odontologica,restauraciones,2021-11-01,0,0,17,16,0,6,4,9,0,0,0,0,0,0,52
DESAGUADERO,atencion odontologica,restauraciones,2021-11-01,1,4,1,4,3,2,5,14,0,0,0,0,0,0,34
EL ALTO,atencion odontologica,restauraciones,2021-11-01,325,430,459,584,227,354,642,1611,194,84,0,0,0,0,4910
EL CHORO,atencion odontologica,restauraciones,2021-11-01,2,21,15,8,6,8,11,15,2,0,0,0,0,0,88
EL PUENTE(STC),atencion odontologica,restauraciones,2021-11-01,2,10,7,9,1,21,12,68,6,1,0,0,0,0,137
EL PUENTE(TJA),atencion odontologica,restauraciones,2021-11-01,1,0,10,21,13,29,38,86,4,7,0,0,0,0,209
EL TORNO,atencion odontologica,restauraciones,2021-11-01,72,131,19,17,14,18,42,181,23,29,0,0,0,0,546
EL VILLAR,atencion odontologica,restauraciones,2021-11-01,1,2,11,15,2,27,27,79,2,5,0,0,0,0,171
ENTRE RIOS TRJ,atencion odontologica,restauraciones,2021-11-01,0,1,6,22,12,15,23,79,1,2,0,0,0,0,161
ENTRE RIOS CBBA,atencion odontologica,restauraciones,2021-11-01,15,25,41,46,13,52,58,146,5,4,0,0,0,0,405
ESCARA,atencion odontologica,restauraciones,2021-11-01,2,2,3,3,0,2,4,5,1,2,0,0,0,0,24
ESCOMA,atencion odontologica,restauraciones,2021-11-01,2,0,4,2,2,5,5,22,0,0,0,0,0,0,42
ESMERALDA,atencion odontologica,restauraciones,2021-11-01,0,0,0,1,0,0,1,1,0,6,0,0,0,0,9
EUCALIPTUS,atencion odontologica,restauraciones,2021-11-01,4,10,9,4,0,9,10,29,2,2,0,0,0,0,79
FERNANDEZ ALONSO,atencion odontologica,restauraciones,2021-11-01,6,4,10,10,7,17,20,84,6,2,0,0,0,0,166
FILADELFIA,atencion odontologica,restauraciones,2021-11-01,1,0,0,3,1,8,5,18,0,0,0,0,0,0,36
GENERAL SAAVEDRA,atencion odontologica,restauraciones,2021-11-01,0,1,5,0,2,7,5,39,0,4,0,0,0,0,63
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,restauraciones,2021-11-01,8,13,17,18,4,19,26,56,9,5,0,0,0,0,175
GUANAY,atencion odontologica,restauraciones,2021-11-01,0,1,1,4,2,4,5,25,3,1,0,0,0,0,46
GUAQUI,atencion odontologica,restauraciones,2021-11-01,0,4,4,5,4,8,11,20,4,2,0,0,0,0,62
GUAYARAMERIN,atencion odontologica,restauraciones,2021-11-01,2,3,1,12,3,4,9,26,3,3,0,0,0,0,66
GUTIERREZ,atencion odontologica,restauraciones,2021-11-01,2,5,5,7,8,7,7,41,3,1,0,0,0,0,86
HUACARETA,atencion odontologica,restauraciones,2021-11-01,0,2,10,5,15,12,29,39,3,0,0,0,0,0,115
HUACAYA (VILLA DE HUACAYA),atencion odontologica,restauraciones,2021-11-01,2,4,1,5,0,11,3,9,0,0,0,0,0,0,35
HUACHACALLA,atencion odontologica,restauraciones,2021-11-01,3,0,2,6,1,1,1,7,0,4,0,0,0,0,25
HUANUNI,atencion odontologica,restauraciones,2021-11-01,22,26,65,105,43,41,120,173,21,15,0,0,0,0,631
HUARACAJE,atencion odontologica,restauraciones,2021-11-01,0,0,1,3,2,9,14,39,0,2,0,0,0,0,70
HUARINA,atencion odontologica,restauraciones,2021-11-01,2,2,5,6,9,6,18,46,3,0,0,0,0,0,97
HUATAJATA,atencion odontologica,restauraciones,2021-11-01,2,0,6,2,1,0,8,15,1,1,0,0,0,0,36
HUAYLLAMARCA,atencion odontologica,restauraciones,2021-11-01,5,0,27,3,8,15,12,12,2,3,0,0,0,0,87
HUMANATA,atencion odontologica,restauraciones,2021-11-01,0,0,0,0,6,16,12,18,4,2,0,0,0,0,58
ICHOCA,atencion odontologica,restauraciones,2021-11-01,3,2,18,41,4,30,14,30,6,0,0,0,0,0,148
ICLA,atencion odontologica,restauraciones,2021-11-01,6,2,22,27,16,73,35,32,0,1,0,0,0,0,214
