,group,variable,month,CONSULTA NUEVA MENORES DE 5 AÑOS,CONSULTA NUEVA MENORES DE 5 AÑOS,CONSULTA NUEVA 5 A 13 AÑOS,CONSULTA NUEVA 5 A 13 AÑOS,CONSULTA NUEVA 14 A 19 AÑOS,CONSULTA NUEVA 14 A 19 AÑOS,CONSULTA NUEVA 20 A 59 AÑOS,CONSULTA NUEVA 20 A 59 AÑOS,CONSULTA NUEVA 60 AÑOS Y MAS,CONSULTA NUEVA 60 AÑOS Y MAS,CONSULTA NUEVA EMB,CONSULTA NUEVA EMB,CONSULTA NUEVA POST,CONSULTA NUEVA POST,TOTALES
BELEN DE ANDAMARCA,atencion odontologica,consulta nueva,2021-10-01,2,0,6,13,2,2,18,33,4,0,0,0,0,0,80
BELEN DE URMIRI,atencion odontologica,consulta nueva,2021-10-01,1,13,5,5,7,3,12,30,12,26,0,2,0,4,120
BELLA FLOR,atencion odontologica,consulta nueva,2021-10-01,6,7,3,4,0,3,3,2,2,2,0,1,0,2,35
BERMEJO,atencion odontologica,consulta nueva,2021-10-01,20,20,133,138,29,54,83,230,26,29,0,21,0,1,784
BETANZOS,atencion odontologica,consulta nueva,2021-10-01,35,37,58,57,23,107,58,215,36,21,0,38,0,8,693
BOLIVAR,atencion odontologica,consulta nueva,2021-10-01,0,6,21,14,10,24,21,32,26,9,0,1,0,0,164
BOLPEBRA,atencion odontologica,consulta nueva,2021-10-01,1,2,6,3,4,2,0,0,0,0,0,0,0,0,18
BOYUIBE,atencion odontologica,consulta nueva,2021-10-01,6,2,23,18,8,21,25,68,12,5,0,2,0,0,190
BUENA VISTA,atencion odontologica,consulta nueva,2021-10-01,4,7,19,2,0,1,10,20,3,1,0,3,0,0,70
CABEZAS,atencion odontologica,consulta nueva,2021-10-01,80,57,85,152,8,20,22,116,7,4,0,12,0,8,571
CAIROMA,atencion odontologica,consulta nueva,2021-10-01,2,4,4,11,5,10,14,18,3,4,0,0,0,0,75
"CAIZA ""D""",atencion odontologica,consulta nueva,2021-10-01,18,25,22,28,12,21,38,108,11,22,0,12,0,14,331
CAJUATA,atencion odontologica,consulta nueva,2021-10-01,0,18,9,41,1,1,2,28,7,0,0,0,0,0,107
CALACOTO,atencion odontologica,consulta nueva,2021-10-01,0,17,6,7,0,2,3,17,14,4,0,1,0,2,73
CALAMARCA,atencion odontologica,consulta nueva,2021-10-01,14,27,13,37,12,23,26,90,12,16,0,9,0,5,284
CAMARGO,atencion odontologica,consulta nueva,2021-10-01,39,30,94,105,21,30,76,155,10,11,0,23,0,4,598
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,consulta nueva,2021-10-01,2,8,20,54,29,13,52,63,4,0,0,3,0,0,248
CAMIRI,atencion odontologica,consulta nueva,2021-10-01,45,65,90,99,50,66,100,294,48,36,0,38,0,12,943
CAPINOTA,atencion odontologica,consulta nueva,2021-10-01,67,34,145,123,35,55,72,284,13,25,0,0,0,9,862
CAQUIAVIRI,atencion odontologica,consulta nueva,2021-10-01,5,15,34,52,27,98,10,56,5,14,0,0,0,1,317
CARACOLLO,atencion odontologica,consulta nueva,2021-10-01,63,50,109,136,50,93,152,337,34,37,0,33,0,18,1112
CARANAVI,atencion odontologica,consulta nueva,2021-10-01,102,97,134,140,68,129,134,320,34,8,0,71,0,33,1270
CARANGAS,atencion odontologica,consulta nueva,2021-10-01,0,2,0,9,0,5,7,3,2,5,0,1,0,0,34
CARAPARI,atencion odontologica,consulta nueva,2021-10-01,13,7,138,137,72,92,140,282,20,11,0,0,0,3,915
CARIPUYO,atencion odontologica,consulta nueva,2021-10-01,11,21,21,24,12,14,22,43,10,7,0,2,0,5,192
CARMEN RIVERO TORREZ,atencion odontologica,consulta nueva,2021-10-01,20,17,146,145,10,17,13,24,5,0,0,4,0,0,401
CATACORA,atencion odontologica,consulta nueva,2021-10-01,5,1,13,7,2,2,14,14,1,5,0,2,0,0,66
CHACARILLA,atencion odontologica,consulta nueva,2021-10-01,2,6,5,7,0,2,1,9,0,1,0,3,0,0,36
CHALLAPATA,atencion odontologica,consulta nueva,2021-10-01,55,32,99,99,30,62,71,218,26,40,0,52,0,8,792
CHAQUI,atencion odontologica,consulta nueva,2021-10-01,20,16,54,50,15,36,32,116,7,18,0,13,0,0,377
CHARAGUA,atencion odontologica,consulta nueva,2021-10-01,49,42,26,30,8,32,38,97,2,15,0,9,0,11,359
CHARAÑA,atencion odontologica,consulta nueva,2021-10-01,6,0,3,5,2,17,4,15,1,4,0,0,0,0,57
CHAYANTA,atencion odontologica,consulta nueva,2021-10-01,58,68,30,34,21,33,52,168,22,43,0,13,0,1,543
CHIMORE,atencion odontologica,consulta nueva,2021-10-01,33,23,72,122,41,74,71,220,9,4,0,10,0,0,679
CHIPAYA,atencion odontologica,consulta nueva,2021-10-01,2,7,3,4,5,15,5,10,3,6,0,0,0,0,60
CHOQUE COTA,atencion odontologica,consulta nueva,2021-10-01,5,14,5,0,5,42,19,45,28,28,0,5,0,0,196
CHUA COCANI,atencion odontologica,consulta nueva,2021-10-01,12,11,8,22,2,19,14,53,10,2,0,1,0,0,154
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,consulta nueva,2021-10-01,2,5,197,176,7,1,8,16,0,0,0,1,0,0,413
CHUMA,atencion odontologica,consulta nueva,2021-10-01,10,4,36,62,16,56,81,132,26,6,0,7,0,2,438
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,consulta nueva,2021-10-01,1,9,25,21,14,9,15,44,3,11,0,3,0,2,157
CKOCHAS,atencion odontologica,consulta nueva,2021-10-01,17,10,3,18,2,17,28,39,13,18,0,0,0,0,165
CLIZA,atencion odontologica,consulta nueva,2021-10-01,49,42,111,98,38,37,29,158,25,55,0,2,0,0,644
COBIJA,atencion odontologica,consulta nueva,2021-10-01,169,126,154,183,112,138,150,338,65,12,0,97,0,28,1572
COCAPATA,atencion odontologica,consulta nueva,2021-10-01,29,23,27,56,48,76,42,85,13,15,0,3,0,9,426
COCHABAMBA,atencion odontologica,consulta nueva,2021-10-01,577,792,1530,1763,516,884,1928,3871,761,596,0,137,0,33,13388
COIPASA,atencion odontologica,consulta nueva,2021-10-01,0,3,0,9,17,4,11,8,3,7,0,0,0,0,62
COLCAPIRHUA,atencion odontologica,consulta nueva,2021-10-01,79,38,206,183,61,54,172,473,53,53,0,8,0,0,1380
"COLCHA ""K""",atencion odontologica,consulta nueva,2021-10-01,20,41,61,86,26,63,70,189,12,10,0,6,0,0,584
COLLANA,atencion odontologica,consulta nueva,2021-10-01,20,25,34,33,8,9,28,78,15,16,0,2,0,4,272
COLOMI,atencion odontologica,consulta nueva,2021-10-01,52,59,64,92,34,66,43,134,14,18,0,6,0,6,588
COLPA BELGICA,atencion odontologica,consulta nueva,2021-10-01,1,0,6,3,3,3,10,26,0,0,0,3,0,0,55
COLQUECHACA,atencion odontologica,consulta nueva,2021-10-01,12,25,43,54,13,74,64,192,9,21,0,7,0,1,515
COLQUENCHA,atencion odontologica,consulta nueva,2021-10-01,14,8,36,23,24,30,42,57,5,2,0,3,0,1,245
COLQUIRI,atencion odontologica,consulta nueva,2021-10-01,6,7,34,43,21,23,50,125,23,21,0,18,0,12,383
COMANCHE,atencion odontologica,consulta nueva,2021-10-01,3,3,12,28,1,4,4,9,1,2,0,1,0,0,68
COMARAPA,atencion odontologica,consulta nueva,2021-10-01,50,18,57,70,15,54,72,218,18,16,0,10,0,16,614
COMBAYA,atencion odontologica,consulta nueva,2021-10-01,0,0,2,2,2,0,4,5,6,2,0,0,0,0,23
CONCEPCION,atencion odontologica,consulta nueva,2021-10-01,0,0,1,1,0,1,0,5,0,0,0,0,0,5,13
COPACABANA,atencion odontologica,consulta nueva,2021-10-01,1,7,17,16,1,10,6,6,1,2,0,0,0,0,67
CORIPATA,atencion odontologica,consulta nueva,2021-10-01,13,24,20,30,15,15,23,50,13,5,0,0,0,0,208
CORO CORO,atencion odontologica,consulta nueva,2021-10-01,16,6,31,18,13,22,52,38,6,3,0,0,0,0,205
COROICO,atencion odontologica,consulta nueva,2021-10-01,12,29,54,74,36,72,119,207,19,5,0,11,0,0,638
CORQUE,atencion odontologica,consulta nueva,2021-10-01,4,10,19,34,11,7,20,55,2,4,0,5,0,0,171
COTAGAITA,atencion odontologica,consulta nueva,2021-10-01,53,66,216,254,75,138,107,376,39,43,0,30,0,13,1410
COTOCA,atencion odontologica,consulta nueva,2021-10-01,142,162,82,112,25,54,104,289,19,34,0,30,0,14,1067
CRUZ DE MACHACAMARCA,atencion odontologica,consulta nueva,2021-10-01,0,0,2,2,0,0,0,5,7,12,0,0,0,0,28
CUATRO CAÑADAS,atencion odontologica,consulta nueva,2021-10-01,93,36,74,152,28,58,56,191,22,9,0,25,0,2,746
CUEVO,atencion odontologica,consulta nueva,2021-10-01,1,3,6,4,5,7,11,49,3,0,0,5,0,0,94
CULPINA,atencion odontologica,consulta nueva,2021-10-01,5,16,58,47,13,38,46,142,11,17,0,22,0,3,418
CURAHUARA DE CARANGAS,atencion odontologica,consulta nueva,2021-10-01,20,13,35,48,17,23,16,36,12,15,0,0,0,0,235
CURVA,atencion odontologica,consulta nueva,2021-10-01,22,15,35,23,4,3,8,21,4,7,0,3,0,0,145
DESAGUADERO,atencion odontologica,consulta nueva,2021-10-01,7,1,20,15,4,27,7,44,3,5,0,1,0,1,135
EL ALTO,atencion odontologica,consulta nueva,2021-10-01,754,775,1265,1333,428,692,843,2398,221,168,0,440,0,61,9378
EL CHORO,atencion odontologica,consulta nueva,2021-10-01,6,10,29,38,17,37,21,58,3,9,0,7,0,7,242
EL PUENTE(STC),atencion odontologica,consulta nueva,2021-10-01,25,15,51,28,13,22,27,106,4,11,0,5,0,2,309
EL PUENTE(TJA),atencion odontologica,consulta nueva,2021-10-01,12,9,67,72,26,67,45,175,10,19,0,4,0,0,506
EL TORNO,atencion odontologica,consulta nueva,2021-10-01,345,314,48,48,22,73,75,297,56,59,0,118,0,67,1522
EL VILLAR,atencion odontologica,consulta nueva,2021-10-01,6,1,50,73,9,17,33,72,2,11,0,5,0,0,279
ENTRE RIOS TRJ,atencion odontologica,consulta nueva,2021-10-01,13,11,50,76,22,36,59,167,10,15,0,9,0,2,470
ENTRE RIOS CBBA,atencion odontologica,consulta nueva,2021-10-01,63,51,153,136,36,104,109,296,8,13,0,41,0,28,1038
ESCARA,atencion odontologica,consulta nueva,2021-10-01,0,3,5,2,1,0,2,4,2,5,0,0,0,0,24
ESCOMA,atencion odontologica,consulta nueva,2021-10-01,2,5,15,25,21,18,19,49,12,5,0,3,0,0,174
ESMERALDA,atencion odontologica,consulta nueva,2021-10-01,1,0,4,5,0,0,3,3,0,5,0,0,0,0,21
EUCALIPTUS,atencion odontologica,consulta nueva,2021-10-01,37,12,44,28,6,25,43,85,17,4,0,10,0,3,314
FERNANDEZ ALONSO,atencion odontologica,consulta nueva,2021-10-01,31,52,101,81,40,30,65,302,31,13,0,34,0,1,781
FILADELFIA,atencion odontologica,consulta nueva,2021-10-01,36,18,100,98,0,11,23,45,1,0,0,7,0,1,340
GENERAL SAAVEDRA,atencion odontologica,consulta nueva,2021-10-01,6,5,23,15,16,19,19,91,1,6,0,3,0,0,204
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,consulta nueva,2021-10-01,16,37,40,50,26,33,64,82,24,15,0,5,0,0,392
GUANAY,atencion odontologica,consulta nueva,2021-10-01,1,3,8,8,4,14,24,47,4,11,0,0,0,0,124
GUAQUI,atencion odontologica,consulta nueva,2021-10-01,10,4,34,28,17,27,41,76,33,29,0,6,0,2,307
GUAYARAMERIN,atencion odontologica,consulta nueva,2021-10-01,32,38,94,79,21,60,57,164,3,3,0,78,0,3,632
GUTIERREZ,atencion odontologica,consulta nueva,2021-10-01,19,16,9,18,18,19,41,97,9,33,0,0,0,1,280
HUACARETA,atencion odontologica,consulta nueva,2021-10-01,2,8,3,13,10,7,19,43,6,13,0,2,0,0,126
HUACAYA (VILLA DE HUACAYA),atencion odontologica,consulta nueva,2021-10-01,9,8,8,24,3,14,24,56,0,0,0,3,0,0,149
HUACHACALLA,atencion odontologica,consulta nueva,2021-10-01,3,0,2,12,3,1,2,14,3,3,0,1,0,3,47
HUANUNI,atencion odontologica,consulta nueva,2021-10-01,49,53,115,155,36,60,76,171,23,21,0,25,0,1,785
HUARACAJE,atencion odontologica,consulta nueva,2021-10-01,2,1,14,29,4,22,25,55,8,4,0,4,0,1,169
HUARINA,atencion odontologica,consulta nueva,2021-10-01,3,4,25,30,14,19,31,82,40,18,0,2,0,0,268
HUATAJATA,atencion odontologica,consulta nueva,2021-10-01,14,6,18,24,5,6,19,31,14,7,0,0,0,3,147
HUAYLLAMARCA,atencion odontologica,consulta nueva,2021-10-01,0,1,22,17,0,2,10,23,10,2,0,2,0,0,89
HUMANATA,atencion odontologica,consulta nueva,2021-10-01,2,2,7,3,8,5,11,15,6,1,0,0,0,2,62
ICHOCA,atencion odontologica,consulta nueva,2021-10-01,21,22,97,125,24,49,41,151,66,47,0,0,0,7,650
ICLA,atencion odontologica,consulta nueva,2021-10-01,27,23,63,62,71,131,52,94,12,5,0,8,0,0,548
INCAHUASI,atencion odontologica,consulta nueva,2021-10-01,3,3,25,34,23,19,26,86,3,1,0,0,0,0,223
INQUISIVI,atencion odontologica,consulta nueva,2021-10-01,13,11,39,29,11,26,51,56,7,11,0,4,0,0,258
IRUPANA (VILLA DE LANZA),atencion odontologica,consulta nueva,2021-10-01,54,73,194,129,64,48,126,219,24,14,0,16,0,9,970
IXIAMAS,atencion odontologica,consulta nueva,2021-10-01,11,8,41,48,16,25,21,58,7,9,0,0,0,0,244
JESUS DE MACHACA,atencion odontologica,consulta nueva,2021-10-01,35,32,48,51,36,54,55,150,24,26,0,13,0,22,546
LA ASUNTA,atencion odontologica,consulta nueva,2021-10-01,113,87,346,478,72,157,184,378,12,11,0,72,0,14,1924
LA GUARDIA,atencion odontologica,consulta nueva,2021-10-01,96,81,17,13,1,17,6,101,79,111,0,53,0,33,608
LA PAZ,atencion odontologica,consulta nueva,2021-10-01,1263,1256,1825,1930,549,808,2058,4212,665,606,0,428,0,82,15682
LA RIVERA,atencion odontologica,consulta nueva,2021-10-01,1,0,5,15,16,0,5,8,0,1,0,2,0,2,55
LAGUNILLAS,atencion odontologica,consulta nueva,2021-10-01,2,0,4,24,1,8,16,77,3,1,0,0,0,0,136
LAJA,atencion odontologica,consulta nueva,2021-10-01,72,73,53,37,4,60,17,78,12,5,0,16,0,2,429
LAS CARRERAS,atencion odontologica,consulta nueva,2021-10-01,3,1,21,28,10,5,22,52,3,3,0,3,0,0,151
LICOMA PAMPA,atencion odontologica,consulta nueva,2021-10-01,20,44,21,23,3,5,12,29,0,1,0,8,0,0,166
LLALLAGUA,atencion odontologica,consulta nueva,2021-10-01,93,119,219,264,64,137,134,395,43,39,0,19,0,2,1528
LLICA,atencion odontologica,consulta nueva,2021-10-01,7,0,17,5,0,9,8,34,5,3,0,7,0,0,95
LORETO,atencion odontologica,consulta nueva,2021-10-01,0,0,3,1,0,6,1,7,1,0,0,5,0,0,24
LURIBAY,atencion odontologica,consulta nueva,2021-10-01,10,2,13,15,9,7,13,49,2,4,0,6,0,7,137
MACHACAMARCA,atencion odontologica,consulta nueva,2021-10-01,17,4,39,35,21,33,53,101,31,19,0,4,0,0,357
MACHARETI,atencion odontologica,consulta nueva,2021-10-01,22,24,50,50,9,11,20,83,11,11,0,0,0,4,295
MAGDALENA,atencion odontologica,consulta nueva,2021-10-01,3,1,14,12,4,9,25,33,7,7,0,11,0,0,126
MAIRANA,atencion odontologica,consulta nueva,2021-10-01,23,59,37,56,58,84,174,192,34,12,0,34,0,24,787
MALLA,atencion odontologica,consulta nueva,2021-10-01,3,10,26,9,0,7,4,19,5,0,0,0,0,0,83
MAPIRI,atencion odontologica,consulta nueva,2021-10-01,4,24,16,29,11,5,27,35,2,0,0,5,0,1,159
MECAPACA,atencion odontologica,consulta nueva,2021-10-01,24,45,112,123,70,68,60,138,28,20,0,11,0,0,699
MINEROS,atencion odontologica,consulta nueva,2021-10-01,18,13,24,45,1,4,3,22,0,3,0,5,0,1,139
MIZQUE,atencion odontologica,consulta nueva,2021-10-01,9,30,113,102,48,84,76,218,27,20,0,32,0,11,770
MOCOMOCO,atencion odontologica,consulta nueva,2021-10-01,10,8,13,18,12,32,53,64,26,19,0,3,0,8,266
MOJINETE,atencion odontologica,consulta nueva,2021-10-01,2,2,4,2,3,0,4,6,0,0,0,0,0,0,23
MOJOCOYA,atencion odontologica,consulta nueva,2021-10-01,25,12,75,118,17,19,108,229,27,6,0,6,0,0,642
MONTEAGUDO,atencion odontologica,consulta nueva,2021-10-01,37,16,73,118,76,56,150,243,39,18,0,14,0,2,842
MONTERO,atencion odontologica,consulta nueva,2021-10-01,292,275,439,420,111,273,246,1058,100,77,0,200,0,18,3509
MORO MORO,atencion odontologica,consulta nueva,2021-10-01,2,4,5,7,16,7,16,47,1,7,0,1,0,0,113
MOROCHATA,atencion odontologica,consulta nueva,2021-10-01,16,12,81,56,55,110,59,158,11,49,0,0,0,0,607
NACEBE (SANTA ROSA DEL ABUNA),atencion odontologica,consulta nueva,2021-10-01,10,7,8,12,2,3,0,12,1,0,0,1,0,0,56
NAZACARA DE PACAJES,atencion odontologica,consulta nueva,2021-10-01,0,0,3,18,4,7,5,8,2,1,0,2,0,0,50
OCURI,atencion odontologica,consulta nueva,2021-10-01,2,19,128,114,29,66,40,169,11,13,0,21,0,6,618
OKINAWA,atencion odontologica,consulta nueva,2021-10-01,2,3,3,3,3,10,8,42,3,3,0,0,0,0,80
OMEREQUE,atencion odontologica,consulta nueva,2021-10-01,0,0,10,10,1,1,4,3,1,1,0,0,0,0,31
ORURO,atencion odontologica,consulta nueva,2021-10-01,461,527,895,1166,366,599,1213,2500,375,307,0,294,0,98,8801
PADCAYA,atencion odontologica,consulta nueva,2021-10-01,13,13,72,88,16,22,75,168,14,11,0,0,0,0,492
PADILLA,atencion odontologica,consulta nueva,2021-10-01,6,17,32,84,37,51,83,196,13,14,0,4,0,2,539
PAILON,atencion odontologica,consulta nueva,2021-10-01,26,25,30,76,7,44,71,226,16,12,0,12,0,16,561
PALCA,atencion odontologica,consulta nueva,2021-10-01,26,37,63,62,19,34,52,136,12,3,0,13,0,10,467
PALOS BLANCOS,atencion odontologica,consulta nueva,2021-10-01,41,41,112,138,29,34,56,116,20,11,0,12,0,13,623
PAMPA AULLAGAS,atencion odontologica,consulta nueva,2021-10-01,0,4,48,62,6,11,12,36,5,7,0,8,0,0,199
PAMPA GRANDE,atencion odontologica,consulta nueva,2021-10-01,4,11,8,11,2,5,8,34,1,3,0,0,0,0,87
PAPEL PAMPA,atencion odontologica,consulta nueva,2021-10-01,5,34,44,32,6,7,30,68,26,25,0,0,0,1,278
PASORAPA,atencion odontologica,consulta nueva,2021-10-01,7,9,33,28,14,45,31,91,23,6,0,0,0,0,287
PATACAMAYA,atencion odontologica,consulta nueva,2021-10-01,57,53,176,162,21,36,44,131,10,1,0,8,0,14,713
PAZÑA,atencion odontologica,consulta nueva,2021-10-01,10,7,62,62,13,12,28,53,17,15,0,7,0,0,286
PELECHUCO,atencion odontologica,consulta nueva,2021-10-01,26,27,30,29,9,17,21,69,1,5,0,2,0,3,239
POCOATA,atencion odontologica,consulta nueva,2021-10-01,56,38,88,129,19,72,88,216,35,46,0,13,0,6,806
POCONA,atencion odontologica,consulta nueva,2021-10-01,10,9,33,55,17,29,53,128,4,6,0,1,0,2,347
POJO (CBBA),atencion odontologica,consulta nueva,2021-10-01,23,17,88,88,19,63,75,116,7,11,0,17,0,8,532
POOPO,atencion odontologica,consulta nueva,2021-10-01,21,17,116,94,33,22,49,96,24,23,0,5,0,0,500
PORCO,atencion odontologica,consulta nueva,2021-10-01,13,10,21,24,0,17,1,78,1,3,0,30,0,2,200
POROMA,atencion odontologica,consulta nueva,2021-10-01,12,22,155,244,28,91,56,186,23,18,0,2,0,5,842
PORONGO,atencion odontologica,consulta nueva,2021-10-01,19,38,43,27,17,19,93,110,29,11,0,11,0,9,426
PORTACHUELO,atencion odontologica,consulta nueva,2021-10-01,2,1,10,17,0,5,3,17,3,1,0,7,0,2,68
PORVENIR,atencion odontologica,consulta nueva,2021-10-01,11,10,24,19,12,19,38,60,3,3,0,5,0,0,204
POSTRER VALLE,atencion odontologica,consulta nueva,2021-10-01,3,4,44,7,17,8,3,41,0,0,0,0,0,1,128
POTOSI,atencion odontologica,consulta nueva,2021-10-01,200,202,403,412,122,288,332,1182,72,78,0,84,0,20,3395
PRESTO,atencion odontologica,consulta nueva,2021-10-01,26,24,111,167,63,88,83,251,18,6,0,9,0,0,846
PUCARA,atencion odontologica,consulta nueva,2021-10-01,2,4,23,10,6,14,14,42,15,0,0,0,0,2,132
PUCARANI,atencion odontologica,consulta nueva,2021-10-01,36,41,66,73,38,70,70,226,32,22,0,14,0,10,698
PUERTO ACOSTA,atencion odontologica,consulta nueva,2021-10-01,10,3,16,24,14,28,24,51,8,10,0,4,0,2,194
PUERTO CARABUCO,atencion odontologica,consulta nueva,2021-10-01,10,10,22,27,20,29,25,90,8,11,0,7,0,1,260
PUERTO GONZALO MORENO,atencion odontologica,consulta nueva,2021-10-01,24,23,30,26,11,51,30,75,10,8,0,8,0,10,306
PUERTO PEREZ,atencion odontologica,consulta nueva,2021-10-01,6,6,4,0,0,10,8,11,2,1,0,1,0,0,49
PUERTO QUIJARRO,atencion odontologica,consulta nueva,2021-10-01,22,35,20,43,4,6,30,31,9,5,0,0,0,0,205
PUERTO RICO,atencion odontologica,consulta nueva,2021-10-01,1,8,35,35,10,12,32,51,1,1,0,1,0,2,189
PUERTO SUAREZ,atencion odontologica,consulta nueva,2021-10-01,1,1,9,11,3,5,8,31,2,9,0,0,0,1,81
PUERTO VILLARROEL,atencion odontologica,consulta nueva,2021-10-01,78,58,141,99,76,126,137,283,33,8,0,30,0,16,1085
PUNA,atencion odontologica,consulta nueva,2021-10-01,18,22,63,72,18,48,45,115,27,27,0,3,0,2,460
PUNATA,atencion odontologica,consulta nueva,2021-10-01,29,17,121,176,60,65,72,238,21,44,0,5,0,0,848
QUIABAYA,atencion odontologica,consulta nueva,2021-10-01,9,8,9,11,3,7,13,19,3,3,0,1,0,0,86
QUILLACOLLO,atencion odontologica,consulta nueva,2021-10-01,200,285,546,627,187,304,324,1285,90,60,0,28,0,16,3952
QUIME,atencion odontologica,consulta nueva,2021-10-01,15,11,36,52,5,15,66,62,14,4,0,0,0,0,280
QUIRUSILLAS,atencion odontologica,consulta nueva,2021-10-01,6,11,7,20,31,29,24,62,9,9,0,7,0,1,216
RAVELO,atencion odontologica,consulta nueva,2021-10-01,44,41,359,314,49,84,94,194,76,85,0,16,0,7,1363
REYES,atencion odontologica,consulta nueva,2021-10-01,0,0,3,2,4,3,4,5,3,1,0,0,0,0,25
RIBERALTA,atencion odontologica,consulta nueva,2021-10-01,61,70,140,180,46,133,136,364,19,14,0,178,0,19,1360
ROBORE,atencion odontologica,consulta nueva,2021-10-01,12,3,29,27,11,24,43,67,2,8,0,4,0,0,230
RURRENABAQUE,atencion odontologica,consulta nueva,2021-10-01,9,9,55,60,19,26,48,116,43,16,0,4,0,0,405
SABAYA,atencion odontologica,consulta nueva,2021-10-01,21,18,19,31,3,10,15,61,8,6,0,7,0,0,199
SACABA,atencion odontologica,consulta nueva,2021-10-01,281,276,620,751,182,398,422,1218,131,128,0,14,0,5,4426
SACABAMBA,atencion odontologica,consulta nueva,2021-10-01,9,5,51,32,8,15,4,44,0,5,0,1,0,0,174
SACACA,atencion odontologica,consulta nueva,2021-10-01,7,25,45,48,20,78,60,109,15,32,0,20,0,7,466
SAIPINA,atencion odontologica,consulta nueva,2021-10-01,11,21,13,30,0,7,14,45,0,9,0,3,0,2,155
SALINAS DE GARCI MENDOZA,atencion odontologica,consulta nueva,2021-10-01,23,23,123,148,18,67,50,117,30,34,0,13,0,3,649
SAMAIPATA,atencion odontologica,consulta nueva,2021-10-01,11,13,29,32,7,13,28,75,4,4,0,11,0,6,233
SAN AGUSTIN,atencion odontologica,consulta nueva,2021-10-01,5,2,0,2,0,2,0,4,0,0,0,3,0,0,18
SAN ANDRES,atencion odontologica,consulta nueva,2021-10-01,28,36,12,25,23,22,45,53,11,4,0,5,0,0,264
SAN ANDRES DE MACHACA,atencion odontologica,consulta nueva,2021-10-01,3,1,4,8,3,4,7,25,16,19,0,1,0,2,93
SAN ANTONIO DE ESMORUCO,atencion odontologica,consulta nueva,2021-10-01,20,18,32,21,3,3,5,20,0,0,0,4,0,0,126
SAN ANTONIO DE LOMERIO,atencion odontologica,consulta nueva,2021-10-01,3,3,3,3,5,3,11,13,2,2,0,3,0,0,51
SAN BENITO,atencion odontologica,consulta nueva,2021-10-01,22,45,68,113,30,61,61,171,35,27,0,0,0,0,633
SAN BORJA,atencion odontologica,consulta nueva,2021-10-01,16,17,120,189,52,124,106,206,14,7,0,6,0,5,862
SAN BUENA VENTURA,atencion odontologica,consulta nueva,2021-10-01,17,18,16,25,8,14,17,54,3,4,0,9,0,1,186
SAN CARLOS,atencion odontologica,consulta nueva,2021-10-01,11,14,20,25,28,43,29,39,10,15,0,6,0,9,249
SAN IGNACIO,atencion odontologica,consulta nueva,2021-10-01,20,27,114,149,50,78,45,219,4,4,0,4,0,0,714
SAN IGNACIO DE VELASCO,atencion odontologica,consulta nueva,2021-10-01,68,70,41,36,7,27,28,105,48,58,0,20,0,23,531
SAN JAVIER(BNI),atencion odontologica,consulta nueva,2021-10-01,2,4,5,2,2,2,2,8,4,0,0,3,0,0,34
SAN JAVIER(STC),atencion odontologica,consulta nueva,2021-10-01,100,101,88,90,2,1,2,8,1,0,0,25,0,1,419
SAN JOAQUIN,atencion odontologica,consulta nueva,2021-10-01,2,4,19,14,3,3,3,17,4,1,0,0,0,5,75
SAN JOSE DE CHIQUITOS,atencion odontologica,consulta nueva,2021-10-01,2,2,5,9,4,6,11,27,3,0,0,0,0,2,71
SAN JUAN DE YAPACANI,atencion odontologica,consulta nueva,2021-10-01,14,15,46,66,10,37,17,67,21,26,0,1,0,0,320
SAN JULIAN,atencion odontologica,consulta nueva,2021-10-01,100,78,94,83,42,43,76,282,26,9,0,45,0,16,894
SAN LORENZO(PND),atencion odontologica,consulta nueva,2021-10-01,0,0,20,13,0,2,1,3,0,0,0,4,0,0,43
SAN LORENZO(TJA),atencion odontologica,consulta nueva,2021-10-01,30,53,125,141,27,79,137,395,34,47,0,5,0,1,1074
SAN LUCAS,atencion odontologica,consulta nueva,2021-10-01,54,69,182,195,76,129,107,345,20,28,0,52,0,3,1260
SAN MATIAS,atencion odontologica,consulta nueva,2021-10-01,14,19,1,2,0,2,18,28,14,4,0,30,0,7,139
SAN MIGUEL DE VELASCO,atencion odontologica,consulta nueva,2021-10-01,15,5,36,32,21,33,31,113,18,6,0,3,0,1,314
SAN PABLO DE LIPEZ,atencion odontologica,consulta nueva,2021-10-01,0,0,1,2,2,1,2,18,0,1,0,0,0,0,27
SAN PEDRO,atencion odontologica,consulta nueva,2021-10-01,42,37,52,57,25,62,72,177,15,15,0,26,0,3,583
SAN PEDRO DE BUENA VISTA,atencion odontologica,consulta nueva,2021-10-01,29,70,421,434,94,97,110,160,19,29,0,10,0,21,1494
SAN PEDRO DE CURAHUARA,atencion odontologica,consulta nueva,2021-10-01,5,7,113,104,12,20,13,34,20,7,0,8,0,0,343
SAN PEDRO DE MACHA,atencion odontologica,consulta nueva,2021-10-01,39,17,132,129,65,82,91,224,40,74,0,21,0,11,925
SAN PEDRO DE QUEMES,atencion odontologica,consulta nueva,2021-10-01,0,1,2,2,0,5,5,6,2,0,0,0,0,0,23
