,group,variable,month,ENDODONCIA MENORES DE 5 AÑOS,ENDODONCIA MENORES DE 5 AÑOS,ENDODONCIA 5 A 13 AÑOS,ENDODONCIA 5 A 13 AÑOS,ENDODONCIA 14 A 19 AÑOS,ENDODONCIA 14 A 19 AÑOS,ENDODONCIA 20 A 59 AÑOS,ENDODONCIA 20 A 59 AÑOS,ENDODONCIA 60 AÑOS Y MAS,ENDODONCIA 60 AÑOS Y MAS,ENDODONCIA EMB,ENDODONCIA EMB,ENDODONCIA POST,ENDODONCIA POST,TOTALES
LAJA,atencion odontologica,endodoncia,2021-10-01,0,0,6,0,0,0,0,4,0,0,0,0,0,0,10
LAS CARRERAS,atencion odontologica,endodoncia,2021-10-01,0,0,1,3,1,0,3,6,0,2,0,0,0,0,16
LLALLAGUA,atencion odontologica,endodoncia,2021-10-01,3,3,5,8,2,8,4,16,0,2,0,0,0,0,51
LORETO,atencion odontologica,endodoncia,2021-10-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
LURIBAY,atencion odontologica,endodoncia,2021-10-01,0,0,0,0,2,1,3,2,0,0,0,0,0,0,8
MACHACAMARCA,atencion odontologica,endodoncia,2021-10-01,0,0,1,2,0,1,1,3,0,0,0,0,0,0,8
MAGDALENA,atencion odontologica,endodoncia,2021-10-01,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2
MALLA,atencion odontologica,endodoncia,2021-10-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
MAPIRI,atencion odontologica,endodoncia,2021-10-01,0,1,0,1,0,1,1,2,0,0,0,0,0,0,6
MECAPACA,atencion odontologica,endodoncia,2021-10-01,1,2,6,18,11,18,12,27,0,2,0,0,0,0,97
MIZQUE,atencion odontologica,endodoncia,2021-10-01,1,0,4,4,0,1,0,1,1,0,0,0,0,0,12
MOJOCOYA,atencion odontologica,endodoncia,2021-10-01,2,3,1,0,3,1,0,3,2,0,0,0,0,0,15
MONTEAGUDO,atencion odontologica,endodoncia,2021-10-01,1,0,4,6,2,5,5,14,2,0,0,0,0,0,39
MONTERO,atencion odontologica,endodoncia,2021-10-01,4,2,16,17,8,6,15,31,7,3,0,0,0,0,109
MORO MORO,atencion odontologica,endodoncia,2021-10-01,0,0,0,0,0,0,2,1,1,0,0,0,0,0,4
MOROCHATA,atencion odontologica,endodoncia,2021-10-01,0,0,1,0,2,4,5,11,0,7,0,0,0,0,30
OCURI,atencion odontologica,endodoncia,2021-10-01,0,0,4,2,0,4,1,6,0,0,0,0,0,0,17
ORURO,atencion odontologica,endodoncia,2021-10-01,34,21,53,92,30,35,87,158,30,19,0,0,0,0,559
PADCAYA,atencion odontologica,endodoncia,2021-10-01,1,1,4,3,2,5,6,11,0,0,0,0,0,0,33
PADILLA,atencion odontologica,endodoncia,2021-10-01,0,0,4,1,0,4,7,9,0,1,0,0,0,0,26
PAILON,atencion odontologica,endodoncia,2021-10-01,0,0,0,0,0,0,2,3,0,0,0,0,0,0,5
PALCA,atencion odontologica,endodoncia,2021-10-01,2,1,3,3,4,11,6,16,4,2,0,0,0,0,52
PALOS BLANCOS,atencion odontologica,endodoncia,2021-10-01,0,0,0,2,1,0,3,9,3,1,0,0,0,0,19
PAMPA AULLAGAS,atencion odontologica,endodoncia,2021-10-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
PAMPA GRANDE,atencion odontologica,endodoncia,2021-10-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
PAPEL PAMPA,atencion odontologica,endodoncia,2021-10-01,0,5,2,3,1,2,4,16,3,8,0,0,0,0,44
PASORAPA,atencion odontologica,endodoncia,2021-10-01,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6
PATACAMAYA,atencion odontologica,endodoncia,2021-10-01,2,3,9,5,1,3,2,16,0,0,0,0,0,0,41
PAZÑA,atencion odontologica,endodoncia,2021-10-01,1,0,0,1,0,1,0,2,1,0,0,0,0,0,6
PELECHUCO,atencion odontologica,endodoncia,2021-10-01,0,0,0,1,1,0,1,4,0,0,0,0,0,0,7
POCOATA,atencion odontologica,endodoncia,2021-10-01,0,2,4,3,0,4,1,10,0,1,0,0,0,0,25
POCONA,atencion odontologica,endodoncia,2021-10-01,3,0,0,1,0,0,4,11,0,0,0,0,0,0,19
POJO (CBBA),atencion odontologica,endodoncia,2021-10-01,0,0,0,4,1,6,4,9,1,0,0,0,0,0,25
POOPO,atencion odontologica,endodoncia,2021-10-01,0,0,0,1,2,1,2,15,0,0,0,0,0,0,21
PORCO,atencion odontologica,endodoncia,2021-10-01,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
POROMA,atencion odontologica,endodoncia,2021-10-01,0,1,3,3,0,4,1,2,0,0,0,0,0,0,14
PORVENIR,atencion odontologica,endodoncia,2021-10-01,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4
POSTRER VALLE,atencion odontologica,endodoncia,2021-10-01,0,0,1,0,1,0,0,1,0,0,0,0,0,0,3
POTOSI,atencion odontologica,endodoncia,2021-10-01,28,27,90,58,15,31,51,145,2,1,0,0,0,0,448
PRESTO,atencion odontologica,endodoncia,2021-10-01,0,0,3,4,3,1,7,22,0,0,0,0,0,0,40
PUCARA,atencion odontologica,endodoncia,2021-10-01,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
PUCARANI,atencion odontologica,endodoncia,2021-10-01,5,2,4,11,4,9,11,22,4,1,0,0,0,0,73
PUERTO ACOSTA,atencion odontologica,endodoncia,2021-10-01,0,0,1,0,4,6,3,7,0,2,0,0,0,0,23
PUERTO CARABUCO,atencion odontologica,endodoncia,2021-10-01,5,0,0,0,5,4,4,12,2,0,0,0,0,0,32
PUERTO GONZALO MORENO,atencion odontologica,endodoncia,2021-10-01,0,0,0,0,0,2,1,0,0,0,0,0,0,0,3
PUERTO PEREZ,atencion odontologica,endodoncia,2021-10-01,0,0,0,0,0,1,0,3,0,0,0,0,0,0,4
PUERTO QUIJARRO,atencion odontologica,endodoncia,2021-10-01,0,0,2,12,0,0,7,6,2,0,0,0,0,0,29
PUERTO RICO,atencion odontologica,endodoncia,2021-10-01,0,0,0,1,0,5,1,4,0,0,0,0,0,0,11
PUERTO SUAREZ,atencion odontologica,endodoncia,2021-10-01,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
PUERTO VILLARROEL,atencion odontologica,endodoncia,2021-10-01,1,5,8,1,4,7,13,11,0,2,0,0,0,0,52
PUNA,atencion odontologica,endodoncia,2021-10-01,0,1,1,1,1,2,1,2,0,1,0,0,0,0,10
PUNATA,atencion odontologica,endodoncia,2021-10-01,0,0,4,5,2,3,3,16,4,3,0,0,0,0,40
QUIABAYA,atencion odontologica,endodoncia,2021-10-01,1,0,3,3,0,0,4,2,0,0,0,0,0,0,13
QUILLACOLLO,atencion odontologica,endodoncia,2021-10-01,5,8,13,10,0,5,3,34,1,1,0,0,0,0,80
QUIME,atencion odontologica,endodoncia,2021-10-01,0,0,4,6,0,5,0,9,2,0,0,0,0,0,26
QUIRUSILLAS,atencion odontologica,endodoncia,2021-10-01,0,0,0,0,0,0,2,2,0,0,0,0,0,0,4
RAVELO,atencion odontologica,endodoncia,2021-10-01,0,3,3,3,0,4,5,11,0,0,0,0,0,0,29
REYES,atencion odontologica,endodoncia,2021-10-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RIBERALTA,atencion odontologica,endodoncia,2021-10-01,0,0,4,6,5,7,11,14,1,0,0,0,0,0,48
ROBORE,atencion odontologica,endodoncia,2021-10-01,0,0,1,1,0,0,0,5,0,0,0,0,0,0,7
SABAYA,atencion odontologica,endodoncia,2021-10-01,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2
SACABA,atencion odontologica,endodoncia,2021-10-01,3,18,19,24,5,10,15,34,9,8,0,0,0,0,145
SACACA,atencion odontologica,endodoncia,2021-10-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
SAIPINA,atencion odontologica,endodoncia,2021-10-01,0,1,2,3,0,0,2,7,0,1,0,0,0,0,16
SALINAS DE GARCI MENDOZA,atencion odontologica,endodoncia,2021-10-01,0,0,2,1,4,6,4,10,0,1,0,0,0,0,28
SAMAIPATA,atencion odontologica,endodoncia,2021-10-01,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3
SAN ANDRES,atencion odontologica,endodoncia,2021-10-01,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10
SAN ANDRES DE MACHACA,atencion odontologica,endodoncia,2021-10-01,0,0,1,0,0,0,1,2,1,4,0,0,0,0,9
SAN BENITO,atencion odontologica,endodoncia,2021-10-01,1,1,2,3,0,3,0,4,0,0,0,0,0,0,14
SAN BORJA,atencion odontologica,endodoncia,2021-10-01,1,0,2,3,0,1,1,4,0,0,0,0,0,0,12
SAN BUENA VENTURA,atencion odontologica,endodoncia,2021-10-01,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3
SAN CARLOS,atencion odontologica,endodoncia,2021-10-01,4,1,7,4,2,2,8,1,1,1,0,0,0,0,31
SAN IGNACIO,atencion odontologica,endodoncia,2021-10-01,1,1,0,4,6,2,1,6,0,0,0,0,0,0,21
SAN IGNACIO DE VELASCO,atencion odontologica,endodoncia,2021-10-01,1,0,0,2,0,1,1,5,0,0,0,0,0,0,10
SAN JAVIER(STC),atencion odontologica,endodoncia,2021-10-01,1,0,0,1,0,1,0,1,0,0,0,0,0,0,4
SAN JOAQUIN,atencion odontologica,endodoncia,2021-10-01,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
SAN JOSE DE CHIQUITOS,atencion odontologica,endodoncia,2021-10-01,0,0,0,1,0,0,2,0,0,1,0,0,0,0,4
SAN JUAN DE YAPACANI,atencion odontologica,endodoncia,2021-10-01,3,6,7,8,0,3,3,9,2,1,0,0,0,0,42
SAN JULIAN,atencion odontologica,endodoncia,2021-10-01,2,1,9,10,5,3,8,27,3,1,0,0,0,0,69
SAN LORENZO(TJA),atencion odontologica,endodoncia,2021-10-01,2,2,6,6,2,5,6,23,0,0,0,0,0,0,52
SAN LUCAS,atencion odontologica,endodoncia,2021-10-01,0,1,10,13,10,19,11,50,0,0,0,0,0,0,114
SAN MIGUEL DE VELASCO,atencion odontologica,endodoncia,2021-10-01,0,0,0,3,3,1,0,5,0,0,0,0,0,0,12
SAN PEDRO,atencion odontologica,endodoncia,2021-10-01,1,0,0,1,1,0,0,3,0,0,0,0,0,0,6
SAN PEDRO DE BUENA VISTA,atencion odontologica,endodoncia,2021-10-01,1,2,5,11,4,7,7,12,3,1,0,0,0,0,53
SAN PEDRO DE CURAHUARA,atencion odontologica,endodoncia,2021-10-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
SAN PEDRO DE MACHA,atencion odontologica,endodoncia,2021-10-01,3,2,8,15,12,7,12,27,0,2,0,0,0,0,88
SAN PEDRO DE TIQUINA,atencion odontologica,endodoncia,2021-10-01,0,0,0,0,0,0,1,4,0,0,0,0,0,0,5
SAN RAFAEL,atencion odontologica,endodoncia,2021-10-01,0,0,0,0,0,0,6,2,0,0,0,0,0,0,8
SAN RAMON BENI,atencion odontologica,endodoncia,2021-10-01,0,0,0,0,0,1,0,10,0,0,0,0,0,0,11
SANTA CRUZ DE LA SIERRA,atencion odontologica,endodoncia,2021-10-01,62,49,140,135,67,79,458,609,108,95,0,0,0,0,1802
SANTA ROSA,atencion odontologica,endodoncia,2021-10-01,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
SANTA ROSA DEL SARA,atencion odontologica,endodoncia,2021-10-01,0,0,2,1,3,6,4,6,0,0,0,0,0,0,22
SANTIAGO DE HUARI,atencion odontologica,endodoncia,2021-10-01,0,1,3,2,1,1,4,10,3,1,0,0,0,0,26
SANTIAGO DE HUATA,atencion odontologica,endodoncia,2021-10-01,0,0,2,2,0,4,1,10,0,1,0,0,0,0,20
SANTIVAÑES,atencion odontologica,endodoncia,2021-10-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
SANTUARIO DE QUILLACAS,atencion odontologica,endodoncia,2021-10-01,0,0,2,1,0,0,0,5,0,1,0,0,0,0,9
SAPAHAQUI,atencion odontologica,endodoncia,2021-10-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
SHINAOTA,atencion odontologica,endodoncia,2021-10-01,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2
SIPE SIPE,atencion odontologica,endodoncia,2021-10-01,4,3,6,8,0,5,2,4,1,0,0,0,0,0,33
SOPACHUY,atencion odontologica,endodoncia,2021-10-01,2,0,3,7,1,1,2,4,0,0,0,0,0,0,20
SORACACHI,atencion odontologica,endodoncia,2021-10-01,0,1,2,2,2,0,1,4,1,0,0,0,0,0,13
SORATA,atencion odontologica,endodoncia,2021-10-01,0,1,2,0,0,0,1,2,0,0,0,0,0,0,6
SUCRE,atencion odontologica,endodoncia,2021-10-01,31,47,69,75,31,49,89,232,14,2,0,0,0,0,639
TACACOMA,atencion odontologica,endodoncia,2021-10-01,1,0,2,3,2,3,4,11,2,0,0,0,0,0,28
TACOPAYA,atencion odontologica,endodoncia,2021-10-01,0,0,0,1,1,1,4,5,3,2,0,0,0,0,17
TAHUA,atencion odontologica,endodoncia,2021-10-01,1,0,0,0,0,0,0,2,0,0,0,0,0,0,3
TAPACARI,atencion odontologica,endodoncia,2021-10-01,1,0,1,2,0,2,0,1,0,1,0,0,0,0,8
TARABUCO,atencion odontologica,endodoncia,2021-10-01,0,0,0,1,0,3,1,10,0,1,0,0,0,0,16
TARACO,atencion odontologica,endodoncia,2021-10-01,1,0,3,1,0,0,2,3,2,1,0,0,0,0,13
TARATA,atencion odontologica,endodoncia,2021-10-01,0,1,0,0,1,0,6,2,0,1,0,0,0,0,11
TARIJA,atencion odontologica,endodoncia,2021-10-01,15,12,53,51,15,31,64,144,7,11,0,0,0,0,403
TARVITA,atencion odontologica,endodoncia,2021-10-01,1,0,3,8,6,2,5,14,0,0,0,0,0,0,39
TEOPONTE,atencion odontologica,endodoncia,2021-10-01,0,1,0,0,0,0,0,5,0,0,0,0,0,0,6
TIAHUANACU,atencion odontologica,endodoncia,2021-10-01,0,0,0,0,0,1,0,6,0,0,0,0,0,0,7
TINGUIPAYA,atencion odontologica,endodoncia,2021-10-01,1,1,0,0,0,0,2,4,0,2,0,0,0,0,10
TIPUANI,atencion odontologica,endodoncia,2021-10-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
TIQUIPAYA,atencion odontologica,endodoncia,2021-10-01,4,12,11,7,2,15,6,18,0,2,0,0,0,0,77
TIRAQUE (CBBA),atencion odontologica,endodoncia,2021-10-01,1,2,4,1,0,1,1,4,0,0,0,0,0,0,14
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,endodoncia,2021-10-01,0,1,2,1,0,5,7,4,0,1,0,0,0,0,21
TOCO,atencion odontologica,endodoncia,2021-10-01,1,0,2,1,0,0,0,0,0,0,0,0,0,0,4
TODOS SANTOS,atencion odontologica,endodoncia,2021-10-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
TOLATA,atencion odontologica,endodoncia,2021-10-01,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3
TOLEDO,atencion odontologica,endodoncia,2021-10-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
TOMAVE,atencion odontologica,endodoncia,2021-10-01,0,0,3,2,2,1,3,3,1,0,0,0,0,0,15
TOMINA,atencion odontologica,endodoncia,2021-10-01,0,0,0,0,2,1,2,10,0,0,0,0,0,0,15
TORO TORO,atencion odontologica,endodoncia,2021-10-01,0,0,5,5,1,4,1,10,4,0,0,0,0,0,30
TOTORA(CBBA),atencion odontologica,endodoncia,2021-10-01,1,0,1,0,0,1,2,4,0,0,0,0,0,0,9
TOTORA(ORR),atencion odontologica,endodoncia,2021-10-01,2,0,1,2,0,1,2,7,0,0,0,0,0,0,15
TRIGAL,atencion odontologica,endodoncia,2021-10-01,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3
TRINIDAD,atencion odontologica,endodoncia,2021-10-01,0,1,10,17,0,6,23,42,16,2,0,0,0,0,117
TUPIZA,atencion odontologica,endodoncia,2021-10-01,7,8,15,18,13,44,45,33,8,15,0,0,0,0,206
TURCO,atencion odontologica,endodoncia,2021-10-01,0,1,1,2,0,0,0,3,1,1,0,0,0,0,9
UMALA,atencion odontologica,endodoncia,2021-10-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
UNCIA,atencion odontologica,endodoncia,2021-10-01,0,0,6,2,0,3,5,8,7,3,0,0,0,0,34
URIONDO (A. CONCEPCION),atencion odontologica,endodoncia,2021-10-01,1,0,3,3,0,1,3,10,0,0,0,0,0,0,21
UYUNI,atencion odontologica,endodoncia,2021-10-01,4,1,31,9,0,1,40,62,16,7,0,0,0,0,171
VACAS,atencion odontologica,endodoncia,2021-10-01,0,0,0,2,2,2,6,13,3,0,0,0,0,0,28
VALLEGRANDE,atencion odontologica,endodoncia,2021-10-01,3,1,6,4,0,0,6,19,4,3,0,0,0,0,46
VIACHA,atencion odontologica,endodoncia,2021-10-01,3,3,16,19,5,13,20,35,1,5,0,0,0,0,120
VILA VILA,atencion odontologica,endodoncia,2021-10-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
VILLA CHARCAS,atencion odontologica,endodoncia,2021-10-01,0,1,2,3,0,2,0,4,1,0,0,0,0,0,13
VILLA MONTES,atencion odontologica,endodoncia,2021-10-01,0,1,1,5,0,6,10,12,0,0,0,0,0,0,35
VILLA RIVERO,atencion odontologica,endodoncia,2021-10-01,0,0,0,1,0,0,0,2,1,0,0,0,0,0,4
VILLA SERRANO,atencion odontologica,endodoncia,2021-10-01,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7
VILLA TUNARI,atencion odontologica,endodoncia,2021-10-01,8,5,28,13,6,23,20,86,3,3,0,0,0,0,195
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,endodoncia,2021-10-01,1,0,3,0,1,1,1,4,1,0,0,0,0,0,12
VILLAZON,atencion odontologica,endodoncia,2021-10-01,10,10,29,11,1,7,16,25,0,0,0,0,0,0,109
VINTO,atencion odontologica,endodoncia,2021-10-01,1,2,6,21,4,6,7,30,2,6,0,0,0,0,85
VITICHI,atencion odontologica,endodoncia,2021-10-01,0,2,11,4,4,8,14,25,0,6,0,0,0,0,74
WALDO BALLIVIAN,atencion odontologica,endodoncia,2021-10-01,0,0,0,0,1,0,2,0,0,0,0,0,0,0,3
WARNES,atencion odontologica,endodoncia,2021-10-01,10,11,41,33,16,21,70,145,14,5,0,0,0,0,366
YACO,atencion odontologica,endodoncia,2021-10-01,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2
YACUIBA,atencion odontologica,endodoncia,2021-10-01,4,1,12,14,7,14,30,60,20,6,0,0,0,0,168
YAMPARAEZ,atencion odontologica,endodoncia,2021-10-01,0,0,0,1,1,0,1,5,0,0,0,0,0,0,8
YAPACANI,atencion odontologica,endodoncia,2021-10-01,2,5,6,8,4,12,9,34,1,0,0,0,0,0,81
YOCALLA,atencion odontologica,endodoncia,2021-10-01,1,1,7,2,1,1,1,5,0,0,0,0,0,0,19
YOTALA,atencion odontologica,endodoncia,2021-10-01,0,0,0,0,1,0,1,4,0,0,0,0,0,0,6
YUNCHARA,atencion odontologica,endodoncia,2021-10-01,0,0,2,0,1,1,1,1,0,0,0,0,0,0,6
YUNGUYO DE LITORAL,atencion odontologica,endodoncia,2021-10-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
ZUDAÑEZ,atencion odontologica,endodoncia,2021-10-01,2,0,1,3,2,1,0,1,0,0,0,0,0,0,10
ACACIO,atencion odontologica,endodoncia,2021-11-01,1,0,2,4,1,0,3,5,0,0,0,0,0,0,16
ACHACACHI,atencion odontologica,endodoncia,2021-11-01,3,13,15,21,15,14,38,55,2,5,0,0,0,0,181
ACHOCALLA,atencion odontologica,endodoncia,2021-11-01,2,3,0,3,2,4,7,23,1,0,0,0,0,0,45
AIQUILE,atencion odontologica,endodoncia,2021-11-01,2,8,6,5,1,0,4,17,0,0,0,0,0,0,43
ALALAY,atencion odontologica,endodoncia,2021-11-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
ALCALA,atencion odontologica,endodoncia,2021-11-01,0,0,0,0,0,0,1,3,0,0,0,0,0,0,4
ALTO BENI,atencion odontologica,endodoncia,2021-11-01,0,2,3,4,1,1,3,6,0,0,0,0,0,0,20
ANCORAIMES,atencion odontologica,endodoncia,2021-11-01,0,0,3,1,1,2,0,3,1,0,0,0,0,0,11
ANDAMARCA,atencion odontologica,endodoncia,2021-11-01,0,0,1,2,0,0,0,3,0,0,0,0,0,0,6
ANTEQUERA,atencion odontologica,endodoncia,2021-11-01,0,0,0,6,0,4,2,8,0,0,0,0,0,0,20
APOLO,atencion odontologica,endodoncia,2021-11-01,1,0,0,2,0,0,1,1,0,0,0,0,0,0,5
ARAMPAMPA,atencion odontologica,endodoncia,2021-11-01,0,0,1,0,0,0,2,0,0,0,0,0,0,0,3
ARANI,atencion odontologica,endodoncia,2021-11-01,0,0,0,2,0,4,0,3,0,0,0,0,0,0,9
ARBIETO,atencion odontologica,endodoncia,2021-11-01,7,1,5,4,0,1,1,4,0,0,0,0,0,0,23
ARQUE,atencion odontologica,endodoncia,2021-11-01,0,0,1,0,1,1,2,3,0,0,0,0,0,0,8
ASCENCION DE GUARAYOS,atencion odontologica,endodoncia,2021-11-01,8,4,2,14,0,3,14,9,11,0,0,0,0,0,65
ATOCHA,atencion odontologica,endodoncia,2021-11-01,2,6,14,7,5,0,22,22,0,0,0,0,0,0,78
AYATA,atencion odontologica,endodoncia,2021-11-01,1,1,0,2,0,0,1,5,0,0,0,0,0,0,10
AYO AYO,atencion odontologica,endodoncia,2021-11-01,0,0,4,2,2,1,1,6,0,2,0,0,0,0,18
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,endodoncia,2021-11-01,4,1,9,8,4,8,20,33,0,3,0,0,0,0,90
AZURDUY,atencion odontologica,endodoncia,2021-11-01,0,2,0,4,3,0,3,8,0,1,0,0,0,0,21
BATALLAS,atencion odontologica,endodoncia,2021-11-01,2,0,3,0,0,0,0,5,0,0,0,0,0,0,10
BAURES,atencion odontologica,endodoncia,2021-11-01,0,0,0,0,0,0,5,3,0,1,0,0,0,0,9
BELEN DE ANDAMARCA,atencion odontologica,endodoncia,2021-11-01,0,0,3,1,0,0,5,0,0,0,0,0,0,0,9
BELEN DE URMIRI,atencion odontologica,endodoncia,2021-11-01,0,1,0,1,1,2,1,6,0,4,0,0,0,0,16
BERMEJO,atencion odontologica,endodoncia,2021-11-01,1,1,7,4,4,6,26,40,3,1,0,0,0,0,93
BETANZOS,atencion odontologica,endodoncia,2021-11-01,5,1,1,1,1,3,4,6,3,0,0,0,0,0,25
BOLIVAR,atencion odontologica,endodoncia,2021-11-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
BOYUIBE,atencion odontologica,endodoncia,2021-11-01,1,0,0,1,0,2,0,3,0,0,0,0,0,0,7
BUENA VISTA,atencion odontologica,endodoncia,2021-11-01,1,0,2,0,0,0,1,2,0,1,0,0,0,0,7
CABEZAS,atencion odontologica,endodoncia,2021-11-01,0,0,14,3,1,2,1,26,0,0,0,0,0,0,47
CAIROMA,atencion odontologica,endodoncia,2021-11-01,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
"CAIZA ""D""",atencion odontologica,endodoncia,2021-11-01,1,1,0,1,0,0,1,3,0,0,0,0,0,0,7
CALAMARCA,atencion odontologica,endodoncia,2021-11-01,1,0,1,1,0,3,3,6,0,1,0,0,0,0,16
CAMARGO,atencion odontologica,endodoncia,2021-11-01,7,3,11,6,1,2,4,18,0,2,0,0,0,0,54
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,endodoncia,2021-11-01,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3
CAMIRI,atencion odontologica,endodoncia,2021-11-01,3,0,5,6,7,3,5,17,5,8,0,0,0,0,59
CAPINOTA,atencion odontologica,endodoncia,2021-11-01,1,0,2,3,1,4,10,18,7,2,0,0,0,0,48
CAQUIAVIRI,atencion odontologica,endodoncia,2021-11-01,0,1,0,0,0,0,0,2,0,0,0,0,0,0,3
CARACOLLO,atencion odontologica,endodoncia,2021-11-01,2,2,3,1,0,2,1,9,1,5,0,0,0,0,26
CARANAVI,atencion odontologica,endodoncia,2021-11-01,1,1,4,1,9,6,11,24,2,2,0,0,0,0,61
CARAPARI,atencion odontologica,endodoncia,2021-11-01,1,2,19,12,7,8,10,17,0,1,0,0,0,0,77
CARIPUYO,atencion odontologica,endodoncia,2021-11-01,1,0,1,1,0,0,0,5,1,1,0,0,0,0,10
CHACARILLA,atencion odontologica,endodoncia,2021-11-01,0,0,1,3,0,0,0,3,0,0,0,0,0,0,7
CHALLAPATA,atencion odontologica,endodoncia,2021-11-01,1,1,2,6,0,1,2,7,2,0,0,0,0,0,22
CHAQUI,atencion odontologica,endodoncia,2021-11-01,3,4,6,3,2,3,2,7,0,1,0,0,0,0,31
CHARAGUA,atencion odontologica,endodoncia,2021-11-01,0,0,0,0,3,1,3,8,0,0,0,0,0,0,15
CHARAÑA,atencion odontologica,endodoncia,2021-11-01,0,0,0,0,0,5,2,0,0,0,0,0,0,0,7
CHAYANTA,atencion odontologica,endodoncia,2021-11-01,0,0,1,0,0,0,2,6,0,0,0,0,0,0,9
CHIMORE,atencion odontologica,endodoncia,2021-11-01,0,0,1,4,4,0,1,1,2,0,0,0,0,0,13
CHUA COCANI,atencion odontologica,endodoncia,2021-11-01,0,0,0,0,0,0,3,2,0,0,0,0,0,0,5
CHUMA,atencion odontologica,endodoncia,2021-11-01,0,0,0,2,0,6,7,20,1,0,0,0,0,0,36
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,endodoncia,2021-11-01,0,0,0,0,0,0,3,1,0,0,0,0,0,0,4
CKOCHAS,atencion odontologica,endodoncia,2021-11-01,0,0,1,0,0,0,1,1,0,0,0,0,0,0,3
CLIZA,atencion odontologica,endodoncia,2021-11-01,2,2,14,6,0,1,2,6,0,2,0,0,0,0,35
COBIJA,atencion odontologica,endodoncia,2021-11-01,0,7,11,6,3,6,9,7,0,0,0,0,0,0,49
COCAPATA,atencion odontologica,endodoncia,2021-11-01,0,0,1,1,0,3,2,2,0,0,0,0,0,0,9
COCHABAMBA,atencion odontologica,endodoncia,2021-11-01,56,68,124,131,47,99,301,519,182,80,0,0,0,0,1607
COIPASA,atencion odontologica,endodoncia,2021-11-01,0,0,2,1,0,0,0,1,0,0,0,0,0,0,4
COLCAPIRHUA,atencion odontologica,endodoncia,2021-11-01,1,2,6,8,1,0,4,19,4,0,0,0,0,0,45
"COLCHA ""K""",atencion odontologica,endodoncia,2021-11-01,0,1,4,1,0,0,0,3,0,0,0,0,0,0,9
COLLANA,atencion odontologica,endodoncia,2021-11-01,0,0,0,3,0,0,2,7,0,0,0,0,0,0,12
COLOMI,atencion odontologica,endodoncia,2021-11-01,1,5,4,2,0,5,3,6,0,0,0,0,0,0,26
COLPA BELGICA,atencion odontologica,endodoncia,2021-11-01,0,0,0,2,0,0,2,4,0,2,0,0,0,0,10
COLQUECHACA,atencion odontologica,endodoncia,2021-11-01,0,1,7,20,1,7,8,31,4,0,0,0,0,0,79
COLQUENCHA,atencion odontologica,endodoncia,2021-11-01,0,2,0,2,1,1,1,1,0,0,0,0,0,0,8
COLQUIRI,atencion odontologica,endodoncia,2021-11-01,0,0,1,0,1,1,4,15,2,0,0,0,0,0,24
COMARAPA,atencion odontologica,endodoncia,2021-11-01,3,7,7,18,1,12,7,35,1,6,0,0,0,0,97
COMBAYA,atencion odontologica,endodoncia,2021-11-01,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
