,group,variable,month,CONSULTA REPETIDA MENORES DE 5 AÑOS,CONSULTA REPETIDA MENORES DE 5 AÑOS,CONSULTA REPETIDA 5 A 13 AÑOS,CONSULTA REPETIDA 5 A 13 AÑOS,CONSULTA REPETIDA 14 A 19 AÑOS,CONSULTA REPETIDA 14 A 19 AÑOS,CONSULTA REPETIDA 20 A 59 AÑOS,CONSULTA REPETIDA 20 A 59 AÑOS,CONSULTA REPETIDA 60 AÑOS Y MAS,CONSULTA REPETIDA 60 AÑOS Y MAS,CONSULTA REPETIDA EMB,CONSULTA REPETIDA EMB,CONSULTA REPETIDA POST,CONSULTA REPETIDA POST,TOTALES
SANTIAGO DE HUATA,atencion odontologica,consulta repetida,2021-10-01,0,0,0,4,0,0,0,1,0,0,0,0,0,0,5
SANTIVAÑES,atencion odontologica,consulta repetida,2021-10-01,5,2,7,1,5,8,0,13,7,1,0,0,0,1,50
SANTUARIO DE QUILLACAS,atencion odontologica,consulta repetida,2021-10-01,0,0,6,2,3,4,0,31,0,6,0,0,0,0,52
SAPAHAQUI,atencion odontologica,consulta repetida,2021-10-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
SHINAOTA,atencion odontologica,consulta repetida,2021-10-01,2,0,3,0,0,0,1,9,0,0,0,1,0,0,16
SICA SICA (VILLA AROMA),atencion odontologica,consulta repetida,2021-10-01,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2
SICAYA,atencion odontologica,consulta repetida,2021-10-01,0,1,2,5,4,5,4,21,1,5,0,0,0,0,48
SIPE SIPE,atencion odontologica,consulta repetida,2021-10-01,13,18,16,14,0,5,3,21,34,35,0,1,0,0,160
SOPACHUY,atencion odontologica,consulta repetida,2021-10-01,2,1,4,8,2,2,4,19,0,1,0,0,0,0,43
SORACACHI,atencion odontologica,consulta repetida,2021-10-01,1,3,6,6,6,12,12,34,1,6,0,2,0,0,89
SORATA,atencion odontologica,consulta repetida,2021-10-01,1,0,11,5,0,2,10,16,0,1,0,0,0,0,46
SUCRE,atencion odontologica,consulta repetida,2021-10-01,109,81,171,191,97,158,270,729,74,66,0,18,0,1,1965
TACACOMA,atencion odontologica,consulta repetida,2021-10-01,0,0,1,5,4,8,8,25,2,0,0,0,0,1,54
TACOPAYA,atencion odontologica,consulta repetida,2021-10-01,3,1,5,4,16,16,12,23,7,12,0,1,0,0,100
TAPACARI,atencion odontologica,consulta repetida,2021-10-01,2,1,1,10,3,35,4,20,5,4,0,0,0,1,86
TARABUCO,atencion odontologica,consulta repetida,2021-10-01,1,0,0,1,0,5,2,10,0,0,0,0,0,0,19
TARACO,atencion odontologica,consulta repetida,2021-10-01,0,0,2,0,0,3,3,6,7,1,0,0,0,0,22
TARATA,atencion odontologica,consulta repetida,2021-10-01,0,0,0,2,0,3,4,1,0,0,0,0,0,0,10
TARIJA,atencion odontologica,consulta repetida,2021-10-01,37,19,101,114,64,118,248,590,61,54,0,13,0,0,1419
TARVITA,atencion odontologica,consulta repetida,2021-10-01,0,1,6,1,6,7,11,20,0,1,0,0,0,0,53
TEOPONTE,atencion odontologica,consulta repetida,2021-10-01,0,0,0,1,0,0,0,9,0,0,0,0,0,0,10
TIAHUANACU,atencion odontologica,consulta repetida,2021-10-01,0,0,11,7,1,1,2,15,0,0,0,1,0,0,38
TINGUIPAYA,atencion odontologica,consulta repetida,2021-10-01,2,1,0,0,1,1,4,15,1,2,0,1,0,0,28
TIQUIPAYA,atencion odontologica,consulta repetida,2021-10-01,14,18,16,15,2,6,6,22,0,4,0,2,0,1,106
TIRAQUE (CBBA),atencion odontologica,consulta repetida,2021-10-01,2,2,4,5,0,2,5,14,0,2,0,0,0,0,36
TOCO,atencion odontologica,consulta repetida,2021-10-01,0,0,1,0,0,0,4,4,0,1,0,0,0,0,10
TODOS SANTOS,atencion odontologica,consulta repetida,2021-10-01,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6
TOLATA,atencion odontologica,consulta repetida,2021-10-01,1,1,3,0,3,4,1,3,8,9,0,0,0,0,33
TOLEDO,atencion odontologica,consulta repetida,2021-10-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
TOMAVE,atencion odontologica,consulta repetida,2021-10-01,0,0,2,3,3,1,16,21,1,0,0,0,0,0,47
TOMINA,atencion odontologica,consulta repetida,2021-10-01,5,5,2,3,1,9,8,36,0,0,0,0,0,0,69
TORO TORO,atencion odontologica,consulta repetida,2021-10-01,0,0,0,4,2,4,3,1,3,0,0,0,0,1,18
TOTORA(CBBA),atencion odontologica,consulta repetida,2021-10-01,7,1,4,11,2,3,9,24,0,0,0,0,0,0,61
TOTORA(ORR),atencion odontologica,consulta repetida,2021-10-01,1,2,4,2,1,1,9,20,1,4,0,1,0,0,46
TRIGAL,atencion odontologica,consulta repetida,2021-10-01,0,0,1,0,0,0,2,3,0,0,0,0,0,0,6
TRINIDAD,atencion odontologica,consulta repetida,2021-10-01,3,3,50,35,9,18,82,118,26,25,0,25,0,0,394
TUPIZA,atencion odontologica,consulta repetida,2021-10-01,22,26,9,29,6,42,76,87,50,20,0,1,0,0,368
TURCO,atencion odontologica,consulta repetida,2021-10-01,0,4,2,3,2,0,4,31,5,8,0,0,0,0,59
UMALA,atencion odontologica,consulta repetida,2021-10-01,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2
UNCIA,atencion odontologica,consulta repetida,2021-10-01,3,14,11,11,4,35,25,63,12,4,0,1,0,0,183
URIONDO (A. CONCEPCION),atencion odontologica,consulta repetida,2021-10-01,2,1,11,6,9,10,31,57,3,9,0,0,0,0,139
UYUNI,atencion odontologica,consulta repetida,2021-10-01,3,3,14,12,2,3,35,33,0,0,0,0,0,0,105
VACAS,atencion odontologica,consulta repetida,2021-10-01,0,2,2,3,5,6,7,10,4,2,0,0,0,0,41
VALLEGRANDE,atencion odontologica,consulta repetida,2021-10-01,3,5,13,4,1,4,9,28,5,6,0,2,0,3,83
VIACHA,atencion odontologica,consulta repetida,2021-10-01,7,19,12,15,3,8,22,46,4,5,0,4,0,0,145
VILA VILA,atencion odontologica,consulta repetida,2021-10-01,0,0,18,28,1,0,3,5,1,1,0,0,0,0,57
VILLA CHARCAS,atencion odontologica,consulta repetida,2021-10-01,0,0,0,3,1,3,1,11,1,0,0,3,0,0,23
VILLA MONTES,atencion odontologica,consulta repetida,2021-10-01,1,4,11,14,14,15,28,42,14,6,0,0,0,0,149
VILLA NUEVA (LOMA ALTA),atencion odontologica,consulta repetida,2021-10-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
VILLA RIVERO,atencion odontologica,consulta repetida,2021-10-01,0,2,1,2,0,1,2,15,0,0,0,0,0,1,24
VILLA SERRANO,atencion odontologica,consulta repetida,2021-10-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
VILLA TUNARI,atencion odontologica,consulta repetida,2021-10-01,7,14,31,34,9,28,17,86,4,9,0,5,0,4,248
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,consulta repetida,2021-10-01,1,0,6,1,3,2,2,15,0,0,0,0,0,0,30
VILLAZON,atencion odontologica,consulta repetida,2021-10-01,16,15,32,40,16,13,27,88,4,8,0,2,0,6,267
VINTO,atencion odontologica,consulta repetida,2021-10-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
VITICHI,atencion odontologica,consulta repetida,2021-10-01,0,0,3,2,2,12,13,28,2,3,0,0,0,0,65
WALDO BALLIVIAN,atencion odontologica,consulta repetida,2021-10-01,0,0,1,0,3,1,0,1,1,0,0,0,0,0,7
WARNES,atencion odontologica,consulta repetida,2021-10-01,19,15,57,50,14,20,83,156,16,4,0,0,0,0,434
YACUIBA,atencion odontologica,consulta repetida,2021-10-01,3,0,24,24,12,33,49,144,21,19,0,0,0,0,329
YAMPARAEZ,atencion odontologica,consulta repetida,2021-10-01,0,0,0,0,0,0,1,3,0,0,0,0,0,0,4
YANACACHI,atencion odontologica,consulta repetida,2021-10-01,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3
YAPACANI,atencion odontologica,consulta repetida,2021-10-01,8,3,11,19,3,14,14,27,2,2,0,0,0,0,103
YOCALLA,atencion odontologica,consulta repetida,2021-10-01,0,3,11,2,6,9,4,27,9,0,0,10,0,0,81
YOTALA,atencion odontologica,consulta repetida,2021-10-01,0,0,1,3,1,0,1,23,0,0,0,1,0,0,30
YUNCHARA,atencion odontologica,consulta repetida,2021-10-01,0,0,0,0,0,0,0,2,0,1,0,0,0,0,3
YUNGUYO DE LITORAL,atencion odontologica,consulta repetida,2021-10-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
ZUDAÑEZ,atencion odontologica,consulta repetida,2021-10-01,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2
ACACIO,atencion odontologica,consulta repetida,2021-11-01,2,0,2,5,2,0,4,9,0,0,0,0,0,0,24
ACHACACHI,atencion odontologica,consulta repetida,2021-11-01,0,0,5,3,0,10,6,29,0,0,0,4,0,0,57
ACHOCALLA,atencion odontologica,consulta repetida,2021-11-01,1,3,0,0,0,2,3,6,0,6,0,1,0,0,22
AIQUILE,atencion odontologica,consulta repetida,2021-11-01,1,6,5,3,4,1,15,32,5,9,0,2,0,1,84
ALALAY,atencion odontologica,consulta repetida,2021-11-01,0,0,2,4,0,5,1,3,0,0,0,0,0,0,15
ALCALA,atencion odontologica,consulta repetida,2021-11-01,0,0,2,1,3,0,2,11,2,2,0,0,0,0,23
ALTO BENI,atencion odontologica,consulta repetida,2021-11-01,0,0,0,1,0,0,1,2,0,0,0,0,0,0,4
ANCORAIMES,atencion odontologica,consulta repetida,2021-11-01,0,1,0,2,1,2,2,6,0,0,0,1,0,0,15
ANDAMARCA,atencion odontologica,consulta repetida,2021-11-01,0,0,1,4,0,1,3,23,5,1,0,0,0,0,38
ANTEQUERA,atencion odontologica,consulta repetida,2021-11-01,1,4,5,26,8,41,32,37,0,0,0,0,0,0,154
ANZALDO,atencion odontologica,consulta repetida,2021-11-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
ARAMPAMPA,atencion odontologica,consulta repetida,2021-11-01,0,0,1,0,0,0,3,1,0,0,0,0,0,0,5
ARANI,atencion odontologica,consulta repetida,2021-11-01,2,0,1,3,2,8,6,23,2,0,0,1,0,0,48
ARBIETO,atencion odontologica,consulta repetida,2021-11-01,4,1,2,1,0,1,0,7,2,1,0,1,0,0,20
ARQUE,atencion odontologica,consulta repetida,2021-11-01,5,0,1,2,8,14,12,16,0,0,0,4,0,0,62
ASCENCION DE GUARAYOS,atencion odontologica,consulta repetida,2021-11-01,0,0,3,5,2,0,7,30,2,0,0,0,0,0,49
ATOCHA,atencion odontologica,consulta repetida,2021-11-01,12,1,27,23,12,20,69,111,10,4,0,1,0,0,290
AUCAPATA,atencion odontologica,consulta repetida,2021-11-01,0,0,0,0,0,1,1,5,0,0,0,0,0,1,8
AYATA,atencion odontologica,consulta repetida,2021-11-01,2,0,0,0,0,0,0,2,0,0,0,0,0,0,4
AYO AYO,atencion odontologica,consulta repetida,2021-11-01,1,1,0,1,3,5,4,8,1,0,0,0,0,0,24
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,consulta repetida,2021-11-01,2,1,5,7,4,15,10,42,4,6,0,1,0,0,97
AZURDUY,atencion odontologica,consulta repetida,2021-11-01,0,0,2,3,6,9,6,20,0,1,0,2,0,0,49
BAURES,atencion odontologica,consulta repetida,2021-11-01,0,0,0,0,0,0,6,7,0,1,0,0,0,2,16
BELEN DE ANDAMARCA,atencion odontologica,consulta repetida,2021-11-01,0,0,1,0,0,0,4,0,0,0,0,0,0,0,5
BELEN DE URMIRI,atencion odontologica,consulta repetida,2021-11-01,0,0,0,0,0,0,0,4,0,1,0,0,0,0,5
BELLA FLOR,atencion odontologica,consulta repetida,2021-11-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BERMEJO,atencion odontologica,consulta repetida,2021-11-01,0,0,7,1,0,3,10,44,0,3,0,0,0,0,68
BETANZOS,atencion odontologica,consulta repetida,2021-11-01,8,0,1,3,0,10,8,43,11,0,0,1,0,3,88
BOYUIBE,atencion odontologica,consulta repetida,2021-11-01,2,0,1,0,0,2,3,7,0,0,0,0,0,0,15
BUENA VISTA,atencion odontologica,consulta repetida,2021-11-01,1,0,3,1,0,0,0,1,0,0,0,0,0,0,6
CABEZAS,atencion odontologica,consulta repetida,2021-11-01,7,0,1,3,1,4,2,7,0,0,0,0,0,0,25
CAIROMA,atencion odontologica,consulta repetida,2021-11-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
"CAIZA ""D""",atencion odontologica,consulta repetida,2021-11-01,3,3,0,3,2,1,10,21,2,0,0,0,0,0,45
CAJUATA,atencion odontologica,consulta repetida,2021-11-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
CALAMARCA,atencion odontologica,consulta repetida,2021-11-01,1,1,0,3,3,3,4,9,0,2,0,0,0,0,26
CAMARGO,atencion odontologica,consulta repetida,2021-11-01,15,6,17,10,2,5,15,39,1,3,0,2,0,0,115
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,consulta repetida,2021-11-01,0,0,1,0,3,0,8,20,0,0,0,0,0,0,32
CAMIRI,atencion odontologica,consulta repetida,2021-11-01,2,0,7,15,45,1,11,30,17,16,0,0,0,2,146
CAPINOTA,atencion odontologica,consulta repetida,2021-11-01,0,0,8,12,0,1,11,17,7,3,0,0,0,0,59
CARACOLLO,atencion odontologica,consulta repetida,2021-11-01,5,4,5,7,5,12,11,45,11,15,0,1,0,0,121
CARANAVI,atencion odontologica,consulta repetida,2021-11-01,7,5,7,8,15,13,15,26,4,3,0,3,0,0,106
CARANGAS,atencion odontologica,consulta repetida,2021-11-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
CARAPARI,atencion odontologica,consulta repetida,2021-11-01,4,2,20,19,10,11,15,31,0,2,0,4,0,0,118
CARIPUYO,atencion odontologica,consulta repetida,2021-11-01,4,2,1,11,0,1,5,7,0,0,0,1,0,0,32
CHALLAPATA,atencion odontologica,consulta repetida,2021-11-01,12,1,6,16,0,2,14,28,8,2,0,0,0,0,89
CHAQUI,atencion odontologica,consulta repetida,2021-11-01,4,2,2,2,4,6,10,17,1,3,0,4,0,0,55
CHARAGUA,atencion odontologica,consulta repetida,2021-11-01,0,0,0,0,2,2,4,3,0,0,0,0,0,0,11
CHARAÑA,atencion odontologica,consulta repetida,2021-11-01,1,0,2,4,0,11,3,0,0,0,0,0,0,0,21
CHAYANTA,atencion odontologica,consulta repetida,2021-11-01,0,3,2,2,2,1,4,15,0,2,0,0,0,0,31
CHIMORE,atencion odontologica,consulta repetida,2021-11-01,1,2,6,4,9,2,9,18,0,0,0,0,0,0,51
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,consulta repetida,2021-11-01,0,0,0,0,1,0,0,0,2,0,0,0,0,0,3
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,consulta repetida,2021-11-01,0,0,3,1,6,2,12,21,0,0,0,0,0,0,45
CKOCHAS,atencion odontologica,consulta repetida,2021-11-01,0,0,0,0,1,1,1,5,0,0,0,0,0,0,8
CLIZA,atencion odontologica,consulta repetida,2021-11-01,11,4,16,11,0,3,3,7,1,6,0,0,0,0,62
COBIJA,atencion odontologica,consulta repetida,2021-11-01,7,8,19,27,18,7,50,63,4,3,0,0,0,0,206
COCAPATA,atencion odontologica,consulta repetida,2021-11-01,9,1,5,15,6,26,22,37,5,5,0,10,0,4,145
COCHABAMBA,atencion odontologica,consulta repetida,2021-11-01,200,203,460,405,274,407,1045,1701,501,334,0,8,0,0,5538
COIPASA,atencion odontologica,consulta repetida,2021-11-01,0,0,0,2,1,1,1,1,0,0,0,0,0,0,6
COLCAPIRHUA,atencion odontologica,consulta repetida,2021-11-01,0,0,0,2,0,0,1,9,0,2,0,0,0,0,14
"COLCHA ""K""",atencion odontologica,consulta repetida,2021-11-01,0,0,18,1,2,5,2,15,0,1,0,0,0,0,44
COLLANA,atencion odontologica,consulta repetida,2021-11-01,0,0,0,2,0,0,0,6,0,2,0,2,0,0,12
COLOMI,atencion odontologica,consulta repetida,2021-11-01,0,0,0,0,0,3,4,12,0,1,0,0,0,0,20
COLPA BELGICA,atencion odontologica,consulta repetida,2021-11-01,0,0,0,2,0,0,1,4,0,0,0,0,0,0,7
COLQUECHACA,atencion odontologica,consulta repetida,2021-11-01,0,1,2,14,1,24,17,37,4,5,0,2,0,0,107
COLQUENCHA,atencion odontologica,consulta repetida,2021-11-01,0,0,1,6,0,0,1,10,0,0,0,0,0,0,18
COLQUIRI,atencion odontologica,consulta repetida,2021-11-01,0,0,1,0,1,1,9,16,0,0,0,0,0,0,28
COMARAPA,atencion odontologica,consulta repetida,2021-11-01,15,3,44,38,6,8,25,63,5,16,0,0,0,1,224
CONCEPCION,atencion odontologica,consulta repetida,2021-11-01,1,1,0,0,1,0,0,1,0,0,0,0,0,0,4
CORIPATA,atencion odontologica,consulta repetida,2021-11-01,2,1,2,1,1,4,1,7,0,0,0,0,0,0,19
CORO CORO,atencion odontologica,consulta repetida,2021-11-01,4,0,0,1,0,0,9,9,0,1,0,0,0,0,24
COROICO,atencion odontologica,consulta repetida,2021-11-01,0,0,0,0,2,5,3,1,0,0,0,0,0,0,11
CORQUE,atencion odontologica,consulta repetida,2021-11-01,1,0,0,1,0,0,1,2,0,0,0,0,0,0,5
COTAGAITA,atencion odontologica,consulta repetida,2021-11-01,5,10,10,22,24,19,57,159,3,3,0,2,0,3,317
COTOCA,atencion odontologica,consulta repetida,2021-11-01,1,0,2,0,1,0,6,1,0,0,0,0,0,0,11
CRUZ DE MACHACAMARCA,atencion odontologica,consulta repetida,2021-11-01,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
CUATRO CAÑADAS,atencion odontologica,consulta repetida,2021-11-01,15,4,3,4,2,0,0,2,0,0,0,0,0,0,30
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,consulta repetida,2021-11-01,0,0,0,2,1,0,1,1,0,0,0,0,0,0,5
CUEVO,atencion odontologica,consulta repetida,2021-11-01,0,0,1,2,0,7,10,45,0,1,0,0,0,0,66
CULPINA,atencion odontologica,consulta repetida,2021-11-01,0,2,10,6,4,3,11,47,4,6,0,1,0,0,94
CURAHUARA DE CARANGAS,atencion odontologica,consulta repetida,2021-11-01,0,3,0,0,1,0,3,2,2,0,0,0,0,0,11
DESAGUADERO,atencion odontologica,consulta repetida,2021-11-01,0,1,0,2,1,3,2,10,0,0,0,0,0,0,19
EL ALTO,atencion odontologica,consulta repetida,2021-11-01,74,53,134,148,88,108,201,359,76,51,0,35,0,7,1334
EL CHORO,atencion odontologica,consulta repetida,2021-11-01,0,0,1,1,0,0,2,2,0,0,0,0,0,0,6
EL PUENTE(STC),atencion odontologica,consulta repetida,2021-11-01,0,0,4,1,2,2,8,15,4,0,0,0,0,1,37
EL PUENTE(TJA),atencion odontologica,consulta repetida,2021-11-01,0,0,1,4,4,3,9,23,0,5,0,0,0,0,49
EL TORNO,atencion odontologica,consulta repetida,2021-11-01,4,7,8,11,6,7,8,12,8,11,0,4,0,2,88
EL VILLAR,atencion odontologica,consulta repetida,2021-11-01,0,1,5,13,2,19,9,30,1,0,0,0,0,0,80
ENTRE RIOS TRJ,atencion odontologica,consulta repetida,2021-11-01,0,0,0,2,0,5,1,28,0,0,0,0,0,0,36
ENTRE RIOS CBBA,atencion odontologica,consulta repetida,2021-11-01,8,2,5,7,3,4,3,19,1,1,0,0,0,2,55
ESCARA,atencion odontologica,consulta repetida,2021-11-01,2,1,2,6,0,1,4,6,0,1,0,0,0,0,23
ESCOMA,atencion odontologica,consulta repetida,2021-11-01,0,0,0,2,0,3,4,5,0,0,0,0,0,0,14
ESMERALDA,atencion odontologica,consulta repetida,2021-11-01,0,0,0,1,0,0,2,4,0,0,0,0,0,0,7
EUCALIPTUS,atencion odontologica,consulta repetida,2021-11-01,1,0,0,0,1,1,2,5,0,0,0,0,0,0,10
FERNANDEZ ALONSO,atencion odontologica,consulta repetida,2021-11-01,1,1,0,2,0,0,5,12,0,0,0,0,0,0,21
FILADELFIA,atencion odontologica,consulta repetida,2021-11-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
GENERAL SAAVEDRA,atencion odontologica,consulta repetida,2021-11-01,1,0,3,2,2,0,3,22,0,0,0,0,0,0,33
GUANAY,atencion odontologica,consulta repetida,2021-11-01,0,1,5,3,1,1,2,7,1,0,0,0,0,0,21
GUAQUI,atencion odontologica,consulta repetida,2021-11-01,0,0,0,1,0,0,0,1,0,0,0,1,0,0,3
GUAYARAMERIN,atencion odontologica,consulta repetida,2021-11-01,0,0,3,0,0,1,0,1,1,0,0,0,0,0,6
GUTIERREZ,atencion odontologica,consulta repetida,2021-11-01,0,0,1,1,0,3,8,18,1,0,0,0,0,0,32
HUACARETA,atencion odontologica,consulta repetida,2021-11-01,0,0,1,1,0,3,0,13,0,0,0,0,0,0,18
HUACAYA (VILLA DE HUACAYA),atencion odontologica,consulta repetida,2021-11-01,0,0,1,1,0,2,8,8,0,0,0,0,0,0,20
HUACHACALLA,atencion odontologica,consulta repetida,2021-11-01,0,0,0,6,0,1,0,5,0,3,0,0,0,0,15
HUANUNI,atencion odontologica,consulta repetida,2021-11-01,1,10,20,20,7,19,33,51,3,1,0,6,0,0,171
HUARACAJE,atencion odontologica,consulta repetida,2021-11-01,0,0,0,0,0,0,5,9,0,0,0,0,0,0,14
HUARINA,atencion odontologica,consulta repetida,2021-11-01,2,0,0,2,1,3,8,30,11,2,0,0,0,0,59
HUATAJATA,atencion odontologica,consulta repetida,2021-11-01,2,0,0,1,0,0,0,13,1,2,0,0,0,0,19
HUAYLLAMARCA,atencion odontologica,consulta repetida,2021-11-01,0,0,0,0,0,2,5,2,0,2,0,0,0,0,11
HUMANATA,atencion odontologica,consulta repetida,2021-11-01,0,4,6,8,7,16,9,18,2,2,0,0,0,4,76
ICHOCA,atencion odontologica,consulta repetida,2021-11-01,0,0,0,3,0,2,0,8,2,0,0,0,0,0,15
ICLA,atencion odontologica,consulta repetida,2021-11-01,0,0,1,1,1,26,4,7,0,1,0,0,0,0,41
INCAHUASI,atencion odontologica,consulta repetida,2021-11-01,1,3,1,4,8,1,6,17,0,0,0,0,0,0,41
INQUISIVI,atencion odontologica,consulta repetida,2021-11-01,0,0,0,0,2,0,3,6,0,0,0,1,0,0,12
IRUPANA (VILLA DE LANZA),atencion odontologica,consulta repetida,2021-11-01,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2
IXIAMAS,atencion odontologica,consulta repetida,2021-11-01,0,0,0,0,0,1,3,5,0,1,0,0,0,0,10
JESUS DE MACHACA,atencion odontologica,consulta repetida,2021-11-01,0,0,1,4,10,9,12,20,0,0,0,0,0,1,57
LA ASUNTA,atencion odontologica,consulta repetida,2021-11-01,1,0,1,6,6,5,11,32,0,0,0,0,0,3,65
LA GUARDIA,atencion odontologica,consulta repetida,2021-11-01,0,1,1,2,1,0,4,5,0,1,0,0,0,0,15
LA PAZ,atencion odontologica,consulta repetida,2021-11-01,265,221,467,502,222,396,1101,1568,455,369,0,19,0,4,5589
LA RIVERA,atencion odontologica,consulta repetida,2021-11-01,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
LAGUNILLAS,atencion odontologica,consulta repetida,2021-11-01,0,0,3,1,2,0,0,11,0,0,0,0,0,0,17
LAJA,atencion odontologica,consulta repetida,2021-11-01,13,12,4,13,6,11,5,25,4,3,0,3,0,0,99
LAS CARRERAS,atencion odontologica,consulta repetida,2021-11-01,0,2,2,4,0,1,1,14,1,1,0,0,0,0,26
LLALLAGUA,atencion odontologica,consulta repetida,2021-11-01,1,3,10,8,3,16,21,46,3,5,0,8,0,0,124
LLICA,atencion odontologica,consulta repetida,2021-11-01,0,0,1,6,0,2,0,10,2,1,0,3,0,2,27
MACHACAMARCA,atencion odontologica,consulta repetida,2021-11-01,4,0,6,1,0,8,5,16,4,1,0,0,0,0,45
MAGDALENA,atencion odontologica,consulta repetida,2021-11-01,0,0,1,0,0,0,0,4,4,0,0,0,0,0,9
MECAPACA,atencion odontologica,consulta repetida,2021-11-01,0,0,2,3,1,1,4,2,0,0,0,0,0,0,13
MINEROS,atencion odontologica,consulta repetida,2021-11-01,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2
MIZQUE,atencion odontologica,consulta repetida,2021-11-01,4,2,4,8,0,15,4,29,2,0,0,0,0,3,71
MOCOMOCO,atencion odontologica,consulta repetida,2021-11-01,0,1,0,0,1,2,5,5,0,0,0,0,0,0,14
MOJINETE,atencion odontologica,consulta repetida,2021-11-01,0,0,0,0,0,0,0,2,0,1,0,0,0,0,3
MOJOCOYA,atencion odontologica,consulta repetida,2021-11-01,0,1,5,1,5,0,2,13,0,0,0,0,0,0,27
MONTEAGUDO,atencion odontologica,consulta repetida,2021-11-01,5,12,16,15,6,14,10,34,4,1,0,0,0,0,117
MONTERO,atencion odontologica,consulta repetida,2021-11-01,7,1,6,5,2,3,6,15,0,4,0,0,0,0,49
MORO MORO,atencion odontologica,consulta repetida,2021-11-01,3,0,0,0,3,1,4,13,1,1,0,0,0,0,26
MOROCHATA,atencion odontologica,consulta repetida,2021-11-01,0,0,0,0,0,1,5,5,0,0,0,0,0,0,11
NACEBE (SANTA ROSA DEL ABUNA),atencion odontologica,consulta repetida,2021-11-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
OCURI,atencion odontologica,consulta repetida,2021-11-01,0,0,0,7,5,2,0,11,0,0,0,0,0,0,25
OMEREQUE,atencion odontologica,consulta repetida,2021-11-01,0,1,0,2,0,1,1,6,0,0,0,1,0,1,13
ORURO,atencion odontologica,consulta repetida,2021-11-01,100,174,196,230,125,196,522,902,124,146,0,47,0,31,2793
PADCAYA,atencion odontologica,consulta repetida,2021-11-01,2,2,2,9,4,13,29,57,3,3,0,0,0,0,124
PADILLA,atencion odontologica,consulta repetida,2021-11-01,0,4,3,2,1,0,10,18,0,0,0,1,0,0,39
PAILON,atencion odontologica,consulta repetida,2021-11-01,4,1,7,10,6,4,11,34,2,3,0,0,0,0,82
PALCA,atencion odontologica,consulta repetida,2021-11-01,0,0,2,5,1,5,4,13,2,1,0,0,0,0,33
PALOS BLANCOS,atencion odontologica,consulta repetida,2021-11-01,3,1,0,3,0,1,2,8,0,1,0,0,0,0,19
PAMPA AULLAGAS,atencion odontologica,consulta repetida,2021-11-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
PAPEL PAMPA,atencion odontologica,consulta repetida,2021-11-01,0,0,0,0,0,1,0,2,0,0,0,0,0,0,3
PASORAPA,atencion odontologica,consulta repetida,2021-11-01,0,0,0,3,0,0,1,1,0,1,0,1,0,0,7
PATACAMAYA,atencion odontologica,consulta repetida,2021-11-01,0,0,3,0,0,2,6,16,0,2,0,1,0,0,30
PAZÑA,atencion odontologica,consulta repetida,2021-11-01,2,5,8,8,2,3,11,22,0,5,0,0,0,0,66
POCOATA,atencion odontologica,consulta repetida,2021-11-01,1,0,3,1,8,7,12,14,1,0,0,0,0,0,47
POCONA,atencion odontologica,consulta repetida,2021-11-01,5,2,11,15,5,11,12,43,0,4,0,2,0,0,110
POJO (CBBA),atencion odontologica,consulta repetida,2021-11-01,2,1,3,2,0,0,5,22,1,4,0,2,0,4,46
POOPO,atencion odontologica,consulta repetida,2021-11-01,4,1,8,4,2,5,7,12,3,3,0,0,0,0,49
PORCO,atencion odontologica,consulta repetida,2021-11-01,3,0,2,3,0,2,1,15,0,0,0,2,0,0,28
POROMA,atencion odontologica,consulta repetida,2021-11-01,1,0,0,2,1,3,1,3,1,1,0,0,0,0,13
