,group,variable,month,MEDIDAS PREVENTIVAS MENORES DE 5 AÑOS,MEDIDAS PREVENTIVAS MENORES DE 5 AÑOS,MEDIDAS PREVENTIVAS 5 A 13 AÑOS,MEDIDAS PREVENTIVAS 5 A 13 AÑOS,MEDIDAS PREVENTIVAS 14 A 19 AÑOS,MEDIDAS PREVENTIVAS 14 A 19 AÑOS,MEDIDAS PREVENTIVAS 20 A 59 AÑOS,MEDIDAS PREVENTIVAS 20 A 59 AÑOS,MEDIDAS PREVENTIVAS 60 AÑOS Y MAS,MEDIDAS PREVENTIVAS 60 AÑOS Y MAS,MEDIDAS PREVENTIVAS EMB,MEDIDAS PREVENTIVAS EMB,MEDIDAS PREVENTIVAS POST,MEDIDAS PREVENTIVAS POST,TOTALES
VILLA CHARCAS,atencion odontologica,medidas preventivas,2021-09-01,6,18,0,0,1,1,0,6,2,0,0,0,0,0,34
VILLA MONTES,atencion odontologica,medidas preventivas,2021-09-01,11,13,36,56,24,29,31,68,24,24,0,0,0,0,316
VILLA NUEVA (LOMA ALTA),atencion odontologica,medidas preventivas,2021-09-01,2,2,0,4,0,2,0,3,0,0,0,0,0,0,13
VILLA RIVERO,atencion odontologica,medidas preventivas,2021-09-01,11,4,25,16,4,31,2,12,0,2,0,0,0,0,107
VILLA SERRANO,atencion odontologica,medidas preventivas,2021-09-01,9,8,0,0,3,0,2,0,0,0,0,0,0,0,22
VILLA TUNARI,atencion odontologica,medidas preventivas,2021-09-01,25,66,109,109,19,39,138,234,13,7,0,0,0,0,759
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,medidas preventivas,2021-09-01,31,17,27,14,1,10,3,19,2,0,0,0,0,0,124
VILLAZON,atencion odontologica,medidas preventivas,2021-09-01,66,61,29,11,2,9,17,39,2,5,0,0,0,0,241
VINTO,atencion odontologica,medidas preventivas,2021-09-01,36,47,123,157,18,88,25,113,4,7,0,0,0,0,618
VITICHI,atencion odontologica,medidas preventivas,2021-09-01,4,2,14,5,2,2,1,3,3,0,0,0,0,0,36
WALDO BALLIVIAN,atencion odontologica,medidas preventivas,2021-09-01,0,11,0,0,0,0,0,0,0,0,0,0,0,0,11
WARNES,atencion odontologica,medidas preventivas,2021-09-01,22,21,83,70,12,16,84,118,21,5,0,0,0,0,452
YACO,atencion odontologica,medidas preventivas,2021-09-01,13,4,3,7,2,2,1,4,1,0,0,0,0,0,37
YACUIBA,atencion odontologica,medidas preventivas,2021-09-01,11,20,77,123,23,71,67,142,18,16,0,0,0,0,568
YAMPARAEZ,atencion odontologica,medidas preventivas,2021-09-01,9,17,0,0,0,3,2,6,0,0,0,0,0,0,37
YANACACHI,atencion odontologica,medidas preventivas,2021-09-01,1,0,8,4,0,1,2,1,0,0,0,0,0,0,17
YAPACANI,atencion odontologica,medidas preventivas,2021-09-01,66,81,34,51,9,10,14,32,2,2,0,0,0,0,301
YOCALLA,atencion odontologica,medidas preventivas,2021-09-01,20,28,3,12,1,0,3,6,0,1,0,0,0,0,74
YOTALA,atencion odontologica,medidas preventivas,2021-09-01,7,4,9,4,0,0,0,0,0,0,0,0,0,0,24
YUNCHARA,atencion odontologica,medidas preventivas,2021-09-01,2,2,7,7,0,0,0,1,0,0,0,0,0,0,19
ACACIO,atencion odontologica,medidas preventivas,2021-10-01,8,12,96,92,0,8,4,10,0,4,0,0,0,0,234
ACHACACHI,atencion odontologica,medidas preventivas,2021-10-01,28,23,20,28,9,4,0,12,1,3,0,0,0,0,128
ACHOCALLA,atencion odontologica,medidas preventivas,2021-10-01,48,61,48,37,7,13,1,14,2,0,0,0,0,0,231
AIQUILE,atencion odontologica,medidas preventivas,2021-10-01,73,61,77,88,40,34,99,217,24,47,0,0,0,0,760
ALALAY,atencion odontologica,medidas preventivas,2021-10-01,0,0,2,0,0,0,0,2,0,1,0,0,0,0,5
ALCALA,atencion odontologica,medidas preventivas,2021-10-01,13,10,2,0,0,1,1,7,1,0,0,0,0,0,35
ALTO BENI,atencion odontologica,medidas preventivas,2021-10-01,17,27,20,37,6,6,5,10,1,1,0,0,0,0,130
ANCORAIMES,atencion odontologica,medidas preventivas,2021-10-01,1,1,12,13,17,15,6,7,4,2,0,0,0,0,78
ANDAMARCA,atencion odontologica,medidas preventivas,2021-10-01,1,0,4,9,5,5,4,8,2,4,0,0,0,0,42
ANTEQUERA,atencion odontologica,medidas preventivas,2021-10-01,11,3,24,36,10,4,0,5,0,0,0,0,0,0,93
ANZALDO,atencion odontologica,medidas preventivas,2021-10-01,1,4,3,4,0,0,2,6,0,1,0,0,0,0,21
APOLO,atencion odontologica,medidas preventivas,2021-10-01,0,3,1,2,0,1,2,4,0,0,0,0,0,0,13
ARAMPAMPA,atencion odontologica,medidas preventivas,2021-10-01,0,0,4,0,3,4,2,4,1,0,0,0,0,0,18
ARANI,atencion odontologica,medidas preventivas,2021-10-01,9,6,17,40,4,13,16,21,4,7,0,0,0,0,137
ARBIETO,atencion odontologica,medidas preventivas,2021-10-01,30,22,91,85,6,26,14,43,2,3,0,0,0,0,322
ARQUE,atencion odontologica,medidas preventivas,2021-10-01,13,5,15,13,4,3,2,7,0,0,0,0,0,0,62
ASCENCION DE GUARAYOS,atencion odontologica,medidas preventivas,2021-10-01,47,46,64,38,8,6,0,8,0,0,0,0,0,0,217
ATOCHA,atencion odontologica,medidas preventivas,2021-10-01,12,5,40,68,10,22,71,83,12,15,0,0,0,0,338
AUCAPATA,atencion odontologica,medidas preventivas,2021-10-01,8,4,0,0,1,0,0,0,0,0,0,0,0,0,13
AYATA,atencion odontologica,medidas preventivas,2021-10-01,11,8,24,24,0,0,0,4,1,0,0,0,0,0,72
AYO AYO,atencion odontologica,medidas preventivas,2021-10-01,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,medidas preventivas,2021-10-01,34,35,89,119,12,39,51,108,4,5,0,0,0,0,496
AZURDUY,atencion odontologica,medidas preventivas,2021-10-01,0,5,15,7,1,0,0,5,0,0,0,0,0,0,33
BATALLAS,atencion odontologica,medidas preventivas,2021-10-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
BAURES,atencion odontologica,medidas preventivas,2021-10-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
BELEN DE ANDAMARCA,atencion odontologica,medidas preventivas,2021-10-01,0,0,0,4,0,0,8,16,2,0,0,0,0,0,30
BELEN DE URMIRI,atencion odontologica,medidas preventivas,2021-10-01,1,2,2,1,2,1,1,6,3,8,0,0,0,0,27
BELLA FLOR,atencion odontologica,medidas preventivas,2021-10-01,6,7,1,2,0,0,0,0,0,0,0,0,0,0,16
BERMEJO,atencion odontologica,medidas preventivas,2021-10-01,15,8,54,52,10,13,30,71,2,6,0,0,0,0,261
BETANZOS,atencion odontologica,medidas preventivas,2021-10-01,15,24,6,10,0,13,2,2,3,0,0,0,0,0,75
BOLIVAR,atencion odontologica,medidas preventivas,2021-10-01,0,3,14,8,2,4,5,9,10,2,0,0,0,0,57
BOLPEBRA,atencion odontologica,medidas preventivas,2021-10-01,1,2,6,3,1,1,0,0,0,0,0,0,0,0,14
BOYUIBE,atencion odontologica,medidas preventivas,2021-10-01,2,0,5,2,0,0,0,0,0,0,0,0,0,0,9
BUENA VISTA,atencion odontologica,medidas preventivas,2021-10-01,3,7,0,1,0,0,0,0,0,0,0,0,0,0,11
CABEZAS,atencion odontologica,medidas preventivas,2021-10-01,50,50,55,87,2,2,2,21,0,0,0,0,0,0,269
CAIROMA,atencion odontologica,medidas preventivas,2021-10-01,3,4,3,5,3,5,8,8,0,0,0,0,0,0,39
"CAIZA ""D""",atencion odontologica,medidas preventivas,2021-10-01,17,10,2,2,3,2,1,12,0,0,0,0,0,0,49
CAJUATA,atencion odontologica,medidas preventivas,2021-10-01,0,8,0,14,0,0,0,1,0,0,0,0,0,0,23
CALACOTO,atencion odontologica,medidas preventivas,2021-10-01,0,8,2,4,0,0,0,0,0,0,0,0,0,0,14
CALAMARCA,atencion odontologica,medidas preventivas,2021-10-01,3,1,3,2,0,2,0,3,0,1,0,0,0,0,15
CAMARGO,atencion odontologica,medidas preventivas,2021-10-01,4,6,13,15,1,1,2,3,1,0,0,0,0,0,46
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,medidas preventivas,2021-10-01,0,4,8,12,4,0,0,0,0,0,0,0,0,0,28
CAMIRI,atencion odontologica,medidas preventivas,2021-10-01,33,50,35,57,20,17,73,70,31,20,0,0,0,0,406
CAPINOTA,atencion odontologica,medidas preventivas,2021-10-01,35,19,69,84,21,30,46,107,15,8,0,0,0,0,434
CAQUIAVIRI,atencion odontologica,medidas preventivas,2021-10-01,3,6,11,23,13,38,0,7,0,0,0,0,0,0,101
CARACOLLO,atencion odontologica,medidas preventivas,2021-10-01,28,22,38,53,9,25,37,68,8,6,0,0,0,0,294
CARANAVI,atencion odontologica,medidas preventivas,2021-10-01,71,49,43,44,8,18,14,23,0,1,0,0,0,0,271
CARANGAS,atencion odontologica,medidas preventivas,2021-10-01,0,0,0,3,0,5,0,1,0,2,0,0,0,0,11
CARAPARI,atencion odontologica,medidas preventivas,2021-10-01,1,4,23,39,10,27,29,43,1,1,0,0,0,0,178
CARIPUYO,atencion odontologica,medidas preventivas,2021-10-01,5,7,0,1,0,1,0,4,2,0,0,0,0,0,20
CARMEN RIVERO TORREZ,atencion odontologica,medidas preventivas,2021-10-01,14,17,138,135,0,0,0,0,0,0,0,0,0,0,304
CATACORA,atencion odontologica,medidas preventivas,2021-10-01,2,1,1,1,0,0,0,1,0,0,0,0,0,0,6
CHACARILLA,atencion odontologica,medidas preventivas,2021-10-01,2,9,3,8,0,2,0,7,0,1,0,0,0,0,32
CHALLAPATA,atencion odontologica,medidas preventivas,2021-10-01,23,12,30,20,0,9,12,12,2,2,0,0,0,0,122
CHAQUI,atencion odontologica,medidas preventivas,2021-10-01,12,6,9,7,2,8,4,8,0,1,0,0,0,0,57
CHARAGUA,atencion odontologica,medidas preventivas,2021-10-01,46,42,3,7,2,1,5,8,1,5,0,0,0,0,120
CHARAÑA,atencion odontologica,medidas preventivas,2021-10-01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
CHAYANTA,atencion odontologica,medidas preventivas,2021-10-01,49,38,6,4,5,5,9,35,16,25,0,0,0,0,192
CHIMORE,atencion odontologica,medidas preventivas,2021-10-01,25,15,19,36,19,27,13,27,2,2,0,0,0,0,185
CHIPAYA,atencion odontologica,medidas preventivas,2021-10-01,2,6,3,4,5,12,3,8,0,2,0,0,0,0,45
CHOQUE COTA,atencion odontologica,medidas preventivas,2021-10-01,3,10,4,0,0,6,0,0,0,0,0,0,0,0,23
CHUA COCANI,atencion odontologica,medidas preventivas,2021-10-01,9,1,0,8,0,0,0,1,0,0,0,0,0,0,19
CHUMA,atencion odontologica,medidas preventivas,2021-10-01,13,6,26,42,2,8,5,18,1,2,0,0,0,0,123
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,medidas preventivas,2021-10-01,0,4,22,26,9,10,16,42,1,4,0,0,0,0,134
CKOCHAS,atencion odontologica,medidas preventivas,2021-10-01,9,7,1,7,0,7,4,6,3,6,0,0,0,0,50
CLIZA,atencion odontologica,medidas preventivas,2021-10-01,15,22,21,38,11,9,0,11,1,3,0,0,0,0,131
COBIJA,atencion odontologica,medidas preventivas,2021-10-01,113,105,50,75,24,49,30,141,9,7,0,0,0,0,603
COCAPATA,atencion odontologica,medidas preventivas,2021-10-01,18,11,5,6,27,6,8,7,6,4,0,0,0,0,98
COCHABAMBA,atencion odontologica,medidas preventivas,2021-10-01,507,588,1084,1133,461,663,1419,2148,639,515,0,0,0,0,9157
COLCAPIRHUA,atencion odontologica,medidas preventivas,2021-10-01,28,18,70,75,27,10,17,60,4,6,0,0,0,0,315
"COLCHA ""K""",atencion odontologica,medidas preventivas,2021-10-01,8,11,22,33,6,14,9,26,1,2,0,0,0,0,132
COLLANA,atencion odontologica,medidas preventivas,2021-10-01,13,5,13,9,0,2,4,9,4,4,0,0,0,0,63
COLOMI,atencion odontologica,medidas preventivas,2021-10-01,46,37,36,34,13,20,21,52,7,11,0,0,0,0,277
COLPA BELGICA,atencion odontologica,medidas preventivas,2021-10-01,2,0,4,2,2,2,4,10,0,0,0,0,0,0,26
COLQUECHACA,atencion odontologica,medidas preventivas,2021-10-01,16,15,21,48,4,44,27,79,3,2,0,0,0,0,259
COLQUENCHA,atencion odontologica,medidas preventivas,2021-10-01,10,6,11,4,5,3,9,11,1,0,0,0,0,0,60
COLQUIRI,atencion odontologica,medidas preventivas,2021-10-01,5,4,11,13,5,3,8,19,3,0,0,0,0,0,71
COMANCHE,atencion odontologica,medidas preventivas,2021-10-01,3,3,7,17,1,3,1,4,0,0,0,0,0,0,39
COMARAPA,atencion odontologica,medidas preventivas,2021-10-01,18,11,12,14,4,7,6,24,4,2,0,0,0,0,102
COMBAYA,atencion odontologica,medidas preventivas,2021-10-01,0,0,1,2,0,0,1,0,0,0,0,0,0,0,4
CONCEPCION,atencion odontologica,medidas preventivas,2021-10-01,4,5,0,0,0,3,0,10,0,0,0,0,0,0,22
COPACABANA,atencion odontologica,medidas preventivas,2021-10-01,2,5,8,5,0,1,0,0,0,0,0,0,0,0,21
CORIPATA,atencion odontologica,medidas preventivas,2021-10-01,4,3,0,3,0,0,0,1,0,0,0,0,0,0,11
CORO CORO,atencion odontologica,medidas preventivas,2021-10-01,3,0,16,7,6,9,13,13,1,1,0,0,0,0,69
COROICO,atencion odontologica,medidas preventivas,2021-10-01,3,11,2,4,2,0,0,3,0,0,0,0,0,0,25
CORQUE,atencion odontologica,medidas preventivas,2021-10-01,3,3,4,11,2,2,4,16,0,1,0,0,0,0,46
COTAGAITA,atencion odontologica,medidas preventivas,2021-10-01,18,27,87,115,9,23,4,34,1,2,0,0,0,0,320
COTOCA,atencion odontologica,medidas preventivas,2021-10-01,104,181,26,23,2,15,88,132,1,6,0,0,0,0,578
CRUZ DE MACHACAMARCA,atencion odontologica,medidas preventivas,2021-10-01,1,1,1,1,0,0,0,2,4,6,0,0,0,0,16
CUATRO CAÑADAS,atencion odontologica,medidas preventivas,2021-10-01,78,42,13,25,1,5,6,22,2,0,0,0,0,0,194
CUEVO,atencion odontologica,medidas preventivas,2021-10-01,1,2,0,0,0,1,0,4,0,0,0,0,0,0,8
CULPINA,atencion odontologica,medidas preventivas,2021-10-01,1,8,3,14,0,2,2,9,0,0,0,0,0,0,39
CURAHUARA DE CARANGAS,atencion odontologica,medidas preventivas,2021-10-01,3,6,20,19,3,5,0,2,1,4,0,0,0,0,63
CURVA,atencion odontologica,medidas preventivas,2021-10-01,17,10,12,16,0,0,2,5,2,3,0,0,0,0,67
DESAGUADERO,atencion odontologica,medidas preventivas,2021-10-01,2,0,5,1,0,5,0,7,1,0,0,0,0,0,21
EL ALTO,atencion odontologica,medidas preventivas,2021-10-01,420,381,667,756,217,337,555,1197,97,64,0,0,0,0,4691
EL CHORO,atencion odontologica,medidas preventivas,2021-10-01,2,4,13,15,6,10,3,18,1,4,0,0,0,0,76
EL PUENTE(STC),atencion odontologica,medidas preventivas,2021-10-01,16,8,34,11,2,10,14,24,2,4,0,0,0,0,125
EL PUENTE(TJA),atencion odontologica,medidas preventivas,2021-10-01,3,3,7,8,3,7,2,3,0,0,0,0,0,0,36
EL TORNO,atencion odontologica,medidas preventivas,2021-10-01,224,210,10,12,0,10,3,29,2,6,0,0,0,0,506
EL VILLAR,atencion odontologica,medidas preventivas,2021-10-01,2,1,12,19,2,0,0,2,0,0,0,0,0,0,38
ENTRE RIOS TRJ,atencion odontologica,medidas preventivas,2021-10-01,7,6,23,22,0,4,1,7,0,0,0,0,0,0,70
ENTRE RIOS CBBA,atencion odontologica,medidas preventivas,2021-10-01,36,19,69,55,7,28,23,58,2,2,0,0,0,0,299
ESCARA,atencion odontologica,medidas preventivas,2021-10-01,0,3,2,0,0,0,0,1,0,0,0,0,0,0,6
ESCOMA,atencion odontologica,medidas preventivas,2021-10-01,0,1,0,2,2,0,0,0,0,0,0,0,0,0,5
ESMERALDA,atencion odontologica,medidas preventivas,2021-10-01,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2
EUCALIPTUS,atencion odontologica,medidas preventivas,2021-10-01,15,0,2,3,0,2,2,5,0,0,0,0,0,0,29
FERNANDEZ ALONSO,atencion odontologica,medidas preventivas,2021-10-01,14,22,35,32,7,7,10,33,4,1,0,0,0,0,165
FILADELFIA,atencion odontologica,medidas preventivas,2021-10-01,34,18,18,89,0,7,9,16,0,0,0,0,0,0,191
GENERAL SAAVEDRA,atencion odontologica,medidas preventivas,2021-10-01,2,0,3,3,2,1,2,2,0,0,0,0,0,0,15
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,medidas preventivas,2021-10-01,7,20,7,6,3,4,4,13,1,0,0,0,0,0,65
GUANAY,atencion odontologica,medidas preventivas,2021-10-01,2,1,0,0,0,8,0,2,0,1,0,0,0,0,14
GUAQUI,atencion odontologica,medidas preventivas,2021-10-01,1,1,0,0,0,0,0,1,3,1,0,0,0,0,7
GUAYARAMERIN,atencion odontologica,medidas preventivas,2021-10-01,10,15,27,32,1,5,2,18,0,0,0,0,0,0,110
GUTIERREZ,atencion odontologica,medidas preventivas,2021-10-01,10,9,0,1,0,0,4,5,0,1,0,0,0,0,30
HUACAYA (VILLA DE HUACAYA),atencion odontologica,medidas preventivas,2021-10-01,5,5,3,8,0,1,0,4,0,0,0,0,0,0,26
HUACHACALLA,atencion odontologica,medidas preventivas,2021-10-01,2,0,0,0,0,0,0,3,0,0,0,0,0,0,5
HUANUNI,atencion odontologica,medidas preventivas,2021-10-01,30,34,48,52,9,21,19,49,4,7,0,0,0,0,273
HUARACAJE,atencion odontologica,medidas preventivas,2021-10-01,2,0,2,11,2,9,4,6,0,0,0,0,0,0,36
HUARINA,atencion odontologica,medidas preventivas,2021-10-01,2,0,2,4,2,0,1,5,2,1,0,0,0,0,19
HUATAJATA,atencion odontologica,medidas preventivas,2021-10-01,10,4,7,13,0,0,1,5,3,1,0,0,0,0,44
HUAYLLAMARCA,atencion odontologica,medidas preventivas,2021-10-01,0,1,8,6,0,0,0,5,2,0,0,0,0,0,22
HUMANATA,atencion odontologica,medidas preventivas,2021-10-01,5,5,21,9,17,14,22,35,14,4,0,0,0,0,146
ICHOCA,atencion odontologica,medidas preventivas,2021-10-01,6,10,31,36,7,9,3,23,3,5,0,0,0,0,133
ICLA,atencion odontologica,medidas preventivas,2021-10-01,12,3,5,3,0,1,1,1,0,0,0,0,0,0,26
INCAHUASI,atencion odontologica,medidas preventivas,2021-10-01,0,2,3,3,0,0,2,3,0,0,0,0,0,0,13
INQUISIVI,atencion odontologica,medidas preventivas,2021-10-01,1,6,9,1,0,5,1,3,0,1,0,0,0,0,27
IRUPANA (VILLA DE LANZA),atencion odontologica,medidas preventivas,2021-10-01,38,25,104,40,8,4,0,3,0,0,0,0,0,0,222
IXIAMAS,atencion odontologica,medidas preventivas,2021-10-01,6,4,0,4,0,4,2,2,1,0,0,0,0,0,23
JESUS DE MACHACA,atencion odontologica,medidas preventivas,2021-10-01,20,15,16,8,6,2,0,3,1,3,0,0,0,0,74
LA ASUNTA,atencion odontologica,medidas preventivas,2021-10-01,73,52,197,236,18,44,28,62,0,0,0,0,0,0,710
LA GUARDIA,atencion odontologica,medidas preventivas,2021-10-01,44,48,28,17,2,10,12,78,43,60,0,0,0,0,342
LA PAZ,atencion odontologica,medidas preventivas,2021-10-01,916,1023,2353,2776,419,582,1338,2646,604,491,0,0,0,0,13148
LA RIVERA,atencion odontologica,medidas preventivas,2021-10-01,0,0,3,8,4,0,0,6,0,0,0,0,0,0,21
LAGUNILLAS,atencion odontologica,medidas preventivas,2021-10-01,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4
LAJA,atencion odontologica,medidas preventivas,2021-10-01,17,21,7,3,1,25,4,3,0,1,0,0,0,0,82
LAS CARRERAS,atencion odontologica,medidas preventivas,2021-10-01,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2
LICOMA PAMPA,atencion odontologica,medidas preventivas,2021-10-01,12,27,4,6,1,1,1,1,0,0,0,0,0,0,53
LLALLAGUA,atencion odontologica,medidas preventivas,2021-10-01,44,35,65,81,22,31,16,27,10,8,0,0,0,0,339
LLICA,atencion odontologica,medidas preventivas,2021-10-01,6,0,1,0,0,2,3,6,3,1,0,0,0,0,22
LORETO,atencion odontologica,medidas preventivas,2021-10-01,0,0,2,1,0,5,1,1,1,0,0,0,0,0,11
LURIBAY,atencion odontologica,medidas preventivas,2021-10-01,7,2,5,5,1,4,2,23,0,0,0,0,0,0,49
MACHACAMARCA,atencion odontologica,medidas preventivas,2021-10-01,6,1,10,7,0,4,0,5,0,0,0,0,0,0,33
MACHARETI,atencion odontologica,medidas preventivas,2021-10-01,1,2,14,14,3,0,2,8,0,0,0,0,0,0,44
MAGDALENA,atencion odontologica,medidas preventivas,2021-10-01,1,0,0,7,1,1,0,1,0,0,0,0,0,0,11
MAIRANA,atencion odontologica,medidas preventivas,2021-10-01,46,84,74,110,114,168,348,380,68,22,0,0,0,0,1414
MALLA,atencion odontologica,medidas preventivas,2021-10-01,3,5,8,3,0,0,0,3,0,0,0,0,0,0,22
MAPIRI,atencion odontologica,medidas preventivas,2021-10-01,2,10,5,10,0,0,1,1,0,0,0,0,0,0,29
MECAPACA,atencion odontologica,medidas preventivas,2021-10-01,3,7,13,1,1,3,1,8,1,1,0,0,0,0,39
MINEROS,atencion odontologica,medidas preventivas,2021-10-01,2,2,2,2,0,0,0,0,0,0,0,0,0,0,8
MIZQUE,atencion odontologica,medidas preventivas,2021-10-01,2,10,13,12,5,12,6,22,1,1,0,0,0,0,84
MOCOMOCO,atencion odontologica,medidas preventivas,2021-10-01,8,4,2,4,0,4,7,14,0,1,0,0,0,0,44
MOJINETE,atencion odontologica,medidas preventivas,2021-10-01,0,1,0,0,1,0,1,0,0,0,0,0,0,0,3
MOJOCOYA,atencion odontologica,medidas preventivas,2021-10-01,16,4,27,34,5,4,24,47,7,0,0,0,0,0,168
MONTEAGUDO,atencion odontologica,medidas preventivas,2021-10-01,5,4,13,7,10,0,6,12,5,1,0,0,0,0,63
MONTERO,atencion odontologica,medidas preventivas,2021-10-01,92,110,135,115,27,44,24,86,4,4,0,0,0,0,641
MOROCHATA,atencion odontologica,medidas preventivas,2021-10-01,8,5,19,24,22,46,8,24,1,8,0,0,0,0,165
NACEBE (SANTA ROSA DEL ABUNA),atencion odontologica,medidas preventivas,2021-10-01,8,3,2,1,0,1,0,0,0,0,0,0,0,0,15
NAZACARA DE PACAJES,atencion odontologica,medidas preventivas,2021-10-01,0,0,1,4,0,0,1,1,0,0,0,0,0,0,7
OCURI,atencion odontologica,medidas preventivas,2021-10-01,0,10,63,56,4,7,0,23,3,0,0,0,0,0,166
OKINAWA,atencion odontologica,medidas preventivas,2021-10-01,1,1,0,0,0,0,0,4,0,0,0,0,0,0,6
OMEREQUE,atencion odontologica,medidas preventivas,2021-10-01,0,0,18,17,0,0,0,4,0,1,0,0,0,0,40
ORURO,atencion odontologica,medidas preventivas,2021-10-01,149,197,336,501,99,167,362,462,95,69,0,0,0,0,2437
PADCAYA,atencion odontologica,medidas preventivas,2021-10-01,2,2,9,20,1,3,4,9,0,1,0,0,0,0,51
PADILLA,atencion odontologica,medidas preventivas,2021-10-01,4,6,3,8,2,1,9,4,0,1,0,0,0,0,38
PAILON,atencion odontologica,medidas preventivas,2021-10-01,18,7,6,27,0,21,6,44,2,1,0,0,0,0,132
PALCA,atencion odontologica,medidas preventivas,2021-10-01,14,27,29,32,3,6,2,15,0,1,0,0,0,0,129
PALOS BLANCOS,atencion odontologica,medidas preventivas,2021-10-01,20,17,69,69,2,10,8,11,4,3,0,0,0,0,213
PAMPA AULLAGAS,atencion odontologica,medidas preventivas,2021-10-01,0,0,12,37,1,2,0,4,0,0,0,0,0,0,56
PAMPA GRANDE,atencion odontologica,medidas preventivas,2021-10-01,1,3,1,1,0,0,0,0,0,0,0,0,0,0,6
PAPEL PAMPA,atencion odontologica,medidas preventivas,2021-10-01,3,20,19,14,0,1,1,1,0,0,0,0,0,0,59
PASORAPA,atencion odontologica,medidas preventivas,2021-10-01,3,1,15,12,2,16,12,16,4,2,0,0,0,0,83
PATACAMAYA,atencion odontologica,medidas preventivas,2021-10-01,22,26,112,87,4,8,3,4,0,0,0,0,0,0,266
PAZÑA,atencion odontologica,medidas preventivas,2021-10-01,3,2,27,26,3,4,0,5,2,1,0,0,0,0,73
PELECHUCO,atencion odontologica,medidas preventivas,2021-10-01,20,19,3,6,0,0,0,2,0,0,0,0,0,0,50
POCOATA,atencion odontologica,medidas preventivas,2021-10-01,34,20,29,32,1,14,16,25,6,7,0,0,0,0,184
POCONA,atencion odontologica,medidas preventivas,2021-10-01,8,4,15,29,9,22,45,43,0,2,0,0,0,0,177
POJO (CBBA),atencion odontologica,medidas preventivas,2021-10-01,10,11,32,36,3,8,6,11,0,1,0,0,0,0,118
POOPO,atencion odontologica,medidas preventivas,2021-10-01,9,7,43,43,7,2,7,18,1,1,0,0,0,0,138
PORCO,atencion odontologica,medidas preventivas,2021-10-01,6,7,9,8,0,6,0,20,0,1,0,0,0,0,57
POROMA,atencion odontologica,medidas preventivas,2021-10-01,2,3,79,117,4,9,0,0,0,0,0,0,0,0,214
PORONGO,atencion odontologica,medidas preventivas,2021-10-01,36,64,42,24,26,24,152,166,46,16,0,0,0,0,596
PORTACHUELO,atencion odontologica,medidas preventivas,2021-10-01,0,1,3,0,0,0,0,0,0,0,0,0,0,0,4
PORVENIR,atencion odontologica,medidas preventivas,2021-10-01,5,4,6,7,1,2,5,21,2,2,0,0,0,0,55
POSTRER VALLE,atencion odontologica,medidas preventivas,2021-10-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
POTOSI,atencion odontologica,medidas preventivas,2021-10-01,49,89,134,116,15,27,25,75,0,4,0,0,0,0,534
PRESTO,atencion odontologica,medidas preventivas,2021-10-01,13,12,73,124,27,45,32,85,6,3,0,0,0,0,420
PUCARA,atencion odontologica,medidas preventivas,2021-10-01,2,3,0,0,0,0,0,0,0,0,0,0,0,0,5
PUCARANI,atencion odontologica,medidas preventivas,2021-10-01,16,13,7,9,0,0,0,9,0,0,0,0,0,0,54
PUERTO ACOSTA,atencion odontologica,medidas preventivas,2021-10-01,9,3,7,12,1,3,3,15,0,0,0,0,0,0,53
PUERTO CARABUCO,atencion odontologica,medidas preventivas,2021-10-01,3,6,4,6,0,0,0,0,0,0,0,0,0,0,19
PUERTO GONZALO MORENO,atencion odontologica,medidas preventivas,2021-10-01,24,21,22,18,7,7,7,16,1,2,0,0,0,0,125
PUERTO QUIJARRO,atencion odontologica,medidas preventivas,2021-10-01,32,41,5,14,0,1,2,6,1,1,0,0,0,0,103
PUERTO RICO,atencion odontologica,medidas preventivas,2021-10-01,1,0,19,22,0,0,0,1,0,0,0,0,0,0,43
PUERTO SUAREZ,atencion odontologica,medidas preventivas,2021-10-01,1,1,0,0,0,2,0,0,0,0,0,0,0,0,4
PUERTO VILLARROEL,atencion odontologica,medidas preventivas,2021-10-01,22,14,56,23,21,23,12,32,4,1,0,0,0,0,208
PUNA,atencion odontologica,medidas preventivas,2021-10-01,7,7,10,14,1,5,3,6,3,1,0,0,0,0,57
PUNATA,atencion odontologica,medidas preventivas,2021-10-01,18,16,80,131,85,84,55,139,25,45,0,0,0,0,678
QUIABAYA,atencion odontologica,medidas preventivas,2021-10-01,8,7,0,0,0,0,0,0,0,0,0,0,0,0,15
QUILLACOLLO,atencion odontologica,medidas preventivas,2021-10-01,80,122,247,311,71,94,61,241,17,12,0,0,0,0,1256
