,group,variable,month,CIRUGIA BUCOMAXILOFACIAL MENOR MENORES DE 5 AÑOS,CIRUGIA BUCOMAXILOFACIAL MENOR MENORES DE 5 AÑOS,CIRUGIA BUCOMAXILOFACIAL MENOR 5 A 13 AÑOS,CIRUGIA BUCOMAXILOFACIAL MENOR 5 A 13 AÑOS,CIRUGIA BUCOMAXILOFACIAL MENOR 14 A 19 AÑOS,CIRUGIA BUCOMAXILOFACIAL MENOR 14 A 19 AÑOS,CIRUGIA BUCOMAXILOFACIAL MENOR 20 A 59 AÑOS,CIRUGIA BUCOMAXILOFACIAL MENOR 20 A 59 AÑOS,CIRUGIA BUCOMAXILOFACIAL MENOR 60 AÑOS Y MAS,CIRUGIA BUCOMAXILOFACIAL MENOR 60 AÑOS Y MAS,CIRUGIA BUCOMAXILOFACIAL MENOR EMB,CIRUGIA BUCOMAXILOFACIAL MENOR EMB,CIRUGIA BUCOMAXILOFACIAL MENOR POST,CIRUGIA BUCOMAXILOFACIAL MENOR POST,TOTALES
ACHACACHI,atencion odontologica,cirugia bucomaxilofacial menor,2021-10-01,0,0,2,3,0,0,0,0,2,0,0,0,0,0,7
ASCENCION DE GUARAYOS,atencion odontologica,cirugia bucomaxilofacial menor,2021-10-01,3,0,17,19,6,14,7,44,10,3,0,0,0,0,123
BERMEJO,atencion odontologica,cirugia bucomaxilofacial menor,2021-10-01,0,0,0,0,0,0,0,0,5,6,0,0,0,0,11
BETANZOS,atencion odontologica,cirugia bucomaxilofacial menor,2021-10-01,0,0,0,0,0,0,1,1,6,1,0,0,0,0,9
BUENA VISTA,atencion odontologica,cirugia bucomaxilofacial menor,2021-10-01,0,0,2,2,0,0,2,3,1,0,0,0,0,0,10
CABEZAS,atencion odontologica,cirugia bucomaxilofacial menor,2021-10-01,1,0,1,1,0,0,4,5,1,1,0,0,0,0,14
CAIROMA,atencion odontologica,cirugia bucomaxilofacial menor,2021-10-01,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3
CAMIRI,atencion odontologica,cirugia bucomaxilofacial menor,2021-10-01,0,0,1,1,1,3,7,13,4,0,0,0,0,0,30
CHALLAPATA,atencion odontologica,cirugia bucomaxilofacial menor,2021-10-01,1,0,0,0,0,1,5,1,0,1,0,0,0,0,9
COBIJA,atencion odontologica,cirugia bucomaxilofacial menor,2021-10-01,1,0,7,17,7,9,10,18,2,2,0,0,0,0,73
COCHABAMBA,atencion odontologica,cirugia bucomaxilofacial menor,2021-10-01,0,0,8,13,15,17,27,21,10,13,0,0,0,0,124
COLPA BELGICA,atencion odontologica,cirugia bucomaxilofacial menor,2021-10-01,0,0,0,1,0,0,1,3,0,0,0,0,0,0,5
CORO CORO,atencion odontologica,cirugia bucomaxilofacial menor,2021-10-01,0,0,3,1,1,0,2,2,3,2,0,0,0,0,14
COTAGAITA,atencion odontologica,cirugia bucomaxilofacial menor,2021-10-01,0,0,2,6,0,0,1,1,1,4,0,0,0,0,15
COTOCA,atencion odontologica,cirugia bucomaxilofacial menor,2021-10-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
EL ALTO,atencion odontologica,cirugia bucomaxilofacial menor,2021-10-01,0,1,15,20,6,15,23,17,0,0,0,0,0,0,97
EL PUENTE(STC),atencion odontologica,cirugia bucomaxilofacial menor,2021-10-01,0,0,6,2,2,0,2,8,1,0,0,0,0,0,21
EL TORNO,atencion odontologica,cirugia bucomaxilofacial menor,2021-10-01,0,0,0,0,2,1,3,4,1,0,0,0,0,0,11
FILADELFIA,atencion odontologica,cirugia bucomaxilofacial menor,2021-10-01,0,0,0,4,0,0,1,4,0,0,0,0,0,0,9
GUANAY,atencion odontologica,cirugia bucomaxilofacial menor,2021-10-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
GUAYARAMERIN,atencion odontologica,cirugia bucomaxilofacial menor,2021-10-01,0,0,1,0,0,0,2,0,0,0,0,0,0,0,3
LA PAZ,atencion odontologica,cirugia bucomaxilofacial menor,2021-10-01,1,2,62,47,16,19,54,76,37,30,0,0,0,0,344
LLALLAGUA,atencion odontologica,cirugia bucomaxilofacial menor,2021-10-01,0,0,2,0,3,2,0,4,3,3,0,0,0,0,17
LORETO,atencion odontologica,cirugia bucomaxilofacial menor,2021-10-01,0,0,0,0,0,1,0,4,0,0,0,0,0,0,5
MONTERO,atencion odontologica,cirugia bucomaxilofacial menor,2021-10-01,1,2,21,21,5,5,15,32,4,2,0,0,0,0,108
ORURO,atencion odontologica,cirugia bucomaxilofacial menor,2021-10-01,0,0,1,4,4,22,39,17,4,4,0,0,0,0,95
POTOSI,atencion odontologica,cirugia bucomaxilofacial menor,2021-10-01,1,0,4,1,3,7,7,13,0,2,0,0,0,0,38
PUNATA,atencion odontologica,cirugia bucomaxilofacial menor,2021-10-01,0,0,0,12,0,0,0,1,0,0,0,0,0,0,13
QUILLACOLLO,atencion odontologica,cirugia bucomaxilofacial menor,2021-10-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RIBERALTA,atencion odontologica,cirugia bucomaxilofacial menor,2021-10-01,0,0,6,8,0,0,0,5,0,0,0,0,0,0,19
SAIPINA,atencion odontologica,cirugia bucomaxilofacial menor,2021-10-01,0,0,3,7,0,0,5,5,0,2,0,0,0,0,22
SAMAIPATA,atencion odontologica,cirugia bucomaxilofacial menor,2021-10-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
SAN BORJA,atencion odontologica,cirugia bucomaxilofacial menor,2021-10-01,0,0,1,1,0,0,4,1,1,0,0,0,0,0,8
SAN IGNACIO DE VELASCO,atencion odontologica,cirugia bucomaxilofacial menor,2021-10-01,0,0,0,1,0,2,1,4,3,4,0,0,0,0,15
SAN MATIAS,atencion odontologica,cirugia bucomaxilofacial menor,2021-10-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
SAN PEDRO DE BUENA VISTA,atencion odontologica,cirugia bucomaxilofacial menor,2021-10-01,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
SANTA CRUZ DE LA SIERRA,atencion odontologica,cirugia bucomaxilofacial menor,2021-10-01,4,1,15,8,2,7,11,35,5,8,0,0,0,0,96
SANTA ROSA DEL SARA,atencion odontologica,cirugia bucomaxilofacial menor,2021-10-01,0,0,1,3,0,0,5,9,0,0,0,0,0,0,18
SUCRE,atencion odontologica,cirugia bucomaxilofacial menor,2021-10-01,0,0,3,2,1,0,0,0,0,0,0,0,0,0,6
TARIJA,atencion odontologica,cirugia bucomaxilofacial menor,2021-10-01,0,0,5,9,7,10,9,24,0,3,0,0,0,0,67
TRINIDAD,atencion odontologica,cirugia bucomaxilofacial menor,2021-10-01,2,0,17,9,1,2,36,65,5,1,0,0,0,0,138
TUPIZA,atencion odontologica,cirugia bucomaxilofacial menor,2021-10-01,0,0,1,1,0,0,1,0,1,1,0,0,0,0,5
UNCIA,atencion odontologica,cirugia bucomaxilofacial menor,2021-10-01,0,0,1,1,0,0,0,1,0,0,0,0,0,0,3
VIACHA,atencion odontologica,cirugia bucomaxilofacial menor,2021-10-01,0,1,11,13,0,2,7,12,6,1,0,0,0,0,53
ACHACACHI,atencion odontologica,cirugia bucomaxilofacial menor,2021-11-01,0,0,1,3,0,0,0,1,0,2,0,0,0,0,7
ASCENCION DE GUARAYOS,atencion odontologica,cirugia bucomaxilofacial menor,2021-11-01,1,0,10,10,8,7,15,40,12,3,0,0,0,0,106
BERMEJO,atencion odontologica,cirugia bucomaxilofacial menor,2021-11-01,0,0,0,0,0,0,3,4,0,3,0,0,0,0,10
BUENA VISTA,atencion odontologica,cirugia bucomaxilofacial menor,2021-11-01,0,0,1,2,0,2,1,5,3,0,0,0,0,0,14
CABEZAS,atencion odontologica,cirugia bucomaxilofacial menor,2021-11-01,2,5,12,14,1,1,2,25,1,0,0,0,0,0,63
CAMIRI,atencion odontologica,cirugia bucomaxilofacial menor,2021-11-01,0,0,0,0,0,2,1,0,0,2,0,0,0,0,5
CARAPARI,atencion odontologica,cirugia bucomaxilofacial menor,2021-11-01,0,12,107,80,25,29,94,118,0,0,0,0,0,0,465
COBIJA,atencion odontologica,cirugia bucomaxilofacial menor,2021-11-01,0,0,4,3,0,0,1,0,0,0,0,0,0,0,8
COCHABAMBA,atencion odontologica,cirugia bucomaxilofacial menor,2021-11-01,0,0,4,9,13,15,12,29,7,14,0,0,0,0,103
COLPA BELGICA,atencion odontologica,cirugia bucomaxilofacial menor,2021-11-01,0,0,1,2,0,1,2,8,0,0,0,0,0,0,14
COMARAPA,atencion odontologica,cirugia bucomaxilofacial menor,2021-11-01,1,3,2,3,10,6,11,34,7,4,0,0,0,0,81
CORO CORO,atencion odontologica,cirugia bucomaxilofacial menor,2021-11-01,0,0,1,0,0,1,1,0,0,4,0,0,0,0,7
COTAGAITA,atencion odontologica,cirugia bucomaxilofacial menor,2021-11-01,0,0,4,1,1,5,10,8,2,2,0,0,0,0,33
CULPINA,atencion odontologica,cirugia bucomaxilofacial menor,2021-11-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
EL ALTO,atencion odontologica,cirugia bucomaxilofacial menor,2021-11-01,0,0,22,18,13,12,15,20,2,5,0,0,0,0,107
EL TORNO,atencion odontologica,cirugia bucomaxilofacial menor,2021-11-01,0,0,0,0,0,0,1,2,2,0,0,0,0,0,5
EL VILLAR,atencion odontologica,cirugia bucomaxilofacial menor,2021-11-01,0,0,0,1,1,2,3,29,5,9,0,0,0,0,50
FERNANDEZ ALONSO,atencion odontologica,cirugia bucomaxilofacial menor,2021-11-01,0,0,0,0,0,0,0,0,3,1,0,0,0,0,4
GUANAY,atencion odontologica,cirugia bucomaxilofacial menor,2021-11-01,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2
LA PAZ,atencion odontologica,cirugia bucomaxilofacial menor,2021-11-01,6,2,26,25,15,23,64,98,8,21,0,0,0,0,288
LLALLAGUA,atencion odontologica,cirugia bucomaxilofacial menor,2021-11-01,0,0,0,0,0,0,2,11,5,1,0,0,0,0,19
MAGDALENA,atencion odontologica,cirugia bucomaxilofacial menor,2021-11-01,0,0,2,2,0,0,0,0,0,0,0,0,0,0,4
MONTEAGUDO,atencion odontologica,cirugia bucomaxilofacial menor,2021-11-01,0,0,6,0,0,0,7,0,0,0,0,0,0,0,13
ORURO,atencion odontologica,cirugia bucomaxilofacial menor,2021-11-01,1,1,6,3,4,10,31,21,4,6,0,0,0,0,87
PORTACHUELO,atencion odontologica,cirugia bucomaxilofacial menor,2021-11-01,0,0,3,7,1,0,0,2,2,2,0,0,0,0,17
POTOSI,atencion odontologica,cirugia bucomaxilofacial menor,2021-11-01,0,0,3,8,2,1,9,14,1,6,0,0,0,0,44
PUERTO QUIJARRO,atencion odontologica,cirugia bucomaxilofacial menor,2021-11-01,0,0,0,1,0,0,3,0,2,0,0,0,0,0,6
PUNATA,atencion odontologica,cirugia bucomaxilofacial menor,2021-11-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
QUILLACOLLO,atencion odontologica,cirugia bucomaxilofacial menor,2021-11-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
SACABA,atencion odontologica,cirugia bucomaxilofacial menor,2021-11-01,0,0,0,0,0,0,1,2,1,0,0,0,0,0,4
SAMAIPATA,atencion odontologica,cirugia bucomaxilofacial menor,2021-11-01,0,0,0,0,0,0,1,0,4,0,0,0,0,0,5
SAN BORJA,atencion odontologica,cirugia bucomaxilofacial menor,2021-11-01,0,0,7,9,2,4,12,40,3,0,0,0,0,0,77
SAN IGNACIO DE VELASCO,atencion odontologica,cirugia bucomaxilofacial menor,2021-11-01,0,0,0,0,0,4,0,0,3,5,0,0,0,0,12
SANTA CRUZ DE LA SIERRA,atencion odontologica,cirugia bucomaxilofacial menor,2021-11-01,3,2,20,15,8,3,17,42,21,12,0,0,0,0,143
SANTA ROSA,atencion odontologica,cirugia bucomaxilofacial menor,2021-11-01,0,0,5,1,2,3,2,12,2,2,0,0,0,0,29
SANTA ROSA DEL SARA,atencion odontologica,cirugia bucomaxilofacial menor,2021-11-01,0,0,0,0,1,0,1,2,0,10,0,0,0,0,14
SUCRE,atencion odontologica,cirugia bucomaxilofacial menor,2021-11-01,0,0,3,0,0,4,4,3,2,0,0,0,0,0,16
TACOBAMBA,atencion odontologica,cirugia bucomaxilofacial menor,2021-11-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
TARIJA,atencion odontologica,cirugia bucomaxilofacial menor,2021-11-01,3,10,16,11,2,7,35,39,8,2,0,0,0,0,133
TOMAVE,atencion odontologica,cirugia bucomaxilofacial menor,2021-11-01,0,0,3,0,1,3,5,14,5,2,0,0,0,0,33
TRIGAL,atencion odontologica,cirugia bucomaxilofacial menor,2021-11-01,0,0,7,4,0,0,0,3,2,1,0,0,0,0,17
TRINIDAD,atencion odontologica,cirugia bucomaxilofacial menor,2021-11-01,0,3,9,15,2,8,26,45,5,2,0,0,0,0,115
TUPIZA,atencion odontologica,cirugia bucomaxilofacial menor,2021-11-01,1,0,8,2,0,2,3,18,5,5,0,0,0,0,44
UYUNI,atencion odontologica,cirugia bucomaxilofacial menor,2021-11-01,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2
VIACHA,atencion odontologica,cirugia bucomaxilofacial menor,2021-11-01,0,0,10,7,2,1,2,19,8,3,0,0,0,0,52
VILLA SERRANO,atencion odontologica,cirugia bucomaxilofacial menor,2021-11-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
VILLAZON,atencion odontologica,cirugia bucomaxilofacial menor,2021-11-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
VINTO,atencion odontologica,cirugia bucomaxilofacial menor,2021-11-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
YOCALLA,atencion odontologica,cirugia bucomaxilofacial menor,2021-11-01,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
ACHACACHI,atencion odontologica,cirugia bucomaxilofacial menor,2021-12-01,0,0,5,3,0,1,0,0,5,7,0,0,0,0,21
ASCENCION DE GUARAYOS,atencion odontologica,cirugia bucomaxilofacial menor,2021-12-01,0,0,13,11,0,20,10,26,4,0,0,0,0,0,84
BAURES,atencion odontologica,cirugia bucomaxilofacial menor,2021-12-01,0,0,1,4,1,3,1,1,0,0,0,0,0,0,11
BELEN DE ANDAMARCA,atencion odontologica,cirugia bucomaxilofacial menor,2021-12-01,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2
BERMEJO,atencion odontologica,cirugia bucomaxilofacial menor,2021-12-01,0,0,0,0,0,2,1,2,4,0,0,0,0,0,9
BUENA VISTA,atencion odontologica,cirugia bucomaxilofacial menor,2021-12-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
CABEZAS,atencion odontologica,cirugia bucomaxilofacial menor,2021-12-01,0,0,4,3,0,0,0,1,1,0,0,0,0,0,9
CAMIRI,atencion odontologica,cirugia bucomaxilofacial menor,2021-12-01,0,0,3,0,0,2,2,6,0,0,0,0,0,0,13
CARMEN RIVERO TORREZ,atencion odontologica,cirugia bucomaxilofacial menor,2021-12-01,1,0,0,0,1,1,0,0,3,1,0,0,0,0,7
CHALLAPATA,atencion odontologica,cirugia bucomaxilofacial menor,2021-12-01,0,0,2,1,0,3,0,2,0,0,0,0,0,0,8
CHARAGUA,atencion odontologica,cirugia bucomaxilofacial menor,2021-12-01,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
COBIJA,atencion odontologica,cirugia bucomaxilofacial menor,2021-12-01,1,0,7,6,2,2,8,13,0,1,0,0,0,0,40
COCHABAMBA,atencion odontologica,cirugia bucomaxilofacial menor,2021-12-01,0,0,4,10,10,13,22,22,6,5,0,0,0,0,92
COLPA BELGICA,atencion odontologica,cirugia bucomaxilofacial menor,2021-12-01,0,0,2,4,0,0,4,5,0,2,0,0,0,0,17
COLQUECHACA,atencion odontologica,cirugia bucomaxilofacial menor,2021-12-01,0,0,3,5,6,9,0,7,0,0,0,0,0,0,30
COMARAPA,atencion odontologica,cirugia bucomaxilofacial menor,2021-12-01,1,3,2,3,2,6,6,4,0,0,0,0,0,0,27
CORO CORO,atencion odontologica,cirugia bucomaxilofacial menor,2021-12-01,0,0,2,1,0,0,0,1,0,2,0,0,0,0,6
COTAGAITA,atencion odontologica,cirugia bucomaxilofacial menor,2021-12-01,0,0,2,3,1,4,2,4,1,2,0,0,0,0,19
COTOCA,atencion odontologica,cirugia bucomaxilofacial menor,2021-12-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
CUATRO CAÑADAS,atencion odontologica,cirugia bucomaxilofacial menor,2021-12-01,0,0,1,1,4,3,1,2,0,0,0,0,0,0,12
EL ALTO,atencion odontologica,cirugia bucomaxilofacial menor,2021-12-01,0,1,3,7,11,4,5,8,0,0,0,0,0,0,39
EL TORNO,atencion odontologica,cirugia bucomaxilofacial menor,2021-12-01,0,0,0,0,1,2,3,4,1,0,0,0,0,0,11
FILADELFIA,atencion odontologica,cirugia bucomaxilofacial menor,2021-12-01,0,0,2,2,0,1,1,2,0,0,0,0,0,0,8
HUANUNI,atencion odontologica,cirugia bucomaxilofacial menor,2021-12-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
LA PAZ,atencion odontologica,cirugia bucomaxilofacial menor,2021-12-01,0,1,43,79,16,18,46,65,46,24,0,0,0,0,338
LLALLAGUA,atencion odontologica,cirugia bucomaxilofacial menor,2021-12-01,4,1,9,19,6,7,2,36,1,1,0,0,0,0,86
LLICA,atencion odontologica,cirugia bucomaxilofacial menor,2021-12-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
LORETO,atencion odontologica,cirugia bucomaxilofacial menor,2021-12-01,0,0,1,1,0,0,1,2,0,0,0,0,0,0,5
MAGDALENA,atencion odontologica,cirugia bucomaxilofacial menor,2021-12-01,1,1,11,5,2,1,1,6,1,0,0,0,0,0,29
OCURI,atencion odontologica,cirugia bucomaxilofacial menor,2021-12-01,0,0,0,1,0,2,0,3,1,1,0,0,0,0,8
ORURO,atencion odontologica,cirugia bucomaxilofacial menor,2021-12-01,4,1,47,36,13,15,54,101,32,20,0,0,0,0,323
POTOSI,atencion odontologica,cirugia bucomaxilofacial menor,2021-12-01,1,1,3,4,8,7,16,24,3,6,0,0,0,0,73
PUERTO QUIJARRO,atencion odontologica,cirugia bucomaxilofacial menor,2021-12-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
QUILLACOLLO,atencion odontologica,cirugia bucomaxilofacial menor,2021-12-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
RIBERALTA,atencion odontologica,cirugia bucomaxilofacial menor,2021-12-01,0,0,2,0,0,0,0,0,1,1,0,0,0,0,4
SAMAIPATA,atencion odontologica,cirugia bucomaxilofacial menor,2021-12-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
SAN IGNACIO DE VELASCO,atencion odontologica,cirugia bucomaxilofacial menor,2021-12-01,0,0,0,0,0,1,0,1,6,9,0,0,0,0,17
SAN JOAQUIN,atencion odontologica,cirugia bucomaxilofacial menor,2021-12-01,0,0,1,11,2,4,3,11,0,5,0,0,0,0,37
SAN JOSE DE CHIQUITOS,atencion odontologica,cirugia bucomaxilofacial menor,2021-12-01,0,0,1,1,1,0,3,3,0,0,0,0,0,0,9
SANTA CRUZ DE LA SIERRA,atencion odontologica,cirugia bucomaxilofacial menor,2021-12-01,14,1,19,22,4,7,24,43,6,10,0,0,0,0,150
SANTA ROSA DEL SARA,atencion odontologica,cirugia bucomaxilofacial menor,2021-12-01,0,0,1,0,0,4,1,2,1,0,0,0,0,0,9
SUCRE,atencion odontologica,cirugia bucomaxilofacial menor,2021-12-01,0,0,0,0,2,0,2,0,3,3,0,0,0,0,10
TARABUCO,atencion odontologica,cirugia bucomaxilofacial menor,2021-12-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
TARIJA,atencion odontologica,cirugia bucomaxilofacial menor,2021-12-01,0,0,0,20,0,0,3,1,0,0,0,0,0,0,24
TRIGAL,atencion odontologica,cirugia bucomaxilofacial menor,2021-12-01,0,0,5,2,0,0,0,2,0,0,0,0,0,0,9
TRINIDAD,atencion odontologica,cirugia bucomaxilofacial menor,2021-12-01,0,1,14,10,7,7,30,61,14,3,0,0,0,0,147
TUPIZA,atencion odontologica,cirugia bucomaxilofacial menor,2021-12-01,1,0,3,3,3,2,2,12,1,2,0,0,0,0,29
URUBICHA,atencion odontologica,cirugia bucomaxilofacial menor,2021-12-01,0,0,1,4,0,1,2,3,2,1,0,0,0,0,14
UYUNI,atencion odontologica,cirugia bucomaxilofacial menor,2021-12-01,0,0,1,3,1,0,4,7,1,0,0,0,0,0,17
VIACHA,atencion odontologica,cirugia bucomaxilofacial menor,2021-12-01,0,1,2,9,0,1,4,19,4,3,0,0,0,0,43
WARNES,atencion odontologica,cirugia bucomaxilofacial menor,2021-12-01,0,0,0,2,1,0,3,7,0,0,0,0,0,0,13
YACUIBA,atencion odontologica,cirugia bucomaxilofacial menor,2021-12-01,0,0,7,0,0,1,0,3,1,0,0,0,0,0,12
YOCALLA,atencion odontologica,cirugia bucomaxilofacial menor,2021-12-01,0,0,6,3,0,0,3,4,0,0,0,0,0,0,16
