,group,variable,month,RAYOS X DENTAL MENORES DE 5 AÑOS,RAYOS X DENTAL MENORES DE 5 AÑOS,RAYOS X DENTAL 5 A 13 AÑOS,RAYOS X DENTAL 5 A 13 AÑOS,RAYOS X DENTAL 14 A 19 AÑOS,RAYOS X DENTAL 14 A 19 AÑOS,RAYOS X DENTAL 20 A 59 AÑOS,RAYOS X DENTAL 20 A 59 AÑOS,RAYOS X DENTAL 60 AÑOS Y MAS,RAYOS X DENTAL 60 AÑOS Y MAS,RAYOS X DENTAL EMB,RAYOS X DENTAL EMB,RAYOS X DENTAL EMB,RAYOS X DENTAL EMB,TOTALES
SICA SICA (VILLA AROMA),atencion odontologica,rayos x dental,2021-08-01,0,0,0,0,0,2,0,2,0,0,0,0,0,0,4
SIPE SIPE,atencion odontologica,rayos x dental,2021-08-01,0,0,0,0,1,2,0,3,0,2,0,0,0,0,8
SOPACHUY,atencion odontologica,rayos x dental,2021-08-01,0,0,0,1,0,2,1,6,0,0,0,0,0,0,10
SORACACHI,atencion odontologica,rayos x dental,2021-08-01,0,0,0,1,0,1,2,6,0,1,0,0,0,0,11
SUCRE,atencion odontologica,rayos x dental,2021-08-01,0,0,3,4,2,7,11,17,1,0,0,0,0,0,45
TACACOMA,atencion odontologica,rayos x dental,2021-08-01,0,0,1,1,2,3,7,7,0,1,0,0,0,0,22
TARABUCO,atencion odontologica,rayos x dental,2021-08-01,0,0,1,2,0,1,4,9,1,0,0,0,0,0,18
TARATA,atencion odontologica,rayos x dental,2021-08-01,0,0,0,0,0,0,2,3,0,0,0,0,0,0,5
TARIJA,atencion odontologica,rayos x dental,2021-08-01,3,0,3,1,0,3,6,23,3,0,0,0,0,0,42
TIAHUANACU,atencion odontologica,rayos x dental,2021-08-01,0,0,0,1,0,0,3,5,0,0,0,0,0,0,9
TIPUANI,atencion odontologica,rayos x dental,2021-08-01,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
TIRAQUE (CBBA),atencion odontologica,rayos x dental,2021-08-01,0,0,1,0,0,0,1,2,0,0,0,0,0,0,4
TOCO,atencion odontologica,rayos x dental,2021-08-01,0,0,0,0,1,0,0,1,1,0,0,0,0,0,3
TOMAVE,atencion odontologica,rayos x dental,2021-08-01,0,0,0,0,0,1,0,2,0,0,0,0,0,0,3
TORO TORO,atencion odontologica,rayos x dental,2021-08-01,0,0,0,3,0,2,4,3,0,1,0,0,0,0,13
TRINIDAD,atencion odontologica,rayos x dental,2021-08-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
TUPIZA,atencion odontologica,rayos x dental,2021-08-01,0,2,0,0,1,0,0,2,0,1,0,0,0,0,6
TURCO,atencion odontologica,rayos x dental,2021-08-01,0,0,0,2,0,1,1,13,2,2,0,0,0,0,21
UNCIA,atencion odontologica,rayos x dental,2021-08-01,1,0,0,1,0,1,4,8,0,0,0,0,0,0,15
URIONDO (A. CONCEPCION),atencion odontologica,rayos x dental,2021-08-01,0,0,3,3,7,1,15,19,0,0,0,0,0,0,48
UYUNI,atencion odontologica,rayos x dental,2021-08-01,0,0,0,0,0,0,3,3,0,1,0,0,0,0,7
VALLEGRANDE,atencion odontologica,rayos x dental,2021-08-01,0,0,0,4,3,1,2,9,0,3,0,0,0,0,22
VIACHA,atencion odontologica,rayos x dental,2021-08-01,6,4,4,2,0,1,0,15,0,1,0,0,0,0,33
VILA VILA,atencion odontologica,rayos x dental,2021-08-01,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
VILLA CHARCAS,atencion odontologica,rayos x dental,2021-08-01,0,0,1,0,1,0,1,1,1,0,0,0,0,0,5
VILLA MONTES,atencion odontologica,rayos x dental,2021-08-01,0,0,0,1,0,4,6,6,0,0,0,0,0,0,17
VILLA RIVERO,atencion odontologica,rayos x dental,2021-08-01,0,0,0,1,0,0,0,3,0,1,0,0,0,0,5
VILLA TUNARI,atencion odontologica,rayos x dental,2021-08-01,0,1,0,2,0,2,0,2,0,0,0,0,0,0,7
VILLAZON,atencion odontologica,rayos x dental,2021-08-01,0,0,1,4,2,2,12,14,0,4,0,0,0,0,39
VINTO,atencion odontologica,rayos x dental,2021-08-01,0,0,0,4,3,1,0,3,0,0,0,0,0,0,11
YACUIBA,atencion odontologica,rayos x dental,2021-08-01,1,0,1,3,0,4,7,14,2,0,0,0,0,0,32
YOCALLA,atencion odontologica,rayos x dental,2021-08-01,0,0,0,0,0,0,1,5,0,0,0,0,0,0,6
YOTALA,atencion odontologica,rayos x dental,2021-08-01,0,0,0,3,0,1,1,3,0,1,0,0,0,0,9
YUNCHARA,atencion odontologica,rayos x dental,2021-08-01,0,0,1,1,1,1,1,4,0,0,0,0,0,0,9
ZUDAÑEZ,atencion odontologica,rayos x dental,2021-08-01,0,0,0,1,0,0,0,2,0,0,0,0,0,0,3
ACHACACHI,atencion odontologica,rayos x dental,2021-09-01,1,0,0,0,3,4,3,12,0,1,0,0,0,0,24
ACHOCALLA,atencion odontologica,rayos x dental,2021-09-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
AIQUILE,atencion odontologica,rayos x dental,2021-09-01,0,1,1,0,3,1,6,6,0,0,0,0,0,0,18
ANDAMARCA,atencion odontologica,rayos x dental,2021-09-01,0,0,0,0,0,0,1,6,0,0,0,0,0,0,7
ANTEQUERA,atencion odontologica,rayos x dental,2021-09-01,0,2,1,2,0,8,15,21,1,0,0,0,0,0,50
APOLO,atencion odontologica,rayos x dental,2021-09-01,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2
ARANI,atencion odontologica,rayos x dental,2021-09-01,2,0,2,2,1,5,2,8,0,2,0,0,0,0,24
ARQUE,atencion odontologica,rayos x dental,2021-09-01,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
ATOCHA,atencion odontologica,rayos x dental,2021-09-01,0,0,1,0,0,0,1,10,0,0,0,0,0,0,12
AYO AYO,atencion odontologica,rayos x dental,2021-09-01,0,0,0,0,0,0,1,1,1,0,0,0,0,0,3
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,rayos x dental,2021-09-01,0,1,2,3,0,4,7,13,2,2,0,0,0,0,34
BATALLAS,atencion odontologica,rayos x dental,2021-09-01,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2
BERMEJO,atencion odontologica,rayos x dental,2021-09-01,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
BETANZOS,atencion odontologica,rayos x dental,2021-09-01,0,0,0,1,0,1,1,8,6,0,0,0,0,0,17
CAMARGO,atencion odontologica,rayos x dental,2021-09-01,0,0,0,2,0,2,1,6,0,0,0,0,0,0,11
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,rayos x dental,2021-09-01,0,0,2,0,4,0,4,6,1,6,0,0,0,0,23
CAMIRI,atencion odontologica,rayos x dental,2021-09-01,0,2,1,1,0,7,11,9,1,1,0,0,0,0,33
CAPINOTA,atencion odontologica,rayos x dental,2021-09-01,0,1,4,13,1,3,0,18,1,2,0,0,0,0,43
CARACOLLO,atencion odontologica,rayos x dental,2021-09-01,0,0,1,0,0,0,3,2,2,0,0,0,0,0,8
CARANGAS,atencion odontologica,rayos x dental,2021-09-01,0,0,0,0,0,2,6,5,3,1,0,0,0,0,17
CARIPUYO,atencion odontologica,rayos x dental,2021-09-01,0,0,1,0,0,2,1,0,0,0,0,0,0,0,4
CHALLAPATA,atencion odontologica,rayos x dental,2021-09-01,0,0,2,1,0,2,0,1,0,0,0,0,0,0,6
CHAQUI,atencion odontologica,rayos x dental,2021-09-01,0,0,1,0,1,6,1,4,0,4,0,0,0,0,17
CHARAGUA,atencion odontologica,rayos x dental,2021-09-01,0,0,0,1,0,0,1,6,0,1,0,0,0,0,9
CHAYANTA,atencion odontologica,rayos x dental,2021-09-01,0,0,0,0,0,1,1,4,0,0,0,0,0,0,6
COBIJA,atencion odontologica,rayos x dental,2021-09-01,0,1,0,0,2,0,6,3,0,0,0,0,0,0,12
COCHABAMBA,atencion odontologica,rayos x dental,2021-09-01,6,13,47,46,16,45,126,219,59,49,0,0,0,0,626
COLCAPIRHUA,atencion odontologica,rayos x dental,2021-09-01,0,0,4,2,1,2,11,21,5,0,0,0,0,0,46
"COLCHA ""K""",atencion odontologica,rayos x dental,2021-09-01,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4
COLOMI,atencion odontologica,rayos x dental,2021-09-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
COLPA BELGICA,atencion odontologica,rayos x dental,2021-09-01,1,0,2,0,0,0,3,7,1,0,0,0,0,0,14
COLQUECHACA,atencion odontologica,rayos x dental,2021-09-01,1,0,1,3,0,4,11,13,0,0,0,0,0,0,33
COPACABANA,atencion odontologica,rayos x dental,2021-09-01,0,0,0,0,0,0,1,1,0,2,0,0,0,0,4
CORQUE,atencion odontologica,rayos x dental,2021-09-01,0,0,0,0,1,1,0,2,1,0,0,0,0,0,5
COTAGAITA,atencion odontologica,rayos x dental,2021-09-01,0,0,0,2,2,1,7,14,4,1,0,0,0,0,31
COTOCA,atencion odontologica,rayos x dental,2021-09-01,0,1,1,5,6,2,2,13,0,0,0,0,0,0,30
CUEVO,atencion odontologica,rayos x dental,2021-09-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
CULPINA,atencion odontologica,rayos x dental,2021-09-01,0,0,4,5,5,14,20,54,4,3,0,0,0,0,109
CURAHUARA DE CARANGAS,atencion odontologica,rayos x dental,2021-09-01,3,2,1,2,0,0,1,3,1,0,0,0,0,0,13
EL ALTO,atencion odontologica,rayos x dental,2021-09-01,0,0,3,2,0,9,5,15,1,1,0,0,0,0,36
EL PUENTE(TJA),atencion odontologica,rayos x dental,2021-09-01,0,0,1,0,0,0,0,1,0,1,0,0,0,0,3
EL TORNO,atencion odontologica,rayos x dental,2021-09-01,3,1,0,0,9,14,13,12,17,19,0,0,0,0,88
EL VILLAR,atencion odontologica,rayos x dental,2021-09-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
ENTRE RIOS CBBA,atencion odontologica,rayos x dental,2021-09-01,0,0,2,0,0,1,6,8,1,0,0,0,0,0,18
ESCOMA,atencion odontologica,rayos x dental,2021-09-01,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3
ESMERALDA,atencion odontologica,rayos x dental,2021-09-01,0,0,0,0,0,0,0,2,2,1,0,0,0,0,5
GENERAL SAAVEDRA,atencion odontologica,rayos x dental,2021-09-01,0,0,1,0,1,0,1,4,0,0,0,0,0,0,7
HUACAYA (VILLA DE HUACAYA),atencion odontologica,rayos x dental,2021-09-01,0,0,0,0,0,0,4,4,0,0,0,0,0,0,8
HUANUNI,atencion odontologica,rayos x dental,2021-09-01,1,0,10,7,3,5,16,16,0,0,0,0,0,0,58
HUARINA,atencion odontologica,rayos x dental,2021-09-01,0,0,0,0,0,1,1,5,1,1,0,0,0,0,9
HUATAJATA,atencion odontologica,rayos x dental,2021-09-01,0,0,0,1,0,0,1,2,1,0,0,0,0,0,5
INCAHUASI,atencion odontologica,rayos x dental,2021-09-01,0,0,2,1,1,0,9,15,0,1,0,0,0,0,29
IXIAMAS,atencion odontologica,rayos x dental,2021-09-01,0,0,0,0,3,2,2,6,0,0,0,0,0,0,13
LA ASUNTA,atencion odontologica,rayos x dental,2021-09-01,0,0,0,0,0,1,2,0,0,0,0,0,0,0,3
LA PAZ,atencion odontologica,rayos x dental,2021-09-01,2,2,12,4,6,19,23,46,13,22,0,0,0,0,149
LA RIVERA,atencion odontologica,rayos x dental,2021-09-01,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2
LAS CARRERAS,atencion odontologica,rayos x dental,2021-09-01,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2
LLALLAGUA,atencion odontologica,rayos x dental,2021-09-01,0,0,2,2,0,5,1,5,0,2,0,0,0,0,17
LLICA,atencion odontologica,rayos x dental,2021-09-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
MACHACAMARCA,atencion odontologica,rayos x dental,2021-09-01,1,0,6,6,1,6,5,18,4,2,0,0,0,0,49
MAGDALENA,atencion odontologica,rayos x dental,2021-09-01,0,0,0,2,1,0,0,2,0,0,0,0,0,0,5
MAPIRI,atencion odontologica,rayos x dental,2021-09-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
MECAPACA,atencion odontologica,rayos x dental,2021-09-01,0,0,2,2,0,0,2,13,3,0,0,0,0,0,22
MIZQUE,atencion odontologica,rayos x dental,2021-09-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
MOJOCOYA,atencion odontologica,rayos x dental,2021-09-01,0,0,0,0,0,1,5,3,0,0,0,0,0,0,9
MONTEAGUDO,atencion odontologica,rayos x dental,2021-09-01,3,0,3,5,1,1,3,17,3,2,0,0,0,0,38
MONTERO,atencion odontologica,rayos x dental,2021-09-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
OCURI,atencion odontologica,rayos x dental,2021-09-01,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2
ORURO,atencion odontologica,rayos x dental,2021-09-01,5,11,22,30,10,38,65,105,8,5,0,0,0,0,299
PADCAYA,atencion odontologica,rayos x dental,2021-09-01,0,0,0,1,0,0,3,1,0,0,0,0,0,0,5
PADILLA,atencion odontologica,rayos x dental,2021-09-01,0,0,0,0,0,0,4,8,0,1,0,0,0,0,13
PASORAPA,atencion odontologica,rayos x dental,2021-09-01,0,0,0,0,0,0,1,2,1,0,0,0,0,0,4
PAZÑA,atencion odontologica,rayos x dental,2021-09-01,2,1,4,8,1,1,3,16,4,0,0,0,0,0,40
POCONA,atencion odontologica,rayos x dental,2021-09-01,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2
POOPO,atencion odontologica,rayos x dental,2021-09-01,0,0,1,1,1,0,6,13,0,1,0,0,0,0,23
PORCO,atencion odontologica,rayos x dental,2021-09-01,0,0,1,0,0,0,0,4,0,0,0,0,0,0,5
POROMA,atencion odontologica,rayos x dental,2021-09-01,0,0,5,1,3,0,0,3,0,0,0,0,0,0,12
PORONGO,atencion odontologica,rayos x dental,2021-09-01,0,0,2,1,0,0,1,1,1,0,0,0,0,0,6
PORVENIR,atencion odontologica,rayos x dental,2021-09-01,0,0,2,4,1,1,1,10,0,0,0,0,0,0,19
POTOSI,atencion odontologica,rayos x dental,2021-09-01,0,0,1,0,2,1,2,19,0,3,0,0,0,0,28
PRESTO,atencion odontologica,rayos x dental,2021-09-01,0,0,1,6,2,3,4,23,6,2,0,0,0,0,47
PUCARANI,atencion odontologica,rayos x dental,2021-09-01,0,0,0,0,3,1,1,9,1,0,0,0,0,0,15
PUERTO GONZALO MORENO,atencion odontologica,rayos x dental,2021-09-01,0,0,0,0,0,5,8,25,0,0,0,0,0,0,38
PUERTO RICO,atencion odontologica,rayos x dental,2021-09-01,0,0,0,0,0,0,10,12,0,0,0,0,0,0,22
PUERTO SUAREZ,atencion odontologica,rayos x dental,2021-09-01,0,0,1,1,0,0,1,3,0,0,0,0,0,0,6
PUERTO VILLARROEL,atencion odontologica,rayos x dental,2021-09-01,1,0,1,0,2,0,6,7,2,0,0,0,0,0,19
PUNA,atencion odontologica,rayos x dental,2021-09-01,0,0,0,0,0,1,1,5,0,1,0,0,0,0,8
PUNATA,atencion odontologica,rayos x dental,2021-09-01,0,0,0,1,1,2,0,0,0,2,0,0,0,0,6
QUIABAYA,atencion odontologica,rayos x dental,2021-09-01,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
RAVELO,atencion odontologica,rayos x dental,2021-09-01,0,0,0,0,0,0,5,4,0,0,0,0,0,0,9
RIBERALTA,atencion odontologica,rayos x dental,2021-09-01,0,0,2,0,0,0,5,3,5,0,0,0,0,0,15
SACABA,atencion odontologica,rayos x dental,2021-09-01,1,4,10,8,11,1,9,15,10,3,0,0,0,0,72
SACACA,atencion odontologica,rayos x dental,2021-09-01,0,0,1,0,0,3,1,3,0,0,0,0,0,0,8
SALINAS DE GARCI MENDOZA,atencion odontologica,rayos x dental,2021-09-01,2,0,0,1,0,4,4,0,1,2,0,0,0,0,14
SAN BENITO,atencion odontologica,rayos x dental,2021-09-01,0,4,2,2,6,5,3,17,4,8,0,0,0,0,51
SAN CARLOS,atencion odontologica,rayos x dental,2021-09-01,0,1,0,0,4,5,2,1,1,0,0,0,0,0,14
SAN IGNACIO DE VELASCO,atencion odontologica,rayos x dental,2021-09-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
SAN LORENZO(TJA),atencion odontologica,rayos x dental,2021-09-01,0,0,0,0,0,0,3,11,0,0,0,0,0,0,14
SAN LUCAS,atencion odontologica,rayos x dental,2021-09-01,0,0,0,2,0,5,6,16,0,0,0,0,0,0,29
SAN MIGUEL DE VELASCO,atencion odontologica,rayos x dental,2021-09-01,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
SAN PEDRO,atencion odontologica,rayos x dental,2021-09-01,0,0,0,2,0,1,1,1,0,0,0,0,0,0,5
SAN PEDRO DE MACHA,atencion odontologica,rayos x dental,2021-09-01,1,0,0,2,2,4,1,4,0,0,0,0,0,0,14
SAN PEDRO DE QUEMES,atencion odontologica,rayos x dental,2021-09-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
SAN RAFAEL,atencion odontologica,rayos x dental,2021-09-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
SANTA CRUZ DE LA SIERRA,atencion odontologica,rayos x dental,2021-09-01,70,69,94,103,58,78,440,716,98,121,0,0,0,0,1847
SANTA ROSA DEL SARA,atencion odontologica,rayos x dental,2021-09-01,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
SANTIAGO DE HUARI,atencion odontologica,rayos x dental,2021-09-01,0,0,1,0,1,3,5,12,0,1,0,0,0,0,23
SANTIAGO DE MACHACA,atencion odontologica,rayos x dental,2021-09-01,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2
SANTIVAÑES,atencion odontologica,rayos x dental,2021-09-01,0,0,1,3,0,1,2,8,0,1,0,0,0,0,16
SANTUARIO DE QUILLACAS,atencion odontologica,rayos x dental,2021-09-01,0,0,2,1,0,0,1,3,0,0,0,0,0,0,7
SAPAHAQUI,atencion odontologica,rayos x dental,2021-09-01,0,0,1,0,2,0,10,4,0,0,0,0,0,0,17
SICA SICA (VILLA AROMA),atencion odontologica,rayos x dental,2021-09-01,0,0,0,0,0,1,3,1,0,0,0,0,0,0,5
SIPE SIPE,atencion odontologica,rayos x dental,2021-09-01,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3
SOPACHUY,atencion odontologica,rayos x dental,2021-09-01,0,0,0,0,0,0,3,4,0,0,0,0,0,0,7
SORACACHI,atencion odontologica,rayos x dental,2021-09-01,0,0,1,0,0,4,0,3,2,1,0,0,0,0,11
SORATA,atencion odontologica,rayos x dental,2021-09-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
SUCRE,atencion odontologica,rayos x dental,2021-09-01,2,2,10,15,7,9,45,45,7,2,0,0,0,0,144
TACACOMA,atencion odontologica,rayos x dental,2021-09-01,0,0,3,4,1,7,4,14,1,0,0,0,0,0,34
TAPACARI,atencion odontologica,rayos x dental,2021-09-01,0,0,1,0,0,1,4,0,0,0,0,0,0,0,6
TARABUCO,atencion odontologica,rayos x dental,2021-09-01,0,0,9,3,0,1,5,7,1,0,0,0,0,0,26
TARATA,atencion odontologica,rayos x dental,2021-09-01,0,0,0,1,0,0,0,0,0,2,0,0,0,0,3
TARIJA,atencion odontologica,rayos x dental,2021-09-01,0,0,0,4,2,1,4,5,1,0,0,0,0,0,17
TIAHUANACU,atencion odontologica,rayos x dental,2021-09-01,0,0,0,1,1,1,3,6,0,0,0,0,0,0,12
TIPUANI,atencion odontologica,rayos x dental,2021-09-01,0,0,0,0,1,0,0,2,1,0,0,0,0,0,4
TIRAQUE (CBBA),atencion odontologica,rayos x dental,2021-09-01,0,0,0,0,0,2,0,3,0,0,0,0,0,0,5
TOMAVE,atencion odontologica,rayos x dental,2021-09-01,0,0,0,0,0,0,1,6,2,0,0,0,0,0,9
TORO TORO,atencion odontologica,rayos x dental,2021-09-01,0,0,0,2,1,0,2,5,0,1,0,0,0,0,11
TOTORA(ORR),atencion odontologica,rayos x dental,2021-09-01,0,0,1,0,0,2,2,1,0,2,0,0,0,0,8
TRIGAL,atencion odontologica,rayos x dental,2021-09-01,0,0,0,0,1,0,4,3,0,0,0,0,0,0,8
TRINIDAD,atencion odontologica,rayos x dental,2021-09-01,0,0,0,2,1,0,7,8,3,2,0,0,0,0,23
TUPIZA,atencion odontologica,rayos x dental,2021-09-01,1,0,0,0,1,0,2,2,1,0,0,0,0,0,7
TURCO,atencion odontologica,rayos x dental,2021-09-01,0,0,0,0,0,0,5,11,2,4,0,0,0,0,22
UNCIA,atencion odontologica,rayos x dental,2021-09-01,1,0,2,0,1,7,7,7,1,0,0,0,0,0,26
URIONDO (A. CONCEPCION),atencion odontologica,rayos x dental,2021-09-01,1,0,1,4,0,1,5,18,0,0,0,0,0,0,30
UYUNI,atencion odontologica,rayos x dental,2021-09-01,0,0,2,1,0,0,4,6,0,0,0,0,0,0,13
VALLEGRANDE,atencion odontologica,rayos x dental,2021-09-01,0,0,1,0,0,0,1,8,1,3,0,0,0,0,14
VIACHA,atencion odontologica,rayos x dental,2021-09-01,0,0,3,3,2,4,5,14,2,0,0,0,0,0,33
VILA VILA,atencion odontologica,rayos x dental,2021-09-01,0,0,0,4,0,0,6,0,0,0,0,0,0,0,10
VILLA CHARCAS,atencion odontologica,rayos x dental,2021-09-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
VILLA MONTES,atencion odontologica,rayos x dental,2021-09-01,0,0,1,1,1,2,4,6,0,0,0,0,0,0,15
VILLA RIVERO,atencion odontologica,rayos x dental,2021-09-01,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
VILLA TUNARI,atencion odontologica,rayos x dental,2021-09-01,2,0,4,3,2,4,8,22,1,1,0,0,0,0,47
VILLAZON,atencion odontologica,rayos x dental,2021-09-01,1,0,5,4,3,4,8,21,0,0,0,0,0,0,46
VINTO,atencion odontologica,rayos x dental,2021-09-01,0,0,0,0,2,0,0,1,0,0,0,0,0,0,3
YACUIBA,atencion odontologica,rayos x dental,2021-09-01,0,0,6,4,3,6,3,22,1,0,0,0,0,0,45
YOCALLA,atencion odontologica,rayos x dental,2021-09-01,4,0,2,0,0,0,4,2,0,0,0,0,0,0,12
YOTALA,atencion odontologica,rayos x dental,2021-09-01,0,0,0,0,2,0,0,7,1,0,0,0,0,0,10
YUNCHARA,atencion odontologica,rayos x dental,2021-09-01,0,0,0,0,0,1,0,4,0,0,0,0,0,0,5
ACACIO,atencion odontologica,rayos x dental,2021-10-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
ACHACACHI,atencion odontologica,rayos x dental,2021-10-01,0,0,2,0,4,2,0,10,1,0,0,0,0,0,19
AIQUILE,atencion odontologica,rayos x dental,2021-10-01,0,1,2,0,0,1,5,11,0,2,0,0,0,0,22
ANDAMARCA,atencion odontologica,rayos x dental,2021-10-01,0,0,0,0,0,0,2,6,2,0,0,0,0,0,10
ANTEQUERA,atencion odontologica,rayos x dental,2021-10-01,0,0,1,7,1,4,4,21,0,2,0,0,0,0,40
APOLO,atencion odontologica,rayos x dental,2021-10-01,0,0,1,1,0,0,1,0,0,0,0,0,0,0,3
ARANI,atencion odontologica,rayos x dental,2021-10-01,0,0,1,1,5,3,4,7,1,1,0,0,0,0,23
ARQUE,atencion odontologica,rayos x dental,2021-10-01,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2
ATOCHA,atencion odontologica,rayos x dental,2021-10-01,0,0,0,1,0,1,0,8,0,0,0,0,0,0,10
AYO AYO,atencion odontologica,rayos x dental,2021-10-01,0,0,0,0,2,0,0,1,0,1,0,0,0,0,4
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,rayos x dental,2021-10-01,0,1,0,1,0,7,3,20,0,2,0,0,0,0,34
BATALLAS,atencion odontologica,rayos x dental,2021-10-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
BERMEJO,atencion odontologica,rayos x dental,2021-10-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
BETANZOS,atencion odontologica,rayos x dental,2021-10-01,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
CAMARGO,atencion odontologica,rayos x dental,2021-10-01,0,0,3,4,1,3,2,4,0,0,0,0,0,0,17
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,rayos x dental,2021-10-01,0,0,0,2,0,0,2,1,1,0,0,0,0,0,6
CAMIRI,atencion odontologica,rayos x dental,2021-10-01,0,1,5,5,6,6,4,23,2,1,0,0,0,0,53
CAPINOTA,atencion odontologica,rayos x dental,2021-10-01,2,0,5,7,1,3,4,12,6,0,0,0,0,0,40
CARACOLLO,atencion odontologica,rayos x dental,2021-10-01,0,0,1,1,1,1,3,2,0,0,0,0,0,0,9
CARANGAS,atencion odontologica,rayos x dental,2021-10-01,0,0,0,0,0,2,5,1,1,3,0,0,0,0,12
CARIPUYO,atencion odontologica,rayos x dental,2021-10-01,0,0,1,0,1,0,1,0,0,0,0,0,0,0,3
CHALLAPATA,atencion odontologica,rayos x dental,2021-10-01,1,2,1,4,0,0,0,2,0,0,0,0,0,0,10
CHAQUI,atencion odontologica,rayos x dental,2021-10-01,0,0,0,2,0,2,2,2,3,0,0,0,0,0,11
CHARAGUA,atencion odontologica,rayos x dental,2021-10-01,0,0,1,0,2,2,4,2,0,0,0,0,0,0,11
CHAYANTA,atencion odontologica,rayos x dental,2021-10-01,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,rayos x dental,2021-10-01,0,0,0,1,1,0,0,2,0,0,0,0,0,0,4
COBIJA,atencion odontologica,rayos x dental,2021-10-01,0,0,1,5,0,0,3,2,0,0,0,0,0,0,11
COCHABAMBA,atencion odontologica,rayos x dental,2021-10-01,8,12,33,38,24,50,135,239,60,52,0,0,0,0,651
COIPASA,atencion odontologica,rayos x dental,2021-10-01,0,0,0,0,6,3,4,1,0,1,0,0,0,0,15
COLCAPIRHUA,atencion odontologica,rayos x dental,2021-10-01,0,0,3,4,1,1,5,19,5,4,0,0,0,0,42
COLLANA,atencion odontologica,rayos x dental,2021-10-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
COLPA BELGICA,atencion odontologica,rayos x dental,2021-10-01,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3
COLQUECHACA,atencion odontologica,rayos x dental,2021-10-01,0,1,3,2,3,8,8,24,0,6,0,0,0,0,55
COPACABANA,atencion odontologica,rayos x dental,2021-10-01,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2
COTAGAITA,atencion odontologica,rayos x dental,2021-10-01,0,0,1,2,0,4,1,11,0,1,0,0,0,0,20
COTOCA,atencion odontologica,rayos x dental,2021-10-01,0,1,0,4,1,0,1,6,0,3,0,0,0,0,16
CUEVO,atencion odontologica,rayos x dental,2021-10-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
CULPINA,atencion odontologica,rayos x dental,2021-10-01,0,1,1,2,2,10,15,41,3,9,0,0,0,0,84
CURAHUARA DE CARANGAS,atencion odontologica,rayos x dental,2021-10-01,1,2,1,5,1,6,1,6,2,1,0,0,0,0,26
EL ALTO,atencion odontologica,rayos x dental,2021-10-01,8,8,3,6,1,3,3,12,2,4,0,0,0,0,50
EL PUENTE(TJA),atencion odontologica,rayos x dental,2021-10-01,0,0,1,0,0,0,1,4,0,0,0,0,0,0,6
EL TORNO,atencion odontologica,rayos x dental,2021-10-01,0,0,0,2,4,6,3,4,1,2,0,0,0,0,22
