,group,variable,month,CIRUGIA BUCAL MENOR MENORES DE 5 AÑOS,CIRUGIA BUCAL MENOR MENORES DE 5 AÑOS,CIRUGIA BUCAL MENOR 5 A 13 AÑOS,CIRUGIA BUCAL MENOR 5 A 13 AÑOS,CIRUGIA BUCAL MENOR 14 A 19 AÑOS,CIRUGIA BUCAL MENOR 14 A 19 AÑOS,CIRUGIA BUCAL MENOR 20 A 59 AÑOS,CIRUGIA BUCAL MENOR 20 A 59 AÑOS,CIRUGIA BUCAL MENOR 60 AÑOS Y MAS,CIRUGIA BUCAL MENOR 60 AÑOS Y MAS,CIRUGIA BUCAL MENOR EMB,CIRUGIA BUCAL MENOR EMB,CIRUGIA BUCAL MENOR POST,CIRUGIA BUCAL MENOR POST,TOTALES
TACACHI,atencion odontologica,cirugia bucal menor,2021-10-01,0,0,6,0,2,0,0,5,0,1,0,0,0,0,14
TACACOMA,atencion odontologica,cirugia bucal menor,2021-10-01,1,0,2,2,0,6,14,20,2,7,0,0,0,0,54
TACOBAMBA,atencion odontologica,cirugia bucal menor,2021-10-01,0,0,4,2,2,7,6,14,3,5,0,0,0,0,43
TACOPAYA,atencion odontologica,cirugia bucal menor,2021-10-01,5,1,6,6,12,11,7,16,12,28,0,0,0,0,104
TAHUA,atencion odontologica,cirugia bucal menor,2021-10-01,0,0,0,0,0,1,0,4,0,0,0,0,0,0,5
TAPACARI,atencion odontologica,cirugia bucal menor,2021-10-01,3,2,16,14,7,13,9,40,6,6,0,0,0,0,116
TARABUCO,atencion odontologica,cirugia bucal menor,2021-10-01,0,2,13,29,9,10,11,32,26,21,0,0,0,0,153
TARACO,atencion odontologica,cirugia bucal menor,2021-10-01,0,1,7,7,4,2,13,13,6,7,0,0,0,0,60
TARATA,atencion odontologica,cirugia bucal menor,2021-10-01,0,0,5,8,0,2,0,8,1,8,0,0,0,0,32
TARIJA,atencion odontologica,cirugia bucal menor,2021-10-01,15,15,110,98,27,59,128,301,26,44,0,0,0,0,823
TARVITA,atencion odontologica,cirugia bucal menor,2021-10-01,2,3,22,21,9,11,17,63,10,11,0,0,0,0,169
TEOPONTE,atencion odontologica,cirugia bucal menor,2021-10-01,0,0,3,6,1,2,4,5,6,4,0,0,0,0,31
TIAHUANACU,atencion odontologica,cirugia bucal menor,2021-10-01,0,1,9,19,2,18,10,30,11,15,0,0,0,0,115
TINGUIPAYA,atencion odontologica,cirugia bucal menor,2021-10-01,3,0,16,9,4,11,11,31,9,11,0,0,0,0,105
TIPUANI,atencion odontologica,cirugia bucal menor,2021-10-01,0,0,0,2,0,0,1,4,0,1,0,0,0,0,8
TIQUIPAYA,atencion odontologica,cirugia bucal menor,2021-10-01,3,11,43,36,4,20,25,39,5,10,0,0,0,0,196
TIRAQUE (CBBA),atencion odontologica,cirugia bucal menor,2021-10-01,1,4,16,9,3,4,8,28,1,12,0,0,0,0,86
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,cirugia bucal menor,2021-10-01,0,0,7,8,1,4,10,8,1,2,0,0,0,0,41
TOCO,atencion odontologica,cirugia bucal menor,2021-10-01,0,0,3,9,0,0,2,3,0,1,0,0,0,0,18
TODOS SANTOS,atencion odontologica,cirugia bucal menor,2021-10-01,0,0,1,0,0,0,3,0,1,0,0,0,0,0,5
TOLATA,atencion odontologica,cirugia bucal menor,2021-10-01,0,0,2,1,5,1,0,0,9,9,0,0,0,0,27
TOLEDO,atencion odontologica,cirugia bucal menor,2021-10-01,1,0,3,0,0,1,2,3,1,0,0,0,0,0,11
TOMAVE,atencion odontologica,cirugia bucal menor,2021-10-01,5,0,14,27,4,14,21,47,14,11,0,0,0,0,157
TOMINA,atencion odontologica,cirugia bucal menor,2021-10-01,0,0,8,17,2,2,14,69,8,16,0,0,0,0,136
TORO TORO,atencion odontologica,cirugia bucal menor,2021-10-01,0,2,11,8,6,3,17,67,8,6,0,0,0,0,128
TOTORA(CBBA),atencion odontologica,cirugia bucal menor,2021-10-01,3,1,16,23,7,16,13,26,5,12,0,0,0,0,122
TOTORA(ORR),atencion odontologica,cirugia bucal menor,2021-10-01,0,0,3,3,0,0,5,1,1,3,0,0,0,0,16
TRIGAL,atencion odontologica,cirugia bucal menor,2021-10-01,0,0,0,0,0,2,1,7,0,1,0,0,0,0,11
TRINIDAD,atencion odontologica,cirugia bucal menor,2021-10-01,7,4,55,56,5,24,77,169,35,21,0,0,0,0,453
TUPIZA,atencion odontologica,cirugia bucal menor,2021-10-01,3,4,26,24,4,9,35,52,7,20,0,0,0,0,184
TURCO,atencion odontologica,cirugia bucal menor,2021-10-01,0,0,7,5,1,5,1,11,3,3,0,0,0,0,36
UMALA,atencion odontologica,cirugia bucal menor,2021-10-01,0,0,10,7,1,5,5,9,2,9,0,0,0,0,48
UNCIA,atencion odontologica,cirugia bucal menor,2021-10-01,2,5,17,13,3,13,5,44,8,5,0,0,0,0,115
URIONDO (A. CONCEPCION),atencion odontologica,cirugia bucal menor,2021-10-01,2,0,16,15,5,10,30,53,12,12,0,0,0,0,155
URUBICHA,atencion odontologica,cirugia bucal menor,2021-10-01,0,0,3,1,1,6,1,21,0,5,0,0,0,0,38
UYUNI,atencion odontologica,cirugia bucal menor,2021-10-01,5,1,24,23,10,11,12,66,10,2,0,0,0,0,164
VACAS,atencion odontologica,cirugia bucal menor,2021-10-01,0,1,16,21,2,6,8,28,12,23,0,0,0,0,117
VALLEGRANDE,atencion odontologica,cirugia bucal menor,2021-10-01,3,8,17,15,5,2,12,35,3,4,0,0,0,0,104
VIACHA,atencion odontologica,cirugia bucal menor,2021-10-01,5,12,55,61,12,25,42,85,26,32,0,0,0,0,355
VILA VILA,atencion odontologica,cirugia bucal menor,2021-10-01,0,1,7,16,0,0,4,7,11,0,0,0,0,0,46
VILLA CHARCAS,atencion odontologica,cirugia bucal menor,2021-10-01,0,0,17,13,2,5,8,17,3,6,0,0,0,0,71
VILLA MONTES,atencion odontologica,cirugia bucal menor,2021-10-01,5,2,17,33,8,24,41,96,15,8,0,0,0,0,249
VILLA NUEVA (LOMA ALTA),atencion odontologica,cirugia bucal menor,2021-10-01,0,0,6,3,1,2,1,4,0,0,0,0,0,0,17
VILLA RIVERO,atencion odontologica,cirugia bucal menor,2021-10-01,1,1,8,9,2,6,4,14,0,8,0,0,0,0,53
VILLA SERRANO,atencion odontologica,cirugia bucal menor,2021-10-01,1,0,13,15,6,4,23,50,5,2,0,0,0,0,119
VILLA TUNARI,atencion odontologica,cirugia bucal menor,2021-10-01,13,10,67,65,18,13,46,108,11,11,0,0,0,0,362
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,cirugia bucal menor,2021-10-01,1,2,14,7,1,3,13,55,6,12,0,0,0,0,114
VILLAZON,atencion odontologica,cirugia bucal menor,2021-10-01,5,6,32,34,6,18,31,82,11,15,0,0,0,0,240
VINTO,atencion odontologica,cirugia bucal menor,2021-10-01,4,3,52,40,8,15,26,72,14,20,0,0,0,0,254
VITICHI,atencion odontologica,cirugia bucal menor,2021-10-01,0,0,17,11,4,8,16,31,3,8,0,0,0,0,98
WALDO BALLIVIAN,atencion odontologica,cirugia bucal menor,2021-10-01,2,0,5,1,1,4,12,6,21,2,0,0,0,0,54
WARNES,atencion odontologica,cirugia bucal menor,2021-10-01,2,3,20,13,1,2,19,31,7,4,0,0,0,0,102
YACO,atencion odontologica,cirugia bucal menor,2021-10-01,3,1,5,5,2,8,14,11,3,2,0,0,0,0,54
YACUIBA,atencion odontologica,cirugia bucal menor,2021-10-01,6,6,51,49,12,27,52,192,34,27,0,0,0,0,456
YAMPARAEZ,atencion odontologica,cirugia bucal menor,2021-10-01,0,0,2,5,0,0,6,17,16,9,0,0,0,0,55
YANACACHI,atencion odontologica,cirugia bucal menor,2021-10-01,0,2,3,9,0,5,4,8,2,0,0,0,0,0,33
YAPACANI,atencion odontologica,cirugia bucal menor,2021-10-01,3,4,22,35,10,10,16,56,26,10,0,0,0,0,192
YOCALLA,atencion odontologica,cirugia bucal menor,2021-10-01,1,1,19,7,2,7,10,23,7,4,0,0,0,0,81
YOTALA,atencion odontologica,cirugia bucal menor,2021-10-01,0,0,4,6,2,0,2,8,1,7,0,0,0,0,30
YUNCHARA,atencion odontologica,cirugia bucal menor,2021-10-01,0,0,12,17,1,2,2,7,2,5,0,0,0,0,48
YUNGUYO DE LITORAL,atencion odontologica,cirugia bucal menor,2021-10-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
ZUDAÑEZ,atencion odontologica,cirugia bucal menor,2021-10-01,1,1,4,4,0,3,3,11,0,0,0,0,0,0,27
ACACIO,atencion odontologica,cirugia bucal menor,2021-11-01,0,0,10,16,2,2,1,13,2,6,0,0,0,0,52
ACHACACHI,atencion odontologica,cirugia bucal menor,2021-11-01,9,3,18,20,8,11,41,72,32,35,0,0,0,0,249
ACHOCALLA,atencion odontologica,cirugia bucal menor,2021-11-01,3,6,53,28,10,15,20,54,7,3,0,0,0,0,199
AIQUILE,atencion odontologica,cirugia bucal menor,2021-11-01,0,0,3,9,2,0,2,5,0,1,0,0,0,0,22
ALALAY,atencion odontologica,cirugia bucal menor,2021-11-01,1,0,1,1,0,1,1,2,3,2,0,0,0,0,12
ALCALA,atencion odontologica,cirugia bucal menor,2021-11-01,1,2,4,6,1,3,9,16,4,7,0,0,0,0,53
ALTO BENI,atencion odontologica,cirugia bucal menor,2021-11-01,1,0,14,22,4,9,12,14,13,4,0,0,0,0,93
ANCORAIMES,atencion odontologica,cirugia bucal menor,2021-11-01,2,0,10,8,12,21,19,43,17,25,0,0,0,0,157
ANDAMARCA,atencion odontologica,cirugia bucal menor,2021-11-01,0,1,1,6,3,1,4,10,7,4,0,0,0,0,37
ANTEQUERA,atencion odontologica,cirugia bucal menor,2021-11-01,2,0,8,15,3,4,14,14,0,3,0,0,0,0,63
ANZALDO,atencion odontologica,cirugia bucal menor,2021-11-01,0,0,4,1,2,2,1,6,0,3,0,0,0,0,19
APOLO,atencion odontologica,cirugia bucal menor,2021-11-01,1,2,1,8,1,2,1,13,7,3,0,0,0,0,39
ARAMPAMPA,atencion odontologica,cirugia bucal menor,2021-11-01,1,0,1,1,2,1,5,3,2,2,0,0,0,0,18
ARANI,atencion odontologica,cirugia bucal menor,2021-11-01,0,2,3,8,0,0,4,13,1,1,0,0,0,0,32
ARBIETO,atencion odontologica,cirugia bucal menor,2021-11-01,2,6,25,32,5,8,10,25,6,11,0,0,0,0,130
ARQUE,atencion odontologica,cirugia bucal menor,2021-11-01,1,0,19,9,9,9,14,19,1,8,0,0,0,0,89
ASCENCION DE GUARAYOS,atencion odontologica,cirugia bucal menor,2021-11-01,1,0,10,10,8,7,15,40,12,3,0,0,0,0,106
ATOCHA,atencion odontologica,cirugia bucal menor,2021-11-01,2,3,14,24,12,20,50,42,6,7,0,0,0,0,180
AUCAPATA,atencion odontologica,cirugia bucal menor,2021-11-01,0,0,1,3,2,1,7,19,4,0,0,0,0,0,37
AYATA,atencion odontologica,cirugia bucal menor,2021-11-01,1,0,18,16,2,10,24,41,7,11,0,0,0,0,130
AYO AYO,atencion odontologica,cirugia bucal menor,2021-11-01,3,0,7,10,3,5,5,12,5,4,0,0,0,0,54
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,cirugia bucal menor,2021-11-01,0,2,26,19,11,18,20,66,6,9,0,0,0,0,177
AZURDUY,atencion odontologica,cirugia bucal menor,2021-11-01,0,0,7,6,1,2,5,31,0,9,0,0,0,0,61
BATALLAS,atencion odontologica,cirugia bucal menor,2021-11-01,0,0,15,11,1,4,18,27,7,6,0,0,0,0,89
BAURES,atencion odontologica,cirugia bucal menor,2021-11-01,0,0,5,3,8,1,14,5,0,0,0,0,0,0,36
BELEN DE ANDAMARCA,atencion odontologica,cirugia bucal menor,2021-11-01,1,0,2,1,0,2,1,0,1,0,0,0,0,0,8
BELEN DE URMIRI,atencion odontologica,cirugia bucal menor,2021-11-01,1,0,1,0,3,4,1,13,0,1,0,0,0,0,24
BELLA FLOR,atencion odontologica,cirugia bucal menor,2021-11-01,0,0,1,0,1,0,0,4,0,0,0,0,0,0,6
BERMEJO,atencion odontologica,cirugia bucal menor,2021-11-01,0,1,9,8,9,9,24,51,6,4,0,0,0,0,121
BETANZOS,atencion odontologica,cirugia bucal menor,2021-11-01,5,4,20,41,8,33,19,85,21,38,0,0,0,0,274
BOLIVAR,atencion odontologica,cirugia bucal menor,2021-11-01,1,0,2,7,2,3,6,19,2,3,0,0,0,0,45
BOLPEBRA,atencion odontologica,cirugia bucal menor,2021-11-01,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
BOYUIBE,atencion odontologica,cirugia bucal menor,2021-11-01,0,0,4,2,0,2,5,17,2,1,0,0,0,0,33
BUENA VISTA,atencion odontologica,cirugia bucal menor,2021-11-01,0,2,0,0,0,1,1,0,0,0,0,0,0,0,4
CABEZAS,atencion odontologica,cirugia bucal menor,2021-11-01,1,0,20,13,2,10,9,21,5,1,0,0,0,0,82
CAIROMA,atencion odontologica,cirugia bucal menor,2021-11-01,1,0,1,4,1,6,4,14,0,1,0,0,0,0,32
"CAIZA ""D""",atencion odontologica,cirugia bucal menor,2021-11-01,3,6,14,13,6,11,15,30,14,14,0,0,0,0,126
CAJUATA,atencion odontologica,cirugia bucal menor,2021-11-01,1,0,2,4,2,1,4,9,9,0,0,0,0,0,32
CALACOTO,atencion odontologica,cirugia bucal menor,2021-11-01,0,0,2,6,0,0,2,13,13,5,0,0,0,0,41
CALAMARCA,atencion odontologica,cirugia bucal menor,2021-11-01,0,0,6,15,4,15,10,32,12,9,0,0,0,0,103
CAMARGO,atencion odontologica,cirugia bucal menor,2021-11-01,0,0,6,13,3,3,18,30,2,0,0,0,0,0,75
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,cirugia bucal menor,2021-11-01,0,0,2,8,3,0,3,13,0,2,0,0,0,0,31
CAMIRI,atencion odontologica,cirugia bucal menor,2021-11-01,1,3,21,8,12,9,9,34,6,7,0,0,0,0,110
CAPINOTA,atencion odontologica,cirugia bucal menor,2021-11-01,0,2,16,23,1,4,4,21,2,2,0,0,0,0,75
CAQUIAVIRI,atencion odontologica,cirugia bucal menor,2021-11-01,0,1,13,10,4,4,4,15,9,11,0,0,0,0,71
CARACOLLO,atencion odontologica,cirugia bucal menor,2021-11-01,3,2,10,22,6,11,13,49,8,16,0,0,0,0,140
CARANAVI,atencion odontologica,cirugia bucal menor,2021-11-01,6,6,37,53,20,26,52,78,19,21,0,0,0,0,318
CARANGAS,atencion odontologica,cirugia bucal menor,2021-11-01,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2
CARAPARI,atencion odontologica,cirugia bucal menor,2021-11-01,1,0,39,33,9,10,30,64,4,3,0,0,0,0,193
CARIPUYO,atencion odontologica,cirugia bucal menor,2021-11-01,0,0,7,11,2,4,11,18,13,6,0,0,0,0,72
CARMEN RIVERO TORREZ,atencion odontologica,cirugia bucal menor,2021-11-01,3,2,1,3,9,6,3,22,3,2,0,0,0,0,54
CATACORA,atencion odontologica,cirugia bucal menor,2021-11-01,0,0,2,8,0,0,2,4,0,0,0,0,0,0,16
CHACARILLA,atencion odontologica,cirugia bucal menor,2021-11-01,1,1,0,2,0,0,1,3,1,3,0,0,0,0,12
CHALLAPATA,atencion odontologica,cirugia bucal menor,2021-11-01,10,4,43,45,6,10,21,40,12,6,0,0,0,0,197
CHAQUI,atencion odontologica,cirugia bucal menor,2021-11-01,4,1,12,12,5,2,4,12,12,19,0,0,0,0,83
CHARAGUA,atencion odontologica,cirugia bucal menor,2021-11-01,0,3,9,9,9,25,18,82,8,9,0,0,0,0,172
CHARAÑA,atencion odontologica,cirugia bucal menor,2021-11-01,1,0,2,4,1,2,1,2,1,0,0,0,0,0,14
CHAYANTA,atencion odontologica,cirugia bucal menor,2021-11-01,3,1,11,11,8,4,9,40,1,13,0,0,0,0,101
CHIMORE,atencion odontologica,cirugia bucal menor,2021-11-01,1,0,26,28,5,14,33,47,15,10,0,0,0,0,179
CHIPAYA,atencion odontologica,cirugia bucal menor,2021-11-01,0,0,10,3,0,0,0,0,4,0,0,0,0,0,17
CHOQUE COTA,atencion odontologica,cirugia bucal menor,2021-11-01,2,0,2,0,0,0,7,2,2,4,0,0,0,0,19
CHUA COCANI,atencion odontologica,cirugia bucal menor,2021-11-01,0,0,0,2,1,1,4,20,4,5,0,0,0,0,37
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,cirugia bucal menor,2021-11-01,0,0,2,1,1,0,0,2,3,0,0,0,0,0,9
CHUMA,atencion odontologica,cirugia bucal menor,2021-11-01,0,1,11,17,5,14,28,40,21,9,0,0,0,0,146
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,cirugia bucal menor,2021-11-01,2,2,2,3,3,4,4,14,2,1,0,0,0,0,37
CKOCHAS,atencion odontologica,cirugia bucal menor,2021-11-01,0,0,4,5,3,7,8,27,11,10,0,0,0,0,75
CLIZA,atencion odontologica,cirugia bucal menor,2021-11-01,15,0,37,36,2,3,4,22,5,16,0,0,0,0,140
COBIJA,atencion odontologica,cirugia bucal menor,2021-11-01,1,4,23,36,7,10,45,65,7,5,0,0,0,0,203
COCAPATA,atencion odontologica,cirugia bucal menor,2021-11-01,3,1,15,25,12,20,28,26,5,1,0,0,0,0,136
COCHABAMBA,atencion odontologica,cirugia bucal menor,2021-11-01,34,31,185,231,65,110,283,339,121,99,0,0,0,0,1498
COIPASA,atencion odontologica,cirugia bucal menor,2021-11-01,0,0,1,0,1,2,0,3,2,0,0,0,0,0,9
COLCAPIRHUA,atencion odontologica,cirugia bucal menor,2021-11-01,4,6,26,34,9,12,17,58,5,9,0,0,0,0,180
"COLCHA ""K""",atencion odontologica,cirugia bucal menor,2021-11-01,1,1,9,12,6,5,16,20,4,4,0,0,0,0,78
COLLANA,atencion odontologica,cirugia bucal menor,2021-11-01,0,1,3,5,3,2,5,11,4,8,0,0,0,0,42
COLOMI,atencion odontologica,cirugia bucal menor,2021-11-01,1,7,15,24,9,17,12,39,7,4,0,0,0,0,135
COLPA BELGICA,atencion odontologica,cirugia bucal menor,2021-11-01,0,0,2,2,0,1,2,9,0,0,0,0,0,0,16
COLQUECHACA,atencion odontologica,cirugia bucal menor,2021-11-01,7,4,18,7,11,25,23,64,12,16,0,0,0,0,187
COLQUENCHA,atencion odontologica,cirugia bucal menor,2021-11-01,1,0,14,9,14,5,6,31,3,2,0,0,0,0,85
COLQUIRI,atencion odontologica,cirugia bucal menor,2021-11-01,0,0,4,4,1,3,9,12,4,3,0,0,0,0,40
COMANCHE,atencion odontologica,cirugia bucal menor,2021-11-01,0,0,16,12,4,3,3,13,3,4,0,0,0,0,58
COMARAPA,atencion odontologica,cirugia bucal menor,2021-11-01,2,3,4,7,11,6,14,39,11,7,0,0,0,0,104
COMBAYA,atencion odontologica,cirugia bucal menor,2021-11-01,0,0,1,0,0,0,7,7,2,4,0,0,0,0,21
CONCEPCION,atencion odontologica,cirugia bucal menor,2021-11-01,1,1,1,0,1,1,3,2,3,0,0,0,0,0,13
COPACABANA,atencion odontologica,cirugia bucal menor,2021-11-01,0,0,4,10,2,0,6,17,4,2,0,0,0,0,45
CORIPATA,atencion odontologica,cirugia bucal menor,2021-11-01,2,4,5,6,1,3,10,13,6,0,0,0,0,0,50
CORO CORO,atencion odontologica,cirugia bucal menor,2021-11-01,0,0,6,3,1,4,4,9,0,8,0,0,0,0,35
COROICO,atencion odontologica,cirugia bucal menor,2021-11-01,2,1,17,11,9,14,27,46,2,5,0,0,0,0,134
CORQUE,atencion odontologica,cirugia bucal menor,2021-11-01,0,0,1,6,1,2,2,3,4,3,0,0,0,0,22
COTAGAITA,atencion odontologica,cirugia bucal menor,2021-11-01,2,7,48,43,17,17,52,108,9,13,0,0,0,0,316
COTOCA,atencion odontologica,cirugia bucal menor,2021-11-01,1,1,22,15,4,1,13,34,9,1,0,0,0,0,101
CRUZ DE MACHACAMARCA,atencion odontologica,cirugia bucal menor,2021-11-01,0,0,0,0,0,0,0,2,1,1,0,0,0,0,4
CUATRO CAÑADAS,atencion odontologica,cirugia bucal menor,2021-11-01,1,0,8,3,7,4,10,24,2,1,0,0,0,0,60
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,cirugia bucal menor,2021-11-01,0,0,0,2,1,0,1,0,0,0,0,0,0,0,4
CUEVO,atencion odontologica,cirugia bucal menor,2021-11-01,0,0,7,5,0,0,2,5,0,2,0,0,0,0,21
CULPINA,atencion odontologica,cirugia bucal menor,2021-11-01,2,1,13,16,4,6,15,49,1,11,0,0,0,0,118
CURAHUARA DE CARANGAS,atencion odontologica,cirugia bucal menor,2021-11-01,0,0,4,3,5,0,11,7,3,2,0,0,0,0,35
CURVA,atencion odontologica,cirugia bucal menor,2021-11-01,2,1,5,4,2,2,6,8,1,0,0,0,0,0,31
DESAGUADERO,atencion odontologica,cirugia bucal menor,2021-11-01,2,1,3,3,0,0,3,5,1,1,0,0,0,0,19
EL ALTO,atencion odontologica,cirugia bucal menor,2021-11-01,58,42,230,256,33,103,170,406,100,63,0,0,0,0,1461
EL CHORO,atencion odontologica,cirugia bucal menor,2021-11-01,2,1,6,6,1,1,4,9,1,2,0,0,0,0,33
EL PUENTE(STC),atencion odontologica,cirugia bucal menor,2021-11-01,0,1,22,18,4,3,11,48,4,2,0,0,0,0,113
EL PUENTE(TJA),atencion odontologica,cirugia bucal menor,2021-11-01,0,1,11,29,10,6,25,65,8,11,0,0,0,0,166
EL TORNO,atencion odontologica,cirugia bucal menor,2021-11-01,3,7,12,14,12,12,25,31,35,18,0,0,0,0,169
EL VILLAR,atencion odontologica,cirugia bucal menor,2021-11-01,0,0,4,5,2,4,6,65,5,13,0,0,0,0,104
ENTRE RIOS TRJ,atencion odontologica,cirugia bucal menor,2021-11-01,1,0,12,16,6,11,13,57,0,14,0,0,0,0,130
ENTRE RIOS CBBA,atencion odontologica,cirugia bucal menor,2021-11-01,6,3,23,13,2,3,8,31,6,2,0,0,0,0,97
ESCARA,atencion odontologica,cirugia bucal menor,2021-11-01,0,0,1,2,0,0,1,1,0,3,0,0,0,0,8
ESCOMA,atencion odontologica,cirugia bucal menor,2021-11-01,1,1,5,2,2,1,3,3,5,2,0,0,0,0,25
ESMERALDA,atencion odontologica,cirugia bucal menor,2021-11-01,0,0,0,0,0,0,1,0,1,3,0,0,0,0,5
EUCALIPTUS,atencion odontologica,cirugia bucal menor,2021-11-01,0,1,12,6,1,4,2,15,1,6,0,0,0,0,48
FERNANDEZ ALONSO,atencion odontologica,cirugia bucal menor,2021-11-01,0,0,8,11,0,1,6,22,11,2,0,0,0,0,61
FILADELFIA,atencion odontologica,cirugia bucal menor,2021-11-01,0,0,13,1,4,0,9,6,4,1,0,0,0,0,38
GENERAL SAAVEDRA,atencion odontologica,cirugia bucal menor,2021-11-01,0,0,6,9,0,2,4,23,2,1,0,0,0,0,47
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,cirugia bucal menor,2021-11-01,2,1,19,14,7,14,21,38,10,16,0,0,0,0,142
GUANAY,atencion odontologica,cirugia bucal menor,2021-11-01,1,0,1,6,1,4,4,11,1,1,0,0,0,0,30
GUAQUI,atencion odontologica,cirugia bucal menor,2021-11-01,0,1,8,8,2,6,11,22,13,10,0,0,0,0,81
GUAYARAMERIN,atencion odontologica,cirugia bucal menor,2021-11-01,3,1,8,7,4,6,5,16,2,1,0,0,0,0,53
GUTIERREZ,atencion odontologica,cirugia bucal menor,2021-11-01,0,1,12,9,11,8,13,31,10,3,0,0,0,0,98
HUACARETA,atencion odontologica,cirugia bucal menor,2021-11-01,1,2,10,11,0,2,4,38,20,9,0,0,0,0,97
HUACAYA (VILLA DE HUACAYA),atencion odontologica,cirugia bucal menor,2021-11-01,0,0,2,12,1,2,5,28,0,0,0,0,0,0,50
HUACHACALLA,atencion odontologica,cirugia bucal menor,2021-11-01,1,0,0,1,0,3,1,2,2,9,0,0,0,0,19
HUANUNI,atencion odontologica,cirugia bucal menor,2021-11-01,1,4,27,23,9,8,26,40,13,12,0,0,0,0,163
HUARACAJE,atencion odontologica,cirugia bucal menor,2021-11-01,3,0,1,5,0,0,6,7,2,1,0,0,0,0,25
HUARINA,atencion odontologica,cirugia bucal menor,2021-11-01,2,0,5,11,11,3,5,25,23,11,0,0,0,0,96
HUATAJATA,atencion odontologica,cirugia bucal menor,2021-11-01,4,1,1,8,2,1,2,16,5,7,0,0,0,0,47
HUAYLLAMARCA,atencion odontologica,cirugia bucal menor,2021-11-01,0,0,5,5,2,4,2,12,11,1,0,0,0,0,42
HUMANATA,atencion odontologica,cirugia bucal menor,2021-11-01,0,1,10,12,7,8,2,12,0,0,0,0,0,0,52
ICHOCA,atencion odontologica,cirugia bucal menor,2021-11-01,1,0,11,13,6,9,15,20,5,3,0,0,0,0,83
ICLA,atencion odontologica,cirugia bucal menor,2021-11-01,1,1,3,6,4,6,14,20,10,4,0,0,0,0,69
INCAHUASI,atencion odontologica,cirugia bucal menor,2021-11-01,1,1,11,8,7,6,10,30,2,8,0,0,0,0,84
INQUISIVI,atencion odontologica,cirugia bucal menor,2021-11-01,2,3,18,17,8,10,24,45,21,21,0,0,0,0,169
IRUPANA (VILLA DE LANZA),atencion odontologica,cirugia bucal menor,2021-11-01,9,4,39,27,8,23,41,68,11,2,0,0,0,0,232
IXIAMAS,atencion odontologica,cirugia bucal menor,2021-11-01,0,1,10,5,2,1,9,25,4,1,0,0,0,0,58
JESUS DE MACHACA,atencion odontologica,cirugia bucal menor,2021-11-01,1,0,14,8,8,12,13,39,13,7,0,0,0,0,115
LA ASUNTA,atencion odontologica,cirugia bucal menor,2021-11-01,8,3,60,45,17,18,45,89,7,6,0,0,0,0,298
LA GUARDIA,atencion odontologica,cirugia bucal menor,2021-11-01,2,0,5,5,0,2,2,12,2,0,0,0,0,0,30
LA PAZ,atencion odontologica,cirugia bucal menor,2021-11-01,76,60,341,329,103,139,354,589,260,189,0,0,0,0,2440
LAGUNILLAS,atencion odontologica,cirugia bucal menor,2021-11-01,0,0,8,4,0,1,3,34,4,0,0,0,0,0,54
LAJA,atencion odontologica,cirugia bucal menor,2021-11-01,2,4,4,9,4,10,7,34,3,7,0,0,0,0,84
LAS CARRERAS,atencion odontologica,cirugia bucal menor,2021-11-01,0,0,2,2,0,0,5,1,1,1,0,0,0,0,12
LICOMA PAMPA,atencion odontologica,cirugia bucal menor,2021-11-01,0,0,0,2,0,0,1,2,1,0,0,0,0,0,6
LLALLAGUA,atencion odontologica,cirugia bucal menor,2021-11-01,11,8,25,19,7,13,16,50,12,5,0,0,0,0,166
LLICA,atencion odontologica,cirugia bucal menor,2021-11-01,2,0,4,5,3,2,5,13,2,2,0,0,0,0,38
LURIBAY,atencion odontologica,cirugia bucal menor,2021-11-01,1,0,4,2,1,1,8,17,3,3,0,0,0,0,40
MACHACAMARCA,atencion odontologica,cirugia bucal menor,2021-11-01,0,0,2,3,0,2,1,7,2,3,0,0,0,0,20
MACHARETI,atencion odontologica,cirugia bucal menor,2021-11-01,0,0,6,13,0,3,8,34,6,7,0,0,0,0,77
MAGDALENA,atencion odontologica,cirugia bucal menor,2021-11-01,0,0,11,4,1,2,7,10,2,4,0,0,0,0,41
MAIRANA,atencion odontologica,cirugia bucal menor,2021-11-01,1,0,6,6,7,6,2,3,5,7,0,0,0,0,43
MALLA,atencion odontologica,cirugia bucal menor,2021-11-01,0,0,4,11,0,2,1,6,1,0,0,0,0,0,25
MAPIRI,atencion odontologica,cirugia bucal menor,2021-11-01,0,1,0,4,0,0,1,6,3,0,0,0,0,0,15
MECAPACA,atencion odontologica,cirugia bucal menor,2021-11-01,0,1,17,16,4,7,23,36,6,6,0,0,0,0,116
