,group,variable,month,PERIODONCIA MENORES DE 5 AÑOS,PERIODONCIA MENORES DE 5 AÑOS,PERIODONCIA 5 A 13 AÑOS,PERIODONCIA 5 A 13 AÑOS,PERIODONCIA 14 A 19 AÑOS,PERIODONCIA 14 A 19 AÑOS,PERIODONCIA 20 A 59 AÑOS,PERIODONCIA 20 A 59 AÑOS,PERIODONCIA 60 AÑOS Y MAS,PERIODONCIA 60 AÑOS Y MAS,PERIODONCIA EMB,PERIODONCIA EMB,PERIODONCIA POST,PERIODONCIA POST,TOTALES
APOLO,atencion odontologica,periodoncia,2021-11-01,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3
ARAMPAMPA,atencion odontologica,periodoncia,2021-11-01,0,0,0,0,0,0,0,2,0,1,0,0,0,0,3
ARANI,atencion odontologica,periodoncia,2021-11-01,0,0,0,0,0,0,2,7,0,0,0,0,0,0,9
ARBIETO,atencion odontologica,periodoncia,2021-11-01,0,0,4,4,4,9,9,47,5,13,0,0,0,0,95
ARQUE,atencion odontologica,periodoncia,2021-11-01,0,0,0,0,0,2,1,3,0,1,0,0,0,0,7
ASCENCION DE GUARAYOS,atencion odontologica,periodoncia,2021-11-01,0,0,18,25,3,14,4,28,5,5,0,0,0,0,102
ATOCHA,atencion odontologica,periodoncia,2021-11-01,0,0,1,0,0,1,15,15,10,2,0,0,0,0,44
AYATA,atencion odontologica,periodoncia,2021-11-01,0,0,0,1,1,1,6,4,1,0,0,0,0,0,14
AYO AYO,atencion odontologica,periodoncia,2021-11-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,periodoncia,2021-11-01,0,0,0,1,0,5,7,25,1,4,0,0,0,0,43
AZURDUY,atencion odontologica,periodoncia,2021-11-01,0,0,0,0,1,1,4,8,0,0,0,0,0,0,14
BATALLAS,atencion odontologica,periodoncia,2021-11-01,0,0,1,0,0,0,1,7,0,0,0,0,0,0,9
BAURES,atencion odontologica,periodoncia,2021-11-01,0,0,1,0,3,1,0,0,1,0,0,0,0,0,6
BELLA FLOR,atencion odontologica,periodoncia,2021-11-01,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
BERMEJO,atencion odontologica,periodoncia,2021-11-01,0,0,0,0,1,3,3,12,0,1,0,0,0,0,20
BETANZOS,atencion odontologica,periodoncia,2021-11-01,0,0,1,0,1,1,5,10,3,0,0,0,0,0,21
BOYUIBE,atencion odontologica,periodoncia,2021-11-01,0,0,0,0,1,0,1,3,0,0,0,0,0,0,5
BUENA VISTA,atencion odontologica,periodoncia,2021-11-01,0,0,0,0,0,1,2,2,1,0,0,0,0,0,6
CABEZAS,atencion odontologica,periodoncia,2021-11-01,0,0,17,1,4,4,3,23,0,0,0,0,0,0,52
CAIROMA,atencion odontologica,periodoncia,2021-11-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"CAIZA ""D""",atencion odontologica,periodoncia,2021-11-01,0,0,0,0,0,0,1,2,1,0,0,0,0,0,4
CAJUATA,atencion odontologica,periodoncia,2021-11-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
CALACOTO,atencion odontologica,periodoncia,2021-11-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
CALAMARCA,atencion odontologica,periodoncia,2021-11-01,0,0,0,0,0,0,1,8,0,0,0,0,0,0,9
CAMARGO,atencion odontologica,periodoncia,2021-11-01,0,0,0,0,0,0,6,13,0,0,0,0,0,0,19
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,periodoncia,2021-11-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
CAMIRI,atencion odontologica,periodoncia,2021-11-01,0,0,0,2,0,6,2,10,4,3,0,0,0,0,27
CAPINOTA,atencion odontologica,periodoncia,2021-11-01,0,0,2,4,0,2,8,16,2,0,0,0,0,0,34
CAQUIAVIRI,atencion odontologica,periodoncia,2021-11-01,0,0,0,0,1,0,2,2,1,0,0,0,0,0,6
CARACOLLO,atencion odontologica,periodoncia,2021-11-01,0,0,0,0,0,5,5,2,1,3,0,0,0,0,16
CARANAVI,atencion odontologica,periodoncia,2021-11-01,0,0,7,9,14,8,21,43,9,11,0,0,0,0,122
CARANGAS,atencion odontologica,periodoncia,2021-11-01,0,0,0,0,0,0,0,1,2,1,0,0,0,0,4
CARAPARI,atencion odontologica,periodoncia,2021-11-01,0,0,1,0,0,5,9,15,0,0,0,0,0,0,30
CARIPUYO,atencion odontologica,periodoncia,2021-11-01,0,0,0,1,1,0,2,9,0,2,0,0,0,0,15
CARMEN RIVERO TORREZ,atencion odontologica,periodoncia,2021-11-01,0,0,10,7,24,35,23,40,10,7,0,0,0,0,156
CATACORA,atencion odontologica,periodoncia,2021-11-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
CHALLAPATA,atencion odontologica,periodoncia,2021-11-01,0,0,0,0,0,9,10,51,4,4,0,0,0,0,78
CHAQUI,atencion odontologica,periodoncia,2021-11-01,0,0,0,0,0,1,2,3,0,1,0,0,0,0,7
CHARAGUA,atencion odontologica,periodoncia,2021-11-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
CHAYANTA,atencion odontologica,periodoncia,2021-11-01,0,0,1,0,1,2,5,8,0,0,0,0,0,0,17
CHIMORE,atencion odontologica,periodoncia,2021-11-01,0,0,1,5,11,11,13,26,5,0,0,0,0,0,72
CHIPAYA,atencion odontologica,periodoncia,2021-11-01,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
CHOQUE COTA,atencion odontologica,periodoncia,2021-11-01,0,0,1,1,1,2,3,6,3,2,0,0,0,0,19
CHUA COCANI,atencion odontologica,periodoncia,2021-11-01,0,0,0,0,1,0,2,2,0,0,0,0,0,0,5
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,periodoncia,2021-11-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
CHUMA,atencion odontologica,periodoncia,2021-11-01,0,0,3,0,1,2,5,10,4,5,0,0,0,0,30
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,periodoncia,2021-11-01,0,0,0,0,0,0,4,5,0,1,0,0,0,0,10
CKOCHAS,atencion odontologica,periodoncia,2021-11-01,0,0,0,1,1,0,4,8,8,7,0,0,0,0,29
CLIZA,atencion odontologica,periodoncia,2021-11-01,0,0,0,0,0,5,2,12,0,4,0,0,0,0,23
COBIJA,atencion odontologica,periodoncia,2021-11-01,0,0,7,5,7,13,19,38,7,2,0,0,0,0,98
COCAPATA,atencion odontologica,periodoncia,2021-11-01,0,0,1,0,0,3,4,5,0,0,0,0,0,0,13
COCHABAMBA,atencion odontologica,periodoncia,2021-11-01,0,0,32,14,36,55,239,478,123,78,0,0,0,0,1055
COLCAPIRHUA,atencion odontologica,periodoncia,2021-11-01,0,0,3,4,2,6,23,53,3,6,0,0,0,0,100
"COLCHA ""K""",atencion odontologica,periodoncia,2021-11-01,0,0,0,0,0,0,0,3,1,0,0,0,0,0,4
COLLANA,atencion odontologica,periodoncia,2021-11-01,0,0,0,0,0,0,1,3,0,0,0,0,0,0,4
COLOMI,atencion odontologica,periodoncia,2021-11-01,0,0,0,0,2,0,2,12,0,1,0,0,0,0,17
COLPA BELGICA,atencion odontologica,periodoncia,2021-11-01,0,0,0,2,0,1,0,1,0,1,0,0,0,0,5
COLQUECHACA,atencion odontologica,periodoncia,2021-11-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
COLQUENCHA,atencion odontologica,periodoncia,2021-11-01,0,0,0,0,0,0,1,3,0,0,0,0,0,0,4
COLQUIRI,atencion odontologica,periodoncia,2021-11-01,0,0,0,0,0,0,6,2,1,0,0,0,0,0,9
COMARAPA,atencion odontologica,periodoncia,2021-11-01,0,0,1,0,1,1,6,17,0,6,0,0,0,0,32
COMBAYA,atencion odontologica,periodoncia,2021-11-01,0,0,0,1,0,0,2,1,0,0,0,0,0,0,4
COPACABANA,atencion odontologica,periodoncia,2021-11-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
CORIPATA,atencion odontologica,periodoncia,2021-11-01,0,0,0,0,1,1,0,2,0,0,0,0,0,0,4
CORO CORO,atencion odontologica,periodoncia,2021-11-01,0,0,0,0,0,0,8,6,1,0,0,0,0,0,15
COROICO,atencion odontologica,periodoncia,2021-11-01,0,0,2,1,4,4,10,17,2,0,0,0,0,0,40
CORQUE,atencion odontologica,periodoncia,2021-11-01,0,0,0,2,0,0,0,3,0,1,0,0,0,0,6
COTAGAITA,atencion odontologica,periodoncia,2021-11-01,0,0,0,0,8,1,14,23,1,1,0,0,0,0,48
COTOCA,atencion odontologica,periodoncia,2021-11-01,0,0,1,1,2,0,20,16,0,0,0,0,0,0,40
CUATRO CAÑADAS,atencion odontologica,periodoncia,2021-11-01,0,0,0,0,1,2,1,7,0,1,0,0,0,0,12
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,periodoncia,2021-11-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
CULPINA,atencion odontologica,periodoncia,2021-11-01,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3
CURAHUARA DE CARANGAS,atencion odontologica,periodoncia,2021-11-01,0,0,0,0,1,1,2,2,0,1,0,0,0,0,7
CURVA,atencion odontologica,periodoncia,2021-11-01,0,0,1,0,0,0,1,2,0,0,0,0,0,0,4
DESAGUADERO,atencion odontologica,periodoncia,2021-11-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
EL ALTO,atencion odontologica,periodoncia,2021-11-01,0,0,10,8,30,45,109,335,36,16,0,0,0,0,589
EL CHORO,atencion odontologica,periodoncia,2021-11-01,0,0,0,0,1,3,1,3,3,0,0,0,0,0,11
EL PUENTE(STC),atencion odontologica,periodoncia,2021-11-01,0,0,0,0,1,2,2,3,0,0,0,0,0,0,8
EL PUENTE(TJA),atencion odontologica,periodoncia,2021-11-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
EL TORNO,atencion odontologica,periodoncia,2021-11-01,0,0,0,1,0,3,5,35,6,11,0,0,0,0,61
EL VILLAR,atencion odontologica,periodoncia,2021-11-01,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4
ENTRE RIOS TRJ,atencion odontologica,periodoncia,2021-11-01,0,0,0,0,1,0,0,5,0,0,0,0,0,0,6
ENTRE RIOS CBBA,atencion odontologica,periodoncia,2021-11-01,0,0,1,0,1,5,16,29,2,3,0,0,0,0,57
ESCARA,atencion odontologica,periodoncia,2021-11-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
ESCOMA,atencion odontologica,periodoncia,2021-11-01,0,0,0,1,1,0,3,5,0,0,0,0,0,0,10
ESMERALDA,atencion odontologica,periodoncia,2021-11-01,0,0,0,0,0,0,0,3,6,3,0,0,0,0,12
EUCALIPTUS,atencion odontologica,periodoncia,2021-11-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
FERNANDEZ ALONSO,atencion odontologica,periodoncia,2021-11-01,0,0,1,0,0,1,3,9,0,0,0,0,0,0,14
GENERAL SAAVEDRA,atencion odontologica,periodoncia,2021-11-01,0,0,0,0,0,1,4,9,0,0,0,0,0,0,14
GUANAY,atencion odontologica,periodoncia,2021-11-01,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
GUAQUI,atencion odontologica,periodoncia,2021-11-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
GUAYARAMERIN,atencion odontologica,periodoncia,2021-11-01,0,0,1,1,0,3,3,11,0,1,0,0,0,0,20
GUTIERREZ,atencion odontologica,periodoncia,2021-11-01,0,0,0,1,1,2,6,6,0,0,0,0,0,0,16
HUACARETA,atencion odontologica,periodoncia,2021-11-01,0,0,0,0,0,0,2,2,0,0,0,0,0,0,4
HUANUNI,atencion odontologica,periodoncia,2021-11-01,0,0,1,0,0,3,13,14,0,2,0,0,0,0,33
HUARACAJE,atencion odontologica,periodoncia,2021-11-01,0,0,0,0,0,1,6,7,0,0,0,0,0,0,14
HUARINA,atencion odontologica,periodoncia,2021-11-01,0,0,0,0,0,0,3,13,2,0,0,0,0,0,18
HUATAJATA,atencion odontologica,periodoncia,2021-11-01,0,0,0,0,0,0,2,2,1,0,0,0,0,0,5
HUAYLLAMARCA,atencion odontologica,periodoncia,2021-11-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ICHOCA,atencion odontologica,periodoncia,2021-11-01,0,0,0,0,0,0,2,2,0,0,0,0,0,0,4
ICLA,atencion odontologica,periodoncia,2021-11-01,0,0,1,1,2,5,5,2,0,0,0,0,0,0,16
INCAHUASI,atencion odontologica,periodoncia,2021-11-01,0,0,0,0,2,0,4,3,0,0,0,0,0,0,9
INQUISIVI,atencion odontologica,periodoncia,2021-11-01,0,0,0,0,1,1,2,5,0,0,0,0,0,0,9
IRUPANA (VILLA DE LANZA),atencion odontologica,periodoncia,2021-11-01,0,0,0,1,0,0,16,18,2,11,0,0,0,0,48
IXIAMAS,atencion odontologica,periodoncia,2021-11-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
JESUS DE MACHACA,atencion odontologica,periodoncia,2021-11-01,0,0,0,0,2,2,5,12,1,0,0,0,0,0,22
LA ASUNTA,atencion odontologica,periodoncia,2021-11-01,0,0,0,0,1,9,16,40,0,0,0,0,0,0,66
LA PAZ,atencion odontologica,periodoncia,2021-11-01,0,0,51,23,82,115,387,597,105,113,0,0,0,0,1473
LA RIVERA,atencion odontologica,periodoncia,2021-11-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
LAGUNILLAS,atencion odontologica,periodoncia,2021-11-01,0,0,0,0,0,0,1,6,0,0,0,0,0,0,7
LAJA,atencion odontologica,periodoncia,2021-11-01,0,0,0,2,0,3,7,17,0,1,0,0,0,0,30
LICOMA PAMPA,atencion odontologica,periodoncia,2021-11-01,0,0,0,0,1,0,4,3,0,0,0,0,0,0,8
LLALLAGUA,atencion odontologica,periodoncia,2021-11-01,0,0,0,0,1,0,2,7,0,0,0,0,0,0,10
LURIBAY,atencion odontologica,periodoncia,2021-11-01,0,0,1,3,0,4,1,17,5,4,0,0,0,0,35
MACHACAMARCA,atencion odontologica,periodoncia,2021-11-01,0,0,0,2,0,0,1,10,3,3,0,0,0,0,19
MAGDALENA,atencion odontologica,periodoncia,2021-11-01,0,0,0,0,0,0,5,4,2,3,0,0,0,0,14
MAIRANA,atencion odontologica,periodoncia,2021-11-01,0,0,0,1,3,4,0,0,1,3,0,0,0,0,12
MALLA,atencion odontologica,periodoncia,2021-11-01,0,0,0,0,0,0,1,6,0,0,0,0,0,0,7
MAPIRI,atencion odontologica,periodoncia,2021-11-01,0,0,1,0,0,2,1,7,0,0,0,0,0,0,11
MECAPACA,atencion odontologica,periodoncia,2021-11-01,0,0,0,0,1,1,0,4,1,0,0,0,0,0,7
MIZQUE,atencion odontologica,periodoncia,2021-11-01,0,0,4,0,1,5,5,14,0,1,0,0,0,0,30
MOJOCOYA,atencion odontologica,periodoncia,2021-11-01,0,0,1,3,2,1,6,14,5,2,0,0,0,0,34
MONTEAGUDO,atencion odontologica,periodoncia,2021-11-01,0,0,3,1,2,1,4,19,3,0,0,0,0,0,33
MONTERO,atencion odontologica,periodoncia,2021-11-01,0,0,0,2,8,12,44,111,9,4,0,0,0,0,190
MORO MORO,atencion odontologica,periodoncia,2021-11-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
MOROCHATA,atencion odontologica,periodoncia,2021-11-01,0,0,1,1,4,8,20,24,1,10,0,0,0,0,69
NAZACARA DE PACAJES,atencion odontologica,periodoncia,2021-11-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
OCURI,atencion odontologica,periodoncia,2021-11-01,0,0,0,0,2,0,1,3,0,0,0,0,0,0,6
OKINAWA,atencion odontologica,periodoncia,2021-11-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
ORURO,atencion odontologica,periodoncia,2021-11-01,0,0,13,12,36,21,157,299,37,21,0,0,0,0,596
PADCAYA,atencion odontologica,periodoncia,2021-11-01,0,0,0,2,0,1,2,8,1,0,0,0,0,0,14
PADILLA,atencion odontologica,periodoncia,2021-11-01,0,0,0,0,0,1,0,4,1,0,0,0,0,0,6
PAILON,atencion odontologica,periodoncia,2021-11-01,0,0,1,2,2,1,3,15,0,0,0,0,0,0,24
PALCA,atencion odontologica,periodoncia,2021-11-01,0,0,1,0,0,2,0,5,0,0,0,0,0,0,8
PALOS BLANCOS,atencion odontologica,periodoncia,2021-11-01,0,0,0,0,2,2,4,10,0,1,0,0,0,0,19
PAMPA AULLAGAS,atencion odontologica,periodoncia,2021-11-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
PAMPA GRANDE,atencion odontologica,periodoncia,2021-11-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
PAPEL PAMPA,atencion odontologica,periodoncia,2021-11-01,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
PASORAPA,atencion odontologica,periodoncia,2021-11-01,0,0,0,0,0,0,5,5,0,1,0,0,0,0,11
PATACAMAYA,atencion odontologica,periodoncia,2021-11-01,0,0,0,0,0,2,1,1,0,0,0,0,0,0,4
PAZÑA,atencion odontologica,periodoncia,2021-11-01,0,0,0,0,1,0,2,0,0,0,0,0,0,0,3
PELECHUCO,atencion odontologica,periodoncia,2021-11-01,0,0,0,0,0,1,1,2,1,0,0,0,0,0,5
POCOATA,atencion odontologica,periodoncia,2021-11-01,0,0,0,1,0,0,4,23,7,8,0,0,0,0,43
POCONA,atencion odontologica,periodoncia,2021-11-01,0,0,1,4,2,7,10,19,0,0,0,0,0,0,43
POJO (CBBA),atencion odontologica,periodoncia,2021-11-01,0,0,0,0,0,0,1,3,0,0,0,0,0,0,4
POOPO,atencion odontologica,periodoncia,2021-11-01,0,0,1,0,0,0,4,3,6,6,0,0,0,0,20
PORCO,atencion odontologica,periodoncia,2021-11-01,0,0,0,0,0,2,0,4,0,0,0,0,0,0,6
POROMA,atencion odontologica,periodoncia,2021-11-01,0,0,1,0,10,5,2,8,0,1,0,0,0,0,27
PORONGO,atencion odontologica,periodoncia,2021-11-01,0,0,2,0,0,0,4,8,6,2,0,0,0,0,22
PORVENIR,atencion odontologica,periodoncia,2021-11-01,0,0,0,0,0,0,1,1,1,0,0,0,0,0,3
POTOSI,atencion odontologica,periodoncia,2021-11-01,0,0,0,2,1,5,19,43,1,2,0,0,0,0,73
PRESTO,atencion odontologica,periodoncia,2021-11-01,0,0,1,2,0,5,5,9,0,0,0,0,0,0,22
PUCARANI,atencion odontologica,periodoncia,2021-11-01,0,0,0,0,1,2,1,9,9,3,0,0,0,0,25
PUERTO ACOSTA,atencion odontologica,periodoncia,2021-11-01,0,0,0,0,2,3,4,6,4,1,0,0,0,0,20
PUERTO CARABUCO,atencion odontologica,periodoncia,2021-11-01,0,0,0,0,0,4,3,13,1,0,0,0,0,0,21
PUERTO GONZALO MORENO,atencion odontologica,periodoncia,2021-11-01,0,0,0,0,0,7,1,11,1,0,0,0,0,0,20
PUERTO RICO,atencion odontologica,periodoncia,2021-11-01,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
PUERTO SUAREZ,atencion odontologica,periodoncia,2021-11-01,0,0,0,1,1,0,4,10,0,0,0,0,0,0,16
PUERTO VILLARROEL,atencion odontologica,periodoncia,2021-11-01,0,0,0,1,3,1,10,36,5,2,0,0,0,0,58
PUNA,atencion odontologica,periodoncia,2021-11-01,0,0,0,0,2,1,5,7,2,3,0,0,0,0,20
PUNATA,atencion odontologica,periodoncia,2021-11-01,0,0,0,1,2,1,5,12,3,3,0,0,0,0,27
QUIABAYA,atencion odontologica,periodoncia,2021-11-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
QUILLACOLLO,atencion odontologica,periodoncia,2021-11-01,0,0,5,2,9,18,38,118,8,12,0,0,0,0,210
QUIME,atencion odontologica,periodoncia,2021-11-01,0,0,1,0,1,0,38,11,5,1,0,0,0,0,57
QUIRUSILLAS,atencion odontologica,periodoncia,2021-11-01,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3
RAVELO,atencion odontologica,periodoncia,2021-11-01,0,0,0,1,1,3,1,5,2,1,0,0,0,0,14
REYES,atencion odontologica,periodoncia,2021-11-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
RIBERALTA,atencion odontologica,periodoncia,2021-11-01,0,0,3,1,5,17,20,45,2,1,0,0,0,0,94
ROBORE,atencion odontologica,periodoncia,2021-11-01,0,0,3,0,2,4,5,11,5,1,0,0,0,0,31
RURRENABAQUE,atencion odontologica,periodoncia,2021-11-01,0,0,7,4,2,3,3,10,4,0,0,0,0,0,33
SABAYA,atencion odontologica,periodoncia,2021-11-01,0,0,0,0,0,0,1,1,0,1,0,0,0,0,3
SACABA,atencion odontologica,periodoncia,2021-11-01,0,0,6,7,7,18,54,142,28,18,0,0,0,0,280
SACABAMBA,atencion odontologica,periodoncia,2021-11-01,0,0,0,0,0,1,4,7,3,3,0,0,0,0,18
SACACA,atencion odontologica,periodoncia,2021-11-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
SAIPINA,atencion odontologica,periodoncia,2021-11-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
SALINAS DE GARCI MENDOZA,atencion odontologica,periodoncia,2021-11-01,0,0,0,0,0,0,4,1,1,1,0,0,0,0,7
SAMAIPATA,atencion odontologica,periodoncia,2021-11-01,0,0,0,0,0,0,2,11,1,0,0,0,0,0,14
SAN AGUSTIN,atencion odontologica,periodoncia,2021-11-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
SAN ANDRES,atencion odontologica,periodoncia,2021-11-01,0,0,0,0,0,1,1,4,1,0,0,0,0,0,7
SAN BENITO,atencion odontologica,periodoncia,2021-11-01,0,0,0,0,2,3,3,8,0,0,0,0,0,0,16
SAN BORJA,atencion odontologica,periodoncia,2021-11-01,0,0,1,2,1,1,0,21,2,0,0,0,0,0,28
SAN BUENA VENTURA,atencion odontologica,periodoncia,2021-11-01,0,0,0,0,0,0,2,4,1,2,0,0,0,0,9
SAN CARLOS,atencion odontologica,periodoncia,2021-11-01,0,0,0,0,1,0,1,1,6,1,0,0,0,0,10
SAN IGNACIO,atencion odontologica,periodoncia,2021-11-01,0,0,1,2,1,5,10,9,0,3,0,0,0,0,31
SAN IGNACIO DE VELASCO,atencion odontologica,periodoncia,2021-11-01,0,0,0,1,0,0,0,2,0,0,0,0,0,0,3
SAN JAVIER(BNI),atencion odontologica,periodoncia,2021-11-01,0,0,0,0,0,1,1,3,0,0,0,0,0,0,5
SAN JAVIER(STC),atencion odontologica,periodoncia,2021-11-01,0,0,1,0,0,2,2,8,0,0,0,0,0,0,13
SAN JOAQUIN,atencion odontologica,periodoncia,2021-11-01,0,0,0,0,0,0,2,2,4,6,0,0,0,0,14
SAN JOSE DE CHIQUITOS,atencion odontologica,periodoncia,2021-11-01,0,0,0,1,0,1,1,1,0,0,0,0,0,0,4
SAN JUAN DE YAPACANI,atencion odontologica,periodoncia,2021-11-01,0,0,1,0,2,4,7,14,3,1,0,0,0,0,32
SAN JULIAN,atencion odontologica,periodoncia,2021-11-01,0,0,4,1,4,9,12,21,2,0,0,0,0,0,53
SAN LORENZO(TJA),atencion odontologica,periodoncia,2021-11-01,0,0,0,0,0,1,4,12,2,0,0,0,0,0,19
SAN LUCAS,atencion odontologica,periodoncia,2021-11-01,0,0,2,1,1,8,7,25,1,1,0,0,0,0,46
SAN MATIAS,atencion odontologica,periodoncia,2021-11-01,0,0,0,0,1,0,0,1,1,0,0,0,0,0,3
SAN MIGUEL DE VELASCO,atencion odontologica,periodoncia,2021-11-01,0,0,0,2,0,0,4,12,0,1,0,0,0,0,19
SAN PABLO DE LIPEZ,atencion odontologica,periodoncia,2021-11-01,0,0,0,0,1,1,2,3,0,0,0,0,0,0,7
SAN PEDRO,atencion odontologica,periodoncia,2021-11-01,0,0,1,1,1,3,2,6,1,1,0,0,0,0,16
SAN PEDRO DE BUENA VISTA,atencion odontologica,periodoncia,2021-11-01,0,0,0,0,1,1,3,3,0,1,0,0,0,0,9
SAN PEDRO DE CURAHUARA,atencion odontologica,periodoncia,2021-11-01,0,0,0,0,0,1,1,4,1,0,0,0,0,0,7
SAN PEDRO DE MACHA,atencion odontologica,periodoncia,2021-11-01,0,0,0,0,2,5,11,25,2,4,0,0,0,0,49
SAN PEDRO DE QUEMES,atencion odontologica,periodoncia,2021-11-01,0,0,0,0,0,0,1,4,1,0,0,0,0,0,6
SAN PEDRO DE TIQUINA,atencion odontologica,periodoncia,2021-11-01,0,0,0,0,2,1,0,0,0,0,0,0,0,0,3
SAN RAFAEL,atencion odontologica,periodoncia,2021-11-01,0,0,0,1,0,1,1,6,1,0,0,0,0,0,10
SAN RAMON SCZ,atencion odontologica,periodoncia,2021-11-01,0,0,0,0,0,0,1,2,0,1,0,0,0,0,4
SANTA ANA,atencion odontologica,periodoncia,2021-11-01,0,0,0,0,0,1,0,3,0,0,0,0,0,0,4
SANTA CRUZ DE LA SIERRA,atencion odontologica,periodoncia,2021-11-01,0,0,38,76,112,123,653,1489,106,136,0,0,0,0,2733
SANTA ROSA DEL SARA,atencion odontologica,periodoncia,2021-11-01,0,0,0,0,1,1,4,8,0,3,0,0,0,0,17
SANTIAGO DE CALLAPA,atencion odontologica,periodoncia,2021-11-01,0,0,1,0,0,0,1,1,1,2,0,0,0,0,6
SANTIAGO DE HUARI,atencion odontologica,periodoncia,2021-11-01,0,0,0,0,0,2,1,7,3,0,0,0,0,0,13
SANTIAGO DE HUATA,atencion odontologica,periodoncia,2021-11-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
SANTIVAÑES,atencion odontologica,periodoncia,2021-11-01,0,0,0,0,2,5,14,15,2,2,0,0,0,0,40
SANTUARIO DE QUILLACAS,atencion odontologica,periodoncia,2021-11-01,0,0,0,0,0,0,1,2,1,1,0,0,0,0,5
SAPAHAQUI,atencion odontologica,periodoncia,2021-11-01,0,0,1,1,0,5,4,2,0,1,0,0,0,0,14
SENA,atencion odontologica,periodoncia,2021-11-01,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
SHINAOTA,atencion odontologica,periodoncia,2021-11-01,0,0,0,0,0,1,3,8,0,0,0,0,0,0,12
SICAYA,atencion odontologica,periodoncia,2021-11-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
SIPE SIPE,atencion odontologica,periodoncia,2021-11-01,0,0,2,2,0,3,9,46,2,5,0,0,0,0,69
SOPACHUY,atencion odontologica,periodoncia,2021-11-01,0,0,0,1,0,3,2,3,0,0,0,0,0,0,9
SORACACHI,atencion odontologica,periodoncia,2021-11-01,0,0,3,1,8,16,2,6,1,2,0,0,0,0,39
SORATA,atencion odontologica,periodoncia,2021-11-01,0,0,1,0,0,3,1,10,0,0,0,0,0,0,15
SUCRE,atencion odontologica,periodoncia,2021-11-01,0,0,14,21,30,28,68,149,16,11,0,0,0,0,337
TACACHI,atencion odontologica,periodoncia,2021-11-01,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3
TACACOMA,atencion odontologica,periodoncia,2021-11-01,0,0,0,0,0,1,0,3,0,0,0,0,0,0,4
TACOBAMBA,atencion odontologica,periodoncia,2021-11-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
TACOPAYA,atencion odontologica,periodoncia,2021-11-01,0,0,0,1,0,1,4,10,7,4,0,0,0,0,27
TAPACARI,atencion odontologica,periodoncia,2021-11-01,0,0,0,0,1,2,2,9,0,0,0,0,0,0,14
TARABUCO,atencion odontologica,periodoncia,2021-11-01,0,0,1,5,2,2,3,8,0,2,0,0,0,0,23
TARACO,atencion odontologica,periodoncia,2021-11-01,0,0,0,0,0,0,0,2,1,1,0,0,0,0,4
