municipality,group,variable,month,Pacientes referidos recibidos por el establecimiento,TOTAL
GUANAY,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-10-01,17,17
GUAYARAMERIN,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-10-01,220,220
GUTIERREZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-10-01,5,5
HUACARETA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-10-01,6,6
HUANUNI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-10-01,213,213
HUARINA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-10-01,1,1
HUAYLLAMARCA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-10-01,1,1
INCAHUASI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-10-01,7,7
INQUISIVI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-10-01,1,1
IRUPANA (VILLA DE LANZA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-10-01,5,5
JESUS DE MACHACA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-10-01,1,1
LA ASUNTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-10-01,6,6
LA GUARDIA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-10-01,235,235
LA PAZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-10-01,25629,25629
LAGUNILLAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-10-01,4,4
LAJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-10-01,4,4
LLALLAGUA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-10-01,107,107
LLICA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-10-01,2,2
LORETO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-10-01,1,1
MACHARETI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-10-01,10,10
MAGDALENA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-10-01,2,2
MAIRANA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-10-01,20,20
MAPIRI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-10-01,2,2
MECAPACA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-10-01,3,3
MINEROS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-10-01,16,16
MIZQUE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-10-01,36,36
MONTEAGUDO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-10-01,200,200
MONTERO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-10-01,2147,2147
MOROCHATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-10-01,1,1
OKINAWA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-10-01,7,7
ORURO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-10-01,3091,3091
PADCAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-10-01,9,9
PADILLA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-10-01,36,36
PAILON,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-10-01,12,12
PALOS BLANCOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-10-01,17,17
PATACAMAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-10-01,54,54
POCOATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-10-01,1,1
POJO (CBBA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-10-01,1,1
POROMA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-10-01,2,2
PORTACHUELO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-10-01,5,5
POTOSI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-10-01,882,882
PRESTO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-10-01,3,3
PUCARANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-10-01,3,3
PUERTO GONZALO MORENO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-10-01,5,5
PUERTO RICO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-10-01,3,3
PUERTO SUAREZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-10-01,1,1
PUERTO VILLARROEL,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-10-01,513,513
PUNA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-10-01,1,1
PUNATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-10-01,1234,1234
QUILLACOLLO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-10-01,1268,1268
RAQAYPAMPA(ETA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-10-01,2,2
RIBERALTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-10-01,843,843
ROBORE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-10-01,5,5
RURRENABAQUE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-10-01,20,20
SACABA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-10-01,731,731
SACACA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-10-01,1,1
SAMAIPATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-10-01,2,2
SAN ANDRES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-10-01,3,3
SAN ANTONIO DE LOMERIO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-10-01,3,3
SAN BENITO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-10-01,2,2
SAN BORJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-10-01,32,32
SAN BUENA VENTURA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-10-01,11,11
SAN CARLOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-10-01,61,61
SAN IGNACIO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-10-01,2,2
SAN IGNACIO DE VELASCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-10-01,39,39
SAN JAVIER(STC),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-10-01,1,1
SAN JOSE DE CHIQUITOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-10-01,16,16
SAN JULIAN,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-10-01,25,25
SAN LORENZO(TJA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-10-01,24,24
SAN LUCAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-10-01,61,61
SAN MATIAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-10-01,6,6
SAN MIGUEL DE VELASCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-10-01,1,1
SAN PEDRO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-10-01,4,4
SAN PEDRO DE BUENA VISTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-10-01,1,1
SANTA ANA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-10-01,2,2
SANTA CRUZ DE LA SIERRA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-10-01,12676,12676
SANTA ROSA DEL SARA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-10-01,2,2
SENA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-10-01,4,4
SHINAOTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-10-01,28,28
SOPACHUY,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-10-01,16,16
SORATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-10-01,4,4
SUCRE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-10-01,2616,2616
TACACHI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-10-01,1,1
TACACOMA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-10-01,1,1
TACOPAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-10-01,1,1
TAPACARI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-10-01,8,8
TARABUCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-10-01,80,80
TARATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-10-01,1,1
TARIJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-10-01,3658,3658
TARVITA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-10-01,20,20
TIPUANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-10-01,2,2
TIQUIPAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-10-01,306,306
TOCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-10-01,1,1
TOLATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-10-01,11,11
TOMINA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-10-01,1,1
TORO TORO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-10-01,4,4
TOTORA(CBBA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-10-01,21,21
TRIGAL,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-10-01,2,2
TRINIDAD,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-10-01,2056,2056
TUPIZA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-10-01,259,259
TURCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-10-01,1,1
URIONDO (A. CONCEPCION),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-10-01,13,13
UYUNI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-10-01,25,25
VALLEGRANDE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-10-01,82,82
VIACHA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-10-01,302,302
VILLA CHARCAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-10-01,3,3
VILLA MONTES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-10-01,116,116
VILLA SERRANO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-10-01,4,4
VILLA TUNARI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-10-01,898,898
VILLA VACA GUZMAN (MUYUPAMPA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-10-01,6,6
VILLAZON,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-10-01,66,66
VINTO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-10-01,391,391
VITICHI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-10-01,1,1
WARNES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-10-01,578,578
YACO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-10-01,1,1
YACUIBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-10-01,807,807
YAPACANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-10-01,477,477
YOTALA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-10-01,1,1
ZUDAÑEZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-10-01,1,1
ACHACACHI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,289,289
ACHOCALLA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,1,1
AIQUILE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,70,70
ALTO BENI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,1,1
ARANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,27,27
ARBIETO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,3,3
ASCENCION DE GUARAYOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,29,29
ATOCHA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,144,144
AZURDUY,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,12,12
BELLA FLOR,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,2,2
BERMEJO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,654,654
BETANZOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,6,6
BOLIVAR,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,1,1
BOYUIBE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,3,3
BUENA VISTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,5,5
CAIROMA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,2,2
"CAIZA ""D""",refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,2,2
CAMARGO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,104,104
CAMATAQUI (C. VILLA ABECIA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,1,1
CAMIRI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,377,377
CAPINOTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,55,55
CAQUIAVIRI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,1,1
CARACOLLO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,2,2
CARANAVI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,157,157
CARAPARI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,14,14
CARMEN RIVERO TORREZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,2,2
CATACORA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,1,1
CHALLAPATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,27,27
CHARAGUA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,76,76
CHAYANTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,3,3
CHIMORE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,23,23
CHULUMANI (V. DE LA LIBERTAD),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,71,71
CHUQUIHUTA AYLLU JUCUMANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,18,18
CLIZA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,2,2
COBIJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,139,139
COCHABAMBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,8563,8563
COLCAPIRHUA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,118,118
COLOMI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,4,4
COLPA BELGICA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,13,13
COLQUECHACA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,1,1
COLQUIRI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,3,3
COMARAPA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,61,61
CONCEPCION,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,2,2
CORIPATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,2,2
CORO CORO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,3,3
COROICO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,188,188
COTAGAITA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,2,2
COTOCA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,278,278
CUATRO CAÑADAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,9,9
CULPINA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,8,8
CURAHUARA DE CARANGAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,2,2
EL ALTO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,4742,4742
EL TORNO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,266,266
EL VILLAR,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,3,3
ENTRE RIOS TRJ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,50,50
ENTRE RIOS CBBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,30,30
ESCOMA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,8,8
EXALTACION,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,1,1
FERNANDEZ ALONSO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,4,4
GAIOC JATUN AYLLU YURA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,2,2
GENERAL SAAVEDRA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,16,16
GUANAY,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,10,10
GUAYARAMERIN,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,110,110
GUTIERREZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,3,3
HUACARETA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,2,2
HUANUNI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,283,283
HUARINA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,2,2
INCAHUASI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,7,7
IRUPANA (VILLA DE LANZA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,2,2
IXIAMAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,2,2
LA ASUNTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,5,5
LA GUARDIA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,99,99
LA PAZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,17682,17682
LAGUNILLAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,2,2
LAJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,9,9
LAS CARRERAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,3,3
LLALLAGUA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,74,74
LLICA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,3,3
MACHARETI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,7,7
MAGDALENA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,1,1
MAIRANA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,20,20
MAPIRI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,2,2
MECAPACA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,2,2
MINEROS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,19,19
MIZQUE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,23,23
MOCOMOCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,1,1
MONTEAGUDO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,178,178
MONTERO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,1876,1876
OKINAWA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,6,6
ORURO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,2498,2498
PADCAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,5,5
PADILLA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,36,36
PAILON,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,12,12
PALCA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,1,1
PALOS BLANCOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,54,54
PATACAMAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,46,46
POCOATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,1,1
POCONA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,1,1
PORCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,1,1
POROMA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,1,1
PORTACHUELO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,7,7
POTOSI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,1080,1080
PRESTO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,3,3
PUCARA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,1,1
PUCARANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,2,2
PUERTO GONZALO MORENO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,4,4
PUERTO QUIJARRO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,15,15
PUERTO RICO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,1,1
PUERTO SUAREZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,8,8
PUERTO VILLARROEL,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,460,460
PUNATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,1233,1233
QUILLACOLLO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,1219,1219
RIBERALTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,855,855
ROBORE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,7,7
RURRENABAQUE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,17,17
SACABA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,764,764
SACABAMBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,1,1
SACACA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,1,1
SALINAS DE GARCI MENDOZA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,1,1
SAMAIPATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,10,10
SAN ANDRES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,4,4
SAN ANTONIO DE LOMERIO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,2,2
SAN BENITO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,2,2
SAN BORJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,55,55
SAN BUENA VENTURA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,5,5
SAN CARLOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,66,66
SAN IGNACIO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,2,2
SAN IGNACIO DE VELASCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,48,48
SAN JOSE DE CHIQUITOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,5,5
SAN JULIAN,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,20,20
SAN LORENZO(TJA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,34,34
SAN LUCAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,76,76
SAN MATIAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,9,9
SAN MIGUEL DE VELASCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,3,3
SAN PEDRO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,1,1
SAN RAFAEL,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,3,3
SANTA CRUZ DE LA SIERRA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,8270,8270
SANTA ROSA DEL SARA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,7,7
SANTIAGO DE HUATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,2,2
SHINAOTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,18,18
SOPACHUY,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,19,19
SUCRE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,3675,3675
TACACOMA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,3,3
TACOPAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,1,1
TAHUA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,1,1
TARABUCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,79,79
TARATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,2,2
TARIJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,3565,3565
TARVITA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,13,13
TIAHUANACU,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,1,1
TINGUIPAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,4,4
TIPUANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,1,1
TIQUIPAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,203,203
TIRAQUE (CBBA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,4,4
TOLATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,4,4
TOMAVE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,1,1
TOMINA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,1,1
TORO TORO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,3,3
TOTORA(CBBA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,9,9
TRINIDAD,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-11-01,1794,1794
