municipality,group,variable,month,Pacientes contrareferidos al establecimiento,TOTAL
PUERTO GONZALO MORENO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-07-01,2,2
PUERTO RICO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-07-01,2,2
PUERTO VILLARROEL,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-07-01,7,7
PUNATA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-07-01,20,20
QUILLACOLLO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-07-01,108,108
QUIME,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-07-01,1,1
QUIRUSILLAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-07-01,3,3
RAVELO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-07-01,2,2
RIBERALTA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-07-01,32,32
RURRENABAQUE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-07-01,13,13
SACABA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-07-01,21,21
SAIPINA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-07-01,2,2
SAN CARLOS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-07-01,20,20
SAN JAVIER(STC),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-07-01,1,1
SAN JUAN DE YAPACANI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-07-01,1,1
SAN JULIAN,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-07-01,2,2
SAN LORENZO(TJA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-07-01,5,5
SAN LUCAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-07-01,17,17
SAN MIGUEL DE VELASCO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-07-01,5,5
SAN PEDRO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-07-01,1,1
SAN PEDRO DE MACHA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-07-01,1,1
SANTA CRUZ DE LA SIERRA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-07-01,1089,1089
SANTA ROSA DEL SARA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-07-01,1,1
SOPACHUY,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-07-01,2,2
SORACACHI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-07-01,3,3
SUCRE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-07-01,357,357
TARABUCO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-07-01,9,9
TARIJA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-07-01,43,43
TARVITA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-07-01,6,6
TIRAQUE (CBBA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-07-01,2,2
TOMINA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-07-01,10,10
TRINIDAD,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-07-01,38,38
TUPIZA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-07-01,103,103
URIONDO (A. CONCEPCION),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-07-01,1,1
UYUNI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-07-01,3,3
VIACHA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-07-01,21,21
VILA VILA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-07-01,1,1
VILLA CHARCAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-07-01,1,1
VILLA MONTES,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-07-01,14,14
VILLA SERRANO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-07-01,9,9
VILLA TUNARI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-07-01,3,3
VILLA VACA GUZMAN (MUYUPAMPA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-07-01,3,3
VILLAZON,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-07-01,6,6
VINTO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-07-01,1,1
WARNES,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-07-01,220,220
YACUIBA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-07-01,14,14
YAMPARAEZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-07-01,1,1
YAPACANI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-07-01,2,2
YUNCHARA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-07-01,1,1
ZUDAÑEZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-07-01,8,8
ACHACACHI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,1,1
AIQUILE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,3,3
ALCALA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,4,4
ALTO BENI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,1,1
ANTEQUERA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,7,7
ARBIETO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,4,4
ASCENCION DE GUARAYOS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,27,27
ATOCHA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,9,9
AYOPAYA (V. DE INDEPENDENCIA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,1,1
AZURDUY,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,2,2
BERMEJO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,63,63
BETANZOS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,7,7
BUENA VISTA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,10,10
"CAIZA ""D""",refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,5,5
CAJUATA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,1,1
CALAMARCA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,1,1
CAMARGO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,2,2
CAMATAQUI (C. VILLA ABECIA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,8,8
CAMIRI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,18,18
CARACOLLO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,4,4
CARAPARI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,3,3
CARIPUYO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,1,1
CARMEN RIVERO TORREZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,6,6
CHALLAPATA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,5,5
CHARAGUA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,1,1
CHIMORE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,1,1
CKOCHAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,1,1
COBIJA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,27,27
COCHABAMBA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,535,535
COLCAPIRHUA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,4,4
COLQUECHACA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,1,1
COMARAPA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,7,7
CONCEPCION,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,1,1
CORIPATA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,3,3
COROICO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,18,18
COTAGAITA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,3,3
COTOCA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,190,190
CUATRO CAÑADAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,3,3
CULPINA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,1,1
EL ALTO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,375,375
EL PUENTE(STC),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,3,3
EL PUENTE(TJA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,5,5
EL TORNO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,51,51
EL VILLAR,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,5,5
ENTRE RIOS CBBA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,1,1
FERNANDEZ ALONSO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,9,9
GAIOC JATUN AYLLU YURA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,1,1
GENERAL SAAVEDRA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,15,15
GUANAY,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,1,1
GUAQUI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,1,1
GUAYARAMERIN,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,170,170
GUTIERREZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,5,5
HUACAYA (VILLA DE HUACAYA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,2,2
HUACHACALLA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,1,1
HUANUNI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,23,23
INCAHUASI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,5,5
INQUISIVI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,2,2
IRUPANA (VILLA DE LANZA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,2,2
JESUS DE MACHACA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,2,2
LA ASUNTA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,3,3
LA GUARDIA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,22,22
LA PAZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,2310,2310
LAGUNILLAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,8,8
LAS CARRERAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,2,2
LICOMA PAMPA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,1,1
LLICA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,1,1
LORETO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,1,1
MACHACAMARCA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,6,6
MACHARETI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,4,4
MAIRANA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,1,1
MINEROS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,2,2
MIZQUE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,1,1
MOJOCOYA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,3,3
MONTEAGUDO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,7,7
MONTERO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,133,133
OCURI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,6,6
OKINAWA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,3,3
ORURO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,556,556
PADCAYA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,12,12
PADILLA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,4,4
PAILON,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,1,1
PALCA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,1,1
PALOS BLANCOS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,1,1
PAMPA GRANDE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,3,3
PAZÑA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,1,1
POOPO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,9,9
PORCO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,1,1
PORTACHUELO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,1,1
POTOSI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,12,12
PRESTO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,1,1
PUCARANI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,2,2
PUERTO CARABUCO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,1,1
PUERTO GONZALO MORENO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,1,1
PUERTO RICO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,2,2
PUERTO VILLARROEL,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,8,8
PUNATA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,4,4
QUILLACOLLO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,140,140
QUIRUSILLAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,3,3
RAQAYPAMPA(ETA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,1,1
RAVELO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,7,7
RIBERALTA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,48,48
ROBORE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,2,2
RURRENABAQUE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,10,10
SACABA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,28,28
SAIPINA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,5,5
SALINAS DE GARCI MENDOZA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,2,2
SAMAIPATA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,2,2
SAN BUENA VENTURA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,3,3
SAN CARLOS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,35,35
SAN JOAQUIN,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,1,1
SAN JUAN DE YAPACANI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,1,1
SAN JULIAN,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,2,2
SAN LORENZO(TJA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,4,4
SAN LUCAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,12,12
SAN MIGUEL DE VELASCO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,11,11
SAN PEDRO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,8,8
SAN PEDRO DE MACHA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,3,3
SAN PEDRO DE TIQUINA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,1,1
SAN PEDRO(PND),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,1,1
SANTA CRUZ DE LA SIERRA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,1247,1247
SANTA ROSA DEL SARA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,1,1
SENA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,1,1
SHINAOTA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,8,8
SICA SICA (VILLA AROMA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,1,1
SIPE SIPE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,1,1
SOPACHUY,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,3,3
SORACACHI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,3,3
SUCRE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,367,367
TAHUA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,1,1
TAPACARI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,1,1
TARABUCO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,7,7
TARIJA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,65,65
TARVITA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,1,1
TIAHUANACU,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,3,3
TIPUANI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,1,1
TOLATA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,1,1
TOMINA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,5,5
TRINIDAD,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,400,400
TUPIZA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,44,44
URIONDO (A. CONCEPCION),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,2,2
URUBICHA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,4,4
UYUNI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,4,4
VALLEGRANDE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,2,2
VIACHA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,7,7
VILLA CHARCAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,2,2
VILLA MONTES,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,10,10
VILLA SERRANO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,7,7
VILLA TUNARI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,1,1
VILLA VACA GUZMAN (MUYUPAMPA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,6,6
VILLAZON,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,1,1
WARNES,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,264,264
YACUIBA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,14,14
YAMPARAEZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,1,1
YAPACANI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,1,1
ZUDAÑEZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-08-01,8,8
ACHACACHI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-09-01,1,1
AIQUILE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-09-01,4,4
ALCALA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-09-01,13,13
ANTEQUERA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-09-01,2,2
ASCENCION DE GUARAYOS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-09-01,44,44
ATOCHA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-09-01,9,9
AYOPAYA (V. DE INDEPENDENCIA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-09-01,2,2
AZURDUY,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-09-01,1,1
BERMEJO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-09-01,52,52
BETANZOS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-09-01,2,2
BOYUIBE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-09-01,1,1
BUENA VISTA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-09-01,7,7
"CAIZA ""D""",refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-09-01,5,5
CAJUATA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-09-01,3,3
CAMARGO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-09-01,4,4
CAMATAQUI (C. VILLA ABECIA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-09-01,8,8
CAMIRI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-09-01,6,6
CARACOLLO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-09-01,3,3
CARAPARI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-09-01,2,2
CARMEN RIVERO TORREZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-09-01,3,3
CHALLAPATA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-09-01,10,10
CHARAGUA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-09-01,2,2
CHIMORE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-09-01,1,1
CHUA COCANI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-09-01,2,2
CHULUMANI (V. DE LA LIBERTAD),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-09-01,1,1
CKOCHAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-09-01,1,1
COBIJA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-09-01,28,28
COCHABAMBA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-09-01,404,404
COLCAPIRHUA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-09-01,3,3
"COLCHA ""K""",refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-09-01,1,1
COLPA BELGICA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-09-01,2,2
COLQUENCHA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-09-01,1,1
COMARAPA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-09-01,3,3
CONCEPCION,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-09-01,2,2
CORIPATA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-09-01,5,5
COROICO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-09-01,5,5
COTAGAITA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-09-01,4,4
COTOCA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-09-01,222,222
CUATRO CAÑADAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-09-01,2,2
CUEVO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-09-01,1,1
EL ALTO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-09-01,379,379
EL CHORO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-09-01,1,1
EL PUENTE(STC),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-09-01,2,2
EL PUENTE(TJA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-09-01,5,5
EL TORNO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-09-01,42,42
EL VILLAR,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-09-01,4,4
ENTRE RIOS TRJ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-09-01,3,3
FERNANDEZ ALONSO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-09-01,6,6
GENERAL SAAVEDRA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-09-01,8,8
GUAYARAMERIN,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-09-01,205,205
GUTIERREZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-09-01,3,3
HUACARETA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-09-01,1,1
HUACAYA (VILLA DE HUACAYA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-09-01,2,2
HUANUNI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-09-01,26,26
ICLA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-09-01,2,2
INCAHUASI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-09-01,9,9
IRUPANA (VILLA DE LANZA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-09-01,1,1
LA ASUNTA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-09-01,4,4
LA GUARDIA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-09-01,20,20
LA PAZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-09-01,2379,2379
LAGUNILLAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-09-01,14,14
LAS CARRERAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-09-01,5,5
LLALLAGUA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-09-01,1,1
LLICA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-09-01,1,1
MACHACAMARCA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-09-01,2,2
MACHARETI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-09-01,3,3
MAIRANA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-09-01,4,4
MINEROS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-09-01,5,5
MIZQUE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-09-01,3,3
MOCOMOCO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-09-01,1,1
MOJOCOYA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-09-01,2,2
MONTEAGUDO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-09-01,9,9
MONTERO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-09-01,124,124
OCURI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-09-01,2,2
OKINAWA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-09-01,1,1
ORURO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-09-01,507,507
PADCAYA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-09-01,8,8
PADILLA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-09-01,3,3
PALCA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-09-01,1,1
PALOS BLANCOS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-09-01,1,1
PAMPA GRANDE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-09-01,2,2
PASORAPA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-09-01,1,1
PATACAMAYA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-09-01,1,1
POCOATA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-09-01,1,1
