municipality,group,variable,month,Nº de actividades educativas en Salud,TOTAL
SANTIVAÑES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-09-01,7,7
SANTUARIO DE QUILLACAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-09-01,4,4
SAPAHAQUI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-09-01,6,6
SHINAOTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-09-01,17,17
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-09-01,9,9
SICAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-09-01,1,1
SIPE SIPE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-09-01,1,1
SOPACHUY,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-09-01,5,5
SORACACHI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-09-01,28,28
SORATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-09-01,3,3
SUCRE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-09-01,140,140
TACACOMA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-09-01,1,1
TACOBAMBA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-09-01,1,1
TACOPAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-09-01,48,48
TAPACARI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-09-01,6,6
TARABUCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-09-01,16,16
TARATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-09-01,27,27
TARIJA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-09-01,193,193
TARVITA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-09-01,67,67
TEOPONTE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-09-01,2,2
TIAWANACU,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-09-01,9,9
TINGUIPAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-09-01,10,10
TIPUANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-09-01,1,1
TIQUIPAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-09-01,104,104
TIRAQUE (CBBA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-09-01,42,42
TITO YUPANQUI (PARQUIPUJIO),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-09-01,10,10
TOCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-09-01,13,13
TOLATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-09-01,5,5
TOLEDO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-09-01,2,2
TOMAVE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-09-01,9,9
TOMINA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-09-01,26,26
TORO TORO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-09-01,12,12
TOTORA(CBBA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-09-01,5,5
TOTORA(ORR),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-09-01,46,46
TRINIDAD,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-09-01,64,64
TUPIZA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-09-01,88,88
TURCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-09-01,3,3
UMALA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-09-01,9,9
UNCIA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-09-01,5,5
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-09-01,4,4
URUBICHA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-09-01,1,1
UYUNI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-09-01,13,13
VACAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-09-01,5,5
VALLEGRANDE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-09-01,15,15
VIACHA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-09-01,4,4
VILLA CHARCAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-09-01,12,12
VILLA MONTES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-09-01,5,5
VILLA RIVERO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-09-01,5,5
VILLA SERRANO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-09-01,2,2
VILLA TUNARI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-09-01,43,43
VILLAZON,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-09-01,61,61
VINTO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-09-01,46,46
VITICHI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-09-01,22,22
WALDO BALLIVIAN,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-09-01,1,1
WARNES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-09-01,13,13
YACUIBA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-09-01,120,120
YAMPARAEZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-09-01,43,43
YANACACHI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-09-01,2,2
YAPACANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-09-01,234,234
YOCALLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-09-01,3,3
YOTALA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-09-01,55,55
YUNCHARA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-09-01,2,2
ZUDAÑEZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-09-01,36,36
ACACIO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,8,8
ACHACACHI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,8,8
AIQUILE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,16,16
ALALAY,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,5,5
ALCALA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,27,27
ALTO BENI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,1,1
ANDAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,66,66
ANTEQUERA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,11,11
ANZALDO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,1,1
APOLO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,1,1
ARAMPAMPA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,3,3
ARBIETO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,10,10
ARQUE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,8,8
ASCENCION DE GUARAYOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,21,21
ATOCHA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,20,20
AYATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,1,1
AYO AYO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,2,2
AZURDUY,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,4,4
BATALLAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,4,4
BELEN DE ANDAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,6,6
BERMEJO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,13,13
BETANZOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,105,105
BOYUIBE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,6,6
BUENA VISTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,11,11
CABEZAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,12,12
"CAIZA ""D""",actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,63,63
CAJUATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,1,1
CALACOTO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,6,6
CALAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,6,6
CAMARGO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,40,40
CAMATAQUI (C. VILLA ABECIA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,11,11
CAMIRI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,19,19
CAPINOTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,74,74
CAQUIAVIRI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,12,12
CARACOLLO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,89,89
CARANAVI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,17,17
CARANGAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,1,1
CARAPARI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,6,6
CARIPUYO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,37,37
CARMEN RIVERO TORREZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,6,6
CHALLAPATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,74,74
CHAQUI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,26,26
CHARAGUA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,1,1
CHAYANTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,1,1
CHIMORE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,22,22
CHIPAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,14,14
CHUA COCANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,1,1
CHULUMANI (V. DE LA LIBERTAD),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,4,4
CHUMA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,2,2
CKOCHAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,35,35
CLIZA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,1,1
COCAPATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,4,4
COCHABAMBA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,57,57
COLCAPIRHUA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,3,3
"COLCHA ""K""",actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,22,22
COLOMI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,93,93
COLQUECHACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,12,12
COLQUENCHA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,1,1
COMARAPA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,16,16
CONCEPCION,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,3,3
CORIPATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,1,1
CORO CORO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,1,1
COROICO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,2,2
CORQUE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,32,32
COTAGAITA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,76,76
COTOCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,14,14
CRUZ DE MACHACAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,1,1
CUATRO CAÑADAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,12,12
CUCHUMUELA (V. G. VILLARROEL),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,4,4
CUEVO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,1,1
CULPINA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,23,23
CURAHUARA DE CARANGAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,21,21
DESAGUADERO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,1,1
EL ALTO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,685,685
EL CHORO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,45,45
EL PUENTE(STC),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,11,11
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,66,66
EL TORNO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,154,154
EL VILLAR,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,17,17
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,47,47
ENTRE RIOS CBBA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,21,21
ESCOMA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,1,1
ESMERALDA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,2,2
EUCALIPTUS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,5,5
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,23,23
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,13,13
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,3,3
GUAQUI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,2,2
GUAYARAMERIN,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,18,18
GUTIERREZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,1,1
HUACARETA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,3,3
HUACAYA (VILLA DE HUACAYA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,6,6
HUACHACALLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,4,4
HUANUNI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,263,263
HUARINA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,5,5
HUAYLLAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,19,19
ICLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,45,45
INCAHUASI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,5,5
IRUPANA (VILLA DE LANZA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,11,11
IXIAMAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,3,3
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,13,13
LA GUARDIA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,291,291
LA PAZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,201,201
LA RIVERA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,1,1
LAGUNILLAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,8,8
LAJA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,47,47
LAS CARRERAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,2,2
LLICA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,2,2
LORETO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,2,2
MACHACAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,4,4
MACHARETI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,21,21
MALLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,1,1
MECAPACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,33,33
MINEROS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,6,6
MIZQUE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,23,23
MOJINETE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,7,7
MOJOCOYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,45,45
MONTEAGUDO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,25,25
MONTERO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,102,102
MORO MORO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,5,5
MOROCHATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,1,1
NACEBE (SANTA ROSA DEL ABUNA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,4,4
OCURI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,48,48
OMEREQUE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,11,11
ORURO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,6619,6619
PADCAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,29,29
PADILLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,35,35
PALCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,4,4
PALOS BLANCOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,11,11
PAMPA AULLAGAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,4,4
PAPEL PAMPA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,18,18
PASORAPA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,4,4
PATACAMAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,1,1
PAZÑA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,5,5
PELECHUCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,1,1
POCOATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,34,34
POCONA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,20,20
POJO (CBBA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,2,2
POOPO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,10,10
PORCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,6,6
POROMA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,23,23
PORONGO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,6,6
PORVENIR,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,1,1
POSTRER VALLE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,4,4
POTOSI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,160,160
PRESTO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,41,41
PUCARA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,2,2
PUCARANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,58,58
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,18,18
PUERTO GONZALO MORENO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,2,2
PUERTO PEREZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,37,37
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,21,21
PUNA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,101,101
PUNATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,78,78
QUILLACOLLO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,72,72
RAVELO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,20,20
REYES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,1,1
RIBERALTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,8,8
ROBORE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,11,11
RURRENABAQUE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,1,1
SABAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,2,2
SACABA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,9,9
SACABAMBA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,7,7
SACACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,60,60
SAIPINA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,6,6
SALINAS DE GARCI MENDOZA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,29,29
SAMAIPATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,3,3
SAN AGUSTIN,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,2,2
SAN ANDRES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,1,1
SAN ANDRES DE MACHACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,3,3
SAN ANTONIO DE LOMERIO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,20,20
SAN BENITO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,33,33
SAN BORJA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,49,49
SAN BUENA VENTURA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,1,1
SAN CARLOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,14,14
SAN IGNACIO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,4,4
SAN IGNACIO DE VELASCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,44,44
SAN JAVIER(BNI),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,3,3
SAN JOSE DE CHIQUITOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,1,1
SAN JUAN DE YAPACANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,36,36
SAN JULIAN,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,59,59
SAN LORENZO(PND),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,2,2
SAN LORENZO(TJA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,10,10
SAN LUCAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,48,48
SAN MATIAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,21,21
SAN MIGUEL DE VELASCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,10,10
SAN PABLO DE LIPEZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,2,2
SAN PEDRO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,49,49
SAN PEDRO DE BUENA VISTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,168,168
SAN PEDRO DE QUEMES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,8,8
SAN PEDRO DE TIQUINA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,23,23
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,992,992
SANTA ROSA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,2,2
SANTA ROSA DEL SARA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,2,2
SANTIAGO DE HUARI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,14,14
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,2,2
SANTIAGO DE MACHACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,1,1
SANTIVAÑES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,12,12
SANTUARIO DE QUILLACAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,4,4
SAPAHAQUI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,7,7
SHINAOTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,26,26
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,15,15
SICAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,2,2
SIPE SIPE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,16,16
SOPACHUY,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,7,7
SORACACHI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,31,31
SORATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,3,3
SUCRE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,106,106
TACACHI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,2,2
TACACOMA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,1,1
TACOPAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,46,46
TAPACARI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,5,5
TARABUCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,10,10
TARATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,37,37
TARIJA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,261,261
TARVITA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,78,78
TEOPONTE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,3,3
TIAWANACU,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,1,1
TINGUIPAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,23,23
TIQUIPAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,100,100
TIRAQUE (CBBA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2016-10-01,40,40
