municipality,group,variable,month,N°de actividades de la comunidad con participación del establecimiento,TOTAL
VALLEGRANDE,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-10-01,10,10
VIACHA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-10-01,29,29
VILLA CHARCAS,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-10-01,12,12
VILLA MONTES,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-10-01,1,1
VILLA RIVERO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-10-01,4,4
VILLA SERRANO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-10-01,3,3
VILLA TUNARI,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-10-01,23,23
VILLA VACA GUZMAN (MUYUPAMPA),actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-10-01,9,9
VILLAZON,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-10-01,20,20
VINTO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-10-01,15,15
VITICHI,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-10-01,19,19
WALDO BALLIVIAN,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-10-01,1,1
WARNES,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-10-01,18,18
YACUIBA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-10-01,24,24
YAMPARAEZ,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-10-01,26,26
YAPACANI,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-10-01,4,4
YOCALLA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-10-01,3,3
YOTALA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-10-01,23,23
YUNCHARA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-10-01,36,36
YUNGUYO DE LITORAL,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-10-01,1,1
ZUDAÑEZ,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-10-01,16,16
ACACIO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,7,7
ACHACACHI,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,5,5
ACHOCALLA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,1,1
AIQUILE,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,22,22
ALCALA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,21,21
ALTO BENI,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,3,3
ANDAMARCA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,4,4
ANTEQUERA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,2,2
ANZALDO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,2,2
APOLO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,8,8
ARAMPAMPA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,18,18
ARANI,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,1,1
ARBIETO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,1,1
ARQUE,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,6,6
ASCENCION DE GUARAYOS,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,3,3
ATOCHA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,6,6
AUCAPATA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,2,2
AYO AYO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,3,3
AYOPAYA (V. DE INDEPENDENCIA),actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,3,3
AZURDUY,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,20,20
BATALLAS,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,9,9
BAURES,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,2,2
BELEN DE ANDAMARCA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,1,1
BELEN DE URMIRI,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,1,1
BERMEJO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,3,3
BETANZOS,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,82,82
BOLIVAR,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,1,1
BUENA VISTA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,2,2
CABEZAS,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,2,2
"CAIZA ""D""",actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,11,11
CAJUATA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,1,1
CALAMARCA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,2,2
CAMARGO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,31,31
CAMATAQUI (C. VILLA ABECIA),actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,8,8
CAMIRI,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,8,8
CAPINOTA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,34,34
CARACOLLO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,18,18
CARANAVI,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,14,14
CARAPARI,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,6,6
CARIPUYO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,89,89
CATACORA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,1,1
CHALLAPATA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,35,35
CHAQUI,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,10,10
CHARAGUA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,6,6
CHAYANTA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,3,3
CHIMORE,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,4,4
CHUMA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,1,1
CKOCHAS,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,14,14
CLIZA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,3,3
COBIJA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,7,7
COCAPATA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,3,3
COCHABAMBA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,6,6
"COLCHA ""K""",actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,2,2
COLOMI,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,3,3
COLQUECHACA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,15,15
COLQUENCHA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,1,1
COMANCHE,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,2,2
COMARAPA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,1,1
COMBAYA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,2,2
CONCEPCION,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,13,13
COROICO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,5,5
CORQUE,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,2,2
COTAGAITA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,29,29
COTOCA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,3,3
CRUZ DE MACHACAMARCA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,1,1
CUATRO CAÑADAS,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,1,1
CULPINA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,27,27
CURVA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,5,5
DESAGUADERO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,1,1
EL ALTO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,43,43
EL CHORO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,8,8
EL PUENTE(STC),actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,5,5
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,29,29
EL TORNO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,14,14
EL VILLAR,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,21,21
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,16,16
ENTRE RIOS CBBA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,1,1
ESCOMA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,2,2
ESMERALDA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,9,9
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,22,22
FILADELFIA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,8,8
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,2,2
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,3,3
GUAQUI,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,4,4
GUAYARAMERIN,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,3,3
HUACARETA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,4,4
HUANUNI,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,9,9
HUARINA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,3,3
HUAYLLAMARCA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,19,19
ICLA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,43,43
INCAHUASI,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,4,4
IRUPANA (VILLA DE LANZA),actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,29,29
IXIAMAS,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,1,1
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,14,14
LA ASUNTA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,26,26
LA GUARDIA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,14,14
LA PAZ,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,47,47
LAGUNILLAS,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,12,12
LAJA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,9,9
LAS CARRERAS,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,1,1
LLALLAGUA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,2,2
LORETO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,2,2
MAPIRI,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,7,7
MECAPACA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,5,5
MINEROS,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,1,1
MIZQUE,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,12,12
MOCOMOCO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,1,1
MOJINETE,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,1,1
MOJOCOYA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,22,22
MONTEAGUDO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,28,28
MONTERO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,37,37
MOROCHATA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,5,5
NAZACARA DE PACAJES,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,1,1
OCURI,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,26,26
OMEREQUE,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,8,8
ORURO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,45,45
PADCAYA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,19,19
PADILLA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,28,28
PAILON,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,1,1
PALCA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,3,3
PALOS BLANCOS,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,1,1
PAMPA GRANDE,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,1,1
PASORAPA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,3,3
PATACAMAYA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,3,3
PAZÑA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,5,5
PELECHUCO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,3,3
POCOATA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,14,14
POCONA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,8,8
POJO (CBBA),actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,2,2
POOPO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,8,8
POROMA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,22,22
PORONGO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,2,2
PORTACHUELO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,2,2
POTOSI,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,6,6
PRESTO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,31,31
PUCARANI,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,2,2
PUERTO ACOSTA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,5,5
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,5,5
PUERTO SUAREZ,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,1,1
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,34,34
PUNA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,35,35
PUNATA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,6,6
QUILLACOLLO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,26,26
RAVELO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,115,115
REYES,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,1,1
RIBERALTA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,6,6
RURRENABAQUE,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,1,1
SABAYA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,1,1
SACABA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,28,28
SACABAMBA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,7,7
SACACA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,31,31
SAIPINA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,6,6
SAN ANDRES,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,21,21
SAN ANDRES DE MACHACA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,6,6
SAN ANTONIO DE LOMERIO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,20,20
SAN BENITO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,32,32
SAN BORJA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,8,8
SAN BUENA VENTURA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,2,2
SAN IGNACIO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,2,2
SAN IGNACIO DE VELASCO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,12,12
SAN JAVIER(BNI),actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,50,50
SAN JOSE DE CHIQUITOS,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,2,2
SAN JULIAN,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,1,1
SAN LORENZO(PND),actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,2,2
SAN LORENZO(TJA),actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,17,17
SAN LUCAS,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,30,30
SAN PABLO DE LIPEZ,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,4,4
SAN PEDRO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,1,1
SAN PEDRO DE BUENA VISTA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,19,19
SAN PEDRO DE QUEMES,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,1,1
SAN PEDRO DE TIQUINA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,1,1
SAN RAFAEL,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,1,1
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,110,110
SANTIAGO DE CALLAPA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,5,5
SANTIAGO DE HUARI,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,3,3
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,2,2
SANTIAGO DE MACHACA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,1,1
SANTIVAÑES,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,5,5
SANTUARIO DE QUILLACAS,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,2,2
SAPAHAQUI,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,6,6
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,6,6
SICAYA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,3,3
SIPE SIPE,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,16,16
SOPACHUY,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,24,24
SORACACHI,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,59,59
SORATA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,8,8
SUCRE,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,53,53
TACACHI,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,2,2
TACOBAMBA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,2,2
TACOPAYA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,23,23
TAHUA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,4,4
TAPACARI,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,5,5
TARABUCO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,13,13
TARATA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,4,4
TARIJA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,37,37
TARVITA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,32,32
TEOPONTE,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,4,4
TINGUIPAYA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,12,12
TIQUIPAYA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,7,7
TIRAQUE (CBBA),actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,36,36
TOCO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,4,4
TOLATA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,2,2
TOMINA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,7,7
TORO TORO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,36,36
TOTORA(CBBA),actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,13,13
TOTORA(ORR),actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,5,5
TRINIDAD,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,9,9
TUPIZA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,12,12
UNCIA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,5,5
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,14,14
UYUNI,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,2,2
VACAS,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,3,3
VALLEGRANDE,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,12,12
VIACHA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2016-11-01,22,22
