municipality,group,variable,month,Nº de visitas familiares realizadas,TOTAL
UMALA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-09-01,339,339
UNCIA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-09-01,105,105
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-09-01,438,438
URUBICHA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-09-01,10,10
UYUNI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-09-01,32,32
VACAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-09-01,427,427
VALLEGRANDE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-09-01,231,231
VIACHA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-09-01,24,24
VILLA CHARCAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-09-01,136,136
VILLA MONTES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-09-01,281,281
VILLA NUEVA (LOMA ALTA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-09-01,1,1
VILLA RIVERO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-09-01,60,60
VILLA SERRANO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-09-01,407,407
VILLA TUNARI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-09-01,468,468
VILLA VACA GUZMAN (MUYUPAMPA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-09-01,314,314
VILLAZON,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-09-01,711,711
VINTO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-09-01,423,423
VITICHI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-09-01,334,334
WALDO BALLIVIAN,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-09-01,51,51
WARNES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-09-01,240,240
YACUIBA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-09-01,1348,1348
YAMPARAEZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-09-01,739,739
YANACACHI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-09-01,64,64
YAPACANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-09-01,1601,1601
YOTALA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-09-01,198,198
YUNCHARA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-09-01,4,4
YUNGUYO DE LITORAL,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-09-01,10,10
ZUDAÑEZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-09-01,673,673
ACACIO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,55,55
ACHACACHI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,260,260
ACHOCALLA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,25,25
AIQUILE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,527,527
ALALAY,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,44,44
ALCALA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,269,269
ALTO BENI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,2,2
ANDAMARCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,291,291
ANTEQUERA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,107,107
ANZALDO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,286,286
APOLO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,2,2
ARAMPAMPA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,84,84
ARANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,87,87
ARBIETO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,444,444
ARQUE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,1,1
ASCENCION DE GUARAYOS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,146,146
ATOCHA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,206,206
AUCAPATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,40,40
AYO AYO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,34,34
AYOPAYA (V. DE INDEPENDENCIA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,48,48
AZURDUY,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,362,362
BATALLAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,88,88
BAURES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,2,2
BELEN DE ANDAMARCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,42,42
BELEN DE URMIRI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,53,53
BERMEJO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,37,37
BETANZOS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,518,518
BOLIVAR,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,61,61
BOLPEBRA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,18,18
BOYUIBE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,610,610
BUENA VISTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,294,294
CABEZAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,261,261
CAIROMA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,31,31
"CAIZA ""D""",actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,366,366
CALAMARCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,66,66
CAMARGO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,781,781
CAMATAQUI (C. VILLA ABECIA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,295,295
CAMIRI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,467,467
CAPINOTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,190,190
CAQUIAVIRI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,9,9
CARACOLLO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,183,183
CARANAVI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,18,18
CARAPARI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,47,47
CARIPUYO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,65,65
CARMEN RIVERO TORREZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,45,45
CHALLAPATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,1280,1280
CHAQUI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,193,193
CHARAGUA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,88,88
CHAYANTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,15,15
CHIMORE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,250,250
CHIPAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,24,24
CHOQUE COTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,61,61
CHUA COCANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,10,10
CHUMA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,241,241
CHUQUIHUTA AYLLU JUCUMANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,3,3
CKOCHAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,73,73
CLIZA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,221,221
COBIJA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,308,308
COCAPATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,30,30
COCHABAMBA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,210,210
COLCAPIRHUA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,248,248
"COLCHA ""K""",actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,107,107
COLLANA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,36,36
COLOMI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,310,310
COLQUECHACA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,153,153
COLQUENCHA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,20,20
COMANCHE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,30,30
COMARAPA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,204,204
COMBAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,19,19
CONCEPCION,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,187,187
CORO CORO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,11,11
COROICO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,76,76
CORQUE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,105,105
COTAGAITA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,417,417
COTOCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,207,207
CRUZ DE MACHACAMARCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,3,3
CUATRO CAÑADAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,263,263
CUCHUMUELA (V. G. VILLARROEL),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,6,6
CUEVO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,113,113
CULPINA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,716,716
CURAHUARA DE CARANGAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,93,93
CURVA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,8,8
DESAGUADERO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,70,70
EL ALTO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,5592,5592
EL CHORO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,95,95
EL PUENTE(STC),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,47,47
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,169,169
EL TORNO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,1035,1035
EL VILLAR,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,249,249
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,235,235
ENTRE RIOS CBBA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,58,58
ESCOMA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,21,21
ESMERALDA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,10,10
EUCALIPTUS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,6,6
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,210,210
FILADELFIA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,64,64
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,28,28
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,19,19
GUANAY,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,5,5
GUAQUI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,80,80
GUAYARAMERIN,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,115,115
GUTIERREZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,182,182
HUACARETA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,358,358
HUACAYA (VILLA DE HUACAYA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,310,310
HUACHACALLA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,34,34
HUANUNI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,205,205
HUATAJATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,33,33
HUAYLLAMARCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,129,129
HUMANATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,4,4
ICLA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,513,513
INCAHUASI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,238,238
INQUISIVI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,5,5
IRUPANA (VILLA DE LANZA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,13,13
IXIAMAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,12,12
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,144,144
LA GUARDIA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,86,86
LA PAZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,83,83
LAGUNILLAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,40,40
LAJA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,55,55
LAS CARRERAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,313,313
LLALLAGUA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,446,446
LLICA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,15,15
LORETO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,19,19
MACHACAMARCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,10,10
MACHARETI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,251,251
MAGDALENA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,20,20
MAIRANA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,6,6
MECAPACA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,3,3
MINEROS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,8,8
MIZQUE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,177,177
MOCOMOCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,61,61
MOJINETE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,13,13
MOJOCOYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,260,260
MONTEAGUDO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,1601,1601
MONTERO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,991,991
MORO MORO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,19,19
MOROCHATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,141,141
NACEBE (SANTA ROSA DEL ABUNA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,53,53
OCURI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,21,21
OMEREQUE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,302,302
ORURO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,2307,2307
PADCAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,445,445
PADILLA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,490,490
PAILON,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,210,210
PALCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,83,83
PALOS BLANCOS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,7,7
PAMPA AULLAGAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,19,19
PAMPA GRANDE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,68,68
PAPEL PAMPA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,215,215
PASORAPA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,139,139
PATACAMAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,16,16
PAZÑA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,75,75
POCOATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,712,712
POCONA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,54,54
POJO (CBBA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,46,46
POOPO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,72,72
PORCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,51,51
POROMA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,1020,1020
PORONGO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,101,101
PORTACHUELO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,44,44
PORVENIR,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,45,45
POSTRER VALLE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,11,11
POTOSI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,2258,2258
PRESTO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,540,540
PUCARANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,61,61
PUERTO ACOSTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,95,95
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,133,133
PUERTO GONZALO MORENO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,11,11
PUERTO PEREZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,82,82
PUERTO SILES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,20,20
PUERTO SUAREZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,136,136
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,87,87
PUNA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,352,352
PUNATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,821,821
QUILLACOLLO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,2242,2242
RAVELO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,111,111
REYES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,35,35
RIBERALTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,509,509
ROBORE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,10,10
RURRENABAQUE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,10,10
SABAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,130,130
SACABA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,1187,1187
SACABAMBA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,96,96
SACACA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,217,217
SAIPINA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,57,57
SALINAS DE GARCI MENDOZA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,240,240
SAMAIPATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,74,74
SAN AGUSTIN,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,6,6
SAN ANDRES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,45,45
SAN ANDRES DE MACHACA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,72,72
SAN ANTONIO DE ESMORUCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,13,13
SAN ANTONIO DE LOMERIO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,108,108
SAN BENITO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,193,193
SAN BORJA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,155,155
SAN BUENA VENTURA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,15,15
SAN CARLOS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,431,431
SAN IGNACIO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,133,133
SAN IGNACIO DE VELASCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,8,8
SAN JAVIER(BNI),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,7,7
SAN JOSE DE CHIQUITOS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,25,25
SAN JUAN DE YAPACANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,498,498
SAN JULIAN,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,1737,1737
SAN LORENZO(PND),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,10,10
SAN LORENZO(TJA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,46,46
SAN LUCAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,1700,1700
SAN MATIAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,38,38
SAN MIGUEL DE VELASCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,50,50
SAN PABLO DE LIPEZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,21,21
SAN PEDRO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,491,491
SAN PEDRO DE BUENA VISTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,341,341
SAN PEDRO DE CURAHUARA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,21,21
SAN PEDRO DE TIQUINA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,233,233
SAN PEDRO(PND),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,10,10
SAN RAFAEL,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,15,15
SAN RAMON SCZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,381,381
SANTA ANA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,3,3
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,1745,1745
SANTA ROSA DEL SARA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,10,10
SANTIAGO DE CALLAPA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,20,20
SANTIAGO DE HUARI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,363,363
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,55,55
SANTIAGO DE MACHACA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,25,25
SANTIVAÑES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,187,187
SANTUARIO DE QUILLACAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,106,106
SAPAHAQUI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,145,145
SHINAOTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,155,155
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,189,189
SICAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,30,30
SIPE SIPE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,680,680
SOPACHUY,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,267,267
SORACACHI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,479,479
SORATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,195,195
SUCRE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,7869,7869
TACACOMA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,10,10
TACOBAMBA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,7,7
TACOPAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,455,455
TAHUA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,15,15
TAPACARI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,136,136
TARABUCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,2234,2234
TARACO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,14,14
TARATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,429,429
TARIJA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,2412,2412
TARVITA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,1435,1435
TEOPONTE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,7,7
TIAWANACU,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,20,20
TINGUIPAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,259,259
TIPUANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,2,2
TIQUIPAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2016-10-01,567,567
