municipality,group,variable,month,N°de visitas familiares planificadas,TOTAL
MAGDALENA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-11-01,20,20
MAIRANA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-11-01,4,4
MECAPACA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-11-01,3,3
MINEROS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-11-01,37,37
MIZQUE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-11-01,103,103
MOCOMOCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-11-01,80,80
MOJINETE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-11-01,31,31
MOJOCOYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-11-01,250,250
MONTEAGUDO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-11-01,2074,2074
MONTERO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-11-01,258,258
MOROCHATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-11-01,53,53
NACEBE (SANTA ROSA DEL ABUNA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-11-01,60,60
OCURI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-11-01,10,10
OMEREQUE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-11-01,267,267
ORURO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-11-01,2441,2441
PADCAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-11-01,179,179
PAILON,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-11-01,113,113
PALCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-11-01,130,130
PAMPA AULLAGAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-11-01,39,39
PAPEL PAMPA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-11-01,76,76
PASORAPA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-11-01,110,110
PATACAMAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-11-01,30,30
PAZÑA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-11-01,30,30
PELECHUCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-11-01,2,2
POCOATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-11-01,229,229
POCONA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-11-01,33,33
POJO (CBBA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-11-01,85,85
POROMA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-11-01,1093,1093
PORONGO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-11-01,133,133
PORTACHUELO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-11-01,48,48
PORVENIR,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-11-01,50,50
POSTRER VALLE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-11-01,2,2
POTOSI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-11-01,2602,2602
PRESTO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-11-01,635,635
PUCARANI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-11-01,111,111
PUERTO ACOSTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-11-01,126,126
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-11-01,159,159
PUERTO GONZALO MORENO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-11-01,16,16
PUERTO PEREZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-11-01,130,130
PUERTO SUAREZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-11-01,335,335
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-11-01,329,329
PUNA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-11-01,243,243
PUNATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-11-01,512,512
QUILLACOLLO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-11-01,2284,2284
RAVELO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-11-01,101,101
REYES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-11-01,37,37
RIBERALTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-11-01,146,146
ROBORE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-11-01,10,10
RURRENABAQUE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-11-01,28,28
SABAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-11-01,52,52
SACABA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-11-01,86,86
SACABAMBA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-11-01,74,74
SACACA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-11-01,50,50
SAIPINA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-11-01,325,325
SALINAS DE GARCI MENDOZA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-11-01,93,93
SAMAIPATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-11-01,93,93
SAN AGUSTIN,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-11-01,16,16
SAN ANDRES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-11-01,104,104
SAN ANDRES DE MACHACA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-11-01,20,20
SAN ANTONIO DE LOMERIO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-11-01,28,28
SAN BENITO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-11-01,82,82
SAN BORJA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-11-01,150,150
SAN CARLOS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-11-01,450,450
SAN IGNACIO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-11-01,34,34
SAN IGNACIO DE VELASCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-11-01,7,7
SAN JAVIER(BNI),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-11-01,12,12
SAN JOSE DE CHIQUITOS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-11-01,18,18
SAN JUAN DE YAPACANI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-11-01,196,196
SAN JULIAN,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-11-01,906,906
SAN LORENZO(PND),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-11-01,10,10
SAN LORENZO(TJA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-11-01,110,110
SAN LUCAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-11-01,1356,1356
SAN MATIAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-11-01,17,17
SAN MIGUEL DE VELASCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-11-01,4,4
SAN PABLO DE LIPEZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-11-01,60,60
SAN PEDRO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-11-01,216,216
SAN PEDRO DE BUENA VISTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-11-01,230,230
SAN PEDRO DE TIQUINA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-11-01,287,287
SAN RAFAEL,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-11-01,20,20
SAN RAMON SCZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-11-01,130,130
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-11-01,4729,4729
SANTA ROSA DEL SARA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-11-01,5,5
SANTIAGO DE HUARI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-11-01,75,75
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-11-01,32,32
SANTIAGO DE MACHACA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-11-01,44,44
SANTIVAÑES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-11-01,75,75
SANTUARIO DE QUILLACAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-11-01,88,88
SAPAHAQUI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-11-01,68,68
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-11-01,26,26
SIPE SIPE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-11-01,630,630
SOPACHUY,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-11-01,252,252
SORACACHI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-11-01,368,368
SORATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-11-01,67,67
SUCRE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-11-01,7527,7527
TACOPAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-11-01,52,52
TAHUA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-11-01,4,4
TAPACARI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-11-01,129,129
TARABUCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-11-01,550,550
TARACO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-11-01,8,8
TARATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-11-01,100,100
TARIJA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-11-01,2585,2585
TARVITA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-11-01,368,368
TEOPONTE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-11-01,1,1
TINGUIPAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-11-01,77,77
TIPUANI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-11-01,10,10
TIQUIPAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-11-01,609,609
TIRAQUE (CBBA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-11-01,48,48
TITO YUPANQUI (PARQUIPUJIO),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-11-01,67,67
TOCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-11-01,62,62
TODOS SANTOS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-11-01,7,7
TOLATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-11-01,62,62
TOLEDO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-11-01,8,8
TOMAVE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-11-01,16,16
TOMINA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-11-01,363,363
TORO TORO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-11-01,36,36
TOTORA(CBBA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-11-01,86,86
TOTORA(ORR),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-11-01,39,39
TRINIDAD,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-11-01,284,284
TUPIZA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-11-01,678,678
UMALA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-11-01,61,61
UNCIA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-11-01,112,112
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-11-01,21,21
URUBICHA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-11-01,4,4
UYUNI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-11-01,12,12
VACAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-11-01,189,189
VALLEGRANDE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-11-01,334,334
VIACHA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-11-01,15,15
VILLA CHARCAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-11-01,271,271
VILLA MONTES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-11-01,149,149
VILLA RIVERO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-11-01,101,101
VILLA SERRANO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-11-01,278,278
VILLA TUNARI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-11-01,327,327
VILLA VACA GUZMAN (MUYUPAMPA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-11-01,527,527
VILLAZON,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-11-01,65,65
VINTO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-11-01,677,677
VITICHI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-11-01,55,55
WALDO BALLIVIAN,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-11-01,60,60
WARNES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-11-01,203,203
YACUIBA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-11-01,1177,1177
YAMPARAEZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-11-01,428,428
YAPACANI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-11-01,855,855
YOTALA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-11-01,407,407
YUNCHARA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-11-01,3,3
YUNGUYO DE LITORAL,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-11-01,11,11
ZUDAÑEZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-11-01,118,118
ACACIO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-12-01,17,17
ACHACACHI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-12-01,66,66
ACHOCALLA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-12-01,30,30
AIQUILE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-12-01,484,484
ALTO BENI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-12-01,2,2
ANCORAIMES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-12-01,8,8
ANDAMARCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-12-01,82,82
ANTEQUERA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-12-01,101,101
ANZALDO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-12-01,199,199
APOLO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-12-01,6,6
ARAMPAMPA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-12-01,83,83
ARANI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-12-01,72,72
ARBIETO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-12-01,45,45
ASCENCION DE GUARAYOS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-12-01,61,61
ATOCHA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-12-01,4,4
AYO AYO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-12-01,120,120
AYOPAYA (V. DE INDEPENDENCIA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-12-01,26,26
AZURDUY,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-12-01,96,96
BATALLAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-12-01,52,52
BAURES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-12-01,20,20
BELEN DE ANDAMARCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-12-01,55,55
BELEN DE URMIRI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-12-01,35,35
BERMEJO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-12-01,12,12
BETANZOS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-12-01,78,78
BOYUIBE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-12-01,38,38
BUENA VISTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-12-01,269,269
CABEZAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-12-01,504,504
CAIROMA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-12-01,1,1
"CAIZA ""D""",actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-12-01,45,45
CALAMARCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-12-01,69,69
CAMARGO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-12-01,1376,1376
CAMATAQUI (C. VILLA ABECIA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-12-01,83,83
CAMIRI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-12-01,429,429
CARACOLLO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-12-01,61,61
CARANAVI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-12-01,1,1
CARANGAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-12-01,6,6
CARAPARI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-12-01,30,30
CARIPUYO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-12-01,30,30
CHALLAPATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-12-01,607,607
CHAQUI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-12-01,269,269
CHARAGUA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-12-01,43,43
CHAYANTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-12-01,89,89
CHIMORE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-12-01,431,431
CHIPAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-12-01,2,2
CHOQUE COTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-12-01,15,15
CKOCHAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-12-01,15,15
CLIZA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-12-01,33,33
COBIJA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-12-01,302,302
COCAPATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-12-01,37,37
COCHABAMBA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-12-01,18,18
COLCAPIRHUA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-12-01,295,295
"COLCHA ""K""",actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-12-01,310,310
COLLANA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-12-01,20,20
COLQUECHACA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-12-01,416,416
COLQUENCHA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-12-01,20,20
COMARAPA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-12-01,120,120
CONCEPCION,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-12-01,230,230
COROICO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-12-01,2,2
CORQUE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-12-01,42,42
COTAGAITA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-12-01,230,230
COTOCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-12-01,474,474
CRUZ DE MACHACAMARCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-12-01,2,2
CUATRO CAÑADAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-12-01,64,64
CUCHUMUELA (V. G. VILLARROEL),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-12-01,20,20
CUEVO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-12-01,60,60
CULPINA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-12-01,461,461
DESAGUADERO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-12-01,24,24
EL ALTO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-12-01,6230,6230
EL CHORO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-12-01,7,7
EL PUENTE(STC),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-12-01,36,36
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-12-01,90,90
EL TORNO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-12-01,579,579
EL VILLAR,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-12-01,152,152
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-12-01,92,92
ESCOMA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-12-01,24,24
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-12-01,186,186
FILADELFIA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-12-01,8,8
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-12-01,28,28
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-12-01,3,3
GUAQUI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-12-01,80,80
GUAYARAMERIN,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-12-01,239,239
GUTIERREZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-12-01,95,95
HUACARETA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-12-01,524,524
HUACAYA (VILLA DE HUACAYA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-12-01,91,91
HUANUNI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-12-01,257,257
HUAYLLAMARCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-12-01,64,64
ICLA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-12-01,100,100
INCAHUASI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-12-01,41,41
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-12-01,41,41
LA GUARDIA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-12-01,61,61
LA PAZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-12-01,68,68
LAGUNILLAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-12-01,53,53
LAJA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-12-01,7,7
LAS CARRERAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-12-01,213,213
LLALLAGUA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-12-01,488,488
LORETO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-12-01,10,10
LURIBAY,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-12-01,10,10
MACHACAMARCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-12-01,34,34
MACHARETI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-12-01,296,296
MAGDALENA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-12-01,12,12
MINEROS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-12-01,44,44
MIZQUE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-12-01,96,96
MOCOMOCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-12-01,88,88
MOJINETE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-12-01,28,28
MOJOCOYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-12-01,243,243
MONTEAGUDO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-12-01,644,644
MONTERO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-12-01,326,326
MOROCHATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-12-01,52,52
NACEBE (SANTA ROSA DEL ABUNA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-12-01,58,58
OCURI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-12-01,10,10
OMEREQUE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-12-01,57,57
ORURO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-12-01,2073,2073
PADCAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-12-01,250,250
PAILON,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-12-01,110,110
PALCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-12-01,90,90
PAMPA AULLAGAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-12-01,17,17
PAMPA GRANDE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-12-01,15,15
PAPEL PAMPA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-12-01,19,19
PASORAPA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-12-01,150,150
PATACAMAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-12-01,12,12
PAZÑA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-12-01,50,50
PELECHUCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-12-01,2,2
POCOATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-12-01,162,162
POCONA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-12-01,58,58
POJO (CBBA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-12-01,66,66
POOPO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-12-01,65,65
PORCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-12-01,27,27
POROMA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-12-01,536,536
PORONGO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-12-01,112,112
PORTACHUELO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-12-01,10,10
POSTRER VALLE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-12-01,27,27
POTOSI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-12-01,2596,2596
PUCARANI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-12-01,48,48
