municipality,group,variable,month,Adultos(as) mayores de 60 años que reciben Complemento Nutricional,TOTAL
SAN IGNACIO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-10-01,29,29
SAN IGNACIO DE VELASCO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-10-01,1685,1685
SAN JAVIER(STC),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-10-01,197,197
SAN JOAQUIN,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-10-01,45,45
SAN JOSE DE CHIQUITOS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-10-01,255,255
SAN JUAN DE YAPACANI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-10-01,227,227
SAN JULIAN,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-10-01,1703,1703
SAN LORENZO(PND),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-10-01,107,107
SAN LORENZO(TJA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-10-01,137,137
SAN LUCAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-10-01,2113,2113
SAN MATIAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-10-01,6,6
SAN MIGUEL DE VELASCO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-10-01,195,195
SAN PABLO DE LIPEZ,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-10-01,142,142
SAN PEDRO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-10-01,464,464
SAN PEDRO DE BUENA VISTA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-10-01,2039,2039
SAN PEDRO DE CURAHUARA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-10-01,229,229
SAN PEDRO DE QUEMES,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-10-01,53,53
SAN PEDRO DE TIQUINA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-10-01,252,252
SAN PEDRO(PND),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-10-01,79,79
SAN RAFAEL,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-10-01,137,137
SAN RAMON BENI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-10-01,3,3
SAN RAMON SCZ,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-10-01,71,71
SANTA ANA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-10-01,178,178
SANTA CRUZ DE LA SIERRA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-10-01,5105,5105
SANTA ROSA DEL SARA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-10-01,785,785
SANTIAGO DE CALLAPA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-10-01,583,583
SANTIAGO DE HUARI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-10-01,498,498
SANTIAGO DE HUATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-10-01,445,445
SANTIAGO DE MACHACA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-10-01,197,197
SANTIVAÑES,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-10-01,473,473
SANTUARIO DE QUILLACAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-10-01,239,239
SAPAHAQUI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-10-01,462,462
SENA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-10-01,66,66
SHINAOTA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-10-01,475,475
SICA SICA (VILLA AROMA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-10-01,743,743
SICAYA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-10-01,243,243
SIPE SIPE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-10-01,1636,1636
SOPACHUY,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-10-01,162,162
SORACACHI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-10-01,773,773
SORATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-10-01,651,651
SUCRE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-10-01,2501,2501
TACACHI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-10-01,110,110
TACACOMA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-10-01,23,23
TACOBAMBA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-10-01,112,112
TACOPAYA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-10-01,911,911
TAHUA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-10-01,84,84
TAPACARI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-10-01,1829,1829
TARABUCO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-10-01,736,736
TARACO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-10-01,213,213
TARATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-10-01,342,342
TARIJA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-10-01,1460,1460
TARVITA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-10-01,73,73
TEOPONTE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-10-01,113,113
TIAHUANACU,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-10-01,399,399
TINGUIPAYA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-10-01,1219,1219
TIPUANI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-10-01,195,195
TIQUIPAYA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-10-01,1332,1332
TIRAQUE (CBBA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-10-01,1272,1272
TITO YUPANQUI (PARQUIPUJIO),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-10-01,118,118
TOCO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-10-01,420,420
TODOS SANTOS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-10-01,15,15
TOLATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-10-01,268,268
TOLEDO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-10-01,516,516
TOMAVE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-10-01,856,856
TOMINA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-10-01,450,450
TORO TORO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-10-01,611,611
TOTORA(CBBA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-10-01,635,635
TOTORA(ORR),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-10-01,439,439
TRIGAL,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-10-01,46,46
TRINIDAD,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-10-01,468,468
TUPIZA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-10-01,849,849
TURCO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-10-01,228,228
UMALA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-10-01,533,533
UNCIA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-10-01,114,114
URIONDO (A. CONCEPCION),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-10-01,238,238
URUBICHA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-10-01,83,83
VACAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-10-01,393,393
VALLEGRANDE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-10-01,787,787
VIACHA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-10-01,1837,1837
VILA VILA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-10-01,351,351
VILLA CHARCAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-10-01,392,392
VILLA MONTES,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-10-01,1053,1053
VILLA NUEVA (LOMA ALTA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-10-01,29,29
VILLA RIVERO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-10-01,464,464
VILLA SERRANO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-10-01,5,5
VILLA TUNARI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-10-01,1912,1912
VILLAZON,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-10-01,1311,1311
VINTO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-10-01,1032,1032
VITICHI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-10-01,1007,1007
WALDO BALLIVIAN,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-10-01,43,43
WARNES,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-10-01,1515,1515
YACO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-10-01,96,96
YACUIBA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-10-01,1902,1902
YAMPARAEZ,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-10-01,604,604
YANACACHI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-10-01,151,151
YAPACANI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-10-01,632,632
YOCALLA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-10-01,514,514
YOTALA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-10-01,548,548
YUNCHARA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-10-01,305,305
ZUDAÑEZ,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-10-01,428,428
ACACIO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,339,339
ACHACACHI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,438,438
ACHOCALLA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,331,331
AIQUILE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,508,508
ALALAY,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,162,162
ALCALA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,91,91
ALTO BENI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,330,330
ANCORAIMES,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,440,440
ANDAMARCA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,370,370
ANTEQUERA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,85,85
ANZALDO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,684,684
APOLO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,226,226
ARAMPAMPA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,391,391
ARANI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,438,438
ARBIETO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,1019,1019
ARQUE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,694,694
ASCENCION DE GUARAYOS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,446,446
ATOCHA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,129,129
AUCAPATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,113,113
AYATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,206,206
AYO AYO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,394,394
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,1423,1423
BATALLAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,294,294
BELEN DE ANDAMARCA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,131,131
BELEN DE URMIRI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,150,150
BELLA FLOR,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,107,107
BERMEJO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,3,3
BETANZOS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,1299,1299
BOLIVAR,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,43,43
BOLPEBRA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,44,44
BOYUIBE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,161,161
BUENA VISTA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,47,47
CABEZAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,460,460
CAIROMA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,204,204
"CAIZA ""D""",micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,722,722
CAJUATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,63,63
CALACOTO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,299,299
CALAMARCA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,328,328
CAMARGO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,165,165
CAMATAQUI (C. VILLA ABECIA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,252,252
CAMIRI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,355,355
CAPINOTA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,672,672
CAQUIAVIRI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,3,3
CARACOLLO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,527,527
CARANAVI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,839,839
CARANGAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,20,20
CARAPARI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,560,560
CARIPUYO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,306,306
CARMEN RIVERO TORREZ,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,102,102
CATACORA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,117,117
CHACARILLA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,137,137
CHALLAPATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,1391,1391
CHAQUI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,990,990
CHARAGUA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,353,353
CHARAÑA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,3,3
CHAYANTA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,502,502
CHIMORE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,332,332
CHOQUE COTA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,85,85
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,144,144
CHUMA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,628,628
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,118,118
CKOCHAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,1024,1024
CLIZA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,745,745
COBIJA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,530,530
COCAPATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,912,912
COCHABAMBA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,3534,3534
COIPASA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,14,14
COLCAPIRHUA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,851,851
"COLCHA ""K""",micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,410,410
COLLANA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,95,95
COLOMI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,585,585
COLPA BELGICA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,102,102
COLQUECHACA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,1932,1932
COLQUENCHA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,173,173
COLQUIRI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,217,217
COMANCHE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,82,82
COMARAPA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,441,441
COMBAYA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,64,64
CONCEPCION,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,252,252
COPACABANA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,170,170
CORIPATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,144,144
CORO CORO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,64,64
COROICO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,140,140
CORQUE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,550,550
COTAGAITA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,1287,1287
COTOCA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,741,741
CRUZ DE MACHACAMARCA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,23,23
CUATRO CAÑADAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,291,291
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,89,89
CUEVO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,203,203
CULPINA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,369,369
CURAHUARA DE CARANGAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,68,68
CURVA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,79,79
DESAGUADERO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,48,48
EL ALTO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,2725,2725
EL CHORO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,279,279
EL PUENTE(STC),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,184,184
EL PUENTE(TJA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,583,583
EL TORNO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,161,161
EL VILLAR,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,313,313
ENTRE RIOS TRJ,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,323,323
ENTRE RIOS CBBA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,523,523
ESCARA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,31,31
ESCOMA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,139,139
ESMERALDA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,45,45
EUCALIPTUS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,292,292
EUREKA (SANTOS MERCADO),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,4,4
EXALTACION,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,17,17
FERNANDEZ ALONSO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,68,68
FILADELFIA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,90,90
GENERAL SAAVEDRA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,145,145
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,177,177
GUANAY,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,191,191
GUAQUI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,67,67
GUAYARAMERIN,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,299,299
HUACARETA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,260,260
HUACAYA (VILLA DE HUACAYA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,11,11
HUACHACALLA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,5,5
HUANUNI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,232,232
HUARINA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,83,83
HUATAJATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,27,27
HUAYLLAMARCA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,307,307
HUMANATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,211,211
ICHOCA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,268,268
ICLA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,53,53
INCAHUASI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,57,57
INGAVI (HUMAITA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,26,26
INQUISIVI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,441,441
IRUPANA (VILLA DE LANZA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,298,298
IXIAMAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,34,34
JESUS DE MACHACA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,754,754
LA ASUNTA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,253,253
LA GUARDIA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,1718,1718
LA PAZ,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,14242,14242
LA RIVERA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,33,33
LAGUNILLAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,179,179
LAJA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,206,206
LAS CARRERAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,100,100
LICOMA PAMPA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,142,142
LLALLAGUA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,676,676
LLICA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,190,190
LORETO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,38,38
LURIBAY,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,525,525
MACHACAMARCA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,168,168
MACHARETI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,110,110
MAIRANA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,183,183
MALLA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,39,39
MAPIRI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,203,203
MECAPACA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,306,306
MINEROS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,412,412
MIZQUE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,876,876
MOCOMOCO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,803,803
MOJINETE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,48,48
MOJOCOYA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,511,511
MONTEAGUDO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2019-11-01,168,168
