,group,variable,month,CONTROL DEL NIÑO(A) DE 2 AÑOS A MENOR DE 5 AÑOS DENTRO DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) DE 2 AÑOS A MENOR DE 5 AÑOS DENTRO DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) DE 2 AÑOS A MENOR DE 5 AÑOS DENTRO DEL ESTABLECIMIENTO REPETIDO,CONTROL DEL NIÑO(A) DE 2 AÑOS A MENOR DE 5 AÑOS DENTRO DEL ESTABLECIMIENTO REPETIDO,TOTALES,TOTALES,TOTALES
POCOATA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2023-01-01,3,8,19,19,22,27,49
POCONA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2023-01-01,7,2,21,23,28,25,53
POJO (CBBA),control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2023-01-01,7,6,23,36,30,42,72
POOPO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2023-01-01,2,6,12,12,14,18,32
PORCO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2023-01-01,3,4,28,19,31,23,54
POROMA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2023-01-01,0,1,50,55,50,56,106
PORONGO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2023-01-01,3,10,25,31,28,41,69
PORTACHUELO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2023-01-01,14,13,44,47,58,60,118
PORVENIR,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2023-01-01,1,1,21,20,22,21,43
POSTRER VALLE,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2023-01-01,3,3,5,8,8,11,19
POTOSI,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2023-01-01,155,167,392,339,547,506,1053
PRESTO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2023-01-01,0,0,17,29,17,29,46
PUCARA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2023-01-01,0,1,3,4,3,5,8
PUCARANI,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2023-01-01,11,13,51,72,62,85,147
PUERTO ACOSTA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2023-01-01,1,1,21,16,22,17,39
PUERTO CARABUCO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2023-01-01,0,2,16,22,16,24,40
PUERTO GONZALO MORENO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2023-01-01,1,5,18,25,19,30,49
PUERTO PEREZ,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2023-01-01,0,2,6,6,6,8,14
PUERTO QUIJARRO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2023-01-01,3,4,59,43,62,47,109
PUERTO RICO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2023-01-01,1,1,15,22,16,23,39
PUERTO SILES,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2023-01-01,0,0,5,2,5,2,7
PUERTO SUAREZ,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2023-01-01,28,31,90,67,118,98,216
PUERTO VILLARROEL,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2023-01-01,40,52,355,371,395,423,818
PUNA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2023-01-01,5,3,24,35,29,38,67
PUNATA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2023-01-01,11,17,101,82,112,99,211
QUIABAYA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2023-01-01,2,3,8,13,10,16,26
QUILLACOLLO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2023-01-01,92,91,299,317,391,408,799
QUIME,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2023-01-01,6,3,18,18,24,21,45
QUIRUSILLAS,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2023-01-01,1,2,8,2,9,4,13
RAQAYPAMPA(ETA),control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2023-01-01,10,7,26,27,36,34,70
RAVELO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2023-01-01,0,1,17,13,17,14,31
REYES,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2023-01-01,26,13,38,25,64,38,102
RIBERALTA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2023-01-01,112,119,259,230,371,349,720
ROBORE,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2023-01-01,8,9,28,23,36,32,68
RURRENABAQUE,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2023-01-01,12,19,69,69,81,88,169
SABAYA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2023-01-01,0,0,5,5,5,5,10
SACABA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2023-01-01,84,65,351,358,435,423,858
SACABAMBA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2023-01-01,1,1,9,8,10,9,19
SACACA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2023-01-01,2,2,25,23,27,25,52
SAIPINA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2023-01-01,1,3,15,11,16,14,30
SALINAS DE GARCI MENDOZA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2023-01-01,6,4,22,31,28,35,63
SAMAIPATA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2023-01-01,19,23,29,34,48,57,105
SAN AGUSTIN,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2023-01-01,1,4,5,4,6,8,14
SAN ANDRES,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2023-01-01,22,19,7,16,29,35,64
SAN ANDRES DE MACHACA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2023-01-01,0,1,5,2,5,3,8
SAN ANTONIO DE ESMORUCO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2023-01-01,0,0,4,6,4,6,10
SAN ANTONIO DE LOMERIO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2023-01-01,9,11,37,35,46,46,92
SAN BENITO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2023-01-01,4,2,68,45,72,47,119
SAN BORJA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2023-01-01,38,43,154,171,192,214,406
SAN BUENA VENTURA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2023-01-01,2,0,29,33,31,33,64
SAN CARLOS,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2023-01-01,20,24,79,61,99,85,184
SAN IGNACIO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2023-01-01,63,54,98,98,161,152,313
SAN IGNACIO DE VELASCO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2023-01-01,37,39,110,120,147,159,306
SAN JAVIER(BNI),control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2023-01-01,2,2,8,4,10,6,16
SAN JAVIER(STC),control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2023-01-01,36,25,54,72,90,97,187
SAN JOAQUIN,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2023-01-01,2,2,15,12,17,14,31
SAN JOSE DE CHIQUITOS,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2023-01-01,15,17,29,33,44,50,94
SAN JUAN DE YAPACANI,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2023-01-01,11,7,14,32,25,39,64
SAN JULIAN,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2023-01-01,47,41,102,108,149,149,298
SAN LORENZO(PND),control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2023-01-01,4,3,23,23,27,26,53
SAN LORENZO(TJA),control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2023-01-01,30,36,47,53,77,89,166
SAN LUCAS,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2023-01-01,7,14,178,172,185,186,371
SAN MATIAS,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2023-01-01,16,27,26,26,42,53,95
SAN MIGUEL DE VELASCO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2023-01-01,7,7,35,37,42,44,86
SAN PABLO DE LIPEZ,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2023-01-01,0,0,5,2,5,2,7
SAN PEDRO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2023-01-01,20,18,73,65,93,83,176
SAN PEDRO DE BUENA VISTA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2023-01-01,11,2,43,39,54,41,95
SAN PEDRO DE CURAHUARA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2023-01-01,5,4,3,2,8,6,14
SAN PEDRO DE MACHA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2023-01-01,10,16,23,23,33,39,72
SAN PEDRO DE QUEMES,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2023-01-01,1,0,2,0,3,0,3
SAN PEDRO DE TIQUINA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2023-01-01,4,2,10,9,14,11,25
SAN PEDRO(PND),control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2023-01-01,1,0,4,3,5,3,8
SAN RAFAEL,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2023-01-01,4,6,11,21,15,27,42
SAN RAMON BENI,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2023-01-01,4,11,7,7,11,18,29
SAN RAMON SCZ,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2023-01-01,14,11,24,23,38,34,72
SANTA ANA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2023-01-01,24,27,31,47,55,74,129
SANTA CRUZ DE LA SIERRA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2023-01-01,1607,1558,2320,2073,3927,3631,7558
SANTA ROSA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2023-01-01,12,11,39,40,51,51,102
SANTA ROSA DEL SARA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2023-01-01,20,13,43,54,63,67,130
SANTIAGO DE CALLAPA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2023-01-01,3,1,4,13,7,14,21
SANTIAGO DE HUARI,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2023-01-01,0,2,18,16,18,18,36
SANTIAGO DE HUATA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2023-01-01,5,5,16,11,21,16,37
SANTIAGO DE MACHACA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2023-01-01,0,0,4,11,4,11,15
SANTIVAÑES,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2023-01-01,3,3,53,49,56,52,108
SANTUARIO DE QUILLACAS,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2023-01-01,0,2,10,12,10,14,24
SAPAHAQUI,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2023-01-01,0,1,31,24,31,25,56
SENA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2023-01-01,0,0,25,32,25,32,57
SHINAOTA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2023-01-01,13,9,185,196,198,205,403
SICA SICA (VILLA AROMA),control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2023-01-01,4,4,40,28,44,32,76
SICAYA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2023-01-01,3,0,23,20,26,20,46
SIPE SIPE,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2023-01-01,47,58,215,198,262,256,518
SOPACHUY,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2023-01-01,2,6,21,19,23,25,48
SORACACHI,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2023-01-01,0,0,22,26,22,26,48
SORATA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2023-01-01,26,26,41,41,67,67,134
SUCRE,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2023-01-01,127,109,599,625,726,734,1460
TACACHI,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2023-01-01,1,0,4,3,5,3,8
TACACOMA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2023-01-01,5,1,25,28,30,29,59
TACOBAMBA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2023-01-01,3,1,7,5,10,6,16
TACOPAYA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2023-01-01,1,2,11,11,12,13,25
TAHUA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2023-01-01,0,0,2,3,2,3,5
TAPACARI,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2023-01-01,13,7,55,50,68,57,125
TARABUCO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2023-01-01,1,1,40,40,41,41,82
TARACO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2023-01-01,7,3,6,16,13,19,32
TARATA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2023-01-01,8,16,27,30,35,46,81
TARIJA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2023-01-01,322,336,305,296,627,632,1259
TARVITA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2023-01-01,2,2,54,52,56,54,110
TEOPONTE,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2023-01-01,14,19,54,35,68,54,122
TIAHUANACU,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2023-01-01,11,9,67,34,78,43,121
TINGUIPAYA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2023-01-01,1,3,17,13,18,16,34
TIPUANI,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2023-01-01,0,1,32,24,32,25,57
TIQUIPAYA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2023-01-01,46,54,146,143,192,197,389
TIRAQUE (CBBA),control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2023-01-01,7,7,32,37,39,44,83
TITO YUPANQUI (PARQUIPUJIO),control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2023-01-01,0,2,5,1,5,3,8
TOCO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2023-01-01,3,2,43,28,46,30,76
TOLATA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2023-01-01,7,8,30,19,37,27,64
TOLEDO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2023-01-01,1,5,9,12,10,17,27
TOMAVE,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2023-01-01,1,1,12,6,13,7,20
