,group,variable,month,N° DE SINTOMÁTICOS RESPIRATORIOS CANTIDAD,N° DE SINTOMÁTICOS RESPIRATORIOS CANTIDAD,TOTALES
CLIZA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,2,3,5
COBIJA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,34,9,43
COCAPATA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,1,1,2
COCHABAMBA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,103,74,177
COLCAPIRHUA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,8,3,11
COLOMI,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,4,2,6
COLPA BELGICA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,1,0,1
COLQUECHACA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,7,5,12
COLQUENCHA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,3,2,5
COMARAPA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,2,2,4
COMBAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,0,1,1
CONCEPCION,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,3,1,4
COPACABANA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,1,0,1
CORIPATA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,3,5,8
COROICO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,6,4,10
CORQUE,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,0,3,3
COTAGAITA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,1,3,4
COTOCA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,23,28,51
CUATRO CAÑADAS,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,12,9,21
CUEVO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,0,1,1
CULPINA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,4,2,6
CURAHUARA DE CARANGAS,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,3,1,4
CURVA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,1,0,1
EL ALTO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,91,82,173
EL CHORO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,3,1,4
EL PUENTE(STC),tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,0,1,1
EL PUENTE(TJA),tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,1,0,1
EL TORNO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,15,17,32
EL VILLAR,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,4,2,6
ENTRE RIOS TRJ,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,2,3,5
ENTRE RIOS CBBA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,12,18,30
ESCOMA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,1,0,1
FERNANDEZ ALONSO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,3,3,6
FILADELFIA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,2,1,3
GENERAL SAAVEDRA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,2,3,5
GUANAY,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,10,3,13
GUAYARAMERIN,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,16,9,25
GUTIERREZ,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,0,3,3
HUACARETA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,6,3,9
HUACAYA (VILLA DE HUACAYA),tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,1,1,2
HUANUNI,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,23,5,28
HUARINA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,1,1,2
HUATAJATA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,1,1,2
HUAYLLAMARCA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,2,1,3
ICLA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,1,3,4
INCAHUASI,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,3,8,11
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,4,2,6
IXIAMAS,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,2,0,2
JESUS DE MACHACA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,6,2,8
LA ASUNTA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,11,8,19
LA GUARDIA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,44,43,87
LA PAZ,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,100,100,200
LAGUNILLAS,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,0,1,1
LAS CARRERAS,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,1,3,4
LICOMA PAMPA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,1,0,1
LLALLAGUA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,7,5,12
LURIBAY,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,0,2,2
MACHACAMARCA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,2,0,2
MAIRANA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,2,0,2
MAPIRI,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,4,2,6
MINEROS,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,0,3,3
MIZQUE,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,8,3,11
MOCOMOCO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,2,0,2
MOJOCOYA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,4,6,10
MONTEAGUDO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,4,7,11
MONTERO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,44,51,95
MOROCHATA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,9,3,12
NACEBE (SANTA ROSA DEL ABUNA),tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,0,2,2
NAZACARA DE PACAJES,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,0,1,1
OCURI,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,7,3,10
OKINAWA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,3,2,5
OMEREQUE,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,1,2,3
ORURO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,38,32,70
PADCAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,1,0,1
PADILLA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,5,5,10
PAILON,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,5,1,6
PALCA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,4,0,4
PALOS BLANCOS,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,8,9,17
PAMPA AULLAGAS,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,4,4,8
PATACAMAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,3,0,3
PAZÑA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,1,1,2
PELECHUCO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,1,0,1
POCOATA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,7,4,11
POCONA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,1,3,4
POOPO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,0,2,2
PORCO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,3,7,10
POROMA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,4,11,15
PORONGO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,3,3,6
PORTACHUELO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,4,0,4
PORVENIR,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,0,3,3
POTOSI,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,17,11,28
PRESTO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,1,5,6
PUERTO ACOSTA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,0,1,1
PUERTO CARABUCO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,2,0,2
PUERTO GONZALO MORENO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,1,0,1
PUERTO PEREZ,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,1,0,1
PUERTO QUIJARRO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,1,0,1
PUERTO RICO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,2,1,3
PUERTO SUAREZ,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,1,1,2
PUERTO VILLARROEL,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,42,40,82
PUNA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,3,3,6
PUNATA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,6,7,13
QUILLACOLLO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,35,16,51
QUIME,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,2,0,2
QUIRUSILLAS,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,0,1,1
RAVELO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,6,7,13
RIBERALTA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,27,20,47
ROBORE,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,1,4,5
RURRENABAQUE,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,5,4,9
SACABA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,19,13,32
SACABAMBA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,1,0,1
SACACA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,2,1,3
SAIPINA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,2,0,2
SALINAS DE GARCI MENDOZA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,2,1,3
SAMAIPATA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,0,1,1
SAN ANDRES DE MACHACA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,6,1,7
SAN ANTONIO DE LOMERIO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,2,0,2
SAN BENITO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,2,0,2
SAN BORJA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,8,8,16
SAN BUENA VENTURA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,1,1,2
SAN CARLOS,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,6,3,9
SAN IGNACIO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,2,0,2
SAN IGNACIO DE VELASCO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,5,1,6
SAN JAVIER(STC),tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,0,1,1
SAN JOSE DE CHIQUITOS,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,5,2,7
SAN JUAN DE YAPACANI,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,5,4,9
SAN JULIAN,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,18,19,37
SAN LORENZO(PND),tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,1,0,1
SAN LUCAS,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,19,10,29
SAN MATIAS,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,1,1,2
SAN MIGUEL DE VELASCO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,3,2,5
SAN PEDRO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,9,6,15
SAN PEDRO DE BUENA VISTA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,13,8,21
SAN PEDRO DE CURAHUARA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,0,2,2
SAN PEDRO(PND),tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,0,1,1
SAN RAFAEL,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,1,1,2
SAN RAMON BENI,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,1,0,1
SAN RAMON SCZ,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,4,0,4
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,367,259,626
SANTA ROSA DEL SARA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,1,5,6
SANTIAGO DE HUARI,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,4,2,6
SANTUARIO DE QUILLACAS,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,1,0,1
SAPAHAQUI,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,1,0,1
SHINAOTA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,13,11,24
SICA SICA (VILLA AROMA),tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,1,0,1
SICAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,1,0,1
SIPE SIPE,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,10,6,16
SOPACHUY,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,0,1,1
SORACACHI,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,2,1,3
SORATA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,1,1,2
SUCRE,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,65,64,129
TACACOMA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,3,0,3
TACOBAMBA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,14,3,17
TAHUA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,0,1,1
TAPACARI,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,1,0,1
TARABUCO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,5,8,13
TARACO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,0,1,1
TARATA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,2,0,2
TARIJA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,18,19,37
TARVITA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,11,13,24
TEOPONTE,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,1,0,1
TIAHUANACU,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,0,1,1
TINGUIPAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,7,3,10
TIPUANI,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,12,4,16
TIQUIPAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,6,10,16
TIRAQUE (CBBA),tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,4,8,12
TITO YUPANQUI (PARQUIPUJIO),tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,1,0,1
TOCO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,1,3,4
TOLATA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,0,4,4
TOLEDO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,0,2,2
TOMAVE,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,2,2,4
TOMINA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,5,4,9
TORO TORO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,6,5,11
TOTORA(CBBA),tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,1,0,1
TOTORA(ORR),tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,1,2,3
TRINIDAD,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,41,10,51
TUPIZA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,5,3,8
TURCO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,1,1,2
UNCIA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,8,1,9
URIONDO (A. CONCEPCION),tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,0,1,1
URUBICHA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,2,1,3
VACAS,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,0,1,1
VALLEGRANDE,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,0,2,2
VIACHA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,4,2,6
VILA VILA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,1,2,3
VILLA MONTES,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,11,9,20
VILLA NUEVA (LOMA ALTA),tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,0,1,1
VILLA RIVERO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,0,1,1
VILLA SERRANO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,2,3,5
VILLA TUNARI,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,27,23,50
VILLA VACA GUZMAN (MUYUPAMPA),tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,0,2,2
VILLAZON,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,5,3,8
VINTO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,8,6,14
VITICHI,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,1,0,1
WARNES,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,38,47,85
YACO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,0,1,1
YACUIBA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,48,35,83
YAMPARAEZ,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,5,5,10
YANACACHI,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,1,0,1
YAPACANI,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,45,59,104
YOTALA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,4,5,9
YUNCHARA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,1,0,1
ZUDAÑEZ,tuberculosis y lepra,n de sintomaticos respiratorios,2020-10-01,5,4,9
ACACIO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-11-01,0,2,2
ACHACACHI,tuberculosis y lepra,n de sintomaticos respiratorios,2020-11-01,5,2,7
ACHOCALLA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-11-01,0,2,2
AIQUILE,tuberculosis y lepra,n de sintomaticos respiratorios,2020-11-01,1,1,2
ALCALA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-11-01,0,1,1
ALTO BENI,tuberculosis y lepra,n de sintomaticos respiratorios,2020-11-01,1,1,2
ANCORAIMES,tuberculosis y lepra,n de sintomaticos respiratorios,2020-11-01,8,6,14
ANDAMARCA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-11-01,0,1,1
ANTEQUERA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-11-01,0,3,3
ANZALDO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-11-01,4,0,4
APOLO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-11-01,1,1,2
ARAMPAMPA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-11-01,6,4,10
ARANI,tuberculosis y lepra,n de sintomaticos respiratorios,2020-11-01,1,2,3
ARBIETO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-11-01,6,7,13
ARQUE,tuberculosis y lepra,n de sintomaticos respiratorios,2020-11-01,4,5,9
ASCENCION DE GUARAYOS,tuberculosis y lepra,n de sintomaticos respiratorios,2020-11-01,8,8,16
ATOCHA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-11-01,0,1,1
AUCAPATA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-11-01,3,1,4
AYATA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-11-01,4,1,5
AYO AYO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-11-01,1,0,1
AYOPAYA (V. DE INDEPENDENCIA),tuberculosis y lepra,n de sintomaticos respiratorios,2020-11-01,20,7,27
AZURDUY,tuberculosis y lepra,n de sintomaticos respiratorios,2020-11-01,2,5,7
BELLA FLOR,tuberculosis y lepra,n de sintomaticos respiratorios,2020-11-01,1,0,1
BERMEJO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-11-01,13,5,18
BETANZOS,tuberculosis y lepra,n de sintomaticos respiratorios,2020-11-01,15,10,25
BUENA VISTA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-11-01,2,3,5
CABEZAS,tuberculosis y lepra,n de sintomaticos respiratorios,2020-11-01,3,0,3
CAIROMA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-11-01,1,0,1
"CAIZA ""D""",tuberculosis y lepra,n de sintomaticos respiratorios,2020-11-01,3,3,6
CAJUATA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-11-01,2,0,2
CALACOTO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-11-01,1,0,1
CALAMARCA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-11-01,1,0,1
CAMARGO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-11-01,1,0,1
CAMATAQUI (C. VILLA ABECIA),tuberculosis y lepra,n de sintomaticos respiratorios,2020-11-01,2,3,5
CAMIRI,tuberculosis y lepra,n de sintomaticos respiratorios,2020-11-01,4,4,8
CAPINOTA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-11-01,3,0,3
CARACOLLO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-11-01,2,3,5
CARANAVI,tuberculosis y lepra,n de sintomaticos respiratorios,2020-11-01,40,23,63
CARAPARI,tuberculosis y lepra,n de sintomaticos respiratorios,2020-11-01,1,1,2
CARIPUYO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-11-01,5,2,7
CATACORA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-11-01,1,0,1
CHALLAPATA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-11-01,7,11,18
CHARAGUA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-11-01,5,6,11
CHAYANTA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-11-01,3,3,6
CHIMORE,tuberculosis y lepra,n de sintomaticos respiratorios,2020-11-01,7,6,13
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,n de sintomaticos respiratorios,2020-11-01,1,1,2
CHUMA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-11-01,0,1,1
CKOCHAS,tuberculosis y lepra,n de sintomaticos respiratorios,2020-11-01,1,1,2
CLIZA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-11-01,0,2,2
COBIJA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-11-01,15,12,27
COCAPATA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-11-01,3,2,5
COCHABAMBA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-11-01,120,69,189
COIPASA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-11-01,1,0,1
COLCAPIRHUA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-11-01,11,10,21
COLLANA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-11-01,1,2,3
COLOMI,tuberculosis y lepra,n de sintomaticos respiratorios,2020-11-01,7,3,10
COLPA BELGICA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-11-01,1,1,2
COLQUECHACA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-11-01,17,18,35
COLQUENCHA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-11-01,2,1,3
COLQUIRI,tuberculosis y lepra,n de sintomaticos respiratorios,2020-11-01,3,1,4
COMARAPA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-11-01,2,0,2
COMBAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-11-01,1,1,2
CONCEPCION,tuberculosis y lepra,n de sintomaticos respiratorios,2020-11-01,5,0,5
COPACABANA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-11-01,1,0,1
CORIPATA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-11-01,4,2,6
COROICO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-11-01,8,4,12
CORQUE,tuberculosis y lepra,n de sintomaticos respiratorios,2020-11-01,0,1,1
COTAGAITA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-11-01,9,3,12
COTOCA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-11-01,14,24,38
CUATRO CAÑADAS,tuberculosis y lepra,n de sintomaticos respiratorios,2020-11-01,6,3,9
CUEVO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-11-01,1,0,1
CULPINA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-11-01,11,12,23
CURAHUARA DE CARANGAS,tuberculosis y lepra,n de sintomaticos respiratorios,2020-11-01,2,2,4
CURVA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-11-01,6,1,7
DESAGUADERO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-11-01,1,1,2
EL ALTO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-11-01,79,67,146
EL CHORO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-11-01,2,4,6
EL PUENTE(STC),tuberculosis y lepra,n de sintomaticos respiratorios,2020-11-01,2,0,2
EL PUENTE(TJA),tuberculosis y lepra,n de sintomaticos respiratorios,2020-11-01,0,7,7
EL TORNO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-11-01,16,15,31
EL VILLAR,tuberculosis y lepra,n de sintomaticos respiratorios,2020-11-01,0,2,2
ENTRE RIOS TRJ,tuberculosis y lepra,n de sintomaticos respiratorios,2020-11-01,4,4,8
ENTRE RIOS CBBA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-11-01,17,14,31
ESCOMA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-11-01,0,2,2
EUCALIPTUS,tuberculosis y lepra,n de sintomaticos respiratorios,2020-11-01,1,2,3
FERNANDEZ ALONSO,tuberculosis y lepra,n de sintomaticos respiratorios,2020-11-01,1,1,2
FILADELFIA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-11-01,1,0,1
GENERAL SAAVEDRA,tuberculosis y lepra,n de sintomaticos respiratorios,2020-11-01,3,2,5
GRAL. J.J. PEREZ (CHARAZANI),tuberculosis y lepra,n de sintomaticos respiratorios,2020-11-01,0,1,1
GUANAY,tuberculosis y lepra,n de sintomaticos respiratorios,2020-11-01,13,4,17
GUAQUI,tuberculosis y lepra,n de sintomaticos respiratorios,2020-11-01,1,1,2
GUAYARAMERIN,tuberculosis y lepra,n de sintomaticos respiratorios,2020-11-01,7,6,13
