,group,variable,month,TRATAMIENTOS INICIADOS CON ESQUEMA I CANTIDAD,TRATAMIENTOS INICIADOS CON ESQUEMA I CANTIDAD,TOTALES
EL TORNO,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-11-01,4,1,5
ENTRE RIOS TRJ,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-11-01,1,0,1
ENTRE RIOS CBBA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-11-01,3,2,5
FERNANDEZ ALONSO,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-11-01,0,1,1
GUANAY,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-11-01,1,0,1
GUAQUI,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-11-01,0,1,1
GUAYARAMERIN,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-11-01,0,1,1
GUTIERREZ,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-11-01,1,0,1
HUANUNI,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-11-01,2,1,3
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,tratamientos iniciados con esquema i,2020-11-01,1,0,1
IXIAMAS,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-11-01,2,0,2
LA ASUNTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-11-01,2,1,3
LA GUARDIA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-11-01,4,4,8
LA PAZ,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-11-01,14,16,30
MAIRANA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-11-01,1,0,1
MAPIRI,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-11-01,1,0,1
MIZQUE,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-11-01,1,0,1
MONTEAGUDO,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-11-01,0,1,1
MONTERO,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-11-01,8,3,11
ORURO,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-11-01,5,2,7
PAILON,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-11-01,1,1,2
PALCA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-11-01,1,0,1
PALOS BLANCOS,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-11-01,4,1,5
PATACAMAYA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-11-01,1,1,2
PELECHUCO,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-11-01,1,0,1
PORTACHUELO,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-11-01,1,0,1
POTOSI,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-11-01,4,3,7
PUCARANI,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-11-01,2,0,2
PUERTO ACOSTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-11-01,1,0,1
PUERTO VILLARROEL,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-11-01,1,3,4
PUNATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-11-01,2,1,3
QUILLACOLLO,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-11-01,6,2,8
RIBERALTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-11-01,3,3,6
ROBORE,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-11-01,0,1,1
RURRENABAQUE,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-11-01,1,1,2
SACABA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-11-01,4,4,8
SAIPINA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-11-01,2,0,2
SAMAIPATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-11-01,1,0,1
SAN ANDRES,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-11-01,1,1,2
SAN ANTONIO DE LOMERIO,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-11-01,0,1,1
SAN BORJA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-11-01,3,0,3
SAN CARLOS,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-11-01,4,0,4
SAN IGNACIO,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-11-01,1,2,3
SAN IGNACIO DE VELASCO,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-11-01,1,0,1
SAN JULIAN,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-11-01,1,1,2
SAN LUCAS,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-11-01,1,0,1
SAN PEDRO DE BUENA VISTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-11-01,1,0,1
SAN PEDRO(PND),tuberculosis y lepra,tratamientos iniciados con esquema i,2020-11-01,1,0,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-11-01,98,69,167
SANTIAGO DE HUATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-11-01,1,0,1
SHINAOTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-11-01,3,2,5
SUCRE,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-11-01,3,1,4
TACACOMA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-11-01,4,0,4
TARACO,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-11-01,1,0,1
TARATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-11-01,0,1,1
TARIJA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-11-01,7,3,10
TEOPONTE,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-11-01,1,0,1
TIPUANI,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-11-01,2,0,2
TIQUIPAYA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-11-01,1,1,2
TIRAQUE (CBBA),tuberculosis y lepra,tratamientos iniciados con esquema i,2020-11-01,2,1,3
TORO TORO,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-11-01,2,0,2
TRINIDAD,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-11-01,5,1,6
TUPIZA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-11-01,2,0,2
VIACHA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-11-01,1,2,3
VILLA MONTES,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-11-01,1,1,2
VILLA RIVERO,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-11-01,0,1,1
VILLA TUNARI,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-11-01,3,1,4
VINTO,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-11-01,1,0,1
WARNES,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-11-01,8,5,13
YACUIBA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-11-01,6,1,7
YAMPARAEZ,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-11-01,0,1,1
YAPACANI,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-11-01,5,3,8
ASCENCION DE GUARAYOS,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-12-01,0,2,2
BERMEJO,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-12-01,2,1,3
BETANZOS,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-12-01,3,0,3
CAMIRI,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-12-01,0,3,3
CARANAVI,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-12-01,7,3,10
CARAPARI,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-12-01,1,0,1
CHARAGUA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-12-01,0,3,3
CHIMORE,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-12-01,2,0,2
CHIPAYA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-12-01,0,1,1
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,tratamientos iniciados con esquema i,2020-12-01,2,4,6
CHUMA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-12-01,1,0,1
COBIJA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-12-01,2,2,4
COCHABAMBA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-12-01,27,11,38
COLCAPIRHUA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-12-01,1,2,3
COLOMI,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-12-01,0,1,1
CONCEPCION,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-12-01,1,0,1
CORIPATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-12-01,3,1,4
COTAGAITA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-12-01,1,1,2
COTOCA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-12-01,8,3,11
CUATRO CAÑADAS,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-12-01,4,0,4
EL ALTO,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-12-01,30,13,43
EL TORNO,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-12-01,4,1,5
ENTRE RIOS CBBA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-12-01,5,0,5
FERNANDEZ ALONSO,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-12-01,1,1,2
GENERAL SAAVEDRA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-12-01,1,1,2
GUANAY,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-12-01,3,1,4
HUANUNI,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-12-01,4,0,4
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,tratamientos iniciados con esquema i,2020-12-01,2,0,2
LA ASUNTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-12-01,4,1,5
LA GUARDIA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-12-01,7,7,14
LA PAZ,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-12-01,19,17,36
LAGUNILLAS,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-12-01,0,1,1
LAJA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-12-01,1,0,1
LLALLAGUA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-12-01,4,0,4
LURIBAY,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-12-01,1,0,1
MACHACAMARCA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-12-01,1,0,1
MAPIRI,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-12-01,2,0,2
MECAPACA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-12-01,0,1,1
MINEROS,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-12-01,0,1,1
MIZQUE,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-12-01,1,0,1
MONTEAGUDO,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-12-01,0,1,1
MONTERO,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-12-01,9,5,14
ORURO,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-12-01,8,4,12
PALOS BLANCOS,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-12-01,2,2,4
PATACAMAYA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-12-01,2,0,2
PORCO,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-12-01,0,1,1
PORONGO,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-12-01,1,0,1
POTOSI,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-12-01,1,1,2
PRESTO,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-12-01,1,1,2
PUERTO GONZALO MORENO,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-12-01,1,0,1
PUERTO QUIJARRO,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-12-01,1,1,2
PUERTO VILLARROEL,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-12-01,1,6,7
PUNA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-12-01,0,1,1
QUILLACOLLO,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-12-01,0,4,4
RAVELO,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-12-01,1,0,1
RIBERALTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-12-01,4,1,5
ROBORE,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-12-01,1,0,1
RURRENABAQUE,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-12-01,2,0,2
SACABA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-12-01,4,1,5
SAN BORJA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-12-01,4,2,6
SAN CARLOS,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-12-01,0,1,1
SAN IGNACIO DE VELASCO,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-12-01,1,0,1
SAN JULIAN,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-12-01,3,1,4
SAN LORENZO(TJA),tuberculosis y lepra,tratamientos iniciados con esquema i,2020-12-01,1,0,1
SAN LUCAS,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-12-01,1,0,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-12-01,118,86,204
SANTA ROSA DEL SARA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-12-01,0,1,1
SHINAOTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-12-01,1,1,2
SIPE SIPE,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-12-01,3,3,6
SUCRE,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-12-01,9,2,11
TACACOMA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-12-01,0,1,1
TARABUCO,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-12-01,1,0,1
TARIJA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-12-01,9,7,16
TEOPONTE,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-12-01,1,1,2
TIPUANI,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-12-01,3,1,4
TIQUIPAYA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-12-01,2,3,5
TOMINA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-12-01,1,0,1
TRINIDAD,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-12-01,2,0,2
TUPIZA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-12-01,1,0,1
VALLEGRANDE,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-12-01,1,0,1
VIACHA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-12-01,2,2,4
VILLA MONTES,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-12-01,1,1,2
VILLA TUNARI,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-12-01,5,2,7
VINTO,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-12-01,1,0,1
VITICHI,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-12-01,1,0,1
WARNES,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-12-01,9,6,15
YACUIBA,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-12-01,4,2,6
YAPACANI,tuberculosis y lepra,tratamientos iniciados con esquema i,2020-12-01,9,4,13
