,group,variable,month,N° DE TBP BAAR (+) NUEVOS CANTIDAD,N° DE TBP BAAR (+) NUEVOS CANTIDAD,TOTALES
BERMEJO,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-12-01,2,1,3
BETANZOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-12-01,2,0,2
CAMIRI,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-12-01,0,2,2
CARANAVI,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-12-01,7,3,10
CARAPARI,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-12-01,1,0,1
CHARAGUA,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-12-01,0,2,2
CHIMORE,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-12-01,1,0,1
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,n de tbp baar (+) nuevos,2020-12-01,1,4,5
CHUMA,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-12-01,1,0,1
COBIJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-12-01,1,2,3
COCHABAMBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-12-01,17,5,22
COLCAPIRHUA,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-12-01,1,1,2
COLOMI,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-12-01,0,1,1
CONCEPCION,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-12-01,1,0,1
CORIPATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-12-01,2,1,3
COTAGAITA,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-12-01,1,0,1
COTOCA,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-12-01,7,1,8
CUATRO CAÑADAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-12-01,4,0,4
EL ALTO,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-12-01,21,7,28
EL TORNO,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-12-01,4,1,5
ENTRE RIOS CBBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-12-01,5,0,5
FERNANDEZ ALONSO,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-12-01,1,1,2
FILADELFIA,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-12-01,1,0,1
GENERAL SAAVEDRA,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-12-01,1,1,2
GUANAY,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-12-01,2,1,3
HUANUNI,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-12-01,2,0,2
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,n de tbp baar (+) nuevos,2020-12-01,2,0,2
LA ASUNTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-12-01,4,1,5
LA GUARDIA,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-12-01,5,7,12
LA PAZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-12-01,13,13,26
LAGUNILLAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-12-01,0,1,1
LAJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-12-01,1,0,1
LLALLAGUA,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-12-01,2,0,2
LURIBAY,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-12-01,1,0,1
MAPIRI,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-12-01,1,0,1
MECAPACA,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-12-01,0,1,1
MIZQUE,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-12-01,1,0,1
MONTEAGUDO,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-12-01,0,1,1
MONTERO,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-12-01,11,6,17
ORURO,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-12-01,1,1,2
PALOS BLANCOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-12-01,2,3,5
PATACAMAYA,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-12-01,1,0,1
PORCO,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-12-01,0,1,1
PUERTO GONZALO MORENO,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-12-01,1,0,1
PUERTO QUIJARRO,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-12-01,1,1,2
PUERTO VILLARROEL,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-12-01,1,6,7
QUILLACOLLO,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-12-01,0,1,1
RAVELO,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-12-01,0,1,1
RIBERALTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-12-01,3,1,4
RURRENABAQUE,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-12-01,2,0,2
SACABA,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-12-01,3,1,4
SAN BORJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-12-01,4,2,6
SAN CARLOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-12-01,0,1,1
SAN IGNACIO DE VELASCO,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-12-01,1,0,1
SAN JULIAN,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-12-01,1,0,1
SAN MATIAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-12-01,1,0,1
SAN PEDRO,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-12-01,1,0,1
SAN RAMON SCZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-12-01,1,0,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-12-01,86,67,153
SANTA ROSA DEL SARA,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-12-01,0,1,1
SHINAOTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-12-01,1,1,2
SIPE SIPE,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-12-01,2,3,5
SUCRE,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-12-01,2,1,3
TACACOMA,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-12-01,0,1,1
TARABUCO,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-12-01,1,0,1
TARIJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-12-01,8,7,15
TEOPONTE,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-12-01,1,1,2
TIPUANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-12-01,1,1,2
TIQUIPAYA,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-12-01,1,2,3
TRINIDAD,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-12-01,2,0,2
TUPIZA,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-12-01,1,1,2
VALLEGRANDE,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-12-01,1,0,1
VIACHA,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-12-01,0,2,2
VILLA MONTES,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-12-01,0,1,1
VILLA TUNARI,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-12-01,4,1,5
VILLAZON,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-12-01,0,1,1
VINTO,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-12-01,1,0,1
WARNES,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-12-01,6,6,12
YACUIBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-12-01,4,2,6
YAPACANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2020-12-01,8,2,10
