municipality,group,variable,month,Nuevas a partir del 5to mes de embarazo,TOTAL
OCURI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,26,26
OKINAWA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,12,12
OMEREQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,5,5
ORURO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,493,493
PADCAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,7,7
PADILLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,2,2
PAILON,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,43,43
PALCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,17,17
PALOS BLANCOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,26,26
PAMPA AULLAGAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,5,5
PAMPA GRANDE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,5,5
PAPEL PAMPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,12,12
PASORAPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,3,3
PATACAMAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,21,21
PAZÑA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,3,3
PELECHUCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,9,9
POCOATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,35,35
POCONA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,7,7
POJO (CBBA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,18,18
POOPO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,5,5
PORCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,16,16
POROMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,10,10
PORONGO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,12,12
PORTACHUELO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,8,8
PORVENIR,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,6,6
POTOSI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,940,940
PRESTO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,9,9
PUCARA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,2,2
PUCARANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,25,25
PUERTO ACOSTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,32,32
PUERTO CARABUCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,12,12
PUERTO GONZALO MORENO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,1,1
PUERTO PEREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,6,6
PUERTO QUIJARRO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,17,17
PUERTO RICO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,3,3
PUERTO SILES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,2,2
PUERTO SUAREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,13,13
PUERTO VILLARROEL,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,231,231
PUNA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,36,36
PUNATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,90,90
QUIABAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,3,3
QUILLACOLLO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,242,242
QUIME,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,2,2
RAVELO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,16,16
REYES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,19,19
RIBERALTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,128,128
ROBORE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,3,3
RURRENABAQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,16,16
SABAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,3,3
SACABA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,177,177
SACABAMBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,11,11
SACACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,21,21
SAIPINA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,8,8
SALINAS DE GARCI MENDOZA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,15,15
SAMAIPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,6,6
SAN AGUSTIN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,2,2
SAN ANDRES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,19,19
SAN ANDRES DE MACHACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,6,6
SAN ANTONIO DE ESMORUCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,4,4
SAN ANTONIO DE LOMERIO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,9,9
SAN BENITO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,7,7
SAN BORJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,43,43
SAN BUENA VENTURA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,15,15
SAN CARLOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,16,16
SAN IGNACIO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,34,34
SAN IGNACIO DE VELASCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,71,71
SAN JAVIER(BNI),consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,9,9
SAN JAVIER(STC),consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,15,15
SAN JOAQUIN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,3,3
SAN JOSE DE CHIQUITOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,22,22
SAN JUAN DE YAPACANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,18,18
SAN JULIAN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,44,44
SAN LORENZO(PND),consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,2,2
SAN LORENZO(TJA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,13,13
SAN LUCAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,26,26
SAN MATIAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,32,32
SAN MIGUEL DE VELASCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,1,1
SAN PABLO DE LIPEZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,3,3
SAN PEDRO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,15,15
SAN PEDRO DE BUENA VISTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,42,42
SAN PEDRO DE CURAHUARA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,4,4
SAN PEDRO DE TIQUINA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,5,5
SAN PEDRO(PND),consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,2,2
SAN RAFAEL,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,2,2
SAN RAMON,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,15,15
SANTA ANA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,30,30
SANTA CRUZ DE LA SIERRA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,2541,2541
SANTA ROSA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,7,7
SANTA ROSA DEL SARA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,8,8
SANTIAGO DE CALLAPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,6,6
SANTIAGO DE HUARI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,3,3
SANTIAGO DE MACHACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,2,2
SANTIVAÑES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,5,5
SANTUARIO DE QUILLACAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,2,2
SAPAHAQUI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,16,16
SENA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,2,2
SICA SICA (VILLA AROMA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,19,19
SICAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,1,1
SIPE SIPE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,34,34
SOPACHUY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,9,9
SORACACHI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,13,13
SORATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,24,24
SUCRE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,294,294
TACACOMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,16,16
TACOBAMBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,17,17
TACOPAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,21,21
TAHUA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,1,1
TAPACARI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,29,29
TARABUCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,14,14
TARACO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,4,4
TARATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,6,6
TARIJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,193,193
TARVITA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,6,6
TEOPONTE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,2,2
TIAWANACU,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,7,7
TINGUIPAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,32,32
TIPUANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,12,12
TIQUIPAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,94,94
TIRAQUE (CBBA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,64,64
TITO YUPANQUI (PARQUIPUJIO),consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,1,1
TOCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,3,3
TOLATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,3,3
TOLEDO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,4,4
TOMAVE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,6,6
TOMINA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,1,1
TORO TORO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,17,17
TOTORA(CBBA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,21,21
TOTORA(ORR),consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,6,6
TRINIDAD,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,144,144
TUPIZA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,27,27
TURCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,2,2
UMALA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,4,4
UNCIA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,54,54
URIONDO (A. CONCEPCION),consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,6,6
URUBICHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,9,9
UYUNI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,28,28
VACAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,8,8
VALLEGRANDE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,5,5
VIACHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,56,56
VILA VILA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,3,3
VILLA MONTES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,37,37
VILLA NUEVA (LOMA ALTA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,2,2
VILLA RIVERO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,5,5
VILLA SERRANO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,11,11
VILLA TUNARI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,114,114
VILLA VACA GUZMAN (MUYUPAMPA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,4,4
VILLAZON,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,46,46
VINTO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,35,35
VITICHI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,8,8
WALDO BALLIVIAN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,1,1
WARNES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,69,69
YACO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,7,7
YACUIBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,146,146
YAMPARAEZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,3,3
YAPACANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,43,43
YOCALLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,5,5
YOTALA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,8,8
ZUDAÑEZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-10-01,6,6
ACACIO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,5,5
ACHACACHI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,52,52
ACHOCALLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,14,14
AIQUILE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,73,73
ALALAY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,2,2
ALCALA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,1,1
ANCORAIMES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,18,18
ANDAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,4,4
ANTEQUERA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,4,4
ANZALDO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,11,11
APOLO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,15,15
ARAMPAMPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,6,6
ARANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,13,13
ARBIETO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,9,9
ARQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,15,15
ASCENCION DE GUARAYOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,21,21
ATOCHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,15,15
AUCAPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,6,6
AYATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,10,10
AYO AYO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,5,5
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,22,22
AZURDUY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,6,6
BATALLAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,10,10
BAURES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,4,4
BELLA FLOR,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,4,4
BERMEJO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,24,24
BETANZOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,25,25
BOLIVAR,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,9,9
BUENA VISTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,2,2
CABEZAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,11,11
CAIROMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,11,11
"CAIZA ""D""",consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,9,9
CAJUATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,8,8
CALACOTO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,2,2
CALAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,7,7
CAMARGO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,16,16
CAMATAQUI (C. VILLA ABECIA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,2,2
CAMIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,16,16
CAPINOTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,12,12
CAQUIAVIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,6,6
CARACOLLO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,18,18
CARANAVI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,61,61
CARANGAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,1,1
CARAPARI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,6,6
CARIPUYO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,14,14
CARMEN RIVERO TORREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,2,2
CHACARILLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,2,2
CHALLAPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,23,23
CHAQUI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,1,1
CHARAGUA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,25,25
CHARAÑA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,2,2
CHAYANTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,11,11
CHIMORE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,21,21
CHIPAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,2,2
CHOQUE COTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,2,2
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,9,9
CHUMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,15,15
CLIZA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,14,14
COBIJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,24,24
COCHABAMBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,1044,1044
COLCAPIRHUA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,51,51
"COLCHA ""K""",consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,3,3
COLLANA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,2,2
COLOMI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,42,42
COLPA BELGICA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,8,8
COLQUECHACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,48,48
COLQUENCHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,4,4
COLQUIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,8,8
COMANCHE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,1,1
COMARAPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,10,10
COMBAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,1,1
CONCEPCION,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,33,33
COPACABANA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,14,14
CORIPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,18,18
CORO CORO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,6,6
COROICO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,17,17
CORQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,5,5
COTAGAITA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,19,19
COTOCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,43,43
CUATRO CAÑADAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,9,9
CUEVO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,1,1
CULPINA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,12,12
CURAHUARA DE CARANGAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,3,3
CURVA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,4,4
DESAGUADERO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,4,4
EL ALTO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,1049,1049
EL CHORO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,4,4
EL PUENTE(STC),consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,8,8
EL PUENTE(TJA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,12,12
EL TORNO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,37,37
EL VILLAR,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,3,3
ENTRE RIOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,9,9
ENTRE RIOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,40,40
EUCALIPTUS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,2,2
EUREKA (SANTOS MERCADO),consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,5,5
EXALTACION,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,2,2
FERNANDEZ ALONSO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,6,6
FILADELFIA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,8,8
GENERAL SAAVEDRA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,16,16
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,6,6
GUANAY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,12,12
GUAQUI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,2,2
GUAYARAMERIN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,33,33
GUTIERREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,14,14
HUACARETA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,6,6
HUACHACALLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,1,1
HUANUNI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,22,22
HUAYLLAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,4,4
ICHOCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,12,12
ICLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,8,8
INCAHUASI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,18,18
INQUISIVI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,12,12
IRUPANA (VILLA DE LANZA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,6,6
IXIAMAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,20,20
JESUS DE MACHACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,4,4
LA ASUNTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,46,46
LA GUARDIA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,59,59
LA PAZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,1444,1444
LAGUNILLAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,3,3
LAJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,12,12
LAS CARRERAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,3,3
LICOMA PAMPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,3,3
LLALLAGUA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,73,73
LLICA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,4,4
LORETO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,1,1
LURIBAY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,8,8
MACHACAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,3,3
MACHARETI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,5,5
MAGDALENA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,12,12
MAIRANA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,5,5
MALLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,3,3
MAPIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,8,8
MECAPACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,13,13
MINEROS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,8,8
MIZQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,24,24
MOCOMOCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,14,14
MOJOCOYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,3,3
MONTEAGUDO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-11-01,9,9
