municipality,group,variable,month,Nuevas antes del 5to mes de embarazo,TOTAL
CUEVO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,3,3
CULPINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,20,20
CURAHUARA DE CARANGAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,6,6
CURVA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,3,3
DESAGUADERO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,11,11
EL ALTO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,1542,1542
EL CHORO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,1,1
EL PUENTE(STC),consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,19,19
EL PUENTE(TJA),consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,19,19
EL TORNO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,107,107
EL VILLAR,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,8,8
ENTRE RIOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,32,32
ENTRE RIOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,47,47
EUCALIPTUS,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,8,8
EUREKA (SANTOS MERCADO),consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,5,5
EXALTACION,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,14,14
FERNANDEZ ALONSO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,28,28
FILADELFIA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,2,2
GENERAL SAAVEDRA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,35,35
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,11,11
GUANAY,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,18,18
GUAQUI,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,9,9
GUAYARAMERIN,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,93,93
GUTIERREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,26,26
HUACARETA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,24,24
HUACAYA (VILLA DE HUACAYA),consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,3,3
HUACHACALLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,1,1
HUANUNI,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,101,101
HUARACAJE,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,8,8
ICHOCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,8,8
ICLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,11,11
INCAHUASI,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,40,40
INQUISIVI,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,7,7
IRUPANA (VILLA DE LANZA),consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,26,26
IXIAMAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,13,13
JESUS DE MACHACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,16,16
LA ASUNTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,96,96
LA GUARDIA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,122,122
LA PAZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,1640,1640
LA RIVERA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,1,1
LAGUNILLAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,10,10
LAJA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,10,10
LAS CARRERAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,4,4
LICOMA PAMPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,2,2
LLALLAGUA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,75,75
LLICA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,7,7
LORETO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,19,19
LURIBAY,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,13,13
MACHACAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,4,4
MACHARETI,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,14,14
MAGDALENA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,32,32
MAIRANA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,25,25
MALLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,4,4
MAPIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,22,22
MECAPACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,6,6
MINEROS,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,49,49
MIZQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,33,33
MOCOMOCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,11,11
MOJOCOYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,10,10
MONTEAGUDO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,66,66
MONTERO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,241,241
MORO MORO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,6,6
MOROCHATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,30,30
NACEBE (SANTA ROSA DEL ABUNA),consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,2,2
NUEVO MANOA (NUEVA ESPERANZA),consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,2,2
OCURI,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,30,30
OKINAWA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,58,58
OMEREQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,11,11
ORURO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,713,713
PADCAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,15,15
PADILLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,15,15
PAILON,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,41,41
PALCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,12,12
PALOS BLANCOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,58,58
PAMPA AULLAGAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,2,2
PAMPA GRANDE,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,8,8
PAPEL PAMPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,5,5
PASORAPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,4,4
PATACAMAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,39,39
PAZÑA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,8,8
PELECHUCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,5,5
POCOATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,29,29
POCONA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,5,5
POJO (CBBA),consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,7,7
POOPO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,12,12
PORCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,26,26
POROMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,18,18
PORONGO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,23,23
PORTACHUELO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,47,47
PORVENIR,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,15,15
POTOSI,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,403,403
PRESTO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,6,6
PUCARA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,3,3
PUCARANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,20,20
PUERTO ACOSTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,19,19
PUERTO CARABUCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,6,6
PUERTO GONZALO MORENO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,5,5
PUERTO PEREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,7,7
PUERTO QUIJARRO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,40,40
PUERTO RICO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,18,18
PUERTO SILES,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,18,18
PUERTO SUAREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,38,38
PUERTO VILLARROEL,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,53,53
PUNA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,48,48
PUNATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,72,72
QUIABAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,2,2
QUILLACOLLO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,270,270
QUIME,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,11,11
QUIRUSILLAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,4,4
RAVELO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,20,20
REYES,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,37,37
RIBERALTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,246,246
ROBORE,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,8,8
RURRENABAQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,29,29
SABAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,6,6
SACABA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,237,237
SACABAMBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,15,15
SACACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,29,29
SAIPINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,11,11
SALINAS DE GARCI MENDOZA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,19,19
SAMAIPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,8,8
SAN AGUSTIN,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,3,3
SAN ANDRES,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,19,19
SAN ANDRES DE MACHACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,6,6
SAN ANTONIO DE ESMORUCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,3,3
SAN ANTONIO DE LOMERIO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,10,10
SAN BENITO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,12,12
SAN BORJA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,91,91
SAN BUENA VENTURA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,34,34
SAN CARLOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,46,46
SAN IGNACIO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,64,64
SAN IGNACIO DE VELASCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,112,112
SAN JAVIER(BNI),consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,12,12
SAN JAVIER(STC),consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,31,31
SAN JOAQUIN,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,6,6
SAN JOSE DE CHIQUITOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,46,46
SAN JUAN DE YAPACANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,33,33
SAN JULIAN,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,93,93
SAN LORENZO(PND),consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,4,4
SAN LORENZO(TJA),consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,22,22
SAN LUCAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,59,59
SAN MATIAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,35,35
SAN MIGUEL DE VELASCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,24,24
SAN PABLO DE LIPEZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,4,4
SAN PEDRO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,42,42
SAN PEDRO DE BUENA VISTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,30,30
SAN PEDRO DE CURAHUARA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,5,5
SAN PEDRO DE QUEMES,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,1,1
SAN PEDRO(PND),consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,6,6
SAN RAFAEL,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,10,10
SAN RAMON,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,28,28
SANTA ANA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,51,51
SANTA CRUZ DE LA SIERRA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,3859,3859
SANTA ROSA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,27,27
SANTA ROSA DEL SARA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,36,36
SANTIAGO DE CALLAPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,7,7
SANTIAGO DE HUARI,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,14,14
SANTIVAÑES,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,5,5
SANTUARIO DE QUILLACAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,3,3
SAPAHAQUI,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,6,6
SENA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,6,6
SICA SICA (VILLA AROMA),consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,24,24
SICAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,6,6
SIPE SIPE,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,67,67
SOPACHUY,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,10,10
SORACACHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,14,14
SORATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,27,27
SUCRE,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,594,594
TACACOMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,11,11
TACOBAMBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,14,14
TACOPAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,11,11
TAHUA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,1,1
TAPACARI,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,37,37
TARABUCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,24,24
TARACO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,4,4
TARATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,16,16
TARIJA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,411,411
TARVITA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,23,23
TEOPONTE,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,10,10
TIAWANACU,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,12,12
TINGUIPAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,17,17
TIPUANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,19,19
TIQUIPAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,128,128
TIRAQUE (CBBA),consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,100,100
TOCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,9,9
TOLATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,4,4
TOLEDO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,2,2
TOMAVE,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,11,11
TOMINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,13,13
TORO TORO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,12,12
TOTORA(CBBA),consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,25,25
TOTORA(ORR),consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,5,5
TRIGAL,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,2,2
TRINIDAD,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,286,286
TUPIZA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,55,55
TURCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,5,5
UMALA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,2,2
UNCIA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,78,78
URIONDO (A. CONCEPCION),consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,18,18
URUBICHA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,14,14
UYUNI,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,56,56
VACAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,13,13
VALLEGRANDE,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,21,21
VIACHA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,90,90
VILA VILA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,5,5
VILLA MONTES,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,78,78
VILLA NUEVA (LOMA ALTA),consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,5,5
VILLA RIVERO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,8,8
VILLA SERRANO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,23,23
VILLA TUNARI,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,193,193
VILLA VACA GUZMAN (MUYUPAMPA),consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,16,16
VILLAZON,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,77,77
VINTO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,54,54
VITICHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,11,11
WALDO BALLIVIAN,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,2,2
WARNES,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,137,137
YACO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,3,3
YACUIBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,239,239
YAMPARAEZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,4,4
YANACACHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,4,4
YAPACANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,99,99
YOCALLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,10,10
YOTALA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,10,10
YUNCHARA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,12,12
ZUDAÑEZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-10-01,12,12
ACACIO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-11-01,8,8
ACHACACHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-11-01,56,56
ACHOCALLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-11-01,14,14
AIQUILE,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-11-01,64,64
ALALAY,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-11-01,1,1
ALCALA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-11-01,4,4
ANCORAIMES,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-11-01,13,13
ANDAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-11-01,6,6
ANTEQUERA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-11-01,3,3
ANZALDO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-11-01,11,11
APOLO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-11-01,27,27
ARAMPAMPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-11-01,3,3
ARANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-11-01,6,6
ARBIETO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-11-01,6,6
ARQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-11-01,15,15
ASCENCION DE GUARAYOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-11-01,38,38
ATOCHA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-11-01,34,34
AUCAPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-11-01,6,6
AYATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-11-01,11,11
AYO AYO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-11-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,nuevas antes del 5to mes de embarazo,2007-11-01,45,45
AZURDUY,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-11-01,18,18
BATALLAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-11-01,20,20
BAURES,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-11-01,9,9
BELEN DE URMIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-11-01,2,2
BELLA FLOR,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-11-01,7,7
BERMEJO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-11-01,50,50
BETANZOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-11-01,34,34
BOLIVAR,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-11-01,6,6
BOLPEBRA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-11-01,3,3
BOYUIBE,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-11-01,3,3
BUENA VISTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-11-01,18,18
CABEZAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-11-01,28,28
CAIROMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-11-01,11,11
"CAIZA ""D""",consultas prenatales,nuevas antes del 5to mes de embarazo,2007-11-01,12,12
CAJUATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-11-01,14,14
CALACOTO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-11-01,4,4
CALAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-11-01,11,11
CAMARGO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-11-01,25,25
CAMATAQUI (C. VILLA ABECIA),consultas prenatales,nuevas antes del 5to mes de embarazo,2007-11-01,9,9
CAMIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-11-01,48,48
CAPINOTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-11-01,34,34
CAQUIAVIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-11-01,7,7
CARACOLLO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-11-01,18,18
CARANAVI,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-11-01,80,80
CARAPARI,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-11-01,17,17
CARIPUYO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-11-01,6,6
CARMEN RIVERO TORREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-11-01,12,12
CHACARILLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-11-01,3,3
CHALLAPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-11-01,36,36
CHAQUI,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-11-01,7,7
CHARAGUA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-11-01,41,41
CHARAÑA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-11-01,3,3
CHAYANTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-11-01,25,25
CHIMORE,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-11-01,46,46
CHIPAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-11-01,2,2
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,nuevas antes del 5to mes de embarazo,2007-11-01,38,38
CHUMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-11-01,8,8
CLIZA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-11-01,34,34
COBIJA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-11-01,81,81
COCHABAMBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-11-01,1359,1359
COLCAPIRHUA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-11-01,56,56
"COLCHA ""K""",consultas prenatales,nuevas antes del 5to mes de embarazo,2007-11-01,16,16
COLLANA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-11-01,2,2
COLOMI,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-11-01,30,30
COLPA BELGICA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-11-01,6,6
COLQUECHACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-11-01,39,39
COLQUENCHA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-11-01,6,6
COLQUIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-11-01,23,23
COMANCHE,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-11-01,2,2
COMARAPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-11-01,27,27
COMBAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-11-01,5,5
CONCEPCION,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-11-01,36,36
COPACABANA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-11-01,12,12
CORIPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-11-01,22,22
CORO CORO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-11-01,10,10
COROICO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-11-01,20,20
CORQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-11-01,4,4
