municipality,group,variable,month,Mujeres con 4ta consulta prenatal,TOTAL
EL VILLAR,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,10,10
ENTRE RIOS,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,22,22
ENTRE RIOS,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,7,7
EUCALIPTUS,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,8,8
EUREKA (SANTOS MERCADO),consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,4,4
EXALTACION,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,3,3
FERNANDEZ ALONSO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,15,15
FILADELFIA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,3,3
GENERAL SAAVEDRA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,20,20
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,8,8
GUANAY,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,24,24
GUAQUI,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,8,8
GUAYARAMERIN,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,69,69
GUTIERREZ,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,13,13
HUACARETA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,20,20
HUACAYA (VILLA DE HUACAYA),consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,9,9
HUANUNI,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,58,58
HUARACAJE,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,7,7
HUAYLLAMARCA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,3,3
ICHOCA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,7,7
ICLA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,11,11
INCAHUASI,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,58,58
INQUISIVI,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,4,4
IRUPANA (VILLA DE LANZA),consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,15,15
IXIAMAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,8,8
JESUS DE MACHACA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,14,14
LA ASUNTA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,56,56
LA GUARDIA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,74,74
LA PAZ,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,1038,1038
LA RIVERA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,1,1
LAGUNILLAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,3,3
LAJA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,13,13
LAS CARRERAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,3,3
LICOMA PAMPA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,1,1
LLALLAGUA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,47,47
LLICA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,7,7
LORETO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,10,10
LURIBAY,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,8,8
MACHACAMARCA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,6,6
MACHARETI,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,8,8
MAGDALENA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,23,23
MAIRANA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,13,13
MALLA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,1,1
MAPIRI,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,16,16
MECAPACA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,8,8
MINEROS,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,28,28
MIZQUE,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,33,33
MOCOMOCO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,13,13
MOJINETE,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,1,1
MOJOCOYA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,4,4
MONTEAGUDO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,47,47
MONTERO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,190,190
MORO MORO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,5,5
MOROCHATA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,25,25
NACEBE (SANTA ROSA DEL ABUNA),consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,2,2
OCURI,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,28,28
OKINAWA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,18,18
OMEREQUE,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,3,3
ORURO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,442,442
PADCAYA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,19,19
PADILLA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,21,21
PAILON,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,8,8
PALCA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,9,9
PALOS BLANCOS,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,27,27
PAMPA AULLAGAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,1,1
PAMPA GRANDE,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,8,8
PASORAPA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,3,3
PATACAMAYA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,51,51
PAZÑA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,11,11
PELECHUCO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,4,4
POCOATA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,19,19
POCONA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,11,11
POJO (CBBA),consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,13,13
POOPO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,7,7
PORCO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,21,21
POROMA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,30,30
PORONGO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,12,12
PORTACHUELO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,68,68
PORVENIR,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,12,12
POTOSI,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,358,358
PRESTO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,8,8
PUCARA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,3,3
PUCARANI,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,24,24
PUERTO ACOSTA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,10,10
PUERTO CARABUCO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,12,12
PUERTO GONZALO MORENO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,4,4
PUERTO PEREZ,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,5,5
PUERTO QUIJARRO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,19,19
PUERTO RICO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,21,21
PUERTO SILES,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,3,3
PUERTO SUAREZ,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,19,19
PUERTO VILLARROEL,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,53,53
PUNA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,34,34
PUNATA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,52,52
QUIABAYA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,4,4
QUILLACOLLO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,192,192
QUIME,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,11,11
RAVELO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,18,18
REYES,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,23,23
RIBERALTA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,226,226
ROBORE,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,26,26
RURRENABAQUE,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,30,30
SABAYA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,5,5
SACABA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,115,115
SACABAMBA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,15,15
SACACA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,22,22
SAIPINA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,6,6
SALINAS DE GARCI MENDOZA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,16,16
SAMAIPATA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,4,4
SAN AGUSTIN,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,2,2
SAN ANDRES,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,10,10
SAN ANDRES DE MACHACA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,6,6
SAN ANTONIO DE ESMORUCO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,2,2
SAN ANTONIO DE LOMERIO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,10,10
SAN BENITO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,10,10
SAN BORJA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,63,63
SAN BUENA VENTURA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,17,17
SAN CARLOS,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,16,16
SAN IGNACIO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,46,46
SAN IGNACIO DE VELASCO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,73,73
SAN JAVIER(BNI),consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,3,3
SAN JAVIER(STC),consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,19,19
SAN JOAQUIN,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,12,12
SAN JOSE DE CHIQUITOS,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,11,11
SAN JUAN DE YAPACANI,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,15,15
SAN JULIAN,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,70,70
SAN LORENZO(PND),consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,3,3
SAN LORENZO(TJA),consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,19,19
SAN LUCAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,86,86
SAN MATIAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,16,16
SAN MIGUEL DE VELASCO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,10,10
SAN PABLO DE LIPEZ,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,3,3
SAN PEDRO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,22,22
SAN PEDRO DE BUENA VISTA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,43,43
SAN PEDRO DE CURAHUARA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,1,1
SAN PEDRO DE TIQUINA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,1,1
SAN PEDRO(PND),consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,2,2
SAN RAFAEL,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,10,10
SAN RAMON,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,28,28
SANTA ANA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,32,32
SANTA CRUZ DE LA SIERRA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,1999,1999
SANTA ROSA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,33,33
SANTA ROSA DEL SARA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,22,22
SANTIAGO DE CALLAPA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,1,1
SANTIAGO DE HUARI,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,3,3
SANTIAGO DE MACHACA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,3,3
SANTIVAÑES,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,3,3
SANTUARIO DE QUILLACAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,5,5
SAPAHAQUI,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,1,1
SENA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,1,1
SICA SICA (VILLA AROMA),consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,17,17
SICAYA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,3,3
SIPE SIPE,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,55,55
SOPACHUY,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,19,19
SORACACHI,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,12,12
SORATA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,14,14
SUCRE,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,487,487
TACACHI,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,3,3
TACACOMA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,6,6
TACOBAMBA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,5,5
TACOPAYA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,14,14
TAHUA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,2,2
TAPACARI,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,40,40
TARABUCO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,43,43
TARACO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,1,1
TARATA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,8,8
TARIJA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,273,273
TARVITA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,31,31
TEOPONTE,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,3,3
TIAWANACU,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,16,16
TINGUIPAYA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,24,24
TIPUANI,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,21,21
TIQUIPAYA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,130,130
TIRAQUE (CBBA),consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,60,60
TOCO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,5,5
TOLATA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,3,3
TOLEDO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,9,9
TOMAVE,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,10,10
TOMINA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,12,12
TORO TORO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,14,14
TOTORA(CBBA),consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,21,21
TOTORA(ORR),consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,1,1
TRIGAL,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,4,4
TRINIDAD,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,159,159
TUPIZA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,63,63
TURCO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,3,3
UMALA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,1,1
UNCIA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,42,42
URIONDO (A. CONCEPCION),consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,18,18
URUBICHA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,17,17
UYUNI,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,36,36
VACAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,15,15
VALLEGRANDE,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,18,18
VIACHA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,37,37
VILA VILA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,4,4
VILLA MONTES,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,49,49
VILLA NUEVA (LOMA ALTA),consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,2,2
VILLA RIVERO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,4,4
VILLA SERRANO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,24,24
VILLA TUNARI,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,79,79
VILLA VACA GUZMAN (MUYUPAMPA),consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,9,9
VILLAZON,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,43,43
VINTO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,85,85
VITICHI,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,14,14
WALDO BALLIVIAN,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,1,1
WARNES,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,147,147
YACO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,3,3
YACUIBA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,91,91
YAMPARAEZ,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,8,8
YANACACHI,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,12,12
YAPACANI,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,23,23
YOCALLA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,10,10
YOTALA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,16,16
YUNCHARA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,14,14
ZUDAÑEZ,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-10-01,10,10
ACACIO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-11-01,11,11
ACHACACHI,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-11-01,51,51
ACHOCALLA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-11-01,11,11
AIQUILE,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-11-01,42,42
ALCALA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-11-01,6,6
ANCORAIMES,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-11-01,7,7
ANDAMARCA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-11-01,2,2
ANTEQUERA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-11-01,3,3
ANZALDO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-11-01,8,8
APOLO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-11-01,21,21
ARAMPAMPA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-11-01,10,10
ARANI,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-11-01,5,5
ARBIETO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-11-01,6,6
ARQUE,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-11-01,13,13
ASCENCION DE GUARAYOS,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-11-01,30,30
ATOCHA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-11-01,16,16
AUCAPATA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-11-01,2,2
AYATA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-11-01,2,2
AYO AYO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-11-01,3,3
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,mujeres con 4ta consulta  prenatal,2007-11-01,29,29
AZURDUY,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-11-01,20,20
BATALLAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-11-01,8,8
BAURES,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-11-01,5,5
BELEN DE ANDAMARCA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-11-01,2,2
BELEN DE URMIRI,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-11-01,1,1
BELLA FLOR,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-11-01,2,2
BERMEJO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-11-01,57,57
BETANZOS,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-11-01,43,43
BOLIVAR,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-11-01,10,10
BOLPEBRA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-11-01,2,2
BOYUIBE,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-11-01,1,1
BUENA VISTA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-11-01,20,20
CABEZAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-11-01,17,17
CAIROMA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-11-01,10,10
"CAIZA ""D""",consultas prenatales,mujeres con 4ta consulta  prenatal,2007-11-01,7,7
CAJUATA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-11-01,9,9
CALACOTO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-11-01,4,4
CALAMARCA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-11-01,6,6
CAMARGO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-11-01,31,31
CAMATAQUI (C. VILLA ABECIA),consultas prenatales,mujeres con 4ta consulta  prenatal,2007-11-01,8,8
CAMIRI,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-11-01,48,48
CAPINOTA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-11-01,42,42
CAQUIAVIRI,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-11-01,7,7
CARACOLLO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-11-01,23,23
CARANAVI,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-11-01,89,89
CARAPARI,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-11-01,15,15
CARIPUYO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-11-01,4,4
CARMEN RIVERO TORREZ,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-11-01,2,2
CATACORA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-11-01,2,2
CHALLAPATA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-11-01,33,33
CHAQUI,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-11-01,7,7
CHARAGUA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-11-01,45,45
CHARAÑA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-11-01,3,3
CHAYANTA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-11-01,14,14
CHIMORE,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-11-01,10,10
CHIPAYA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-11-01,4,4
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,mujeres con 4ta consulta  prenatal,2007-11-01,21,21
CHUMA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-11-01,1,1
CLIZA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-11-01,28,28
COBIJA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-11-01,96,96
COCHABAMBA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-11-01,1178,1178
COLCAPIRHUA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-11-01,56,56
"COLCHA ""K""",consultas prenatales,mujeres con 4ta consulta  prenatal,2007-11-01,10,10
COLOMI,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-11-01,11,11
COLPA BELGICA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-11-01,6,6
COLQUECHACA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-11-01,44,44
COLQUENCHA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-11-01,5,5
COLQUIRI,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-11-01,22,22
COMANCHE,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-11-01,1,1
COMARAPA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-11-01,31,31
COMBAYA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-11-01,2,2
CONCEPCION,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-11-01,23,23
COPACABANA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-11-01,13,13
CORIPATA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-11-01,14,14
CORO CORO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-11-01,4,4
COROICO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-11-01,18,18
CORQUE,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-11-01,7,7
COTAGAITA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-11-01,33,33
COTOCA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-11-01,44,44
CUATRO CAÑADAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-11-01,19,19
CUCHUMUELA (V. G. VILLARROEL),consultas prenatales,mujeres con 4ta consulta  prenatal,2007-11-01,3,3
CUEVO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-11-01,6,6
CULPINA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-11-01,32,32
CURAHUARA DE CARANGAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-11-01,7,7
CURVA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-11-01,1,1
DESAGUADERO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-11-01,2,2
