municipality,group,variable,month,Repetidas,TOTAL
TURCO,consultas prenatales,repetidas,2007-09-01,16,16
UMALA,consultas prenatales,repetidas,2007-09-01,14,14
UNCIA,consultas prenatales,repetidas,2007-09-01,201,201
URIONDO (A. CONCEPCION),consultas prenatales,repetidas,2007-09-01,67,67
URUBICHA,consultas prenatales,repetidas,2007-09-01,51,51
UYUNI,consultas prenatales,repetidas,2007-09-01,178,178
VACAS,consultas prenatales,repetidas,2007-09-01,45,45
VALLEGRANDE,consultas prenatales,repetidas,2007-09-01,73,73
VIACHA,consultas prenatales,repetidas,2007-09-01,227,227
VILA VILA,consultas prenatales,repetidas,2007-09-01,13,13
VILLA MONTES,consultas prenatales,repetidas,2007-09-01,210,210
VILLA NUEVA (LOMA ALTA),consultas prenatales,repetidas,2007-09-01,12,12
VILLA RIVERO,consultas prenatales,repetidas,2007-09-01,15,15
VILLA SERRANO,consultas prenatales,repetidas,2007-09-01,85,85
VILLA TUNARI,consultas prenatales,repetidas,2007-09-01,393,393
VILLA VACA GUZMAN (MUYUPAMPA),consultas prenatales,repetidas,2007-09-01,56,56
VILLAZON,consultas prenatales,repetidas,2007-09-01,282,282
VINTO,consultas prenatales,repetidas,2007-09-01,159,159
VITICHI,consultas prenatales,repetidas,2007-09-01,60,60
WALDO BALLIVIAN,consultas prenatales,repetidas,2007-09-01,10,10
WARNES,consultas prenatales,repetidas,2007-09-01,321,321
YACO,consultas prenatales,repetidas,2007-09-01,27,27
YACUIBA,consultas prenatales,repetidas,2007-09-01,459,459
YAMPARAEZ,consultas prenatales,repetidas,2007-09-01,58,58
YANACACHI,consultas prenatales,repetidas,2007-09-01,18,18
YAPACANI,consultas prenatales,repetidas,2007-09-01,203,203
YOCALLA,consultas prenatales,repetidas,2007-09-01,19,19
YOTALA,consultas prenatales,repetidas,2007-09-01,38,38
YUNCHARA,consultas prenatales,repetidas,2007-09-01,35,35
ZUDAÑEZ,consultas prenatales,repetidas,2007-09-01,45,45
ACACIO,consultas prenatales,repetidas,2007-10-01,48,48
ACHACACHI,consultas prenatales,repetidas,2007-10-01,201,201
ACHOCALLA,consultas prenatales,repetidas,2007-10-01,38,38
AIQUILE,consultas prenatales,repetidas,2007-10-01,210,210
ALALAY,consultas prenatales,repetidas,2007-10-01,6,6
ALCALA,consultas prenatales,repetidas,2007-10-01,22,22
ANCORAIMES,consultas prenatales,repetidas,2007-10-01,43,43
ANDAMARCA,consultas prenatales,repetidas,2007-10-01,17,17
ANTEQUERA,consultas prenatales,repetidas,2007-10-01,17,17
ANZALDO,consultas prenatales,repetidas,2007-10-01,15,15
APOLO,consultas prenatales,repetidas,2007-10-01,96,96
ARAMPAMPA,consultas prenatales,repetidas,2007-10-01,29,29
ARANI,consultas prenatales,repetidas,2007-10-01,34,34
ARBIETO,consultas prenatales,repetidas,2007-10-01,16,16
ARQUE,consultas prenatales,repetidas,2007-10-01,46,46
ASCENCION DE GUARAYOS,consultas prenatales,repetidas,2007-10-01,130,130
ATOCHA,consultas prenatales,repetidas,2007-10-01,95,95
AUCAPATA,consultas prenatales,repetidas,2007-10-01,6,6
AYATA,consultas prenatales,repetidas,2007-10-01,13,13
AYO AYO,consultas prenatales,repetidas,2007-10-01,18,18
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,repetidas,2007-10-01,140,140
AZURDUY,consultas prenatales,repetidas,2007-10-01,104,104
BATALLAS,consultas prenatales,repetidas,2007-10-01,50,50
BAURES,consultas prenatales,repetidas,2007-10-01,37,37
BELEN DE ANDAMARCA,consultas prenatales,repetidas,2007-10-01,8,8
BELEN DE URMIRI,consultas prenatales,repetidas,2007-10-01,2,2
BELLA FLOR,consultas prenatales,repetidas,2007-10-01,8,8
BERMEJO,consultas prenatales,repetidas,2007-10-01,275,275
BETANZOS,consultas prenatales,repetidas,2007-10-01,217,217
BOLIVAR,consultas prenatales,repetidas,2007-10-01,31,31
BOLPEBRA,consultas prenatales,repetidas,2007-10-01,8,8
BOYUIBE,consultas prenatales,repetidas,2007-10-01,14,14
BUENA VISTA,consultas prenatales,repetidas,2007-10-01,53,53
CABEZAS,consultas prenatales,repetidas,2007-10-01,105,105
CAIROMA,consultas prenatales,repetidas,2007-10-01,49,49
"CAIZA ""D""",consultas prenatales,repetidas,2007-10-01,35,35
CAJUATA,consultas prenatales,repetidas,2007-10-01,54,54
CALACOTO,consultas prenatales,repetidas,2007-10-01,16,16
CALAMARCA,consultas prenatales,repetidas,2007-10-01,52,52
CAMARGO,consultas prenatales,repetidas,2007-10-01,103,103
CAMATAQUI (C. VILLA ABECIA),consultas prenatales,repetidas,2007-10-01,31,31
CAMIRI,consultas prenatales,repetidas,2007-10-01,254,254
CAPINOTA,consultas prenatales,repetidas,2007-10-01,141,141
CAQUIAVIRI,consultas prenatales,repetidas,2007-10-01,23,23
CARACOLLO,consultas prenatales,repetidas,2007-10-01,100,100
CARANAVI,consultas prenatales,repetidas,2007-10-01,419,419
CARAPARI,consultas prenatales,repetidas,2007-10-01,82,82
CARIPUYO,consultas prenatales,repetidas,2007-10-01,26,26
CARMEN RIVERO TORREZ,consultas prenatales,repetidas,2007-10-01,15,15
CATACORA,consultas prenatales,repetidas,2007-10-01,4,4
CHACARILLA,consultas prenatales,repetidas,2007-10-01,1,1
CHALLAPATA,consultas prenatales,repetidas,2007-10-01,232,232
CHAQUI,consultas prenatales,repetidas,2007-10-01,25,25
CHARAGUA,consultas prenatales,repetidas,2007-10-01,186,186
CHARAÑA,consultas prenatales,repetidas,2007-10-01,11,11
CHAYANTA,consultas prenatales,repetidas,2007-10-01,76,76
CHIMORE,consultas prenatales,repetidas,2007-10-01,75,75
CHIPAYA,consultas prenatales,repetidas,2007-10-01,8,8
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,repetidas,2007-10-01,103,103
CHUMA,consultas prenatales,repetidas,2007-10-01,11,11
CLIZA,consultas prenatales,repetidas,2007-10-01,145,145
COBIJA,consultas prenatales,repetidas,2007-10-01,474,474
COCHABAMBA,consultas prenatales,repetidas,2007-10-01,5866,5866
COIPASA,consultas prenatales,repetidas,2007-10-01,2,2
COLCAPIRHUA,consultas prenatales,repetidas,2007-10-01,441,441
"COLCHA ""K""",consultas prenatales,repetidas,2007-10-01,39,39
COLOMI,consultas prenatales,repetidas,2007-10-01,98,98
COLPA BELGICA,consultas prenatales,repetidas,2007-10-01,46,46
COLQUECHACA,consultas prenatales,repetidas,2007-10-01,142,142
COLQUENCHA,consultas prenatales,repetidas,2007-10-01,22,22
COLQUIRI,consultas prenatales,repetidas,2007-10-01,101,101
COMANCHE,consultas prenatales,repetidas,2007-10-01,4,4
COMARAPA,consultas prenatales,repetidas,2007-10-01,166,166
COMBAYA,consultas prenatales,repetidas,2007-10-01,7,7
CONCEPCION,consultas prenatales,repetidas,2007-10-01,65,65
COPACABANA,consultas prenatales,repetidas,2007-10-01,52,52
CORIPATA,consultas prenatales,repetidas,2007-10-01,71,71
CORO CORO,consultas prenatales,repetidas,2007-10-01,21,21
COROICO,consultas prenatales,repetidas,2007-10-01,83,83
CORQUE,consultas prenatales,repetidas,2007-10-01,22,22
COTAGAITA,consultas prenatales,repetidas,2007-10-01,147,147
COTOCA,consultas prenatales,repetidas,2007-10-01,261,261
CUATRO CAÑADAS,consultas prenatales,repetidas,2007-10-01,108,108
CUCHUMUELA (V. G. VILLARROEL),consultas prenatales,repetidas,2007-10-01,4,4
CUEVO,consultas prenatales,repetidas,2007-10-01,24,24
CULPINA,consultas prenatales,repetidas,2007-10-01,117,117
CURAHUARA DE CARANGAS,consultas prenatales,repetidas,2007-10-01,38,38
CURVA,consultas prenatales,repetidas,2007-10-01,4,4
DESAGUADERO,consultas prenatales,repetidas,2007-10-01,30,30
EL ALTO,consultas prenatales,repetidas,2007-10-01,5231,5231
EL CHORO,consultas prenatales,repetidas,2007-10-01,29,29
EL PUENTE(STC),consultas prenatales,repetidas,2007-10-01,64,64
EL PUENTE(TJA),consultas prenatales,repetidas,2007-10-01,49,49
EL TORNO,consultas prenatales,repetidas,2007-10-01,308,308
EL VILLAR,consultas prenatales,repetidas,2007-10-01,28,28
ENTRE RIOS,consultas prenatales,repetidas,2007-10-01,114,114
ENTRE RIOS,consultas prenatales,repetidas,2007-10-01,83,83
EUCALIPTUS,consultas prenatales,repetidas,2007-10-01,38,38
EUREKA (SANTOS MERCADO),consultas prenatales,repetidas,2007-10-01,5,5
EXALTACION,consultas prenatales,repetidas,2007-10-01,15,15
FERNANDEZ ALONSO,consultas prenatales,repetidas,2007-10-01,81,81
FILADELFIA,consultas prenatales,repetidas,2007-10-01,15,15
GENERAL SAAVEDRA,consultas prenatales,repetidas,2007-10-01,62,62
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,repetidas,2007-10-01,25,25
GUANAY,consultas prenatales,repetidas,2007-10-01,75,75
GUAQUI,consultas prenatales,repetidas,2007-10-01,25,25
GUAYARAMERIN,consultas prenatales,repetidas,2007-10-01,324,324
GUTIERREZ,consultas prenatales,repetidas,2007-10-01,63,63
HUACARETA,consultas prenatales,repetidas,2007-10-01,64,64
HUACAYA (VILLA DE HUACAYA),consultas prenatales,repetidas,2007-10-01,22,22
HUACHACALLA,consultas prenatales,repetidas,2007-10-01,2,2
HUANUNI,consultas prenatales,repetidas,2007-10-01,227,227
HUARACAJE,consultas prenatales,repetidas,2007-10-01,21,21
HUAYLLAMARCA,consultas prenatales,repetidas,2007-10-01,7,7
ICHOCA,consultas prenatales,repetidas,2007-10-01,13,13
ICLA,consultas prenatales,repetidas,2007-10-01,55,55
INCAHUASI,consultas prenatales,repetidas,2007-10-01,153,153
INGAVI (HUMAITA),consultas prenatales,repetidas,2007-10-01,2,2
INQUISIVI,consultas prenatales,repetidas,2007-10-01,24,24
IRUPANA (VILLA DE LANZA),consultas prenatales,repetidas,2007-10-01,76,76
IXIAMAS,consultas prenatales,repetidas,2007-10-01,50,50
JESUS DE MACHACA,consultas prenatales,repetidas,2007-10-01,38,38
LA ASUNTA,consultas prenatales,repetidas,2007-10-01,162,162
LA GUARDIA,consultas prenatales,repetidas,2007-10-01,576,576
LA PAZ,consultas prenatales,repetidas,2007-10-01,7679,7679
LA RIVERA,consultas prenatales,repetidas,2007-10-01,1,1
LAGUNILLAS,consultas prenatales,repetidas,2007-10-01,17,17
LAJA,consultas prenatales,repetidas,2007-10-01,59,59
LAS CARRERAS,consultas prenatales,repetidas,2007-10-01,24,24
LICOMA PAMPA,consultas prenatales,repetidas,2007-10-01,10,10
LLALLAGUA,consultas prenatales,repetidas,2007-10-01,377,377
LLICA,consultas prenatales,repetidas,2007-10-01,27,27
LORETO,consultas prenatales,repetidas,2007-10-01,16,16
LURIBAY,consultas prenatales,repetidas,2007-10-01,29,29
MACHACAMARCA,consultas prenatales,repetidas,2007-10-01,20,20
MACHARETI,consultas prenatales,repetidas,2007-10-01,49,49
MAGDALENA,consultas prenatales,repetidas,2007-10-01,78,78
MAIRANA,consultas prenatales,repetidas,2007-10-01,79,79
MALLA,consultas prenatales,repetidas,2007-10-01,8,8
MAPIRI,consultas prenatales,repetidas,2007-10-01,134,134
MECAPACA,consultas prenatales,repetidas,2007-10-01,48,48
MINEROS,consultas prenatales,repetidas,2007-10-01,129,129
MIZQUE,consultas prenatales,repetidas,2007-10-01,134,134
MOCOMOCO,consultas prenatales,repetidas,2007-10-01,24,24
MOJINETE,consultas prenatales,repetidas,2007-10-01,3,3
MOJOCOYA,consultas prenatales,repetidas,2007-10-01,38,38
MONTEAGUDO,consultas prenatales,repetidas,2007-10-01,314,314
MONTERO,consultas prenatales,repetidas,2007-10-01,773,773
MORO MORO,consultas prenatales,repetidas,2007-10-01,16,16
MOROCHATA,consultas prenatales,repetidas,2007-10-01,68,68
NACEBE (SANTA ROSA DEL ABUNA),consultas prenatales,repetidas,2007-10-01,8,8
NUEVO MANOA (NUEVA ESPERANZA),consultas prenatales,repetidas,2007-10-01,7,7
OCURI,consultas prenatales,repetidas,2007-10-01,111,111
OKINAWA,consultas prenatales,repetidas,2007-10-01,118,118
OMEREQUE,consultas prenatales,repetidas,2007-10-01,26,26
ORURO,consultas prenatales,repetidas,2007-10-01,2264,2264
PADCAYA,consultas prenatales,repetidas,2007-10-01,98,98
PADILLA,consultas prenatales,repetidas,2007-10-01,64,64
PAILON,consultas prenatales,repetidas,2007-10-01,88,88
PALCA,consultas prenatales,repetidas,2007-10-01,41,41
PALOS BLANCOS,consultas prenatales,repetidas,2007-10-01,176,176
PAMPA AULLAGAS,consultas prenatales,repetidas,2007-10-01,7,7
PAMPA GRANDE,consultas prenatales,repetidas,2007-10-01,51,51
PAPEL PAMPA,consultas prenatales,repetidas,2007-10-01,9,9
PASORAPA,consultas prenatales,repetidas,2007-10-01,18,18
PATACAMAYA,consultas prenatales,repetidas,2007-10-01,124,124
PAZÑA,consultas prenatales,repetidas,2007-10-01,42,42
PELECHUCO,consultas prenatales,repetidas,2007-10-01,11,11
POCOATA,consultas prenatales,repetidas,2007-10-01,89,89
POCONA,consultas prenatales,repetidas,2007-10-01,39,39
POJO (CBBA),consultas prenatales,repetidas,2007-10-01,54,54
POOPO,consultas prenatales,repetidas,2007-10-01,35,35
PORCO,consultas prenatales,repetidas,2007-10-01,101,101
POROMA,consultas prenatales,repetidas,2007-10-01,108,108
PORONGO,consultas prenatales,repetidas,2007-10-01,36,36
PORTACHUELO,consultas prenatales,repetidas,2007-10-01,235,235
PORVENIR,consultas prenatales,repetidas,2007-10-01,38,38
POSTRER VALLE,consultas prenatales,repetidas,2007-10-01,6,6
POTOSI,consultas prenatales,repetidas,2007-10-01,1895,1895
PRESTO,consultas prenatales,repetidas,2007-10-01,34,34
PUCARA,consultas prenatales,repetidas,2007-10-01,14,14
PUCARANI,consultas prenatales,repetidas,2007-10-01,99,99
PUERTO ACOSTA,consultas prenatales,repetidas,2007-10-01,59,59
PUERTO CARABUCO,consultas prenatales,repetidas,2007-10-01,30,30
PUERTO GONZALO MORENO,consultas prenatales,repetidas,2007-10-01,20,20
PUERTO PEREZ,consultas prenatales,repetidas,2007-10-01,18,18
PUERTO QUIJARRO,consultas prenatales,repetidas,2007-10-01,92,92
PUERTO RICO,consultas prenatales,repetidas,2007-10-01,83,83
PUERTO SILES,consultas prenatales,repetidas,2007-10-01,12,12
PUERTO SUAREZ,consultas prenatales,repetidas,2007-10-01,101,101
PUERTO VILLARROEL,consultas prenatales,repetidas,2007-10-01,273,273
PUNA,consultas prenatales,repetidas,2007-10-01,158,158
PUNATA,consultas prenatales,repetidas,2007-10-01,190,190
QUIABAYA,consultas prenatales,repetidas,2007-10-01,6,6
QUILLACOLLO,consultas prenatales,repetidas,2007-10-01,696,696
QUIME,consultas prenatales,repetidas,2007-10-01,54,54
QUIRUSILLAS,consultas prenatales,repetidas,2007-10-01,7,7
RAVELO,consultas prenatales,repetidas,2007-10-01,108,108
REYES,consultas prenatales,repetidas,2007-10-01,80,80
RIBERALTA,consultas prenatales,repetidas,2007-10-01,949,949
ROBORE,consultas prenatales,repetidas,2007-10-01,107,107
RURRENABAQUE,consultas prenatales,repetidas,2007-10-01,113,113
SABAYA,consultas prenatales,repetidas,2007-10-01,12,12
SACABA,consultas prenatales,repetidas,2007-10-01,757,757
SACABAMBA,consultas prenatales,repetidas,2007-10-01,26,26
SACACA,consultas prenatales,repetidas,2007-10-01,121,121
SAIPINA,consultas prenatales,repetidas,2007-10-01,28,28
SALINAS DE GARCI MENDOZA,consultas prenatales,repetidas,2007-10-01,52,52
SAMAIPATA,consultas prenatales,repetidas,2007-10-01,29,29
SAN AGUSTIN,consultas prenatales,repetidas,2007-10-01,9,9
SAN ANDRES,consultas prenatales,repetidas,2007-10-01,25,25
SAN ANDRES DE MACHACA,consultas prenatales,repetidas,2007-10-01,17,17
SAN ANTONIO DE ESMORUCO,consultas prenatales,repetidas,2007-10-01,9,9
SAN ANTONIO DE LOMERIO,consultas prenatales,repetidas,2007-10-01,18,18
SAN BENITO,consultas prenatales,repetidas,2007-10-01,31,31
SAN BORJA,consultas prenatales,repetidas,2007-10-01,202,202
SAN BUENA VENTURA,consultas prenatales,repetidas,2007-10-01,87,87
SAN CARLOS,consultas prenatales,repetidas,2007-10-01,155,155
SAN IGNACIO,consultas prenatales,repetidas,2007-10-01,133,133
SAN IGNACIO DE VELASCO,consultas prenatales,repetidas,2007-10-01,446,446
SAN JAVIER(BNI),consultas prenatales,repetidas,2007-10-01,8,8
SAN JAVIER(STC),consultas prenatales,repetidas,2007-10-01,119,119
SAN JOAQUIN,consultas prenatales,repetidas,2007-10-01,16,16
SAN JOSE DE CHIQUITOS,consultas prenatales,repetidas,2007-10-01,95,95
SAN JUAN DE YAPACANI,consultas prenatales,repetidas,2007-10-01,46,46
SAN JULIAN,consultas prenatales,repetidas,2007-10-01,228,228
SAN LORENZO(PND),consultas prenatales,repetidas,2007-10-01,11,11
SAN LORENZO(TJA),consultas prenatales,repetidas,2007-10-01,67,67
SAN LUCAS,consultas prenatales,repetidas,2007-10-01,383,383
SAN MATIAS,consultas prenatales,repetidas,2007-10-01,62,62
SAN MIGUEL DE VELASCO,consultas prenatales,repetidas,2007-10-01,45,45
SAN PABLO DE LIPEZ,consultas prenatales,repetidas,2007-10-01,23,23
SAN PEDRO,consultas prenatales,repetidas,2007-10-01,105,105
SAN PEDRO DE BUENA VISTA,consultas prenatales,repetidas,2007-10-01,102,102
SAN PEDRO DE CURAHUARA,consultas prenatales,repetidas,2007-10-01,8,8
SAN PEDRO DE QUEMES,consultas prenatales,repetidas,2007-10-01,1,1
SAN PEDRO DE TIQUINA,consultas prenatales,repetidas,2007-10-01,9,9
SAN PEDRO(PND),consultas prenatales,repetidas,2007-10-01,5,5
SAN RAFAEL,consultas prenatales,repetidas,2007-10-01,54,54
SAN RAMON,consultas prenatales,repetidas,2007-10-01,61,61
SANTA ANA,consultas prenatales,repetidas,2007-10-01,177,177
SANTA CRUZ DE LA SIERRA,consultas prenatales,repetidas,2007-10-01,8551,8551
SANTA ROSA,consultas prenatales,repetidas,2007-10-01,72,72
SANTA ROSA DEL SARA,consultas prenatales,repetidas,2007-10-01,119,119
SANTIAGO DE CALLAPA,consultas prenatales,repetidas,2007-10-01,9,9
SANTIAGO DE HUARI,consultas prenatales,repetidas,2007-10-01,35,35
SANTIAGO DE MACHACA,consultas prenatales,repetidas,2007-10-01,6,6
SANTIVAÑES,consultas prenatales,repetidas,2007-10-01,16,16
SANTUARIO DE QUILLACAS,consultas prenatales,repetidas,2007-10-01,16,16
SAPAHAQUI,consultas prenatales,repetidas,2007-10-01,11,11
SENA,consultas prenatales,repetidas,2007-10-01,9,9
SICA SICA (VILLA AROMA),consultas prenatales,repetidas,2007-10-01,56,56
SICAYA,consultas prenatales,repetidas,2007-10-01,8,8
SIPE SIPE,consultas prenatales,repetidas,2007-10-01,276,276
SOPACHUY,consultas prenatales,repetidas,2007-10-01,49,49
SORACACHI,consultas prenatales,repetidas,2007-10-01,33,33
SORATA,consultas prenatales,repetidas,2007-10-01,76,76
SUCRE,consultas prenatales,repetidas,2007-10-01,2408,2408
TACACHI,consultas prenatales,repetidas,2007-10-01,7,7
TACACOMA,consultas prenatales,repetidas,2007-10-01,29,29
TACOBAMBA,consultas prenatales,repetidas,2007-10-01,19,19
TACOPAYA,consultas prenatales,repetidas,2007-10-01,55,55
TAHUA,consultas prenatales,repetidas,2007-10-01,4,4
TAPACARI,consultas prenatales,repetidas,2007-10-01,108,108
TARABUCO,consultas prenatales,repetidas,2007-10-01,199,199
TARACO,consultas prenatales,repetidas,2007-10-01,9,9
TARATA,consultas prenatales,repetidas,2007-10-01,35,35
TARIJA,consultas prenatales,repetidas,2007-10-01,1150,1150
TARVITA,consultas prenatales,repetidas,2007-10-01,113,113
TEOPONTE,consultas prenatales,repetidas,2007-10-01,21,21
TIAWANACU,consultas prenatales,repetidas,2007-10-01,51,51
TINGUIPAYA,consultas prenatales,repetidas,2007-10-01,74,74
TIPUANI,consultas prenatales,repetidas,2007-10-01,116,116
TIQUIPAYA,consultas prenatales,repetidas,2007-10-01,532,532
TIRAQUE (CBBA),consultas prenatales,repetidas,2007-10-01,285,285
TITO YUPANQUI (PARQUIPUJIO),consultas prenatales,repetidas,2007-10-01,4,4
TOCO,consultas prenatales,repetidas,2007-10-01,18,18
TODOS SANTOS,consultas prenatales,repetidas,2007-10-01,2,2
TOLATA,consultas prenatales,repetidas,2007-10-01,20,20
TOLEDO,consultas prenatales,repetidas,2007-10-01,39,39
TOMAVE,consultas prenatales,repetidas,2007-10-01,34,34
TOMINA,consultas prenatales,repetidas,2007-10-01,60,60
TORO TORO,consultas prenatales,repetidas,2007-10-01,43,43
TOTORA(CBBA),consultas prenatales,repetidas,2007-10-01,60,60
TOTORA(ORR),consultas prenatales,repetidas,2007-10-01,11,11
TRIGAL,consultas prenatales,repetidas,2007-10-01,15,15
TRINIDAD,consultas prenatales,repetidas,2007-10-01,844,844
TUPIZA,consultas prenatales,repetidas,2007-10-01,319,319
TURCO,consultas prenatales,repetidas,2007-10-01,15,15
UMALA,consultas prenatales,repetidas,2007-10-01,10,10
UNCIA,consultas prenatales,repetidas,2007-10-01,211,211
URIONDO (A. CONCEPCION),consultas prenatales,repetidas,2007-10-01,73,73
URUBICHA,consultas prenatales,repetidas,2007-10-01,65,65
UYUNI,consultas prenatales,repetidas,2007-10-01,199,199
VACAS,consultas prenatales,repetidas,2007-10-01,51,51
VALLEGRANDE,consultas prenatales,repetidas,2007-10-01,93,93
VIACHA,consultas prenatales,repetidas,2007-10-01,249,249
VILA VILA,consultas prenatales,repetidas,2007-10-01,19,19
VILLA MONTES,consultas prenatales,repetidas,2007-10-01,274,274
VILLA NUEVA (LOMA ALTA),consultas prenatales,repetidas,2007-10-01,11,11
VILLA RIVERO,consultas prenatales,repetidas,2007-10-01,9,9
VILLA SERRANO,consultas prenatales,repetidas,2007-10-01,89,89
VILLA TUNARI,consultas prenatales,repetidas,2007-10-01,500,500
VILLA VACA GUZMAN (MUYUPAMPA),consultas prenatales,repetidas,2007-10-01,62,62
VILLAZON,consultas prenatales,repetidas,2007-10-01,304,304
VINTO,consultas prenatales,repetidas,2007-10-01,234,234
VITICHI,consultas prenatales,repetidas,2007-10-01,47,47
WALDO BALLIVIAN,consultas prenatales,repetidas,2007-10-01,10,10
WARNES,consultas prenatales,repetidas,2007-10-01,482,482
YACO,consultas prenatales,repetidas,2007-10-01,13,13
YACUIBA,consultas prenatales,repetidas,2007-10-01,647,647
YAMPARAEZ,consultas prenatales,repetidas,2007-10-01,47,47
YANACACHI,consultas prenatales,repetidas,2007-10-01,32,32
YAPACANI,consultas prenatales,repetidas,2007-10-01,280,280
YOCALLA,consultas prenatales,repetidas,2007-10-01,33,33
YOTALA,consultas prenatales,repetidas,2007-10-01,49,49
YUNCHARA,consultas prenatales,repetidas,2007-10-01,31,31
ZUDAÑEZ,consultas prenatales,repetidas,2007-10-01,41,41
ACACIO,consultas prenatales,repetidas,2007-11-01,37,37
ACHACACHI,consultas prenatales,repetidas,2007-11-01,199,199
ACHOCALLA,consultas prenatales,repetidas,2007-11-01,29,29
AIQUILE,consultas prenatales,repetidas,2007-11-01,170,170
ALALAY,consultas prenatales,repetidas,2007-11-01,4,4
ALCALA,consultas prenatales,repetidas,2007-11-01,20,20
ANCORAIMES,consultas prenatales,repetidas,2007-11-01,44,44
ANDAMARCA,consultas prenatales,repetidas,2007-11-01,17,17
ANTEQUERA,consultas prenatales,repetidas,2007-11-01,21,21
ANZALDO,consultas prenatales,repetidas,2007-11-01,13,13
APOLO,consultas prenatales,repetidas,2007-11-01,90,90
ARAMPAMPA,consultas prenatales,repetidas,2007-11-01,43,43
ARANI,consultas prenatales,repetidas,2007-11-01,32,32
ARBIETO,consultas prenatales,repetidas,2007-11-01,25,25
ARQUE,consultas prenatales,repetidas,2007-11-01,42,42
ASCENCION DE GUARAYOS,consultas prenatales,repetidas,2007-11-01,156,156
ATOCHA,consultas prenatales,repetidas,2007-11-01,92,92
AUCAPATA,consultas prenatales,repetidas,2007-11-01,11,11
AYATA,consultas prenatales,repetidas,2007-11-01,17,17
AYO AYO,consultas prenatales,repetidas,2007-11-01,17,17
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,repetidas,2007-11-01,140,140
AZURDUY,consultas prenatales,repetidas,2007-11-01,72,72
BATALLAS,consultas prenatales,repetidas,2007-11-01,46,46
BAURES,consultas prenatales,repetidas,2007-11-01,37,37
BELEN DE ANDAMARCA,consultas prenatales,repetidas,2007-11-01,2,2
BELEN DE URMIRI,consultas prenatales,repetidas,2007-11-01,2,2
BELLA FLOR,consultas prenatales,repetidas,2007-11-01,10,10
BERMEJO,consultas prenatales,repetidas,2007-11-01,242,242
BETANZOS,consultas prenatales,repetidas,2007-11-01,182,182
BOLIVAR,consultas prenatales,repetidas,2007-11-01,23,23
BOLPEBRA,consultas prenatales,repetidas,2007-11-01,12,12
BOYUIBE,consultas prenatales,repetidas,2007-11-01,17,17
BUENA VISTA,consultas prenatales,repetidas,2007-11-01,44,44
CABEZAS,consultas prenatales,repetidas,2007-11-01,85,85
CAIROMA,consultas prenatales,repetidas,2007-11-01,47,47
"CAIZA ""D""",consultas prenatales,repetidas,2007-11-01,36,36
CAJUATA,consultas prenatales,repetidas,2007-11-01,46,46
CALACOTO,consultas prenatales,repetidas,2007-11-01,17,17
CALAMARCA,consultas prenatales,repetidas,2007-11-01,45,45
CAMARGO,consultas prenatales,repetidas,2007-11-01,105,105
CAMATAQUI (C. VILLA ABECIA),consultas prenatales,repetidas,2007-11-01,25,25
CAMIRI,consultas prenatales,repetidas,2007-11-01,185,185
CAPINOTA,consultas prenatales,repetidas,2007-11-01,151,151
CAQUIAVIRI,consultas prenatales,repetidas,2007-11-01,29,29
CARACOLLO,consultas prenatales,repetidas,2007-11-01,110,110
CARANAVI,consultas prenatales,repetidas,2007-11-01,374,374
CARANGAS,consultas prenatales,repetidas,2007-11-01,1,1
CARAPARI,consultas prenatales,repetidas,2007-11-01,70,70
CARIPUYO,consultas prenatales,repetidas,2007-11-01,27,27
CARMEN RIVERO TORREZ,consultas prenatales,repetidas,2007-11-01,15,15
CATACORA,consultas prenatales,repetidas,2007-11-01,6,6
CHACARILLA,consultas prenatales,repetidas,2007-11-01,2,2
CHALLAPATA,consultas prenatales,repetidas,2007-11-01,199,199
CHAQUI,consultas prenatales,repetidas,2007-11-01,28,28
CHARAGUA,consultas prenatales,repetidas,2007-11-01,181,181
CHARAÑA,consultas prenatales,repetidas,2007-11-01,10,10
CHAYANTA,consultas prenatales,repetidas,2007-11-01,86,86
CHIMORE,consultas prenatales,repetidas,2007-11-01,51,51
CHIPAYA,consultas prenatales,repetidas,2007-11-01,7,7
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,repetidas,2007-11-01,114,114
CHUMA,consultas prenatales,repetidas,2007-11-01,21,21
CLIZA,consultas prenatales,repetidas,2007-11-01,143,143
COBIJA,consultas prenatales,repetidas,2007-11-01,458,458
COCHABAMBA,consultas prenatales,repetidas,2007-11-01,5144,5144
COIPASA,consultas prenatales,repetidas,2007-11-01,6,6
COLCAPIRHUA,consultas prenatales,repetidas,2007-11-01,363,363
"COLCHA ""K""",consultas prenatales,repetidas,2007-11-01,41,41
COLOMI,consultas prenatales,repetidas,2007-11-01,99,99
COLPA BELGICA,consultas prenatales,repetidas,2007-11-01,30,30
COLQUECHACA,consultas prenatales,repetidas,2007-11-01,125,125
COLQUENCHA,consultas prenatales,repetidas,2007-11-01,29,29
COLQUIRI,consultas prenatales,repetidas,2007-11-01,95,95
COMANCHE,consultas prenatales,repetidas,2007-11-01,3,3
COMARAPA,consultas prenatales,repetidas,2007-11-01,141,141
