,group,variable,month,INFLUENZA ESTACIONAL DOSIS ÚNICA DENTRO,INFLUENZA ESTACIONAL DOSIS ÚNICA DENTRO,INFLUENZA ESTACIONAL DOSIS ÚNICA FUERA,INFLUENZA ESTACIONAL DOSIS ÚNICA FUERA,TOTALES,TOTALES,TOTALES
COLQUIRI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,9,12,1,2,10,14,24
COMARAPA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,9,17,0,0,9,17,26
COMBAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,1,1,0,0,1,1,2
CONCEPCION,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,19,17,0,3,19,20,39
COPACABANA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,2,3,3,6,5,9,14
CORIPATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,11,8,1,1,12,9,21
CORO CORO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,0,0,1,1,1,1,2
COROICO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,1,3,2,2,3,5,8
CORQUE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,1,1,1,0,2,1,3
COTAGAITA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,1,3,0,1,1,4,5
COTOCA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,34,32,1,2,35,34,69
CUATRO CAÑADAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,9,15,6,4,15,19,34
CURAHUARA DE CARANGAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,1,1,0,0,1,1,2
EL ALTO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,279,291,185,198,464,489,953
EL PUENTE(STC),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,7,5,2,2,9,7,16
EL PUENTE(TJA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,1,1,0,0,1,1,2
EL TORNO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,11,8,0,0,11,8,19
ENTRE RIOS TRJ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,1,0,0,0,1,0,1
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,13,22,3,7,16,29,45
ESCOMA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,2,2,2,2,4,4,8
EUCALIPTUS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,6,2,0,0,6,2,8
EUREKA (SANTOS MERCADO),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,0,2,0,0,0,2,2
EXALTACION,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,0,1,4,11,4,12,16
FERNANDEZ ALONSO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,2,3,1,2,3,5,8
FILADELFIA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,0,1,1,0,1,1,2
GENERAL SAAVEDRA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,9,9,0,0,9,9,18
GUANAY,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,4,6,3,3,7,9,16
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,40,24,39,40,79,64,143
HUACHACALLA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,0,1,0,0,0,1,1
HUANUNI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,4,1,3,3,7,4,11
HUARACAJE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,1,1,0,0,1,1,2
HUARINA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,0,1,0,0,0,1,1
HUAYLLAMARCA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,0,3,0,0,0,3,3
INQUISIVI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,1,0,4,0,5,0,5
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,5,7,0,1,5,8,13
IXIAMAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,5,2,0,0,5,2,7
JESUS DE MACHACA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,6,2,0,0,6,2,8
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,11,12,10,19,21,31,52
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,177,182,6,5,183,187,370
LA PAZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,439,452,127,138,566,590,1156
LAGUNILLAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,4,1,1,0,5,1,6
LAJA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,11,7,0,2,11,9,20
LLICA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,0,1,0,0,0,1,1
LORETO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,0,0,5,7,5,7,12
MACHACAMARCA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,1,0,0,0,1,0,1
MAGDALENA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,0,0,7,4,7,4,11
MAIRANA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,18,18,6,2,24,20,44
MALLA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,0,0,0,1,0,1,1
MAPIRI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,11,18,0,0,11,18,29
MECAPACA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,5,7,1,1,6,8,14
MINEROS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,15,20,4,7,19,27,46
MIZQUE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,2,3,0,0,2,3,5
MONTEAGUDO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,3,3,0,0,3,3,6
MONTERO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,119,134,13,6,132,140,272
MORO MORO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,0,1,1,1,1,2,3
MOROCHATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,3,3,5,0,8,3,11
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,0,1,1,1,1,2,3
OCURI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,1,0,0,1,1,1,2
OKINAWA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,10,10,4,8,14,18,32
ORURO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,266,232,25,26,291,258,549
PADCAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,0,0,1,0,1,0,1
PADILLA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,0,3,0,0,0,3,3
PAILON,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,22,20,16,22,38,42,80
PALCA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,1,0,0,0,1,0,1
PALOS BLANCOS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,6,6,0,0,6,6,12
PAMPA GRANDE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,5,6,3,0,8,6,14
PAPEL PAMPA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,1,2,0,0,1,2,3
POCOATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,4,2,1,1,5,3,8
POJO (CBBA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,5,5,0,0,5,5,10
PORCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,5,2,1,0,6,2,8
POROMA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,2,5,4,1,6,6,12
PORONGO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,0,1,0,0,0,1,1
PORTACHUELO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,17,7,1,1,18,8,26
PORVENIR,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,2,4,2,2,4,6,10
POSTRER VALLE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,0,1,0,0,0,1,1
POTOSI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,119,122,8,10,127,132,259
PUCARA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,1,0,0,0,1,0,1
PUCARANI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,4,4,0,1,4,5,9
PUERTO ACOSTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,3,4,1,0,4,4,8
PUERTO CARABUCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,1,0,0,0,1,0,1
PUERTO GONZALO MORENO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,3,3,2,1,5,4,9
PUERTO QUIJARRO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,12,20,7,7,19,27,46
PUERTO RICO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,3,3,0,1,3,4,7
PUERTO SILES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,0,0,1,3,1,3,4
PUERTO SUAREZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,10,11,19,18,29,29,58
PUNA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,0,1,0,3,0,4,4
PUNATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,19,16,16,14,35,30,65
QUIABAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,0,1,0,1,0,2,2
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,75,100,100,112,175,212,387
QUIME,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,3,4,0,2,3,6,9
RAQAYPAMPA(ETA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,2,2,3,1,5,3,8
RAVELO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,7,6,2,0,9,6,15
REYES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,5,7,0,0,5,7,12
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,48,60,3,6,51,66,117
ROBORE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,19,14,2,6,21,20,41
RURRENABAQUE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,7,10,0,0,7,10,17
SACABA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,65,89,73,70,138,159,297
SAIPINA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,0,0,5,0,5,0,5
SALINAS DE GARCI MENDOZA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,3,0,1,6,4,6,10
SAMAIPATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,3,2,1,0,4,2,6
SAN ANDRES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,2,6,0,0,2,6,8
SAN ANDRES DE MACHACA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,0,0,1,1,1,1,2
SAN ANTONIO DE LOMERIO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,0,0,2,0,2,0,2
SAN BENITO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,10,8,4,16,14,24,38
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,25,34,0,0,25,34,59
SAN BUENA VENTURA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,7,6,2,5,9,11,20
SAN CARLOS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,7,4,2,1,9,5,14
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,10,5,0,1,10,6,16
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,45,41,8,3,53,44,97
SAN JAVIER(STC),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,5,4,0,0,5,4,9
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,28,20,22,33,50,53,103
SAN JUAN DE YAPACANI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,7,12,2,3,9,15,24
SAN LORENZO(PND),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,5,4,5,5,10,9,19
SAN LORENZO(TJA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,12,13,3,1,15,14,29
SAN LUCAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,0,4,0,1,0,5,5
SAN MATIAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,19,11,10,9,29,20,49
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,5,2,12,6,17,8,25
SAN PABLO DE LIPEZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,0,1,0,0,0,1,1
SAN PEDRO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,10,5,2,2,12,7,19
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,1,4,0,0,1,4,5
SAN PEDRO DE CURAHUARA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,1,0,0,0,1,0,1
SAN PEDRO(PND),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,0,0,0,1,0,1,1
SAN RAFAEL,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,1,4,0,0,1,4,5
SAN RAMON BENI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,5,2,2,4,7,6,13
SAN RAMON SCZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,22,26,0,0,22,26,48
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,12,9,0,1,12,10,22
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,1163,1167,577,601,1740,1768,3508
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,14,8,0,0,14,8,22
SANTA ROSA DEL SARA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,2,2,0,0,2,2,4
SANTIAGO DE HUARI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,0,0,0,2,0,2,2
SANTIAGO DE HUATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,1,0,0,0,1,0,1
SANTIAGO DE MACHACA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,0,1,0,0,0,1,1
SANTUARIO DE QUILLACAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,1,0,0,0,1,0,1
SAPAHAQUI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,0,4,1,3,1,7,8
SENA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,2,4,3,4,5,8,13
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,10,9,0,5,10,14,24
SORACACHI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,2,4,1,3,3,7,10
SORATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,0,2,2,3,2,5,7
SUCRE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,225,224,52,43,277,267,544
TARABUCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,0,0,0,1,0,1,1
TARACO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,1,0,0,0,1,0,1
TARIJA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,83,94,34,42,117,136,253
TEOPONTE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,2,2,0,0,2,2,4
TIAHUANACU,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,2,1,1,2,3,3,6
TINGUIPAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,0,0,2,2,2,2,4
TIPUANI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,2,2,1,2,3,4,7
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,43,58,14,15,57,73,130
TORO TORO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,0,0,2,0,2,0,2
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,8,7,4,7,12,14,26
TOTORA(ORR),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,1,0,0,0,1,0,1
TRIGAL,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,0,1,0,1,0,2,2
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,62,79,4,4,66,83,149
TUPIZA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,4,5,2,0,6,5,11
UNCIA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,5,5,0,0,5,5,10
URIONDO (A. CONCEPCION),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,4,4,8,6,12,10,22
URUBICHA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,6,3,0,1,6,4,10
UYUNI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,11,13,2,1,13,14,27
VACAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,1,4,4,6,5,10,15
VALLEGRANDE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,14,10,3,1,17,11,28
VIACHA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,44,50,18,18,62,68,130
VILLA CHARCAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,2,3,0,0,2,3,5
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,18,23,4,9,22,32,54
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,25,50,8,10,33,60,93
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,1,0,0,0,1,0,1
VILLAZON,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,20,28,0,2,20,30,50
VINTO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,2,7,3,3,5,10,15
WARNES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,164,149,27,23,191,172,363
YACUIBA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,54,51,12,16,66,67,133
YANACACHI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,1,3,0,0,1,3,4
YAPACANI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,16,22,21,20,37,42,79
YOCALLA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,2,0,0,1,2,1,3
YOTALA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-10-01,0,1,0,0,0,1,1
ACHACACHI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-11-01,6,11,1,0,7,11,18
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-11-01,5,5,2,1,7,6,13
ALTO BENI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-11-01,0,2,0,0,0,2,2
ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-11-01,0,0,1,0,1,0,1
ANTEQUERA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-11-01,0,1,2,2,2,3,5
APOLO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-11-01,3,4,2,3,5,7,12
ARAMPAMPA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-11-01,2,0,0,0,2,0,2
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-11-01,40,27,8,8,48,35,83
ATOCHA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-11-01,7,0,4,5,11,5,16
BATALLAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-11-01,3,4,8,10,11,14,25
BELLA FLOR,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-11-01,1,0,3,1,4,1,5
BETANZOS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-11-01,0,0,1,0,1,0,1
BOLPEBRA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-11-01,1,0,0,0,1,0,1
BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-11-01,12,9,7,12,19,21,40
CABEZAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-11-01,3,9,11,9,14,18,32
"CAIZA ""D""",vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-11-01,2,1,0,0,2,1,3
CAMIRI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-11-01,1,1,0,0,1,1,2
CAQUIAVIRI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-11-01,0,0,1,0,1,0,1
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-11-01,10,4,5,4,15,8,23
CARANAVI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-11-01,1,0,0,0,1,0,1
CARAPARI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-11-01,2,1,0,0,2,1,3
CARMEN RIVERO TORREZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-11-01,2,2,3,1,5,3,8
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-11-01,11,13,3,1,14,14,28
CHAQUI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-11-01,0,0,0,2,0,2,2
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-11-01,35,23,18,24,53,47,100
CHARAÑA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-11-01,0,1,0,0,0,1,1
CHOQUE COTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-11-01,0,0,1,0,1,0,1
CHUA COCANI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-11-01,2,1,0,0,2,1,3
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-11-01,2,5,0,0,2,5,7
CHUMA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-11-01,1,1,2,0,3,1,4
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-11-01,0,1,0,1,0,2,2
COBIJA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-11-01,46,42,31,38,77,80,157
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-11-01,546,413,416,473,962,886,1848
COIPASA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-11-01,1,0,0,0,1,0,1
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-11-01,6,10,0,2,6,12,18
"COLCHA ""K""",vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-11-01,4,1,1,0,5,1,6
COLOMI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-11-01,20,12,15,8,35,20,55
COLPA BELGICA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-11-01,10,11,6,7,16,18,34
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-11-01,1,2,0,0,1,2,3
COLQUIRI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-11-01,3,4,4,2,7,6,13
COMANCHE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-11-01,1,1,0,0,1,1,2
COMARAPA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-11-01,6,7,0,0,6,7,13
CONCEPCION,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-11-01,26,17,0,4,26,21,47
COPACABANA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-11-01,1,1,1,0,2,1,3
CORIPATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-11-01,4,1,0,0,4,1,5
COROICO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-11-01,5,8,1,2,6,10,16
