,group,variable,month,SRP 2DA. DOSIS DENTRO,SRP 2DA. DOSIS DENTRO,SRP 2DA. DOSIS FUERA,SRP 2DA. DOSIS FUERA,TOTALES,TOTALES,TOTALES
COLQUIRI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,3,2,0,2,3,4,7
COMANCHE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,2,1,0,0,2,1,3
COMARAPA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,13,9,2,1,15,10,25
COMBAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,1,0,0,0,1,0,1
CONCEPCION,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,8,14,4,5,12,19,31
COPACABANA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,0,1,1,3,1,4,5
CORIPATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,19,11,2,0,21,11,32
CORO CORO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,3,1,1,1,4,2,6
COROICO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,6,3,0,1,6,4,10
CORQUE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,0,0,1,0,1,0,1
COTAGAITA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,5,7,0,2,5,9,14
COTOCA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,61,36,3,1,64,37,101
CRUZ DE MACHACAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,1,0,0,0,1,0,1
CUATRO CAÑADAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,13,12,1,2,14,14,28
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,4,2,5,2,9,4,13
CUEVO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,1,1,0,2,1,3,4
CULPINA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,7,7,2,3,9,10,19
CURAHUARA DE CARANGAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,3,4,0,0,3,4,7
CURVA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,1,1,1,2,2,3,5
DESAGUADERO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,1,1,2,1,3,2,5
EL ALTO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,317,274,209,182,526,456,982
EL CHORO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,1,0,1,2,2,2,4
EL PUENTE(STC),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,6,5,2,0,8,5,13
EL PUENTE(TJA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,2,5,2,2,4,7,11
EL TORNO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,43,24,4,4,47,28,75
EL VILLAR,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,1,3,0,1,1,4,5
ENTRE RIOS TRJ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,20,14,1,0,21,14,35
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,40,30,5,3,45,33,78
ESCOMA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,0,1,0,0,0,1,1
ESMERALDA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,1,0,0,0,1,0,1
EUREKA (SANTOS MERCADO),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,2,0,1,1,3,1,4
FERNANDEZ ALONSO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,3,7,3,3,6,10,16
FILADELFIA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,3,1,3,1,6,2,8
GENERAL SAAVEDRA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,5,4,0,0,5,4,9
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,4,3,2,1,6,4,10
GUANAY,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,1,4,4,6,5,10,15
GUAQUI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,2,4,2,2,4,6,10
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,14,14,53,34,67,48,115
GUTIERREZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,6,2,0,4,6,6,12
HUACARETA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,10,10,3,3,13,13,26
HUACAYA (VILLA DE HUACAYA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,2,0,1,2,3,2,5
HUANUNI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,2,2,18,17,20,19,39
HUARACAJE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,1,1,0,0,1,1,2
HUARINA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,2,0,0,0,2,0,2
HUAYLLAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,6,2,0,0,6,2,8
HUMANATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,0,0,1,0,1,0,1
ICHOCA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,2,0,0,0,2,0,2
ICLA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,1,2,1,0,2,2,4
INCAHUASI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,3,2,3,5,6,7,13
INQUISIVI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,1,0,1,5,2,5,7
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,3,4,0,0,3,4,7
IXIAMAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,3,0,3,2,6,2,8
JESUS DE MACHACA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,8,7,0,1,8,8,16
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,18,12,2,4,20,16,36
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,89,80,1,3,90,83,173
LA PAZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,287,272,37,29,324,301,625
LAGUNILLAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,0,1,1,3,1,4,5
LAJA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,16,10,4,4,20,14,34
LAS CARRERAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,2,0,1,1,3,1,4
LICOMA PAMPA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,2,1,0,0,2,1,3
LLALLAGUA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,35,35,8,13,43,48,91
LLICA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,0,0,2,0,2,0,2
LORETO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,0,1,1,0,1,1,2
LURIBAY,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,0,0,1,0,1,0,1
MACHACAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,1,2,0,0,1,2,3
MACHARETI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,3,5,1,1,4,6,10
MAGDALENA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,1,2,9,15,10,17,27
MAIRANA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,9,7,3,3,12,10,22
MALLA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,1,0,1,1,2,1,3
MAPIRI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,5,6,0,0,5,6,11
MECAPACA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,4,2,0,1,4,3,7
MINEROS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,12,8,1,0,13,8,21
MIZQUE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,12,5,16,10,28,15,43
MOCOMOCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,4,5,3,5,7,10,17
MOJOCOYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,3,2,1,1,4,3,7
MONTEAGUDO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,9,18,0,0,9,18,27
MONTERO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,78,52,5,4,83,56,139
MORO MORO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,0,0,2,0,2,0,2
MOROCHATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,1,3,5,3,6,6,12
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,3,0,3,1,6,1,7
OCURI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,5,4,1,0,6,4,10
OKINAWA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,11,6,4,5,15,11,26
OMEREQUE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,0,2,6,4,6,6,12
ORURO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,135,146,15,23,150,169,319
PADCAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,7,17,1,3,8,20,28
PADILLA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,10,5,1,1,11,6,17
PAILON,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,2,5,8,5,10,10,20
PALCA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,5,7,1,1,6,8,14
PALOS BLANCOS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,18,12,4,1,22,13,35
PAMPA AULLAGAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,1,0,0,0,1,0,1
PAMPA GRANDE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,6,3,2,0,8,3,11
PAPEL PAMPA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,6,1,0,1,6,2,8
PASORAPA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,2,0,0,1,2,1,3
PATACAMAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,7,7,2,2,9,9,18
PAZÑA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,2,3,0,0,2,3,5
PELECHUCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,5,1,2,2,7,3,10
POCOATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,3,5,2,7,5,12,17
POCONA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,6,9,9,7,15,16,31
POJO (CBBA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,8,2,0,1,8,3,11
POOPO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,2,3,1,3,3,6,9
PORCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,9,6,0,0,9,6,15
POROMA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,4,4,5,4,9,8,17
PORONGO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,6,7,6,7,12,14,26
PORTACHUELO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,8,10,1,0,9,10,19
PORVENIR,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,4,2,0,2,4,4,8
POSTRER VALLE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,0,1,0,0,0,1,1
POTOSI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,172,170,23,17,195,187,382
PRESTO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,2,5,0,2,2,7,9
PUCARA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,1,0,0,0,1,0,1
PUCARANI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,13,10,7,5,20,15,35
PUERTO ACOSTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,2,2,2,2,4,4,8
PUERTO CARABUCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,2,2,0,0,2,2,4
PUERTO GONZALO MORENO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,1,3,1,1,2,4,6
PUERTO PEREZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,0,0,0,1,0,1,1
PUERTO RICO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,4,3,5,2,9,5,14
PUERTO SUAREZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,5,7,11,9,16,16,32
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,34,34,3,6,37,40,77
PUNA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,1,0,7,3,8,3,11
PUNATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,8,10,9,13,17,23,40
QUIABAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,1,1,1,0,2,1,3
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,49,43,59,57,108,100,208
QUIME,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,3,4,1,1,4,5,9
QUIRUSILLAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,1,0,0,0,1,0,1
RAQAYPAMPA(ETA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,3,4,0,0,3,4,7
RAVELO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,6,6,11,8,17,14,31
REYES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,7,9,0,0,7,9,16
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,23,28,0,1,23,29,52
ROBORE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,4,7,0,3,4,10,14
RURRENABAQUE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,8,7,0,0,8,7,15
SABAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,0,0,1,0,1,0,1
SACABA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,133,160,57,62,190,222,412
SACABAMBA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,2,3,1,0,3,3,6
SACACA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,3,6,0,2,3,8,11
SAIPINA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,2,4,5,2,7,6,13
SALINAS DE GARCI MENDOZA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,3,7,1,1,4,8,12
SAMAIPATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,6,4,0,2,6,6,12
SAN ANDRES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,6,3,0,1,6,4,10
SAN ANDRES DE MACHACA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,4,1,0,0,4,1,5
SAN ANTONIO DE ESMORUCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,0,0,0,1,0,1,1
SAN ANTONIO DE LOMERIO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,6,1,2,3,8,4,12
SAN BENITO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,7,7,0,1,7,8,15
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,39,48,6,0,45,48,93
SAN BUENA VENTURA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,2,8,3,1,5,9,14
SAN CARLOS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,10,7,2,3,12,10,22
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,7,5,5,6,12,11,23
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,32,28,12,7,44,35,79
SAN JAVIER(BNI),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,1,0,0,0,1,0,1
SAN JAVIER(STC),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,6,6,4,0,10,6,16
SAN JOAQUIN,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,2,1,5,8,7,9,16
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,13,13,4,1,17,14,31
SAN JUAN DE YAPACANI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,5,1,1,1,6,2,8
SAN JULIAN,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,46,36,6,3,52,39,91
SAN LORENZO(PND),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,3,2,4,2,7,4,11
SAN LORENZO(TJA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,18,6,5,1,23,7,30
SAN LUCAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,19,17,9,5,28,22,50
SAN MATIAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,2,1,1,0,3,1,4
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,3,6,20,4,23,10,33
SAN PEDRO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,4,3,1,2,5,5,10
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,7,3,8,4,15,7,22
SAN PEDRO DE CURAHUARA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,1,2,0,0,1,2,3
SAN PEDRO DE QUEMES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,0,0,0,1,0,1,1
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,0,1,0,0,0,1,1
SAN PEDRO(PND),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,0,0,1,1,1,1,2
SAN RAMON BENI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,0,0,5,7,5,7,12
SAN RAMON SCZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,6,5,2,0,8,5,13
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,5,8,0,0,5,8,13
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,454,484,115,111,569,595,1164
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,9,8,0,0,9,8,17
SANTA ROSA DEL SARA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,10,11,1,0,11,11,22
SANTIAGO DE CALLAPA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,1,1,0,1,1,2,3
SANTIAGO DE HUARI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,0,0,1,2,1,2,3
SANTIAGO DE HUATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,2,1,0,0,2,1,3
SANTIAGO DE MACHACA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,0,2,0,0,0,2,2
SANTIVAÑES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,2,3,0,1,2,4,6
SANTUARIO DE QUILLACAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,2,0,1,0,3,0,3
SAPAHAQUI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,3,5,1,0,4,5,9
SENA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,1,0,1,2,2,2,4
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,22,23,4,10,26,33,59
SICA SICA (VILLA AROMA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,11,8,3,3,14,11,25
SICAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,2,3,6,2,8,5,13
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,39,44,7,10,46,54,100
SOPACHUY,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,2,0,1,0,3,0,3
SORACACHI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,4,4,2,1,6,5,11
SORATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,6,8,6,5,12,13,25
SUCRE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,206,218,28,37,234,255,489
TACACHI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,1,0,2,0,3,0,3
TACACOMA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,8,5,1,0,9,5,14
TACOBAMBA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,4,2,0,2,4,4,8
TACOPAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,1,3,2,1,3,4,7
TAPACARI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,11,8,9,7,20,15,35
TARABUCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,6,6,1,4,7,10,17
TARACO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,1,3,0,0,1,3,4
TARATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,8,6,6,12,14,18,32
TARIJA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,119,110,41,30,160,140,300
TARVITA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,9,6,7,5,16,11,27
TEOPONTE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,10,5,2,2,12,7,19
TIAHUANACU,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,12,9,10,10,22,19,41
TINGUIPAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,1,1,1,5,2,6,8
TIPUANI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,5,3,4,2,9,5,14
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,29,41,47,55,76,96,172
TIRAQUE (CBBA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,11,14,20,14,31,28,59
TOCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,6,7,3,1,9,8,17
TOLATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,5,2,3,2,8,4,12
TOLEDO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,0,3,1,1,1,4,5
TOMAVE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,5,6,1,0,6,6,12
TOMINA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,2,4,1,0,3,4,7
TORO TORO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,4,2,2,2,6,4,10
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,4,6,3,2,7,8,15
TOTORA(ORR),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,1,1,0,0,1,1,2
TRIGAL,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,0,0,3,2,3,2,5
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,33,28,1,0,34,28,62
TUPIZA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,25,23,1,1,26,24,50
UMALA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,4,0,0,0,4,0,4
UNCIA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,11,10,2,0,13,10,23
URIONDO (A. CONCEPCION),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,5,3,12,7,17,10,27
URUBICHA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,6,2,0,0,6,2,8
UYUNI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,8,13,7,8,15,21,36
VACAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,7,9,2,3,9,12,21
VALLEGRANDE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,12,14,0,0,12,14,26
VIACHA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,24,25,8,4,32,29,61
VILLA CHARCAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,1,2,1,3,2,5,7
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,14,24,3,3,17,27,44
VILLA NUEVA (LOMA ALTA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,2,1,3,2,5,3,8
VILLA RIVERO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,5,6,3,1,8,7,15
VILLA SERRANO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,7,9,7,2,14,11,25
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-10-01,86,72,6,8,92,80,172
