,group,variable,month,SRP 1RA. DOSIS DENTRO,SRP 1RA. DOSIS DENTRO,SRP 1RA. DOSIS FUERA,SRP 1RA. DOSIS FUERA,TOTALES,TOTALES,TOTALES
SAN JUAN DE YAPACANI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-09-01,10,13,3,7,13,20,33
SAN JULIAN,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-09-01,36,48,11,10,47,58,105
SAN LORENZO(PND),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-09-01,3,3,7,12,10,15,25
SAN LORENZO(TJA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-09-01,12,13,10,4,22,17,39
SAN LUCAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-09-01,32,24,23,7,55,31,86
SAN MATIAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-09-01,15,17,4,4,19,21,40
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-09-01,7,8,9,13,16,21,37
SAN PABLO DE LIPEZ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-09-01,6,1,0,0,6,1,7
SAN PEDRO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-09-01,10,12,7,2,17,14,31
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-09-01,23,25,20,23,43,48,91
SAN PEDRO DE CURAHUARA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-09-01,3,4,4,0,7,4,11
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-09-01,3,3,1,2,4,5,9
SAN PEDRO(PND),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-09-01,0,1,0,0,0,1,1
SAN RAFAEL,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-09-01,0,1,7,4,7,5,12
SAN RAMON BENI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-09-01,2,2,8,13,10,15,25
SAN RAMON SCZ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-09-01,14,9,4,2,18,11,29
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-09-01,7,11,18,19,25,30,55
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-09-01,1178,1156,260,279,1438,1435,2873
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-09-01,10,6,6,3,16,9,25
SANTA ROSA DEL SARA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-09-01,11,13,1,4,12,17,29
SANTIAGO DE CALLAPA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-09-01,0,1,1,2,1,3,4
SANTIAGO DE HUARI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-09-01,4,7,3,3,7,10,17
SANTIAGO DE HUATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-09-01,1,0,3,1,4,1,5
SANTIAGO DE MACHACA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-09-01,4,3,0,0,4,3,7
SANTIVAÑES,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-09-01,7,4,2,1,9,5,14
SANTUARIO DE QUILLACAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-09-01,0,0,2,1,2,1,3
SAPAHAQUI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-09-01,2,2,5,8,7,10,17
SENA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-09-01,11,11,8,7,19,18,37
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-09-01,23,23,1,0,24,23,47
SICA SICA (VILLA AROMA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-09-01,13,4,5,5,18,9,27
SICAYA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-09-01,2,1,1,5,3,6,9
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-09-01,33,29,8,4,41,33,74
SOPACHUY,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-09-01,0,1,6,8,6,9,15
SORACACHI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-09-01,4,2,3,4,7,6,13
SORATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-09-01,10,14,11,8,21,22,43
SUCRE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-09-01,323,281,7,6,330,287,617
TACACHI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-09-01,0,0,1,1,1,1,2
TACACOMA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-09-01,3,9,2,0,5,9,14
TACOBAMBA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-09-01,8,4,6,8,14,12,26
TACOPAYA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-09-01,6,2,11,4,17,6,23
TAHUA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-09-01,0,2,0,2,0,4,4
TAPACARI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-09-01,12,15,8,13,20,28,48
TARABUCO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-09-01,7,7,1,8,8,15,23
TARACO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-09-01,3,2,3,2,6,4,10
TARATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-09-01,9,7,2,1,11,8,19
TARIJA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-09-01,130,106,52,39,182,145,327
TARVITA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-09-01,5,5,8,7,13,12,25
TEOPONTE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-09-01,7,5,1,4,8,9,17
TIAHUANACU,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-09-01,7,5,0,1,7,6,13
TINGUIPAYA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-09-01,5,2,9,14,14,16,30
TIPUANI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-09-01,5,2,3,3,8,5,13
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-09-01,37,41,38,39,75,80,155
TIRAQUE (CBBA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-09-01,6,3,12,6,18,9,27
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-09-01,1,2,0,0,1,2,3
TOCO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-09-01,1,1,1,1,2,2,4
TOLATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-09-01,2,4,7,6,9,10,19
TOLEDO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-09-01,3,4,0,0,3,4,7
TOMAVE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-09-01,5,3,3,8,8,11,19
TOMINA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-09-01,5,2,1,0,6,2,8
TORO TORO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-09-01,3,0,14,7,17,7,24
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-09-01,11,7,2,3,13,10,23
TOTORA(ORR),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-09-01,1,5,2,0,3,5,8
TRIGAL,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-09-01,0,0,0,3,0,3,3
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-09-01,139,120,62,44,201,164,365
TUPIZA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-09-01,36,37,9,18,45,55,100
TURCO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-09-01,1,1,1,1,2,2,4
UMALA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-09-01,2,1,3,4,5,5,10
UNCIA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-09-01,17,16,11,10,28,26,54
URIONDO (A. CONCEPCION),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-09-01,8,7,6,12,14,19,33
URUBICHA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-09-01,7,6,0,0,7,6,13
UYUNI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-09-01,18,21,3,3,21,24,45
VACAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-09-01,2,3,12,5,14,8,22
VALLEGRANDE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-09-01,19,18,3,3,22,21,43
VIACHA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-09-01,46,45,13,15,59,60,119
VILA VILA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-09-01,1,0,3,6,4,6,10
VILLA CHARCAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-09-01,6,6,10,6,16,12,28
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-09-01,30,21,13,12,43,33,76
VILLA NUEVA (LOMA ALTA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-09-01,2,0,0,4,2,4,6
VILLA RIVERO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-09-01,3,1,6,2,9,3,12
VILLA SERRANO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-09-01,4,4,2,5,6,9,15
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-09-01,63,62,29,18,92,80,172
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-09-01,3,5,3,1,6,6,12
VILLAZON,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-09-01,31,37,3,2,34,39,73
VINTO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-09-01,29,29,28,29,57,58,115
VITICHI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-09-01,1,2,4,3,5,5,10
WALDO BALLIVIAN,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-09-01,4,3,0,0,4,3,7
WARNES,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-09-01,161,181,57,47,218,228,446
YACO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-09-01,3,3,1,0,4,3,7
YACUIBA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-09-01,70,69,25,32,95,101,196
YAMPARAEZ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-09-01,3,1,1,0,4,1,5
YANACACHI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-09-01,7,7,0,0,7,7,14
YAPACANI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-09-01,20,30,29,26,49,56,105
YOCALLA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-09-01,4,3,2,1,6,4,10
YOTALA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-09-01,3,2,1,1,4,3,7
YUNCHARA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-09-01,1,0,1,7,2,7,9
ZUDAÑEZ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-09-01,1,2,2,5,3,7,10
ACACIO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-10-01,1,1,0,0,1,1,2
ACHACACHI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-10-01,17,13,12,12,29,25,54
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-10-01,20,17,2,3,22,20,42
AIQUILE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-10-01,7,10,7,12,14,22,36
ALTO BENI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-10-01,2,3,0,0,2,3,5
ANCORAIMES,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-10-01,5,9,1,0,6,9,15
ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-10-01,1,0,1,1,2,1,3
ANTEQUERA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-10-01,1,0,0,0,1,0,1
ANZALDO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-10-01,1,1,6,4,7,5,12
APOLO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-10-01,5,8,8,2,13,10,23
ARAMPAMPA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-10-01,0,4,0,0,0,4,4
ARANI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-10-01,4,4,2,2,6,6,12
ARBIETO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-10-01,7,10,5,14,12,24,36
ARQUE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-10-01,6,6,2,2,8,8,16
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-10-01,44,32,4,2,48,34,82
ATOCHA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-10-01,4,5,0,0,4,5,9
AUCAPATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-10-01,2,2,1,1,3,3,6
AYATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-10-01,0,0,5,5,5,5,10
AYO AYO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-10-01,2,2,0,3,2,5,7
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-10-01,1,3,11,5,12,8,20
AZURDUY,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-10-01,6,7,4,2,10,9,19
BATALLAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-10-01,4,13,1,2,5,15,20
BAURES,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-10-01,0,0,2,1,2,1,3
BELEN DE ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-10-01,2,0,0,2,2,2,4
BELEN DE URMIRI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-10-01,0,0,0,1,0,1,1
BELLA FLOR,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-10-01,1,0,7,8,8,8,16
BERMEJO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-10-01,19,15,0,4,19,19,38
BETANZOS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-10-01,19,16,10,5,29,21,50
BOLIVAR,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-10-01,0,0,1,0,1,0,1
BOYUIBE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-10-01,0,4,1,2,1,6,7
BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-10-01,7,5,1,0,8,5,13
CABEZAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-10-01,10,8,22,30,32,38,70
CAIROMA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-10-01,3,0,1,2,4,2,6
"CAIZA ""D""",vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-10-01,1,4,5,3,6,7,13
CAJUATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-10-01,2,3,0,0,2,3,5
CALACOTO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-10-01,0,0,0,5,0,5,5
CALAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-10-01,6,4,1,7,7,11,18
CAMARGO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-10-01,7,7,3,0,10,7,17
CAMATAQUI (C. VILLA ABECIA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-10-01,3,0,1,0,4,0,4
CAMIRI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-10-01,27,25,3,3,30,28,58
CAPINOTA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-10-01,12,6,0,1,12,7,19
CAQUIAVIRI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-10-01,8,4,1,0,9,4,13
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-10-01,4,5,11,9,15,14,29
CARANAVI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-10-01,37,29,3,4,40,33,73
CARAPARI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-10-01,3,3,2,2,5,5,10
CARIPUYO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-10-01,2,2,1,2,3,4,7
CARMEN RIVERO TORREZ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-10-01,0,4,3,0,3,4,7
CATACORA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-10-01,0,1,0,0,0,1,1
CHACARILLA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-10-01,0,2,0,0,0,2,2
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-10-01,27,10,21,17,48,27,75
CHAQUI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-10-01,3,8,1,1,4,9,13
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-10-01,16,11,14,11,30,22,52
CHARAÑA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-10-01,0,1,0,0,0,1,1
CHAYANTA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-10-01,7,5,3,5,10,10,20
CHIMORE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-10-01,12,12,3,8,15,20,35
CHIPAYA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-10-01,0,1,0,0,0,1,1
CHOQUE COTA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-10-01,0,0,1,0,1,0,1
CHUA COCANI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-10-01,1,1,1,1,2,2,4
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-10-01,10,8,1,1,11,9,20
CHUMA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-10-01,4,1,1,4,5,5,10
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-10-01,2,5,2,0,4,5,9
CKOCHAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-10-01,5,5,2,4,7,9,16
CLIZA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-10-01,13,15,12,4,25,19,44
COBIJA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-10-01,35,36,34,47,69,83,152
COCAPATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-10-01,2,0,12,8,14,8,22
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-10-01,662,608,41,43,703,651,1354
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-10-01,43,39,1,4,44,43,87
"COLCHA ""K""",vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-10-01,10,9,2,1,12,10,22
COLLANA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-10-01,2,3,0,0,2,3,5
COLOMI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-10-01,13,12,11,9,24,21,45
COLPA BELGICA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-10-01,7,6,0,0,7,6,13
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-10-01,13,9,19,16,32,25,57
COLQUENCHA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-10-01,0,0,1,2,1,2,3
COLQUIRI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-10-01,8,3,2,3,10,6,16
COMANCHE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-10-01,1,1,0,0,1,1,2
COMARAPA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-10-01,7,19,4,1,11,20,31
COMBAYA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-10-01,0,1,0,0,0,1,1
CONCEPCION,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-10-01,24,16,1,3,25,19,44
COPACABANA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-10-01,1,0,10,5,11,5,16
CORIPATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-10-01,6,10,0,1,6,11,17
CORO CORO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-10-01,2,3,0,1,2,4,6
COROICO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-10-01,0,1,1,1,1,2,3
CORQUE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-10-01,1,3,0,1,1,4,5
COTAGAITA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-10-01,10,12,4,6,14,18,32
COTOCA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-10-01,60,42,5,4,65,46,111
CUATRO CAÑADAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-10-01,14,24,5,2,19,26,45
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-10-01,0,0,4,4,4,4,8
CUEVO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-10-01,0,0,5,8,5,8,13
CULPINA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-10-01,8,4,2,6,10,10,20
CURAHUARA DE CARANGAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-10-01,2,1,0,2,2,3,5
CURVA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-10-01,0,1,1,1,1,2,3
DESAGUADERO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-10-01,6,4,0,1,6,5,11
EL ALTO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-10-01,462,471,299,247,761,718,1479
EL CHORO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-10-01,1,3,0,0,1,3,4
EL PUENTE(STC),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-10-01,7,2,2,7,9,9,18
EL PUENTE(TJA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-10-01,4,1,5,4,9,5,14
EL TORNO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-10-01,43,35,1,1,44,36,80
EL VILLAR,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-10-01,1,0,1,0,2,0,2
ENTRE RIOS TRJ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-10-01,12,16,4,3,16,19,35
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-10-01,30,26,0,3,30,29,59
ESCOMA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-10-01,0,0,0,2,0,2,2
EUCALIPTUS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-10-01,6,2,1,0,7,2,9
EUREKA (SANTOS MERCADO),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-10-01,0,2,0,0,0,2,2
FERNANDEZ ALONSO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-10-01,5,0,3,2,8,2,10
FILADELFIA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-10-01,0,0,5,2,5,2,7
GENERAL SAAVEDRA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-10-01,12,3,0,0,12,3,15
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-10-01,5,2,2,4,7,6,13
GUANAY,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-10-01,2,6,8,4,10,10,20
GUAQUI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-10-01,2,0,2,1,4,1,5
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-10-01,21,23,45,48,66,71,137
GUTIERREZ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-10-01,8,10,5,7,13,17,30
HUACARETA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-10-01,3,5,5,4,8,9,17
HUACHACALLA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-10-01,2,0,0,0,2,0,2
HUANUNI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-10-01,7,7,23,20,30,27,57
HUARACAJE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-10-01,3,3,0,0,3,3,6
HUARINA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-10-01,1,1,1,1,2,2,4
HUATAJATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-10-01,2,0,0,1,2,1,3
HUAYLLAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-10-01,0,3,1,0,1,3,4
HUMANATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-10-01,1,1,3,1,4,2,6
ICHOCA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-10-01,1,2,2,0,3,2,5
ICLA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-10-01,0,5,0,1,0,6,6
INCAHUASI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-10-01,3,5,2,4,5,9,14
INQUISIVI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-10-01,3,1,1,3,4,4,8
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-10-01,3,4,1,1,4,5,9
IXIAMAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-10-01,1,1,0,0,1,1,2
JESUS DE MACHACA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-10-01,5,4,3,0,8,4,12
