,group,variable,month,ANTIAMARÍLICA DOSIS ÚNICA DENTRO,ANTIAMARÍLICA DOSIS ÚNICA DENTRO,ANTIAMARÍLICA DOSIS ÚNICA FUERA,ANTIAMARÍLICA DOSIS ÚNICA FUERA,TOTALES,TOTALES,TOTALES
OKINAWA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,7,5,7,5,14,10,24
OMEREQUE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,0,0,4,3,4,3,7
ORURO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,255,228,51,30,306,258,564
PADCAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,8,10,1,0,9,10,19
PADILLA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,5,5,0,0,5,5,10
PAILON,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,15,15,27,29,42,44,86
PALCA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,8,6,2,1,10,7,17
PALOS BLANCOS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,10,14,7,4,17,18,35
PAMPA AULLAGAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,4,2,1,0,5,2,7
PAMPA GRANDE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,5,1,3,4,8,5,13
PAPEL PAMPA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,2,2,0,2,2,4,6
PASORAPA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,0,0,3,3,3,3,6
PATACAMAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,16,21,1,4,17,25,42
PAZÑA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,0,2,1,2,1,4,5
PELECHUCO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,4,6,2,0,6,6,12
POCOATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,1,6,13,13,14,19,33
POCONA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,2,0,4,2,6,2,8
POJO (CBBA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,11,5,2,1,13,6,19
POOPO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,3,1,3,2,6,3,9
PORCO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,1,5,1,13,2,18,20
POROMA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,15,12,2,5,17,17,34
PORONGO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,5,5,14,16,19,21,40
PORTACHUELO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,14,13,7,2,21,15,36
PORVENIR,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,3,0,5,4,8,4,12
POSTRER VALLE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,3,1,0,0,3,1,4
POTOSI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,166,154,28,22,194,176,370
PRESTO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,4,3,1,3,5,6,11
PUCARANI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,26,19,5,5,31,24,55
PUERTO ACOSTA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,4,4,0,0,4,4,8
PUERTO CARABUCO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,4,11,4,2,8,13,21
PUERTO GONZALO MORENO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,3,2,5,3,8,5,13
PUERTO PEREZ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,1,2,5,5,6,7,13
PUERTO QUIJARRO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,10,7,9,5,19,12,31
PUERTO RICO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,2,1,12,4,14,5,19
PUERTO SUAREZ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,5,3,12,12,17,15,32
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,54,61,4,5,58,66,124
PUNA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,5,5,10,3,15,8,23
PUNATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,10,7,13,11,23,18,41
QUIABAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,0,0,2,2,2,2,4
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,84,69,98,106,182,175,357
QUIME,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,3,1,6,6,9,7,16
RAQAYPAMPA(ETA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,2,3,0,1,2,4,6
RAVELO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,3,8,6,8,9,16,25
REYES,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,8,6,3,3,11,9,20
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,122,105,44,42,166,147,313
ROBORE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,20,12,12,13,32,25,57
RURRENABAQUE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,6,6,9,9,15,15,30
SABAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,5,5,3,1,8,6,14
SACABA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,104,105,31,32,135,137,272
SACABAMBA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,3,0,2,5,5,5,10
SACACA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,14,17,13,13,27,30,57
SAIPINA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,3,5,4,2,7,7,14
SALINAS DE GARCI MENDOZA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,5,4,2,2,7,6,13
SAMAIPATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,11,6,2,0,13,6,19
SAN AGUSTIN,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,1,1,0,0,1,1,2
SAN ANDRES,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,5,3,2,3,7,6,13
SAN ANDRES DE MACHACA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,2,4,0,1,2,5,7
SAN ANTONIO DE LOMERIO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,3,3,3,1,6,4,10
SAN BENITO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,5,10,5,6,10,16,26
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,14,22,2,5,16,27,43
SAN BUENA VENTURA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,1,5,4,4,5,9,14
SAN CARLOS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,10,9,13,7,23,16,39
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,16,14,3,5,19,19,38
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,60,61,37,36,97,97,194
SAN JAVIER(STC),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,15,13,1,0,16,13,29
SAN JOAQUIN,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,2,1,0,0,2,1,3
SAN JUAN DE YAPACANI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,8,2,6,1,14,3,17
SAN JULIAN,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,30,36,13,20,43,56,99
SAN LORENZO(PND),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,1,3,0,9,1,12,13
SAN LORENZO(TJA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,13,12,2,1,15,13,28
SAN LUCAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,7,13,15,6,22,19,41
SAN MATIAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,12,15,9,13,21,28,49
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,3,6,2,6,5,12,17
SAN PABLO DE LIPEZ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,1,0,0,0,1,0,1
SAN PEDRO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,4,4,1,4,5,8,13
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,13,21,12,15,25,36,61
SAN PEDRO DE CURAHUARA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,1,6,0,0,1,6,7
SAN PEDRO DE QUEMES,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,1,0,0,0,1,0,1
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,4,4,3,1,7,5,12
SAN PEDRO(PND),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,0,0,1,1,1,1,2
SAN RAFAEL,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,7,3,1,8,8,11,19
SAN RAMON BENI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,0,5,2,2,2,7,9
SAN RAMON SCZ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,9,16,1,2,10,18,28
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,12,11,0,0,12,11,23
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,1068,1038,464,437,1532,1475,3007
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,18,11,0,0,18,11,29
SANTA ROSA DEL SARA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,6,9,9,4,15,13,28
SANTIAGO DE CALLAPA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,1,1,0,0,1,1,2
SANTIAGO DE HUARI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,2,1,3,5,5,6,11
SANTIAGO DE HUATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,0,4,1,3,1,7,8
SANTIAGO DE MACHACA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,2,1,0,0,2,1,3
SANTIVAÑES,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,5,2,2,2,7,4,11
SANTUARIO DE QUILLACAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,2,1,3,4,5,5,10
SAPAHAQUI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,0,0,0,2,0,2,2
SENA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,1,1,7,8,8,9,17
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,27,26,0,0,27,26,53
SICA SICA (VILLA AROMA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,5,11,5,6,10,17,27
SICAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,0,1,7,2,7,3,10
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,41,29,3,3,44,32,76
SORACACHI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,8,5,6,2,14,7,21
SORATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,7,10,1,3,8,13,21
SUCRE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,242,274,11,12,253,286,539
TACACHI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,1,1,0,1,1,2,3
TACACOMA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,7,3,0,0,7,3,10
TACOBAMBA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,3,0,4,8,7,8,15
TACOPAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,0,1,5,2,5,3,8
TAHUA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,0,1,0,0,0,1,1
TAPACARI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,11,14,11,11,22,25,47
TARABUCO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,3,7,4,3,7,10,17
TARACO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,0,6,0,0,0,6,6
TARATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,11,6,4,3,15,9,24
TARIJA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,152,136,50,39,202,175,377
TARVITA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,4,5,1,4,5,9,14
TEOPONTE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,4,4,8,5,12,9,21
TIAHUANACU,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,2,1,6,0,8,1,9
TINGUIPAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,11,10,7,8,18,18,36
TIPUANI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,5,1,1,5,6,6,12
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,40,32,16,27,56,59,115
TIRAQUE (CBBA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,14,8,6,6,20,14,34
TOCO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,0,2,7,3,7,5,12
TOLATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,1,0,6,9,7,9,16
TOLEDO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,2,3,2,2,4,5,9
TOMAVE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,8,1,1,2,9,3,12
TOMINA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,4,3,3,1,7,4,11
TORO TORO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,4,2,15,7,19,9,28
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,13,8,4,0,17,8,25
TOTORA(ORR),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,2,3,0,1,2,4,6
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,53,56,48,47,101,103,204
TUPIZA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,28,21,10,7,38,28,66
TURCO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,2,1,2,2,4,3,7
UMALA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,5,0,0,0,5,0,5
UNCIA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,12,15,14,9,26,24,50
URIONDO (A. CONCEPCION),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,5,2,5,4,10,6,16
URUBICHA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,2,6,4,4,6,10,16
UYUNI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,17,22,1,1,18,23,41
VACAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,2,2,6,6,8,8,16
VALLEGRANDE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,10,12,2,0,12,12,24
VIACHA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,51,71,9,9,60,80,140
VILA VILA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,2,0,6,4,8,4,12
VILLA CHARCAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,2,8,6,2,8,10,18
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,27,12,10,11,37,23,60
VILLA NUEVA (LOMA ALTA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,2,0,2,2,4,2,6
VILLA RIVERO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,2,4,4,5,6,9,15
VILLA SERRANO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,2,5,1,6,3,11,14
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,80,74,21,11,101,85,186
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,5,4,9,9,14,13,27
VILLAZON,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,22,14,7,10,29,24,53
VINTO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,30,34,15,24,45,58,103
VITICHI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,1,8,3,2,4,10,14
WALDO BALLIVIAN,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,0,2,0,0,0,2,2
WARNES,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,50,59,15,18,65,77,142
YACO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,4,4,4,1,8,5,13
YACUIBA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,36,38,21,21,57,59,116
YAMPARAEZ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,4,2,0,0,4,2,6
YANACACHI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,2,1,1,0,3,1,4
YAPACANI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,28,18,19,14,47,32,79
YOTALA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,0,2,2,3,2,5,7
YUNCHARA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,2,1,2,2,4,3,7
YUNGUYO DE LITORAL,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,1,1,0,0,1,1,2
ZUDAÑEZ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-11-01,8,10,5,3,13,13,26
ACACIO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-12-01,2,1,1,1,3,2,5
ACHACACHI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-12-01,15,11,6,5,21,16,37
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-12-01,20,18,1,1,21,19,40
AIQUILE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-12-01,10,15,1,2,11,17,28
ALALAY,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-12-01,0,2,0,0,0,2,2
ALTO BENI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-12-01,0,2,0,0,0,2,2
ANCORAIMES,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-12-01,2,6,1,2,3,8,11
ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-12-01,2,1,1,1,3,2,5
ANTEQUERA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-12-01,1,0,0,0,1,0,1
ANZALDO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-12-01,0,3,0,0,0,3,3
APOLO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-12-01,7,8,6,3,13,11,24
ARAMPAMPA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-12-01,2,2,3,5,5,7,12
ARANI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-12-01,8,5,2,1,10,6,16
ARBIETO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-12-01,12,15,3,3,15,18,33
ARQUE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-12-01,5,6,1,3,6,9,15
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-12-01,17,12,3,2,20,14,34
ATOCHA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-12-01,6,5,1,0,7,5,12
AUCAPATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-12-01,1,6,0,0,1,6,7
AYATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-12-01,4,2,3,4,7,6,13
AYO AYO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-12-01,1,1,0,0,1,1,2
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-12-01,5,2,9,14,14,16,30
AZURDUY,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-12-01,4,3,3,0,7,3,10
BATALLAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-12-01,8,6,0,0,8,6,14
BAURES,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-12-01,3,6,1,1,4,7,11
BELEN DE ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-12-01,1,0,0,0,1,0,1
BELLA FLOR,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-12-01,1,1,1,0,2,1,3
BERMEJO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-12-01,32,21,6,7,38,28,66
BETANZOS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-12-01,13,10,15,6,28,16,44
BOLIVAR,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-12-01,1,0,2,1,3,1,4
BOLPEBRA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-12-01,0,0,1,4,1,4,5
BOYUIBE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-12-01,0,1,1,1,1,2,3
BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-12-01,10,4,7,7,17,11,28
CABEZAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-12-01,10,16,7,6,17,22,39
CAIROMA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-12-01,5,7,3,5,8,12,20
"CAIZA ""D""",vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-12-01,2,4,3,2,5,6,11
CAJUATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-12-01,5,14,0,0,5,14,19
CALACOTO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-12-01,2,1,2,1,4,2,6
CALAMARCA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-12-01,1,5,3,3,4,8,12
CAMARGO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-12-01,6,10,5,1,11,11,22
CAMIRI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-12-01,17,20,1,0,18,20,38
CAPINOTA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-12-01,18,9,0,0,18,9,27
CAQUIAVIRI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-12-01,11,6,1,0,12,6,18
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-12-01,6,8,1,12,7,20,27
CARANAVI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-12-01,39,30,2,4,41,34,75
CARAPARI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-12-01,6,6,2,0,8,6,14
CARIPUYO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-12-01,4,4,0,5,4,9,13
CARMEN RIVERO TORREZ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-12-01,1,0,3,1,4,1,5
CATACORA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-12-01,0,1,0,0,0,1,1
CHACARILLA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-12-01,3,2,0,0,3,2,5
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-12-01,10,8,11,13,21,21,42
CHAQUI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-12-01,3,2,1,3,4,5,9
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-12-01,4,4,23,16,27,20,47
CHAYANTA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-12-01,8,10,3,7,11,17,28
CHIMORE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-12-01,17,18,7,4,24,22,46
CHIPAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-12-01,0,1,0,0,0,1,1
CHOQUE COTA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-12-01,0,0,1,0,1,0,1
CHUA COCANI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-12-01,0,3,1,0,1,3,4
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-12-01,5,7,0,0,5,7,12
CHUMA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-12-01,0,3,0,0,0,3,3
