,group,variable,month,ANTIROTAVIRÍCA 1RA DOSIS DENTRO,ANTIROTAVIRÍCA 1RA DOSIS DENTRO,ANTIROTAVIRÍCA 1RA DOSIS FUERA,ANTIROTAVIRÍCA 1RA DOSIS FUERA,TOTALES
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,1,0,0,0,1
OCURI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,6,8,5,5,24
OKINAWA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,12,17,1,2,32
OMEREQUE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,3,3,6,2,14
ORURO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,256,276,12,11,555
PADCAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,6,8,0,1,15
PADILLA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,5,5,0,1,11
PAILON,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,21,17,9,9,56
PALCA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,12,14,2,2,30
PALOS BLANCOS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,20,23,4,6,53
PAMPA AULLAGAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,1,2,0,0,3
PAMPA GRANDE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,9,6,0,1,16
PAPEL PAMPA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,2,1,0,2,5
PASORAPA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,3,0,0,4,7
PATACAMAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,19,25,1,3,48
PAZÑA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,3,4,1,1,9
PELECHUCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,4,4,1,1,10
POCOATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,7,5,10,12,34
POCONA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,9,3,2,5,19
POJO (CBBA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,15,13,0,0,28
POOPO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,1,6,0,0,7
PORCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,9,14,0,1,24
POROMA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,5,5,5,2,17
PORONGO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,12,11,2,5,30
PORTACHUELO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,15,10,2,0,27
PORVENIR,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,8,2,4,14,28
POSTRER VALLE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,1,1,0,1,3
POTOSI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,202,150,29,30,411
PRESTO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,2,3,4,2,11
PUCARA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,1,0,0,0,1
PUCARANI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,16,17,6,8,47
PUERTO ACOSTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,1,1,4,4,10
PUERTO CARABUCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,8,3,0,0,11
PUERTO GONZALO MORENO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,1,4,2,1,8
PUERTO PEREZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,2,0,2,0,4
PUERTO QUIJARRO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,9,17,1,0,27
PUERTO RICO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,3,3,0,0,6
PUERTO SILES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,1,0,0,0,1
PUERTO SUAREZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,8,10,1,1,20
PUERTO VILLARROEL,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,55,55,3,1,114
PUNA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,8,10,1,3,22
PUNATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,32,39,2,4,77
QUIABAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,0,1,0,0,1
QUILLACOLLO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,83,108,42,54,287
QUIME,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,15,3,0,0,18
QUIRUSILLAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,1,0,0,0,1
RAVELO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,8,2,2,3,15
REYES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,10,7,2,5,24
RIBERALTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,107,127,3,7,244
ROBORE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,11,16,0,2,29
RURRENABAQUE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,20,11,1,1,33
SABAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,2,1,1,1,5
SACABA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,125,126,22,18,291
SACABAMBA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,0,2,2,1,5
SACACA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,9,12,14,9,44
SAIPINA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,6,3,3,1,13
SALINAS DE GARCI MENDOZA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,4,7,0,4,15
SAMAIPATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,8,6,0,0,14
SAN AGUSTIN,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,2,1,0,0,3
SAN ANDRES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,16,6,7,3,32
SAN ANDRES DE MACHACA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,1,0,0,0,1
SAN ANTONIO DE ESMORUCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,2,0,0,0,2
SAN ANTONIO DE LOMERIO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,1,4,0,1,6
SAN BENITO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,2,2,7,4,15
SAN BORJA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,51,55,3,3,112
SAN BUENA VENTURA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,3,6,1,2,12
SAN CARLOS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,21,22,0,1,44
SAN IGNACIO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,20,18,4,3,45
SAN IGNACIO DE VELASCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,62,55,9,9,135
SAN JAVIER(BNI),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,1,1,11,6,19
SAN JAVIER(STC),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,7,11,0,1,19
SAN JOAQUIN,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,3,1,0,0,4
SAN JOSE DE CHIQUITOS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,13,12,35,38,98
SAN JUAN DE YAPACANI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,8,6,0,0,14
SAN JULIAN,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,52,33,11,9,105
SAN LORENZO(PND),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,2,2,5,8,17
SAN LORENZO(TJA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,17,13,1,1,32
SAN LUCAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,17,8,12,5,42
SAN MATIAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,17,13,1,3,34
SAN MIGUEL DE VELASCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,7,13,3,0,23
SAN PABLO DE LIPEZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,1,2,0,0,3
SAN PEDRO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,5,13,0,0,18
SAN PEDRO DE BUENA VISTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,13,17,17,15,62
SAN PEDRO DE CURAHUARA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,2,4,0,0,6
SAN PEDRO DE QUEMES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,0,0,0,1,1
SAN PEDRO DE TIQUINA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,2,6,0,1,9
SAN RAFAEL,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,5,4,0,1,10
SAN RAMON BENI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,3,2,0,0,5
SAN RAMON SCZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,10,8,0,0,18
SANTA ANA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,14,8,3,1,26
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,1325,1294,10,12,2641
SANTA ROSA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,8,9,0,0,17
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,11,10,0,1,22
SANTIAGO DE CALLAPA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,2,2,1,3,8
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,3,6,1,2,12
SANTIAGO DE HUATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,2,1,0,1,4
SANTIAGO DE MACHACA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,3,0,0,1,4
SANTIVAÑES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,3,2,0,0,5
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,0,1,1,1,3
SAPAHAQUI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,7,7,1,1,16
SENA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,7,11,0,0,18
SHINAOTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,24,19,2,0,45
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,9,13,1,2,25
SICAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,4,2,0,1,7
SIPE SIPE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,46,51,1,5,103
SOPACHUY,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,4,1,1,2,8
SORACACHI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,2,3,1,1,7
SORATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,10,8,9,4,31
SUCRE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,270,276,2,0,548
TACACOMA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,4,0,0,0,4
TACOBAMBA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,2,2,4,1,9
TACOPAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,6,0,2,0,8
TAHUA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,0,1,1,2,4
TAPACARI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,11,13,8,6,38
TARABUCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,8,9,4,3,24
TARACO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,1,2,0,2,5
TARATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,4,6,4,0,14
TARIJA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,179,151,13,16,359
TARVITA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,7,7,4,5,23
TEOPONTE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,12,5,0,2,19
TIAWANACU,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,5,11,0,0,16
TINGUIPAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,6,2,15,9,32
TIPUANI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,6,11,1,1,19
TIQUIPAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,52,40,7,8,107
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,11,12,9,5,37
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,0,4,0,0,4
TOCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,4,5,1,1,11
TOLATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,5,3,0,1,9
TOLEDO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,2,1,1,1,5
TOMAVE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,8,9,6,10,33
TOMINA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,2,4,4,2,12
TORO TORO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,6,6,6,2,20
TOTORA(CBBA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,7,7,3,2,19
TOTORA(ORR),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,2,3,1,2,8
TRIGAL,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,1,2,0,0,3
TRINIDAD,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,161,134,1,3,299
TUPIZA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,30,33,6,4,73
TURCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,1,0,1,0,2
UMALA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,5,1,0,1,7
UNCIA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,3,12,1,6,22
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,10,12,1,2,25
URUBICHA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,6,6,0,0,12
UYUNI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,21,22,2,3,48
VACAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,2,3,2,3,10
VALLEGRANDE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,8,6,1,0,15
VIACHA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,53,53,9,12,127
VILA VILA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,2,3,0,4,9
VILLA CHARCAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,3,8,2,2,15
VILLA MONTES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,38,42,6,5,91
VILLA NUEVA (LOMA ALTA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,0,1,3,4,8
VILLA RIVERO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,8,8,2,1,19
VILLA SERRANO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,3,4,0,0,7
VILLA TUNARI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,72,67,2,3,144
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,4,4,2,2,12
VILLAZON,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,35,29,3,3,70
VINTO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,46,45,24,13,128
VITICHI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,4,6,1,4,15
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,1,4,0,0,5
WARNES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,134,136,11,6,287
YACO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,3,5,2,1,11
YACUIBA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,59,78,2,1,140
YAMPARAEZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,4,3,0,2,9
YANACACHI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,2,2,0,0,4
YAPACANI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,39,34,12,9,94
YOCALLA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,3,7,1,2,13
YOTALA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,3,5,0,2,10
YUNCHARA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,0,1,3,3,7
YUNGUYO DE LITORAL,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,0,1,0,0,1
ZUDAÑEZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-11-01,2,8,1,2,13
ACACIO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-12-01,1,1,0,2,4
ACHACACHI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-12-01,12,13,4,2,31
ACHOCALLA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-12-01,11,14,0,0,25
AIQUILE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-12-01,15,11,4,2,32
ALALAY,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-12-01,0,0,1,2,3
ALCALA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-12-01,2,1,0,0,3
ALTO BENI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-12-01,6,7,0,0,13
ANCORAIMES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-12-01,4,3,3,2,12
ANDAMARCA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-12-01,0,1,1,0,2
ANTEQUERA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-12-01,1,1,0,0,2
ANZALDO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-12-01,0,1,2,1,4
APOLO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-12-01,7,7,4,10,28
ARAMPAMPA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-12-01,0,0,3,0,3
ARANI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-12-01,6,4,0,0,10
ARBIETO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-12-01,7,4,4,0,15
ARQUE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-12-01,4,4,1,3,12
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-12-01,19,31,0,0,50
ATOCHA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-12-01,4,2,0,1,7
AUCAPATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-12-01,1,2,0,0,3
AYATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-12-01,1,3,1,0,5
AYO AYO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-12-01,5,4,0,0,9
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-12-01,10,7,5,5,27
AZURDUY,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-12-01,0,5,4,3,12
BATALLAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-12-01,10,10,1,3,24
BAURES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-12-01,3,2,0,2,7
BELEN DE URMIRI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-12-01,0,0,2,0,2
BELLA FLOR,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-12-01,3,2,1,0,6
BERMEJO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-12-01,20,14,1,2,37
BETANZOS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-12-01,13,12,4,9,38
BOLIVAR,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-12-01,3,2,2,2,9
BOYUIBE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-12-01,3,2,0,0,5
BUENA VISTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-12-01,18,10,1,0,29
CABEZAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-12-01,17,15,4,1,37
CAIROMA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-12-01,5,7,0,2,14
"CAIZA ""D""",vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-12-01,4,5,2,1,12
CAJUATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-12-01,9,11,0,1,21
CALACOTO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-12-01,1,0,3,0,4
CALAMARCA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-12-01,8,4,0,3,15
CAMARGO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-12-01,10,6,3,1,20
CAMATAQUI (C. VILLA ABECIA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-12-01,1,0,0,0,1
CAMIRI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-12-01,29,16,1,2,48
CAPINOTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-12-01,14,12,1,2,29
CAQUIAVIRI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-12-01,2,5,0,0,7
CARACOLLO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-12-01,8,8,2,4,22
CARANAVI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-12-01,37,31,1,1,70
CARANGAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-12-01,0,1,0,0,1
CARAPARI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-12-01,14,8,3,3,28
CARIPUYO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-12-01,3,2,2,1,8
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-12-01,6,2,0,0,8
CHALLAPATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-12-01,14,25,5,4,48
CHAQUI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-12-01,3,4,0,1,8
CHARAGUA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-12-01,14,10,12,10,46
CHAYANTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-12-01,13,5,2,1,21
CHIMORE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-12-01,20,16,3,0,39
CHIPAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-12-01,1,2,0,0,3
CHOQUE COTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-12-01,0,1,0,0,1
CHUA COCANI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-12-01,1,2,0,1,4
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-12-01,16,12,0,0,28
CHUMA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-12-01,3,1,0,1,5
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-12-01,3,2,2,1,8
CKOCHAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-12-01,6,6,4,2,18
CLIZA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-12-01,14,16,1,0,31
COBIJA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-12-01,39,35,7,6,87
COCAPATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-12-01,9,5,5,11,30
COCHABAMBA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-12-01,530,525,2,3,1060
COLCAPIRHUA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-12-01,38,35,0,2,75
"COLCHA ""K""",vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-12-01,7,9,0,1,17
COLLANA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-12-01,0,1,0,0,1
COLOMI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-12-01,15,15,2,1,33
COLPA BELGICA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-12-01,0,4,1,3,8
COLQUECHACA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-12-01,14,15,9,10,48
COLQUENCHA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-12-01,6,5,0,0,11
COLQUIRI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-12-01,8,10,5,5,28
COMANCHE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-12-01,1,0,0,0,1
COMARAPA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-12-01,14,22,0,2,38
COMBAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-12-01,1,0,1,1,3
CONCEPCION,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-12-01,13,7,4,1,25
