,group,variable,month,BCG DENTRO,BCG DENTRO,BCG FUERA,BCG FUERA,TOTALES
BATALLAS,vacunaciones en menores de 1 ano,bcg,2017-10-01,7,7,7,8,29
BAURES,vacunaciones en menores de 1 ano,bcg,2017-10-01,2,3,0,2,7
BELEN DE ANDAMARCA,vacunaciones en menores de 1 ano,bcg,2017-10-01,0,0,0,1,1
BELEN DE URMIRI,vacunaciones en menores de 1 ano,bcg,2017-10-01,1,0,0,0,1
BELLA FLOR,vacunaciones en menores de 1 ano,bcg,2017-10-01,0,0,2,0,2
BERMEJO,vacunaciones en menores de 1 ano,bcg,2017-10-01,36,32,0,1,69
BETANZOS,vacunaciones en menores de 1 ano,bcg,2017-10-01,13,13,5,5,36
BOLIVAR,vacunaciones en menores de 1 ano,bcg,2017-10-01,0,1,8,10,19
BOYUIBE,vacunaciones en menores de 1 ano,bcg,2017-10-01,2,1,0,0,3
BUENA VISTA,vacunaciones en menores de 1 ano,bcg,2017-10-01,10,4,0,1,15
CABEZAS,vacunaciones en menores de 1 ano,bcg,2017-10-01,13,10,17,10,50
CAIROMA,vacunaciones en menores de 1 ano,bcg,2017-10-01,4,4,3,0,11
"CAIZA ""D""",vacunaciones en menores de 1 ano,bcg,2017-10-01,4,3,0,1,8
CAJUATA,vacunaciones en menores de 1 ano,bcg,2017-10-01,3,6,0,0,9
CALACOTO,vacunaciones en menores de 1 ano,bcg,2017-10-01,0,0,2,0,2
CALAMARCA,vacunaciones en menores de 1 ano,bcg,2017-10-01,3,3,3,4,13
CAMARGO,vacunaciones en menores de 1 ano,bcg,2017-10-01,12,8,1,1,22
CAMATAQUI (C. VILLA ABECIA),vacunaciones en menores de 1 ano,bcg,2017-10-01,0,1,0,0,1
CAMIRI,vacunaciones en menores de 1 ano,bcg,2017-10-01,33,35,0,0,68
CAPINOTA,vacunaciones en menores de 1 ano,bcg,2017-10-01,19,10,0,1,30
CAQUIAVIRI,vacunaciones en menores de 1 ano,bcg,2017-10-01,1,2,1,2,6
CARACOLLO,vacunaciones en menores de 1 ano,bcg,2017-10-01,9,8,2,1,20
CARANAVI,vacunaciones en menores de 1 ano,bcg,2017-10-01,49,36,4,0,89
CARANGAS,vacunaciones en menores de 1 ano,bcg,2017-10-01,0,1,0,0,1
CARAPARI,vacunaciones en menores de 1 ano,bcg,2017-10-01,2,0,1,2,5
CARIPUYO,vacunaciones en menores de 1 ano,bcg,2017-10-01,1,0,3,4,8
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,bcg,2017-10-01,2,4,2,0,8
CHALLAPATA,vacunaciones en menores de 1 ano,bcg,2017-10-01,26,25,8,7,66
CHAQUI,vacunaciones en menores de 1 ano,bcg,2017-10-01,3,0,1,1,5
CHARAGUA,vacunaciones en menores de 1 ano,bcg,2017-10-01,7,11,8,12,38
CHARAÑA,vacunaciones en menores de 1 ano,bcg,2017-10-01,0,0,0,1,1
CHAYANTA,vacunaciones en menores de 1 ano,bcg,2017-10-01,7,4,6,5,22
CHIMORE,vacunaciones en menores de 1 ano,bcg,2017-10-01,14,16,5,5,40
CHIPAYA,vacunaciones en menores de 1 ano,bcg,2017-10-01,2,1,0,0,3
CHOQUE COTA,vacunaciones en menores de 1 ano,bcg,2017-10-01,0,0,1,1,2
CHUA COCANI,vacunaciones en menores de 1 ano,bcg,2017-10-01,0,1,1,1,3
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,bcg,2017-10-01,14,13,1,0,28
CHUMA,vacunaciones en menores de 1 ano,bcg,2017-10-01,0,0,1,5,6
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,bcg,2017-10-01,1,1,8,9,19
CKOCHAS,vacunaciones en menores de 1 ano,bcg,2017-10-01,5,3,8,8,24
CLIZA,vacunaciones en menores de 1 ano,bcg,2017-10-01,14,21,1,1,37
COBIJA,vacunaciones en menores de 1 ano,bcg,2017-10-01,70,64,2,0,136
COCAPATA,vacunaciones en menores de 1 ano,bcg,2017-10-01,7,6,6,3,22
COCHABAMBA,vacunaciones en menores de 1 ano,bcg,2017-10-01,890,868,5,9,1772
COLCAPIRHUA,vacunaciones en menores de 1 ano,bcg,2017-10-01,42,32,0,0,74
"COLCHA ""K""",vacunaciones en menores de 1 ano,bcg,2017-10-01,4,5,3,1,13
COLLANA,vacunaciones en menores de 1 ano,bcg,2017-10-01,0,1,0,0,1
COLOMI,vacunaciones en menores de 1 ano,bcg,2017-10-01,14,18,4,4,40
COLPA BELGICA,vacunaciones en menores de 1 ano,bcg,2017-10-01,0,3,0,0,3
COLQUECHACA,vacunaciones en menores de 1 ano,bcg,2017-10-01,6,6,24,24,60
COLQUENCHA,vacunaciones en menores de 1 ano,bcg,2017-10-01,0,0,6,5,11
COLQUIRI,vacunaciones en menores de 1 ano,bcg,2017-10-01,2,2,11,16,31
COMARAPA,vacunaciones en menores de 1 ano,bcg,2017-10-01,17,22,1,0,40
COMBAYA,vacunaciones en menores de 1 ano,bcg,2017-10-01,0,1,2,3,6
CONCEPCION,vacunaciones en menores de 1 ano,bcg,2017-10-01,16,21,3,6,46
COPACABANA,vacunaciones en menores de 1 ano,bcg,2017-10-01,9,3,2,0,14
CORIPATA,vacunaciones en menores de 1 ano,bcg,2017-10-01,14,13,0,0,27
CORO CORO,vacunaciones en menores de 1 ano,bcg,2017-10-01,1,2,1,1,5
COROICO,vacunaciones en menores de 1 ano,bcg,2017-10-01,10,11,3,2,26
CORQUE,vacunaciones en menores de 1 ano,bcg,2017-10-01,1,1,1,1,4
COTAGAITA,vacunaciones en menores de 1 ano,bcg,2017-10-01,6,5,5,5,21
COTOCA,vacunaciones en menores de 1 ano,bcg,2017-10-01,47,49,0,0,96
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,bcg,2017-10-01,8,7,13,14,42
CUEVO,vacunaciones en menores de 1 ano,bcg,2017-10-01,0,0,0,2,2
CULPINA,vacunaciones en menores de 1 ano,bcg,2017-10-01,12,9,3,4,28
CURAHUARA DE CARANGAS,vacunaciones en menores de 1 ano,bcg,2017-10-01,0,0,2,0,2
CURVA,vacunaciones en menores de 1 ano,bcg,2017-10-01,0,0,0,4,4
DESAGUADERO,vacunaciones en menores de 1 ano,bcg,2017-10-01,2,2,0,1,5
EL ALTO,vacunaciones en menores de 1 ano,bcg,2017-10-01,747,745,74,93,1659
EL CHORO,vacunaciones en menores de 1 ano,bcg,2017-10-01,0,0,0,2,2
EL PUENTE(STC),vacunaciones en menores de 1 ano,bcg,2017-10-01,4,2,1,4,11
EL PUENTE(TJA),vacunaciones en menores de 1 ano,bcg,2017-10-01,1,2,2,2,7
EL TORNO,vacunaciones en menores de 1 ano,bcg,2017-10-01,39,33,2,2,76
EL VILLAR,vacunaciones en menores de 1 ano,bcg,2017-10-01,1,0,0,2,3
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,bcg,2017-10-01,4,3,4,2,13
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,bcg,2017-10-01,19,16,0,1,36
ESCOMA,vacunaciones en menores de 1 ano,bcg,2017-10-01,5,4,0,0,9
ESMERALDA,vacunaciones en menores de 1 ano,bcg,2017-10-01,1,0,0,0,1
EUCALIPTUS,vacunaciones en menores de 1 ano,bcg,2017-10-01,0,2,0,1,3
EXALTACION,vacunaciones en menores de 1 ano,bcg,2017-10-01,1,2,0,0,3
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,bcg,2017-10-01,11,3,2,2,18
FILADELFIA,vacunaciones en menores de 1 ano,bcg,2017-10-01,1,1,4,3,9
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,bcg,2017-10-01,7,11,0,0,18
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,bcg,2017-10-01,0,0,3,6,9
GUANAY,vacunaciones en menores de 1 ano,bcg,2017-10-01,7,7,2,1,17
GUAQUI,vacunaciones en menores de 1 ano,bcg,2017-10-01,2,0,4,1,7
GUAYARAMERIN,vacunaciones en menores de 1 ano,bcg,2017-10-01,42,40,0,0,82
GUTIERREZ,vacunaciones en menores de 1 ano,bcg,2017-10-01,7,5,5,3,20
HUACARETA,vacunaciones en menores de 1 ano,bcg,2017-10-01,5,4,0,0,9
HUACAYA (VILLA DE HUACAYA),vacunaciones en menores de 1 ano,bcg,2017-10-01,0,1,1,2,4
HUANUNI,vacunaciones en menores de 1 ano,bcg,2017-10-01,7,9,2,0,18
HUARACAJE,vacunaciones en menores de 1 ano,bcg,2017-10-01,3,3,4,0,10
HUARINA,vacunaciones en menores de 1 ano,bcg,2017-10-01,1,0,4,4,9
HUATAJATA,vacunaciones en menores de 1 ano,bcg,2017-10-01,0,0,1,1,2
HUMANATA,vacunaciones en menores de 1 ano,bcg,2017-10-01,1,0,3,6,10
ICHOCA,vacunaciones en menores de 1 ano,bcg,2017-10-01,0,2,0,2,4
ICLA,vacunaciones en menores de 1 ano,bcg,2017-10-01,2,1,2,3,8
INCAHUASI,vacunaciones en menores de 1 ano,bcg,2017-10-01,3,4,4,3,14
INGAVI (HUMAITA),vacunaciones en menores de 1 ano,bcg,2017-10-01,0,1,0,0,1
INQUISIVI,vacunaciones en menores de 1 ano,bcg,2017-10-01,5,6,3,5,19
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,bcg,2017-10-01,4,2,4,0,10
IXIAMAS,vacunaciones en menores de 1 ano,bcg,2017-10-01,6,5,0,0,11
JESUS DE MACHACA,vacunaciones en menores de 1 ano,bcg,2017-10-01,3,0,7,5,15
LA ASUNTA,vacunaciones en menores de 1 ano,bcg,2017-10-01,36,26,4,7,73
LA GUARDIA,vacunaciones en menores de 1 ano,bcg,2017-10-01,77,66,3,1,147
LA PAZ,vacunaciones en menores de 1 ano,bcg,2017-10-01,1088,616,3,1,1708
LAGUNILLAS,vacunaciones en menores de 1 ano,bcg,2017-10-01,1,1,1,0,3
LAJA,vacunaciones en menores de 1 ano,bcg,2017-10-01,5,3,5,5,18
LAS CARRERAS,vacunaciones en menores de 1 ano,bcg,2017-10-01,3,1,0,0,4
LLALLAGUA,vacunaciones en menores de 1 ano,bcg,2017-10-01,12,25,22,25,84
LLICA,vacunaciones en menores de 1 ano,bcg,2017-10-01,2,1,0,0,3
LURIBAY,vacunaciones en menores de 1 ano,bcg,2017-10-01,2,2,1,0,5
MACHACAMARCA,vacunaciones en menores de 1 ano,bcg,2017-10-01,2,1,0,0,3
MACHARETI,vacunaciones en menores de 1 ano,bcg,2017-10-01,2,1,0,0,3
MAGDALENA,vacunaciones en menores de 1 ano,bcg,2017-10-01,4,1,6,7,18
MAIRANA,vacunaciones en menores de 1 ano,bcg,2017-10-01,11,10,0,0,21
MAPIRI,vacunaciones en menores de 1 ano,bcg,2017-10-01,13,7,0,0,20
MECAPACA,vacunaciones en menores de 1 ano,bcg,2017-10-01,2,3,2,3,10
MINEROS,vacunaciones en menores de 1 ano,bcg,2017-10-01,14,7,0,0,21
MIZQUE,vacunaciones en menores de 1 ano,bcg,2017-10-01,9,14,10,11,44
MOCOMOCO,vacunaciones en menores de 1 ano,bcg,2017-10-01,1,2,8,3,14
MOJOCOYA,vacunaciones en menores de 1 ano,bcg,2017-10-01,1,1,1,0,3
MONTEAGUDO,vacunaciones en menores de 1 ano,bcg,2017-10-01,19,23,0,0,42
MONTERO,vacunaciones en menores de 1 ano,bcg,2017-10-01,168,156,2,2,328
MORO MORO,vacunaciones en menores de 1 ano,bcg,2017-10-01,1,1,0,0,2
MOROCHATA,vacunaciones en menores de 1 ano,bcg,2017-10-01,7,2,3,5,17
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en menores de 1 ano,bcg,2017-10-01,0,0,2,1,3
NAZACARA DE PACAJES,vacunaciones en menores de 1 ano,bcg,2017-10-01,1,2,0,0,3
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en menores de 1 ano,bcg,2017-10-01,0,0,1,2,3
OCURI,vacunaciones en menores de 1 ano,bcg,2017-10-01,7,9,6,10,32
OKINAWA,vacunaciones en menores de 1 ano,bcg,2017-10-01,5,13,0,0,18
OMEREQUE,vacunaciones en menores de 1 ano,bcg,2017-10-01,0,0,1,1,2
ORURO,vacunaciones en menores de 1 ano,bcg,2017-10-01,284,272,6,5,567
PADCAYA,vacunaciones en menores de 1 ano,bcg,2017-10-01,3,1,4,2,10
PADILLA,vacunaciones en menores de 1 ano,bcg,2017-10-01,8,6,1,0,15
PAILON,vacunaciones en menores de 1 ano,bcg,2017-10-01,16,25,48,38,127
PALCA,vacunaciones en menores de 1 ano,bcg,2017-10-01,7,2,5,1,15
PALOS BLANCOS,vacunaciones en menores de 1 ano,bcg,2017-10-01,16,10,2,6,34
PAMPA AULLAGAS,vacunaciones en menores de 1 ano,bcg,2017-10-01,0,0,2,2,4
PAMPA GRANDE,vacunaciones en menores de 1 ano,bcg,2017-10-01,4,7,0,1,12
PAPEL PAMPA,vacunaciones en menores de 1 ano,bcg,2017-10-01,1,1,5,1,8
PASORAPA,vacunaciones en menores de 1 ano,bcg,2017-10-01,0,0,1,2,3
PATACAMAYA,vacunaciones en menores de 1 ano,bcg,2017-10-01,20,13,3,4,40
PAZÑA,vacunaciones en menores de 1 ano,bcg,2017-10-01,1,0,0,2,3
PELECHUCO,vacunaciones en menores de 1 ano,bcg,2017-10-01,2,4,3,9,18
POCOATA,vacunaciones en menores de 1 ano,bcg,2017-10-01,4,0,12,11,27
POCONA,vacunaciones en menores de 1 ano,bcg,2017-10-01,4,2,6,5,17
POJO (CBBA),vacunaciones en menores de 1 ano,bcg,2017-10-01,7,6,1,0,14
POOPO,vacunaciones en menores de 1 ano,bcg,2017-10-01,4,5,0,2,11
PORCO,vacunaciones en menores de 1 ano,bcg,2017-10-01,12,8,0,1,21
POROMA,vacunaciones en menores de 1 ano,bcg,2017-10-01,4,6,3,0,13
PORONGO,vacunaciones en menores de 1 ano,bcg,2017-10-01,1,2,2,8,13
PORTACHUELO,vacunaciones en menores de 1 ano,bcg,2017-10-01,15,15,0,0,30
PORVENIR,vacunaciones en menores de 1 ano,bcg,2017-10-01,4,4,4,1,13
POTOSI,vacunaciones en menores de 1 ano,bcg,2017-10-01,200,213,18,12,443
PRESTO,vacunaciones en menores de 1 ano,bcg,2017-10-01,2,5,3,0,10
PUCARANI,vacunaciones en menores de 1 ano,bcg,2017-10-01,10,8,18,19,55
PUERTO ACOSTA,vacunaciones en menores de 1 ano,bcg,2017-10-01,0,2,8,3,13
PUERTO CARABUCO,vacunaciones en menores de 1 ano,bcg,2017-10-01,2,3,5,4,14
PUERTO GONZALO MORENO,vacunaciones en menores de 1 ano,bcg,2017-10-01,1,0,4,1,6
PUERTO PEREZ,vacunaciones en menores de 1 ano,bcg,2017-10-01,2,3,3,4,12
PUERTO QUIJARRO,vacunaciones en menores de 1 ano,bcg,2017-10-01,13,12,0,0,25
PUERTO RICO,vacunaciones en menores de 1 ano,bcg,2017-10-01,2,4,4,3,13
PUERTO SUAREZ,vacunaciones en menores de 1 ano,bcg,2017-10-01,16,9,0,0,25
PUERTO VILLARROEL,vacunaciones en menores de 1 ano,bcg,2017-10-01,62,52,3,1,118
PUNA,vacunaciones en menores de 1 ano,bcg,2017-10-01,1,2,6,4,13
PUNATA,vacunaciones en menores de 1 ano,bcg,2017-10-01,41,32,1,2,76
QUIABAYA,vacunaciones en menores de 1 ano,bcg,2017-10-01,0,0,2,4,6
QUILLACOLLO,vacunaciones en menores de 1 ano,bcg,2017-10-01,136,115,8,15,274
QUIME,vacunaciones en menores de 1 ano,bcg,2017-10-01,2,0,5,2,9
QUIRUSILLAS,vacunaciones en menores de 1 ano,bcg,2017-10-01,1,0,0,0,1
RAVELO,vacunaciones en menores de 1 ano,bcg,2017-10-01,4,1,5,5,15
REYES,vacunaciones en menores de 1 ano,bcg,2017-10-01,16,4,5,3,28
RIBERALTA,vacunaciones en menores de 1 ano,bcg,2017-10-01,129,130,11,15,285
ROBORE,vacunaciones en menores de 1 ano,bcg,2017-10-01,15,16,2,0,33
RURRENABAQUE,vacunaciones en menores de 1 ano,bcg,2017-10-01,22,8,2,2,34
SABAYA,vacunaciones en menores de 1 ano,bcg,2017-10-01,0,0,2,1,3
SACABA,vacunaciones en menores de 1 ano,bcg,2017-10-01,149,125,1,3,278
SACABAMBA,vacunaciones en menores de 1 ano,bcg,2017-10-01,1,0,0,0,1
SACACA,vacunaciones en menores de 1 ano,bcg,2017-10-01,6,6,8,7,27
SAIPINA,vacunaciones en menores de 1 ano,bcg,2017-10-01,3,1,0,0,4
SALINAS DE GARCI MENDOZA,vacunaciones en menores de 1 ano,bcg,2017-10-01,2,3,6,2,13
SAMAIPATA,vacunaciones en menores de 1 ano,bcg,2017-10-01,2,1,1,1,5
SAN AGUSTIN,vacunaciones en menores de 1 ano,bcg,2017-10-01,2,0,0,0,2
SAN ANDRES,vacunaciones en menores de 1 ano,bcg,2017-10-01,3,3,4,4,14
SAN ANDRES DE MACHACA,vacunaciones en menores de 1 ano,bcg,2017-10-01,1,0,2,2,5
SAN ANTONIO DE LOMERIO,vacunaciones en menores de 1 ano,bcg,2017-10-01,5,0,3,0,8
SAN BENITO,vacunaciones en menores de 1 ano,bcg,2017-10-01,0,0,2,1,3
SAN BORJA,vacunaciones en menores de 1 ano,bcg,2017-10-01,42,40,7,5,94
SAN BUENA VENTURA,vacunaciones en menores de 1 ano,bcg,2017-10-01,5,4,1,1,11
SAN CARLOS,vacunaciones en menores de 1 ano,bcg,2017-10-01,20,19,0,0,39
SAN IGNACIO,vacunaciones en menores de 1 ano,bcg,2017-10-01,27,18,5,10,60
SAN IGNACIO DE VELASCO,vacunaciones en menores de 1 ano,bcg,2017-10-01,53,73,3,2,131
SAN JAVIER(BNI),vacunaciones en menores de 1 ano,bcg,2017-10-01,0,0,1,0,1
SAN JAVIER(STC),vacunaciones en menores de 1 ano,bcg,2017-10-01,12,18,0,0,30
SAN JOAQUIN,vacunaciones en menores de 1 ano,bcg,2017-10-01,2,3,0,0,5
SAN JOSE DE CHIQUITOS,vacunaciones en menores de 1 ano,bcg,2017-10-01,19,21,12,12,64
SAN JUAN DE YAPACANI,vacunaciones en menores de 1 ano,bcg,2017-10-01,1,4,1,1,7
SAN JULIAN,vacunaciones en menores de 1 ano,bcg,2017-10-01,44,37,1,0,82
SAN LORENZO(PND),vacunaciones en menores de 1 ano,bcg,2017-10-01,2,2,8,3,15
SAN LORENZO(TJA),vacunaciones en menores de 1 ano,bcg,2017-10-01,6,6,1,0,13
SAN LUCAS,vacunaciones en menores de 1 ano,bcg,2017-10-01,12,14,13,9,48
SAN MATIAS,vacunaciones en menores de 1 ano,bcg,2017-10-01,11,17,3,2,33
SAN MIGUEL DE VELASCO,vacunaciones en menores de 1 ano,bcg,2017-10-01,6,6,0,0,12
SAN PABLO DE LIPEZ,vacunaciones en menores de 1 ano,bcg,2017-10-01,2,0,3,0,5
SAN PEDRO,vacunaciones en menores de 1 ano,bcg,2017-10-01,1,9,0,0,10
SAN PEDRO DE BUENA VISTA,vacunaciones en menores de 1 ano,bcg,2017-10-01,18,10,20,15,63
SAN PEDRO DE CURAHUARA,vacunaciones en menores de 1 ano,bcg,2017-10-01,1,1,2,1,5
SAN PEDRO DE TIQUINA,vacunaciones en menores de 1 ano,bcg,2017-10-01,3,1,1,1,6
SAN RAFAEL,vacunaciones en menores de 1 ano,bcg,2017-10-01,1,2,0,1,4
SAN RAMON BENI,vacunaciones en menores de 1 ano,bcg,2017-10-01,5,4,0,1,10
SAN RAMON SCZ,vacunaciones en menores de 1 ano,bcg,2017-10-01,5,3,0,4,12
SANTA ANA,vacunaciones en menores de 1 ano,bcg,2017-10-01,16,9,2,2,29
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano,bcg,2017-10-01,1435,1390,15,20,2860
SANTA ROSA,vacunaciones en menores de 1 ano,bcg,2017-10-01,0,10,2,1,13
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano,bcg,2017-10-01,4,7,2,1,14
SANTIAGO DE CALLAPA,vacunaciones en menores de 1 ano,bcg,2017-10-01,1,0,1,2,4
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,bcg,2017-10-01,2,0,1,4,7
SANTIAGO DE HUATA,vacunaciones en menores de 1 ano,bcg,2017-10-01,1,0,3,1,5
SANTIAGO DE MACHACA,vacunaciones en menores de 1 ano,bcg,2017-10-01,2,0,1,0,3
SANTIVAÑES,vacunaciones en menores de 1 ano,bcg,2017-10-01,2,1,0,0,3
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano,bcg,2017-10-01,1,1,0,1,3
SAPAHAQUI,vacunaciones en menores de 1 ano,bcg,2017-10-01,1,2,1,4,8
SENA,vacunaciones en menores de 1 ano,bcg,2017-10-01,6,9,0,1,16
SHINAOTA,vacunaciones en menores de 1 ano,bcg,2017-10-01,21,12,0,0,33
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,bcg,2017-10-01,6,4,8,9,27
SICAYA,vacunaciones en menores de 1 ano,bcg,2017-10-01,0,0,1,0,1
SIPE SIPE,vacunaciones en menores de 1 ano,bcg,2017-10-01,26,25,0,2,53
SOPACHUY,vacunaciones en menores de 1 ano,bcg,2017-10-01,1,0,0,0,1
SORACACHI,vacunaciones en menores de 1 ano,bcg,2017-10-01,3,3,3,4,13
SORATA,vacunaciones en menores de 1 ano,bcg,2017-10-01,6,12,4,6,28
SUCRE,vacunaciones en menores de 1 ano,bcg,2017-10-01,178,197,121,115,611
TACACOMA,vacunaciones en menores de 1 ano,bcg,2017-10-01,2,2,4,1,9
TACOBAMBA,vacunaciones en menores de 1 ano,bcg,2017-10-01,3,0,3,6,12
TACOPAYA,vacunaciones en menores de 1 ano,bcg,2017-10-01,0,0,2,1,3
TAHUA,vacunaciones en menores de 1 ano,bcg,2017-10-01,1,0,1,1,3
TAPACARI,vacunaciones en menores de 1 ano,bcg,2017-10-01,17,14,6,8,45
TARABUCO,vacunaciones en menores de 1 ano,bcg,2017-10-01,13,9,3,1,26
TARACO,vacunaciones en menores de 1 ano,bcg,2017-10-01,0,3,3,1,7
TARATA,vacunaciones en menores de 1 ano,bcg,2017-10-01,6,6,0,0,12
TARIJA,vacunaciones en menores de 1 ano,bcg,2017-10-01,242,233,1,3,479
TARVITA,vacunaciones en menores de 1 ano,bcg,2017-10-01,3,8,4,6,21
TEOPONTE,vacunaciones en menores de 1 ano,bcg,2017-10-01,5,2,0,0,7
TIAWANACU,vacunaciones en menores de 1 ano,bcg,2017-10-01,6,5,3,3,17
TINGUIPAYA,vacunaciones en menores de 1 ano,bcg,2017-10-01,8,3,15,7,33
TIPUANI,vacunaciones en menores de 1 ano,bcg,2017-10-01,3,1,1,3,8
TIQUIPAYA,vacunaciones en menores de 1 ano,bcg,2017-10-01,51,47,5,14,117
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,bcg,2017-10-01,2,11,4,1,18
TOCO,vacunaciones en menores de 1 ano,bcg,2017-10-01,4,4,1,1,10
TOLATA,vacunaciones en menores de 1 ano,bcg,2017-10-01,1,2,1,0,4
TOLEDO,vacunaciones en menores de 1 ano,bcg,2017-10-01,0,0,1,1,2
TOMAVE,vacunaciones en menores de 1 ano,bcg,2017-10-01,3,4,7,2,16
TOMINA,vacunaciones en menores de 1 ano,bcg,2017-10-01,7,4,1,1,13
TORO TORO,vacunaciones en menores de 1 ano,bcg,2017-10-01,2,3,3,4,12
TOTORA(CBBA),vacunaciones en menores de 1 ano,bcg,2017-10-01,7,10,2,1,20
TOTORA(ORR),vacunaciones en menores de 1 ano,bcg,2017-10-01,1,1,0,1,3
TRINIDAD,vacunaciones en menores de 1 ano,bcg,2017-10-01,181,143,2,4,330
TUPIZA,vacunaciones en menores de 1 ano,bcg,2017-10-01,44,40,2,3,89
TURCO,vacunaciones en menores de 1 ano,bcg,2017-10-01,0,2,1,2,5
UMALA,vacunaciones en menores de 1 ano,bcg,2017-10-01,3,0,1,0,4
UNCIA,vacunaciones en menores de 1 ano,bcg,2017-10-01,8,7,10,6,31
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,bcg,2017-10-01,6,6,0,0,12
URUBICHA,vacunaciones en menores de 1 ano,bcg,2017-10-01,5,3,0,0,8
UYUNI,vacunaciones en menores de 1 ano,bcg,2017-10-01,11,25,3,1,40
VACAS,vacunaciones en menores de 1 ano,bcg,2017-10-01,2,1,4,5,12
VALLEGRANDE,vacunaciones en menores de 1 ano,bcg,2017-10-01,10,12,0,0,22
VIACHA,vacunaciones en menores de 1 ano,bcg,2017-10-01,51,43,6,2,102
VILA VILA,vacunaciones en menores de 1 ano,bcg,2017-10-01,1,1,3,8,13
VILLA CHARCAS,vacunaciones en menores de 1 ano,bcg,2017-10-01,3,3,0,3,9
VILLA MONTES,vacunaciones en menores de 1 ano,bcg,2017-10-01,37,38,2,1,78
VILLA NUEVA (LOMA ALTA),vacunaciones en menores de 1 ano,bcg,2017-10-01,0,0,1,0,1
VILLA RIVERO,vacunaciones en menores de 1 ano,bcg,2017-10-01,2,0,1,2,5
VILLA SERRANO,vacunaciones en menores de 1 ano,bcg,2017-10-01,2,1,0,0,3
VILLA TUNARI,vacunaciones en menores de 1 ano,bcg,2017-10-01,57,64,12,10,143
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,bcg,2017-10-01,4,9,1,1,15
VILLAZON,vacunaciones en menores de 1 ano,bcg,2017-10-01,17,17,0,0,34
VINTO,vacunaciones en menores de 1 ano,bcg,2017-10-01,29,31,2,1,63
VITICHI,vacunaciones en menores de 1 ano,bcg,2017-10-01,0,0,3,3,6
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,bcg,2017-10-01,0,0,2,2,4
WARNES,vacunaciones en menores de 1 ano,bcg,2017-10-01,78,93,0,1,172
YACO,vacunaciones en menores de 1 ano,bcg,2017-10-01,4,1,5,2,12
YACUIBA,vacunaciones en menores de 1 ano,bcg,2017-10-01,66,84,8,8,166
YAMPARAEZ,vacunaciones en menores de 1 ano,bcg,2017-10-01,1,3,1,0,5
YANACACHI,vacunaciones en menores de 1 ano,bcg,2017-10-01,1,0,0,0,1
YAPACANI,vacunaciones en menores de 1 ano,bcg,2017-10-01,65,54,2,1,122
YOCALLA,vacunaciones en menores de 1 ano,bcg,2017-10-01,8,5,0,4,17
YOTALA,vacunaciones en menores de 1 ano,bcg,2017-10-01,5,4,0,0,9
YUNCHARA,vacunaciones en menores de 1 ano,bcg,2017-10-01,0,1,1,0,2
ZUDAÑEZ,vacunaciones en menores de 1 ano,bcg,2017-10-01,5,4,2,1,12
ACACIO,vacunaciones en menores de 1 ano,bcg,2017-11-01,0,0,1,3,4
ACHACACHI,vacunaciones en menores de 1 ano,bcg,2017-11-01,13,16,4,7,40
ACHOCALLA,vacunaciones en menores de 1 ano,bcg,2017-11-01,8,2,3,1,14
AIQUILE,vacunaciones en menores de 1 ano,bcg,2017-11-01,15,22,4,3,44
ALALAY,vacunaciones en menores de 1 ano,bcg,2017-11-01,0,0,4,4,8
ALTO BENI,vacunaciones en menores de 1 ano,bcg,2017-11-01,4,6,0,0,10
ANCORAIMES,vacunaciones en menores de 1 ano,bcg,2017-11-01,1,2,3,4,10
ANDAMARCA,vacunaciones en menores de 1 ano,bcg,2017-11-01,0,0,2,2,4
ANZALDO,vacunaciones en menores de 1 ano,bcg,2017-11-01,1,3,1,5,10
APOLO,vacunaciones en menores de 1 ano,bcg,2017-11-01,5,7,2,3,17
ARAMPAMPA,vacunaciones en menores de 1 ano,bcg,2017-11-01,0,1,2,7,10
ARANI,vacunaciones en menores de 1 ano,bcg,2017-11-01,8,6,0,0,14
ARBIETO,vacunaciones en menores de 1 ano,bcg,2017-11-01,6,8,2,2,18
