,group,variable,month,PENTAVALENTE 3RA DOSIS DENTRO,PENTAVALENTE 3RA DOSIS DENTRO,PENTAVALENTE 3RA DOSIS FUERA,PENTAVALENTE 3RA DOSIS FUERA,TOTALES
PUERTO SUAREZ,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-10-01,21,25,3,3,52
PUERTO VILLARROEL,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-10-01,51,59,7,4,121
PUNA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-10-01,3,5,5,5,18
PUNATA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-10-01,20,17,6,0,43
QUIABAYA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-10-01,4,3,0,0,7
QUILLACOLLO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-10-01,88,103,67,64,322
QUIME,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-10-01,9,4,4,3,20
QUIRUSILLAS,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-10-01,1,1,0,0,2
RAVELO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-10-01,7,3,9,4,23
REYES,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-10-01,6,7,7,7,27
RIBERALTA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-10-01,117,93,6,12,228
ROBORE,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-10-01,9,18,0,1,28
RURRENABAQUE,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-10-01,16,13,1,4,34
SABAYA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-10-01,4,3,0,0,7
SACABA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-10-01,119,708,16,14,857
SACABAMBA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-10-01,0,1,4,1,6
SACACA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-10-01,10,8,4,14,36
SAIPINA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-10-01,8,3,2,0,13
SALINAS DE GARCI MENDOZA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-10-01,8,3,5,1,17
SAMAIPATA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-10-01,8,6,0,0,14
SAN AGUSTIN,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-10-01,0,4,0,0,4
SAN ANDRES,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-10-01,5,12,5,5,27
SAN ANDRES DE MACHACA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-10-01,0,1,0,1,2
SAN ANTONIO DE ESMORUCO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-10-01,2,0,1,0,3
SAN ANTONIO DE LOMERIO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-10-01,2,5,5,3,15
SAN BENITO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-10-01,3,5,0,0,8
SAN BORJA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-10-01,47,51,5,1,104
SAN BUENA VENTURA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-10-01,13,11,2,4,30
SAN CARLOS,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-10-01,24,17,3,1,45
SAN IGNACIO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-10-01,23,7,7,11,48
SAN IGNACIO DE VELASCO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-10-01,62,58,8,12,140
SAN JAVIER(BNI),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-10-01,1,1,0,1,3
SAN JAVIER(STC),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-10-01,17,12,0,0,29
SAN JOAQUIN,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-10-01,5,5,0,0,10
SAN JOSE DE CHIQUITOS,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-10-01,17,14,21,23,75
SAN JUAN DE YAPACANI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-10-01,8,10,2,1,21
SAN JULIAN,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-10-01,57,52,8,6,123
SAN LORENZO(PND),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-10-01,1,4,9,11,25
SAN LORENZO(TJA),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-10-01,12,17,3,3,35
SAN LUCAS,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-10-01,20,22,3,15,60
SAN MATIAS,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-10-01,20,15,4,1,40
SAN MIGUEL DE VELASCO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-10-01,7,8,2,1,18
SAN PABLO DE LIPEZ,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-10-01,1,1,0,0,2
SAN PEDRO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-10-01,16,7,0,0,23
SAN PEDRO DE BUENA VISTA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-10-01,13,15,10,15,53
SAN PEDRO DE CURAHUARA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-10-01,3,1,0,0,4
SAN PEDRO DE TIQUINA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-10-01,2,2,2,0,6
SAN PEDRO(PND),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-10-01,0,1,0,0,1
SAN RAFAEL,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-10-01,4,6,0,2,12
SAN RAMON BENI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-10-01,5,9,0,1,15
SAN RAMON SCZ,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-10-01,5,7,1,1,14
SANTA ANA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-10-01,21,16,3,4,44
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-10-01,1505,1444,23,22,2994
SANTA ROSA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-10-01,3,4,0,0,7
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-10-01,14,18,1,2,35
SANTIAGO DE CALLAPA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-10-01,2,2,2,0,6
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-10-01,2,3,1,3,9
SANTIAGO DE HUATA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-10-01,1,3,0,0,4
SANTIAGO DE MACHACA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-10-01,2,2,0,0,4
SANTIVAÑES,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-10-01,2,1,0,0,3
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-10-01,2,0,1,2,5
SAPAHAQUI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-10-01,1,5,6,2,14
SENA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-10-01,7,10,1,2,20
SHINAOTA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-10-01,23,31,0,2,56
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-10-01,14,10,0,1,25
SICAYA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-10-01,0,1,1,0,2
SIPE SIPE,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-10-01,30,17,3,3,53
SOPACHUY,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-10-01,2,1,2,1,6
SORACACHI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-10-01,4,8,1,6,19
SORATA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-10-01,9,14,9,6,38
SUCRE,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-10-01,295,279,11,9,594
TACACHI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-10-01,1,1,1,0,3
TACACOMA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-10-01,12,3,1,1,17
TACOBAMBA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-10-01,2,0,2,2,6
TACOPAYA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-10-01,2,4,2,4,12
TAPACARI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-10-01,15,9,8,6,38
TARABUCO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-10-01,7,7,3,4,21
TARACO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-10-01,1,1,1,0,3
TARATA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-10-01,7,2,0,0,9
TARIJA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-10-01,211,177,21,12,421
TARVITA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-10-01,6,3,1,5,15
TEOPONTE,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-10-01,8,15,0,2,25
TIAWANACU,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-10-01,9,7,0,0,16
TINGUIPAYA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-10-01,5,6,9,5,25
TIPUANI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-10-01,2,7,1,1,11
TIQUIPAYA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-10-01,47,29,24,24,124
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-10-01,5,8,4,14,31
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-10-01,0,1,1,0,2
TOCO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-10-01,4,3,0,1,8
TODOS SANTOS,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-10-01,1,1,0,0,2
TOLATA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-10-01,6,5,0,1,12
TOLEDO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-10-01,3,1,1,0,5
TOMAVE,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-10-01,5,3,2,1,11
TOMINA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-10-01,1,2,3,2,8
TORO TORO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-10-01,3,2,4,7,16
TOTORA(CBBA),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-10-01,8,9,5,5,27
TOTORA(ORR),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-10-01,4,5,2,0,11
TRIGAL,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-10-01,0,2,0,1,3
TRINIDAD,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-10-01,160,109,4,11,284
TUPIZA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-10-01,26,33,3,1,63
TURCO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-10-01,0,2,2,0,4
UMALA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-10-01,5,2,2,5,14
UNCIA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-10-01,19,17,1,4,41
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-10-01,10,10,1,5,26
URUBICHA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-10-01,10,7,0,1,18
UYUNI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-10-01,18,21,4,2,45
VACAS,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-10-01,2,3,3,4,12
VALLEGRANDE,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-10-01,12,12,0,0,24
VIACHA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-10-01,31,49,17,8,105
VILA VILA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-10-01,1,0,2,4,7
VILLA CHARCAS,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-10-01,10,8,4,1,23
VILLA MONTES,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-10-01,46,42,4,7,99
VILLA NUEVA (LOMA ALTA),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-10-01,4,2,0,2,8
VILLA RIVERO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-10-01,9,4,1,4,18
VILLA SERRANO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-10-01,6,5,3,3,17
VILLA TUNARI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-10-01,66,65,7,9,147
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-10-01,10,9,1,3,23
VILLAZON,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-10-01,32,36,2,8,78
VINTO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-10-01,30,34,21,14,99
VITICHI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-10-01,2,5,2,2,11
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-10-01,2,1,0,0,3
WARNES,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-10-01,135,139,9,16,299
YACO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-10-01,2,2,0,2,6
YACUIBA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-10-01,76,110,15,9,210
YAMPARAEZ,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-10-01,3,0,1,1,5
YANACACHI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-10-01,2,3,0,0,5
YAPACANI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-10-01,58,44,13,20,135
YOCALLA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-10-01,1,9,1,0,11
YOTALA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-10-01,4,5,2,3,14
YUNCHARA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-10-01,1,1,3,3,8
ZUDAÑEZ,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-10-01,3,5,3,2,13
ACACIO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-11-01,1,0,0,1,2
ACHACACHI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-11-01,13,18,8,7,46
ACHOCALLA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-11-01,4,11,3,9,27
AIQUILE,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-11-01,9,16,3,9,37
ALALAY,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-11-01,0,1,0,0,1
ALCALA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-11-01,2,2,0,0,4
ALTO BENI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-11-01,7,7,0,0,14
ANCORAIMES,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-11-01,4,6,4,6,20
ANDAMARCA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-11-01,0,3,0,1,4
ANTEQUERA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-11-01,1,0,1,1,3
ANZALDO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-11-01,3,3,4,3,13
APOLO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-11-01,15,6,2,3,26
ARAMPAMPA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-11-01,1,2,4,2,9
ARANI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-11-01,6,6,2,2,16
ARBIETO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-11-01,20,17,4,2,43
ARQUE,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-11-01,9,9,2,6,26
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-11-01,37,33,0,0,70
ATOCHA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-11-01,13,5,1,0,19
AUCAPATA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-11-01,3,3,1,1,8
AYATA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-11-01,3,3,2,3,11
AYO AYO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-11-01,4,4,0,1,9
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-11-01,13,6,9,9,37
AZURDUY,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-11-01,5,6,6,1,18
BATALLAS,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-11-01,10,12,0,3,25
BAURES,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-11-01,5,5,2,0,12
BELEN DE ANDAMARCA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-11-01,3,0,1,0,4
BELEN DE URMIRI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-11-01,1,0,0,0,1
BELLA FLOR,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-11-01,1,2,1,0,4
BERMEJO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-11-01,26,29,2,5,62
BETANZOS,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-11-01,26,15,5,3,49
BOLIVAR,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-11-01,1,2,4,2,9
BOLPEBRA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-11-01,2,3,1,0,6
BOYUIBE,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-11-01,4,2,0,2,8
BUENA VISTA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-11-01,11,10,1,2,24
CABEZAS,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-11-01,17,15,14,14,60
CAIROMA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-11-01,6,3,2,1,12
"CAIZA ""D""",vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-11-01,5,5,4,1,15
CAJUATA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-11-01,7,5,1,0,13
CALACOTO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-11-01,0,0,3,3,6
CALAMARCA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-11-01,6,5,1,1,13
CAMARGO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-11-01,11,2,3,3,19
CAMATAQUI (C. VILLA ABECIA),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-11-01,1,2,1,0,4
CAMIRI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-11-01,28,32,1,1,62
CAPINOTA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-11-01,9,9,1,1,20
CAQUIAVIRI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-11-01,1,2,1,0,4
CARACOLLO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-11-01,9,6,9,4,28
CARANAVI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-11-01,42,33,4,5,84
CARAPARI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-11-01,14,18,1,2,35
CARIPUYO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-11-01,5,2,1,0,8
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-11-01,9,3,2,1,15
CATACORA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-11-01,2,0,0,2,4
CHACARILLA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-11-01,1,0,0,0,1
CHALLAPATA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-11-01,21,16,12,6,55
CHAQUI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-11-01,5,5,1,0,11
CHARAGUA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-11-01,16,22,10,7,55
CHARAÑA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-11-01,1,3,0,0,4
CHAYANTA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-11-01,11,9,3,2,25
CHIMORE,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-11-01,29,13,4,4,50
CHIPAYA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-11-01,0,2,0,1,3
CHUA COCANI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-11-01,7,5,0,0,12
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-11-01,18,11,0,1,30
CHUMA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-11-01,2,3,3,0,8
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-11-01,1,8,2,2,13
CKOCHAS,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-11-01,7,7,3,3,20
CLIZA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-11-01,10,10,5,2,27
COBIJA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-11-01,41,61,10,9,121
COCAPATA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-11-01,5,3,6,13,27
COCHABAMBA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-11-01,589,550,6,5,1150
COIPASA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-11-01,0,0,2,0,2
COLCAPIRHUA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-11-01,41,37,1,3,82
"COLCHA ""K""",vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-11-01,10,9,1,2,22
COLLANA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-11-01,1,2,1,0,4
COLOMI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-11-01,15,18,3,0,36
COLPA BELGICA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-11-01,4,7,1,1,13
COLQUECHACA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-11-01,14,14,9,11,48
COLQUENCHA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-11-01,9,2,0,0,11
COLQUIRI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-11-01,5,4,8,2,19
COMANCHE,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-11-01,2,1,1,0,4
COMARAPA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-11-01,15,18,2,0,35
COMBAYA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-11-01,0,0,1,0,1
CONCEPCION,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-11-01,17,18,4,5,44
COPACABANA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-11-01,5,6,3,6,20
CORIPATA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-11-01,22,14,0,0,36
CORO CORO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-11-01,6,2,2,0,10
COROICO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-11-01,9,12,2,1,24
CORQUE,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-11-01,3,3,0,1,7
COTAGAITA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-11-01,7,12,4,9,32
COTOCA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-11-01,69,66,1,0,136
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-11-01,18,25,4,6,53
CUEVO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-11-01,2,3,0,2,7
CULPINA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-11-01,10,13,7,1,31
CURAHUARA DE CARANGAS,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-11-01,1,3,1,0,5
CURVA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-11-01,1,3,3,2,9
DESAGUADERO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-11-01,4,2,1,1,8
EL ALTO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-11-01,500,509,218,222,1449
EL CHORO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-11-01,1,1,1,1,4
EL PUENTE(STC),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-11-01,5,11,1,1,18
EL PUENTE(TJA),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-11-01,4,8,2,3,17
EL TORNO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-11-01,47,47,8,14,116
EL VILLAR,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-11-01,5,1,0,0,6
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-11-01,18,20,3,5,46
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-11-01,49,36,3,1,89
ESCOMA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-11-01,3,1,0,0,4
EUCALIPTUS,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-11-01,1,3,0,0,4
EUREKA (SANTOS MERCADO),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-11-01,0,3,0,0,3
EXALTACION,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-11-01,0,1,1,0,2
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-11-01,7,16,5,1,29
FILADELFIA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-11-01,6,1,3,2,12
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-11-01,22,11,0,0,33
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-11-01,5,5,0,2,12
GUANAY,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-11-01,7,9,3,1,20
GUAQUI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-11-01,4,6,0,0,10
GUAYARAMERIN,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-11-01,47,50,13,9,119
GUTIERREZ,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-11-01,9,10,13,7,39
HUACARETA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-11-01,10,6,0,3,19
HUACAYA (VILLA DE HUACAYA),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-11-01,0,3,1,0,4
HUACHACALLA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-11-01,1,3,0,0,4
HUANUNI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-11-01,13,8,5,1,27
HUARACAJE,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-11-01,12,6,0,0,18
