,group,variable,month,ANTIROTAVIRÍCA 2DA DOSIS DENTRO,ANTIROTAVIRÍCA 2DA DOSIS DENTRO,ANTIROTAVIRÍCA 2DA DOSIS FUERA,ANTIROTAVIRÍCA 2DA DOSIS FUERA,TOTALES
OCURI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,5,7,6,3,21
OKINAWA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,12,18,2,0,32
OMEREQUE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,2,4,1,4,11
ORURO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,275,254,16,6,551
PADCAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,16,8,2,1,27
PADILLA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,4,6,2,1,13
PAILON,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,19,22,45,22,108
PALCA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,11,14,4,2,31
PALOS BLANCOS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,16,14,2,4,36
PAMPA AULLAGAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,1,3,0,0,4
PAMPA GRANDE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,10,5,3,1,19
PAPEL PAMPA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,0,1,0,0,1
PASORAPA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,1,0,0,1,2
PATACAMAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,16,9,1,0,26
PAZÑA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,2,6,0,0,8
PELECHUCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,3,3,0,1,7
POCOATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,7,2,17,6,32
POCONA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,4,11,3,2,20
POJO (CBBA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,11,13,2,0,26
POOPO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,2,2,0,0,4
PORCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,8,15,1,1,25
POROMA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,6,6,4,3,19
PORONGO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,7,8,4,1,20
PORTACHUELO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,23,24,1,2,50
PORVENIR,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,3,1,8,16,28
POSTRER VALLE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,2,0,0,0,2
POTOSI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,181,189,26,24,420
PRESTO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,2,4,3,2,11
PUCARA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,1,0,0,0,1
PUCARANI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,12,9,1,2,24
PUERTO ACOSTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,2,4,2,5,13
PUERTO CARABUCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,5,10,4,5,24
PUERTO GONZALO MORENO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,6,1,5,4,16
PUERTO PEREZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,3,1,2,3,9
PUERTO QUIJARRO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,18,11,0,0,29
PUERTO RICO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,14,10,1,1,26
PUERTO SILES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,1,0,0,0,1
PUERTO SUAREZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,17,11,1,5,34
PUERTO VILLARROEL,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,68,54,7,5,134
PUNA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,2,3,0,7,12
PUNATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,31,24,2,2,59
QUIABAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,3,1,0,2,6
QUILLACOLLO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,118,101,50,52,321
QUIME,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,6,6,2,3,17
QUIRUSILLAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,1,0,0,0,1
RAVELO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,8,4,6,4,22
REYES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,5,10,5,4,24
RIBERALTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,88,94,4,5,191
ROBORE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,13,11,0,0,24
RURRENABAQUE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,11,11,3,1,26
SABAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,1,3,1,0,5
SACABA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,125,112,22,11,270
SACABAMBA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,2,3,0,0,5
SACACA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,16,16,9,5,46
SAIPINA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,1,3,0,3,7
SALINAS DE GARCI MENDOZA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,3,1,5,1,10
SAMAIPATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,10,7,0,2,19
SAN ANDRES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,10,9,4,9,32
SAN ANDRES DE MACHACA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,2,0,1,0,3
SAN ANTONIO DE ESMORUCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,1,0,0,0,1
SAN ANTONIO DE LOMERIO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,3,1,4,2,10
SAN BENITO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,6,2,0,1,9
SAN BORJA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,55,41,4,6,106
SAN BUENA VENTURA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,7,7,2,4,20
SAN CARLOS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,18,20,0,0,38
SAN IGNACIO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,19,17,3,8,47
SAN IGNACIO DE VELASCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,59,49,10,14,132
SAN JAVIER(BNI),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,1,2,0,2,5
SAN JAVIER(STC),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,10,8,0,1,19
SAN JOAQUIN,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,14,6,0,0,20
SAN JOSE DE CHIQUITOS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,15,19,17,20,71
SAN JUAN DE YAPACANI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,4,5,2,0,11
SAN JULIAN,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,43,36,8,4,91
SAN LORENZO(PND),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,6,3,7,8,24
SAN LORENZO(TJA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,18,12,1,2,33
SAN LUCAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,15,15,7,6,43
SAN MATIAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,12,12,0,0,24
SAN MIGUEL DE VELASCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,5,11,0,0,16
SAN PABLO DE LIPEZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,2,0,0,0,2
SAN PEDRO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,7,13,0,2,22
SAN PEDRO DE BUENA VISTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,17,13,7,14,51
SAN PEDRO DE CURAHUARA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,3,1,0,1,5
SAN PEDRO DE QUEMES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,0,1,0,0,1
SAN PEDRO DE TIQUINA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,1,3,0,1,5
SAN PEDRO(PND),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,0,1,1,1,3
SAN RAFAEL,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,2,8,0,0,10
SAN RAMON BENI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,5,10,0,0,15
SAN RAMON SCZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,6,5,0,0,11
SANTA ANA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,18,15,1,4,38
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,1528,1391,12,15,2946
SANTA ROSA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,9,13,0,0,22
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,9,12,6,4,31
SANTIAGO DE CALLAPA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,2,0,1,2,5
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,2,3,5,2,12
SANTIAGO DE HUATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,3,1,0,1,5
SANTIAGO DE MACHACA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,0,1,1,0,2
SANTIVAÑES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,3,7,0,0,10
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,2,2,1,0,5
SAPAHAQUI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,2,5,0,1,8
SENA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,8,6,0,0,14
SHINAOTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,22,22,2,1,47
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,9,14,4,6,33
SICAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,1,2,0,0,3
SIPE SIPE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,25,28,0,1,54
SOPACHUY,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,4,6,1,1,12
SORACACHI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,4,7,0,0,11
SORATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,11,6,6,3,26
SUCRE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,270,272,6,1,549
TACACHI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,1,3,0,2,6
TACACOMA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,5,8,0,0,13
TACOBAMBA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,3,4,3,1,11
TACOPAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,6,3,0,4,13
TAHUA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,0,0,0,1,1
TAPACARI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,9,15,8,4,36
TARABUCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,1,7,3,5,16
TARACO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,4,1,0,0,5
TARATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,9,5,0,1,15
TARIJA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,163,182,13,13,371
TARVITA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,3,6,6,4,19
TEOPONTE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,6,10,2,1,19
TIAWANACU,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,11,6,0,0,17
TINGUIPAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,3,1,6,9,19
TIPUANI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,3,2,1,2,8
TIQUIPAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,44,40,4,7,95
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,6,10,7,4,27
TOCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,1,5,0,2,8
TOLATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,5,4,2,0,11
TOLEDO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,2,1,2,2,7
TOMAVE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,4,4,2,1,11
TOMINA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,6,0,5,0,11
TORO TORO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,3,2,2,3,10
TOTORA(CBBA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,8,9,2,3,22
TOTORA(ORR),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,2,2,0,0,4
TRIGAL,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,1,1,0,0,2
TRINIDAD,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,146,130,6,4,286
TUPIZA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,32,28,5,5,70
TURCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,1,2,1,0,4
UMALA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,3,1,1,1,6
UNCIA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,12,14,3,4,33
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,15,7,1,1,24
URUBICHA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,4,5,1,0,10
UYUNI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,30,29,1,2,62
VACAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,1,4,1,0,6
VALLEGRANDE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,11,12,0,0,23
VIACHA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,44,53,5,9,111
VILA VILA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,3,1,2,2,8
VILLA CHARCAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,8,8,2,4,22
VILLA MONTES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,48,42,2,5,97
VILLA NUEVA (LOMA ALTA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,1,3,1,0,5
VILLA RIVERO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,0,4,0,3,7
VILLA SERRANO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,2,4,2,2,10
VILLA TUNARI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,72,82,6,8,168
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,10,6,1,1,18
VILLAZON,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,28,28,3,5,64
VINTO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,33,30,16,14,93
VITICHI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,3,5,2,1,11
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,1,3,0,0,4
WARNES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,118,137,12,13,280
YACO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,2,3,1,0,6
YACUIBA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,89,81,11,2,183
YAMPARAEZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,0,2,0,1,3
YANACACHI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,4,4,1,0,9
YAPACANI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,33,42,11,13,99
YOCALLA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,8,1,1,2,12
YOTALA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,2,2,1,1,6
YUNCHARA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,1,0,4,3,8
ZUDAÑEZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-10-01,1,2,2,0,5
ACACIO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,3,2,1,3,9
ACHACACHI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,22,19,5,12,58
ACHOCALLA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,6,9,6,4,25
AIQUILE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,11,5,4,7,27
ALALAY,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,1,2,1,0,4
ALCALA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,3,1,0,0,4
ALTO BENI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,6,9,2,1,18
ANCORAIMES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,3,2,2,2,9
ANDAMARCA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,0,3,1,1,5
ANTEQUERA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,1,2,1,1,5
ANZALDO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,2,0,2,1,5
APOLO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,6,6,4,2,18
ARAMPAMPA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,2,1,2,2,7
ARANI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,9,6,0,0,15
ARBIETO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,9,16,6,7,38
ARQUE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,2,4,3,6,15
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,47,48,0,0,95
ATOCHA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,7,8,4,0,19
AUCAPATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,2,2,0,1,5
AYATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,3,4,1,1,9
AYO AYO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,6,9,1,1,17
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,13,16,8,7,44
AZURDUY,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,3,2,8,2,15
BATALLAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,3,12,3,2,20
BAURES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,1,5,2,1,9
BELEN DE ANDAMARCA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,1,0,1,0,2
BELLA FLOR,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,1,3,3,2,9
BERMEJO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,32,33,0,1,66
BETANZOS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,12,14,6,7,39
BOLIVAR,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,0,4,3,1,8
BOYUIBE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,4,2,2,0,8
BUENA VISTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,6,12,5,1,24
CABEZAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,27,15,7,6,55
CAIROMA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,2,3,0,0,5
"CAIZA ""D""",vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,8,7,1,0,16
CAJUATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,10,6,1,1,18
CALACOTO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,1,2,3,3,9
CALAMARCA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,7,11,2,3,23
CAMARGO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,8,7,1,1,17
CAMATAQUI (C. VILLA ABECIA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,0,0,1,0,1
CAMIRI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,27,30,2,3,62
CAPINOTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,16,17,2,0,35
CAQUIAVIRI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,3,4,0,0,7
CARACOLLO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,9,6,8,2,25
CARANAVI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,31,38,7,3,79
CARAPARI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,12,14,4,2,32
CARIPUYO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,4,0,0,1,5
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,5,1,3,2,11
CATACORA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,0,2,0,0,2
CHACARILLA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,0,0,1,2,3
CHALLAPATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,16,14,7,6,43
CHAQUI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,3,4,2,0,9
CHARAGUA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,10,15,10,10,45
CHARAÑA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,3,1,0,0,4
CHAYANTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,14,7,2,1,24
CHIMORE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,22,20,6,2,50
CHIPAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,0,1,1,0,2
CHUA COCANI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,2,2,0,0,4
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,11,6,0,0,17
CHUMA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,2,4,2,2,10
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,4,3,3,0,10
CKOCHAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,6,5,6,3,20
CLIZA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,18,19,1,2,40
COBIJA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,31,42,7,4,84
COCAPATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,7,3,8,11,29
COCHABAMBA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,596,553,0,0,1149
COLCAPIRHUA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,41,43,0,1,85
"COLCHA ""K""",vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,5,6,1,1,13
COLOMI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,16,14,0,1,31
COLPA BELGICA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,7,4,0,0,11
COLQUECHACA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,25,15,12,7,59
COLQUENCHA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,3,8,0,1,12
COLQUIRI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,10,11,5,3,29
COMANCHE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,1,1,0,0,2
COMARAPA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,11,18,4,1,34
COMBAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,0,0,2,2,4
CONCEPCION,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,19,22,5,5,51
COPACABANA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,5,4,6,2,17
CORIPATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,16,12,0,1,29
CORO CORO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,4,1,0,0,5
COROICO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,12,9,1,4,26
CORQUE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,4,3,1,0,8
COTAGAITA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,13,10,0,3,26
COTOCA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-11-01,51,51,3,1,106
