,group,variable,month,ANTINEUMOCÓCICA 3RA DOSIS DENTRO,ANTINEUMOCÓCICA 3RA DOSIS DENTRO,ANTINEUMOCÓCICA 3RA DOSIS FUERA,ANTINEUMOCÓCICA 3RA DOSIS FUERA,TOTALES
YANACACHI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-10-01,2,3,0,0,5
YAPACANI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-10-01,58,44,13,19,134
YOCALLA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-10-01,1,9,1,0,11
YOTALA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-10-01,4,5,2,3,14
YUNCHARA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-10-01,1,1,4,3,9
ZUDAÑEZ,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-10-01,3,5,3,2,13
ACACIO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,1,0,0,1,2
ACHACACHI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,14,18,7,7,46
ACHOCALLA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,4,11,3,9,27
AIQUILE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,9,16,3,9,37
ALALAY,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,0,1,0,0,1
ALCALA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,2,2,0,0,4
ALTO BENI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,7,7,0,0,14
ANCORAIMES,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,4,6,4,6,20
ANDAMARCA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,0,3,0,1,4
ANTEQUERA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,1,0,1,1,3
ANZALDO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,3,3,4,3,13
APOLO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,15,6,2,3,26
ARAMPAMPA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,1,2,4,2,9
ARANI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,6,6,2,2,16
ARBIETO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,20,17,4,2,43
ARQUE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,9,9,2,6,26
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,36,32,0,0,68
ATOCHA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,13,5,1,0,19
AUCAPATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,3,3,1,1,8
AYATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,3,3,2,3,11
AYO AYO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,4,4,0,1,9
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,13,6,9,8,36
AZURDUY,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,5,6,6,1,18
BATALLAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,10,12,0,3,25
BAURES,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,5,5,2,0,12
BELEN DE ANDAMARCA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,3,0,1,0,4
BELEN DE URMIRI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,1,0,0,0,1
BELLA FLOR,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,1,2,1,0,4
BERMEJO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,26,31,3,6,66
BETANZOS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,26,15,5,3,49
BOLIVAR,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,1,2,4,2,9
BOLPEBRA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,2,2,1,0,5
BOYUIBE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,4,2,0,2,8
BUENA VISTA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,11,10,1,2,24
CABEZAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,17,16,12,12,57
CAIROMA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,6,3,2,1,12
"CAIZA ""D""",vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,5,6,4,1,16
CAJUATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,7,5,1,0,13
CALACOTO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,0,0,2,2,4
CALAMARCA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,6,5,1,1,13
CAMARGO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,11,2,2,2,17
CAMATAQUI (C. VILLA ABECIA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,1,3,1,0,5
CAMIRI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,28,29,1,1,59
CAPINOTA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,9,9,1,1,20
CAQUIAVIRI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,1,2,1,0,4
CARACOLLO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,9,6,9,4,28
CARANAVI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,42,33,4,5,84
CARAPARI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,13,19,1,2,35
CARIPUYO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,5,2,1,0,8
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,9,3,2,1,15
CATACORA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,2,0,0,2,4
CHACARILLA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,1,0,0,0,1
CHALLAPATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,21,16,12,7,56
CHAQUI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,5,5,1,0,11
CHARAGUA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,16,22,10,7,55
CHARAÑA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,1,3,0,0,4
CHAYANTA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,11,9,3,2,25
CHIMORE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,29,14,4,3,50
CHIPAYA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,0,2,0,1,3
CHUA COCANI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,7,5,0,0,12
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,18,11,0,1,30
CHUMA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,2,3,3,0,8
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,1,8,2,2,13
CKOCHAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,7,7,3,3,20
CLIZA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,10,10,5,2,27
COBIJA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,37,61,10,12,120
COCAPATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,5,3,6,13,27
COCHABAMBA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,597,561,6,6,1170
COIPASA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,0,0,2,0,2
COLCAPIRHUA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,41,37,1,3,82
"COLCHA ""K""",vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,10,9,1,2,22
COLLANA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,1,2,1,0,4
COLOMI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,15,18,3,0,36
COLPA BELGICA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,4,7,1,1,13
COLQUECHACA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,12,14,11,8,45
COLQUENCHA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,9,2,0,0,11
COLQUIRI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,5,4,8,2,19
COMANCHE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,2,0,1,1,4
COMARAPA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,15,18,2,0,35
COMBAYA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,0,0,1,0,1
CONCEPCION,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,17,19,4,4,44
COPACABANA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,5,6,3,6,20
CORIPATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,22,14,0,0,36
CORO CORO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,6,2,2,0,10
COROICO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,8,13,2,1,24
CORQUE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,5,4,0,1,10
COTAGAITA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,7,12,4,10,33
COTOCA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,68,66,1,0,135
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,18,25,4,2,49
CUEVO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,2,3,0,2,7
CULPINA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,10,13,7,1,31
CURAHUARA DE CARANGAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,1,3,1,0,5
CURVA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,1,3,3,2,9
DESAGUADERO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,4,2,1,1,8
EL ALTO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,500,507,220,219,1446
EL CHORO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,1,1,1,1,4
EL PUENTE(STC),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,5,11,1,1,18
EL PUENTE(TJA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,4,8,2,3,17
EL TORNO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,47,47,8,14,116
EL VILLAR,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,5,1,0,0,6
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,17,20,3,4,44
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,49,36,3,1,89
ESCOMA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,3,1,0,0,4
EUCALIPTUS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,1,3,0,0,4
EUREKA (SANTOS MERCADO),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,0,3,0,0,3
EXALTACION,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,0,1,1,0,2
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,7,16,5,1,29
FILADELFIA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,6,1,3,2,12
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,22,11,0,0,33
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,5,5,0,2,12
GUANAY,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,7,9,3,1,20
GUAQUI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,4,6,0,0,10
GUAYARAMERIN,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,45,46,13,5,109
GUTIERREZ,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,10,10,13,6,39
HUACARETA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,10,6,0,3,19
HUACAYA (VILLA DE HUACAYA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,0,3,1,0,4
HUACHACALLA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,1,3,0,0,4
HUANUNI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,13,8,5,1,27
HUARACAJE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,12,6,0,0,18
HUARINA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,2,2,0,4,8
HUATAJATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,1,0,0,0,1
HUAYLLAMARCA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,0,1,0,3,4
HUMANATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,1,2,0,0,3
ICHOCA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,2,3,2,0,7
ICLA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,2,4,3,1,10
INCAHUASI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,4,2,1,5,12
INGAVI (HUMAITA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,1,0,0,0,1
INQUISIVI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,4,5,6,6,21
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,8,6,3,5,22
IXIAMAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,2,9,1,1,13
JESUS DE MACHACA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,11,8,0,0,19
LA ASUNTA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,29,34,2,6,71
LA GUARDIA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,113,95,4,2,214
LA PAZ,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,483,473,8,8,972
LA RIVERA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,0,1,0,0,1
LAGUNILLAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,3,5,2,2,12
LAJA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,11,8,4,1,24
LAS CARRERAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,0,0,2,2,4
LICOMA PAMPA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,2,2,1,0,5
LLALLAGUA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,20,24,32,19,95
LLICA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,3,1,2,0,6
LORETO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,0,0,10,13,23
LURIBAY,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,6,6,0,1,13
MACHACAMARCA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,2,3,0,0,5
MACHARETI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,10,5,1,2,18
MAGDALENA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,13,13,0,1,27
MAIRANA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,6,9,1,0,16
MALLA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,0,0,2,1,3
MAPIRI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,15,13,1,0,29
MECAPACA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,3,7,1,4,15
MINEROS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,28,27,8,4,67
MIZQUE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,13,15,6,7,41
MOCOMOCO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,6,3,3,4,16
MOJINETE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,0,1,0,1,2
MOJOCOYA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,6,2,0,3,11
MONTEAGUDO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,21,16,1,3,41
MONTERO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,152,171,4,9,336
MORO MORO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,2,1,0,0,3
MOROCHATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,3,2,0,2,7
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,0,1,0,2,3
NAZACARA DE PACAJES,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,0,1,0,0,1
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,1,0,0,1,2
OCURI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,4,5,2,7,18
OKINAWA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,12,8,1,1,22
OMEREQUE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,5,1,1,1,8
ORURO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,241,275,7,13,536
PADCAYA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,11,14,2,2,29
PADILLA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,2,8,3,1,14
PAILON,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,24,16,8,12,60
PALCA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,18,11,9,1,39
PALOS BLANCOS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,21,20,4,5,50
PAMPA AULLAGAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,2,1,0,0,3
PAMPA GRANDE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,9,8,3,2,22
PAPEL PAMPA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,2,1,0,2,5
PASORAPA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,1,0,0,1,2
PATACAMAYA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,17,13,3,3,36
PAZÑA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,3,0,0,1,4
PELECHUCO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,6,8,2,0,16
POCOATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,3,9,12,9,33
POCONA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,7,4,2,2,15
POJO (CBBA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,5,8,0,0,13
POOPO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,4,6,1,2,13
PORCO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,10,9,0,1,20
POROMA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,4,3,5,3,15
PORONGO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,7,12,4,5,28
PORTACHUELO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,25,13,2,6,46
PORVENIR,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,5,5,17,16,43
POSTRER VALLE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,1,0,0,0,1
POTOSI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,173,145,28,13,359
PRESTO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,2,6,1,2,11
PUCARA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,0,1,0,0,1
PUCARANI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,10,15,5,8,38
PUERTO ACOSTA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,4,0,2,4,10
PUERTO CARABUCO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,4,3,5,5,17
PUERTO GONZALO MORENO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,7,4,1,1,13
PUERTO PEREZ,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,1,1,1,1,4
PUERTO QUIJARRO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,14,11,0,1,26
PUERTO RICO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,4,7,2,0,13
PUERTO SILES,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,0,0,1,1,2
PUERTO SUAREZ,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,13,14,5,1,33
PUERTO VILLARROEL,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,45,53,0,2,100
PUNA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,9,4,9,8,30
PUNATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,23,19,4,6,52
QUIABAYA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,1,3,0,0,4
QUILLACOLLO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,71,82,37,47,237
QUIME,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,6,8,0,0,14
QUIRUSILLAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,1,1,0,0,2
RAVELO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,3,5,5,2,15
REYES,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,2,10,7,4,23
RIBERALTA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,133,120,11,13,277
ROBORE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,10,12,2,3,27
RURRENABAQUE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,26,30,0,4,60
SABAYA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,0,2,0,0,2
SACABA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,120,123,50,26,319
SACABAMBA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,1,2,2,1,6
SACACA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,10,4,14,10,38
SAIPINA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,4,2,4,1,11
SALINAS DE GARCI MENDOZA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,1,3,5,3,12
SAMAIPATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,10,7,0,0,17
SAN AGUSTIN,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,1,1,0,0,2
SAN ANDRES,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,7,8,0,2,17
SAN ANDRES DE MACHACA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,1,1,1,0,3
SAN ANTONIO DE ESMORUCO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,1,0,0,0,1
SAN ANTONIO DE LOMERIO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,1,3,3,1,8
SAN BENITO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,6,4,3,0,13
SAN BORJA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,40,43,3,1,87
SAN BUENA VENTURA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,5,7,0,0,12
SAN CARLOS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,21,22,1,0,44
SAN IGNACIO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,23,19,1,2,45
SAN IGNACIO DE VELASCO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,56,50,7,11,124
SAN JAVIER(BNI),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,0,1,10,12,23
SAN JAVIER(STC),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,5,10,2,2,19
SAN JOAQUIN,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,3,6,0,0,9
SAN JOSE DE CHIQUITOS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,14,14,39,40,107
SAN JUAN DE YAPACANI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,6,5,3,3,17
SAN JULIAN,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,36,26,7,10,79
SAN LORENZO(PND),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,5,3,9,7,24
SAN LORENZO(TJA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,11,19,1,1,32
SAN LUCAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,8,7,13,9,37
SAN MATIAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,13,15,1,0,29
SAN MIGUEL DE VELASCO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,6,12,0,0,18
SAN PABLO DE LIPEZ,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,0,7,0,0,7
SAN PEDRO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,14,13,0,1,28
SAN PEDRO DE BUENA VISTA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,10,11,15,19,55
SAN PEDRO DE CURAHUARA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2017-11-01,1,3,0,0,4
