,group,variable,month,PENTAVALENTE 1RA DOSIS DENTRO,PENTAVALENTE 1RA DOSIS DENTRO,PENTAVALENTE 1RA DOSIS FUERA,PENTAVALENTE 1RA DOSIS FUERA,TOTALES
CURVA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,0,1,1,0,2
DESAGUADERO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,3,0,1,0,4
EL ALTO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,650,628,157,173,1608
EL CHORO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,4,2,0,0,6
EL PUENTE(STC),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,7,2,0,1,10
EL PUENTE(TJA),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,2,5,5,2,14
EL TORNO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,41,45,6,8,100
EL VILLAR,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,3,0,1,0,4
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,7,14,4,6,31
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,57,56,0,4,117
ESCOMA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,5,5,0,0,10
EUCALIPTUS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,3,6,1,0,10
EUREKA (SANTOS MERCADO),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,1,1,0,3,5
EXALTACION,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,0,5,0,0,5
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,13,6,1,2,22
FILADELFIA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,3,2,6,4,15
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,19,22,0,0,41
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,5,5,1,4,15
GUANAY,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,9,12,4,4,29
GUAYARAMERIN,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,19,24,4,0,47
GUTIERREZ,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,10,8,7,5,30
HUACARETA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,5,7,1,5,18
HUACAYA (VILLA DE HUACAYA),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,1,0,0,0,1
HUACHACALLA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,0,1,0,0,1
HUANUNI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,13,9,4,1,27
HUARACAJE,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,5,1,0,0,6
HUARINA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,2,2,0,0,4
HUATAJATA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,6,3,0,4,13
HUAYLLAMARCA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,2,2,0,1,5
ICHOCA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,2,0,1,1,4
ICLA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,6,4,4,2,16
INCAHUASI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,3,5,5,5,18
INGAVI (HUMAITA),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,0,1,0,0,1
INQUISIVI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,5,6,6,5,22
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,8,7,0,3,18
IXIAMAS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,5,7,1,1,14
JESUS DE MACHACA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,3,4,0,1,8
LA ASUNTA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,50,30,2,2,84
LA GUARDIA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,107,95,4,4,210
LA PAZ,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,609,603,0,2,1214
LA RIVERA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,1,0,0,0,1
LAGUNILLAS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,1,4,2,2,9
LAJA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,13,12,0,0,25
LAS CARRERAS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,2,0,0,0,2
LLALLAGUA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,21,19,29,25,94
LLICA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,2,2,0,1,5
LURIBAY,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,2,7,2,2,13
MACHACAMARCA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,1,1,0,0,2
MACHARETI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,4,6,1,3,14
MAGDALENA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,11,8,0,4,23
MAIRANA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,16,10,2,0,28
MAPIRI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,15,12,3,0,30
MECAPACA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,9,4,2,1,16
MINEROS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,19,16,1,4,40
MIZQUE,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,15,21,4,3,43
MOCOMOCO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,4,8,2,4,18
MOJINETE,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,0,0,0,2,2
MOJOCOYA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,3,2,0,1,6
MONTEAGUDO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,20,20,3,2,45
MONTERO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,116,113,1,5,235
MORO MORO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,2,0,1,1,4
MOROCHATA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,3,0,10,10,23
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,1,1,4,0,6
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,0,0,0,3,3
OCURI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,4,5,3,6,18
OKINAWA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,8,10,0,0,18
OMEREQUE,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,4,0,4,4,12
ORURO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,278,307,15,7,607
PADCAYA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,11,10,1,5,27
PADILLA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,11,4,0,0,15
PAILON,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,18,25,46,62,151
PALCA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,16,13,5,2,36
PALOS BLANCOS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,23,13,5,3,44
PAMPA AULLAGAS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,1,2,0,0,3
PAMPA GRANDE,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,5,7,2,0,14
PAPEL PAMPA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,6,2,1,1,10
PASORAPA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,0,2,0,0,2
PATACAMAYA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,20,14,3,2,39
PAZÑA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,1,4,0,0,5
PELECHUCO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,2,1,3,1,7
POCOATA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,7,4,16,9,36
POCONA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,3,4,1,0,8
POJO (CBBA),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,12,13,4,1,30
POOPO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,2,2,2,0,6
PORCO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,14,10,3,2,29
POROMA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,4,9,3,3,19
PORONGO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,4,9,2,0,15
PORTACHUELO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,34,22,0,0,56
PORVENIR,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,2,6,6,9,23
POSTRER VALLE,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,1,1,0,0,2
POTOSI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,206,218,41,19,484
PRESTO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,3,1,1,4,9
PUCARA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,1,2,1,0,4
PUCARANI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,17,18,3,1,39
PUERTO ACOSTA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,2,2,4,2,10
PUERTO CARABUCO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,0,5,5,5,15
PUERTO GONZALO MORENO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,3,3,5,2,13
PUERTO PEREZ,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,1,3,2,3,9
PUERTO QUIJARRO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,10,17,0,0,27
PUERTO RICO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,7,8,1,1,17
PUERTO SILES,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,1,2,0,0,3
PUERTO SUAREZ,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,27,16,3,4,50
PUERTO VILLARROEL,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,73,49,4,8,134
PUNA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,5,4,3,3,15
PUNATA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,16,25,2,3,46
QUIABAYA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,3,4,0,0,7
QUILLACOLLO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,113,88,61,55,317
QUIME,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,3,5,4,1,13
QUIRUSILLAS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,2,1,0,0,3
RAVELO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,5,6,5,8,24
REYES,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,14,10,2,5,31
RIBERALTA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,116,111,7,4,238
ROBORE,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,9,12,1,0,22
RURRENABAQUE,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,15,12,4,3,34
SABAYA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,2,3,0,0,5
SACABA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,109,104,24,13,250
SACABAMBA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,4,1,1,0,6
SACACA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,9,10,8,2,29
SAIPINA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,2,2,0,0,4
SALINAS DE GARCI MENDOZA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,6,1,8,9,24
SAMAIPATA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,9,4,0,0,13
SAN AGUSTIN,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,0,3,0,0,3
SAN ANDRES,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,13,7,5,7,32
SAN ANDRES DE MACHACA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,2,0,0,0,2
SAN ANTONIO DE LOMERIO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,1,3,2,1,7
SAN BENITO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,8,7,1,1,17
SAN BORJA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,51,42,2,2,97
SAN BUENA VENTURA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,8,7,4,6,25
SAN CARLOS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,19,19,2,1,41
SAN IGNACIO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,25,28,10,9,72
SAN IGNACIO DE VELASCO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,53,55,10,9,127
SAN JAVIER(BNI),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,4,2,1,0,7
SAN JAVIER(STC),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,20,11,0,0,31
SAN JOAQUIN,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,11,7,0,0,18
SAN JOSE DE CHIQUITOS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,18,19,26,22,85
SAN JUAN DE YAPACANI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,12,8,0,1,21
SAN JULIAN,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,32,35,6,5,78
SAN LORENZO(PND),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,5,2,7,8,22
SAN LORENZO(TJA),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,13,15,0,1,29
SAN LUCAS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,19,7,11,13,50
SAN MATIAS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,17,17,3,3,40
SAN MIGUEL DE VELASCO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,16,7,0,0,23
SAN PABLO DE LIPEZ,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,3,4,0,0,7
SAN PEDRO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,8,13,1,1,23
SAN PEDRO DE BUENA VISTA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,14,22,17,15,68
SAN PEDRO DE CURAHUARA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,2,3,1,0,6
SAN PEDRO DE TIQUINA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,2,1,0,3,6
SAN PEDRO(PND),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,0,0,0,1,1
SAN RAFAEL,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,2,2,1,1,6
SAN RAMON BENI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,9,10,0,0,19
SAN RAMON SCZ,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,9,7,0,2,18
SANTA ANA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,17,21,8,5,51
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,1579,1452,12,12,3055
SANTA ROSA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,8,10,0,0,18
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,14,17,1,4,36
SANTIAGO DE CALLAPA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,0,2,1,2,5
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,0,1,5,5,11
SANTIAGO DE HUATA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,1,4,0,2,7
SANTIVAÑES,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,5,5,0,0,10
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,2,0,3,3,8
SAPAHAQUI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,4,2,4,3,13
SENA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,11,12,2,3,28
SHINAOTA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,28,20,1,0,49
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,10,13,3,0,26
SICAYA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,2,5,2,0,9
SIPE SIPE,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,33,35,6,0,74
SOPACHUY,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,3,5,1,6,15
SORACACHI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,5,11,2,1,19
SORATA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,12,13,2,1,28
SUCRE,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,269,289,3,2,563
TACACHI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,0,0,1,1,2
TACACOMA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,6,5,0,1,12
TACOBAMBA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,1,1,5,3,10
TACOPAYA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,2,2,2,2,8
TAHUA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,1,0,0,1,2
TAPACARI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,13,21,11,10,55
TARABUCO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,12,11,6,2,31
TARACO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,2,1,1,1,5
TARATA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,4,5,1,2,12
TARIJA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,192,207,10,12,421
TARVITA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,1,8,5,4,18
TEOPONTE,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,7,8,1,3,19
TIAWANACU,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,5,6,1,3,15
TINGUIPAYA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,7,3,17,15,42
TIPUANI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,2,8,2,0,12
TIQUIPAYA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,37,41,4,3,85
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,9,15,5,9,38
TOCO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,6,1,0,0,7
TOLATA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,4,5,0,0,9
TOLEDO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,2,2,0,1,5
TOMAVE,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,6,3,3,8,20
TOMINA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,1,3,1,3,8
TORO TORO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,1,0,6,2,9
TOTORA(CBBA),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,13,5,5,7,30
TOTORA(ORR),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,3,2,0,2,7
TRINIDAD,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,151,117,5,3,276
TUPIZA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,34,44,6,7,91
TURCO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,0,1,0,0,1
UMALA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,3,4,3,2,12
UNCIA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,12,14,5,7,38
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,8,8,0,0,16
URUBICHA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,3,9,0,0,12
UYUNI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,22,33,0,0,55
VACAS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,2,3,7,2,14
VALLEGRANDE,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,11,18,0,0,29
VIACHA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,71,56,8,4,139
VILA VILA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,3,1,2,4,10
VILLA CHARCAS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,8,10,1,1,20
VILLA MONTES,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,44,52,5,5,106
VILLA NUEVA (LOMA ALTA),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,1,0,0,1,2
VILLA RIVERO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,3,2,1,0,6
VILLA SERRANO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,4,2,2,1,9
VILLA TUNARI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,59,83,3,6,151
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,7,7,0,1,15
VILLAZON,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,26,34,2,1,63
VINTO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,36,36,20,18,110
VITICHI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,4,2,1,0,7
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,2,2,0,0,4
WARNES,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,111,133,6,12,262
YACO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,3,5,1,2,11
YACUIBA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,101,91,4,8,204
YAMPARAEZ,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,1,1,3,1,6
YANACACHI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,6,5,0,1,12
YAPACANI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,38,43,15,11,107
YOCALLA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,2,5,2,0,9
YOTALA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,4,5,0,2,11
YUNCHARA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,0,1,3,2,6
ZUDAÑEZ,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-10-01,2,2,0,1,5
ACACIO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-11-01,2,1,0,2,5
ACHACACHI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-11-01,23,24,2,5,54
ACHOCALLA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-11-01,9,8,11,5,33
AIQUILE,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-11-01,16,13,4,6,39
ALALAY,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-11-01,1,0,1,3,5
ALCALA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-11-01,3,1,0,0,4
ALTO BENI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-11-01,9,9,1,0,19
ANCORAIMES,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-11-01,5,7,4,2,18
ANDAMARCA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-11-01,0,0,1,0,1
ANTEQUERA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-11-01,3,2,0,0,5
ANZALDO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-11-01,2,0,0,4,6
APOLO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-11-01,7,14,5,5,31
ARAMPAMPA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-11-01,1,2,1,2,6
ARANI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-11-01,13,12,0,0,25
ARBIETO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-11-01,23,9,7,3,42
ARQUE,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-11-01,4,4,3,3,14
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-11-01,54,40,0,0,94
ATOCHA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-11-01,9,6,0,3,18
AUCAPATA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-11-01,2,4,0,0,6
AYATA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-11-01,5,4,1,0,10
AYO AYO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-11-01,7,9,0,1,17
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-11-01,11,11,6,7,35
AZURDUY,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-11-01,4,4,2,2,12
