,group,variable,month,ANTINEUMOCÓCICA 1RA DOSIS DENTRO,ANTINEUMOCÓCICA 1RA DOSIS DENTRO,ANTINEUMOCÓCICA 1RA DOSIS FUERA,ANTINEUMOCÓCICA 1RA DOSIS FUERA,TOTALES
MONTERO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,116,114,1,5,236
MORO MORO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,2,0,1,1,4
MOROCHATA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,3,0,10,9,22
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,1,1,4,0,6
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,0,0,0,3,3
OCURI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,4,5,3,6,18
OKINAWA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,8,10,0,0,18
OMEREQUE,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,4,0,4,4,12
ORURO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,274,299,15,7,595
PADCAYA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,11,10,1,4,26
PADILLA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,11,4,0,0,15
PAILON,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,19,23,28,37,107
PALCA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,14,11,7,4,36
PALOS BLANCOS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,23,13,5,3,44
PAMPA AULLAGAS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,1,2,0,0,3
PAMPA GRANDE,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,5,7,2,0,14
PAPEL PAMPA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,6,2,1,1,10
PASORAPA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,0,2,0,0,2
PATACAMAYA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,21,14,2,2,39
PAZÑA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,1,4,0,0,5
PELECHUCO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,2,1,3,1,7
POCOATA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,7,4,16,9,36
POCONA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,3,4,1,0,8
POJO (CBBA),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,12,12,3,1,28
POOPO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,2,2,2,0,6
PORCO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,14,10,3,2,29
POROMA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,4,9,3,3,19
PORONGO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,4,9,2,0,15
PORTACHUELO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,34,22,0,0,56
PORVENIR,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,2,6,6,9,23
POSTRER VALLE,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,1,1,0,0,2
POTOSI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,205,218,41,19,483
PRESTO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,3,1,1,4,9
PUCARA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,1,2,1,0,4
PUCARANI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,17,18,3,1,39
PUERTO ACOSTA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,2,2,4,2,10
PUERTO CARABUCO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,0,5,5,5,15
PUERTO GONZALO MORENO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,3,3,5,2,13
PUERTO PEREZ,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,1,3,2,3,9
PUERTO QUIJARRO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,10,17,0,0,27
PUERTO RICO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,7,8,1,1,17
PUERTO SILES,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,1,2,0,0,3
PUERTO SUAREZ,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,27,16,3,4,50
PUERTO VILLARROEL,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,73,49,4,8,134
PUNA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,5,4,3,3,15
PUNATA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,16,25,2,3,46
QUIABAYA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,3,4,0,0,7
QUILLACOLLO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,113,88,61,55,317
QUIME,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,3,5,4,1,13
QUIRUSILLAS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,2,1,0,0,3
RAVELO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,5,6,5,9,25
REYES,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,14,10,2,5,31
RIBERALTA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,110,107,7,4,228
ROBORE,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,8,12,1,0,21
RURRENABAQUE,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,15,12,3,3,33
SABAYA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,2,3,0,0,5
SACABA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,108,104,24,13,249
SACABAMBA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,4,1,1,0,6
SACACA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,9,10,9,2,30
SAIPINA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,3,2,0,0,5
SALINAS DE GARCI MENDOZA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,6,1,8,9,24
SAMAIPATA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,8,4,0,0,12
SAN AGUSTIN,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,0,3,0,0,3
SAN ANDRES,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,13,7,5,7,32
SAN ANDRES DE MACHACA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,2,0,0,0,2
SAN ANTONIO DE LOMERIO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,1,3,2,1,7
SAN BENITO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,8,7,1,1,17
SAN BORJA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,50,43,3,2,98
SAN BUENA VENTURA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,8,7,4,6,25
SAN CARLOS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,19,19,2,1,41
SAN IGNACIO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,25,31,10,10,76
SAN IGNACIO DE VELASCO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,53,55,10,9,127
SAN JAVIER(BNI),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,4,2,1,0,7
SAN JAVIER(STC),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,20,11,0,0,31
SAN JOAQUIN,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,11,7,0,0,18
SAN JOSE DE CHIQUITOS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,18,18,24,19,79
SAN JUAN DE YAPACANI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,12,8,0,1,21
SAN JULIAN,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,32,35,6,5,78
SAN LORENZO(PND),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,5,2,7,8,22
SAN LORENZO(TJA),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,16,13,0,1,30
SAN LUCAS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,19,7,11,13,50
SAN MATIAS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,17,17,3,3,40
SAN MIGUEL DE VELASCO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,16,7,0,0,23
SAN PABLO DE LIPEZ,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,3,4,0,0,7
SAN PEDRO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,8,13,1,1,23
SAN PEDRO DE BUENA VISTA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,14,22,17,15,68
SAN PEDRO DE CURAHUARA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,2,3,1,0,6
SAN PEDRO DE TIQUINA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,2,1,0,3,6
SAN PEDRO(PND),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,0,0,0,1,1
SAN RAFAEL,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,2,2,1,1,6
SAN RAMON BENI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,9,9,1,0,19
SAN RAMON SCZ,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,9,7,0,2,18
SANTA ANA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,17,21,8,5,51
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,1572,1431,12,12,3027
SANTA ROSA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,8,10,0,0,18
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,14,18,1,4,37
SANTIAGO DE CALLAPA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,0,2,1,2,5
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,0,1,5,5,11
SANTIAGO DE HUATA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,1,4,0,2,7
SANTIVAÑES,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,5,5,0,0,10
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,2,0,3,3,8
SAPAHAQUI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,4,2,4,3,13
SENA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,11,12,2,3,28
SHINAOTA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,28,20,1,0,49
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,10,13,2,0,25
SICAYA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,2,5,2,0,9
SIPE SIPE,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,32,35,6,0,73
SOPACHUY,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,3,5,1,6,15
SORACACHI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,5,11,2,1,19
SORATA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,12,13,2,1,28
SUCRE,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,269,289,3,2,563
TACACHI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,0,0,1,1,2
TACACOMA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,6,5,0,1,12
TACOBAMBA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,1,1,5,3,10
TACOPAYA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,2,2,2,2,8
TAHUA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,1,0,0,1,2
TAPACARI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,13,21,11,10,55
TARABUCO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,12,11,6,2,31
TARACO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,2,1,1,1,5
TARATA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,4,5,1,2,12
TARIJA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,192,207,10,12,421
TARVITA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,1,8,5,4,18
TEOPONTE,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,7,8,1,3,19
TIAWANACU,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,5,6,1,3,15
TINGUIPAYA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,7,3,15,13,38
TIPUANI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,2,8,2,0,12
TIQUIPAYA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,37,41,4,3,85
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,9,15,5,9,38
TOCO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,6,1,0,0,7
TOLATA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,4,5,0,0,9
TOLEDO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,2,2,0,1,5
TOMAVE,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,6,3,3,8,20
TOMINA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,1,3,1,3,8
TORO TORO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,1,0,4,2,7
TOTORA(CBBA),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,13,5,5,7,30
TOTORA(ORR),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,3,2,0,2,7
TRINIDAD,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,151,117,5,3,276
TUPIZA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,35,43,6,7,91
TURCO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,0,1,0,0,1
UMALA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,3,4,3,2,12
UNCIA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,12,14,5,7,38
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,8,8,0,0,16
URUBICHA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,3,9,0,0,12
UYUNI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,22,33,0,0,55
VACAS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,2,3,7,2,14
VALLEGRANDE,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,11,18,0,0,29
VIACHA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,71,56,8,4,139
VILA VILA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,3,1,2,4,10
VILLA CHARCAS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,8,10,1,1,20
VILLA MONTES,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,44,52,5,5,106
VILLA NUEVA (LOMA ALTA),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,1,0,0,1,2
VILLA RIVERO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,3,2,1,0,6
VILLA SERRANO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,4,2,2,1,9
VILLA TUNARI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,59,83,3,6,151
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,7,6,3,1,17
VILLAZON,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,26,33,2,1,62
VINTO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,36,36,20,18,110
VITICHI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,4,2,1,0,7
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,2,2,0,0,4
WARNES,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,111,133,6,12,262
YACO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,3,5,1,2,11
YACUIBA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,101,90,5,8,204
YAMPARAEZ,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,1,1,3,1,6
YANACACHI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,6,5,0,1,12
YAPACANI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,38,43,15,11,107
YOCALLA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,2,5,2,0,9
YOTALA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,4,5,0,2,11
YUNCHARA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,0,1,3,2,6
ZUDAÑEZ,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-10-01,2,2,0,1,5
ACACIO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-11-01,2,1,0,2,5
ACHACACHI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-11-01,23,24,2,5,54
ACHOCALLA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-11-01,9,8,11,5,33
AIQUILE,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-11-01,16,13,4,6,39
ALALAY,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-11-01,1,0,1,3,5
ALCALA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-11-01,3,1,0,0,4
ALTO BENI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-11-01,9,9,1,0,19
ANCORAIMES,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-11-01,5,7,4,2,18
ANDAMARCA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-11-01,0,0,1,0,1
ANTEQUERA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-11-01,3,2,0,0,5
ANZALDO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-11-01,2,0,0,4,6
APOLO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-11-01,7,14,5,5,31
ARAMPAMPA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-11-01,1,2,1,2,6
ARANI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-11-01,13,12,0,0,25
ARBIETO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-11-01,23,9,7,3,42
ARQUE,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-11-01,4,4,3,3,14
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-11-01,49,33,0,0,82
ATOCHA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-11-01,9,6,0,3,18
AUCAPATA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-11-01,2,4,0,0,6
AYATA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-11-01,5,4,1,0,10
AYO AYO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-11-01,7,9,0,1,17
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-11-01,11,11,6,7,35
AZURDUY,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-11-01,4,4,2,2,12
BATALLAS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-11-01,9,9,3,1,22
BAURES,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-11-01,6,6,0,0,12
BELLA FLOR,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-11-01,1,2,1,0,4
BERMEJO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-11-01,37,23,0,4,64
BETANZOS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-11-01,10,11,8,6,35
BOLIVAR,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-11-01,4,5,2,2,13
BOLPEBRA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-11-01,1,0,2,1,4
BOYUIBE,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-11-01,5,4,0,0,9
BUENA VISTA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-11-01,12,10,1,1,24
CABEZAS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-11-01,25,17,25,14,81
CAIROMA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-11-01,10,8,1,2,21
"CAIZA ""D""",vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-11-01,8,4,0,1,13
CAJUATA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-11-01,9,8,0,0,17
CALACOTO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-11-01,3,0,2,2,7
CALAMARCA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-11-01,17,7,1,0,25
CAMARGO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-11-01,10,12,3,0,25
CAMATAQUI (C. VILLA ABECIA),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-11-01,0,2,0,0,2
CAMIRI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-11-01,39,27,0,1,67
CAPINOTA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-11-01,20,13,0,5,38
CAQUIAVIRI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-11-01,3,10,1,2,16
CARACOLLO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-11-01,11,10,6,5,32
CARANAVI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-11-01,36,38,1,3,78
CARANGAS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-11-01,0,1,0,0,1
CARAPARI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-11-01,13,10,3,1,27
CARIPUYO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-11-01,6,6,2,1,15
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-11-01,4,5,2,4,15
CATACORA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-11-01,0,1,0,1,2
CHACARILLA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-11-01,0,1,0,0,1
CHALLAPATA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-11-01,11,22,7,8,48
CHAQUI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-11-01,5,4,3,5,17
CHARAGUA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-11-01,15,15,9,8,47
CHARAÑA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-11-01,1,0,0,0,1
CHAYANTA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-11-01,8,9,3,7,27
CHIMORE,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-11-01,27,23,8,6,64
CHIPAYA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-11-01,3,3,0,0,6
CHOQUE COTA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-11-01,2,0,0,0,2
CHUA COCANI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-11-01,0,2,0,2,4
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-11-01,17,16,0,0,33
CHUMA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-11-01,2,2,2,1,7
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-11-01,7,5,4,6,22
CKOCHAS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-11-01,5,8,9,3,25
CLIZA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-11-01,12,17,2,1,32
COBIJA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-11-01,55,42,5,11,113
COCAPATA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-11-01,9,8,10,6,33
COCHABAMBA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-11-01,651,659,1,2,1313
COLCAPIRHUA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-11-01,33,27,0,2,62
"COLCHA ""K""",vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-11-01,10,8,1,2,21
COLLANA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-11-01,2,0,0,0,2
COLOMI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-11-01,21,20,2,2,45
COLPA BELGICA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-11-01,4,6,2,0,12
COLQUECHACA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-11-01,19,14,8,13,54
COLQUENCHA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-11-01,8,5,0,0,13
COLQUIRI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-11-01,12,13,5,7,37
COMANCHE,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-11-01,0,1,1,0,2
COMARAPA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-11-01,13,19,2,1,35
COMBAYA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-11-01,0,0,0,2,2
CONCEPCION,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-11-01,19,14,7,5,45
COPACABANA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-11-01,4,4,7,5,20
CORIPATA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-11-01,14,16,0,0,30
