municipality,group,variable,month,Mujeres de 15 a 49 años 1ra dosis de dT,TOTAL
TAHUA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-10-01,18,18
TAPACARI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-10-01,109,109
TARABUCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-10-01,80,80
TARACO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-10-01,30,30
TARATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-10-01,17,17
TARIJA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-10-01,731,731
TARVITA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-10-01,29,29
TEOPONTE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-10-01,25,25
TIAWANACU,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-10-01,51,51
TINGUIPAYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-10-01,126,126
TIPUANI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-10-01,72,72
TIQUIPAYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-10-01,204,204
TIRAQUE (CBBA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-10-01,163,163
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-10-01,13,13
TOCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-10-01,49,49
TOLATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-10-01,331,331
TOLEDO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-10-01,11,11
TOMAVE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-10-01,2,2
TOMINA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-10-01,12,12
TORO TORO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-10-01,18,18
TOTORA(CBBA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-10-01,42,42
TOTORA(ORR),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-10-01,1,1
TRIGAL,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-10-01,7,7
TRINIDAD,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-10-01,382,382
TUPIZA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-10-01,60,60
TURCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-10-01,18,18
UMALA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-10-01,15,15
UNCIA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-10-01,70,70
URIONDO (A. CONCEPCION),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-10-01,37,37
URUBICHA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-10-01,29,29
UYUNI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-10-01,39,39
VACAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-10-01,30,30
VALLEGRANDE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-10-01,52,52
VIACHA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-10-01,275,275
VILA VILA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-10-01,6,6
VILLA MONTES,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-10-01,194,194
VILLA NUEVA (LOMA ALTA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-10-01,8,8
VILLA RIVERO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-10-01,74,74
VILLA SERRANO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-10-01,22,22
VILLA TUNARI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-10-01,438,438
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-10-01,19,19
VILLAZON,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-10-01,74,74
VINTO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-10-01,193,193
VITICHI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-10-01,26,26
WALDO BALLIVIAN,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-10-01,15,15
WARNES,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-10-01,124,124
YACO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-10-01,10,10
YACUIBA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-10-01,808,808
YAMPARAEZ,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-10-01,3,3
YANACACHI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-10-01,5,5
YAPACANI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-10-01,122,122
YOCALLA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-10-01,5,5
YOTALA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-10-01,17,17
YUNCHARA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-10-01,45,45
ZUDAÑEZ,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-10-01,34,34
ACHACACHI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,63,63
ACHOCALLA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,9,9
AIQUILE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,61,61
ALALAY,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,8,8
ALCALA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,5,5
ANCORAIMES,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,15,15
ANDAMARCA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,1,1
ANTEQUERA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,3,3
ANZALDO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,9,9
APOLO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,44,44
ARAMPAMPA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,18,18
ARANI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,30,30
ARBIETO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,93,93
ARQUE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,13,13
ASCENCION DE GUARAYOS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,92,92
ATOCHA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,15,15
AYATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,31,31
AYO AYO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,53,53
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,73,73
AZURDUY,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,58,58
BATALLAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,68,68
BAURES,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,7,7
BELEN DE ANDAMARCA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,2,2
BELEN DE URMIRI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,2,2
BELLA FLOR,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,22,22
BERMEJO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,228,228
BETANZOS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,96,96
BOLIVAR,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,20,20
BOLPEBRA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,18,18
BOYUIBE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,40,40
BUENA VISTA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,117,117
CABEZAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,17,17
CAIROMA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,20,20
"CAIZA ""D""",otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,22,22
CAJUATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,12,12
CALACOTO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,16,16
CALAMARCA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,18,18
CAMARGO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,46,46
CAMATAQUI (C. VILLA ABECIA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,1,1
CAMIRI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,652,652
CAPINOTA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,39,39
CAQUIAVIRI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,31,31
CARACOLLO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,36,36
CARANAVI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,153,153
CARAPARI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,41,41
CARIPUYO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,42,42
CARMEN RIVERO TORREZ,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,3,3
CHALLAPATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,78,78
CHAQUI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,9,9
CHARAGUA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,145,145
CHARAÑA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,8,8
CHAYANTA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,26,26
CHIMORE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,87,87
CHOQUE COTA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,2,2
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,7,7
CHUMA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,7,7
CLIZA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,40,40
COBIJA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,341,341
COCHABAMBA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,2703,2703
COLCAPIRHUA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,96,96
"COLCHA ""K""",otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,34,34
COLLANA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,1,1
COLOMI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,72,72
COLPA BELGICA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,19,19
COLQUECHACA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,69,69
COLQUENCHA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,7,7
COLQUIRI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,107,107
COMANCHE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,3,3
COMARAPA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,99,99
CONCEPCION,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,23,23
COPACABANA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,31,31
CORIPATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,23,23
CORO CORO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,13,13
COROICO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,36,36
CORQUE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,21,21
COTAGAITA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,23,23
COTOCA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,101,101
CUATRO CAÑADAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,104,104
CUEVO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,6,6
CULPINA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,85,85
CURAHUARA DE CARANGAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,24,24
CURVA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,2,2
DESAGUADERO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,8,8
EL ALTO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,3487,3487
EL CHORO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,12,12
EL PUENTE(STC),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,24,24
EL PUENTE(TJA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,71,71
EL TORNO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,409,409
EL VILLAR,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,5,5
ENTRE RIOS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,97,97
ENTRE RIOS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,40,40
EUCALIPTUS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,9,9
EUREKA (SANTOS MERCADO),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,12,12
EXALTACION,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,28,28
FERNANDEZ ALONSO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,44,44
FILADELFIA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,30,30
GENERAL SAAVEDRA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,40,40
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,42,42
GUANAY,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,36,36
GUAQUI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,41,41
GUAYARAMERIN,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,263,263
HUACARETA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,31,31
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,11,11
HUACHACALLA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,1,1
HUANUNI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,72,72
HUARACAJE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,1,1
HUAYLLAMARCA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,18,18
ICHOCA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,28,28
ICLA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,84,84
INCAHUASI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,241,241
INQUISIVI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,46,46
IRUPANA (VILLA DE LANZA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,36,36
IXIAMAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,30,30
JESUS DE MACHACA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,10,10
LA ASUNTA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,126,126
LA GUARDIA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,190,190
LA PAZ,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,2758,2758
LAGUNILLAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,21,21
LAJA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,23,23
LAS CARRERAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,17,17
LICOMA PAMPA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,3,3
LLALLAGUA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,138,138
LLICA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,2,2
LORETO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,5,5
LURIBAY,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,63,63
MACHACAMARCA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,19,19
MACHARETI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,4,4
MAGDALENA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,97,97
MAIRANA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,22,22
MALLA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,35,35
MAPIRI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,8,8
MECAPACA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,87,87
MINEROS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,108,108
MIZQUE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,50,50
MOCOMOCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,38,38
MOJOCOYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,6,6
MONTEAGUDO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,60,60
MONTERO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,624,624
MORO MORO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,3,3
MOROCHATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,200,200
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,8,8
OCURI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,58,58
OKINAWA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,83,83
OMEREQUE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,9,9
ORURO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,1585,1585
PADCAYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,80,80
PADILLA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,60,60
PAILON,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,140,140
PALCA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,83,83
PALOS BLANCOS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,92,92
PAMPA AULLAGAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,2,2
PAMPA GRANDE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,21,21
PAPEL PAMPA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,40,40
PASORAPA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,5,5
PATACAMAYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,26,26
PAZÑA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,2,2
PELECHUCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,6,6
POCOATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,90,90
POCONA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,4,4
POJO (CBBA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,22,22
POOPO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,40,40
PORCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,22,22
POROMA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,78,78
PORONGO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,54,54
PORTACHUELO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,182,182
PORVENIR,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,16,16
POSTRER VALLE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,3,3
POTOSI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,439,439
PRESTO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,15,15
PUCARA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,1,1
PUCARANI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,86,86
PUERTO ACOSTA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,49,49
PUERTO CARABUCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,8,8
PUERTO GONZALO MORENO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,8,8
PUERTO PEREZ,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,21,21
PUERTO QUIJARRO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,112,112
PUERTO RICO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,74,74
PUERTO SILES,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,23,23
PUERTO SUAREZ,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,11,11
PUERTO VILLARROEL,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,217,217
PUNA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,113,113
PUNATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,77,77
QUIABAYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,3,3
QUILLACOLLO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,586,586
QUIME,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,62,62
QUIRUSILLAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,8,8
RAVELO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,62,62
REYES,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,35,35
RIBERALTA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,353,353
ROBORE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,28,28
RURRENABAQUE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,87,87
SABAYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,15,15
SACABA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,631,631
SACABAMBA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,7,7
SACACA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,31,31
SAIPINA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,19,19
SALINAS DE GARCI MENDOZA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,18,18
SAMAIPATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,35,35
SAN ANDRES,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,18,18
SAN ANDRES DE MACHACA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,5,5
SAN ANTONIO DE LOMERIO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,11,11
SAN BENITO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,47,47
SAN BORJA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-11-01,292,292
