municipality,group,variable,month,Mujeres de 15 a 49 años 5ta dosis de dT,TOTAL
CAMATAQUI (C. VILLA ABECIA),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,7,7
CAMIRI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,6,6
CAPINOTA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,13,13
CARACOLLO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,10,10
CARANAVI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,12,12
CARAPARI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,3,3
CARMEN RIVERO TORREZ,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,21,21
CHALLAPATA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,1,1
CHARAGUA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,39,39
CHAYANTA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,4,4
CHIMORE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,42,42
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,5,5
CHUMA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,1,1
COBIJA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,14,14
COCHABAMBA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,333,333
COLCAPIRHUA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,6,6
"COLCHA ""K""",otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,5,5
COLOMI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,11,11
COLPA BELGICA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,7,7
COLQUECHACA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,16,16
COLQUENCHA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,11,11
COLQUIRI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,3,3
COMARAPA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,12,12
COMBAYA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,2,2
CONCEPCION,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,3,3
COPACABANA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,1,1
CORIPATA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,1,1
CORO CORO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,5,5
COROICO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,4,4
CORQUE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,2,2
COTAGAITA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,16,16
COTOCA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,10,10
CUATRO CAÑADAS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,10,10
CULPINA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,3,3
CURAHUARA DE CARANGAS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,1,1
EL ALTO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,214,214
EL PUENTE(STC),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,24,24
EL PUENTE(TJA),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,8,8
EL TORNO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,4,4
EL VILLAR,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,44,44
ENTRE RIOS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,8,8
ENTRE RIOS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,8,8
EXALTACION,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,1,1
GENERAL SAAVEDRA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,15,15
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,3,3
GUANAY,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,2,2
GUAQUI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,2,2
GUAYARAMERIN,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,14,14
GUTIERREZ,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,17,17
HUACARETA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,21,21
HUACHACALLA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,3,3
HUANUNI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,7,7
HUAYLLAMARCA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,1,1
ICHOCA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,5,5
INGAVI (HUMAITA),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,1,1
INQUISIVI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,3,3
IRUPANA (VILLA DE LANZA),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,5,5
IXIAMAS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,1,1
LA GUARDIA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,20,20
LA PAZ,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,325,325
LAGUNILLAS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,1,1
LAJA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,6,6
LAS CARRERAS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,3,3
LICOMA PAMPA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,5,5
LLALLAGUA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,1,1
LLICA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,3,3
LORETO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,22,22
LURIBAY,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,3,3
MACHARETI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,14,14
MAIRANA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,4,4
MAPIRI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,1,1
MECAPACA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,1,1
MINEROS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,3,3
MIZQUE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,2,2
MOCOMOCO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,1,1
MOJINETE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,1,1
MOJOCOYA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,3,3
MONTEAGUDO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,59,59
MONTERO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,58,58
MORO MORO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,1,1
MOROCHATA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,17,17
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,3,3
OCURI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,3,3
OKINAWA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,16,16
OMEREQUE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,8,8
ORURO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,43,43
PADCAYA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,14,14
PADILLA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,5,5
PAILON,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,198,198
PALCA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,3,3
PALOS BLANCOS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,9,9
PAMPA AULLAGAS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,1,1
PAMPA GRANDE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,1,1
PASORAPA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,1,1
PATACAMAYA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,6,6
PELECHUCO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,4,4
POCOATA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,12,12
POCONA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,6,6
POJO (CBBA),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,28,28
POROMA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,9,9
PORONGO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,43,43
PORTACHUELO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,20,20
PORVENIR,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,6,6
POTOSI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,8,8
PRESTO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,2,2
PUCARA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,2,2
PUCARANI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,10,10
PUERTO ACOSTA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,2,2
PUERTO CARABUCO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,20,20
PUERTO GONZALO MORENO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,7,7
PUERTO RICO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,2,2
PUERTO SUAREZ,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,6,6
PUERTO VILLARROEL,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,33,33
PUNA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,18,18
PUNATA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,8,8
QUILLACOLLO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,55,55
QUIME,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,3,3
QUIRUSILLAS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,1,1
RAVELO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,10,10
REYES,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,5,5
RIBERALTA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,52,52
ROBORE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,4,4
RURRENABAQUE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,14,14
SACABA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,71,71
SACABAMBA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,7,7
SACACA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,12,12
SAIPINA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,5,5
SAMAIPATA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,27,27
SAN ANDRES,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,10,10
SAN ANTONIO DE ESMORUCO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,2,2
SAN ANTONIO DE LOMERIO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,6,6
SAN BENITO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,2,2
SAN BORJA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,10,10
SAN BUENA VENTURA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,6,6
SAN CARLOS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,11,11
SAN IGNACIO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,29,29
SAN IGNACIO DE VELASCO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,133,133
SAN JAVIER(BNI),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,5,5
SAN JAVIER(STC),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,54,54
SAN JOSE DE CHIQUITOS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,19,19
SAN JUAN DE YAPACANI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,3,3
SAN JULIAN,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,22,22
SAN LORENZO(PND),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,7,7
SAN LORENZO(TJA),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,24,24
SAN LUCAS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,21,21
SAN MATIAS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,9,9
SAN MIGUEL DE VELASCO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,8,8
SAN PEDRO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,14,14
SAN PEDRO DE BUENA VISTA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,17,17
SAN PEDRO DE TIQUINA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,2,2
SAN PEDRO(PND),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,2,2
SAN RAMON,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,6,6
SANTA CRUZ DE LA SIERRA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,521,521
SANTA ROSA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,55,55
SANTA ROSA DEL SARA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,6,6
SANTIAGO DE CALLAPA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,2,2
SANTIAGO DE HUARI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,1,1
SAPAHAQUI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,1,1
SIPE SIPE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,7,7
SORACACHI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,7,7
SORATA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,10,10
SUCRE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,136,136
TACOBAMBA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,25,25
TAPACARI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,13,13
TARABUCO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,13,13
TARIJA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,33,33
TARVITA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,8,8
TEOPONTE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,3,3
TIAWANACU,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,3,3
TINGUIPAYA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,3,3
TIPUANI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,2,2
TIQUIPAYA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,4,4
TIRAQUE (CBBA),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,5,5
TOCO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,2,2
TOMINA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,5,5
TOTORA(CBBA),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,6,6
TRIGAL,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,2,2
TRINIDAD,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,22,22
TUPIZA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,6,6
TURCO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,31,31
UMALA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,1,1
UNCIA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,5,5
URIONDO (A. CONCEPCION),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,1,1
URUBICHA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,10,10
UYUNI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,2,2
VACAS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,3,3
VALLEGRANDE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,23,23
VIACHA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,15,15
VILA VILA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,2,2
VILLA MONTES,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,11,11
VILLA NUEVA (LOMA ALTA),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,2,2
VILLA RIVERO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,2,2
VILLA SERRANO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,6,6
VILLA TUNARI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,30,30
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,11,11
VILLAZON,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,5,5
VINTO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,5,5
VITICHI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,2,2
WARNES,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,10,10
YACUIBA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,61,61
YAMPARAEZ,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,1,1
YAPACANI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,18,18
YOTALA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,11,11
YUNCHARA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-10-01,3,3
ACACIO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-11-01,6,6
ACHACACHI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-11-01,3,3
ACHOCALLA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-11-01,5,5
AIQUILE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-11-01,12,12
ANDAMARCA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-11-01,4,4
ANZALDO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-11-01,6,6
APOLO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-11-01,1,1
ARAMPAMPA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-11-01,9,9
ARANI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-11-01,6,6
ARQUE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-11-01,3,3
ASCENCION DE GUARAYOS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-11-01,9,9
ATOCHA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-11-01,2,2
AUCAPATA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-11-01,1,1
AYATA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-11-01,4,4
AYO AYO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-11-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-11-01,29,29
AZURDUY,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-11-01,9,9
BAURES,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-11-01,1,1
BELLA FLOR,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-11-01,3,3
BERMEJO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-11-01,8,8
BETANZOS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-11-01,3,3
BOLIVAR,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-11-01,7,7
BOLPEBRA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-11-01,2,2
BOYUIBE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-11-01,10,10
BUENA VISTA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-11-01,42,42
CABEZAS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-11-01,6,6
"CAIZA ""D""",otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-11-01,1,1
CALAMARCA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-11-01,7,7
CAMIRI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-11-01,82,82
CAPINOTA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-11-01,4,4
CARACOLLO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-11-01,1,1
CARANAVI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-11-01,13,13
CARMEN RIVERO TORREZ,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-11-01,1,1
CHALLAPATA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-11-01,1,1
CHAQUI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-11-01,1,1
CHARAGUA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-11-01,23,23
CHAYANTA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-11-01,5,5
CHIMORE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-11-01,11,11
CHIPAYA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-11-01,1,1
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-11-01,4,4
CHUMA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-11-01,3,3
COBIJA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-11-01,36,36
COCHABAMBA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-11-01,217,217
COLCAPIRHUA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-11-01,7,7
COLOMI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-11-01,11,11
COLPA BELGICA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-11-01,1,1
COLQUECHACA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-11-01,7,7
COLQUIRI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-11-01,12,12
COMARAPA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-11-01,23,23
COMBAYA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-11-01,1,1
CONCEPCION,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-11-01,6,6
COPACABANA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-11-01,3,3
CORIPATA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-11-01,4,4
COROICO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-11-01,3,3
