municipality,group,variable,month,Antirrábica canina,TOTAL
TRINIDAD,otras vacunaciones,antirrabica canina,2005-09-01,5359,5359
TURCO,otras vacunaciones,antirrabica canina,2005-09-01,22,22
UMALA,otras vacunaciones,antirrabica canina,2005-09-01,8,8
UNCIA,otras vacunaciones,antirrabica canina,2005-09-01,506,506
VACAS,otras vacunaciones,antirrabica canina,2005-09-01,27,27
VIACHA,otras vacunaciones,antirrabica canina,2005-09-01,3499,3499
VILLA MONTES,otras vacunaciones,antirrabica canina,2005-09-01,1218,1218
VILLA RIVERO,otras vacunaciones,antirrabica canina,2005-09-01,2,2
VILLA TUNARI,otras vacunaciones,antirrabica canina,2005-09-01,117,117
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,antirrabica canina,2005-09-01,168,168
VILLAZON,otras vacunaciones,antirrabica canina,2005-09-01,219,219
VINTO,otras vacunaciones,antirrabica canina,2005-09-01,136,136
WARNES,otras vacunaciones,antirrabica canina,2005-09-01,416,416
YACUIBA,otras vacunaciones,antirrabica canina,2005-09-01,5573,5573
YAPACANI,otras vacunaciones,antirrabica canina,2005-09-01,46,46
YOTALA,otras vacunaciones,antirrabica canina,2005-09-01,204,204
YUNCHARA,otras vacunaciones,antirrabica canina,2005-09-01,14,14
ACACIO,otras vacunaciones,antirrabica canina,2005-10-01,1,1
ACHACACHI,otras vacunaciones,antirrabica canina,2005-10-01,10,10
ACHOCALLA,otras vacunaciones,antirrabica canina,2005-10-01,131,131
AIQUILE,otras vacunaciones,antirrabica canina,2005-10-01,138,138
ALALAY,otras vacunaciones,antirrabica canina,2005-10-01,16,16
ALCALA,otras vacunaciones,antirrabica canina,2005-10-01,194,194
ANDAMARCA,otras vacunaciones,antirrabica canina,2005-10-01,34,34
ANTEQUERA,otras vacunaciones,antirrabica canina,2005-10-01,11,11
ANZALDO,otras vacunaciones,antirrabica canina,2005-10-01,211,211
APOLO,otras vacunaciones,antirrabica canina,2005-10-01,276,276
ARAMPAMPA,otras vacunaciones,antirrabica canina,2005-10-01,44,44
ARANI,otras vacunaciones,antirrabica canina,2005-10-01,8,8
ARBIETO,otras vacunaciones,antirrabica canina,2005-10-01,118,118
ARQUE,otras vacunaciones,antirrabica canina,2005-10-01,129,129
ATOCHA,otras vacunaciones,antirrabica canina,2005-10-01,847,847
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,antirrabica canina,2005-10-01,106,106
BATALLAS,otras vacunaciones,antirrabica canina,2005-10-01,1373,1373
BELEN DE ANDAMARCA,otras vacunaciones,antirrabica canina,2005-10-01,23,23
BELEN DE URMIRI,otras vacunaciones,antirrabica canina,2005-10-01,52,52
BERMEJO,otras vacunaciones,antirrabica canina,2005-10-01,196,196
BOLIVAR,otras vacunaciones,antirrabica canina,2005-10-01,35,35
CAIROMA,otras vacunaciones,antirrabica canina,2005-10-01,29,29
"CAIZA ""D""",otras vacunaciones,antirrabica canina,2005-10-01,104,104
CALAMARCA,otras vacunaciones,antirrabica canina,2005-10-01,90,90
CAMARGO,otras vacunaciones,antirrabica canina,2005-10-01,33,33
CAPINOTA,otras vacunaciones,antirrabica canina,2005-10-01,252,252
CAQUIAVIRI,otras vacunaciones,antirrabica canina,2005-10-01,10,10
CARACOLLO,otras vacunaciones,antirrabica canina,2005-10-01,5,5
CARANAVI,otras vacunaciones,antirrabica canina,2005-10-01,1192,1192
CARMEN RIVERO TORREZ,otras vacunaciones,antirrabica canina,2005-10-01,100,100
CHALLAPATA,otras vacunaciones,antirrabica canina,2005-10-01,33,33
CHAQUI,otras vacunaciones,antirrabica canina,2005-10-01,129,129
CHARAGUA,otras vacunaciones,antirrabica canina,2005-10-01,12,12
CHAYANTA,otras vacunaciones,antirrabica canina,2005-10-01,28,28
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,antirrabica canina,2005-10-01,12,12
CLIZA,otras vacunaciones,antirrabica canina,2005-10-01,53,53
COCHABAMBA,otras vacunaciones,antirrabica canina,2005-10-01,4088,4088
COLCAPIRHUA,otras vacunaciones,antirrabica canina,2005-10-01,235,235
COLLANA,otras vacunaciones,antirrabica canina,2005-10-01,170,170
COLOMI,otras vacunaciones,antirrabica canina,2005-10-01,36,36
COLPA BELGICA,otras vacunaciones,antirrabica canina,2005-10-01,7,7
COLQUECHACA,otras vacunaciones,antirrabica canina,2005-10-01,66,66
COLQUENCHA,otras vacunaciones,antirrabica canina,2005-10-01,535,535
COPACABANA,otras vacunaciones,antirrabica canina,2005-10-01,249,249
CORIPATA,otras vacunaciones,antirrabica canina,2005-10-01,78,78
CORO CORO,otras vacunaciones,antirrabica canina,2005-10-01,269,269
COROICO,otras vacunaciones,antirrabica canina,2005-10-01,638,638
CORQUE,otras vacunaciones,antirrabica canina,2005-10-01,210,210
COTAGAITA,otras vacunaciones,antirrabica canina,2005-10-01,285,285
COTOCA,otras vacunaciones,antirrabica canina,2005-10-01,1412,1412
CURAHUARA DE CARANGAS,otras vacunaciones,antirrabica canina,2005-10-01,160,160
EL ALTO,otras vacunaciones,antirrabica canina,2005-10-01,1650,1650
EL CHORO,otras vacunaciones,antirrabica canina,2005-10-01,242,242
EL TORNO,otras vacunaciones,antirrabica canina,2005-10-01,4245,4245
ENTRE RIOS,otras vacunaciones,antirrabica canina,2005-10-01,324,324
ENTRE RIOS,otras vacunaciones,antirrabica canina,2005-10-01,83,83
EUCALIPTUS,otras vacunaciones,antirrabica canina,2005-10-01,340,340
GENERAL SAAVEDRA,otras vacunaciones,antirrabica canina,2005-10-01,454,454
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,antirrabica canina,2005-10-01,83,83
GUAQUI,otras vacunaciones,antirrabica canina,2005-10-01,848,848
GUAYARAMERIN,otras vacunaciones,antirrabica canina,2005-10-01,3629,3629
HUAYLLAMARCA,otras vacunaciones,antirrabica canina,2005-10-01,39,39
ICLA,otras vacunaciones,antirrabica canina,2005-10-01,296,296
INQUISIVI,otras vacunaciones,antirrabica canina,2005-10-01,486,486
JESUS DE MACHACA,otras vacunaciones,antirrabica canina,2005-10-01,1016,1016
LA ASUNTA,otras vacunaciones,antirrabica canina,2005-10-01,82,82
LA GUARDIA,otras vacunaciones,antirrabica canina,2005-10-01,1756,1756
LA PAZ,otras vacunaciones,antirrabica canina,2005-10-01,2078,2078
LAJA,otras vacunaciones,antirrabica canina,2005-10-01,2330,2330
LORETO,otras vacunaciones,antirrabica canina,2005-10-01,3,3
MACHACAMARCA,otras vacunaciones,antirrabica canina,2005-10-01,410,410
MAPIRI,otras vacunaciones,antirrabica canina,2005-10-01,996,996
MECAPACA,otras vacunaciones,antirrabica canina,2005-10-01,431,431
MINEROS,otras vacunaciones,antirrabica canina,2005-10-01,1048,1048
MIZQUE,otras vacunaciones,antirrabica canina,2005-10-01,8,8
MOCOMOCO,otras vacunaciones,antirrabica canina,2005-10-01,580,580
MONTERO,otras vacunaciones,antirrabica canina,2005-10-01,210,210
MOROCHATA,otras vacunaciones,antirrabica canina,2005-10-01,615,615
OKINAWA,otras vacunaciones,antirrabica canina,2005-10-01,393,393
OMEREQUE,otras vacunaciones,antirrabica canina,2005-10-01,42,42
ORURO,otras vacunaciones,antirrabica canina,2005-10-01,270,270
PADCAYA,otras vacunaciones,antirrabica canina,2005-10-01,60,60
PALCA,otras vacunaciones,antirrabica canina,2005-10-01,17,17
PALOS BLANCOS,otras vacunaciones,antirrabica canina,2005-10-01,71,71
PATACAMAYA,otras vacunaciones,antirrabica canina,2005-10-01,1103,1103
PAZÑA,otras vacunaciones,antirrabica canina,2005-10-01,70,70
POCOATA,otras vacunaciones,antirrabica canina,2005-10-01,476,476
POROMA,otras vacunaciones,antirrabica canina,2005-10-01,138,138
PORONGO,otras vacunaciones,antirrabica canina,2005-10-01,12,12
PRESTO,otras vacunaciones,antirrabica canina,2005-10-01,455,455
PUCARANI,otras vacunaciones,antirrabica canina,2005-10-01,1913,1913
PUERTO ACOSTA,otras vacunaciones,antirrabica canina,2005-10-01,605,605
PUERTO CARABUCO,otras vacunaciones,antirrabica canina,2005-10-01,228,228
PUERTO PEREZ,otras vacunaciones,antirrabica canina,2005-10-01,223,223
PUERTO QUIJARRO,otras vacunaciones,antirrabica canina,2005-10-01,500,500
PUERTO SILES,otras vacunaciones,antirrabica canina,2005-10-01,80,80
PUERTO VILLARROEL,otras vacunaciones,antirrabica canina,2005-10-01,15,15
PUNA,otras vacunaciones,antirrabica canina,2005-10-01,391,391
PUNATA,otras vacunaciones,antirrabica canina,2005-10-01,252,252
QUILLACOLLO,otras vacunaciones,antirrabica canina,2005-10-01,149,149
QUIRUSILLAS,otras vacunaciones,antirrabica canina,2005-10-01,203,203
REYES,otras vacunaciones,antirrabica canina,2005-10-01,300,300
ROBORE,otras vacunaciones,antirrabica canina,2005-10-01,586,586
SABAYA,otras vacunaciones,antirrabica canina,2005-10-01,5,5
SACABA,otras vacunaciones,antirrabica canina,2005-10-01,156,156
SACABAMBA,otras vacunaciones,antirrabica canina,2005-10-01,22,22
SACACA,otras vacunaciones,antirrabica canina,2005-10-01,20,20
SAN ANDRES DE MACHACA,otras vacunaciones,antirrabica canina,2005-10-01,199,199
SAN BENITO,otras vacunaciones,antirrabica canina,2005-10-01,2,2
SAN BORJA,otras vacunaciones,antirrabica canina,2005-10-01,55,55
SAN CARLOS,otras vacunaciones,antirrabica canina,2005-10-01,20,20
SAN IGNACIO,otras vacunaciones,antirrabica canina,2005-10-01,529,529
SAN JOAQUIN,otras vacunaciones,antirrabica canina,2005-10-01,690,690
SAN JUAN DE YAPACANI,otras vacunaciones,antirrabica canina,2005-10-01,476,476
SAN LORENZO(PND),otras vacunaciones,antirrabica canina,2005-10-01,49,49
SAN LUCAS,otras vacunaciones,antirrabica canina,2005-10-01,345,345
SAN PEDRO,otras vacunaciones,antirrabica canina,2005-10-01,190,190
SAN PEDRO DE BUENA VISTA,otras vacunaciones,antirrabica canina,2005-10-01,214,214
SAN PEDRO DE TIQUINA,otras vacunaciones,antirrabica canina,2005-10-01,25,25
SANTA CRUZ DE LA SIERRA,otras vacunaciones,antirrabica canina,2005-10-01,36278,36278
SANTA ROSA DEL SARA,otras vacunaciones,antirrabica canina,2005-10-01,3,3
SANTIAGO DE HUARI,otras vacunaciones,antirrabica canina,2005-10-01,18,18
SANTIVAÑES,otras vacunaciones,antirrabica canina,2005-10-01,34,34
SAPAHAQUI,otras vacunaciones,antirrabica canina,2005-10-01,127,127
SICAYA,otras vacunaciones,antirrabica canina,2005-10-01,20,20
SIPE SIPE,otras vacunaciones,antirrabica canina,2005-10-01,276,276
SORACACHI,otras vacunaciones,antirrabica canina,2005-10-01,67,67
SORATA,otras vacunaciones,antirrabica canina,2005-10-01,766,766
SUCRE,otras vacunaciones,antirrabica canina,2005-10-01,226,226
TACACHI,otras vacunaciones,antirrabica canina,2005-10-01,10,10
TACOPAYA,otras vacunaciones,antirrabica canina,2005-10-01,178,178
TAPACARI,otras vacunaciones,antirrabica canina,2005-10-01,33,33
TARABUCO,otras vacunaciones,antirrabica canina,2005-10-01,529,529
TARATA,otras vacunaciones,antirrabica canina,2005-10-01,29,29
TARIJA,otras vacunaciones,antirrabica canina,2005-10-01,173,173
TARVITA,otras vacunaciones,antirrabica canina,2005-10-01,100,100
TIPUANI,otras vacunaciones,antirrabica canina,2005-10-01,1,1
TIQUIPAYA,otras vacunaciones,antirrabica canina,2005-10-01,2505,2505
TIRAQUE (CBBA),otras vacunaciones,antirrabica canina,2005-10-01,67,67
TOCO,otras vacunaciones,antirrabica canina,2005-10-01,122,122
TOLATA,otras vacunaciones,antirrabica canina,2005-10-01,53,53
TOLEDO,otras vacunaciones,antirrabica canina,2005-10-01,59,59
TOMAVE,otras vacunaciones,antirrabica canina,2005-10-01,98,98
TORO TORO,otras vacunaciones,antirrabica canina,2005-10-01,442,442
TUPIZA,otras vacunaciones,antirrabica canina,2005-10-01,60,60
TURCO,otras vacunaciones,antirrabica canina,2005-10-01,32,32
UMALA,otras vacunaciones,antirrabica canina,2005-10-01,463,463
UYUNI,otras vacunaciones,antirrabica canina,2005-10-01,241,241
VACAS,otras vacunaciones,antirrabica canina,2005-10-01,21,21
VIACHA,otras vacunaciones,antirrabica canina,2005-10-01,185,185
VILLA MONTES,otras vacunaciones,antirrabica canina,2005-10-01,218,218
VILLA RIVERO,otras vacunaciones,antirrabica canina,2005-10-01,31,31
VILLA TUNARI,otras vacunaciones,antirrabica canina,2005-10-01,345,345
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,antirrabica canina,2005-10-01,140,140
VILLAZON,otras vacunaciones,antirrabica canina,2005-10-01,183,183
VINTO,otras vacunaciones,antirrabica canina,2005-10-01,186,186
WARNES,otras vacunaciones,antirrabica canina,2005-10-01,786,786
YACUIBA,otras vacunaciones,antirrabica canina,2005-10-01,8,8
YANACACHI,otras vacunaciones,antirrabica canina,2005-10-01,71,71
YAPACANI,otras vacunaciones,antirrabica canina,2005-10-01,65,65
YOTALA,otras vacunaciones,antirrabica canina,2005-10-01,332,332
ACACIO,otras vacunaciones,antirrabica canina,2005-11-01,44,44
ACHOCALLA,otras vacunaciones,antirrabica canina,2005-11-01,1304,1304
AIQUILE,otras vacunaciones,antirrabica canina,2005-11-01,28,28
ALCALA,otras vacunaciones,antirrabica canina,2005-11-01,37,37
ANDAMARCA,otras vacunaciones,antirrabica canina,2005-11-01,10,10
ANTEQUERA,otras vacunaciones,antirrabica canina,2005-11-01,11,11
ANZALDO,otras vacunaciones,antirrabica canina,2005-11-01,38,38
APOLO,otras vacunaciones,antirrabica canina,2005-11-01,15,15
ARANI,otras vacunaciones,antirrabica canina,2005-11-01,10,10
ARBIETO,otras vacunaciones,antirrabica canina,2005-11-01,119,119
ARQUE,otras vacunaciones,antirrabica canina,2005-11-01,142,142
ATOCHA,otras vacunaciones,antirrabica canina,2005-11-01,214,214
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,antirrabica canina,2005-11-01,66,66
BATALLAS,otras vacunaciones,antirrabica canina,2005-11-01,733,733
BELEN DE ANDAMARCA,otras vacunaciones,antirrabica canina,2005-11-01,11,11
BELEN DE URMIRI,otras vacunaciones,antirrabica canina,2005-11-01,27,27
BERMEJO,otras vacunaciones,antirrabica canina,2005-11-01,63,63
BETANZOS,otras vacunaciones,antirrabica canina,2005-11-01,304,304
BOLIVAR,otras vacunaciones,antirrabica canina,2005-11-01,63,63
CAIROMA,otras vacunaciones,antirrabica canina,2005-11-01,182,182
"CAIZA ""D""",otras vacunaciones,antirrabica canina,2005-11-01,15,15
CAMARGO,otras vacunaciones,antirrabica canina,2005-11-01,20,20
CAPINOTA,otras vacunaciones,antirrabica canina,2005-11-01,150,150
CAQUIAVIRI,otras vacunaciones,antirrabica canina,2005-11-01,971,971
CARACOLLO,otras vacunaciones,antirrabica canina,2005-11-01,13,13
CARANAVI,otras vacunaciones,antirrabica canina,2005-11-01,1089,1089
CARAPARI,otras vacunaciones,antirrabica canina,2005-11-01,7,7
CARIPUYO,otras vacunaciones,antirrabica canina,2005-11-01,55,55
CARMEN RIVERO TORREZ,otras vacunaciones,antirrabica canina,2005-11-01,50,50
CHALLAPATA,otras vacunaciones,antirrabica canina,2005-11-01,318,318
CHAQUI,otras vacunaciones,antirrabica canina,2005-11-01,10,10
CHOQUE COTA,otras vacunaciones,antirrabica canina,2005-11-01,16,16
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,antirrabica canina,2005-11-01,10,10
CLIZA,otras vacunaciones,antirrabica canina,2005-11-01,144,144
COCHABAMBA,otras vacunaciones,antirrabica canina,2005-11-01,4175,4175
COLCAPIRHUA,otras vacunaciones,antirrabica canina,2005-11-01,343,343
COLLANA,otras vacunaciones,antirrabica canina,2005-11-01,34,34
COLOMI,otras vacunaciones,antirrabica canina,2005-11-01,137,137
COLPA BELGICA,otras vacunaciones,antirrabica canina,2005-11-01,4,4
COLQUECHACA,otras vacunaciones,antirrabica canina,2005-11-01,290,290
COLQUENCHA,otras vacunaciones,antirrabica canina,2005-11-01,49,49
COLQUIRI,otras vacunaciones,antirrabica canina,2005-11-01,516,516
COMANCHE,otras vacunaciones,antirrabica canina,2005-11-01,300,300
COMARAPA,otras vacunaciones,antirrabica canina,2005-11-01,730,730
CONCEPCION,otras vacunaciones,antirrabica canina,2005-11-01,1080,1080
COPACABANA,otras vacunaciones,antirrabica canina,2005-11-01,195,195
CORO CORO,otras vacunaciones,antirrabica canina,2005-11-01,473,473
COROICO,otras vacunaciones,antirrabica canina,2005-11-01,165,165
CORQUE,otras vacunaciones,antirrabica canina,2005-11-01,67,67
COTOCA,otras vacunaciones,antirrabica canina,2005-11-01,2394,2394
CUATRO CAÑADAS,otras vacunaciones,antirrabica canina,2005-11-01,194,194
CURAHUARA DE CARANGAS,otras vacunaciones,antirrabica canina,2005-11-01,47,47
EL ALTO,otras vacunaciones,antirrabica canina,2005-11-01,6224,6224
EL CHORO,otras vacunaciones,antirrabica canina,2005-11-01,140,140
EL PUENTE(STC),otras vacunaciones,antirrabica canina,2005-11-01,534,534
EL TORNO,otras vacunaciones,antirrabica canina,2005-11-01,1600,1600
EL VILLAR,otras vacunaciones,antirrabica canina,2005-11-01,220,220
ENTRE RIOS,otras vacunaciones,antirrabica canina,2005-11-01,66,66
ENTRE RIOS,otras vacunaciones,antirrabica canina,2005-11-01,670,670
EUCALIPTUS,otras vacunaciones,antirrabica canina,2005-11-01,119,119
GENERAL SAAVEDRA,otras vacunaciones,antirrabica canina,2005-11-01,355,355
GUANAY,otras vacunaciones,antirrabica canina,2005-11-01,759,759
GUAQUI,otras vacunaciones,antirrabica canina,2005-11-01,137,137
GUTIERREZ,otras vacunaciones,antirrabica canina,2005-11-01,909,909
HUACHACALLA,otras vacunaciones,antirrabica canina,2005-11-01,53,53
HUAYLLAMARCA,otras vacunaciones,antirrabica canina,2005-11-01,22,22
ICLA,otras vacunaciones,antirrabica canina,2005-11-01,134,134
INQUISIVI,otras vacunaciones,antirrabica canina,2005-11-01,1091,1091
JESUS DE MACHACA,otras vacunaciones,antirrabica canina,2005-11-01,160,160
LA ASUNTA,otras vacunaciones,antirrabica canina,2005-11-01,78,78
LA GUARDIA,otras vacunaciones,antirrabica canina,2005-11-01,116,116
LA PAZ,otras vacunaciones,antirrabica canina,2005-11-01,3366,3366
LA RIVERA,otras vacunaciones,antirrabica canina,2005-11-01,16,16
MAPIRI,otras vacunaciones,antirrabica canina,2005-11-01,104,104
MECAPACA,otras vacunaciones,antirrabica canina,2005-11-01,226,226
MIZQUE,otras vacunaciones,antirrabica canina,2005-11-01,708,708
MOCOMOCO,otras vacunaciones,antirrabica canina,2005-11-01,162,162
MONTEAGUDO,otras vacunaciones,antirrabica canina,2005-11-01,1,1
MONTERO,otras vacunaciones,antirrabica canina,2005-11-01,7,7
MORO MORO,otras vacunaciones,antirrabica canina,2005-11-01,164,164
MOROCHATA,otras vacunaciones,antirrabica canina,2005-11-01,654,654
OCURI,otras vacunaciones,antirrabica canina,2005-11-01,37,37
OKINAWA,otras vacunaciones,antirrabica canina,2005-11-01,154,154
OMEREQUE,otras vacunaciones,antirrabica canina,2005-11-01,5,5
ORURO,otras vacunaciones,antirrabica canina,2005-11-01,727,727
PADCAYA,otras vacunaciones,antirrabica canina,2005-11-01,25,25
PADILLA,otras vacunaciones,antirrabica canina,2005-11-01,367,367
PALCA,otras vacunaciones,antirrabica canina,2005-11-01,201,201
PALOS BLANCOS,otras vacunaciones,antirrabica canina,2005-11-01,10,10
PAMPA GRANDE,otras vacunaciones,antirrabica canina,2005-11-01,386,386
PAPEL PAMPA,otras vacunaciones,antirrabica canina,2005-11-01,89,89
PATACAMAYA,otras vacunaciones,antirrabica canina,2005-11-01,92,92
PAZÑA,otras vacunaciones,antirrabica canina,2005-11-01,3,3
POJO (CBBA),otras vacunaciones,antirrabica canina,2005-11-01,16,16
POROMA,otras vacunaciones,antirrabica canina,2005-11-01,233,233
PORONGO,otras vacunaciones,antirrabica canina,2005-11-01,527,527
PORTACHUELO,otras vacunaciones,antirrabica canina,2005-11-01,90,90
POSTRER VALLE,otras vacunaciones,antirrabica canina,2005-11-01,430,430
PRESTO,otras vacunaciones,antirrabica canina,2005-11-01,67,67
PUCARANI,otras vacunaciones,antirrabica canina,2005-11-01,182,182
PUERTO CARABUCO,otras vacunaciones,antirrabica canina,2005-11-01,99,99
PUERTO PEREZ,otras vacunaciones,antirrabica canina,2005-11-01,64,64
PUERTO QUIJARRO,otras vacunaciones,antirrabica canina,2005-11-01,131,131
PUNA,otras vacunaciones,antirrabica canina,2005-11-01,548,548
PUNATA,otras vacunaciones,antirrabica canina,2005-11-01,109,109
QUIABAYA,otras vacunaciones,antirrabica canina,2005-11-01,45,45
QUILLACOLLO,otras vacunaciones,antirrabica canina,2005-11-01,618,618
RAVELO,otras vacunaciones,antirrabica canina,2005-11-01,207,207
RIBERALTA,otras vacunaciones,antirrabica canina,2005-11-01,3502,3502
ROBORE,otras vacunaciones,antirrabica canina,2005-11-01,95,95
SACABA,otras vacunaciones,antirrabica canina,2005-11-01,155,155
SACABAMBA,otras vacunaciones,antirrabica canina,2005-11-01,45,45
SACACA,otras vacunaciones,antirrabica canina,2005-11-01,64,64
SAIPINA,otras vacunaciones,antirrabica canina,2005-11-01,919,919
SAMAIPATA,otras vacunaciones,antirrabica canina,2005-11-01,214,214
SAN ANDRES,otras vacunaciones,antirrabica canina,2005-11-01,1,1
SAN ANDRES DE MACHACA,otras vacunaciones,antirrabica canina,2005-11-01,56,56
SAN BENITO,otras vacunaciones,antirrabica canina,2005-11-01,51,51
SAN BORJA,otras vacunaciones,antirrabica canina,2005-11-01,541,541
SAN IGNACIO,otras vacunaciones,antirrabica canina,2005-11-01,874,874
SAN IGNACIO DE VELASCO,otras vacunaciones,antirrabica canina,2005-11-01,4393,4393
SAN JAVIER(STC),otras vacunaciones,antirrabica canina,2005-11-01,1500,1500
SAN JULIAN,otras vacunaciones,antirrabica canina,2005-11-01,1678,1678
SAN LUCAS,otras vacunaciones,antirrabica canina,2005-11-01,369,369
SAN MIGUEL DE VELASCO,otras vacunaciones,antirrabica canina,2005-11-01,241,241
SAN PEDRO DE BUENA VISTA,otras vacunaciones,antirrabica canina,2005-11-01,125,125
SAN RAFAEL,otras vacunaciones,antirrabica canina,2005-11-01,241,241
SAN RAMON,otras vacunaciones,antirrabica canina,2005-11-01,828,828
SANTA CRUZ DE LA SIERRA,otras vacunaciones,antirrabica canina,2005-11-01,21624,21624
SANTA ROSA DEL SARA,otras vacunaciones,antirrabica canina,2005-11-01,50,50
SANTIAGO DE HUARI,otras vacunaciones,antirrabica canina,2005-11-01,26,26
SANTIVAÑES,otras vacunaciones,antirrabica canina,2005-11-01,51,51
SAPAHAQUI,otras vacunaciones,antirrabica canina,2005-11-01,51,51
SICA SICA (VILLA AROMA),otras vacunaciones,antirrabica canina,2005-11-01,14,14
SIPE SIPE,otras vacunaciones,antirrabica canina,2005-11-01,153,153
SORACACHI,otras vacunaciones,antirrabica canina,2005-11-01,143,143
SORATA,otras vacunaciones,antirrabica canina,2005-11-01,348,348
SUCRE,otras vacunaciones,antirrabica canina,2005-11-01,238,238
TACACHI,otras vacunaciones,antirrabica canina,2005-11-01,16,16
TACOPAYA,otras vacunaciones,antirrabica canina,2005-11-01,76,76
TAPACARI,otras vacunaciones,antirrabica canina,2005-11-01,48,48
TARABUCO,otras vacunaciones,antirrabica canina,2005-11-01,5,5
TARACO,otras vacunaciones,antirrabica canina,2005-11-01,695,695
TARATA,otras vacunaciones,antirrabica canina,2005-11-01,23,23
TARIJA,otras vacunaciones,antirrabica canina,2005-11-01,550,550
TARVITA,otras vacunaciones,antirrabica canina,2005-11-01,102,102
TEOPONTE,otras vacunaciones,antirrabica canina,2005-11-01,114,114
TIPUANI,otras vacunaciones,antirrabica canina,2005-11-01,623,623
TIQUIPAYA,otras vacunaciones,antirrabica canina,2005-11-01,54,54
TIRAQUE (CBBA),otras vacunaciones,antirrabica canina,2005-11-01,199,199
TOCO,otras vacunaciones,antirrabica canina,2005-11-01,241,241
TOLATA,otras vacunaciones,antirrabica canina,2005-11-01,72,72
TOLEDO,otras vacunaciones,antirrabica canina,2005-11-01,61,61
TOMAVE,otras vacunaciones,antirrabica canina,2005-11-01,33,33
TORO TORO,otras vacunaciones,antirrabica canina,2005-11-01,193,193
TUPIZA,otras vacunaciones,antirrabica canina,2005-11-01,4547,4547
TURCO,otras vacunaciones,antirrabica canina,2005-11-01,24,24
UMALA,otras vacunaciones,antirrabica canina,2005-11-01,147,147
URUBICHA,otras vacunaciones,antirrabica canina,2005-11-01,1,1
UYUNI,otras vacunaciones,antirrabica canina,2005-11-01,62,62
VACAS,otras vacunaciones,antirrabica canina,2005-11-01,70,70
VIACHA,otras vacunaciones,antirrabica canina,2005-11-01,843,843
VILA VILA,otras vacunaciones,antirrabica canina,2005-11-01,1,1
VILLA RIVERO,otras vacunaciones,antirrabica canina,2005-11-01,36,36
VILLA TUNARI,otras vacunaciones,antirrabica canina,2005-11-01,192,192
VILLAZON,otras vacunaciones,antirrabica canina,2005-11-01,115,115
VINTO,otras vacunaciones,antirrabica canina,2005-11-01,345,345
VITICHI,otras vacunaciones,antirrabica canina,2005-11-01,288,288
WARNES,otras vacunaciones,antirrabica canina,2005-11-01,2060,2060
YACUIBA,otras vacunaciones,antirrabica canina,2005-11-01,152,152
YAMPARAEZ,otras vacunaciones,antirrabica canina,2005-11-01,135,135
YANACACHI,otras vacunaciones,antirrabica canina,2005-11-01,219,219
YAPACANI,otras vacunaciones,antirrabica canina,2005-11-01,432,432
YOTALA,otras vacunaciones,antirrabica canina,2005-11-01,259,259
ZUDAÑEZ,otras vacunaciones,antirrabica canina,2005-11-01,268,268
ACACIO,otras vacunaciones,antirrabica canina,2005-12-01,26,26
AIQUILE,otras vacunaciones,antirrabica canina,2005-12-01,31,31
ALCALA,otras vacunaciones,antirrabica canina,2005-12-01,52,52
ANTEQUERA,otras vacunaciones,antirrabica canina,2005-12-01,11,11
ANZALDO,otras vacunaciones,antirrabica canina,2005-12-01,70,70
ARANI,otras vacunaciones,antirrabica canina,2005-12-01,45,45
ARBIETO,otras vacunaciones,antirrabica canina,2005-12-01,310,310
ARQUE,otras vacunaciones,antirrabica canina,2005-12-01,28,28
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,antirrabica canina,2005-12-01,48,48
BELEN DE ANDAMARCA,otras vacunaciones,antirrabica canina,2005-12-01,10,10
BELEN DE URMIRI,otras vacunaciones,antirrabica canina,2005-12-01,10,10
BERMEJO,otras vacunaciones,antirrabica canina,2005-12-01,10,10
BETANZOS,otras vacunaciones,antirrabica canina,2005-12-01,120,120
BOLIVAR,otras vacunaciones,antirrabica canina,2005-12-01,25,25
CABEZAS,otras vacunaciones,antirrabica canina,2005-12-01,677,677
CAIROMA,otras vacunaciones,antirrabica canina,2005-12-01,9,9
CALAMARCA,otras vacunaciones,antirrabica canina,2005-12-01,274,274
CAMARGO,otras vacunaciones,antirrabica canina,2005-12-01,6,6
CAPINOTA,otras vacunaciones,antirrabica canina,2005-12-01,108,108
CAQUIAVIRI,otras vacunaciones,antirrabica canina,2005-12-01,88,88
CARACOLLO,otras vacunaciones,antirrabica canina,2005-12-01,5,5
CARANAVI,otras vacunaciones,antirrabica canina,2005-12-01,364,364
CARMEN RIVERO TORREZ,otras vacunaciones,antirrabica canina,2005-12-01,10,10
CHALLAPATA,otras vacunaciones,antirrabica canina,2005-12-01,38,38
CHIMORE,otras vacunaciones,antirrabica canina,2005-12-01,91,91
CHOQUE COTA,otras vacunaciones,antirrabica canina,2005-12-01,5,5
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,antirrabica canina,2005-12-01,80,80
