,group,variable,month,TRATAMIENTOS INICIADOS CON ESQUEMA I CANTIDAD,TRATAMIENTOS INICIADOS CON ESQUEMA I CANTIDAD,TOTALES
EL TORNO,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-09-01,3,4,7
ENTRE RIOS TRJ,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-09-01,2,0,2
ENTRE RIOS CBBA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-09-01,2,3,5
FERNANDEZ ALONSO,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-09-01,1,0,1
GUANAY,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-09-01,2,1,3
GUAYARAMERIN,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-09-01,1,0,1
HUANUNI,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-09-01,3,2,5
INCAHUASI,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-09-01,1,1,2
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,tratamientos iniciados con esquema i,2016-09-01,1,1,2
LA ASUNTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-09-01,3,4,7
LA GUARDIA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-09-01,4,2,6
LA PAZ,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-09-01,38,22,60
LA RIVERA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-09-01,0,1,1
LLALLAGUA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-09-01,2,0,2
MAPIRI,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-09-01,2,0,2
MINEROS,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-09-01,1,0,1
MONTERO,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-09-01,11,3,14
MOROCHATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-09-01,1,0,1
OKINAWA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-09-01,1,0,1
ORURO,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-09-01,6,4,10
PADILLA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-09-01,2,0,2
PAILON,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-09-01,2,0,2
PALOS BLANCOS,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-09-01,4,0,4
PAZÑA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-09-01,1,1,2
POCONA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-09-01,0,2,2
POOPO,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-09-01,0,1,1
PORONGO,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-09-01,0,1,1
POTOSI,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-09-01,90,22,112
PUERTO QUIJARRO,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-09-01,1,1,2
PUERTO SUAREZ,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-09-01,1,0,1
PUERTO VILLARROEL,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-09-01,10,5,15
PUNATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-09-01,2,0,2
QUILLACOLLO,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-09-01,8,6,14
RIBERALTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-09-01,6,3,9
RURRENABAQUE,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-09-01,2,2,4
SACABA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-09-01,3,3,6
SACACA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-09-01,1,0,1
SAN ANDRES DE MACHACA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-09-01,1,0,1
SAN BENITO,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-09-01,1,0,1
SAN BORJA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-09-01,1,1,2
SAN IGNACIO DE VELASCO,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-09-01,3,1,4
SAN JULIAN,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-09-01,3,1,4
SAN LORENZO(TJA),tuberculosis y lepra,tratamientos iniciados con esquema i,2016-09-01,1,2,3
SAN LUCAS,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-09-01,1,2,3
SAN PEDRO,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-09-01,1,0,1
SAN PEDRO DE CURAHUARA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-09-01,1,0,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-09-01,73,51,124
SANTA ROSA DEL SARA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-09-01,2,2,4
SAPAHAQUI,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-09-01,1,0,1
SICAYA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-09-01,1,1,2
SORACACHI,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-09-01,1,0,1
SORATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-09-01,2,1,3
SUCRE,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-09-01,5,5,10
TACACOMA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-09-01,1,0,1
TACOBAMBA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-09-01,1,0,1
TARIJA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-09-01,4,4,8
TEOPONTE,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-09-01,1,0,1
TIPUANI,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-09-01,2,0,2
TIQUIPAYA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-09-01,1,2,3
TOTORA(ORR),tuberculosis y lepra,tratamientos iniciados con esquema i,2016-09-01,0,1,1
TRINIDAD,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-09-01,12,2,14
UNCIA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-09-01,3,0,3
UYUNI,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-09-01,1,0,1
VIACHA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-09-01,2,1,3
VILLA MONTES,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-09-01,1,1,2
VILLA TUNARI,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-09-01,2,0,2
VILLAZON,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-09-01,0,1,1
VINTO,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-09-01,1,2,3
VITICHI,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-09-01,0,1,1
WARNES,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-09-01,2,7,9
YACUIBA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-09-01,7,2,9
YAPACANI,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-09-01,4,1,5
YOTALA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-09-01,0,1,1
ACHACACHI,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-10-01,0,1,1
ACHOCALLA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-10-01,0,2,2
ALTO BENI,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-10-01,1,0,1
AUCAPATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-10-01,1,1,2
AYOPAYA (V. DE INDEPENDENCIA),tuberculosis y lepra,tratamientos iniciados con esquema i,2016-10-01,0,1,1
BATALLAS,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-10-01,1,0,1
BERMEJO,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-10-01,2,2,4
BUENA VISTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-10-01,2,0,2
CABEZAS,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-10-01,1,0,1
CAJUATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-10-01,1,2,3
CALAMARCA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-10-01,1,0,1
CAMIRI,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-10-01,1,0,1
CAPINOTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-10-01,0,3,3
CARACOLLO,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-10-01,1,0,1
CARANAVI,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-10-01,6,6,12
CHALLAPATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-10-01,1,0,1
CHARAGUA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-10-01,2,0,2
CHIMORE,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-10-01,1,1,2
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,tratamientos iniciados con esquema i,2016-10-01,3,2,5
CHUMA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-10-01,1,0,1
CHUQUIHUTA AYLLU JUCUMANI,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-10-01,0,1,1
COBIJA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-10-01,5,3,8
COCHABAMBA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-10-01,21,22,43
COLCAPIRHUA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-10-01,3,3,6
COMARAPA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-10-01,1,0,1
CONCEPCION,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-10-01,0,1,1
COROICO,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-10-01,1,1,2
COTAGAITA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-10-01,0,1,1
COTOCA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-10-01,4,2,6
CUATRO CAÑADAS,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-10-01,2,0,2
CUEVO,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-10-01,1,0,1
CULPINA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-10-01,1,0,1
CURVA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-10-01,1,0,1
EL ALTO,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-10-01,29,20,49
EL TORNO,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-10-01,1,2,3
ENTRE RIOS TRJ,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-10-01,0,2,2
ENTRE RIOS CBBA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-10-01,6,4,10
FERNANDEZ ALONSO,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-10-01,0,1,1
GUANAY,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-10-01,0,2,2
GUAYARAMERIN,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-10-01,2,0,2
HUANUNI,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-10-01,2,2,4
INCAHUASI,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-10-01,1,1,2
INQUISIVI,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-10-01,1,1,2
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,tratamientos iniciados con esquema i,2016-10-01,1,0,1
LA ASUNTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-10-01,3,0,3
LA GUARDIA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-10-01,5,4,9
LA PAZ,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-10-01,48,15,63
LAS CARRERAS,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-10-01,0,1,1
LLALLAGUA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-10-01,1,0,1
MACHACAMARCA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-10-01,1,0,1
MACHARETI,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-10-01,1,0,1
MAPIRI,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-10-01,4,0,4
MIZQUE,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-10-01,1,1,2
MONTEAGUDO,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-10-01,0,1,1
MONTERO,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-10-01,10,4,14
OKINAWA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-10-01,1,0,1
OMEREQUE,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-10-01,0,1,1
ORURO,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-10-01,7,3,10
PADCAYA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-10-01,2,0,2
PADILLA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-10-01,0,1,1
PAILON,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-10-01,0,1,1
PALCA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-10-01,1,2,3
PALOS BLANCOS,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-10-01,1,0,1
PAMPA GRANDE,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-10-01,1,0,1
POCOATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-10-01,1,0,1
POJO (CBBA),tuberculosis y lepra,tratamientos iniciados con esquema i,2016-10-01,0,1,1
PORONGO,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-10-01,0,1,1
PORVENIR,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-10-01,1,0,1
POTOSI,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-10-01,4,1,5
PUCARANI,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-10-01,1,0,1
PUERTO QUIJARRO,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-10-01,2,1,3
PUERTO VILLARROEL,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-10-01,4,2,6
PUNATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-10-01,1,0,1
QUILLACOLLO,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-10-01,5,2,7
RAVELO,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-10-01,1,0,1
RIBERALTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-10-01,2,2,4
RURRENABAQUE,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-10-01,2,0,2
SACABA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-10-01,2,0,2
SAN ANDRES,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-10-01,1,0,1
SAN BORJA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-10-01,0,1,1
SAN BUENA VENTURA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-10-01,0,1,1
SAN CARLOS,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-10-01,1,0,1
SAN IGNACIO DE VELASCO,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-10-01,1,1,2
SAN JOSE DE CHIQUITOS,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-10-01,0,1,1
SAN JULIAN,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-10-01,1,0,1
SAN PEDRO DE BUENA VISTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-10-01,1,0,1
SANTA ANA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-10-01,4,0,4
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-10-01,82,54,136
SANTA ROSA DEL SARA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-10-01,0,1,1
SANTIAGO DE HUARI,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-10-01,1,0,1
SAPAHAQUI,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-10-01,0,1,1
SHINAOTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-10-01,3,0,3
SICA SICA (VILLA AROMA),tuberculosis y lepra,tratamientos iniciados con esquema i,2016-10-01,1,0,1
SIPE SIPE,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-10-01,2,2,4
SORATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-10-01,2,0,2
SUCRE,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-10-01,5,10,15
TARABUCO,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-10-01,2,1,3
TARIJA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-10-01,10,6,16
TEOPONTE,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-10-01,0,2,2
TIPUANI,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-10-01,4,0,4
TIQUIPAYA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-10-01,2,1,3
TOTORA(CBBA),tuberculosis y lepra,tratamientos iniciados con esquema i,2016-10-01,0,1,1
TRINIDAD,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-10-01,8,3,11
TUPIZA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-10-01,1,1,2
VIACHA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-10-01,3,2,5
VILLA CHARCAS,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-10-01,0,1,1
VILLA MONTES,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-10-01,1,6,7
VILLA TUNARI,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-10-01,1,2,3
VILLAZON,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-10-01,1,0,1
VINTO,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-10-01,1,1,2
VITICHI,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-10-01,1,0,1
WARNES,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-10-01,9,3,12
YACUIBA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-10-01,2,3,5
YANACACHI,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-10-01,1,1,2
YAPACANI,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-10-01,4,2,6
ACHACACHI,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-11-01,2,0,2
ALTO BENI,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-11-01,1,0,1
ANCORAIMES,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-11-01,1,0,1
ANZALDO,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-11-01,0,1,1
ARANI,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-11-01,1,0,1
ARQUE,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-11-01,0,1,1
ASCENCION DE GUARAYOS,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-11-01,1,0,1
AUCAPATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-11-01,0,1,1
AYATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-11-01,1,0,1
AYOPAYA (V. DE INDEPENDENCIA),tuberculosis y lepra,tratamientos iniciados con esquema i,2016-11-01,1,0,1
BELLA FLOR,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-11-01,1,0,1
BERMEJO,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-11-01,3,0,3
CABEZAS,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-11-01,3,0,3
CAMATAQUI (C. VILLA ABECIA),tuberculosis y lepra,tratamientos iniciados con esquema i,2016-11-01,0,1,1
CAPINOTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-11-01,1,1,2
CARANAVI,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-11-01,1,4,5
CARMEN RIVERO TORREZ,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-11-01,3,0,3
CHAYANTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-11-01,2,0,2
CHIMORE,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-11-01,3,4,7
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,tratamientos iniciados con esquema i,2016-11-01,3,3,6
CLIZA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-11-01,0,1,1
COBIJA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-11-01,1,1,2
COCHABAMBA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-11-01,22,9,31
COLCAPIRHUA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-11-01,1,2,3
COLQUECHACA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-11-01,1,0,1
COPACABANA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-11-01,1,0,1
CORIPATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-11-01,0,3,3
CORO CORO,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-11-01,0,1,1
COTAGAITA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-11-01,1,0,1
CULPINA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-11-01,1,0,1
EL ALTO,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-11-01,19,13,32
EL PUENTE(STC),tuberculosis y lepra,tratamientos iniciados con esquema i,2016-11-01,1,0,1
EL TORNO,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-11-01,2,1,3
ENTRE RIOS CBBA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-11-01,2,2,4
FERNANDEZ ALONSO,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-11-01,1,0,1
GUANAY,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-11-01,3,1,4
GUAYARAMERIN,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-11-01,2,0,2
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,tratamientos iniciados con esquema i,2016-11-01,1,0,1
IXIAMAS,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-11-01,0,1,1
LA ASUNTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-11-01,5,2,7
LA GUARDIA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-11-01,9,5,14
LA PAZ,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-11-01,35,16,51
LLALLAGUA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-11-01,1,0,1
MAIRANA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-11-01,0,1,1
MAPIRI,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-11-01,2,0,2
MECAPACA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-11-01,1,0,1
MINEROS,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-11-01,1,5,6
MONTERO,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-11-01,6,7,13
MORO MORO,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-11-01,1,0,1
ORURO,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-11-01,7,3,10
PADCAYA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-11-01,1,0,1
PALCA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-11-01,0,1,1
PALOS BLANCOS,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-11-01,0,1,1
POCONA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-11-01,1,0,1
POOPO,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-11-01,1,0,1
PORONGO,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-11-01,1,0,1
POTOSI,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-11-01,66,33,99
PUCARANI,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-11-01,0,1,1
PUERTO QUIJARRO,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-11-01,1,1,2
PUERTO VILLARROEL,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-11-01,8,3,11
PUNA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-11-01,1,0,1
QUILLACOLLO,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-11-01,6,1,7
RIBERALTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-11-01,7,0,7
RURRENABAQUE,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-11-01,0,1,1
SACABA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-11-01,6,3,9
SACACA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-11-01,1,0,1
SAIPINA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-11-01,0,1,1
SAN BORJA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-11-01,3,2,5
SAN BUENA VENTURA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-11-01,2,0,2
SAN CARLOS,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-11-01,3,0,3
SAN IGNACIO,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-11-01,1,1,2
SAN IGNACIO DE VELASCO,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-11-01,1,0,1
SAN JULIAN,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-11-01,3,3,6
SAN LORENZO(TJA),tuberculosis y lepra,tratamientos iniciados con esquema i,2016-11-01,1,0,1
SAN LUCAS,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-11-01,1,0,1
SAN PEDRO,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-11-01,1,0,1
SAN PEDRO DE CURAHUARA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-11-01,0,1,1
SAN RAMON SCZ,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-11-01,1,0,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-11-01,66,64,130
SAPAHAQUI,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-11-01,1,0,1
SENA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-11-01,1,0,1
SHINAOTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-11-01,1,2,3
SIPE SIPE,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-11-01,3,2,5
SUCRE,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-11-01,10,7,17
TARIJA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-11-01,8,4,12
TIPUANI,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-11-01,2,0,2
TIQUIPAYA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-11-01,1,1,2
TRINIDAD,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-11-01,3,5,8
TUPIZA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-11-01,1,0,1
URIONDO (A. CONCEPCION),tuberculosis y lepra,tratamientos iniciados con esquema i,2016-11-01,1,0,1
VIACHA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-11-01,0,1,1
VILLA CHARCAS,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-11-01,1,0,1
VILLA MONTES,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-11-01,0,2,2
VILLA RIVERO,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-11-01,1,0,1
VILLA TUNARI,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-11-01,4,1,5
VILLAZON,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-11-01,2,0,2
VINTO,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-11-01,1,2,3
WARNES,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-11-01,6,5,11
YACUIBA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-11-01,4,2,6
YANACACHI,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-11-01,0,1,1
YAPACANI,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-11-01,8,2,10
ZUDAÑEZ,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-11-01,1,0,1
