,group,variable,month,N° DE SINTOMÁTICOS RESPIRATORIOS CANTIDAD,N° DE SINTOMÁTICOS RESPIRATORIOS CANTIDAD,TOTALES
TOTORA(CBBA),tuberculosis y lepra,n de sintomaticos respiratorios,2016-10-01,8,4,12
TOTORA(ORR),tuberculosis y lepra,n de sintomaticos respiratorios,2016-10-01,0,4,4
TRINIDAD,tuberculosis y lepra,n de sintomaticos respiratorios,2016-10-01,73,14,87
TUPIZA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-10-01,37,24,61
TURCO,tuberculosis y lepra,n de sintomaticos respiratorios,2016-10-01,0,1,1
UNCIA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-10-01,23,12,35
URIONDO (A. CONCEPCION),tuberculosis y lepra,n de sintomaticos respiratorios,2016-10-01,4,2,6
URUBICHA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-10-01,2,4,6
UYUNI,tuberculosis y lepra,n de sintomaticos respiratorios,2016-10-01,7,4,11
VACAS,tuberculosis y lepra,n de sintomaticos respiratorios,2016-10-01,1,0,1
VALLEGRANDE,tuberculosis y lepra,n de sintomaticos respiratorios,2016-10-01,11,9,20
VIACHA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-10-01,16,6,22
VILA VILA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-10-01,0,1,1
VILLA CHARCAS,tuberculosis y lepra,n de sintomaticos respiratorios,2016-10-01,7,11,18
VILLA MONTES,tuberculosis y lepra,n de sintomaticos respiratorios,2016-10-01,33,39,72
VILLA RIVERO,tuberculosis y lepra,n de sintomaticos respiratorios,2016-10-01,1,1,2
VILLA SERRANO,tuberculosis y lepra,n de sintomaticos respiratorios,2016-10-01,4,10,14
VILLA TUNARI,tuberculosis y lepra,n de sintomaticos respiratorios,2016-10-01,29,17,46
VILLA VACA GUZMAN (MUYUPAMPA),tuberculosis y lepra,n de sintomaticos respiratorios,2016-10-01,3,5,8
VILLAZON,tuberculosis y lepra,n de sintomaticos respiratorios,2016-10-01,11,9,20
VINTO,tuberculosis y lepra,n de sintomaticos respiratorios,2016-10-01,15,23,38
VITICHI,tuberculosis y lepra,n de sintomaticos respiratorios,2016-10-01,2,2,4
WARNES,tuberculosis y lepra,n de sintomaticos respiratorios,2016-10-01,55,58,113
YACUIBA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-10-01,113,82,195
YAMPARAEZ,tuberculosis y lepra,n de sintomaticos respiratorios,2016-10-01,5,5,10
YANACACHI,tuberculosis y lepra,n de sintomaticos respiratorios,2016-10-01,2,2,4
YAPACANI,tuberculosis y lepra,n de sintomaticos respiratorios,2016-10-01,76,63,139
YOCALLA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-10-01,1,1,2
YOTALA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-10-01,5,5,10
YUNCHARA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-10-01,3,1,4
YUNGUYO DE LITORAL,tuberculosis y lepra,n de sintomaticos respiratorios,2016-10-01,2,1,3
ZUDAÑEZ,tuberculosis y lepra,n de sintomaticos respiratorios,2016-10-01,3,0,3
ACACIO,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,0,1,1
ACHACACHI,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,2,1,3
ACHOCALLA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,5,3,8
AIQUILE,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,10,3,13
ALCALA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,1,6,7
ALTO BENI,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,6,4,10
ANCORAIMES,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,1,3,4
ANDAMARCA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,3,2,5
ANTEQUERA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,0,2,2
ANZALDO,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,3,4,7
APOLO,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,1,2,3
ARAMPAMPA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,1,0,1
ARANI,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,2,3,5
ARBIETO,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,1,2,3
ARQUE,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,1,2,3
ASCENCION DE GUARAYOS,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,6,8,14
AUCAPATA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,4,4,8
AYATA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,4,2,6
AYO AYO,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,6,5,11
AZURDUY,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,4,2,6
BATALLAS,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,1,2,3
BAURES,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,1,6,7
BELEN DE URMIRI,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,1,0,1
BELLA FLOR,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,5,4,9
BERMEJO,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,18,13,31
BETANZOS,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,4,3,7
BOLIVAR,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,1,1,2
BOLPEBRA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,0,1,1
BOYUIBE,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,0,1,1
BUENA VISTA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,12,8,20
CABEZAS,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,6,9,15
"CAIZA ""D""",tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,3,5,8
CAJUATA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,4,3,7
CALACOTO,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,1,1,2
CALAMARCA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,1,3,4
CAMARGO,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,8,5,13
CAMATAQUI (C. VILLA ABECIA),tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,1,1,2
CAMIRI,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,9,9,18
CAPINOTA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,13,7,20
CAQUIAVIRI,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,0,1,1
CARACOLLO,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,9,5,14
CARANAVI,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,44,49,93
CARIPUYO,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,1,0,1
CARMEN RIVERO TORREZ,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,6,5,11
CATACORA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,1,0,1
CHALLAPATA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,12,9,21
CHAQUI,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,2,1,3
CHARAGUA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,3,6,9
CHAYANTA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,4,3,7
CHIMORE,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,9,12,21
CHIPAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,1,1,2
CHOQUE COTA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,1,2,3
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,21,8,29
CHUMA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,0,1,1
CHUQUIHUTA AYLLU JUCUMANI,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,0,2,2
CKOCHAS,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,10,7,17
CLIZA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,4,8,12
COBIJA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,34,18,52
COCAPATA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,4,2,6
COCHABAMBA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,164,114,278
COLCAPIRHUA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,8,13,21
"COLCHA ""K""",tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,2,3,5
COLOMI,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,1,3,4
COLPA BELGICA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,0,2,2
COLQUECHACA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,17,11,28
COLQUENCHA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,1,0,1
COLQUIRI,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,2,1,3
COMARAPA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,1,6,7
CONCEPCION,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,5,4,9
CORIPATA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,5,5,10
CORO CORO,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,1,3,4
COROICO,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,17,7,24
CORQUE,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,2,1,3
COTAGAITA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,5,10,15
COTOCA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,21,14,35
CUATRO CAÑADAS,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,10,7,17
CUEVO,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,4,2,6
CULPINA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,7,6,13
CURAHUARA DE CARANGAS,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,1,1,2
CURVA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,0,1,1
DESAGUADERO,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,1,0,1
EL ALTO,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,193,209,402
EL CHORO,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,2,1,3
EL PUENTE(STC),tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,4,1,5
EL PUENTE(TJA),tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,3,3,6
EL TORNO,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,34,42,76
EL VILLAR,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,2,2,4
ENTRE RIOS TRJ,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,6,9,15
ENTRE RIOS CBBA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,29,29,58
ESCOMA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,2,0,2
ESMERALDA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,0,1,1
EUCALIPTUS,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,2,1,3
FERNANDEZ ALONSO,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,6,5,11
FILADELFIA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,6,2,8
GENERAL SAAVEDRA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,4,8,12
GRAL. J.J. PEREZ (CHARAZANI),tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,1,0,1
GUANAY,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,19,6,25
GUAQUI,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,0,1,1
GUAYARAMERIN,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,9,8,17
GUTIERREZ,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,3,1,4
HUACARETA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,5,3,8
HUACAYA (VILLA DE HUACAYA),tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,2,0,2
HUACHACALLA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,3,0,3
HUANUNI,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,30,12,42
HUARACAJE,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,0,1,1
HUARINA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,0,2,2
HUAYLLAMARCA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,2,0,2
HUMANATA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,1,1,2
ICHOCA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,1,0,1
ICLA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,0,1,1
INCAHUASI,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,5,13,18
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,4,3,7
IXIAMAS,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,1,0,1
JESUS DE MACHACA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,3,1,4
LA ASUNTA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,31,25,56
LA GUARDIA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,62,65,127
LA PAZ,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,266,237,503
LAGUNILLAS,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,1,0,1
LAJA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,1,1,2
LAS CARRERAS,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,2,1,3
LLALLAGUA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,22,16,38
LLICA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,0,3,3
LORETO,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,0,1,1
LURIBAY,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,0,2,2
MACHACAMARCA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,5,1,6
MACHARETI,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,2,2,4
MAIRANA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,4,1,5
MAPIRI,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,14,8,22
MECAPACA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,9,4,13
MINEROS,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,13,5,18
MIZQUE,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,11,13,24
MOCOMOCO,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,1,2,3
MOJOCOYA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,1,1,2
MONTEAGUDO,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,20,27,47
MONTERO,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,45,71,116
MORO MORO,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,1,2,3
MOROCHATA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,2,0,2
NUEVO MANOA (NUEVA ESPERANZA),tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,0,1,1
OCURI,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,4,2,6
OKINAWA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,2,2,4
OMEREQUE,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,4,2,6
ORURO,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,111,85,196
PADCAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,8,4,12
PADILLA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,5,0,5
PAILON,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,4,7,11
PALCA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,3,1,4
PALOS BLANCOS,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,18,14,32
PAMPA GRANDE,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,2,2,4
PASORAPA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,3,0,3
PATACAMAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,2,0,2
PAZÑA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,2,3,5
PELECHUCO,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,2,1,3
POCOATA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,5,3,8
POCONA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,1,1,2
POJO (CBBA),tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,0,1,1
POOPO,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,4,5,9
PORCO,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,3,0,3
POROMA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,10,12,22
PORONGO,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,6,3,9
PORTACHUELO,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,4,6,10
PORVENIR,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,2,3,5
POSTRER VALLE,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,1,1,2
POTOSI,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,122,75,197
PRESTO,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,3,2,5
PUCARANI,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,5,4,9
PUERTO ACOSTA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,1,0,1
PUERTO CARABUCO,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,1,1,2
PUERTO GONZALO MORENO,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,2,1,3
PUERTO PEREZ,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,2,0,2
PUERTO QUIJARRO,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,4,2,6
PUERTO RICO,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,1,2,3
PUERTO SUAREZ,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,5,4,9
PUERTO VILLARROEL,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,64,51,115
PUNA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,9,14,23
PUNATA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,28,7,35
QUILLACOLLO,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,50,63,113
QUIME,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,1,0,1
QUIRUSILLAS,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,4,1,5
RAVELO,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,3,1,4
REYES,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,3,2,5
RIBERALTA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,45,39,84
ROBORE,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,1,3,4
RURRENABAQUE,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,2,9,11
SABAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,3,1,4
SACABA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,39,48,87
SACACA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,3,6,9
SAIPINA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,1,0,1
SALINAS DE GARCI MENDOZA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,2,0,2
SAMAIPATA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,1,0,1
SAN ANDRES,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,2,1,3
SAN ANTONIO DE LOMERIO,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,2,1,3
SAN BENITO,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,3,2,5
SAN BORJA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,18,7,25
SAN BUENA VENTURA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,6,3,9
SAN CARLOS,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,7,2,9
SAN IGNACIO,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,8,9,17
SAN IGNACIO DE VELASCO,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,11,10,21
SAN JAVIER(STC),tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,5,1,6
SAN JULIAN,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,16,19,35
SAN LORENZO(PND),tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,7,2,9
SAN LORENZO(TJA),tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,7,5,12
SAN LUCAS,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,18,20,38
SAN MATIAS,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,6,1,7
SAN MIGUEL DE VELASCO,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,2,1,3
SAN PEDRO,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,8,8,16
SAN PEDRO DE BUENA VISTA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,4,4,8
SAN PEDRO DE QUEMES,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,0,1,1
SAN PEDRO(PND),tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,1,1,2
SAN RAFAEL,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,1,0,1
SAN RAMON BENI,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,2,1,3
SAN RAMON SCZ,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,8,3,11
SANTA ANA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,2,7,9
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,447,380,827
SANTA ROSA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,1,0,1
SANTA ROSA DEL SARA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,4,7,11
SANTIAGO DE CALLAPA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,1,0,1
SANTIAGO DE HUARI,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,4,4,8
SANTIVAÑES,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,5,0,5
SANTUARIO DE QUILLACAS,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,1,1,2
SAPAHAQUI,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,1,0,1
SENA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,1,0,1
SHINAOTA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,22,17,39
SICA SICA (VILLA AROMA),tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,1,0,1
SIPE SIPE,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,8,8,16
SOPACHUY,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,3,8,11
SORACACHI,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,1,1,2
SORATA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,5,2,7
SUCRE,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,173,213,386
TACOBAMBA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,7,3,10
TACOPAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,1,2,3
TAHUA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,1,0,1
TAPACARI,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,5,5,10
TARABUCO,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,13,4,17
TARACO,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,0,1,1
TARATA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,1,0,1
TARIJA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,77,84,161
TARVITA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,3,4,7
TEOPONTE,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,12,3,15
TINGUIPAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,7,8,15
TIPUANI,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,13,5,18
TIQUIPAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,12,10,22
TIRAQUE (CBBA),tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,2,2,4
TOCO,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,1,1,2
TODOS SANTOS,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,2,0,2
TOLATA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,1,1,2
TOLEDO,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,0,2,2
TOMAVE,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,5,5,10
TOMINA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,3,1,4
TORO TORO,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,8,11,19
TOTORA(CBBA),tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,4,5,9
TRINIDAD,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,51,12,63
TUPIZA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,21,14,35
TURCO,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,3,3,6
UNCIA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,21,3,24
URIONDO (A. CONCEPCION),tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,10,3,13
UYUNI,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,7,4,11
VACAS,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,0,1,1
VALLEGRANDE,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,6,8,14
VIACHA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,15,14,29
VILA VILA,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,0,1,1
VILLA CHARCAS,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,11,15,26
VILLA MONTES,tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,19,19,38
VILLA NUEVA (LOMA ALTA),tuberculosis y lepra,n de sintomaticos respiratorios,2016-11-01,3,6,9
