,group,variable,month,Nº DE PERSONAS CON TB EN TSF CON PRUEBA RÁPIDA CANTIDAD,Nº DE PERSONAS CON TB EN TSF CON PRUEBA RÁPIDA CANTIDAD,TOTALES
SIPE SIPE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-11-01,2,3,5
SORATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-11-01,1,1,2
SUCRE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-11-01,10,7,17
TARIJA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-11-01,4,4,8
TIPUANI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-11-01,2,0,2
TIQUIPAYA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-11-01,1,1,2
VILLA CHARCAS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-11-01,1,0,1
VILLA MONTES,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-11-01,0,2,2
VILLA RIVERO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-11-01,1,0,1
VILLA TUNARI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-11-01,3,1,4
VILLAZON,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-11-01,2,0,2
VINTO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-11-01,0,1,1
WARNES,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-11-01,5,3,8
YACUIBA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-11-01,2,2,4
YAPACANI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-11-01,5,1,6
ZUDAÑEZ,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-11-01,2,0,2
ALTO BENI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-12-01,3,0,3
BERMEJO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-12-01,4,0,4
BUENA VISTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-12-01,0,1,1
CARANAVI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-12-01,8,2,10
CHALLAPATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-12-01,2,1,3
CHARAGUA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-12-01,1,0,1
CHIMORE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-12-01,2,0,2
CHUMA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-12-01,1,1,2
CLIZA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-12-01,1,1,2
COBIJA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-12-01,1,1,2
COCHABAMBA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-12-01,13,12,25
COLCAPIRHUA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-12-01,1,0,1
CORIPATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-12-01,4,2,6
COROICO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-12-01,3,1,4
COTOCA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-12-01,0,2,2
EL ALTO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-12-01,10,6,16
EL TORNO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-12-01,0,1,1
ENTRE RIOS CBBA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-12-01,2,1,3
GENERAL SAAVEDRA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-12-01,1,0,1
GRAL. J.J. PEREZ (CHARAZANI),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-12-01,0,1,1
GUANAY,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-12-01,1,0,1
GUAYARAMERIN,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-12-01,1,1,2
HUACARETA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-12-01,1,0,1
HUANUNI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-12-01,2,2,4
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-12-01,1,0,1
LA ASUNTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-12-01,1,2,3
LA GUARDIA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-12-01,7,3,10
LA PAZ,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-12-01,5,2,7
LLALLAGUA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-12-01,1,0,1
MAPIRI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-12-01,0,1,1
MINEROS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-12-01,0,1,1
MIZQUE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-12-01,1,0,1
MONTEAGUDO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-12-01,1,0,1
MONTERO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-12-01,7,7,14
MORO MORO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-12-01,1,0,1
ORURO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-12-01,8,3,11
PALOS BLANCOS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-12-01,1,1,2
PAMPA GRANDE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-12-01,0,1,1
PORONGO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-12-01,1,0,1
PORVENIR,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-12-01,1,0,1
POTOSI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-12-01,2,5,7
PUERTO VILLARROEL,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-12-01,5,3,8
PUNATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-12-01,1,2,3
QUILLACOLLO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-12-01,5,6,11
RIBERALTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-12-01,3,1,4
RURRENABAQUE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-12-01,0,1,1
SACABA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-12-01,2,3,5
SAN BENITO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-12-01,1,0,1
SAN BORJA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-12-01,0,1,1
SAN IGNACIO DE VELASCO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-12-01,2,2,4
SAN LUCAS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-12-01,1,1,2
SAN MIGUEL DE VELASCO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-12-01,1,0,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-12-01,66,55,121
SIPE SIPE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-12-01,0,1,1
SUCRE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-12-01,7,2,9
TARIJA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-12-01,5,2,7
TARVITA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-12-01,0,1,1
TIQUIPAYA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-12-01,1,1,2
VIACHA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-12-01,0,2,2
VILLA CHARCAS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-12-01,1,0,1
VILLA MONTES,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-12-01,0,3,3
VILLA TUNARI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-12-01,0,1,1
VINTO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-12-01,2,2,4
WARNES,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-12-01,2,2,4
YACUIBA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-12-01,8,4,12
YAPACANI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2016-12-01,11,4,15
