,group,variable,month,Nº DE TBP BAAR (+) NUEVOS CURADOS CANTIDAD,Nº DE TBP BAAR (+) NUEVOS CURADOS CANTIDAD,TOTALES
SUCRE,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-12-01,5,2,7
TEOPONTE,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-12-01,2,0,2
TIPUANI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-12-01,1,1,2
VIACHA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-12-01,1,1,2
VILLA CHARCAS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-12-01,0,3,3
VILLA MONTES,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-12-01,0,2,2
VILLA TUNARI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-12-01,3,0,3
VINTO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-12-01,1,0,1
VITICHI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-12-01,1,0,1
WARNES,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-12-01,1,0,1
YACUIBA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-12-01,1,3,4
YAPACANI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2016-12-01,3,1,4
