,group,variable,month,ANTIAMARÍLICA DOSIS ÚNICA DENTRO,ANTIAMARÍLICA DOSIS ÚNICA DENTRO,ANTIAMARÍLICA DOSIS ÚNICA FUERA,ANTIAMARÍLICA DOSIS ÚNICA FUERA,TOTALES
LAGUNILLAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-06-01,0,1,0,0,1
LLALLAGUA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-06-01,0,0,4,2,6
LORETO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-06-01,1,1,2,3,7
MAPIRI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-06-01,1,2,0,0,3
MECAPACA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-06-01,0,2,0,0,2
MINEROS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-06-01,0,5,0,0,5
MIZQUE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-06-01,0,0,0,1,1
MONTERO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-06-01,1,1,1,3,6
OKINAWA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-06-01,1,1,0,0,2
ORURO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-06-01,17,12,5,4,38
PADCAYA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-06-01,1,0,0,0,1
PADILLA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-06-01,2,2,0,3,7
PAILON,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-06-01,0,1,7,8,16
PALCA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-06-01,0,3,0,0,3
PAMPA GRANDE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-06-01,0,0,0,1,1
PAZÑA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-06-01,0,0,0,1,1
POCONA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-06-01,0,0,1,6,7
POJO (CBBA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-06-01,0,2,0,0,2
POOPO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-06-01,0,0,1,0,1
PORTACHUELO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-06-01,1,0,0,0,1
PORVENIR,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-06-01,0,0,1,0,1
POTOSI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-06-01,4,3,3,4,14
PUCARANI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-06-01,0,1,0,0,1
PUERTO CARABUCO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-06-01,1,0,0,2,3
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-06-01,2,2,1,0,5
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-06-01,1,2,4,3,10
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-06-01,1,0,0,1,2
ROBORE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-06-01,0,1,0,1,2
RURRENABAQUE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-06-01,2,1,0,0,3
SACABA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-06-01,5,6,6,1,18
SAN ANDRES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-06-01,2,0,0,0,2
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-06-01,2,3,1,0,6
SAN CARLOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-06-01,1,0,1,0,2
SAN IGNACIO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-06-01,2,2,4,3,11
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-06-01,3,2,1,0,6
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-06-01,3,0,1,2,6
SAN JULIAN,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-06-01,0,0,1,1,2
SAN LORENZO(TJA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-06-01,1,0,0,0,1
SAN LUCAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-06-01,1,2,1,0,4
SAN MATIAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-06-01,0,2,0,0,2
SAN PEDRO DE QUEMES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-06-01,0,0,0,1,1
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-06-01,1,0,0,0,1
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-06-01,41,51,4,0,96
SENA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-06-01,0,1,2,1,4
SHINAOTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-06-01,1,4,0,1,6
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-06-01,2,0,0,1,3
SORACACHI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-06-01,1,1,1,2,5
SORATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-06-01,0,1,0,0,1
SUCRE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-06-01,9,13,4,8,34
TAPACARI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-06-01,0,0,2,0,2
TARABUCO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-06-01,2,0,0,0,2
TARIJA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-06-01,11,8,7,4,30
TIAWANACU,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-06-01,1,0,0,0,1
TIPUANI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-06-01,0,0,1,0,1
TIQUIPAYA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-06-01,2,2,0,0,4
TIRAQUE (CBBA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-06-01,0,0,1,1,2
TOMAVE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-06-01,0,1,0,0,1
TOMINA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-06-01,0,0,0,1,1
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-06-01,5,5,15,11,36
UYUNI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-06-01,7,8,0,1,16
VIACHA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-06-01,1,2,2,1,6
VILLA MONTES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-06-01,0,2,3,1,6
VILLA RIVERO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-06-01,1,0,2,1,4
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-06-01,3,0,1,2,6
VILLAZON,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-06-01,1,0,0,0,1
VINTO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-06-01,4,4,2,3,13
WARNES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-06-01,5,2,0,0,7
YACUIBA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-06-01,2,1,1,0,4
YAPACANI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-06-01,0,0,1,0,1
YOCALLA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-06-01,0,1,0,0,1
YUNGUYO DE LITORAL,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-06-01,0,0,1,1,2
ACHOCALLA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-07-01,0,2,1,0,3
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-07-01,1,1,0,0,2
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-07-01,0,0,0,1,1
AZURDUY,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-07-01,0,0,0,1,1
BERMEJO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-07-01,1,0,0,0,1
CABEZAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-07-01,0,0,4,2,6
CARACOLLO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-07-01,0,0,0,1,1
CARANAVI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-07-01,2,1,5,8,16
CHALLAPATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-07-01,0,1,3,1,5
CHAYANTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-07-01,0,0,1,1,2
CHIMORE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-07-01,2,0,0,0,2
CKOCHAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-07-01,1,0,0,1,2
CLIZA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-07-01,0,1,0,0,1
COBIJA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-07-01,1,2,2,3,8
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-07-01,13,11,1,3,28
COLCAPIRHUA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-07-01,1,1,1,0,3
"COLCHA ""K""",vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-07-01,1,0,0,0,1
COLOMI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-07-01,0,0,1,0,1
CONCEPCION,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-07-01,0,2,0,1,3
COTOCA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-07-01,1,0,0,0,1
CUATRO CAÑADAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-07-01,0,1,0,0,1
EL ALTO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-07-01,30,34,21,23,108
EL TORNO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-07-01,1,0,2,3,6
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-07-01,1,2,0,0,3
GENERAL SAAVEDRA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-07-01,4,2,0,0,6
GUAYARAMERIN,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-07-01,1,1,5,4,11
HUACARETA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-07-01,0,1,0,0,1
HUANUNI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-07-01,0,0,0,1,1
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-07-01,0,1,0,0,1
IXIAMAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-07-01,0,1,0,0,1
JESUS DE MACHACA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-07-01,1,0,0,0,1
LA ASUNTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-07-01,0,0,1,0,1
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-07-01,1,2,1,0,4
LA PAZ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-07-01,9,18,3,13,43
MAIRANA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-07-01,0,0,1,0,1
MAPIRI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-07-01,0,0,0,2,2
MINEROS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-07-01,1,0,0,0,1
MONTERO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-07-01,1,3,3,4,11
MOROCHATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-07-01,1,0,0,0,1
OKINAWA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-07-01,2,0,0,0,2
ORURO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-07-01,7,15,2,8,32
PADILLA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-07-01,0,2,0,0,2
PAILON,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-07-01,0,0,2,1,3
PALCA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-07-01,2,0,0,0,2
PORTACHUELO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-07-01,0,1,0,2,3
PORVENIR,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-07-01,0,0,0,1,1
POTOSI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-07-01,5,10,4,5,24
PUCARANI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-07-01,1,1,1,0,3
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-07-01,0,1,0,0,1
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-07-01,1,3,2,1,7
REYES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-07-01,0,1,0,0,1
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-07-01,0,1,0,0,1
RURRENABAQUE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-07-01,0,0,3,7,10
SACABA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-07-01,2,4,3,2,11
SALINAS DE GARCI MENDOZA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-07-01,0,1,1,0,2
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-07-01,1,0,1,0,2
SAN CARLOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-07-01,0,1,0,0,1
SAN IGNACIO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-07-01,0,1,0,0,1
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-07-01,0,0,1,0,1
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-07-01,2,1,2,0,5
SAN JUAN DE YAPACANI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-07-01,0,1,0,0,1
SAN JULIAN,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-07-01,1,0,0,2,3
SAN LORENZO(TJA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-07-01,0,2,1,0,3
SAN MATIAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-07-01,0,1,0,0,1
SAN RAFAEL,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-07-01,0,0,0,1,1
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-07-01,0,0,18,20,38
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-07-01,81,65,23,12,181
SANTA ROSA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-07-01,0,1,0,3,4
SANTA ROSA DEL SARA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-07-01,0,0,0,1,1
SANTIAGO DE HUATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-07-01,0,0,0,1,1
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-07-01,0,1,0,0,1
SORATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-07-01,0,0,1,0,1
SUCRE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-07-01,4,13,0,0,17
TACOBAMBA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-07-01,0,0,1,1,2
TARIJA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-07-01,5,4,3,1,13
TEOPONTE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-07-01,0,1,1,0,2
TIPUANI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-07-01,0,1,0,1,2
TIQUIPAYA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-07-01,1,0,0,0,1
TIRAQUE (CBBA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-07-01,0,1,0,0,1
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-07-01,4,9,1,3,17
TUPIZA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-07-01,0,0,3,3,6
URUBICHA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-07-01,0,1,0,0,1
VIACHA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-07-01,0,1,0,0,1
VILLA MONTES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-07-01,0,2,0,0,2
VILLAZON,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-07-01,1,2,2,0,5
VINTO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-07-01,3,1,2,0,6
WARNES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-07-01,4,1,0,0,5
YACUIBA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-07-01,0,4,0,0,4
YANACACHI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-07-01,1,0,0,1,2
YAPACANI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-07-01,0,1,2,0,3
ARQUE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-08-01,0,1,0,0,1
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-08-01,3,2,0,0,5
BERMEJO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-08-01,1,1,1,0,3
CABEZAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-08-01,0,0,1,0,1
CAIROMA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-08-01,0,1,0,0,1
CAJUATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-08-01,1,1,0,0,2
CARANAVI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-08-01,1,3,0,0,4
CARMEN RIVERO TORREZ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-08-01,1,0,0,0,1
CHALLAPATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-08-01,0,4,1,2,7
CHARAGUA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-08-01,1,0,0,2,3
CHIMORE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-08-01,2,1,1,0,4
CLIZA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-08-01,0,1,0,0,1
COBIJA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-08-01,2,2,2,1,7
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-08-01,29,22,1,5,57
COLCAPIRHUA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-08-01,0,4,2,0,6
"COLCHA ""K""",vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-08-01,0,1,0,0,1
COLOMI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-08-01,0,2,2,0,4
COLQUENCHA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-08-01,1,0,0,0,1
CONCEPCION,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-08-01,0,0,3,1,4
CORIPATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-08-01,1,0,0,0,1
COROICO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-08-01,1,0,1,0,2
COTOCA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-08-01,1,5,0,0,6
CUATRO CAÑADAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-08-01,3,1,0,1,5
EL ALTO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-08-01,26,25,25,36,112
EL TORNO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-08-01,4,4,3,2,13
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-08-01,0,2,0,0,2
GENERAL SAAVEDRA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-08-01,1,2,0,0,3
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-08-01,1,0,0,0,1
GUANAY,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-08-01,0,1,0,0,1
GUAYARAMERIN,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-08-01,0,1,6,2,9
HUANUNI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-08-01,1,1,1,3,6
LA ASUNTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-08-01,2,1,0,0,3
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-08-01,6,4,1,0,11
LA PAZ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-08-01,21,27,13,10,71
LAJA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-08-01,0,1,0,0,1
LLALLAGUA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-08-01,1,0,3,2,6
LORETO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-08-01,0,0,0,4,4
MACHARETI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-08-01,0,0,1,0,1
MAGDALENA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-08-01,1,0,0,1,2
MAIRANA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-08-01,0,1,0,1,2
MECAPACA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-08-01,0,0,1,1,2
MINEROS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-08-01,2,0,1,0,3
MONTERO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-08-01,2,4,1,2,9
ORURO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-08-01,15,16,2,3,36
PAILON,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-08-01,0,1,9,1,11
PALCA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-08-01,0,0,1,2,3
PALOS BLANCOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-08-01,0,0,1,0,1
PASORAPA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-08-01,0,0,1,0,1
POJO (CBBA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-08-01,0,2,0,0,2
PORONGO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-08-01,0,0,1,0,1
PORTACHUELO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-08-01,1,2,0,0,3
PORVENIR,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-08-01,0,0,1,0,1
POTOSI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-08-01,3,14,3,5,25
PUERTO QUIJARRO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-08-01,0,1,1,2,4
PUERTO RICO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-08-01,0,0,1,0,1
PUERTO SILES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-08-01,1,0,0,0,1
PUERTO SUAREZ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-08-01,0,0,1,0,1
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-08-01,2,4,1,1,8
PUNATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-08-01,1,0,3,1,5
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-08-01,1,1,5,4,11
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-08-01,0,3,2,0,5
RURRENABAQUE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-08-01,0,1,0,0,1
SACABA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-08-01,3,4,10,5,22
SAIPINA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-08-01,0,0,0,1,1
SAN ANDRES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-08-01,1,0,0,0,1
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-08-01,1,3,0,1,5
SAN CARLOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-08-01,0,1,1,0,2
SAN IGNACIO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-08-01,0,1,0,0,1
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-08-01,3,1,0,0,4
SAN JAVIER(BNI),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-08-01,0,1,0,0,1
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-08-01,1,0,3,2,6
SAN JULIAN,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-08-01,21,29,14,15,79
SAN MATIAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-08-01,1,0,0,0,1
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-08-01,0,1,0,0,1
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-08-01,0,1,0,0,1
