,group,variable,month,MENORES DE 6 MESES NUEVO,MENORES DE 6 MESES NUEVO,MENORES DE 6 MESES REPETIDO,MENORES DE 6 MESES REPETIDO,TOTALES,TOTALES,TOTALES
YUNGUYO DE LITORAL,consulta externa,menores de 6 meses,2021-10-01,1,2,0,0,1,2,3
ZUDAÑEZ,consulta externa,menores de 6 meses,2021-10-01,10,24,4,3,14,27,41
ACACIO,consulta externa,menores de 6 meses,2021-11-01,9,6,0,0,9,6,15
ACHACACHI,consulta externa,menores de 6 meses,2021-11-01,85,83,11,14,96,97,193
ACHOCALLA,consulta externa,menores de 6 meses,2021-11-01,47,32,1,0,48,32,80
AIQUILE,consulta externa,menores de 6 meses,2021-11-01,46,22,7,4,53,26,79
ALALAY,consulta externa,menores de 6 meses,2021-11-01,2,1,0,1,2,2,4
ALCALA,consulta externa,menores de 6 meses,2021-11-01,4,3,0,0,4,3,7
ALTO BENI,consulta externa,menores de 6 meses,2021-11-01,26,25,0,1,26,26,52
ANCORAIMES,consulta externa,menores de 6 meses,2021-11-01,7,12,0,1,7,13,20
ANDAMARCA,consulta externa,menores de 6 meses,2021-11-01,2,5,1,0,3,5,8
ANTEQUERA,consulta externa,menores de 6 meses,2021-11-01,1,1,0,0,1,1,2
ANZALDO,consulta externa,menores de 6 meses,2021-11-01,18,11,3,1,21,12,33
APOLO,consulta externa,menores de 6 meses,2021-11-01,49,42,37,27,86,69,155
ARAMPAMPA,consulta externa,menores de 6 meses,2021-11-01,3,0,0,0,3,0,3
ARANI,consulta externa,menores de 6 meses,2021-11-01,10,8,2,1,12,9,21
ARBIETO,consulta externa,menores de 6 meses,2021-11-01,58,53,4,2,62,55,117
ARQUE,consulta externa,menores de 6 meses,2021-11-01,19,14,2,5,21,19,40
ASCENCION DE GUARAYOS,consulta externa,menores de 6 meses,2021-11-01,50,39,1,2,51,41,92
ATOCHA,consulta externa,menores de 6 meses,2021-11-01,19,27,3,2,22,29,51
AUCAPATA,consulta externa,menores de 6 meses,2021-11-01,19,8,0,0,19,8,27
AYATA,consulta externa,menores de 6 meses,2021-11-01,12,10,1,0,13,10,23
AYO AYO,consulta externa,menores de 6 meses,2021-11-01,13,12,1,10,14,22,36
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,menores de 6 meses,2021-11-01,45,58,5,2,50,60,110
AZURDUY,consulta externa,menores de 6 meses,2021-11-01,35,33,0,0,35,33,68
BATALLAS,consulta externa,menores de 6 meses,2021-11-01,11,11,8,8,19,19,38
BAURES,consulta externa,menores de 6 meses,2021-11-01,9,10,0,0,9,10,19
BELLA FLOR,consulta externa,menores de 6 meses,2021-11-01,11,9,4,1,15,10,25
BERMEJO,consulta externa,menores de 6 meses,2021-11-01,138,81,9,11,147,92,239
BETANZOS,consulta externa,menores de 6 meses,2021-11-01,23,29,1,0,24,29,53
BOLIVAR,consulta externa,menores de 6 meses,2021-11-01,12,8,6,5,18,13,31
BOLPEBRA,consulta externa,menores de 6 meses,2021-11-01,2,1,0,0,2,1,3
BOYUIBE,consulta externa,menores de 6 meses,2021-11-01,2,4,0,2,2,6,8
BUENA VISTA,consulta externa,menores de 6 meses,2021-11-01,38,31,1,0,39,31,70
CABEZAS,consulta externa,menores de 6 meses,2021-11-01,44,43,9,6,53,49,102
CAIROMA,consulta externa,menores de 6 meses,2021-11-01,37,11,4,2,41,13,54
"CAIZA ""D""",consulta externa,menores de 6 meses,2021-11-01,20,25,0,0,20,25,45
CAJUATA,consulta externa,menores de 6 meses,2021-11-01,24,16,5,5,29,21,50
CALACOTO,consulta externa,menores de 6 meses,2021-11-01,2,5,1,0,3,5,8
CALAMARCA,consulta externa,menores de 6 meses,2021-11-01,18,27,1,5,19,32,51
CAMARGO,consulta externa,menores de 6 meses,2021-11-01,34,21,13,16,47,37,84
CAMATAQUI (C. VILLA ABECIA),consulta externa,menores de 6 meses,2021-11-01,2,1,0,0,2,1,3
CAMIRI,consulta externa,menores de 6 meses,2021-11-01,34,33,5,3,39,36,75
CAPINOTA,consulta externa,menores de 6 meses,2021-11-01,43,49,13,9,56,58,114
CAQUIAVIRI,consulta externa,menores de 6 meses,2021-11-01,17,6,0,0,17,6,23
CARACOLLO,consulta externa,menores de 6 meses,2021-11-01,52,63,19,17,71,80,151
CARANAVI,consulta externa,menores de 6 meses,2021-11-01,120,114,18,28,138,142,280
CARAPARI,consulta externa,menores de 6 meses,2021-11-01,41,46,5,6,46,52,98
CARIPUYO,consulta externa,menores de 6 meses,2021-11-01,8,3,0,0,8,3,11
CARMEN RIVERO TORREZ,consulta externa,menores de 6 meses,2021-11-01,4,7,1,2,5,9,14
CATACORA,consulta externa,menores de 6 meses,2021-11-01,3,2,0,0,3,2,5
CHACARILLA,consulta externa,menores de 6 meses,2021-11-01,3,2,0,0,3,2,5
CHALLAPATA,consulta externa,menores de 6 meses,2021-11-01,96,126,5,4,101,130,231
CHAQUI,consulta externa,menores de 6 meses,2021-11-01,7,9,0,0,7,9,16
CHARAGUA,consulta externa,menores de 6 meses,2021-11-01,111,78,14,16,125,94,219
CHARAÑA,consulta externa,menores de 6 meses,2021-11-01,0,3,0,4,0,7,7
CHAYANTA,consulta externa,menores de 6 meses,2021-11-01,31,27,1,1,32,28,60
CHIMORE,consulta externa,menores de 6 meses,2021-11-01,166,149,0,2,166,151,317
CHIPAYA,consulta externa,menores de 6 meses,2021-11-01,1,2,0,0,1,2,3
CHOQUE COTA,consulta externa,menores de 6 meses,2021-11-01,1,0,0,0,1,0,1
CHUA COCANI,consulta externa,menores de 6 meses,2021-11-01,4,0,0,0,4,0,4
CHULUMANI (V. DE LA LIBERTAD),consulta externa,menores de 6 meses,2021-11-01,52,54,27,17,79,71,150
CHUMA,consulta externa,menores de 6 meses,2021-11-01,14,11,2,0,16,11,27
CHUQUIHUTA AYLLU JUCUMANI,consulta externa,menores de 6 meses,2021-11-01,4,2,0,0,4,2,6
CKOCHAS,consulta externa,menores de 6 meses,2021-11-01,26,25,0,0,26,25,51
CLIZA,consulta externa,menores de 6 meses,2021-11-01,93,88,5,5,98,93,191
COBIJA,consulta externa,menores de 6 meses,2021-11-01,202,159,49,47,251,206,457
COCAPATA,consulta externa,menores de 6 meses,2021-11-01,88,62,0,0,88,62,150
COCHABAMBA,consulta externa,menores de 6 meses,2021-11-01,2214,2007,893,832,3107,2839,5946
COIPASA,consulta externa,menores de 6 meses,2021-11-01,6,3,0,0,6,3,9
COLCAPIRHUA,consulta externa,menores de 6 meses,2021-11-01,165,99,77,84,242,183,425
"COLCHA ""K""",consulta externa,menores de 6 meses,2021-11-01,16,15,3,0,19,15,34
COLLANA,consulta externa,menores de 6 meses,2021-11-01,7,2,0,1,7,3,10
COLOMI,consulta externa,menores de 6 meses,2021-11-01,46,24,2,10,48,34,82
COLPA BELGICA,consulta externa,menores de 6 meses,2021-11-01,14,10,0,0,14,10,24
COLQUECHACA,consulta externa,menores de 6 meses,2021-11-01,18,23,0,0,18,23,41
COLQUENCHA,consulta externa,menores de 6 meses,2021-11-01,16,18,0,1,16,19,35
COLQUIRI,consulta externa,menores de 6 meses,2021-11-01,13,9,0,0,13,9,22
COMANCHE,consulta externa,menores de 6 meses,2021-11-01,3,1,0,0,3,1,4
COMARAPA,consulta externa,menores de 6 meses,2021-11-01,45,37,8,2,53,39,92
COMBAYA,consulta externa,menores de 6 meses,2021-11-01,1,1,0,1,1,2,3
CONCEPCION,consulta externa,menores de 6 meses,2021-11-01,36,42,5,9,41,51,92
COPACABANA,consulta externa,menores de 6 meses,2021-11-01,5,11,0,0,5,11,16
CORIPATA,consulta externa,menores de 6 meses,2021-11-01,59,37,1,1,60,38,98
CORO CORO,consulta externa,menores de 6 meses,2021-11-01,11,17,1,0,12,17,29
COROICO,consulta externa,menores de 6 meses,2021-11-01,36,43,7,18,43,61,104
CORQUE,consulta externa,menores de 6 meses,2021-11-01,8,8,0,0,8,8,16
COTAGAITA,consulta externa,menores de 6 meses,2021-11-01,40,33,4,6,44,39,83
COTOCA,consulta externa,menores de 6 meses,2021-11-01,131,116,6,8,137,124,261
CRUZ DE MACHACAMARCA,consulta externa,menores de 6 meses,2021-11-01,0,1,0,0,0,1,1
CUATRO CAÑADAS,consulta externa,menores de 6 meses,2021-11-01,31,19,8,1,39,20,59
CUCHUMUELA (V. G. VILLARROEL),consulta externa,menores de 6 meses,2021-11-01,4,3,1,0,5,3,8
CUEVO,consulta externa,menores de 6 meses,2021-11-01,11,5,3,2,14,7,21
CULPINA,consulta externa,menores de 6 meses,2021-11-01,15,19,0,1,15,20,35
CURAHUARA DE CARANGAS,consulta externa,menores de 6 meses,2021-11-01,10,1,1,0,11,1,12
CURVA,consulta externa,menores de 6 meses,2021-11-01,2,1,2,0,4,1,5
DESAGUADERO,consulta externa,menores de 6 meses,2021-11-01,12,10,4,2,16,12,28
EL ALTO,consulta externa,menores de 6 meses,2021-11-01,3191,3046,903,873,4094,3919,8013
EL CHORO,consulta externa,menores de 6 meses,2021-11-01,1,2,0,0,1,2,3
EL PUENTE(STC),consulta externa,menores de 6 meses,2021-11-01,35,23,2,0,37,23,60
EL PUENTE(TJA),consulta externa,menores de 6 meses,2021-11-01,21,24,0,3,21,27,48
EL TORNO,consulta externa,menores de 6 meses,2021-11-01,189,155,45,46,234,201,435
EL VILLAR,consulta externa,menores de 6 meses,2021-11-01,5,9,0,0,5,9,14
ENTRE RIOS TRJ,consulta externa,menores de 6 meses,2021-11-01,52,43,2,1,54,44,98
ENTRE RIOS CBBA,consulta externa,menores de 6 meses,2021-11-01,164,148,7,9,171,157,328
ESCARA,consulta externa,menores de 6 meses,2021-11-01,0,1,0,0,0,1,1
ESCOMA,consulta externa,menores de 6 meses,2021-11-01,16,12,3,0,19,12,31
ESMERALDA,consulta externa,menores de 6 meses,2021-11-01,0,1,0,1,0,2,2
EUCALIPTUS,consulta externa,menores de 6 meses,2021-11-01,4,2,0,0,4,2,6
EUREKA (SANTOS MERCADO),consulta externa,menores de 6 meses,2021-11-01,5,3,0,0,5,3,8
EXALTACION,consulta externa,menores de 6 meses,2021-11-01,6,11,0,0,6,11,17
FERNANDEZ ALONSO,consulta externa,menores de 6 meses,2021-11-01,27,25,1,0,28,25,53
FILADELFIA,consulta externa,menores de 6 meses,2021-11-01,16,15,0,1,16,16,32
GENERAL SAAVEDRA,consulta externa,menores de 6 meses,2021-11-01,36,42,11,9,47,51,98
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,menores de 6 meses,2021-11-01,13,19,2,3,15,22,37
GUANAY,consulta externa,menores de 6 meses,2021-11-01,25,38,11,11,36,49,85
GUAQUI,consulta externa,menores de 6 meses,2021-11-01,5,6,0,0,5,6,11
GUAYARAMERIN,consulta externa,menores de 6 meses,2021-11-01,49,54,2,0,51,54,105
GUTIERREZ,consulta externa,menores de 6 meses,2021-11-01,40,32,9,5,49,37,86
HUACARETA,consulta externa,menores de 6 meses,2021-11-01,22,9,3,3,25,12,37
HUACAYA (VILLA DE HUACAYA),consulta externa,menores de 6 meses,2021-11-01,3,0,2,0,5,0,5
HUACHACALLA,consulta externa,menores de 6 meses,2021-11-01,3,1,1,0,4,1,5
HUANUNI,consulta externa,menores de 6 meses,2021-11-01,76,100,9,6,85,106,191
HUARACAJE,consulta externa,menores de 6 meses,2021-11-01,1,5,4,2,5,7,12
HUARINA,consulta externa,menores de 6 meses,2021-11-01,10,10,8,7,18,17,35
HUATAJATA,consulta externa,menores de 6 meses,2021-11-01,2,3,3,7,5,10,15
HUAYLLAMARCA,consulta externa,menores de 6 meses,2021-11-01,5,2,0,0,5,2,7
HUMANATA,consulta externa,menores de 6 meses,2021-11-01,2,4,4,3,6,7,13
ICHOCA,consulta externa,menores de 6 meses,2021-11-01,3,2,1,0,4,2,6
ICLA,consulta externa,menores de 6 meses,2021-11-01,17,19,5,2,22,21,43
INCAHUASI,consulta externa,menores de 6 meses,2021-11-01,43,46,0,0,43,46,89
INGAVI (HUMAITA),consulta externa,menores de 6 meses,2021-11-01,6,6,0,0,6,6,12
INQUISIVI,consulta externa,menores de 6 meses,2021-11-01,21,16,0,2,21,18,39
IRUPANA (VILLA DE LANZA),consulta externa,menores de 6 meses,2021-11-01,46,30,12,11,58,41,99
IXIAMAS,consulta externa,menores de 6 meses,2021-11-01,40,48,1,1,41,49,90
JESUS DE MACHACA,consulta externa,menores de 6 meses,2021-11-01,25,23,9,9,34,32,66
LA ASUNTA,consulta externa,menores de 6 meses,2021-11-01,106,118,4,5,110,123,233
LA GUARDIA,consulta externa,menores de 6 meses,2021-11-01,400,370,119,95,519,465,984
LA PAZ,consulta externa,menores de 6 meses,2021-11-01,2409,2325,801,859,3210,3184,6394
LA RIVERA,consulta externa,menores de 6 meses,2021-11-01,0,1,0,0,0,1,1
LAGUNILLAS,consulta externa,menores de 6 meses,2021-11-01,25,4,2,0,27,4,31
LAJA,consulta externa,menores de 6 meses,2021-11-01,12,18,4,6,16,24,40
LAS CARRERAS,consulta externa,menores de 6 meses,2021-11-01,4,4,0,0,4,4,8
LICOMA PAMPA,consulta externa,menores de 6 meses,2021-11-01,5,6,0,0,5,6,11
LLALLAGUA,consulta externa,menores de 6 meses,2021-11-01,100,110,7,6,107,116,223
LLICA,consulta externa,menores de 6 meses,2021-11-01,5,5,0,0,5,5,10
LORETO,consulta externa,menores de 6 meses,2021-11-01,4,4,11,4,15,8,23
LURIBAY,consulta externa,menores de 6 meses,2021-11-01,11,10,1,4,12,14,26
MACHACAMARCA,consulta externa,menores de 6 meses,2021-11-01,3,11,2,2,5,13,18
MACHARETI,consulta externa,menores de 6 meses,2021-11-01,12,8,2,0,14,8,22
MAGDALENA,consulta externa,menores de 6 meses,2021-11-01,19,16,0,1,19,17,36
MAIRANA,consulta externa,menores de 6 meses,2021-11-01,60,18,6,3,66,21,87
MALLA,consulta externa,menores de 6 meses,2021-11-01,4,2,0,0,4,2,6
MAPIRI,consulta externa,menores de 6 meses,2021-11-01,32,21,2,2,34,23,57
MECAPACA,consulta externa,menores de 6 meses,2021-11-01,17,22,5,8,22,30,52
MINEROS,consulta externa,menores de 6 meses,2021-11-01,24,13,5,2,29,15,44
MIZQUE,consulta externa,menores de 6 meses,2021-11-01,45,53,5,6,50,59,109
MOCOMOCO,consulta externa,menores de 6 meses,2021-11-01,13,13,4,3,17,16,33
MOJINETE,consulta externa,menores de 6 meses,2021-11-01,3,3,0,1,3,4,7
MOJOCOYA,consulta externa,menores de 6 meses,2021-11-01,12,12,0,3,12,15,27
MONTEAGUDO,consulta externa,menores de 6 meses,2021-11-01,56,68,15,17,71,85,156
MONTERO,consulta externa,menores de 6 meses,2021-11-01,671,515,50,37,721,552,1273
MORO MORO,consulta externa,menores de 6 meses,2021-11-01,1,2,1,0,2,2,4
MOROCHATA,consulta externa,menores de 6 meses,2021-11-01,22,27,1,0,23,27,50
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,menores de 6 meses,2021-11-01,5,6,0,1,5,7,12
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,menores de 6 meses,2021-11-01,4,1,0,1,4,2,6
OCURI,consulta externa,menores de 6 meses,2021-11-01,15,12,0,0,15,12,27
OKINAWA,consulta externa,menores de 6 meses,2021-11-01,14,11,5,3,19,14,33
OMEREQUE,consulta externa,menores de 6 meses,2021-11-01,19,12,1,5,20,17,37
ORURO,consulta externa,menores de 6 meses,2021-11-01,1078,1076,353,329,1431,1405,2836
PADCAYA,consulta externa,menores de 6 meses,2021-11-01,67,43,1,4,68,47,115
PADILLA,consulta externa,menores de 6 meses,2021-11-01,23,35,0,0,23,35,58
PAILON,consulta externa,menores de 6 meses,2021-11-01,98,54,26,25,124,79,203
PALCA,consulta externa,menores de 6 meses,2021-11-01,30,33,2,9,32,42,74
PALOS BLANCOS,consulta externa,menores de 6 meses,2021-11-01,74,66,5,8,79,74,153
PAMPA AULLAGAS,consulta externa,menores de 6 meses,2021-11-01,5,5,0,0,5,5,10
PAMPA GRANDE,consulta externa,menores de 6 meses,2021-11-01,22,7,1,0,23,7,30
PAPEL PAMPA,consulta externa,menores de 6 meses,2021-11-01,4,6,1,2,5,8,13
PASORAPA,consulta externa,menores de 6 meses,2021-11-01,3,7,1,0,4,7,11
PATACAMAYA,consulta externa,menores de 6 meses,2021-11-01,29,20,0,0,29,20,49
PAZÑA,consulta externa,menores de 6 meses,2021-11-01,5,6,0,0,5,6,11
PELECHUCO,consulta externa,menores de 6 meses,2021-11-01,18,12,5,1,23,13,36
POCOATA,consulta externa,menores de 6 meses,2021-11-01,28,23,0,0,28,23,51
POCONA,consulta externa,menores de 6 meses,2021-11-01,18,14,2,0,20,14,34
POJO (CBBA),consulta externa,menores de 6 meses,2021-11-01,22,22,7,5,29,27,56
POOPO,consulta externa,menores de 6 meses,2021-11-01,4,16,0,1,4,17,21
PORCO,consulta externa,menores de 6 meses,2021-11-01,17,22,0,1,17,23,40
POROMA,consulta externa,menores de 6 meses,2021-11-01,21,29,0,0,21,29,50
PORONGO,consulta externa,menores de 6 meses,2021-11-01,18,20,2,5,20,25,45
PORTACHUELO,consulta externa,menores de 6 meses,2021-11-01,21,36,0,1,21,37,58
PORVENIR,consulta externa,menores de 6 meses,2021-11-01,16,3,0,0,16,3,19
POSTRER VALLE,consulta externa,menores de 6 meses,2021-11-01,1,2,0,0,1,2,3
POTOSI,consulta externa,menores de 6 meses,2021-11-01,810,743,209,223,1019,966,1985
PRESTO,consulta externa,menores de 6 meses,2021-11-01,12,8,0,0,12,8,20
PUCARA,consulta externa,menores de 6 meses,2021-11-01,6,4,0,0,6,4,10
PUCARANI,consulta externa,menores de 6 meses,2021-11-01,53,40,5,5,58,45,103
PUERTO ACOSTA,consulta externa,menores de 6 meses,2021-11-01,4,1,0,1,4,2,6
PUERTO CARABUCO,consulta externa,menores de 6 meses,2021-11-01,6,8,2,2,8,10,18
PUERTO GONZALO MORENO,consulta externa,menores de 6 meses,2021-11-01,19,33,18,23,37,56,93
PUERTO PEREZ,consulta externa,menores de 6 meses,2021-11-01,8,6,1,1,9,7,16
PUERTO QUIJARRO,consulta externa,menores de 6 meses,2021-11-01,8,15,1,1,9,16,25
PUERTO RICO,consulta externa,menores de 6 meses,2021-11-01,14,13,0,0,14,13,27
PUERTO SILES,consulta externa,menores de 6 meses,2021-11-01,1,2,0,0,1,2,3
PUERTO SUAREZ,consulta externa,menores de 6 meses,2021-11-01,30,17,0,0,30,17,47
PUERTO VILLARROEL,consulta externa,menores de 6 meses,2021-11-01,502,454,42,44,544,498,1042
PUNA,consulta externa,menores de 6 meses,2021-11-01,12,18,1,0,13,18,31
PUNATA,consulta externa,menores de 6 meses,2021-11-01,111,101,23,23,134,124,258
QUIABAYA,consulta externa,menores de 6 meses,2021-11-01,3,2,1,0,4,2,6
QUILLACOLLO,consulta externa,menores de 6 meses,2021-11-01,449,368,105,113,554,481,1035
QUIME,consulta externa,menores de 6 meses,2021-11-01,8,7,0,0,8,7,15
QUIRUSILLAS,consulta externa,menores de 6 meses,2021-11-01,1,2,0,0,1,2,3
RAQAYPAMPA(ETA),consulta externa,menores de 6 meses,2021-11-01,13,11,1,1,14,12,26
RAVELO,consulta externa,menores de 6 meses,2021-11-01,12,9,0,0,12,9,21
REYES,consulta externa,menores de 6 meses,2021-11-01,33,19,1,0,34,19,53
RIBERALTA,consulta externa,menores de 6 meses,2021-11-01,390,356,19,30,409,386,795
ROBORE,consulta externa,menores de 6 meses,2021-11-01,9,23,2,1,11,24,35
RURRENABAQUE,consulta externa,menores de 6 meses,2021-11-01,60,36,3,4,63,40,103
SABAYA,consulta externa,menores de 6 meses,2021-11-01,4,5,3,0,7,5,12
SACABA,consulta externa,menores de 6 meses,2021-11-01,635,515,99,103,734,618,1352
SACABAMBA,consulta externa,menores de 6 meses,2021-11-01,3,3,2,0,5,3,8
SACACA,consulta externa,menores de 6 meses,2021-11-01,42,41,0,0,42,41,83
SAIPINA,consulta externa,menores de 6 meses,2021-11-01,8,8,3,4,11,12,23
SALINAS DE GARCI MENDOZA,consulta externa,menores de 6 meses,2021-11-01,22,20,2,0,24,20,44
SAMAIPATA,consulta externa,menores de 6 meses,2021-11-01,10,4,4,3,14,7,21
SAN AGUSTIN,consulta externa,menores de 6 meses,2021-11-01,0,1,0,0,0,1,1
SAN ANDRES,consulta externa,menores de 6 meses,2021-11-01,28,20,3,4,31,24,55
SAN ANDRES DE MACHACA,consulta externa,menores de 6 meses,2021-11-01,0,3,0,1,0,4,4
SAN ANTONIO DE ESMORUCO,consulta externa,menores de 6 meses,2021-11-01,4,2,0,0,4,2,6
SAN ANTONIO DE LOMERIO,consulta externa,menores de 6 meses,2021-11-01,4,5,1,1,5,6,11
SAN BENITO,consulta externa,menores de 6 meses,2021-11-01,19,19,8,10,27,29,56
SAN BORJA,consulta externa,menores de 6 meses,2021-11-01,92,80,17,19,109,99,208
SAN BUENA VENTURA,consulta externa,menores de 6 meses,2021-11-01,27,40,3,3,30,43,73
SAN CARLOS,consulta externa,menores de 6 meses,2021-11-01,44,38,7,0,51,38,89
SAN IGNACIO,consulta externa,menores de 6 meses,2021-11-01,86,68,21,17,107,85,192
SAN IGNACIO DE VELASCO,consulta externa,menores de 6 meses,2021-11-01,117,132,13,13,130,145,275
SAN JAVIER(BNI),consulta externa,menores de 6 meses,2021-11-01,1,2,1,1,2,3,5
SAN JAVIER(STC),consulta externa,menores de 6 meses,2021-11-01,21,30,0,0,21,30,51
SAN JOAQUIN,consulta externa,menores de 6 meses,2021-11-01,21,16,3,0,24,16,40
SAN JOSE DE CHIQUITOS,consulta externa,menores de 6 meses,2021-11-01,46,38,2,1,48,39,87
SAN JUAN DE YAPACANI,consulta externa,menores de 6 meses,2021-11-01,19,13,2,0,21,13,34
SAN JULIAN,consulta externa,menores de 6 meses,2021-11-01,144,123,41,46,185,169,354
SAN LORENZO(PND),consulta externa,menores de 6 meses,2021-11-01,14,16,0,1,14,17,31
SAN LORENZO(TJA),consulta externa,menores de 6 meses,2021-11-01,67,71,0,0,67,71,138
SAN LUCAS,consulta externa,menores de 6 meses,2021-11-01,57,51,5,0,62,51,113
SAN MATIAS,consulta externa,menores de 6 meses,2021-11-01,28,23,1,0,29,23,52
SAN MIGUEL DE VELASCO,consulta externa,menores de 6 meses,2021-11-01,20,12,1,1,21,13,34
SAN PABLO DE LIPEZ,consulta externa,menores de 6 meses,2021-11-01,7,7,0,0,7,7,14
SAN PEDRO,consulta externa,menores de 6 meses,2021-11-01,41,45,5,5,46,50,96
SAN PEDRO DE BUENA VISTA,consulta externa,menores de 6 meses,2021-11-01,30,31,0,1,30,32,62
SAN PEDRO DE CURAHUARA,consulta externa,menores de 6 meses,2021-11-01,8,4,1,0,9,4,13
SAN PEDRO DE MACHA,consulta externa,menores de 6 meses,2021-11-01,28,24,0,0,28,24,52
SAN PEDRO DE TIQUINA,consulta externa,menores de 6 meses,2021-11-01,9,6,0,0,9,6,15
SAN PEDRO(PND),consulta externa,menores de 6 meses,2021-11-01,2,1,0,0,2,1,3
SAN RAFAEL,consulta externa,menores de 6 meses,2021-11-01,31,22,8,10,39,32,71
SAN RAMON BENI,consulta externa,menores de 6 meses,2021-11-01,6,6,1,0,7,6,13
SAN RAMON SCZ,consulta externa,menores de 6 meses,2021-11-01,4,5,0,0,4,5,9
SANTA ANA,consulta externa,menores de 6 meses,2021-11-01,44,31,13,14,57,45,102
SANTA CRUZ DE LA SIERRA,consulta externa,menores de 6 meses,2021-11-01,4711,4183,1308,1074,6019,5257,11276
SANTA ROSA,consulta externa,menores de 6 meses,2021-11-01,19,17,0,0,19,17,36
SANTA ROSA DEL SARA,consulta externa,menores de 6 meses,2021-11-01,40,23,3,2,43,25,68
SANTIAGO DE CALLAPA,consulta externa,menores de 6 meses,2021-11-01,4,4,3,4,7,8,15
SANTIAGO DE HUARI,consulta externa,menores de 6 meses,2021-11-01,11,10,2,6,13,16,29
SANTIAGO DE HUATA,consulta externa,menores de 6 meses,2021-11-01,5,1,1,0,6,1,7
SANTIAGO DE MACHACA,consulta externa,menores de 6 meses,2021-11-01,0,5,0,0,0,5,5
SANTIVAÑES,consulta externa,menores de 6 meses,2021-11-01,12,14,0,0,12,14,26
SANTUARIO DE QUILLACAS,consulta externa,menores de 6 meses,2021-11-01,3,1,0,1,3,2,5
SAPAHAQUI,consulta externa,menores de 6 meses,2021-11-01,12,20,1,1,13,21,34
SENA,consulta externa,menores de 6 meses,2021-11-01,18,14,0,0,18,14,32
SHINAOTA,consulta externa,menores de 6 meses,2021-11-01,121,118,9,12,130,130,260
SICA SICA (VILLA AROMA),consulta externa,menores de 6 meses,2021-11-01,23,20,1,2,24,22,46
SICAYA,consulta externa,menores de 6 meses,2021-11-01,14,7,0,1,14,8,22
SIPE SIPE,consulta externa,menores de 6 meses,2021-11-01,141,115,28,18,169,133,302
SOPACHUY,consulta externa,menores de 6 meses,2021-11-01,23,21,2,1,25,22,47
SORACACHI,consulta externa,menores de 6 meses,2021-11-01,3,13,1,0,4,13,17
SORATA,consulta externa,menores de 6 meses,2021-11-01,31,31,0,0,31,31,62
SUCRE,consulta externa,menores de 6 meses,2021-11-01,940,862,216,258,1156,1120,2276
TACACHI,consulta externa,menores de 6 meses,2021-11-01,1,3,0,0,1,3,4
TACACOMA,consulta externa,menores de 6 meses,2021-11-01,20,13,1,0,21,13,34
TACOBAMBA,consulta externa,menores de 6 meses,2021-11-01,4,7,0,0,4,7,11
TACOPAYA,consulta externa,menores de 6 meses,2021-11-01,5,14,0,0,5,14,19
TAHUA,consulta externa,menores de 6 meses,2021-11-01,1,1,0,0,1,1,2
TAPACARI,consulta externa,menores de 6 meses,2021-11-01,43,30,2,0,45,30,75
TARABUCO,consulta externa,menores de 6 meses,2021-11-01,34,64,0,1,34,65,99
TARACO,consulta externa,menores de 6 meses,2021-11-01,8,9,1,0,9,9,18
TARATA,consulta externa,menores de 6 meses,2021-11-01,13,23,5,5,18,28,46
TARIJA,consulta externa,menores de 6 meses,2021-11-01,627,655,213,229,840,884,1724
TARVITA,consulta externa,menores de 6 meses,2021-11-01,49,44,0,0,49,44,93
TEOPONTE,consulta externa,menores de 6 meses,2021-11-01,27,12,9,13,36,25,61
TIAHUANACU,consulta externa,menores de 6 meses,2021-11-01,14,19,2,9,16,28,44
TINGUIPAYA,consulta externa,menores de 6 meses,2021-11-01,27,19,0,0,27,19,46
TIPUANI,consulta externa,menores de 6 meses,2021-11-01,27,22,2,0,29,22,51
TIQUIPAYA,consulta externa,menores de 6 meses,2021-11-01,193,196,29,28,222,224,446
TIRAQUE (CBBA),consulta externa,menores de 6 meses,2021-11-01,38,55,32,54,70,109,179
TITO YUPANQUI (PARQUIPUJIO),consulta externa,menores de 6 meses,2021-11-01,3,0,0,0,3,0,3
TOCO,consulta externa,menores de 6 meses,2021-11-01,18,13,4,1,22,14,36
TOLATA,consulta externa,menores de 6 meses,2021-11-01,18,11,7,5,25,16,41
TOLEDO,consulta externa,menores de 6 meses,2021-11-01,1,5,0,0,1,5,6
TOMAVE,consulta externa,menores de 6 meses,2021-11-01,18,17,0,0,18,17,35
TOMINA,consulta externa,menores de 6 meses,2021-11-01,18,22,0,1,18,23,41
TORO TORO,consulta externa,menores de 6 meses,2021-11-01,9,15,0,0,9,15,24
TOTORA(CBBA),consulta externa,menores de 6 meses,2021-11-01,45,30,1,4,46,34,80
TOTORA(ORR),consulta externa,menores de 6 meses,2021-11-01,6,5,0,1,6,6,12
TRIGAL,consulta externa,menores de 6 meses,2021-11-01,3,9,0,0,3,9,12
TRINIDAD,consulta externa,menores de 6 meses,2021-11-01,326,346,48,63,374,409,783
TUPIZA,consulta externa,menores de 6 meses,2021-11-01,98,98,32,29,130,127,257
TURCO,consulta externa,menores de 6 meses,2021-11-01,8,7,0,0,8,7,15
