,group,variable,month,NINOS DE 6 MESES A < 1 AÑO NUEVO,NINOS DE 6 MESES A < 1 AÑO NUEVO,NINOS DE 6 MESES A < 1 AÑO REPETIDO,NINOS DE 6 MESES A < 1 AÑO REPETIDO,TOTALES,TOTALES,TOTALES
POOPO,consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,6,5,0,0,6,5,11
PORCO,consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,25,16,2,3,27,19,46
POROMA,consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,48,37,1,1,49,38,87
PORONGO,consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,24,19,1,2,25,21,46
PORTACHUELO,consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,33,27,2,0,35,27,62
PORVENIR,consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,16,13,4,0,20,13,33
POSTRER VALLE,consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,3,0,0,0,3,0,3
POTOSI,consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,412,385,43,48,455,433,888
PRESTO,consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,15,12,0,0,15,12,27
PUCARA,consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,3,2,0,0,3,2,5
PUCARANI,consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,35,23,2,4,37,27,64
PUERTO ACOSTA,consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,16,10,2,1,18,11,29
PUERTO CARABUCO,consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,6,7,2,3,8,10,18
PUERTO GONZALO MORENO,consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,19,25,12,7,31,32,63
PUERTO PEREZ,consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,4,5,1,5,5,10,15
PUERTO QUIJARRO,consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,21,25,2,1,23,26,49
PUERTO RICO,consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,15,14,1,0,16,14,30
PUERTO SILES,consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,0,1,0,0,0,1,1
PUERTO SUAREZ,consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,21,27,1,1,22,28,50
PUERTO VILLARROEL,consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,351,367,15,15,366,382,748
PUNA,consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,21,25,0,0,21,25,46
PUNATA,consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,68,52,6,15,74,67,141
QUIABAYA,consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,3,2,1,0,4,2,6
QUILLACOLLO,consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,290,238,147,82,437,320,757
QUIME,consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,9,9,0,0,9,9,18
QUIRUSILLAS,consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,1,2,0,0,1,2,3
RAQAYPAMPA(ETA),consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,21,22,0,0,21,22,43
RAVELO,consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,27,21,0,0,27,21,48
REYES,consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,37,33,0,0,37,33,70
RIBERALTA,consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,258,227,26,22,284,249,533
ROBORE,consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,18,31,0,5,18,36,54
RURRENABAQUE,consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,38,50,2,11,40,61,101
SABAYA,consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,7,6,2,0,9,6,15
SACABA,consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,337,282,93,74,430,356,786
SACABAMBA,consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,4,3,1,0,5,3,8
SACACA,consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,59,44,0,0,59,44,103
SAIPINA,consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,10,7,0,2,10,9,19
SALINAS DE GARCI MENDOZA,consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,13,5,1,1,14,6,20
SAMAIPATA,consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,8,5,14,8,22,13,35
SAN AGUSTIN,consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,7,2,0,0,7,2,9
SAN ANDRES,consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,20,15,2,5,22,20,42
SAN ANDRES DE MACHACA,consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,6,2,2,0,8,2,10
SAN ANTONIO DE ESMORUCO,consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,2,2,0,0,2,2,4
SAN ANTONIO DE LOMERIO,consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,17,18,2,2,19,20,39
SAN BENITO,consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,20,23,4,6,24,29,53
SAN BORJA,consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,98,76,54,45,152,121,273
SAN BUENA VENTURA,consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,18,24,4,3,22,27,49
SAN CARLOS,consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,30,23,4,4,34,27,61
SAN IGNACIO,consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,58,54,14,11,72,65,137
SAN IGNACIO DE VELASCO,consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,180,168,13,9,193,177,370
SAN JAVIER(BNI),consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,2,4,0,0,2,4,6
SAN JAVIER(STC),consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,38,25,0,0,38,25,63
SAN JOAQUIN,consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,15,18,1,1,16,19,35
SAN JOSE DE CHIQUITOS,consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,47,34,4,11,51,45,96
SAN JUAN DE YAPACANI,consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,14,10,0,0,14,10,24
SAN JULIAN,consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,83,78,33,48,116,126,242
SAN LORENZO(PND),consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,25,14,2,0,27,14,41
SAN LORENZO(TJA),consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,55,56,0,1,55,57,112
SAN LUCAS,consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,83,59,1,4,84,63,147
SAN MATIAS,consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,37,17,1,0,38,17,55
SAN MIGUEL DE VELASCO,consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,17,12,0,1,17,13,30
SAN PABLO DE LIPEZ,consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,4,4,0,0,4,4,8
SAN PEDRO,consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,37,35,6,10,43,45,88
SAN PEDRO DE BUENA VISTA,consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,46,50,0,0,46,50,96
SAN PEDRO DE CURAHUARA,consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,18,3,2,0,20,3,23
SAN PEDRO DE MACHA,consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,50,61,0,0,50,61,111
SAN PEDRO DE QUEMES,consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,3,2,0,0,3,2,5
SAN PEDRO DE TIQUINA,consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,1,5,2,1,3,6,9
SAN PEDRO(PND),consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,6,2,0,0,6,2,8
SAN RAFAEL,consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,30,23,4,9,34,32,66
SAN RAMON BENI,consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,17,17,2,1,19,18,37
SAN RAMON SCZ,consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,19,17,4,1,23,18,41
SANTA ANA,consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,15,16,30,28,45,44,89
SANTA CRUZ DE LA SIERRA,consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,2723,2257,779,612,3502,2869,6371
SANTA ROSA,consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,37,23,1,0,38,23,61
SANTA ROSA DEL SARA,consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,28,41,0,0,28,41,69
SANTIAGO DE CALLAPA,consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,2,7,2,6,4,13,17
SANTIAGO DE HUARI,consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,9,6,4,2,13,8,21
SANTIAGO DE HUATA,consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,6,4,0,0,6,4,10
SANTIAGO DE MACHACA,consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,2,1,2,0,4,1,5
SANTIVAÑES,consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,9,8,2,1,11,9,20
SANTUARIO DE QUILLACAS,consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,2,1,2,0,4,1,5
SAPAHAQUI,consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,9,13,1,1,10,14,24
SENA,consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,14,11,1,0,15,11,26
SHINAOTA,consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,113,120,10,17,123,137,260
SICA SICA (VILLA AROMA),consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,33,37,2,1,35,38,73
SICAYA,consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,17,5,0,0,17,5,22
SIPE SIPE,consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,128,106,21,31,149,137,286
SOPACHUY,consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,27,36,5,7,32,43,75
SORACACHI,consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,5,16,0,1,5,17,22
SORATA,consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,43,21,0,0,43,21,64
SUCRE,consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,669,563,123,106,792,669,1461
TACACHI,consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,1,2,0,0,1,2,3
TACACOMA,consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,28,29,2,0,30,29,59
TACOBAMBA,consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,20,15,0,0,20,15,35
TACOPAYA,consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,12,6,0,3,12,9,21
TAHUA,consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,0,2,0,0,0,2,2
TAPACARI,consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,45,49,4,1,49,50,99
TARABUCO,consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,62,58,0,1,62,59,121
TARACO,consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,7,11,1,0,8,11,19
TARATA,consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,25,19,3,1,28,20,48
TARIJA,consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,383,377,180,189,563,566,1129
TARVITA,consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,43,40,1,0,44,40,84
TEOPONTE,consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,21,23,10,7,31,30,61
TIAHUANACU,consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,9,17,6,1,15,18,33
TINGUIPAYA,consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,24,30,0,0,24,30,54
TIPUANI,consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,33,13,3,3,36,16,52
TIQUIPAYA,consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,139,148,26,31,165,179,344
TIRAQUE (CBBA),consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,52,37,30,22,82,59,141
TITO YUPANQUI (PARQUIPUJIO),consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,1,1,0,1,1,2,3
TOCO,consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,12,7,3,2,15,9,24
TODOS SANTOS,consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,1,5,0,0,1,5,6
TOLATA,consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,13,11,3,5,16,16,32
TOLEDO,consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,8,8,3,4,11,12,23
TOMAVE,consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,31,32,0,1,31,33,64
TOMINA,consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,11,23,1,0,12,23,35
TORO TORO,consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,21,24,0,0,21,24,45
TOTORA(CBBA),consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,26,32,3,1,29,33,62
TOTORA(ORR),consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,16,10,2,2,18,12,30
TRIGAL,consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,2,0,0,0,2,0,2
TRINIDAD,consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,212,218,50,41,262,259,521
TUPIZA,consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,45,79,5,6,50,85,135
TURCO,consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,8,2,0,0,8,2,10
UMALA,consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,13,8,5,2,18,10,28
UNCIA,consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,43,43,4,3,47,46,93
URIONDO (A. CONCEPCION),consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,40,44,10,3,50,47,97
URUBICHA,consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,10,14,0,0,10,14,24
UYUNI,consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,38,38,1,1,39,39,78
VACAS,consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,14,24,3,5,17,29,46
VALLEGRANDE,consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,13,18,7,6,20,24,44
VIACHA,consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,93,131,28,30,121,161,282
VILA VILA,consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,14,6,0,0,14,6,20
VILLA CHARCAS,consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,22,28,2,0,24,28,52
VILLA MONTES,consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,112,97,15,15,127,112,239
VILLA NUEVA (LOMA ALTA),consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,2,6,2,3,4,9,13
VILLA RIVERO,consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,13,22,0,8,13,30,43
VILLA SERRANO,consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,29,34,0,0,29,34,63
VILLA TUNARI,consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,397,400,50,49,447,449,896
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,24,13,0,1,24,14,38
VILLAZON,consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,49,43,8,4,57,47,104
VINTO,consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,126,116,44,46,170,162,332
VITICHI,consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,21,24,0,0,21,24,45
WALDO BALLIVIAN,consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,5,5,0,0,5,5,10
WARNES,consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,260,179,18,10,278,189,467
YACO,consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,21,20,2,2,23,22,45
YACUIBA,consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,207,214,33,34,240,248,488
YAMPARAEZ,consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,18,13,1,1,19,14,33
YANACACHI,consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,10,7,0,0,10,7,17
YAPACANI,consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,120,121,33,37,153,158,311
YOCALLA,consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,11,3,0,0,11,3,14
YOTALA,consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,20,15,0,1,20,16,36
YUNCHARA,consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,15,25,1,0,16,25,41
YUNGUYO DE LITORAL,consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,3,0,0,0,3,0,3
ZUDAÑEZ,consulta externa,ninos de 6 meses a < 1 ano,2021-09-01,22,14,1,0,23,14,37
ACACIO,consulta externa,ninos de 6 meses a < 1 ano,2021-10-01,11,6,0,0,11,6,17
ACHACACHI,consulta externa,ninos de 6 meses a < 1 ano,2021-10-01,30,45,12,17,42,62,104
ACHOCALLA,consulta externa,ninos de 6 meses a < 1 ano,2021-10-01,51,33,1,2,52,35,87
AIQUILE,consulta externa,ninos de 6 meses a < 1 ano,2021-10-01,43,56,10,6,53,62,115
ALALAY,consulta externa,ninos de 6 meses a < 1 ano,2021-10-01,5,3,2,4,7,7,14
ALCALA,consulta externa,ninos de 6 meses a < 1 ano,2021-10-01,10,9,1,0,11,9,20
ALTO BENI,consulta externa,ninos de 6 meses a < 1 ano,2021-10-01,45,32,0,1,45,33,78
ANCORAIMES,consulta externa,ninos de 6 meses a < 1 ano,2021-10-01,6,12,0,1,6,13,19
ANDAMARCA,consulta externa,ninos de 6 meses a < 1 ano,2021-10-01,7,3,1,1,8,4,12
ANTEQUERA,consulta externa,ninos de 6 meses a < 1 ano,2021-10-01,2,2,1,2,3,4,7
ANZALDO,consulta externa,ninos de 6 meses a < 1 ano,2021-10-01,13,10,1,0,14,10,24
APOLO,consulta externa,ninos de 6 meses a < 1 ano,2021-10-01,32,39,33,33,65,72,137
ARAMPAMPA,consulta externa,ninos de 6 meses a < 1 ano,2021-10-01,4,5,0,0,4,5,9
ARANI,consulta externa,ninos de 6 meses a < 1 ano,2021-10-01,21,10,5,1,26,11,37
ARBIETO,consulta externa,ninos de 6 meses a < 1 ano,2021-10-01,87,75,3,0,90,75,165
ARQUE,consulta externa,ninos de 6 meses a < 1 ano,2021-10-01,32,23,0,0,32,23,55
ASCENCION DE GUARAYOS,consulta externa,ninos de 6 meses a < 1 ano,2021-10-01,44,33,2,0,46,33,79
ATOCHA,consulta externa,ninos de 6 meses a < 1 ano,2021-10-01,36,26,3,0,39,26,65
AUCAPATA,consulta externa,ninos de 6 meses a < 1 ano,2021-10-01,25,21,0,0,25,21,46
AYATA,consulta externa,ninos de 6 meses a < 1 ano,2021-10-01,11,9,2,0,13,9,22
AYO AYO,consulta externa,ninos de 6 meses a < 1 ano,2021-10-01,22,6,2,0,24,6,30
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,ninos de 6 meses a < 1 ano,2021-10-01,70,61,2,3,72,64,136
AZURDUY,consulta externa,ninos de 6 meses a < 1 ano,2021-10-01,50,35,0,0,50,35,85
BATALLAS,consulta externa,ninos de 6 meses a < 1 ano,2021-10-01,13,11,4,3,17,14,31
BAURES,consulta externa,ninos de 6 meses a < 1 ano,2021-10-01,8,10,0,2,8,12,20
BELEN DE ANDAMARCA,consulta externa,ninos de 6 meses a < 1 ano,2021-10-01,3,4,0,0,3,4,7
BELEN DE URMIRI,consulta externa,ninos de 6 meses a < 1 ano,2021-10-01,1,3,0,0,1,3,4
BELLA FLOR,consulta externa,ninos de 6 meses a < 1 ano,2021-10-01,3,10,6,4,9,14,23
BERMEJO,consulta externa,ninos de 6 meses a < 1 ano,2021-10-01,145,141,5,6,150,147,297
BETANZOS,consulta externa,ninos de 6 meses a < 1 ano,2021-10-01,57,58,1,0,58,58,116
BOLIVAR,consulta externa,ninos de 6 meses a < 1 ano,2021-10-01,7,5,6,3,13,8,21
BOLPEBRA,consulta externa,ninos de 6 meses a < 1 ano,2021-10-01,1,2,0,0,1,2,3
BOYUIBE,consulta externa,ninos de 6 meses a < 1 ano,2021-10-01,7,18,0,0,7,18,25
BUENA VISTA,consulta externa,ninos de 6 meses a < 1 ano,2021-10-01,25,25,1,2,26,27,53
CABEZAS,consulta externa,ninos de 6 meses a < 1 ano,2021-10-01,50,36,11,10,61,46,107
CAIROMA,consulta externa,ninos de 6 meses a < 1 ano,2021-10-01,32,30,2,1,34,31,65
"CAIZA ""D""",consulta externa,ninos de 6 meses a < 1 ano,2021-10-01,22,28,0,0,22,28,50
CAJUATA,consulta externa,ninos de 6 meses a < 1 ano,2021-10-01,41,29,3,2,44,31,75
CALACOTO,consulta externa,ninos de 6 meses a < 1 ano,2021-10-01,2,3,0,1,2,4,6
CALAMARCA,consulta externa,ninos de 6 meses a < 1 ano,2021-10-01,24,18,4,2,28,20,48
CAMARGO,consulta externa,ninos de 6 meses a < 1 ano,2021-10-01,23,13,1,2,24,15,39
CAMATAQUI (C. VILLA ABECIA),consulta externa,ninos de 6 meses a < 1 ano,2021-10-01,7,2,0,0,7,2,9
CAMIRI,consulta externa,ninos de 6 meses a < 1 ano,2021-10-01,68,37,18,8,86,45,131
CAPINOTA,consulta externa,ninos de 6 meses a < 1 ano,2021-10-01,70,66,13,8,83,74,157
CAQUIAVIRI,consulta externa,ninos de 6 meses a < 1 ano,2021-10-01,16,7,1,1,17,8,25
CARACOLLO,consulta externa,ninos de 6 meses a < 1 ano,2021-10-01,65,42,3,5,68,47,115
CARANAVI,consulta externa,ninos de 6 meses a < 1 ano,2021-10-01,109,105,11,12,120,117,237
CARANGAS,consulta externa,ninos de 6 meses a < 1 ano,2021-10-01,1,1,0,0,1,1,2
CARAPARI,consulta externa,ninos de 6 meses a < 1 ano,2021-10-01,45,51,4,1,49,52,101
CARIPUYO,consulta externa,ninos de 6 meses a < 1 ano,2021-10-01,15,18,0,0,15,18,33
CARMEN RIVERO TORREZ,consulta externa,ninos de 6 meses a < 1 ano,2021-10-01,16,14,1,2,17,16,33
CATACORA,consulta externa,ninos de 6 meses a < 1 ano,2021-10-01,0,2,0,0,0,2,2
CHACARILLA,consulta externa,ninos de 6 meses a < 1 ano,2021-10-01,2,1,0,0,2,1,3
CHALLAPATA,consulta externa,ninos de 6 meses a < 1 ano,2021-10-01,59,38,4,2,63,40,103
CHAQUI,consulta externa,ninos de 6 meses a < 1 ano,2021-10-01,9,15,0,0,9,15,24
CHARAGUA,consulta externa,ninos de 6 meses a < 1 ano,2021-10-01,82,91,13,5,95,96,191
CHARAÑA,consulta externa,ninos de 6 meses a < 1 ano,2021-10-01,2,4,2,0,4,4,8
CHAYANTA,consulta externa,ninos de 6 meses a < 1 ano,2021-10-01,45,40,3,1,48,41,89
CHIMORE,consulta externa,ninos de 6 meses a < 1 ano,2021-10-01,138,130,2,1,140,131,271
CHIPAYA,consulta externa,ninos de 6 meses a < 1 ano,2021-10-01,0,4,0,0,0,4,4
CHOQUE COTA,consulta externa,ninos de 6 meses a < 1 ano,2021-10-01,4,0,0,0,4,0,4
CHUA COCANI,consulta externa,ninos de 6 meses a < 1 ano,2021-10-01,0,4,0,1,0,5,5
CHULUMANI (V. DE LA LIBERTAD),consulta externa,ninos de 6 meses a < 1 ano,2021-10-01,40,31,20,27,60,58,118
CHUMA,consulta externa,ninos de 6 meses a < 1 ano,2021-10-01,13,16,0,1,13,17,30
CHUQUIHUTA AYLLU JUCUMANI,consulta externa,ninos de 6 meses a < 1 ano,2021-10-01,16,6,0,0,16,6,22
CKOCHAS,consulta externa,ninos de 6 meses a < 1 ano,2021-10-01,28,29,0,0,28,29,57
CLIZA,consulta externa,ninos de 6 meses a < 1 ano,2021-10-01,76,58,5,5,81,63,144
COBIJA,consulta externa,ninos de 6 meses a < 1 ano,2021-10-01,129,121,23,14,152,135,287
COCAPATA,consulta externa,ninos de 6 meses a < 1 ano,2021-10-01,94,83,2,2,96,85,181
COCHABAMBA,consulta externa,ninos de 6 meses a < 1 ano,2021-10-01,1561,1442,524,539,2085,1981,4066
COIPASA,consulta externa,ninos de 6 meses a < 1 ano,2021-10-01,0,1,0,0,0,1,1
COLCAPIRHUA,consulta externa,ninos de 6 meses a < 1 ano,2021-10-01,57,34,54,53,111,87,198
"COLCHA ""K""",consulta externa,ninos de 6 meses a < 1 ano,2021-10-01,24,13,4,1,28,14,42
COLLANA,consulta externa,ninos de 6 meses a < 1 ano,2021-10-01,5,2,1,0,6,2,8
COLOMI,consulta externa,ninos de 6 meses a < 1 ano,2021-10-01,32,40,11,9,43,49,92
COLPA BELGICA,consulta externa,ninos de 6 meses a < 1 ano,2021-10-01,17,18,3,1,20,19,39
COLQUECHACA,consulta externa,ninos de 6 meses a < 1 ano,2021-10-01,28,35,0,0,28,35,63
COLQUENCHA,consulta externa,ninos de 6 meses a < 1 ano,2021-10-01,14,26,0,1,14,27,41
COLQUIRI,consulta externa,ninos de 6 meses a < 1 ano,2021-10-01,25,20,0,0,25,20,45
COMANCHE,consulta externa,ninos de 6 meses a < 1 ano,2021-10-01,4,3,0,0,4,3,7
COMARAPA,consulta externa,ninos de 6 meses a < 1 ano,2021-10-01,45,42,6,5,51,47,98
COMBAYA,consulta externa,ninos de 6 meses a < 1 ano,2021-10-01,0,2,0,1,0,3,3
CONCEPCION,consulta externa,ninos de 6 meses a < 1 ano,2021-10-01,51,48,11,8,62,56,118
COPACABANA,consulta externa,ninos de 6 meses a < 1 ano,2021-10-01,24,9,1,0,25,9,34
CORIPATA,consulta externa,ninos de 6 meses a < 1 ano,2021-10-01,55,37,5,1,60,38,98
CORO CORO,consulta externa,ninos de 6 meses a < 1 ano,2021-10-01,6,16,0,0,6,16,22
COROICO,consulta externa,ninos de 6 meses a < 1 ano,2021-10-01,40,24,11,9,51,33,84
CORQUE,consulta externa,ninos de 6 meses a < 1 ano,2021-10-01,8,6,0,0,8,6,14
COTAGAITA,consulta externa,ninos de 6 meses a < 1 ano,2021-10-01,43,29,2,9,45,38,83
COTOCA,consulta externa,ninos de 6 meses a < 1 ano,2021-10-01,156,112,9,7,165,119,284
CRUZ DE MACHACAMARCA,consulta externa,ninos de 6 meses a < 1 ano,2021-10-01,0,1,0,0,0,1,1
CUATRO CAÑADAS,consulta externa,ninos de 6 meses a < 1 ano,2021-10-01,64,53,6,1,70,54,124
CUCHUMUELA (V. G. VILLARROEL),consulta externa,ninos de 6 meses a < 1 ano,2021-10-01,8,2,1,1,9,3,12
CUEVO,consulta externa,ninos de 6 meses a < 1 ano,2021-10-01,15,25,8,4,23,29,52
CULPINA,consulta externa,ninos de 6 meses a < 1 ano,2021-10-01,22,21,0,3,22,24,46
CURAHUARA DE CARANGAS,consulta externa,ninos de 6 meses a < 1 ano,2021-10-01,1,4,0,0,1,4,5
CURVA,consulta externa,ninos de 6 meses a < 1 ano,2021-10-01,7,4,2,1,9,5,14
DESAGUADERO,consulta externa,ninos de 6 meses a < 1 ano,2021-10-01,6,16,10,7,16,23,39
EL ALTO,consulta externa,ninos de 6 meses a < 1 ano,2021-10-01,1599,1443,621,673,2220,2116,4336
EL CHORO,consulta externa,ninos de 6 meses a < 1 ano,2021-10-01,3,6,0,0,3,6,9
EL PUENTE(STC),consulta externa,ninos de 6 meses a < 1 ano,2021-10-01,37,26,0,1,37,27,64
EL PUENTE(TJA),consulta externa,ninos de 6 meses a < 1 ano,2021-10-01,17,18,5,3,22,21,43
EL TORNO,consulta externa,ninos de 6 meses a < 1 ano,2021-10-01,176,152,80,96,256,248,504
EL VILLAR,consulta externa,ninos de 6 meses a < 1 ano,2021-10-01,14,15,0,0,14,15,29
ENTRE RIOS TRJ,consulta externa,ninos de 6 meses a < 1 ano,2021-10-01,45,54,1,2,46,56,102
