,group,variable,month,NIÑOS DE 1 A 4 AÑOS NUEVO,NIÑOS DE 1 A 4 AÑOS NUEVO,NIÑOS DE 1 A 4 AÑOS REPETIDO,NIÑOS DE 1 A 4 AÑOS REPETIDO,TOTALES,TOTALES,TOTALES
CAIROMA,consulta externa,ninos  de 1 a 4 anos,2021-10-01,106,126,11,9,117,135,252
"CAIZA ""D""",consulta externa,ninos  de 1 a 4 anos,2021-10-01,115,100,2,1,117,101,218
CAJUATA,consulta externa,ninos  de 1 a 4 anos,2021-10-01,104,86,9,4,113,90,203
CALACOTO,consulta externa,ninos  de 1 a 4 anos,2021-10-01,21,21,6,4,27,25,52
CALAMARCA,consulta externa,ninos  de 1 a 4 anos,2021-10-01,79,79,10,7,89,86,175
CAMARGO,consulta externa,ninos  de 1 a 4 anos,2021-10-01,171,142,8,6,179,148,327
CAMATAQUI (C. VILLA ABECIA),consulta externa,ninos  de 1 a 4 anos,2021-10-01,25,20,0,0,25,20,45
CAMIRI,consulta externa,ninos  de 1 a 4 anos,2021-10-01,304,245,104,55,408,300,708
CAPINOTA,consulta externa,ninos  de 1 a 4 anos,2021-10-01,230,259,45,30,275,289,564
CAQUIAVIRI,consulta externa,ninos  de 1 a 4 anos,2021-10-01,60,53,8,1,68,54,122
CARACOLLO,consulta externa,ninos  de 1 a 4 anos,2021-10-01,231,223,16,22,247,245,492
CARANAVI,consulta externa,ninos  de 1 a 4 anos,2021-10-01,421,378,89,80,510,458,968
CARANGAS,consulta externa,ninos  de 1 a 4 anos,2021-10-01,0,1,0,0,0,1,1
CARAPARI,consulta externa,ninos  de 1 a 4 anos,2021-10-01,205,184,21,11,226,195,421
CARIPUYO,consulta externa,ninos  de 1 a 4 anos,2021-10-01,59,46,0,0,59,46,105
CARMEN RIVERO TORREZ,consulta externa,ninos  de 1 a 4 anos,2021-10-01,49,53,13,12,62,65,127
CATACORA,consulta externa,ninos  de 1 a 4 anos,2021-10-01,15,17,3,3,18,20,38
CHACARILLA,consulta externa,ninos  de 1 a 4 anos,2021-10-01,14,26,1,0,15,26,41
CHALLAPATA,consulta externa,ninos  de 1 a 4 anos,2021-10-01,158,158,14,10,172,168,340
CHAQUI,consulta externa,ninos  de 1 a 4 anos,2021-10-01,76,54,2,1,78,55,133
CHARAGUA,consulta externa,ninos  de 1 a 4 anos,2021-10-01,492,424,59,41,551,465,1016
CHARAÑA,consulta externa,ninos  de 1 a 4 anos,2021-10-01,12,11,0,1,12,12,24
CHAYANTA,consulta externa,ninos  de 1 a 4 anos,2021-10-01,180,170,1,10,181,180,361
CHIMORE,consulta externa,ninos  de 1 a 4 anos,2021-10-01,462,478,5,6,467,484,951
CHIPAYA,consulta externa,ninos  de 1 a 4 anos,2021-10-01,18,14,2,2,20,16,36
CHOQUE COTA,consulta externa,ninos  de 1 a 4 anos,2021-10-01,9,8,0,0,9,8,17
CHUA COCANI,consulta externa,ninos  de 1 a 4 anos,2021-10-01,5,9,4,4,9,13,22
CHULUMANI (V. DE LA LIBERTAD),consulta externa,ninos  de 1 a 4 anos,2021-10-01,134,155,60,48,194,203,397
CHUMA,consulta externa,ninos  de 1 a 4 anos,2021-10-01,66,65,2,2,68,67,135
CHUQUIHUTA AYLLU JUCUMANI,consulta externa,ninos  de 1 a 4 anos,2021-10-01,53,51,2,4,55,55,110
CKOCHAS,consulta externa,ninos  de 1 a 4 anos,2021-10-01,138,110,0,0,138,110,248
CLIZA,consulta externa,ninos  de 1 a 4 anos,2021-10-01,272,198,15,14,287,212,499
COBIJA,consulta externa,ninos  de 1 a 4 anos,2021-10-01,672,529,124,110,796,639,1435
COCAPATA,consulta externa,ninos  de 1 a 4 anos,2021-10-01,273,309,0,1,273,310,583
COCHABAMBA,consulta externa,ninos  de 1 a 4 anos,2021-10-01,6746,5955,1998,1883,8744,7838,16582
COIPASA,consulta externa,ninos  de 1 a 4 anos,2021-10-01,7,6,0,0,7,6,13
COLCAPIRHUA,consulta externa,ninos  de 1 a 4 anos,2021-10-01,235,233,185,192,420,425,845
"COLCHA ""K""",consulta externa,ninos  de 1 a 4 anos,2021-10-01,90,96,13,12,103,108,211
COLLANA,consulta externa,ninos  de 1 a 4 anos,2021-10-01,22,24,3,8,25,32,57
COLOMI,consulta externa,ninos  de 1 a 4 anos,2021-10-01,137,150,17,18,154,168,322
COLPA BELGICA,consulta externa,ninos  de 1 a 4 anos,2021-10-01,90,76,16,16,106,92,198
COLQUECHACA,consulta externa,ninos  de 1 a 4 anos,2021-10-01,124,111,1,0,125,111,236
COLQUENCHA,consulta externa,ninos  de 1 a 4 anos,2021-10-01,123,90,9,4,132,94,226
COLQUIRI,consulta externa,ninos  de 1 a 4 anos,2021-10-01,84,81,1,2,85,83,168
COMANCHE,consulta externa,ninos  de 1 a 4 anos,2021-10-01,11,17,0,0,11,17,28
COMARAPA,consulta externa,ninos  de 1 a 4 anos,2021-10-01,164,186,19,23,183,209,392
COMBAYA,consulta externa,ninos  de 1 a 4 anos,2021-10-01,3,10,0,1,3,11,14
CONCEPCION,consulta externa,ninos  de 1 a 4 anos,2021-10-01,158,129,28,16,186,145,331
COPACABANA,consulta externa,ninos  de 1 a 4 anos,2021-10-01,56,53,1,1,57,54,111
CORIPATA,consulta externa,ninos  de 1 a 4 anos,2021-10-01,210,176,9,12,219,188,407
CORO CORO,consulta externa,ninos  de 1 a 4 anos,2021-10-01,54,67,1,5,55,72,127
COROICO,consulta externa,ninos  de 1 a 4 anos,2021-10-01,149,147,29,23,178,170,348
CORQUE,consulta externa,ninos  de 1 a 4 anos,2021-10-01,60,56,2,0,62,56,118
COTAGAITA,consulta externa,ninos  de 1 a 4 anos,2021-10-01,278,234,11,18,289,252,541
COTOCA,consulta externa,ninos  de 1 a 4 anos,2021-10-01,631,477,58,48,689,525,1214
CUATRO CAÑADAS,consulta externa,ninos  de 1 a 4 anos,2021-10-01,161,177,23,22,184,199,383
CUCHUMUELA (V. G. VILLARROEL),consulta externa,ninos  de 1 a 4 anos,2021-10-01,12,14,1,2,13,16,29
CUEVO,consulta externa,ninos  de 1 a 4 anos,2021-10-01,81,87,36,38,117,125,242
CULPINA,consulta externa,ninos  de 1 a 4 anos,2021-10-01,124,122,3,7,127,129,256
CURAHUARA DE CARANGAS,consulta externa,ninos  de 1 a 4 anos,2021-10-01,21,13,0,0,21,13,34
CURVA,consulta externa,ninos  de 1 a 4 anos,2021-10-01,28,26,0,1,28,27,55
DESAGUADERO,consulta externa,ninos  de 1 a 4 anos,2021-10-01,40,21,11,20,51,41,92
EL ALTO,consulta externa,ninos  de 1 a 4 anos,2021-10-01,4908,4573,1557,1440,6465,6013,12478
EL CHORO,consulta externa,ninos  de 1 a 4 anos,2021-10-01,36,24,4,0,40,24,64
EL PUENTE(STC),consulta externa,ninos  de 1 a 4 anos,2021-10-01,130,116,4,2,134,118,252
EL PUENTE(TJA),consulta externa,ninos  de 1 a 4 anos,2021-10-01,100,91,5,10,105,101,206
EL TORNO,consulta externa,ninos  de 1 a 4 anos,2021-10-01,610,580,156,201,766,781,1547
EL VILLAR,consulta externa,ninos  de 1 a 4 anos,2021-10-01,73,44,0,1,73,45,118
ENTRE RIOS TRJ,consulta externa,ninos  de 1 a 4 anos,2021-10-01,240,249,3,5,243,254,497
ENTRE RIOS CBBA,consulta externa,ninos  de 1 a 4 anos,2021-10-01,610,544,68,52,678,596,1274
ESCARA,consulta externa,ninos  de 1 a 4 anos,2021-10-01,6,3,0,0,6,3,9
ESCOMA,consulta externa,ninos  de 1 a 4 anos,2021-10-01,60,56,4,2,64,58,122
ESMERALDA,consulta externa,ninos  de 1 a 4 anos,2021-10-01,4,6,2,3,6,9,15
EUCALIPTUS,consulta externa,ninos  de 1 a 4 anos,2021-10-01,48,54,3,1,51,55,106
EUREKA (SANTOS MERCADO),consulta externa,ninos  de 1 a 4 anos,2021-10-01,13,24,0,1,13,25,38
EXALTACION,consulta externa,ninos  de 1 a 4 anos,2021-10-01,24,10,0,0,24,10,34
FERNANDEZ ALONSO,consulta externa,ninos  de 1 a 4 anos,2021-10-01,206,144,32,19,238,163,401
FILADELFIA,consulta externa,ninos  de 1 a 4 anos,2021-10-01,91,90,4,1,95,91,186
GENERAL SAAVEDRA,consulta externa,ninos  de 1 a 4 anos,2021-10-01,237,191,35,25,272,216,488
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,ninos  de 1 a 4 anos,2021-10-01,80,93,25,28,105,121,226
GUANAY,consulta externa,ninos  de 1 a 4 anos,2021-10-01,128,122,38,50,166,172,338
GUAQUI,consulta externa,ninos  de 1 a 4 anos,2021-10-01,31,19,0,1,31,20,51
GUAYARAMERIN,consulta externa,ninos  de 1 a 4 anos,2021-10-01,251,232,12,6,263,238,501
GUTIERREZ,consulta externa,ninos  de 1 a 4 anos,2021-10-01,242,216,19,24,261,240,501
HUACARETA,consulta externa,ninos  de 1 a 4 anos,2021-10-01,83,83,23,22,106,105,211
HUACAYA (VILLA DE HUACAYA),consulta externa,ninos  de 1 a 4 anos,2021-10-01,40,25,6,8,46,33,79
HUACHACALLA,consulta externa,ninos  de 1 a 4 anos,2021-10-01,7,7,0,0,7,7,14
HUANUNI,consulta externa,ninos  de 1 a 4 anos,2021-10-01,184,137,45,40,229,177,406
HUARACAJE,consulta externa,ninos  de 1 a 4 anos,2021-10-01,36,38,15,15,51,53,104
HUARINA,consulta externa,ninos  de 1 a 4 anos,2021-10-01,50,61,23,21,73,82,155
HUATAJATA,consulta externa,ninos  de 1 a 4 anos,2021-10-01,4,3,36,32,40,35,75
HUAYLLAMARCA,consulta externa,ninos  de 1 a 4 anos,2021-10-01,31,32,1,1,32,33,65
HUMANATA,consulta externa,ninos  de 1 a 4 anos,2021-10-01,11,11,25,15,36,26,62
ICHOCA,consulta externa,ninos  de 1 a 4 anos,2021-10-01,20,32,11,6,31,38,69
ICLA,consulta externa,ninos  de 1 a 4 anos,2021-10-01,129,107,28,29,157,136,293
INCAHUASI,consulta externa,ninos  de 1 a 4 anos,2021-10-01,178,194,0,0,178,194,372
INGAVI (HUMAITA),consulta externa,ninos  de 1 a 4 anos,2021-10-01,41,39,0,0,41,39,80
INQUISIVI,consulta externa,ninos  de 1 a 4 anos,2021-10-01,113,108,3,1,116,109,225
IRUPANA (VILLA DE LANZA),consulta externa,ninos  de 1 a 4 anos,2021-10-01,198,171,20,18,218,189,407
IXIAMAS,consulta externa,ninos  de 1 a 4 anos,2021-10-01,134,130,18,15,152,145,297
JESUS DE MACHACA,consulta externa,ninos  de 1 a 4 anos,2021-10-01,120,93,34,29,154,122,276
LA ASUNTA,consulta externa,ninos  de 1 a 4 anos,2021-10-01,327,305,22,16,349,321,670
LA GUARDIA,consulta externa,ninos  de 1 a 4 anos,2021-10-01,1320,1165,369,328,1689,1493,3182
LA PAZ,consulta externa,ninos  de 1 a 4 anos,2021-10-01,4711,4329,1558,1399,6269,5728,11997
LA RIVERA,consulta externa,ninos  de 1 a 4 anos,2021-10-01,6,7,0,0,6,7,13
LAGUNILLAS,consulta externa,ninos  de 1 a 4 anos,2021-10-01,171,124,12,6,183,130,313
LAJA,consulta externa,ninos  de 1 a 4 anos,2021-10-01,105,76,7,7,112,83,195
LAS CARRERAS,consulta externa,ninos  de 1 a 4 anos,2021-10-01,36,26,0,1,36,27,63
LICOMA PAMPA,consulta externa,ninos  de 1 a 4 anos,2021-10-01,23,23,4,0,27,23,50
LLALLAGUA,consulta externa,ninos  de 1 a 4 anos,2021-10-01,300,259,15,9,315,268,583
LLICA,consulta externa,ninos  de 1 a 4 anos,2021-10-01,29,21,0,0,29,21,50
LORETO,consulta externa,ninos  de 1 a 4 anos,2021-10-01,29,27,11,10,40,37,77
LURIBAY,consulta externa,ninos  de 1 a 4 anos,2021-10-01,71,56,11,6,82,62,144
MACHACAMARCA,consulta externa,ninos  de 1 a 4 anos,2021-10-01,50,39,3,0,53,39,92
MACHARETI,consulta externa,ninos  de 1 a 4 anos,2021-10-01,89,91,6,2,95,93,188
MAGDALENA,consulta externa,ninos  de 1 a 4 anos,2021-10-01,83,92,10,11,93,103,196
MAIRANA,consulta externa,ninos  de 1 a 4 anos,2021-10-01,115,95,6,6,121,101,222
MALLA,consulta externa,ninos  de 1 a 4 anos,2021-10-01,13,17,0,2,13,19,32
MAPIRI,consulta externa,ninos  de 1 a 4 anos,2021-10-01,135,100,17,14,152,114,266
MECAPACA,consulta externa,ninos  de 1 a 4 anos,2021-10-01,102,107,15,12,117,119,236
MINEROS,consulta externa,ninos  de 1 a 4 anos,2021-10-01,115,108,27,20,142,128,270
MIZQUE,consulta externa,ninos  de 1 a 4 anos,2021-10-01,141,143,26,35,167,178,345
MOCOMOCO,consulta externa,ninos  de 1 a 4 anos,2021-10-01,90,67,32,17,122,84,206
MOJINETE,consulta externa,ninos  de 1 a 4 anos,2021-10-01,3,6,3,0,6,6,12
MOJOCOYA,consulta externa,ninos  de 1 a 4 anos,2021-10-01,65,64,23,25,88,89,177
MONTEAGUDO,consulta externa,ninos  de 1 a 4 anos,2021-10-01,288,269,70,103,358,372,730
MONTERO,consulta externa,ninos  de 1 a 4 anos,2021-10-01,1391,1142,252,198,1643,1340,2983
MORO MORO,consulta externa,ninos  de 1 a 4 anos,2021-10-01,20,25,2,1,22,26,48
MOROCHATA,consulta externa,ninos  de 1 a 4 anos,2021-10-01,65,61,4,1,69,62,131
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,ninos  de 1 a 4 anos,2021-10-01,43,39,1,0,44,39,83
NAZACARA DE PACAJES,consulta externa,ninos  de 1 a 4 anos,2021-10-01,2,12,8,9,10,21,31
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,ninos  de 1 a 4 anos,2021-10-01,30,28,3,4,33,32,65
OCURI,consulta externa,ninos  de 1 a 4 anos,2021-10-01,120,115,0,0,120,115,235
OKINAWA,consulta externa,ninos  de 1 a 4 anos,2021-10-01,95,87,28,35,123,122,245
OMEREQUE,consulta externa,ninos  de 1 a 4 anos,2021-10-01,73,70,7,4,80,74,154
ORURO,consulta externa,ninos  de 1 a 4 anos,2021-10-01,2140,1904,380,251,2520,2155,4675
PADCAYA,consulta externa,ninos  de 1 a 4 anos,2021-10-01,316,306,17,10,333,316,649
PADILLA,consulta externa,ninos  de 1 a 4 anos,2021-10-01,105,101,3,0,108,101,209
PAILON,consulta externa,ninos  de 1 a 4 anos,2021-10-01,383,313,61,41,444,354,798
PALCA,consulta externa,ninos  de 1 a 4 anos,2021-10-01,160,135,18,28,178,163,341
PALOS BLANCOS,consulta externa,ninos  de 1 a 4 anos,2021-10-01,314,322,42,47,356,369,725
PAMPA AULLAGAS,consulta externa,ninos  de 1 a 4 anos,2021-10-01,35,23,0,0,35,23,58
PAMPA GRANDE,consulta externa,ninos  de 1 a 4 anos,2021-10-01,29,38,3,2,32,40,72
PAPEL PAMPA,consulta externa,ninos  de 1 a 4 anos,2021-10-01,52,40,4,14,56,54,110
PASORAPA,consulta externa,ninos  de 1 a 4 anos,2021-10-01,25,32,3,1,28,33,61
PATACAMAYA,consulta externa,ninos  de 1 a 4 anos,2021-10-01,124,99,2,1,126,100,226
PAZÑA,consulta externa,ninos  de 1 a 4 anos,2021-10-01,57,50,1,0,58,50,108
PELECHUCO,consulta externa,ninos  de 1 a 4 anos,2021-10-01,83,86,21,14,104,100,204
POCOATA,consulta externa,ninos  de 1 a 4 anos,2021-10-01,132,134,1,1,133,135,268
POCONA,consulta externa,ninos  de 1 a 4 anos,2021-10-01,106,83,1,2,107,85,192
POJO (CBBA),consulta externa,ninos  de 1 a 4 anos,2021-10-01,86,73,26,18,112,91,203
POOPO,consulta externa,ninos  de 1 a 4 anos,2021-10-01,49,37,0,0,49,37,86
PORCO,consulta externa,ninos  de 1 a 4 anos,2021-10-01,73,46,0,0,73,46,119
POROMA,consulta externa,ninos  de 1 a 4 anos,2021-10-01,162,200,0,0,162,200,362
PORONGO,consulta externa,ninos  de 1 a 4 anos,2021-10-01,123,117,18,13,141,130,271
PORTACHUELO,consulta externa,ninos  de 1 a 4 anos,2021-10-01,119,173,5,3,124,176,300
PORVENIR,consulta externa,ninos  de 1 a 4 anos,2021-10-01,70,44,9,7,79,51,130
POSTRER VALLE,consulta externa,ninos  de 1 a 4 anos,2021-10-01,38,22,2,3,40,25,65
POTOSI,consulta externa,ninos  de 1 a 4 anos,2021-10-01,1585,1487,160,139,1745,1626,3371
PRESTO,consulta externa,ninos  de 1 a 4 anos,2021-10-01,106,122,2,0,108,122,230
PUCARA,consulta externa,ninos  de 1 a 4 anos,2021-10-01,9,17,4,3,13,20,33
PUCARANI,consulta externa,ninos  de 1 a 4 anos,2021-10-01,191,194,11,16,202,210,412
PUERTO ACOSTA,consulta externa,ninos  de 1 a 4 anos,2021-10-01,57,44,5,5,62,49,111
PUERTO CARABUCO,consulta externa,ninos  de 1 a 4 anos,2021-10-01,33,38,9,8,42,46,88
PUERTO GONZALO MORENO,consulta externa,ninos  de 1 a 4 anos,2021-10-01,101,105,49,44,150,149,299
PUERTO PEREZ,consulta externa,ninos  de 1 a 4 anos,2021-10-01,31,27,8,7,39,34,73
PUERTO QUIJARRO,consulta externa,ninos  de 1 a 4 anos,2021-10-01,63,63,20,11,83,74,157
PUERTO RICO,consulta externa,ninos  de 1 a 4 anos,2021-10-01,99,64,0,0,99,64,163
PUERTO SILES,consulta externa,ninos  de 1 a 4 anos,2021-10-01,10,17,0,0,10,17,27
PUERTO SUAREZ,consulta externa,ninos  de 1 a 4 anos,2021-10-01,163,122,2,1,165,123,288
PUERTO VILLARROEL,consulta externa,ninos  de 1 a 4 anos,2021-10-01,989,947,60,43,1049,990,2039
PUNA,consulta externa,ninos  de 1 a 4 anos,2021-10-01,144,128,0,0,144,128,272
PUNATA,consulta externa,ninos  de 1 a 4 anos,2021-10-01,292,254,75,99,367,353,720
QUIABAYA,consulta externa,ninos  de 1 a 4 anos,2021-10-01,11,15,3,3,14,18,32
QUILLACOLLO,consulta externa,ninos  de 1 a 4 anos,2021-10-01,961,890,235,256,1196,1146,2342
QUIME,consulta externa,ninos  de 1 a 4 anos,2021-10-01,80,72,0,1,80,73,153
QUIRUSILLAS,consulta externa,ninos  de 1 a 4 anos,2021-10-01,21,15,4,1,25,16,41
RAQAYPAMPA(ETA),consulta externa,ninos  de 1 a 4 anos,2021-10-01,61,55,3,3,64,58,122
RAVELO,consulta externa,ninos  de 1 a 4 anos,2021-10-01,140,95,0,0,140,95,235
REYES,consulta externa,ninos  de 1 a 4 anos,2021-10-01,183,197,0,0,183,197,380
RIBERALTA,consulta externa,ninos  de 1 a 4 anos,2021-10-01,829,787,39,47,868,834,1702
ROBORE,consulta externa,ninos  de 1 a 4 anos,2021-10-01,147,134,14,26,161,160,321
RURRENABAQUE,consulta externa,ninos  de 1 a 4 anos,2021-10-01,256,230,25,14,281,244,525
SABAYA,consulta externa,ninos  de 1 a 4 anos,2021-10-01,49,45,5,5,54,50,104
SACABA,consulta externa,ninos  de 1 a 4 anos,2021-10-01,1186,1088,216,216,1402,1304,2706
SACABAMBA,consulta externa,ninos  de 1 a 4 anos,2021-10-01,30,21,6,15,36,36,72
SACACA,consulta externa,ninos  de 1 a 4 anos,2021-10-01,229,193,2,3,231,196,427
SAIPINA,consulta externa,ninos  de 1 a 4 anos,2021-10-01,37,53,5,9,42,62,104
SALINAS DE GARCI MENDOZA,consulta externa,ninos  de 1 a 4 anos,2021-10-01,71,57,4,3,75,60,135
SAMAIPATA,consulta externa,ninos  de 1 a 4 anos,2021-10-01,44,57,33,49,77,106,183
SAN AGUSTIN,consulta externa,ninos  de 1 a 4 anos,2021-10-01,20,20,0,0,20,20,40
SAN ANDRES,consulta externa,ninos  de 1 a 4 anos,2021-10-01,113,127,11,25,124,152,276
SAN ANDRES DE MACHACA,consulta externa,ninos  de 1 a 4 anos,2021-10-01,27,28,15,9,42,37,79
SAN ANTONIO DE ESMORUCO,consulta externa,ninos  de 1 a 4 anos,2021-10-01,11,13,0,1,11,14,25
SAN ANTONIO DE LOMERIO,consulta externa,ninos  de 1 a 4 anos,2021-10-01,52,52,6,9,58,61,119
SAN BENITO,consulta externa,ninos  de 1 a 4 anos,2021-10-01,93,71,20,6,113,77,190
SAN BORJA,consulta externa,ninos  de 1 a 4 anos,2021-10-01,414,376,203,194,617,570,1187
SAN BUENA VENTURA,consulta externa,ninos  de 1 a 4 anos,2021-10-01,106,115,15,17,121,132,253
SAN CARLOS,consulta externa,ninos  de 1 a 4 anos,2021-10-01,122,119,23,19,145,138,283
SAN IGNACIO,consulta externa,ninos  de 1 a 4 anos,2021-10-01,283,274,54,39,337,313,650
SAN IGNACIO DE VELASCO,consulta externa,ninos  de 1 a 4 anos,2021-10-01,593,595,21,24,614,619,1233
SAN JAVIER(BNI),consulta externa,ninos  de 1 a 4 anos,2021-10-01,21,5,10,8,31,13,44
SAN JAVIER(STC),consulta externa,ninos  de 1 a 4 anos,2021-10-01,91,66,0,0,91,66,157
SAN JOAQUIN,consulta externa,ninos  de 1 a 4 anos,2021-10-01,63,59,1,0,64,59,123
SAN JOSE DE CHIQUITOS,consulta externa,ninos  de 1 a 4 anos,2021-10-01,224,192,21,29,245,221,466
SAN JUAN DE YAPACANI,consulta externa,ninos  de 1 a 4 anos,2021-10-01,81,82,3,2,84,84,168
SAN JULIAN,consulta externa,ninos  de 1 a 4 anos,2021-10-01,465,402,76,73,541,475,1016
SAN LORENZO(PND),consulta externa,ninos  de 1 a 4 anos,2021-10-01,103,111,6,2,109,113,222
SAN LORENZO(TJA),consulta externa,ninos  de 1 a 4 anos,2021-10-01,236,225,5,2,241,227,468
SAN LUCAS,consulta externa,ninos  de 1 a 4 anos,2021-10-01,365,328,20,21,385,349,734
SAN MATIAS,consulta externa,ninos  de 1 a 4 anos,2021-10-01,146,123,3,3,149,126,275
SAN MIGUEL DE VELASCO,consulta externa,ninos  de 1 a 4 anos,2021-10-01,89,63,5,2,94,65,159
SAN PABLO DE LIPEZ,consulta externa,ninos  de 1 a 4 anos,2021-10-01,32,36,4,1,36,37,73
SAN PEDRO,consulta externa,ninos  de 1 a 4 anos,2021-10-01,273,261,47,51,320,312,632
SAN PEDRO DE BUENA VISTA,consulta externa,ninos  de 1 a 4 anos,2021-10-01,220,205,2,2,222,207,429
SAN PEDRO DE CURAHUARA,consulta externa,ninos  de 1 a 4 anos,2021-10-01,58,50,0,3,58,53,111
SAN PEDRO DE MACHA,consulta externa,ninos  de 1 a 4 anos,2021-10-01,178,138,0,0,178,138,316
SAN PEDRO DE QUEMES,consulta externa,ninos  de 1 a 4 anos,2021-10-01,8,10,3,5,11,15,26
SAN PEDRO DE TIQUINA,consulta externa,ninos  de 1 a 4 anos,2021-10-01,32,28,5,6,37,34,71
SAN PEDRO(PND),consulta externa,ninos  de 1 a 4 anos,2021-10-01,27,25,0,1,27,26,53
SAN RAFAEL,consulta externa,ninos  de 1 a 4 anos,2021-10-01,78,85,9,12,87,97,184
SAN RAMON BENI,consulta externa,ninos  de 1 a 4 anos,2021-10-01,57,49,8,7,65,56,121
SAN RAMON SCZ,consulta externa,ninos  de 1 a 4 anos,2021-10-01,44,43,1,2,45,45,90
SANTA ANA,consulta externa,ninos  de 1 a 4 anos,2021-10-01,114,101,49,23,163,124,287
SANTA CRUZ DE LA SIERRA,consulta externa,ninos  de 1 a 4 anos,2021-10-01,10322,9247,2535,2267,12857,11514,24371
SANTA ROSA,consulta externa,ninos  de 1 a 4 anos,2021-10-01,112,119,2,5,114,124,238
SANTA ROSA DEL SARA,consulta externa,ninos  de 1 a 4 anos,2021-10-01,208,186,6,3,214,189,403
SANTIAGO DE CALLAPA,consulta externa,ninos  de 1 a 4 anos,2021-10-01,25,20,7,5,32,25,57
SANTIAGO DE HUARI,consulta externa,ninos  de 1 a 4 anos,2021-10-01,63,66,11,10,74,76,150
SANTIAGO DE HUATA,consulta externa,ninos  de 1 a 4 anos,2021-10-01,33,19,0,1,33,20,53
SANTIAGO DE MACHACA,consulta externa,ninos  de 1 a 4 anos,2021-10-01,19,16,3,2,22,18,40
SANTIVAÑES,consulta externa,ninos  de 1 a 4 anos,2021-10-01,77,63,7,2,84,65,149
SANTUARIO DE QUILLACAS,consulta externa,ninos  de 1 a 4 anos,2021-10-01,33,26,1,1,34,27,61
SAPAHAQUI,consulta externa,ninos  de 1 a 4 anos,2021-10-01,36,58,1,4,37,62,99
SENA,consulta externa,ninos  de 1 a 4 anos,2021-10-01,63,44,14,2,77,46,123
SHINAOTA,consulta externa,ninos  de 1 a 4 anos,2021-10-01,468,395,22,18,490,413,903
SICA SICA (VILLA AROMA),consulta externa,ninos  de 1 a 4 anos,2021-10-01,161,132,3,9,164,141,305
SICAYA,consulta externa,ninos  de 1 a 4 anos,2021-10-01,42,37,0,1,42,38,80
SIPE SIPE,consulta externa,ninos  de 1 a 4 anos,2021-10-01,379,350,94,106,473,456,929
SOPACHUY,consulta externa,ninos  de 1 a 4 anos,2021-10-01,139,112,10,8,149,120,269
SORACACHI,consulta externa,ninos  de 1 a 4 anos,2021-10-01,92,72,3,2,95,74,169
SORATA,consulta externa,ninos  de 1 a 4 anos,2021-10-01,148,113,9,20,157,133,290
SUCRE,consulta externa,ninos  de 1 a 4 anos,2021-10-01,2421,2142,444,423,2865,2565,5430
TACACHI,consulta externa,ninos  de 1 a 4 anos,2021-10-01,13,15,2,0,15,15,30
TACACOMA,consulta externa,ninos  de 1 a 4 anos,2021-10-01,92,73,2,0,94,73,167
TACOBAMBA,consulta externa,ninos  de 1 a 4 anos,2021-10-01,30,45,0,0,30,45,75
TACOPAYA,consulta externa,ninos  de 1 a 4 anos,2021-10-01,52,58,5,7,57,65,122
TAHUA,consulta externa,ninos  de 1 a 4 anos,2021-10-01,18,14,0,0,18,14,32
TAPACARI,consulta externa,ninos  de 1 a 4 anos,2021-10-01,184,173,5,13,189,186,375
TARABUCO,consulta externa,ninos  de 1 a 4 anos,2021-10-01,239,262,2,2,241,264,505
TARACO,consulta externa,ninos  de 1 a 4 anos,2021-10-01,49,53,4,2,53,55,108
TARATA,consulta externa,ninos  de 1 a 4 anos,2021-10-01,78,96,7,4,85,100,185
TARIJA,consulta externa,ninos  de 1 a 4 anos,2021-10-01,1725,1593,499,451,2224,2044,4268
TARVITA,consulta externa,ninos  de 1 a 4 anos,2021-10-01,261,256,1,3,262,259,521
TEOPONTE,consulta externa,ninos  de 1 a 4 anos,2021-10-01,93,90,24,12,117,102,219
TIAHUANACU,consulta externa,ninos  de 1 a 4 anos,2021-10-01,64,60,14,12,78,72,150
TINGUIPAYA,consulta externa,ninos  de 1 a 4 anos,2021-10-01,110,115,2,0,112,115,227
TIPUANI,consulta externa,ninos  de 1 a 4 anos,2021-10-01,92,86,19,17,111,103,214
TIQUIPAYA,consulta externa,ninos  de 1 a 4 anos,2021-10-01,532,493,104,110,636,603,1239
TIRAQUE (CBBA),consulta externa,ninos  de 1 a 4 anos,2021-10-01,145,138,63,74,208,212,420
TITO YUPANQUI (PARQUIPUJIO),consulta externa,ninos  de 1 a 4 anos,2021-10-01,2,5,0,1,2,6,8
TOCO,consulta externa,ninos  de 1 a 4 anos,2021-10-01,51,50,21,13,72,63,135
TODOS SANTOS,consulta externa,ninos  de 1 a 4 anos,2021-10-01,3,2,0,0,3,2,5
TOLATA,consulta externa,ninos  de 1 a 4 anos,2021-10-01,64,48,10,16,74,64,138
TOLEDO,consulta externa,ninos  de 1 a 4 anos,2021-10-01,26,44,2,2,28,46,74
TOMAVE,consulta externa,ninos  de 1 a 4 anos,2021-10-01,137,125,8,8,145,133,278
TOMINA,consulta externa,ninos  de 1 a 4 anos,2021-10-01,139,116,4,8,143,124,267
